dates,satname,nzd0269-0000,nzd0269-0001,nzd0269-0002,nzd0269-0003,nzd0269-0004,nzd0269-0005,nzd0269-0006,nzd0269-0007,nzd0269-0008,nzd0269-0009,nzd0269-0010,nzd0269-0011,nzd0269-0012,nzd0269-0013,nzd0269-0014,nzd0269-0015,nzd0269-0016,nzd0269-0017,nzd0269-0018,nzd0269-0019,nzd0269-0020,nzd0269-0021,nzd0269-0022,nzd0269-0023,nzd0269-0024,nzd0269-0025,nzd0269-0026,nzd0269-0027,nzd0269-0028,nzd0269-0029,nzd0269-0030,nzd0269-0031,nzd0269-0032,nzd0269-0033,nzd0269-0034,nzd0269-0035,nzd0269-0036,nzd0269-0037,nzd0269-0038,nzd0269-0039,nzd0269-0040,nzd0269-0041,nzd0269-0042,nzd0269-0043,nzd0269-0044,nzd0269-0045,nzd0269-0046,nzd0269-0047,nzd0269-0048,nzd0269-0049,nzd0269-0050,nzd0269-0051,nzd0269-0052,nzd0269-0053,nzd0269-0054,nzd0269-0055,nzd0269-0056,nzd0269-0057,nzd0269-0058,nzd0269-0059,nzd0269-0060,nzd0269-0061,nzd0269-0062,nzd0269-0063,nzd0269-0064,nzd0269-0065,nzd0269-0066,nzd0269-0067,nzd0269-0068,nzd0269-0069,nzd0269-0070,nzd0269-0071,nzd0269-0072,nzd0269-0073,nzd0269-0074,nzd0269-0075,nzd0269-0076,nzd0269-0077,nzd0269-0078,nzd0269-0079,nzd0269-0080,nzd0269-0081,nzd0269-0082,nzd0269-0083,nzd0269-0084,nzd0269-0085,nzd0269-0086,nzd0269-0087,nzd0269-0088,nzd0269-0089,nzd0269-0090,nzd0269-0091,nzd0269-0092,nzd0269-0093,nzd0269-0094,nzd0269-0095,nzd0269-0096,nzd0269-0097,nzd0269-0098,nzd0269-0099,nzd0269-0100,nzd0269-0101,nzd0269-0102,nzd0269-0103,nzd0269-0104,nzd0269-0105,nzd0269-0106,nzd0269-0107,nzd0269-0108,nzd0269-0109,nzd0269-0110,nzd0269-0111,nzd0269-0112,nzd0269-0113,nzd0269-0114,nzd0269-0115,nzd0269-0116,nzd0269-0117,nzd0269-0118,nzd0269-0119,nzd0269-0120,nzd0269-0121,nzd0269-0122,nzd0269-0123,nzd0269-0124,nzd0269-0125,nzd0269-0126
2004-04-02 21:45:42+00:00,L5,373.79,359.90,357.85,338.37,337.14,337.21,342.13,350.02,350.01,352.24,350.29,343.93,337.79,333.35,332.59,326.68,327.58,322.21,328.25,334.11,335.29,341.97,344.56,345.77,339.44,334.45,322.38,316.40,311.88,294.92,298.80,296.08,294.95,294.40,296.28,295.64,282.29,295.91,303.44,304.81,302.86,299.64,299.90,302.27,299.74,285.00,266.83,295.58,292.73,295.90,308.05,309.23,314.21,321.03,302.39,275.40,,,272.20,300.57,311.96,318.62,311.85,320.91,325.73,323.32,320.46,317.83,315.12,316.14,308.38,309.89,308.16,309.06,309.51,293.54,302.58,298.95,297.53,293.35,286.78,289.27,294.59,298.24,299.73,305.76,292.81,284.47,305.71,309.87,304.93,310.15,306.41,299.26,312.01,305.44,299.98,310.12,333.21,325.02,317.26,311.97,308.43,317.10,302.78,304.90,319.93,338.78,348.04,344.08,344.11,325.04,313.82,310.07,321.90,329.37,333.61,325.18,331.01,326.85,320.30,328.33,338.47,328.45,330.36,320.41,320.13
2004-04-18 21:46:13+00:00,L5,373.84,370.87,363.91,348.58,358.80,350.70,357.50,349.91,350.96,348.52,337.81,327.54,326.92,340.49,333.70,328.17,333.53,326.81,328.88,329.14,329.33,335.49,340.47,342.34,340.07,333.71,321.71,319.30,312.44,305.98,306.03,307.37,301.57,304.20,298.66,286.26,276.91,285.82,303.31,304.40,308.46,308.00,310.19,303.79,279.12,280.14,262.38,279.60,278.46,281.50,294.57,310.40,315.90,308.93,302.23,279.14,,,275.87,306.92,310.13,313.41,312.36,323.50,329.03,330.37,332.00,325.82,324.24,323.38,323.54,309.40,307.67,299.80,299.88,300.30,303.84,302.67,305.07,298.85,294.56,297.38,298.89,299.95,303.19,305.23,291.51,284.92,307.49,314.90,302.15,319.25,313.38,308.72,315.79,307.55,303.08,313.02,335.19,325.90,314.68,312.33,315.26,322.10,316.50,315.97,319.87,341.71,350.69,345.75,334.26,318.55,318.29,323.62,326.00,326.88,331.26,328.48,331.00,328.05,321.63,327.54,338.68,329.44,326.68,322.08,319.80
2004-06-05 21:47:36+00:00,L5,270.81,313.11,329.76,328.31,338.54,343.91,330.48,328.89,329.81,333.37,344.03,303.85,325.39,331.07,302.34,303.97,,,,314.73,316.61,323.96,310.89,319.80,,,338.65,300.73,295.13,291.09,302.63,288.61,289.08,288.85,,163.80,183.60,,,270.60,260.58,,,272.04,259.72,248.55,235.20,268.50,271.22,267.19,260.75,,,234.73,262.03,257.54,71.72,,,,,,,,,,,,,,,272.39,288.65,267.23,264.87,,,230.73,260.78,284.71,,132.00,,,,,235.90,261.52,,,280.90,285.60,282.41,299.25,288.54,275.54,278.52,,,,,287.78,300.19,291.34,298.69,302.45,299.81,332.80,345.03,349.83,344.04,,,,348.33,397.07,416.16,387.66,436.58,378.94,354.54,341.01,341.18,336.25,320.06,302.90,304.96
2004-06-21 21:48:04+00:00,L5,,,,,,,,,,,568.59,,355.36,373.92,348.29,585.21,,,,,,,,,,,,,,,,428.73,,320.61,315.97,292.02,308.29,324.45,388.63,419.09,427.59,433.75,,531.82,,,,436.63,436.79,,565.48,546.97,554.11,,,616.98,613.82,380.69,372.04,322.26,297.97,305.81,356.51,427.06,420.25,358.44,500.19,496.66,525.87,344.31,314.09,302.58,301.13,302.75,298.45,277.39,291.58,289.72,291.37,293.01,289.64,297.36,287.98,296.06,301.42,303.04,262.75,278.48,286.42,297.14,291.86,298.34,289.33,292.12,301.32,301.18,289.76,,326.72,317.48,307.52,298.24,305.24,316.81,300.34,302.38,311.30,328.95,349.77,343.36,339.25,328.20,308.29,298.80,305.12,311.88,316.31,311.05,322.78,317.53,312.77,326.71,331.26,322.37,320.85,299.86,289.79
2004-07-07 21:48:33+00:00,L5,,,,,,,,335.14,317.07,324.32,346.38,,348.75,241.06,250.30,270.63,337.64,321.72,340.95,344.15,346.44,336.98,338.65,351.95,350.53,341.95,316.11,321.67,329.51,,311.58,323.90,315.55,319.44,314.78,322.77,281.96,,306.91,298.37,302.34,312.33,310.78,303.15,237.52,250.15,232.06,251.28,266.98,276.04,301.04,330.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.67,312.05,317.62,297.87,280.12,,,,,283.40,,313.86,299.58,319.70,,,,,,302.37,325.46,303.69,300.33,306.31,338.29,362.35,368.45,368.84,341.09,328.80,,351.57,328.70,322.08,309.40,323.27,331.45,,357.56,349.08,,341.34,304.75,
2004-07-23 21:48:56+00:00,L5,,,,,,,,358.76,380.42,385.14,373.00,380.83,372.66,351.66,361.70,339.49,337.03,352.26,340.39,358.98,364.58,356.27,363.83,368.58,358.05,357.35,341.75,339.50,331.60,320.95,341.15,344.35,332.16,335.85,348.29,339.99,,327.00,328.31,313.46,317.56,323.17,320.21,325.54,247.20,265.63,254.88,271.23,281.04,,,332.36,,,,,,,,,,,,,377.64,400.73,364.60,344.36,335.50,325.53,,,,,,,,,,,,,304.07,321.44,320.98,331.38,316.02,,,326.04,,342.29,332.36,332.91,330.84,314.39,345.12,320.06,351.16,338.21,327.69,294.32,299.01,329.28,297.47,310.91,312.79,387.07,408.40,409.29,424.00,342.92,331.70,331.39,351.62,358.73,361.47,347.10,391.40,393.35,,394.59,411.39,349.93,340.38,338.27,354.18
2004-08-16 21:55:14+00:00,L7,357.24,,,336.62,342.06,337.22,330.34,331.36,335.99,336.73,338.77,336.42,,,,,,,,,,,,,329.91,325.71,294.53,,,298.50,310.43,308.58,308.90,301.28,297.42,286.67,274.56,289.53,298.38,,,,304.06,297.37,297.49,279.41,263.22,285.09,287.51,282.79,300.75,307.38,,,295.13,281.70,,,232.22,292.93,308.29,313.35,313.71,330.86,331.62,,,323.14,319.34,309.41,301.94,298.51,297.97,300.44,300.08,286.03,291.25,290.32,,,291.61,288.66,293.05,296.42,296.07,301.26,305.96,291.46,303.01,310.87,,,306.39,299.65,312.60,306.81,296.42,297.61,324.44,318.43,312.82,299.39,300.69,,,307.36,314.12,337.64,345.53,349.17,343.61,324.04,307.72,304.25,314.06,316.93,,163.77,329.69,326.76,321.26,324.44,333.63,323.48,324.67,313.52,312.08
2004-09-25 21:50:31+00:00,L5,363.87,369.84,367.70,359.71,353.86,342.00,342.62,342.24,341.48,347.15,350.09,346.69,345.70,330.99,331.70,332.61,343.11,345.54,338.59,339.38,345.21,347.31,344.32,345.77,344.01,342.11,326.19,321.31,317.94,312.55,320.38,312.30,306.70,306.77,308.93,313.12,306.57,310.85,316.47,307.08,303.68,310.58,314.52,307.76,306.22,302.09,287.30,301.54,298.80,309.65,315.06,318.84,313.26,306.58,305.36,296.49,71.04,199.34,254.71,295.78,323.31,325.63,325.22,343.29,339.92,336.93,336.77,335.41,325.61,322.81,316.10,312.33,304.54,307.50,306.26,298.32,300.16,302.11,305.13,301.03,299.08,297.30,299.05,304.67,304.93,307.71,307.76,308.82,320.85,318.96,319.49,325.67,323.17,319.38,321.16,319.38,307.91,324.71,338.77,329.38,321.39,315.69,315.35,323.19,314.47,318.78,328.06,346.15,355.04,355.49,344.94,321.27,318.60,320.18,321.40,325.77,340.15,335.36,336.58,332.98,325.43,333.91,337.52,325.45,328.41,320.30,316.78
2004-11-20 21:55:25+00:00,L7,374.47,,137.94,390.85,367.78,359.99,372.98,383.90,382.49,376.12,381.34,383.06,385.44,383.75,,337.36,348.63,355.42,362.59,359.05,369.03,359.69,345.73,363.37,346.83,347.97,361.98,,330.57,328.08,333.89,334.19,336.14,352.05,,297.72,288.53,,357.64,,,322.90,320.92,323.80,332.33,338.34,339.19,347.28,335.25,339.65,327.57,326.64,,,356.46,352.11,88.17,246.76,290.20,331.61,330.18,357.04,373.14,364.13,360.79,,335.64,344.07,343.69,337.37,338.75,331.67,325.07,337.43,348.88,344.86,320.28,,,328.19,332.74,320.56,322.44,336.91,351.92,332.69,327.98,326.26,334.69,342.46,,,337.46,349.11,352.62,338.66,359.00,348.88,353.71,354.76,345.20,347.99,352.41,,,348.83,374.51,380.58,393.55,396.04,405.24,347.59,330.72,324.38,337.43,,,,374.27,369.16,358.19,388.05,,350.03,346.01,345.65,348.20
2005-01-31 21:52:45+00:00,L5,422.23,408.05,388.47,382.40,378.49,364.70,357.37,358.73,388.85,397.03,388.86,390.75,395.66,384.08,366.39,357.89,352.36,363.70,374.85,384.04,395.53,392.85,389.00,376.02,373.75,381.73,374.73,358.34,354.58,366.09,332.22,339.86,348.06,367.83,362.44,369.99,371.40,357.54,376.96,362.27,354.80,353.82,341.91,344.22,353.12,346.94,362.94,358.72,353.32,341.69,349.39,346.98,341.29,343.75,335.27,308.58,204.71,261.54,285.42,328.80,337.63,356.29,367.90,373.64,361.89,361.31,356.01,350.38,366.85,375.25,371.34,347.36,337.83,341.48,362.92,361.41,332.59,320.27,317.07,329.94,323.83,325.24,331.23,337.42,338.73,334.04,353.67,355.41,354.25,348.93,353.48,366.05,362.20,360.36,358.97,358.20,367.14,372.39,372.97,370.01,358.99,372.91,350.48,343.36,338.47,339.47,350.87,363.70,394.07,398.42,,354.25,355.23,341.99,340.22,350.18,352.38,358.35,359.53,354.57,351.02,378.74,363.99,353.96,353.36,350.27,353.68
2005-02-08 21:55:59+00:00,L7,341.64,359.43,357.46,351.27,,,,337.85,344.22,346.01,345.75,336.44,337.13,328.19,327.09,312.15,318.72,,,,333.76,340.29,339.50,342.83,336.72,331.64,313.50,309.20,310.40,304.96,,,310.57,310.71,299.38,290.45,274.99,292.58,305.55,306.30,309.45,304.00,302.70,,,298.17,291.14,300.83,294.02,294.43,298.50,305.46,297.25,296.06,285.77,278.17,,,233.39,291.72,311.57,317.25,322.49,331.83,335.29,328.58,322.89,325.26,327.64,,314.93,304.05,309.33,307.35,300.30,289.29,293.85,288.36,291.82,291.28,289.96,,,299.60,302.99,308.52,303.61,308.95,313.38,313.51,317.12,321.01,319.33,311.85,,,298.90,,344.64,331.58,322.40,320.80,319.07,320.51,311.08,321.29,327.41,,,350.94,334.77,316.52,312.41,312.97,311.23,317.02,329.51,330.19,335.73,334.42,,,336.82,334.51,332.49,320.13,312.78
2005-02-24 21:56:05+00:00,L7,345.95,358.65,,,,354.62,342.08,336.42,336.96,340.44,354.92,349.28,344.01,334.29,332.99,,,325.07,332.32,337.66,336.55,339.26,337.81,338.47,335.92,334.43,324.95,313.52,,,304.66,307.10,312.00,314.07,311.70,308.08,300.93,295.40,308.30,312.54,310.76,,,308.51,306.93,294.71,289.32,298.51,290.76,291.73,292.71,312.64,307.63,298.04,,266.39,,192.08,246.40,283.28,305.97,314.74,317.06,330.81,326.96,327.73,,,324.61,323.66,318.41,305.79,304.91,307.11,305.32,295.09,296.88,289.00,301.80,,,297.47,298.40,303.94,306.67,311.59,316.06,318.42,316.71,314.57,317.94,327.17,,,332.98,326.47,327.68,325.09,341.85,331.65,323.07,318.23,320.17,313.80,,,,340.97,350.77,349.11,336.92,310.38,311.14,310.78,310.52,315.05,324.84,,,325.84,324.96,330.46,336.32,328.75,326.19,313.52,310.57
2005-03-04 21:53:16+00:00,L5,384.46,387.03,388.96,385.68,380.41,375.77,367.42,360.30,356.50,374.83,388.86,388.31,378.16,368.57,362.41,358.31,355.81,363.62,358.72,367.06,369.89,367.58,380.20,386.60,385.51,351.31,364.74,348.40,342.41,335.68,336.07,330.74,343.31,353.30,353.00,339.99,339.99,343.28,350.65,359.22,348.99,,,,,,,,,,,,,331.23,333.46,299.31,259.54,244.83,274.58,304.42,324.39,347.10,349.88,357.12,360.53,362.38,339.46,342.94,352.93,354.04,365.53,347.38,321.61,336.32,344.27,350.53,342.10,315.14,318.90,323.92,331.88,331.49,331.63,328.43,326.80,334.06,339.96,335.45,344.91,356.04,350.67,351.17,343.95,337.81,338.88,350.80,357.79,355.73,355.83,354.24,347.07,356.78,356.87,347.92,339.38,341.38,344.47,364.58,376.72,377.52,367.13,334.48,317.42,313.32,332.22,346.36,359.12,351.50,365.61,361.03,349.19,362.12,359.41,346.49,,,
2005-04-13 21:56:00+00:00,L7,371.30,366.28,365.72,364.42,366.28,369.57,365.33,,,372.64,381.59,370.24,357.70,342.56,342.63,349.47,346.87,345.14,348.49,349.44,,,351.90,349.62,349.06,343.65,337.30,343.35,312.95,313.47,317.85,319.87,319.63,,,302.48,306.76,333.32,318.81,320.77,312.66,317.27,328.37,314.60,325.71,,,289.58,329.61,305.73,304.98,319.71,319.97,313.10,319.80,307.83,,207.05,241.62,,310.68,319.00,324.03,345.55,352.75,348.03,331.76,335.14,343.62,348.39,339.49,,,317.40,323.53,300.17,306.55,304.37,302.67,300.70,306.39,307.75,303.50,307.26,,,313.32,322.09,320.70,323.20,343.40,350.00,334.14,325.96,331.68,329.14,,,,342.52,342.69,339.39,308.66,336.29,315.52,312.43,321.25,352.32,363.64,,,322.48,321.90,319.52,320.49,333.43,347.83,350.38,353.57,345.63,338.68,349.07,,,340.85,336.14,338.18
2005-04-21 21:53:34+00:00,L5,341.40,345.93,350.31,349.22,355.17,356.14,349.90,328.84,328.55,330.39,344.23,335.24,334.69,333.57,326.84,332.34,333.14,326.87,333.29,329.39,331.74,337.75,338.99,340.64,336.44,334.81,326.86,322.99,311.05,296.05,301.59,305.47,308.74,304.51,303.61,301.50,291.62,286.33,302.95,300.17,305.37,305.00,304.48,299.72,275.43,280.49,254.09,280.73,277.15,281.31,288.71,303.75,300.74,300.53,290.52,278.08,73.67,173.26,239.64,267.95,291.49,300.44,304.12,321.58,332.63,329.70,323.65,323.94,321.39,313.49,309.00,305.28,294.26,298.77,298.32,287.43,300.16,297.09,293.14,289.56,293.63,295.80,292.52,291.31,295.68,298.30,297.44,295.05,306.04,315.71,324.70,330.24,328.37,314.25,314.21,303.19,307.75,315.92,327.65,320.30,318.19,313.21,316.93,316.99,313.25,319.07,322.04,343.86,353.21,353.90,342.60,318.46,312.84,311.14,309.62,322.44,334.25,332.07,352.84,375.45,324.94,330.55,336.72,322.09,327.05,313.39,315.76
2005-05-23 21:53:48+00:00,L5,330.87,326.66,336.31,341.07,347.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.56,306.40,311.28,321.67,309.04,301.36,300.48,305.97,303.76,259.11,283.96,272.86,289.72,288.78,292.03,294.46,296.50,301.24,322.68,332.66,385.55,404.18,,,,,,,,,,,,,,315.98,311.97,302.23,301.15,298.23,290.67,293.54,276.54,282.13,280.19,283.82,300.82,299.52,305.04,306.37,303.93,295.72,280.92,300.78,310.99,308.35,329.22,330.89,316.88,314.56,312.53,307.76,305.07,332.52,313.45,307.03,297.96,302.43,314.86,,,,,,,,,,,,,,,,,,,,,321.57,309.91,296.42
2005-05-31 21:55:59+00:00,L7,,,,,,,,,355.06,376.27,387.91,,381.95,374.01,366.95,363.10,361.38,357.20,,,,365.66,365.58,382.66,388.57,,,328.95,340.61,,,,,343.39,,317.51,,,,,311.47,311.10,319.36,338.17,,,,267.35,281.43,279.99,,322.61,334.59,360.20,353.68,337.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.91,,,273.37,274.15,,335.89,336.13,,,325.75,329.72,354.87,352.25,333.40,,340.12,342.88,327.46,314.00,321.57,,,380.20,366.70,343.01,349.90,324.62,328.92,318.96,292.09,260.04,173.88,,,,,,,,
2005-06-08 21:53:56+00:00,L5,348.16,333.45,337.74,337.14,347.08,345.00,342.08,343.71,345.83,344.00,353.20,345.04,344.45,335.41,248.43,304.26,321.96,326.75,321.33,329.44,337.78,346.15,340.30,345.77,344.03,333.95,316.77,300.22,304.97,,299.62,309.75,310.10,308.17,308.93,295.01,291.76,294.34,304.98,307.21,300.92,299.36,302.49,297.10,241.90,266.36,255.90,276.22,283.38,287.06,294.40,305.00,291.45,293.62,,272.43,,204.06,246.33,287.55,309.66,318.61,319.66,330.17,332.47,322.08,321.83,317.56,319.52,309.66,306.00,315.33,309.60,311.38,313.35,296.38,303.73,294.02,297.58,292.24,292.45,291.85,286.03,311.41,311.44,307.28,314.80,,321.34,312.25,,318.15,314.80,303.86,306.99,295.51,309.71,307.98,328.64,322.68,317.45,297.95,299.93,310.12,285.16,295.60,299.67,327.49,352.36,345.78,342.08,322.62,315.33,304.60,325.18,318.42,327.16,312.77,317.87,321.10,314.64,327.76,338.24,336.04,329.87,318.44,168.81
2005-08-03 21:55:49+00:00,L7,,,,,,,,344.10,344.41,340.57,339.42,339.57,331.08,339.11,253.37,299.39,319.39,,,,344.25,340.79,343.49,350.72,343.12,340.44,316.36,317.82,317.95,298.10,,,317.25,316.83,307.56,298.97,302.54,282.91,296.10,297.42,298.99,305.14,304.53,,,273.17,246.76,278.89,281.50,279.48,300.97,307.37,297.12,301.43,297.31,272.13,,,268.05,295.74,298.94,312.07,317.55,329.62,335.24,324.68,317.63,321.43,321.51,,307.95,303.85,312.25,309.21,309.54,290.60,302.51,296.61,296.43,295.05,292.73,,,,308.19,307.88,301.30,287.72,308.52,,299.40,313.75,325.01,311.97,,,304.07,301.62,,324.01,317.78,,303.50,319.27,312.52,309.01,311.28,,,349.26,348.12,321.94,316.07,309.20,311.94,317.31,322.63,322.60,325.52,314.77,,,332.68,324.98,330.47,321.01,316.78
2005-09-28 21:54:32+00:00,L5,372.05,368.19,372.57,372.27,364.02,343.45,338.05,340.10,344.46,353.79,360.41,363.89,360.33,352.77,345.65,335.77,335.53,339.11,355.27,389.82,362.15,346.81,352.99,358.82,360.13,354.06,337.49,327.98,329.70,320.73,322.66,326.18,327.86,334.15,,299.55,296.02,295.16,298.04,304.60,307.08,311.45,316.53,313.03,311.48,295.48,292.49,310.12,330.33,342.97,335.19,329.32,324.27,327.28,319.77,308.67,204.15,229.53,263.92,299.14,321.63,331.20,324.59,334.18,340.75,345.47,332.31,330.10,320.38,322.57,318.81,314.93,317.82,318.39,317.63,307.98,307.47,309.48,315.84,313.58,311.51,310.22,314.29,317.38,319.64,326.08,322.61,328.78,327.47,330.03,327.98,336.53,330.88,335.42,343.03,346.58,348.11,350.14,355.74,348.37,339.43,330.67,327.71,318.97,317.73,323.04,331.33,348.78,364.40,363.10,360.96,334.14,314.84,315.41,328.59,336.40,347.63,332.03,338.92,340.14,332.63,336.29,351.03,339.31,338.44,327.97,325.37
2005-10-22 21:55:39+00:00,L7,383.37,377.24,386.75,383.13,372.26,357.97,360.00,362.32,375.12,,390.18,389.57,386.04,388.43,392.49,381.55,373.08,373.98,370.38,376.82,383.05,,,369.51,378.50,382.95,378.86,358.33,341.06,342.59,352.54,360.73,357.13,353.69,,,,308.88,316.72,322.31,348.56,359.73,350.24,333.69,339.87,335.12,332.80,,,352.80,365.34,368.85,359.96,360.81,356.85,353.35,245.01,258.02,288.60,304.32,,356.16,369.81,374.30,376.55,369.76,375.12,366.96,341.73,343.43,340.36,333.90,,,351.00,352.31,340.11,338.76,352.85,347.54,340.46,331.49,334.37,353.95,358.27,,,352.17,382.75,381.82,367.49,375.05,388.52,375.33,355.34,366.81,372.45,369.25,,,361.44,345.79,348.78,352.75,349.71,347.56,354.29,366.06,380.16,383.08,375.43,,,351.10,354.72,374.21,363.79,355.20,365.25,356.07,344.16,361.40,357.14,,,,354.84
2006-01-10 21:56:16+00:00,L7,361.46,365.86,364.82,362.38,362.09,357.94,364.86,,,363.15,370.96,368.72,368.21,356.18,344.51,346.66,352.36,359.32,355.00,358.33,,,354.77,358.46,359.20,356.12,343.24,334.97,331.38,319.10,318.99,329.52,334.52,,,303.20,288.52,293.88,306.28,308.56,309.64,313.47,318.48,315.47,320.69,312.76,,,330.66,336.92,323.89,316.46,318.26,321.49,314.72,293.74,207.42,236.58,,,319.83,340.13,347.82,356.26,345.91,345.39,335.69,332.39,329.84,330.22,331.14,,,323.77,324.28,321.94,311.71,313.43,316.70,308.39,304.16,305.67,309.57,311.43,,,329.65,321.91,328.43,333.30,333.96,333.02,330.47,327.71,338.20,337.23,334.20,,,346.64,337.97,335.23,342.14,338.64,333.59,331.18,338.96,353.16,365.05,365.74,,,327.40,322.81,327.82,336.69,347.82,343.30,350.53,344.81,337.65,344.76,,,,330.03,325.29
2006-01-26 21:56:24+00:00,L7,,174.29,354.55,352.51,354.13,352.75,359.60,362.08,352.81,352.95,351.46,362.25,359.90,,,335.41,341.94,341.14,342.87,348.16,339.97,338.01,340.04,344.39,339.84,334.84,,,320.96,315.72,315.84,318.90,320.94,322.46,301.62,309.23,,292.60,,,304.57,308.17,310.39,309.16,305.69,302.06,312.47,319.33,320.60,323.22,321.79,,,315.76,305.48,291.61,,218.32,262.05,291.85,314.31,331.07,339.54,351.24,,255.00,339.04,335.10,328.84,327.74,322.02,320.25,309.54,310.03,311.62,304.60,302.93,,,299.46,299.04,296.85,299.85,304.37,310.39,314.39,315.18,318.71,320.44,,,,327.42,322.90,328.10,331.79,332.20,337.25,345.19,339.91,332.71,328.84,,,322.62,325.54,331.26,346.88,357.03,352.05,346.42,316.73,309.05,313.72,318.26,,,333.74,343.17,333.21,327.95,334.27,339.08,323.82,327.69,317.31,314.15
2006-02-03 21:56:42+00:00,L5,373.50,365.68,366.46,371.59,366.63,370.82,383.29,396.29,404.90,401.63,410.01,412.51,403.54,391.40,384.91,395.21,382.45,390.61,407.62,401.90,396.41,382.58,379.94,381.45,388.44,387.11,385.84,384.51,379.25,354.31,343.34,366.98,368.01,372.36,375.65,377.46,359.02,357.03,346.48,314.28,345.31,356.78,360.82,370.23,366.11,350.98,361.34,357.40,350.52,364.40,362.36,373.52,387.45,371.36,382.28,370.07,269.85,301.01,293.45,315.37,346.74,367.21,364.96,385.93,395.79,380.78,364.24,361.72,368.37,366.57,361.42,359.96,335.10,343.19,353.56,360.51,360.40,361.68,363.41,353.89,330.89,334.43,345.70,360.91,358.07,364.39,366.52,358.94,350.65,377.74,384.32,361.31,352.58,357.08,356.72,364.67,363.15,358.00,361.51,364.41,359.97,362.60,358.12,350.62,349.09,354.17,372.34,397.49,406.77,407.73,,349.60,345.74,351.91,354.51,367.51,365.77,368.81,374.43,370.82,361.68,393.74,384.38,356.84,355.30,342.26,345.77
2006-02-27 21:56:31+00:00,L7,338.32,343.48,343.80,339.15,341.46,338.05,,,,347.79,351.34,343.37,336.21,327.19,324.99,320.43,324.64,323.88,329.24,,,332.79,333.21,338.65,333.82,327.89,309.51,306.73,304.00,296.27,304.10,305.69,,,,,,,,294.27,294.79,300.99,301.40,301.52,303.43,,,297.12,292.40,296.30,297.10,305.17,305.89,295.70,291.20,278.24,,,,280.66,302.60,321.30,328.11,338.09,340.82,338.02,330.75,327.72,320.79,318.43,,,307.71,303.97,302.76,294.14,298.66,296.87,296.93,292.44,289.14,290.37,290.95,,,304.79,300.03,295.31,307.41,301.81,280.73,303.89,304.38,308.86,314.38,308.73,,,330.46,326.65,318.68,314.84,315.65,317.57,303.81,312.12,316.40,339.67,350.60,,,313.87,307.02,311.66,311.29,,,,,,,,,,,,
2006-03-15 21:56:31+00:00,L7,,,349.04,343.06,344.22,342.92,336.48,347.79,349.40,352.22,356.13,351.48,,,,332.23,333.39,332.33,340.39,341.90,341.36,342.04,342.17,347.37,343.62,,,319.39,314.92,305.38,,,,,,,,,,,,,,,,,,,295.51,300.80,304.56,,,311.43,,,,,,,,,,,,,,338.36,328.08,317.96,321.31,310.59,309.30,309.87,306.36,296.17,,,300.39,297.79,301.20,297.15,297.23,301.84,307.64,313.17,306.92,306.64,310.15,,,321.11,320.92,316.39,321.47,311.56,310.26,316.06,336.02,328.87,319.56,314.17,,,315.67,319.32,329.39,347.95,361.56,353.25,339.89,317.16,312.82,320.11,321.20,,,334.20,334.84,333.92,331.79,333.27,336.78,327.48,327.25,315.42,311.87
2006-03-31 21:56:30+00:00,L7,,344.87,343.49,337.07,343.02,336.26,331.91,340.41,357.03,349.44,351.65,346.36,,,328.82,321.65,328.34,327.95,332.40,335.51,338.13,336.88,336.53,340.30,,,,312.03,314.51,301.55,310.23,314.29,314.82,317.01,305.93,303.49,286.55,,,300.03,301.28,302.19,303.58,302.62,308.81,303.56,265.24,296.83,291.68,298.43,,,312.93,309.83,299.65,284.47,,194.50,246.95,288.06,302.39,322.63,329.51,,,343.75,340.57,335.66,324.30,319.63,316.88,314.13,312.64,307.87,305.95,,,298.41,297.27,297.35,299.78,300.10,298.34,303.93,309.54,311.54,308.64,310.19,,,310.20,320.66,320.87,315.07,319.39,322.53,324.38,326.84,339.11,331.58,327.40,,,322.05,319.84,319.97,321.48,343.20,356.01,357.51,346.86,316.98,315.56,315.51,,,332.91,327.19,333.96,330.29,332.80,332.88,340.62,329.07,332.47,318.86,317.88
2006-05-18 21:56:30+00:00,L7,,,,,,361.40,,,382.04,394.65,389.05,387.58,366.95,374.29,389.99,394.59,360.60,374.67,359.54,,,370.19,373.04,375.76,383.93,357.27,,343.94,341.23,,347.27,336.39,,,347.47,357.17,348.51,321.55,353.01,348.64,340.78,352.60,334.13,338.89,,,,,346.95,,,360.73,364.84,362.88,358.95,341.80,251.87,,,354.49,370.06,378.14,373.29,389.64,389.61,401.99,373.40,379.59,381.69,382.75,,,,,,,,,,,,,,,,362.05,360.91,,340.96,334.62,333.34,335.00,339.43,352.58,359.78,,,,,361.08,358.21,,346.62,346.23,330.78,311.42,321.39,363.60,,,386.34,348.93,355.79,342.78,347.43,376.36,372.66,365.95,368.80,358.40,338.62,,,344.52,354.89,353.06,354.99
