dates,satname,nzd0248-0000,nzd0248-0001,nzd0248-0002,nzd0248-0003,nzd0248-0004,nzd0248-0005,nzd0248-0006,nzd0248-0007,nzd0248-0008,nzd0248-0009,nzd0248-0010,nzd0248-0011,nzd0248-0012,nzd0248-0013,nzd0248-0014,nzd0248-0015,nzd0248-0016,nzd0248-0017,nzd0248-0018,nzd0248-0019,nzd0248-0020,nzd0248-0021,nzd0248-0022,nzd0248-0023,nzd0248-0024,nzd0248-0025,nzd0248-0026,nzd0248-0027,nzd0248-0028,nzd0248-0029,nzd0248-0030,nzd0248-0031,nzd0248-0032,nzd0248-0033,nzd0248-0034,nzd0248-0035,nzd0248-0036,nzd0248-0037,nzd0248-0038,nzd0248-0039,nzd0248-0040,nzd0248-0041,nzd0248-0042,nzd0248-0043,nzd0248-0044,nzd0248-0045,nzd0248-0046,nzd0248-0047,nzd0248-0048,nzd0248-0049,nzd0248-0050,nzd0248-0051,nzd0248-0052,nzd0248-0053,nzd0248-0054,nzd0248-0055,nzd0248-0056,nzd0248-0057,nzd0248-0058,nzd0248-0059,nzd0248-0060,nzd0248-0061,nzd0248-0062,nzd0248-0063,nzd0248-0064,nzd0248-0065,nzd0248-0066,nzd0248-0067,nzd0248-0068,nzd0248-0069,nzd0248-0070,nzd0248-0071,nzd0248-0072,nzd0248-0073,nzd0248-0074,nzd0248-0075,nzd0248-0076,nzd0248-0077,nzd0248-0078,nzd0248-0079,nzd0248-0080,nzd0248-0081,nzd0248-0082,nzd0248-0083,nzd0248-0084,nzd0248-0085,nzd0248-0086,nzd0248-0087,nzd0248-0088,nzd0248-0089,nzd0248-0090,nzd0248-0091,nzd0248-0092
2017-07-27 22:05:58+00:00,L8,302.17,293.55,294.81,255.41,301.89,313.67,307.38,313.75,316.82,319.30,309.73,321.63,311.32,294.24,294.26,264.71,281.64,276.05,266.49,273.01,289.53,316.65,328.22,326.33,331.24,333.76,327.48,336.90,343.88,338.72,336.42,342.99,,,,,,,,,,,,,,354.18,356.21,351.71,343.85,347.63,352.45,339.50,344.36,337.46,338.53,355.05,358.34,360.63,347.17,342.21,331.63,326.47,326.22,320.91,328.81,320.48,333.79,335.41,340.73,339.04,338.78,340.93,339.59,339.65,338.09,338.71,347.18,337.03,339.07,341.31,337.24,350.12,339.89,339.21,327.88,329.24,341.33,347.02,348.66,349.17,347.60,340.73,337.11
2017-08-12 22:06:04+00:00,L8,319.58,320.47,315.01,330.96,335.82,336.94,348.82,333.12,334.86,334.27,336.36,326.89,327.02,311.14,294.78,266.61,288.08,277.91,272.98,275.99,305.72,305.66,319.53,320.69,327.43,330.73,325.19,329.00,346.52,349.16,345.06,346.98,353.31,358.73,352.01,342.85,347.35,353.35,349.50,355.84,387.70,362.00,357.62,371.88,375.22,376.35,368.02,377.41,,,,,,,,,,,,,,,343.33,341.33,358.01,333.13,350.24,346.56,349.84,348.27,344.95,,370.96,375.06,376.25,371.33,371.93,350.48,352.03,357.12,369.55,338.25,329.78,341.96,399.23,,,411.09,399.40,396.88,427.66,411.32,408.56
2017-08-20 22:09:02+00:00,L7,251.78,266.11,245.47,209.26,243.35,245.91,223.87,,,,283.48,299.06,297.68,279.39,275.07,263.56,290.20,282.04,271.49,281.21,292.49,,114.58,321.61,319.06,,,,,,,,314.57,315.77,,,,319.01,319.24,295.58,248.67,272.63,313.17,316.67,304.18,327.12,322.80,335.38,,,318.85,328.64,326.64,330.99,324.73,323.65,328.87,324.24,316.78,313.53,322.09,312.52,,,318.39,275.71,291.72,296.28,312.68,317.15,314.85,319.48,318.91,318.60,318.88,320.49,,,313.46,319.19,317.98,312.96,309.72,313.71,313.43,315.96,316.11,322.02,329.13,317.57,,,317.53
2017-11-16 22:06:16+00:00,L8,293.19,293.93,290.09,280.22,257.48,272.13,279.65,299.65,301.88,305.17,303.44,314.53,317.90,308.46,299.13,277.42,293.96,278.43,284.20,282.77,302.47,313.64,318.45,321.26,325.79,324.12,323.59,328.26,330.06,339.76,346.01,343.96,348.06,343.15,333.68,334.15,334.88,324.40,328.01,334.35,316.83,332.26,349.47,346.75,342.08,345.96,350.52,349.67,351.07,353.12,354.90,349.09,347.85,351.44,355.79,355.50,355.21,351.97,347.91,350.79,349.26,347.11,345.67,343.57,345.53,312.14,328.56,342.03,344.17,338.79,338.83,337.48,335.87,342.32,349.11,352.73,349.10,343.32,342.71,341.76,327.09,328.50,324.63,331.14,328.02,335.05,345.51,342.23,335.93,338.02,335.59,331.62,332.36
2017-12-02 22:06:10+00:00,L8,292.42,289.37,288.49,281.01,272.92,303.39,295.76,304.50,301.01,299.06,309.42,312.94,308.32,300.13,292.72,282.96,294.77,282.94,285.77,287.07,305.20,309.79,317.21,325.07,322.27,318.04,321.64,326.22,327.53,334.83,332.79,336.99,337.01,336.06,329.00,332.58,326.04,325.77,319.20,325.02,299.41,327.86,342.06,333.42,339.80,333.14,339.56,348.90,347.04,346.89,344.77,346.92,342.50,346.98,351.06,347.82,352.71,348.92,342.68,343.94,346.36,340.30,338.15,336.87,336.08,311.29,326.42,331.53,338.67,334.60,337.50,337.00,339.65,341.32,346.06,346.93,344.88,341.45,338.18,331.92,322.85,324.24,327.90,327.14,334.76,334.96,339.61,338.82,337.84,338.66,340.00,339.34,330.28
2017-12-26 22:08:39+00:00,L7,325.33,333.99,344.76,314.24,316.81,324.81,,,367.38,345.76,368.09,380.31,381.76,369.35,333.51,314.21,307.38,,298.84,,89.41,344.07,342.63,343.48,376.15,343.11,347.80,378.75,365.81,369.98,367.76,376.30,,,,378.33,377.76,356.31,352.81,361.61,394.06,398.97,407.61,379.01,374.75,371.42,,,,376.10,376.28,374.74,383.54,379.72,385.08,384.03,375.36,369.70,378.05,370.26,,,360.85,363.97,372.44,351.03,366.96,367.75,368.21,370.63,365.82,358.52,373.35,375.11,,,,380.39,370.79,374.53,374.31,357.17,360.49,368.51,374.02,365.77,365.38,363.34,,,375.18,361.88,350.69
2018-01-27 22:08:11+00:00,L7,,,,317.41,309.32,327.66,343.27,350.48,346.14,355.71,363.23,364.01,353.69,347.87,,,301.77,286.25,326.99,333.52,335.78,324.97,336.52,351.02,349.80,352.64,362.24,374.49,,113.23,,,357.48,355.72,355.10,369.34,363.76,357.92,348.41,348.28,361.05,,,,376.22,376.77,375.47,365.90,370.57,363.43,366.82,372.86,369.75,379.60,370.01,,,,370.38,372.64,369.16,368.95,363.03,355.00,362.38,340.02,359.73,358.11,357.66,,,,359.40,355.31,356.77,360.62,369.72,369.35,367.92,362.41,355.25,361.92,,,,355.31,364.25,362.89,361.23,348.64,349.08,351.26,353.28
2018-02-11 22:12:02+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-19 22:13:41+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-27 22:11:55+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.27,340.26
2018-03-08 22:06:03+00:00,L8,321.09,321.85,329.23,325.13,308.16,337.20,344.95,335.50,340.95,346.92,352.94,345.72,333.63,324.95,317.23,,307.30,281.67,326.95,334.81,350.48,334.42,331.67,343.61,356.06,,,,,,,,362.71,360.01,365.88,360.07,355.73,358.97,352.05,356.76,369.76,345.93,366.36,379.48,387.01,380.21,374.81,367.07,362.24,356.34,358.96,369.37,370.29,373.04,378.55,379.96,376.52,371.14,368.16,370.82,366.16,362.92,364.43,350.20,363.69,346.71,365.79,366.23,357.25,353.64,352.23,351.06,353.17,353.26,359.97,371.43,368.35,366.72,361.94,355.22,348.40,350.67,347.09,346.27,350.69,352.72,357.02,364.21,363.80,358.40,347.79,344.68,346.82
2018-03-15 22:11:46+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.08,,,,,,386.19,546.09,567.25,,416.64,,,599.77,641.16,561.88,,,
2018-03-31 22:11:39+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-16 22:11:30+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-03 22:06:50+00:00,L7,306.84,307.24,301.39,280.84,300.38,307.54,,,,321.22,315.89,311.50,316.10,311.67,307.33,279.99,303.24,280.42,285.83,,,89.38,324.40,330.77,334.29,323.27,320.35,333.85,335.38,340.00,353.23,344.53,349.72,,,,343.95,340.34,337.64,334.61,334.96,322.20,343.82,347.61,358.52,351.90,359.41,,,,351.01,351.07,352.32,345.95,341.13,343.69,334.25,341.31,358.14,359.42,345.01,,,,341.03,340.88,331.98,342.31,338.17,342.02,346.60,350.01,340.15,338.83,331.88,,,341.58,336.64,331.78,323.10,323.13,329.81,327.70,333.45,341.25,344.13,338.69,,,,332.43,334.12
2018-06-28 22:05:28+00:00,L8,301.82,306.32,306.99,298.98,285.85,302.91,312.70,310.51,308.04,305.89,293.12,316.32,312.87,312.31,310.56,264.84,299.64,278.83,269.05,303.33,301.52,321.57,324.72,327.65,334.38,338.57,332.55,332.69,337.18,337.36,336.70,337.64,345.88,338.22,332.18,330.70,342.25,350.19,345.78,338.48,339.07,312.80,303.06,334.12,337.14,349.09,359.19,361.17,357.63,341.83,339.84,339.48,346.97,353.34,351.61,351.12,332.17,337.07,341.55,338.89,338.07,344.39,340.49,335.35,336.44,327.42,318.58,323.27,329.30,332.13,329.78,331.85,339.18,335.20,344.69,349.30,343.91,334.49,327.67,328.25,317.52,323.62,324.12,327.65,326.27,332.27,333.36,339.01,341.88,330.92,312.97,304.37,227.16
2018-07-13 22:11:21+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618.60,625.93,,,,,,,,,,,596.71,566.15,636.14,637.59,,,,,,,,,,,,,553.93,,,,,,,,,,,,,,,584.16,,,,,,,,,564.08,630.17,625.86,,,,,,,,430.90,463.90,620.62
2018-07-29 22:11:05+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.82,308.19,304.31,,,,,,,,,,,319.86,323.70,303.76,299.72,,,,,,,,,319.04,,,,291.50,295.28,,,,,,,314.56,313.19,299.56,228.24,293.67,302.67,305.40,,,,,,,235.60
2018-08-23 22:04:25+00:00,L7,299.28,278.55,237.33,234.69,205.89,290.66,279.93,289.78,321.13,296.32,,,,292.98,280.25,276.16,285.41,278.61,289.99,286.19,314.57,321.58,317.71,318.80,,,,322.55,,,,,321.85,329.66,331.61,331.59,338.89,,,,321.12,287.27,279.71,333.48,338.22,349.95,344.34,343.40,342.26,359.82,351.44,,,,342.76,340.36,340.02,324.12,319.30,319.25,314.58,314.92,315.04,327.70,331.34,,,313.94,311.80,307.68,319.34,335.11,350.29,340.91,341.43,328.16,328.44,323.65,325.95,,,313.82,316.26,318.55,327.12,322.58,325.95,328.82,309.02,311.66,307.36,318.18,324.76
2018-08-31 22:05:59+00:00,L8,319.41,317.78,294.87,270.94,280.56,294.56,298.13,322.65,314.36,305.76,292.48,299.10,303.41,307.38,,264.57,293.69,279.63,277.02,289.82,329.87,322.00,330.62,324.59,327.61,,329.15,347.96,348.52,339.64,325.84,326.79,332.91,343.01,347.23,346.84,347.59,349.06,348.28,339.79,342.97,335.87,319.01,347.96,358.77,350.68,345.51,350.54,363.04,364.22,354.37,357.12,362.66,365.03,361.33,355.49,356.85,364.52,339.70,324.80,318.05,327.74,335.30,344.24,346.21,329.89,326.84,325.64,326.37,316.54,325.47,354.06,349.66,347.53,347.90,352.79,,,,,,,222.04,,,,342.87,330.10,320.59,313.40,,,
2018-09-08 22:04:05+00:00,L7,294.79,292.75,282.32,264.90,,,,296.05,301.28,291.81,282.29,292.63,302.51,304.38,294.68,282.59,294.98,282.39,,,92.03,318.42,321.36,321.10,320.19,327.92,327.09,329.44,328.42,320.03,316.58,311.15,,,,346.16,343.21,341.38,334.60,323.67,324.39,316.92,294.93,306.90,324.34,,,,343.52,340.09,340.23,342.55,347.74,345.12,341.57,340.65,343.04,333.06,329.17,,,,333.39,333.44,333.27,299.38,294.01,317.72,306.24,308.57,310.59,328.17,327.81,324.91,,,322.72,324.73,331.01,329.27,310.12,311.01,313.44,321.53,325.28,330.98,332.10,,,,312.46,320.94,333.05
2018-09-16 22:05:39+00:00,L8,248.54,293.69,319.04,322.66,308.41,342.40,348.07,348.57,341.11,334.97,328.69,330.57,337.78,348.11,330.27,278.04,295.50,282.37,281.67,275.52,361.33,350.28,339.42,336.80,331.95,345.34,356.12,374.14,370.86,353.69,340.87,343.28,351.31,362.92,377.36,372.55,364.59,365.19,363.40,357.95,367.40,366.92,369.81,381.44,381.20,370.09,357.50,363.04,371.57,373.37,379.53,382.69,381.62,383.30,373.14,367.91,372.40,381.51,364.96,339.72,333.26,349.43,366.53,363.94,365.12,,351.17,355.01,339.60,328.03,345.15,367.53,364.65,362.20,365.51,357.85,345.98,361.35,369.29,358.11,340.13,347.05,348.91,346.77,353.02,353.17,350.40,337.99,332.69,335.55,339.47,357.40,355.00
2018-10-18 22:06:17+00:00,L8,352.11,344.54,343.32,349.37,344.71,357.93,357.32,358.16,339.37,351.41,362.60,364.48,343.13,343.12,352.21,,,281.66,360.58,342.03,369.78,354.77,353.97,350.40,349.55,,349.63,365.28,373.33,382.12,380.29,370.49,361.44,361.13,369.78,376.82,387.63,389.69,394.85,380.69,381.33,371.93,380.19,382.47,393.48,404.31,390.59,376.56,358.94,361.06,369.48,383.73,390.97,394.55,393.60,393.40,389.46,386.56,375.77,368.27,361.19,355.74,355.34,369.79,381.43,366.67,390.21,377.25,366.51,364.06,350.48,348.50,360.50,374.40,373.61,364.95,360.94,369.46,381.23,365.09,356.98,364.30,362.64,358.00,347.16,341.13,344.18,339.16,342.09,351.05,356.53,369.00,372.98
2018-11-03 22:06:21+00:00,L8,,,,,,,,324.44,330.04,327.95,351.33,334.38,328.58,314.27,326.73,302.22,315.97,284.03,325.79,326.60,330.22,362.05,366.82,343.21,338.67,,340.67,351.82,353.16,356.42,361.96,356.48,350.39,347.22,352.69,352.83,361.20,365.82,360.10,354.06,355.42,349.02,346.20,344.53,356.48,366.29,364.56,366.91,352.42,348.22,354.48,358.84,365.36,373.62,374.84,370.64,365.46,368.93,366.09,353.04,346.78,342.11,346.41,331.89,341.27,331.66,354.74,356.96,345.85,349.13,352.72,334.80,336.02,352.66,352.41,347.94,348.74,356.67,354.99,349.44,346.55,353.43,356.55,350.91,344.46,340.42,317.44,327.77,332.75,338.76,342.21,352.31,359.67
2018-11-19 22:06:22+00:00,L8,308.60,305.17,301.20,293.81,285.88,307.56,311.44,313.13,311.55,307.55,300.33,314.32,315.31,314.63,304.47,285.26,300.10,287.78,286.81,299.62,317.66,327.35,333.77,331.80,338.95,,341.61,340.25,342.84,347.36,351.66,353.38,358.33,353.54,345.20,348.05,349.12,360.48,354.75,353.75,347.03,343.01,330.12,317.92,342.04,350.20,359.85,362.94,354.75,343.38,355.02,355.20,355.01,356.42,353.15,354.64,346.76,347.92,349.60,353.97,345.10,342.25,342.21,339.11,336.78,,318.36,332.06,340.81,336.70,,,,,,,,,,,,,335.70,342.41,340.29,333.59,324.81,322.21,323.91,330.22,338.93,344.93,342.63
2018-11-27 22:02:13+00:00,L7,,,,332.21,319.77,341.86,343.41,340.51,327.64,306.57,298.93,317.11,329.00,306.67,,,295.54,281.41,300.74,293.46,314.64,319.77,332.19,327.16,325.09,340.91,328.39,329.44,,110.23,,367.74,378.16,377.18,340.76,336.77,345.78,354.20,352.50,353.64,380.47,,,,368.02,378.04,365.10,349.74,340.90,344.23,362.27,375.36,383.15,378.68,359.26,,,,352.88,362.79,359.56,359.76,360.34,339.07,323.53,315.12,349.35,360.21,,,,,331.08,326.09,331.95,342.45,351.93,350.38,352.34,348.05,343.95,349.58,341.74,,,337.23,336.77,317.63,312.00,321.82,331.72,336.42,341.32
2018-12-21 22:06:18+00:00,L8,290.87,297.93,301.25,279.53,267.50,307.48,311.68,308.89,306.80,300.38,292.15,299.95,306.98,298.05,296.31,273.27,292.88,280.36,282.16,290.41,307.10,316.86,318.82,324.26,329.60,,330.93,332.22,324.52,320.28,321.57,330.81,345.77,337.18,333.08,337.28,337.78,331.56,330.84,333.95,336.48,328.57,322.04,296.78,337.16,352.73,352.68,337.61,330.97,334.98,348.05,353.02,356.06,356.31,349.78,335.92,329.95,335.22,343.20,347.35,332.80,334.47,339.77,329.07,322.92,,302.70,315.00,331.36,330.76,332.43,331.37,322.29,317.29,320.64,332.43,338.40,335.03,333.73,336.48,316.79,325.49,328.41,330.45,330.27,325.63,320.93,324.61,312.90,310.29,316.90,331.39,337.73
2019-01-05 22:07:17+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-21 22:06:47+00:00,L7,,,,,,261.92,501.19,508.68,272.12,270.75,266.32,,,,,,,273.59,270.81,268.05,276.20,288.92,293.09,291.45,,,,,,,294.50,290.38,300.99,298.86,303.24,301.89,304.94,301.93,,,,,151.26,164.82,230.04,,,,,,189.37,,,,,,,307.29,306.27,300.64,292.35,286.07,293.71,294.82,,,,,,,,296.31,303.08,307.07,,,,303.63,296.56,,,,,,,294.00,294.30,296.99,287.07,285.96,295.83,307.69,301.67
2019-01-22 22:05:50+00:00,L8,276.41,258.77,240.82,233.04,183.44,273.65,287.00,295.53,297.69,295.64,279.57,295.24,291.10,291.51,272.14,263.11,284.76,276.93,270.35,275.85,290.07,309.16,311.47,317.90,323.69,318.72,322.77,321.68,320.00,320.83,320.89,320.89,324.50,331.16,328.62,324.30,319.73,320.90,317.80,309.33,260.44,132.98,161.89,186.37,289.13,319.89,339.67,337.96,345.15,341.32,338.70,336.64,337.08,341.26,334.04,326.16,319.81,318.50,326.79,323.75,322.95,324.32,319.06,321.63,314.79,,,307.06,323.60,318.51,322.64,326.58,326.74,322.45,325.82,326.38,327.60,330.57,327.91,323.55,302.30,313.17,314.98,317.87,312.68,309.61,302.07,322.76,313.03,321.13,318.65,325.07,332.59
2019-01-29 22:11:59+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.36,377.44
2019-01-30 22:00:18+00:00,L7,,,,300.64,307.19,322.85,333.77,336.69,327.98,319.53,321.20,318.99,315.78,,,287.58,301.66,284.08,285.74,285.68,334.66,330.28,334.47,339.03,337.14,345.42,338.90,,,345.62,355.23,346.83,357.92,362.83,362.05,356.95,345.69,349.73,363.28,359.64,,,216.62,310.50,335.79,336.83,352.97,358.67,359.81,357.05,358.66,353.70,362.71,366.62,,,,353.44,342.81,338.67,343.73,359.28,356.12,355.63,341.44,333.76,348.06,357.74,,,,324.29,309.65,323.39,328.13,347.76,356.60,353.79,362.28,359.76,345.50,342.43,,,333.39,328.49,328.67,343.52,354.55,359.08,347.12,344.06,347.09
2019-02-07 22:05:47+00:00,L8,340.23,323.64,320.58,312.36,293.99,319.97,326.33,338.13,341.67,333.50,329.18,328.17,328.73,320.87,316.75,305.21,323.61,,309.93,328.08,336.65,344.78,341.16,342.48,349.62,349.22,349.90,349.78,350.79,349.45,357.14,355.33,359.91,362.53,362.73,348.67,348.67,353.74,357.45,359.26,357.00,354.10,356.72,343.29,361.24,364.76,356.25,362.33,366.88,367.04,364.28,365.13,366.89,369.16,366.14,369.82,361.30,356.23,356.34,353.81,354.20,353.44,351.76,349.19,348.72,352.54,357.63,359.53,347.31,346.37,342.06,337.17,337.39,347.08,356.84,357.20,352.47,351.24,348.01,354.29,347.75,339.52,338.23,334.74,326.99,324.98,336.60,353.02,360.44,355.48,344.57,347.33,344.04
2019-02-14 22:11:57+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-15 22:00:14+00:00,L7,322.39,334.57,324.06,317.16,327.08,328.90,335.57,,,338.62,335.30,335.87,333.49,329.33,,285.21,312.37,,333.28,334.47,,,102.68,338.56,347.00,346.35,342.42,352.21,353.64,357.71,358.92,355.28,369.79,362.82,,,,357.54,362.10,364.78,358.29,357.80,363.50,358.20,369.86,370.13,360.90,363.26,,,,372.15,375.28,379.80,372.15,375.19,364.25,355.00,361.63,363.15,356.79,361.00,,,358.29,351.54,361.48,364.99,348.58,358.32,356.10,337.76,339.10,355.28,366.70,365.69,,,,,,,,,,,,,,,,,
2019-03-02 22:11:53+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-03 21:59:44+00:00,L7,,,,316.05,313.88,327.74,318.27,330.82,341.97,347.15,340.78,337.94,328.37,320.26,,,315.48,288.35,312.13,310.30,330.53,337.47,338.08,335.80,334.43,345.58,345.32,,,,354.73,356.73,359.83,364.24,366.30,352.29,349.39,349.90,356.31,361.32,344.58,,,,359.22,369.04,369.36,358.45,361.64,356.59,364.12,360.13,368.78,368.15,373.34,,,,361.40,367.61,358.01,352.55,357.61,359.19,361.82,355.91,356.71,358.55,350.95,,,340.74,326.90,330.71,342.86,352.53,352.67,349.64,349.07,345.90,347.69,349.82,,,,323.07,330.96,347.50,352.32,351.05,350.36,345.09,344.64
2019-03-11 22:06:02+00:00,L8,254.70,234.13,,,,,,,,,,,284.67,268.88,,248.52,267.50,267.89,588.85,573.47,561.93,542.77,554.36,379.76,,,,,,,,,,,,,,,,,,367.41,368.80,362.58,375.32,379.22,381.59,390.50,400.86,386.17,374.79,368.87,377.47,387.98,390.88,382.01,378.18,366.73,355.03,365.68,363.12,361.08,362.85,367.14,370.57,350.82,377.16,374.39,360.60,356.40,357.20,357.10,345.71,346.35,360.09,361.27,369.72,365.43,365.13,,432.69,378.72,360.82,338.57,335.72,338.65,351.46,360.88,373.21,372.67,370.22,365.28,357.73
2019-04-12 22:05:30+00:00,L8,355.27,352.50,359.93,371.01,352.71,352.28,347.12,350.67,354.39,361.80,371.45,362.29,357.01,349.55,346.21,363.20,357.70,,342.15,350.88,359.85,354.19,353.53,346.54,358.61,363.68,377.46,376.27,372.00,376.35,378.95,377.24,379.21,392.29,389.85,392.85,385.11,368.37,371.58,367.26,390.79,372.50,378.96,378.99,378.64,381.64,379.58,375.40,381.83,376.11,367.80,368.52,379.56,390.89,385.95,391.37,386.14,371.71,364.69,374.33,376.08,380.80,364.28,374.69,380.21,350.07,378.56,374.10,370.06,368.69,367.33,357.56,345.13,343.97,360.99,375.28,378.11,375.22,361.23,361.39,362.33,361.70,358.21,346.25,347.16,357.44,373.71,386.36,381.38,372.22,365.44,362.74,361.23
2019-04-20 21:58:06+00:00,L7,310.24,301.82,294.99,280.50,,,,311.41,314.80,317.56,307.08,313.31,312.90,302.02,296.19,267.86,297.74,283.25,,,86.00,316.90,323.87,323.11,327.04,314.43,321.16,323.51,326.21,328.91,327.84,330.42,,,,348.12,342.06,343.37,338.92,340.99,333.96,336.13,329.67,307.34,312.84,,,,351.82,345.91,340.64,335.76,337.48,345.24,346.15,352.70,344.27,333.57,334.06,,,,336.43,338.46,339.59,302.29,315.64,328.85,330.17,320.84,322.71,324.12,320.95,,,,334.74,331.08,327.29,324.52,314.02,320.41,314.85,308.11,311.66,322.20,323.03,,,,326.83,332.77,332.31
2019-06-23 21:55:19+00:00,L7,,,347.28,353.42,354.44,317.74,351.73,350.28,341.27,356.13,359.25,,301.28,,,258.12,274.58,271.15,265.43,272.51,314.48,304.51,314.21,320.78,316.73,312.50,,,,356.83,,,,,373.19,376.52,,374.26,369.58,,,135.54,370.64,368.00,366.67,,,,364.53,,378.66,364.51,369.71,,,,353.87,366.19,370.60,353.07,363.00,,,,364.86,,357.79,,,,,339.45,339.24,341.34,353.79,347.71,352.94,359.41,,319.54,335.79,,,,317.15,344.18,,,366.19,362.48,363.29,346.25,340.63
2019-06-30 22:01:14+00:00,L7,,,,,,541.51,538.62,538.96,519.29,528.41,,,502.27,,,,,,473.98,480.60,512.84,650.77,580.72,,577.90,,569.69,,,,,,,,,,,,,,,,,,,,614.39,,,595.49,621.80,621.01,655.20,,,,,,,,540.22,,,539.73,,,,,,,,,,,587.72,582.99,580.60,,,,534.38,,,,,,,495.74,500.07,519.89,513.49,538.65,602.48
2019-07-01 22:05:56+00:00,L8,319.19,320.78,325.11,310.31,298.63,297.12,316.63,317.06,318.79,324.72,309.03,306.55,304.05,304.06,294.96,263.54,293.82,278.45,276.87,303.40,317.55,318.78,332.15,330.97,327.06,337.40,,494.38,,,,345.01,355.04,356.31,352.96,349.61,350.92,351.58,344.18,342.76,349.43,347.85,344.70,338.57,336.79,,356.34,342.39,349.57,354.46,351.59,349.00,347.99,346.67,346.35,339.51,344.09,352.76,358.97,354.04,341.23,331.49,337.17,348.51,351.71,327.35,338.56,339.44,336.04,333.90,343.95,340.91,321.93,326.26,330.12,333.68,338.88,344.77,339.41,325.10,315.62,318.59,330.67,317.85,313.17,336.38,347.72,342.23,340.59,339.05,336.74,334.60,325.44
2019-08-18 22:06:35+00:00,L8,,,,,,,,,,,289.09,303.64,305.29,300.43,293.39,262.32,293.76,279.56,269.76,274.36,309.09,323.50,328.93,320.48,328.67,332.73,326.39,328.97,328.95,330.99,335.32,343.10,348.98,350.55,350.87,351.35,348.52,345.74,351.97,346.32,341.07,340.32,342.18,308.32,332.03,347.00,352.00,351.20,342.97,350.57,348.62,344.77,345.09,347.51,342.34,340.15,340.25,338.05,343.36,348.36,347.36,352.54,344.39,342.59,344.24,,328.60,338.46,340.45,334.27,331.48,328.10,332.18,335.60,336.81,337.77,340.92,333.67,332.04,335.98,328.95,331.25,335.05,325.32,323.75,331.98,334.48,338.25,334.11,335.69,336.25,337.32,337.63
2019-10-29 21:50:24+00:00,L7,278.77,,,,233.73,244.66,270.16,283.25,287.96,292.25,285.13,297.02,291.27,283.23,,,,281.83,282.50,290.34,303.29,313.55,311.51,314.60,311.94,302.45,300.69,307.76,,,,309.60,322.70,330.12,332.28,328.85,321.29,316.37,308.83,298.06,289.79,,,,,319.78,330.04,328.58,317.09,316.30,321.29,326.24,328.07,330.26,333.06,336.40,,,332.30,323.10,320.59,307.47,312.32,317.38,318.68,,,302.41,,,,,,,,,,,,,,,,,,,,,316.41,303.72,,,
2019-11-30 21:48:54+00:00,L7,295.84,,,307.59,303.00,266.69,304.78,309.33,306.09,316.11,328.79,333.86,321.49,305.37,,,,,,,,,,,,,,,,,,,357.56,367.95,364.08,357.60,354.08,345.09,335.57,323.11,317.23,,,,350.14,349.86,355.34,354.32,358.67,349.83,345.03,338.65,325.41,328.22,341.54,354.13,,,349.86,346.43,343.35,342.20,323.18,327.04,337.50,338.93,335.45,337.91,348.45,,,,321.71,314.20,318.73,331.59,349.54,348.65,335.66,329.49,316.54,327.16,337.65,,,,341.21,343.71,328.81,330.42,331.68,323.17,324.87
