dates,satname,nzd0594-0000,nzd0594-0001,nzd0594-0002,nzd0594-0003,nzd0594-0004,nzd0594-0005,nzd0594-0006,nzd0594-0007,nzd0594-0008,nzd0594-0009,nzd0594-0010,nzd0594-0011,nzd0594-0012,nzd0594-0013,nzd0594-0014,nzd0594-0015,nzd0594-0016,nzd0594-0017,nzd0594-0018,nzd0594-0019,nzd0594-0020,nzd0594-0021,nzd0594-0022,nzd0594-0023,nzd0594-0024,nzd0594-0025,nzd0594-0026,nzd0594-0027,nzd0594-0028,nzd0594-0029,nzd0594-0030,nzd0594-0031,nzd0594-0032,nzd0594-0033,nzd0594-0034,nzd0594-0035,nzd0594-0036,nzd0594-0037,nzd0594-0038,nzd0594-0039,nzd0594-0040,nzd0594-0041,nzd0594-0042,nzd0594-0043,nzd0594-0044,nzd0594-0045,nzd0594-0046,nzd0594-0047,nzd0594-0048,nzd0594-0049,nzd0594-0050,nzd0594-0051,nzd0594-0052,nzd0594-0053,nzd0594-0054,nzd0594-0055,nzd0594-0056,nzd0594-0057,nzd0594-0058,nzd0594-0059,nzd0594-0060,nzd0594-0061,nzd0594-0062,nzd0594-0063,nzd0594-0064,nzd0594-0065,nzd0594-0066,nzd0594-0067,nzd0594-0068,nzd0594-0069,nzd0594-0070,nzd0594-0071,nzd0594-0072,nzd0594-0073,nzd0594-0074,nzd0594-0075,nzd0594-0076,nzd0594-0077,nzd0594-0078,nzd0594-0079,nzd0594-0080,nzd0594-0081,nzd0594-0082
2012-03-20 22:21:05+00:00,L7,229.61,196.26,218.38,222.72,230.29,261.85,217.19,219.21,212.40,,,307.12,,226.87,215.28,214.82,229.98,258.52,213.48,215.32,208.73,222.15,235.63,226.07,227.97,239.18,,,,243.65,272.20,266.49,263.35,219.85,215.84,209.16,225.43,225.32,243.23,248.09,239.36,253.97,250.91,246.59,247.58,220.87,221.90,228.50,230.96,206.76,223.20,229.11,229.16,231.67,229.41,224.22,241.85,234.16,,,,,,,219.22,221.53,225.92,224.11,236.43,226.25,233.70,243.86,,,,,,,274.98,479.81,490.95,230.89,239.60
2012-06-01 22:15:35+00:00,L7,202.54,189.76,202.90,181.09,215.86,244.22,213.66,214.80,204.15,221.56,225.58,,,,,,,,,219.16,219.30,218.70,218.47,218.92,214.94,208.90,217.58,209.53,,,,228.10,222.47,210.87,204.42,193.47,203.03,203.19,235.75,227.87,230.87,243.84,238.18,237.19,235.96,206.66,214.72,214.29,206.16,190.57,207.28,215.66,214.63,213.68,207.00,212.86,226.37,229.45,220.61,212.82,223.83,,,,,224.40,222.65,227.25,227.42,223.20,239.21,238.04,231.31,247.60,,-73.02,-13.01,,276.81,445.87,485.78,227.09,227.51
2012-06-24 22:21:27+00:00,L7,,227.06,242.08,258.22,275.33,304.90,314.88,328.47,303.66,305.85,289.02,,,,974.13,992.87,900.94,,,,218.95,488.87,460.15,,,374.30,446.42,369.45,404.20,,,,294.25,,288.43,236.31,253.71,249.44,266.26,261.59,254.53,272.01,269.65,251.14,249.91,222.92,227.26,237.92,240.24,221.61,233.18,251.34,237.31,244.51,241.59,245.54,252.85,247.88,239.71,224.74,244.56,229.25,,,,,,-53.99,,,,,,,,218.41,131.16,,,,,,
2012-07-03 22:15:24+00:00,L7,254.00,229.17,243.20,258.58,290.68,320.45,316.66,296.16,,,,338.25,308.01,259.01,652.06,704.98,265.19,301.33,,,,492.75,492.88,489.20,,,,,377.41,,479.55,458.65,428.83,356.43,305.26,268.18,276.76,290.49,289.14,266.61,270.70,275.25,274.12,262.01,257.16,251.22,241.77,,,,237.17,255.84,251.48,252.83,,,,,,,,,223.06,221.56,226.12,228.78,245.40,242.13,244.44,241.84,258.10,,,,250.73,233.27,247.99,257.88,321.45,492.44,491.46,253.91,257.55
2012-07-10 22:21:41+00:00,L7,237.60,219.32,235.94,,,,,,217.88,222.30,236.02,322.10,286.39,237.67,228.91,234.30,243.47,277.46,224.55,233.11,217.27,,,,,,,,,,255.60,262.82,251.30,225.42,219.41,220.98,225.70,234.29,248.88,254.71,264.56,,,,,,,,,,,,,,,,245.90,234.75,232.91,217.10,231.94,229.40,215.94,213.49,216.80,216.64,228.94,225.08,,,,226.92,228.50,236.70,238.96,230.29,236.88,240.21,289.77,419.40,425.93,233.89,240.14
2012-09-21 22:16:17+00:00,L7,251.46,217.06,239.43,,,,,221.34,279.68,256.64,276.40,332.31,303.78,244.85,226.03,229.07,269.19,277.34,227.18,225.38,223.21,,,,,266.72,252.65,247.62,252.90,267.36,281.24,282.43,276.62,236.41,222.33,218.48,232.97,238.05,253.53,251.67,,,,,,,,226.37,232.62,209.36,223.52,238.23,222.94,229.40,223.22,226.32,242.25,240.54,227.32,220.40,231.18,228.95,217.00,221.52,223.45,226.84,223.63,,,,237.13,235.85,231.92,250.46,242.92,223.12,238.10,246.86,306.14,389.62,379.45,236.27,244.32
2012-12-26 22:17:20+00:00,L7,234.07,197.64,222.06,220.65,228.15,257.38,205.35,,,,,310.51,287.46,235.81,225.77,227.14,218.48,243.54,182.51,,,81.47,,,,,,491.85,436.28,456.35,280.52,275.39,277.40,226.81,,,,,,,,,,,,,213.48,,,,,,,,,,,,,,,224.31,212.44,208.16,219.33,219.71,217.28,227.19,221.33,213.93,230.80,,,,241.04,219.35,234.45,242.06,275.72,446.65,496.26,482.98,242.84
2013-01-27 22:17:23+00:00,L7,,,,270.95,274.81,302.33,272.48,210.65,238.34,221.98,258.17,,,,989.43,887.44,916.90,,,,,215.46,231.02,236.72,372.91,386.94,443.52,365.62,388.67,,,,414.09,340.48,,,,,,,,259.07,257.33,243.79,245.21,252.32,224.66,224.63,231.15,218.78,221.14,234.34,228.70,237.10,233.65,233.97,245.95,247.83,234.91,219.92,226.00,223.21,211.90,,,,,226.93,221.99,220.09,232.65,235.38,238.00,244.50,237.84,224.58,239.13,32.40,47.90,112.69,18.89,,
2013-04-01 22:16:50+00:00,L7,238.43,217.50,237.61,244.51,246.28,279.48,226.93,,,,,331.13,298.96,237.08,236.34,228.43,248.16,274.23,226.82,231.41,223.88,233.74,243.86,234.81,,,,,226.13,242.35,268.81,272.20,255.05,226.48,220.06,215.97,224.74,235.93,251.72,252.73,246.97,260.60,263.12,254.85,253.68,220.65,240.43,,,,,,,,,,,,,,,235.17,222.96,224.69,226.68,235.10,230.52,237.67,242.44,237.98,,,,,245.84,226.76,240.95,247.87,292.13,476.51,487.57,236.58,240.53
2013-04-17 22:17:09+00:00,L7,230.99,208.37,226.63,211.96,,,,,212.92,219.35,234.92,295.81,,232.77,230.58,226.93,234.68,264.61,224.81,220.33,221.94,218.39,,,,,219.41,215.97,195.20,221.82,241.31,248.36,243.73,221.30,219.45,208.72,224.56,230.51,245.76,243.12,239.62,264.33,,,,,,,,,,,,,,,,226.94,223.77,218.66,226.46,222.86,213.75,209.57,222.16,219.66,218.82,230.35,,,,226.29,222.78,238.69,233.78,219.42,235.06,236.14,306.06,432.95,457.99,227.98,229.56
2013-04-25 22:22:56+00:00,L8,223.55,198.95,222.93,228.77,234.98,258.34,215.03,219.12,212.92,218.15,235.11,325.93,,229.07,221.42,220.94,234.41,265.23,218.85,213.48,214.53,219.90,238.97,233.43,,,,,,,,,,,,218.86,232.40,235.48,252.62,260.45,,,,,272.09,215.97,216.08,220.57,232.60,210.19,224.23,230.31,222.35,228.90,222.08,228.43,233.53,243.69,223.00,218.49,226.62,227.30,213.67,216.12,222.83,225.62,225.12,234.86,229.29,231.38,231.91,234.07,228.80,240.66,230.58,222.30,236.62,239.49,283.81,412.65,239.62,240.08,245.57
2013-05-03 22:17:05+00:00,L7,219.32,188.80,208.27,181.47,206.60,232.19,208.21,204.05,,,,,,211.42,217.34,218.86,,,,,,,,,212.05,208.30,,,,217.36,226.38,218.66,226.33,213.34,215.92,198.28,193.55,202.38,229.24,231.09,232.71,240.30,243.09,237.49,235.73,215.02,219.16,216.04,218.19,209.10,226.93,230.48,213.76,213.81,212.82,217.01,236.11,,,,,,,208.26,217.32,217.32,222.40,227.12,230.86,215.03,225.75,226.26,,,,,226.26,228.72,305.99,491.46,489.51,199.31,
2013-06-03 22:29:01+00:00,L8,211.13,183.85,207.71,172.07,209.03,220.07,199.81,193.96,189.80,203.79,206.06,238.93,220.26,220.34,216.74,222.02,214.63,229.21,,,,,,,,,,,,217.20,231.61,225.49,233.44,213.42,217.63,207.70,203.73,208.11,236.33,231.29,234.99,243.64,245.05,241.37,237.93,213.19,212.61,226.34,227.32,205.15,226.69,226.79,212.01,210.07,212.49,217.15,232.74,228.48,226.26,210.91,227.01,209.15,204.83,214.81,215.04,211.86,220.61,220.71,219.72,210.23,225.11,225.57,216.87,235.39,227.77,217.03,229.37,235.71,304.82,434.28,486.70,230.17,234.31
2013-06-12 22:22:47+00:00,L8,262.83,241.37,249.15,276.67,350.82,352.37,347.68,312.81,306.70,303.55,306.67,344.91,316.73,265.08,961.84,835.15,951.78,320.13,230.36,231.91,255.15,244.50,373.10,375.81,401.48,401.75,489.42,360.65,386.63,391.00,490.39,443.68,429.45,,303.76,262.48,265.45,284.84,286.23,263.79,265.73,269.78,268.67,260.55,260.41,229.72,239.13,245.52,245.86,232.19,233.61,252.16,246.95,250.77,247.93,248.87,256.43,253.06,249.97,234.28,243.04,240.24,224.74,229.04,242.55,237.95,230.63,235.19,248.33,243.16,249.60,246.13,241.73,255.74,251.72,234.35,251.28,251.35,306.90,461.06,486.65,246.83,252.44
2013-07-05 22:28:57+00:00,L8,214.60,185.93,209.81,186.68,211.75,239.74,198.32,192.64,192.01,200.42,205.19,264.35,220.96,213.60,220.07,222.42,216.38,231.93,,,,,,,,,,,,214.33,231.54,225.80,233.20,225.95,220.46,208.86,213.93,215.55,238.56,233.92,239.78,246.45,248.30,246.56,245.18,220.16,210.87,226.84,233.17,221.29,229.98,235.43,217.72,226.60,212.23,218.22,240.53,231.17,231.53,212.55,229.04,221.98,209.39,211.83,216.65,210.00,219.15,222.92,232.65,208.44,222.04,227.13,227.22,233.45,226.02,219.07,233.39,238.39,305.00,449.61,486.28,233.18,241.68
2013-07-13 22:22:21+00:00,L7,255.82,233.83,251.07,259.65,352.00,341.32,344.45,297.77,299.82,,,339.37,315.18,257.32,567.33,589.19,271.27,303.61,,,,487.49,476.12,,,,,,,440.84,490.58,309.66,398.29,349.85,241.28,261.58,246.83,261.32,275.16,258.50,249.25,262.40,266.24,254.03,251.01,229.75,229.97,234.12,241.19,220.58,237.92,246.41,231.71,240.13,239.65,244.63,254.10,,,,,,,222.70,227.49,234.31,226.41,240.23,240.31,230.63,249.76,235.74,,,,,,246.00,304.82,464.48,480.05,236.61,244.16
2013-08-06 22:28:59+00:00,L8,238.40,206.18,227.85,228.54,236.59,270.34,215.00,213.07,213.83,231.56,243.21,316.68,283.41,231.99,936.88,870.24,244.13,276.67,,,,,,,,,497.41,364.27,399.91,438.04,486.82,293.56,286.57,236.66,226.04,222.75,239.82,233.10,250.00,255.61,248.12,254.50,257.01,249.36,250.62,221.99,225.12,228.25,239.35,222.05,227.97,233.82,230.38,235.62,235.86,234.10,247.64,236.60,234.03,216.18,235.31,225.75,211.56,213.08,219.52,227.15,227.56,222.58,233.39,224.69,239.10,227.73,229.09,243.00,233.95,220.35,235.95,241.65,304.82,449.36,488.50,235.11,244.74
2013-08-22 22:29:00+00:00,L8,266.08,242.30,251.27,284.01,357.65,356.98,349.87,320.77,309.96,309.01,,353.72,321.21,,939.25,775.04,998.53,695.57,555.50,,687.16,356.30,495.12,382.17,411.33,421.73,494.90,344.45,378.36,364.07,486.31,489.35,443.15,379.80,352.73,303.94,309.71,320.08,326.44,300.44,284.82,277.32,277.98,259.07,,,252.90,243.11,246.74,229.20,236.98,252.31,241.81,261.15,250.48,256.17,264.54,263.17,247.96,239.61,240.74,235.32,226.09,221.73,228.25,235.63,231.64,242.42,241.06,236.18,250.60,243.79,240.22,250.90,251.22,230.74,240.97,255.02,347.17,480.36,480.29,251.75,251.09
2013-08-30 22:22:25+00:00,L7,,204.59,220.87,193.06,225.49,246.60,213.03,211.64,218.13,218.85,232.47,,,,,,,,,,,,,,,221.95,220.39,225.23,198.08,,,,,,,,,,,241.48,242.79,249.93,250.48,247.45,250.03,218.03,222.71,227.45,231.73,222.01,227.37,229.31,222.14,222.09,220.23,222.24,247.09,234.38,235.86,219.44,235.58,231.42,218.07,,,,226.61,230.11,235.98,221.88,231.52,229.23,231.66,242.35,235.30,219.48,-29.95,20.37,49.09,,,,
2013-09-15 22:22:37+00:00,L7,210.94,182.55,210.77,179.53,207.86,219.13,206.68,200.86,,,,230.66,218.98,205.39,212.97,208.80,204.98,219.53,211.94,,,,,,,,,,,208.06,226.77,219.71,221.65,204.77,206.07,200.66,194.99,201.84,222.44,222.13,230.47,239.41,241.26,229.93,231.05,201.84,211.32,219.48,212.58,200.60,219.69,218.83,208.11,206.82,206.59,215.82,228.24,,,,,,,207.56,215.08,214.23,219.06,226.96,230.95,220.93,226.23,,,,,,,,,,,,
2013-09-23 22:28:51+00:00,L8,271.52,244.24,256.18,289.57,369.58,363.83,357.18,319.71,307.26,310.56,311.50,347.78,316.51,,959.38,837.94,958.04,684.24,578.14,229.72,668.01,383.14,476.73,372.56,386.01,402.77,479.95,360.84,386.78,384.50,485.92,486.21,428.45,359.95,320.11,271.67,268.82,280.38,280.60,264.24,261.79,270.19,269.85,251.31,254.93,243.92,232.40,232.64,242.13,225.45,227.72,245.43,232.32,241.79,239.08,242.87,252.48,255.50,238.65,229.79,237.54,231.60,221.89,224.22,234.84,235.89,233.54,246.36,241.85,238.61,247.89,249.72,241.65,249.12,243.73,237.18,241.95,249.89,341.80,480.36,480.27,237.05,246.83
2013-10-02 22:23:04+00:00,L8,210.67,194.14,213.88,181.13,214.23,242.11,200.18,196.01,200.54,217.00,210.90,263.61,222.56,223.41,212.75,214.34,216.89,243.32,217.82,211.18,208.04,206.44,216.73,218.69,212.67,212.86,219.74,211.45,195.01,210.37,232.14,229.29,227.88,220.46,220.07,206.94,221.49,214.20,240.31,231.23,238.15,245.83,255.33,246.67,244.40,217.38,212.97,226.78,225.04,223.26,223.46,233.47,216.06,214.01,214.02,217.44,238.58,231.49,228.66,221.35,229.15,230.23,216.97,224.72,222.19,231.05,222.90,231.63,234.33,215.24,231.86,231.32,225.16,238.51,237.63,224.28,238.50,243.99,276.19,293.15,241.31,240.99,244.74
2013-10-10 22:16:44+00:00,L7,229.14,199.26,226.03,205.05,231.09,262.70,,,,216.79,234.43,312.91,279.79,229.75,222.72,223.48,230.85,257.14,217.88,220.70,215.62,217.27,221.23,,,,223.64,221.13,204.28,226.42,241.19,252.33,230.40,215.37,210.29,203.31,208.41,213.34,234.42,230.59,233.86,246.22,250.74,,,,,,,,,,,,,,,,218.92,211.54,223.49,221.54,199.90,211.94,218.14,221.84,218.43,225.47,,,,,218.55,227.90,219.05,216.63,226.31,234.39,266.81,437.44,227.25,223.14,229.73
2013-10-26 22:16:51+00:00,L7,,,220.96,189.29,222.28,234.10,208.62,202.27,204.68,212.62,218.53,,,,,,,,,,209.90,213.67,223.52,222.08,221.10,219.94,217.93,218.17,206.26,,,,,,,,,,,230.66,236.54,243.16,251.10,243.90,238.76,210.17,224.49,216.57,222.94,202.03,218.37,215.43,215.31,213.69,209.75,215.05,233.00,223.98,221.64,216.41,224.58,223.35,211.82,,,,222.77,232.32,230.62,226.44,228.98,219.10,227.45,236.74,222.23,218.47,-28.39,38.21,48.28,385.03,447.60,,227.06
2013-11-02 22:23:04+00:00,L7,,,217.21,197.18,218.18,246.25,203.84,198.09,199.06,202.88,224.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.97,241.91,245.77,247.10,240.70,238.98,210.79,216.34,224.99,215.49,205.26,218.16,221.26,217.38,221.01,213.67,214.95,230.88,229.59,223.34,212.53,240.68,222.86,219.16,,,,227.09,228.55,232.60,224.47,229.69,223.12,229.37,231.59,223.92,218.51,-27.19,36.26,50.00,,,,
2013-11-03 22:22:32+00:00,L8,243.30,215.24,233.54,244.00,248.02,284.87,224.87,220.82,260.99,241.46,268.57,332.04,300.79,239.19,951.42,826.71,944.96,280.41,228.15,218.09,221.67,228.37,240.31,234.15,248.07,406.87,499.84,361.85,385.33,417.79,491.44,443.59,310.37,305.32,228.13,233.31,246.15,253.62,260.43,256.38,255.95,264.85,265.37,254.37,255.30,220.51,226.43,238.52,245.45,227.79,231.19,245.59,226.83,244.13,228.91,237.89,250.66,250.47,241.44,225.97,245.06,242.55,223.95,228.19,226.30,236.58,245.89,237.47,248.85,242.64,247.24,246.80,243.96,255.19,250.17,232.53,247.84,250.31,324.42,494.07,446.72,247.31,253.43
2013-12-04 22:23:18+00:00,L7,,,,,351.67,351.19,343.81,277.09,301.48,300.85,,347.66,314.75,259.94,973.83,868.29,996.78,315.51,281.47,,,,363.45,368.78,380.98,391.65,461.05,376.43,397.94,386.58,394.69,,,,,,,,,,,,,,,,240.91,231.96,239.17,221.97,232.86,241.81,234.69,246.69,242.22,245.03,260.73,256.54,239.63,229.71,239.65,236.16,220.41,222.94,237.40,,,,,228.00,246.75,232.15,236.93,247.01,239.26,233.98,241.38,249.97,306.29,302.31,243.47,117.07,143.61
2013-12-13 22:17:31+00:00,L7,,,,,212.02,230.27,208.57,208.30,207.71,212.19,220.71,252.15,219.70,218.81,215.02,222.42,209.45,238.50,,,,,218.13,219.07,219.61,219.34,214.90,214.75,204.30,215.27,224.67,,,,,,,,,,,,240.16,234.21,228.27,205.02,213.19,215.56,216.60,204.48,222.99,218.40,211.48,210.64,211.67,215.34,227.52,220.07,218.28,206.07,226.45,218.52,201.56,211.16,,,,,230.25,213.05,220.82,222.26,223.00,229.00,219.44,214.01,225.74,234.00,38.38,112.67,,,
2013-12-28 22:28:23+00:00,L8,219.10,193.91,207.48,178.83,212.95,228.79,210.86,206.33,219.09,211.11,223.48,245.99,219.56,209.97,213.97,212.27,210.46,225.31,216.37,217.67,209.18,214.52,221.92,210.11,211.88,215.72,218.70,213.87,202.45,217.57,229.68,221.21,218.14,212.43,215.97,206.57,207.68,194.72,221.46,221.19,230.86,241.92,243.55,240.67,236.92,209.46,208.07,226.81,222.05,205.25,225.48,222.74,205.75,207.24,206.19,211.94,230.38,226.35,220.08,209.30,234.43,215.61,208.90,213.55,216.07,214.18,223.75,222.48,226.25,210.22,231.86,225.78,222.39,234.31,224.55,217.74,228.77,235.98,323.56,449.65,486.60,229.22,235.95
2014-01-13 22:28:09+00:00,L8,,191.29,214.94,179.78,209.95,232.22,209.52,203.01,206.40,209.18,,,,,,217.05,210.54,236.17,213.44,215.17,205.21,218.65,219.19,214.02,209.38,212.68,216.98,214.34,201.25,203.86,229.61,245.60,,,,,,,,,,,,245.17,231.47,209.12,200.59,225.80,,191.46,231.15,228.61,,,,,,,,,,,,,,,,,,,,,231.81,235.45,225.33,218.68,233.63,239.18,274.81,315.18,237.75,234.58,241.88
2014-01-30 22:17:38+00:00,L7,240.75,215.18,233.14,246.14,267.78,303.47,227.36,218.85,282.24,265.19,275.64,,,,982.74,842.89,990.28,,225.80,219.69,220.80,225.51,234.15,233.17,400.63,401.42,473.82,339.38,,,488.85,444.09,406.97,342.89,290.74,249.73,251.02,264.23,268.92,253.43,250.06,260.53,261.73,246.64,247.98,226.36,227.35,232.65,241.37,217.52,227.56,245.55,228.23,244.11,234.98,242.19,248.62,249.06,239.60,221.39,237.66,,,,224.46,232.78,225.61,233.87,234.71,235.96,243.69,236.42,238.87,,,,,,291.25,476.55,488.06,239.37,247.05
2014-02-06 22:23:51+00:00,L7,221.12,200.26,221.27,201.71,226.85,255.86,212.32,,,,,287.46,242.01,223.05,220.42,221.54,224.48,255.62,221.78,221.51,213.37,213.24,224.07,222.13,,,,,205.68,218.96,233.02,235.34,233.63,219.14,216.25,198.93,218.35,218.61,235.53,229.36,232.00,242.14,245.83,241.67,235.80,208.49,214.39,,,,,,,,,,,,,,,,211.50,216.15,220.20,224.96,222.26,222.14,230.89,215.99,,,,,,,228.94,234.37,289.83,449.84,469.66,228.01,230.83
2014-02-15 22:17:56+00:00,L7,,226.48,239.82,262.93,287.02,321.16,311.09,265.87,292.00,247.27,293.13,,,,981.82,857.27,996.36,,,,230.12,473.54,460.85,367.23,395.57,400.38,474.61,359.67,377.93,,469.39,445.39,429.15,357.43,334.48,263.89,273.29,279.36,281.16,263.86,259.98,265.48,263.26,246.53,,,232.45,231.67,242.81,210.09,226.40,245.60,229.63,244.70,238.94,243.90,251.56,251.34,244.23,222.96,233.02,231.87,,,,,227.53,235.13,232.94,228.09,246.38,234.78,242.31,240.78,251.17,,,25.29,48.34,491.45,489.49,241.71,247.02
2014-03-02 22:27:33+00:00,L8,259.27,237.33,246.69,275.02,353.02,351.32,347.62,330.14,304.11,299.72,318.38,344.09,315.21,,961.46,852.40,986.58,670.61,576.33,221.70,633.19,395.08,477.90,369.09,395.50,394.31,477.26,365.82,391.31,370.91,487.97,444.06,443.40,375.51,352.47,292.69,304.56,319.30,326.39,299.51,282.80,279.11,275.06,255.44,368.53,,245.16,231.80,241.79,224.64,228.80,246.53,237.98,249.00,246.24,254.43,261.20,259.77,244.83,238.41,242.87,237.17,219.86,222.43,235.69,237.54,230.24,233.42,244.23,240.97,252.11,241.61,244.56,249.49,,,,,,,,,
2014-03-10 22:23:47+00:00,L7,,206.21,,,,,,214.72,213.75,214.18,228.89,272.82,229.60,223.06,218.23,222.40,216.65,240.03,224.32,224.11,221.28,,,,209.84,212.94,213.07,212.62,202.00,222.39,242.19,231.25,233.73,214.66,219.30,205.69,221.58,222.46,238.25,251.14,,,,,,,,225.74,216.98,216.58,241.31,242.52,,,208.36,214.14,228.67,228.61,218.10,209.48,224.42,220.22,208.28,215.97,221.18,218.72,226.50,,,,,217.66,221.51,229.66,224.27,216.75,232.31,234.77,289.80,390.78,385.13,229.74,238.27
2014-03-19 22:17:41+00:00,L7,270.91,257.24,266.19,302.32,,365.07,,,,310.74,,349.98,319.00,264.69,481.73,600.92,996.00,302.59,558.95,225.94,266.67,389.06,437.10,,,,336.02,360.86,387.61,378.26,490.70,443.18,443.62,370.26,340.10,279.82,282.18,293.88,293.62,276.28,269.54,271.29,269.42,,,,,,,,,,,,,,,256.14,246.61,233.99,245.05,231.89,222.44,222.58,231.02,231.27,233.39,234.51,,,,244.73,245.42,,,,,,,,,,
2014-04-12 22:20:49+00:00,L8,233.45,209.96,226.97,219.61,234.23,259.41,230.85,220.65,228.69,222.18,240.10,312.04,,234.47,221.97,226.54,238.85,265.12,,,,,,,,247.46,228.49,223.90,210.82,238.06,265.78,268.12,255.35,235.95,223.05,216.99,232.47,240.05,251.23,252.86,246.43,256.80,258.44,252.11,250.86,220.32,222.45,236.96,243.34,226.34,234.09,245.81,231.63,239.53,224.51,237.40,243.02,242.12,231.86,222.25,230.08,233.19,218.49,226.29,222.97,231.97,227.50,235.76,245.35,234.23,238.48,240.59,236.42,251.68,247.42,228.95,249.05,249.50,306.24,461.05,487.22,243.54,248.67
2014-04-19 22:26:52+00:00,L8,243.90,218.74,234.85,244.88,258.78,291.82,228.65,227.21,268.14,245.40,272.69,331.55,303.29,241.52,231.07,230.15,250.85,276.69,227.85,228.54,224.67,233.71,241.61,236.11,245.52,260.24,245.16,238.56,246.47,270.14,283.29,274.49,278.03,231.14,223.49,221.71,235.46,232.97,249.91,251.51,246.20,251.88,251.13,247.95,249.10,215.98,220.80,226.47,237.30,210.59,233.82,232.31,229.29,232.53,223.47,227.54,233.64,229.68,229.94,213.98,236.01,229.03,207.94,215.54,221.36,230.90,226.81,226.53,238.76,228.35,227.29,228.17,230.40,237.67,230.61,223.96,236.75,239.34,296.66,480.15,479.64,234.45,241.32
2014-05-05 22:26:35+00:00,L8,222.57,196.92,222.49,186.27,225.75,254.97,214.65,213.11,215.31,211.96,225.59,280.93,236.55,226.36,218.72,224.34,222.91,249.34,,,,,,,,212.91,218.97,213.44,200.75,225.85,230.44,229.70,234.76,213.18,220.84,208.96,219.01,220.11,238.18,229.76,233.09,242.74,246.35,243.64,242.30,215.27,213.77,226.11,231.06,214.29,229.41,224.96,213.67,216.98,209.74,215.23,232.39,227.82,226.35,209.77,227.50,222.15,209.48,206.41,214.78,215.90,223.39,218.96,231.72,215.42,215.05,216.99,227.19,231.39,222.08,217.50,228.57,234.83,267.09,378.08,225.28,221.69,229.90
2014-05-13 22:24:16+00:00,L7,,,230.78,232.53,235.89,268.70,217.57,225.61,227.77,228.20,248.86,,,,,,,,,,213.77,216.10,229.79,219.96,227.87,242.39,234.76,222.41,228.75,146.31,,,,,,,,,,,,232.16,,,,,,,,,,,,,,,,,,193.06,,,,,,,,210.99,220.12,207.82,227.93,224.42,230.12,253.97,,,,,,,,,
2014-05-21 22:26:28+00:00,L8,225.65,196.00,217.55,190.21,217.16,230.68,206.03,204.18,206.38,209.67,215.77,265.80,223.99,223.05,225.40,226.22,,,,,,,,,,,,,,,230.34,227.27,234.63,219.46,221.53,210.36,210.36,211.88,235.60,229.84,234.20,245.06,246.77,245.86,246.76,214.98,216.74,225.94,231.36,219.51,229.95,232.79,216.36,220.87,210.27,215.37,233.27,228.84,229.19,210.46,229.01,214.94,205.86,215.00,215.81,212.80,222.96,221.75,227.17,209.90,226.29,223.56,222.10,232.84,222.87,217.82,228.95,236.22,307.45,449.45,486.95,228.12,231.19
2014-06-07 22:18:35+00:00,L7,,191.31,204.72,183.10,201.52,233.31,206.99,198.98,199.63,218.66,,,,,,,,,,,,,,,203.71,203.14,221.24,208.72,,,,224.32,221.85,213.45,218.41,203.78,208.27,206.76,227.20,227.31,229.53,238.26,241.21,245.08,235.05,209.05,216.90,214.58,241.61,202.75,224.64,221.57,218.57,216.79,214.59,215.52,242.91,249.74,226.15,216.40,227.61,,,,214.90,205.75,214.71,,229.25,215.63,230.47,227.20,230.53,237.91,,,,,246.74,416.11,445.24,217.55,222.68
2014-07-16 22:24:29+00:00,L7,,236.67,257.42,,,,,,306.70,302.14,,354.14,319.10,,473.25,475.60,916.23,686.02,578.34,,617.39,370.64,,,,,331.81,374.47,401.21,434.72,492.00,441.94,428.18,,303.06,253.45,259.81,278.68,273.58,259.82,260.32,274.01,,,,,,,,,,,,,,,,255.93,240.55,229.30,243.02,243.25,226.70,221.77,228.26,233.88,226.63,231.69,,,,,243.57,250.73,247.55,231.62,242.41,245.61,350.17,479.63,491.41,250.62,245.73
2014-07-17 22:20:39+00:00,L8,242.87,215.27,236.26,247.34,247.65,282.82,230.79,218.10,236.13,245.80,264.65,331.38,302.02,243.04,236.45,232.55,269.35,277.03,,,,,,,,,,,233.85,245.09,272.31,272.78,264.29,235.06,225.59,217.12,236.43,237.55,251.79,250.83,247.58,257.63,261.06,250.74,251.98,220.30,221.92,235.95,234.17,224.87,228.78,243.94,223.76,229.02,223.21,224.55,243.55,240.56,231.22,219.35,230.31,229.51,213.89,209.71,220.82,214.65,221.80,233.35,226.96,225.69,230.62,233.58,229.90,241.93,237.26,227.77,238.04,244.08,276.90,445.99,498.02,483.94,242.27
2014-08-02 22:21:10+00:00,L8,241.33,211.08,234.47,241.56,245.66,275.97,218.73,197.54,217.00,239.23,263.74,328.79,301.22,238.42,231.96,228.42,239.14,258.80,,,,,,,,253.77,245.23,243.76,231.97,252.68,279.56,274.26,271.36,235.10,227.29,211.61,227.26,237.47,250.18,250.65,241.41,235.96,217.14,210.91,210.53,185.54,213.36,229.99,241.42,226.37,230.96,236.74,215.04,213.97,214.80,225.75,241.46,238.38,230.36,221.08,236.93,233.26,216.17,224.41,222.39,230.38,225.49,235.42,244.66,227.63,227.90,234.87,229.04,244.70,238.78,225.95,243.76,246.58,291.65,460.92,486.99,238.94,243.79
