dates,satname,nzd0244-0000,nzd0244-0001,nzd0244-0002,nzd0244-0003,nzd0244-0004,nzd0244-0005,nzd0244-0006,nzd0244-0007,nzd0244-0008,nzd0244-0009,nzd0244-0010,nzd0244-0011,nzd0244-0012,nzd0244-0013,nzd0244-0014,nzd0244-0015,nzd0244-0016,nzd0244-0017,nzd0244-0018,nzd0244-0019,nzd0244-0020,nzd0244-0021,nzd0244-0022,nzd0244-0023,nzd0244-0024,nzd0244-0025,nzd0244-0026,nzd0244-0027,nzd0244-0028,nzd0244-0029,nzd0244-0030,nzd0244-0031,nzd0244-0032,nzd0244-0033,nzd0244-0034,nzd0244-0035,nzd0244-0036,nzd0244-0037,nzd0244-0038,nzd0244-0039,nzd0244-0040,nzd0244-0041,nzd0244-0042,nzd0244-0043,nzd0244-0044,nzd0244-0045,nzd0244-0046,nzd0244-0047,nzd0244-0048,nzd0244-0049,nzd0244-0050,nzd0244-0051,nzd0244-0052,nzd0244-0053,nzd0244-0054,nzd0244-0055,nzd0244-0056,nzd0244-0057,nzd0244-0058,nzd0244-0059,nzd0244-0060,nzd0244-0061,nzd0244-0062,nzd0244-0063,nzd0244-0064,nzd0244-0065,nzd0244-0066,nzd0244-0067,nzd0244-0068,nzd0244-0069,nzd0244-0070,nzd0244-0071,nzd0244-0072,nzd0244-0073,nzd0244-0074,nzd0244-0075,nzd0244-0076,nzd0244-0077,nzd0244-0078,nzd0244-0079,nzd0244-0080,nzd0244-0081,nzd0244-0082,nzd0244-0083,nzd0244-0084,nzd0244-0085,nzd0244-0086,nzd0244-0087,nzd0244-0088,nzd0244-0089,nzd0244-0090,nzd0244-0091
2019-04-20 21:57:42+00:00,L7,,446.71,462.62,483.07,491.41,485.48,,434.43,438.50,,,370.68,353.02,348.37,336.09,350.49,357.73,374.97,372.97,363.20,332.68,,,,317.18,317.34,320.32,339.44,346.99,343.58,344.86,347.24,344.45,341.94,,,329.87,322.86,314.94,312.63,308.23,312.01,311.70,311.15,306.34,313.01,,,329.38,328.51,327.77,330.56,330.83,337.22,342.85,349.04,355.70,357.15,,,,377.89,383.17,390.41,413.12,424.34,429.45,406.48,374.57,331.77,,,,150.77,138.31,144.98,157.73,158.33,171.80,151.90,155.94,175.67,193.96,216.20,240.16,291.27,,,347.77,349.49,340.95,337.45
2019-06-23 21:55:19+00:00,L7,,,,,,,,,,,,,,,,,,,,388.48,361.23,353.84,364.72,372.32,367.80,361.28,,347.79,,,,373.98,365.96,,348.36,384.33,373.78,357.05,346.58,348.33,,,,353.23,355.09,359.87,365.51,365.67,371.68,354.99,345.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-02 22:06:29+00:00,L8,,,,,,,,,,,,,,,,,354.41,356.82,345.87,348.01,332.93,318.28,318.05,325.67,314.56,311.93,313.96,327.23,333.40,343.62,347.04,350.94,346.25,340.81,341.05,340.58,321.26,308.77,311.96,307.22,309.44,316.25,310.92,312.32,315.60,315.14,313.80,313.53,321.56,323.78,315.40,301.98,318.90,316.62,308.00,329.99,337.00,348.96,351.26,346.98,355.37,348.26,326.45,297.12,283.89,266.05,241.81,,,,238.97,204.21,161.33,,,,,,,,,,,,,,256.66,,,,,
2019-08-18 22:06:11+00:00,L8,376.84,402.48,424.57,443.87,456.93,472.65,472.13,464.85,454.58,426.15,408.62,399.07,399.27,411.99,410.20,406.84,398.23,,,,,,,,,,,,,,,,,,,,330.70,328.72,320.85,,,,,,,,,,,,,,,,355.27,372.82,377.32,385.79,393.46,405.27,413.75,415.53,418.70,425.99,434.17,439.34,421.22,396.68,354.14,327.39,,,,,,,,,,,,,,,,,,,,375.28,362.45,369.84
2019-10-05 22:06:48+00:00,L8,493.36,515.25,518.96,506.04,496.12,518.11,524.40,512.74,491.69,,427.59,430.00,448.99,471.20,490.18,503.81,499.74,491.77,468.77,418.53,379.45,368.92,368.11,369.45,362.56,367.25,372.68,378.41,384.21,373.87,371.18,390.69,,,,,,,,,,,,,,,,,,,,,,383.64,395.49,411.57,431.43,453.11,448.64,446.18,443.41,459.21,489.26,500.42,488.74,462.06,434.71,430.93,397.06,367.79,339.90,315.25,309.73,255.80,242.79,230.56,233.60,212.27,197.54,184.90,195.06,212.46,227.71,236.87,240.88,224.13,205.82,,,,414.05,422.62
2019-10-29 21:50:00+00:00,L7,332.59,355.33,382.22,394.93,422.73,430.07,,,394.95,373.31,355.27,341.22,352.07,361.01,373.22,383.98,386.52,374.93,,,330.78,313.47,309.26,307.84,305.56,315.21,320.20,332.93,333.22,332.32,,,,330.56,324.28,310.43,310.30,304.61,301.45,301.54,302.47,303.84,301.25,,,307.10,310.07,318.87,320.49,324.68,327.18,323.35,325.64,330.07,337.96,,,,364.09,369.60,370.17,372.16,384.33,389.17,395.22,383.10,375.31,355.67,,,277.30,243.74,213.81,184.19,176.83,161.08,156.69,141.03,116.89,110.47,119.35,144.80,157.63,,,,266.81,317.66,349.42,357.72,359.91,355.48
2019-11-22 22:06:45+00:00,L8,381.06,417.21,435.67,449.92,465.71,475.18,471.34,471.66,452.86,414.31,397.14,393.58,406.03,425.01,445.87,445.80,447.64,440.00,421.51,392.75,372.34,362.42,355.28,341.20,350.60,356.15,354.40,349.43,353.58,362.74,363.78,370.11,367.61,352.02,341.29,353.11,350.76,343.05,337.83,333.70,351.52,345.97,341.68,338.87,335.77,340.90,351.47,,,,,,,,,,,,,,422.39,429.51,435.71,432.97,421.49,411.37,400.94,385.35,370.33,350.50,329.68,,238.22,212.61,209.94,215.46,200.48,166.22,137.98,125.22,134.85,148.58,168.97,189.74,207.04,237.91,,,406.10,405.56,403.05,398.53
2019-12-08 22:06:44+00:00,L8,356.89,381.92,406.31,435.38,447.75,456.49,457.57,440.36,423.36,397.63,374.64,378.60,391.08,394.68,401.20,417.30,415.38,402.77,388.42,371.36,361.31,345.90,340.84,336.80,342.47,340.00,340.52,345.63,350.28,347.30,352.20,354.97,351.33,341.03,339.91,338.89,331.83,325.66,318.71,319.81,322.30,320.77,316.84,316.28,317.56,318.23,325.55,338.34,339.32,342.93,,,,,,,,,,,,,,,,,,,364.26,343.66,310.19,286.30,223.53,193.93,186.26,199.26,172.54,138.08,112.14,100.08,109.47,120.22,147.63,169.27,191.27,215.00,,,405.13,399.32,392.99,390.35
2019-12-23 21:53:32+00:00,L7,,,,,,,,369.89,343.30,,,,,,,,,,,322.06,306.30,290.03,,,,,,,,,,,330.58,323.67,321.88,,,,,,,,,,300.36,307.64,,,,,,,,,,,333.52,335.22,337.12,,,,,,,,,,316.41,299.27,258.91,224.43,,,,,,,,,,,,,156.89,203.05,254.34,,,,,
2020-01-09 22:06:37+00:00,L8,,,383.75,406.87,422.43,433.09,433.87,428.92,413.60,387.67,371.95,361.60,364.84,363.23,380.61,384.50,388.50,387.82,378.22,363.20,348.44,338.14,342.59,329.13,327.21,322.67,325.64,334.93,344.30,335.58,338.98,341.90,344.41,336.63,332.71,322.29,319.21,307.47,306.80,305.41,307.01,302.06,297.65,302.31,306.73,313.53,323.15,323.04,324.51,333.45,336.63,332.49,335.20,332.83,344.74,364.30,377.46,383.86,388.61,396.23,381.95,389.56,387.30,378.44,373.08,366.68,364.04,370.75,355.04,336.37,311.69,268.40,213.28,179.60,166.92,168.77,158.90,123.73,105.37,92.34,99.80,110.17,126.84,144.07,159.47,211.25,,363.54,393.62,385.42,374.80,365.89
2020-01-17 21:46:29+00:00,L7,527.32,524.57,521.78,514.44,520.67,515.82,,,528.95,518.99,485.94,423.01,440.99,479.41,494.52,488.76,502.08,496.63,,,435.87,448.04,416.53,386.01,,,218.38,,,269.30,289.06,,,393.71,376.04,367.79,376.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-24 21:51:55+00:00,L7,346.36,367.56,372.87,,,,,,404.14,382.36,360.29,349.33,359.32,364.01,376.38,,,,,,,342.63,332.16,321.27,316.93,319.54,322.22,329.35,,,,,,339.55,325.51,318.62,309.00,301.46,307.65,308.34,,,,,,,319.12,318.00,328.35,331.52,331.63,329.16,,,,,,,398.25,402.21,396.38,387.27,383.52,383.56,366.41,,,,,,323.16,,196.92,165.76,161.65,163.68,168.87,126.30,,,,,,,,,295.36,360.33,386.62,383.58,378.74,364.59
2020-02-09 21:51:06+00:00,L7,,,,390.08,400.09,400.46,410.95,,,,,,,,,,370.31,369.17,362.00,,,,,,,309.35,304.15,314.19,325.53,320.66,320.42,324.36,,,,,,,295.80,295.62,297.32,303.73,303.08,301.81,,,,,,,325.58,324.70,317.37,327.97,327.13,340.85,,,,,,,365.80,360.74,352.37,342.01,352.68,352.07,349.98,,,,,,,147.70,141.80,112.03,88.67,76.81,83.83,94.03,100.10,110.01,146.23,,,,,,,
2020-02-25 21:50:16+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.27,,,,,,,,
2020-02-26 22:06:24+00:00,L8,374.36,395.85,411.91,426.47,435.55,433.32,442.36,434.71,432.03,413.05,386.12,370.93,376.11,388.57,390.16,403.49,401.53,411.97,388.01,381.55,377.29,359.06,352.66,345.66,338.89,337.21,329.05,334.04,342.28,344.09,343.25,346.45,350.20,356.16,339.64,328.14,321.73,322.99,325.52,321.84,319.88,319.00,321.18,321.13,325.10,319.03,320.61,323.27,330.62,349.23,361.39,348.16,341.18,338.90,353.94,370.24,400.11,410.32,414.20,418.51,399.52,392.83,388.54,395.75,376.37,367.45,376.07,377.65,383.86,374.75,357.09,317.50,,178.26,162.54,159.05,149.27,122.00,87.93,74.62,80.38,82.57,87.85,108.94,143.61,,341.16,399.41,409.20,399.70,388.12,387.20
2020-03-05 21:43:36+00:00,L7,,,437.03,449.19,448.73,448.77,453.35,449.28,450.86,442.31,402.87,392.95,,,,428.39,431.29,431.75,421.16,405.04,391.72,378.18,365.16,353.66,349.59,,,347.69,355.87,356.66,344.37,352.60,355.67,355.98,340.76,327.79,334.46,,,337.94,335.08,339.94,340.76,342.28,342.37,343.97,350.66,354.45,358.61,373.72,,,359.10,353.58,372.41,393.31,420.95,438.69,443.81,449.84,431.24,408.58,,,397.71,388.54,392.77,414.41,422.78,425.24,416.23,,,,173.07,,,,85.29,76.98,83.02,87.02,96.77,114.30,145.96,,,418.89,422.12,,,
2020-03-12 21:49:24+00:00,L7,,,,,,,,,453.79,439.84,389.83,,,,,,,424.72,411.43,402.17,388.50,382.83,364.95,,,,,,,353.93,348.17,346.69,350.63,349.92,339.10,333.55,,,,,,327.84,327.72,333.79,333.42,343.78,338.58,336.33,,,,,,,363.52,385.82,409.30,412.14,432.94,423.90,410.76,,,,,,383.48,399.71,410.92,409.37,382.53,,,,,,,,,,,,88.88,107.56,145.21,,,,,,,
2020-03-13 22:06:18+00:00,L8,423.45,437.73,449.41,456.91,462.99,461.20,452.32,448.44,459.74,440.82,402.95,393.76,394.50,409.04,420.85,426.73,437.97,435.05,424.92,411.53,399.77,387.48,378.39,370.74,369.49,361.21,349.95,350.71,363.65,362.77,353.80,350.30,357.88,361.68,350.01,340.38,333.08,352.57,345.80,337.90,339.30,342.68,332.60,346.28,343.07,345.49,344.95,340.49,375.20,373.98,377.21,368.48,357.65,358.73,372.77,396.03,415.91,434.45,446.97,439.18,420.85,402.73,415.94,420.39,402.88,385.17,392.75,405.82,424.05,429.67,418.38,392.38,,,175.32,170.49,163.19,124.76,82.50,68.68,75.20,,91.39,111.32,160.57,,,412.21,423.94,420.30,414.23,407.21
2020-03-21 21:43:07+00:00,L7,,,,,,,139.41,,,,,,,236.48,,,247.09,,,253.05,268.95,,,260.45,,,324.41,335.60,,421.03,,,359.08,371.93,409.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-28 21:48:30+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.47,,,,,,,,,,
2020-04-06 21:41:49+00:00,L7,337.21,368.84,395.13,404.22,,,413.76,419.78,418.51,395.74,370.20,369.00,367.99,377.27,389.21,391.35,,,,363.17,349.79,330.47,326.59,324.55,329.51,321.38,322.55,324.64,336.49,,,335.55,336.70,333.43,329.00,316.78,319.03,319.97,308.78,314.45,312.68,,,,307.07,316.95,308.94,321.75,337.57,337.97,345.72,343.73,344.64,,,,380.67,388.89,391.54,395.71,376.05,379.86,371.42,372.97,365.25,369.47,,,396.41,389.01,362.63,313.64,,,169.37,159.77,146.75,105.65,,,,,,,,,342.37,377.98,391.50,389.80,380.35,376.02
2020-05-08 21:39:55+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,322.53,314.22,,,,331.88,329.62,324.88,312.79,323.98,326.94,320.36,317.60,315.54,,,,305.97,304.46,301.53,309.83,310.35,313.37,312.03,315.42,323.94,332.87,,,332.63,325.69,334.16,347.98,376.07,377.60,384.18,377.16,372.75,369.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-16 22:05:51+00:00,L8,,,,535.06,543.19,534.95,507.22,479.05,463.11,464.77,461.74,428.36,435.70,450.26,452.33,457.85,,,,,,,,,,,,,368.89,371.79,361.17,360.72,359.19,359.40,363.81,370.64,364.00,356.32,352.27,351.86,359.53,350.32,354.09,353.41,355.91,363.86,361.51,365.21,374.78,398.04,414.01,402.21,388.24,371.96,384.57,400.18,421.83,453.36,464.65,452.17,429.97,410.74,411.79,412.46,405.68,410.34,412.49,421.81,440.14,443.56,432.24,394.56,356.36,334.06,303.40,273.42,,,,69.35,74.13,,83.62,106.57,,,413.69,426.58,424.31,422.60,416.35,414.65
2020-06-09 21:38:00+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,354.93,345.20,339.13,,357.37,344.40,336.79,315.96,345.51,338.64,,,,337.40,342.19,,322.11,333.34,336.74,327.92,356.70,339.08,333.66,,,373.54,384.56,379.42,378.01,369.63,362.24,373.29,391.68,416.68,436.49,,,402.29,396.87,396.69,396.03,417.89,393.45,389.67,386.88,440.82,,,,,,,,,,,,,,,,,,,,,,,
2020-06-25 21:37:28+00:00,L7,516.59,,462.20,497.04,488.43,,459.01,463.44,,,,419.30,412.16,422.04,436.70,450.01,454.89,442.91,432.41,408.20,399.31,,,341.70,333.33,333.28,336.65,350.63,361.91,339.18,319.61,336.60,349.12,,,,343.20,342.23,355.82,350.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-02 21:42:49+00:00,L7,,,,,,,,,,,,,,,,,,,,,,360.15,345.91,335.01,315.02,337.12,316.00,336.27,,,,,,,327.78,336.57,326.12,318.57,318.69,316.90,,,,,,,342.96,352.21,357.70,358.95,,,349.87,,,,,,412.06,406.33,393.79,391.71,384.28,393.45,363.18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-18 21:41:51+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.40,348.91,350.29,363.07,,348.25,357.49,,,,,,354.36,343.95,,,,,384.34,,,,,,,419.18,425.43,421.43,420.11,,396.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-19 22:06:19+00:00,L8,374.91,401.69,418.68,432.25,430.85,429.20,420.79,410.82,405.79,387.79,377.72,371.46,375.22,,,,,417.93,409.83,390.03,377.48,352.30,340.46,341.43,342.79,335.81,331.92,343.37,344.23,345.82,332.91,333.27,334.77,324.95,335.74,339.23,330.44,,,306.65,317.91,317.84,321.96,320.79,317.55,328.93,335.09,348.95,353.00,359.94,361.52,353.81,,,362.38,378.10,389.79,394.70,394.93,390.97,381.29,381.05,384.93,,,,,,,,,,,219.59,226.57,214.47,,,,,,,,79.25,116.17,,364.83,362.26,362.88,,345.12,619.40
2020-08-03 21:40:51+00:00,L7,,,424.94,436.87,435.69,438.73,425.25,418.86,414.58,,,,,,,,,,,,,,,,,,,335.18,339.04,333.59,349.73,332.27,332.54,322.57,,,,,,327.40,323.29,318.64,323.00,321.30,309.99,329.67,,,,,,,,,,,,,,,,,,,382.77,382.74,379.42,388.56,395.46,,387.00,,,,,,,,,,,,,81.17,,,,,,,,
2020-08-12 21:34:30+00:00,L7,,,,,,,,,,,,,415.91,429.53,443.10,441.77,458.56,477.36,453.06,437.66,412.88,406.62,,,367.01,360.01,364.44,366.99,353.85,357.51,343.02,345.85,366.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-20 21:37:44+00:00,L7,417.02,428.05,,,,,,,417.96,393.90,369.51,375.40,387.62,396.49,,,,,,,379.25,370.39,362.80,361.59,338.76,342.92,339.26,,,,,,,336.55,339.98,335.49,344.93,331.06,337.52,,,,,,,341.62,343.51,339.98,347.99,345.04,350.19,,,,,,,390.81,395.63,400.14,395.73,389.99,395.78,394.63,,,,,,376.63,351.63,319.99,299.92,285.75,251.31,227.77,184.04,,,,,,,,,,396.46,395.60,384.67,376.51,376.24,375.95
2020-10-15 21:29:57+00:00,L7,333.69,356.10,371.10,,,,384.82,384.91,378.04,365.26,344.86,338.46,348.86,359.58,371.64,380.56,,,,362.86,351.49,343.56,345.18,336.02,327.09,321.77,321.61,316.80,319.79,,,319.01,322.46,325.67,323.17,321.33,314.20,311.05,309.04,309.34,306.94,,,,320.84,318.02,313.42,309.99,318.97,325.09,328.97,333.24,339.40,,,,361.01,371.00,369.91,376.18,377.83,372.60,372.76,366.14,370.55,371.05,,,373.20,357.36,319.90,299.31,259.35,235.63,215.51,,150.26,,,,,,,,,,384.63,361.69,361.48,351.56,346.58,346.51
2020-10-22 21:35:41+00:00,L7,,523.20,501.33,480.54,471.98,471.59,470.76,488.67,,,,,,457.04,488.37,509.39,526.52,481.81,454.87,459.87,,,,,,,359.08,358.94,361.35,365.63,347.69,357.60,,,,,,,354.08,352.36,347.12,352.70,357.88,376.16,379.45,,,,,,394.78,389.79,386.52,395.80,406.39,411.62,426.34,,,,,,,420.33,414.95,423.52,452.36,467.62,437.46,412.83,,,,,,,198.53,179.40,,106.35,112.54,95.48,84.04,105.99,,,,,,,401.62,405.15
2020-11-16 21:27:48+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,357.20,344.56,333.58,,,,324.79,322.96,320.93,312.81,318.48,323.11,321.43,318.08,315.82,311.46,,,305.67,310.75,317.31,319.89,320.66,316.67,320.54,325.30,337.93,337.25,,,,347.53,354.58,366.96,375.19,379.29,386.96,391.04,387.17,376.67,375.69,,,379.96,386.94,392.18,360.65,333.24,313.50,289.49,253.59,229.89,221.85,195.60,,,,,,,,72.88,,366.29,384.85,377.33,365.90,363.85,,
2021-01-03 21:24:19+00:00,L7,499.46,489.43,477.18,,,,,450.62,428.54,398.05,383.17,412.82,451.11,477.77,481.13,521.38,526.80,,,,451.07,415.62,426.03,413.82,383.58,375.29,367.73,360.43,366.26,,,,361.77,357.72,359.02,371.19,351.89,358.67,353.84,351.97,355.62,,,,363.80,365.83,383.12,377.89,382.87,385.56,383.93,383.01,387.43,396.58,,,430.02,430.59,422.94,436.88,444.09,438.70,443.37,,417.19,427.48,,,,419.46,,283.12,,209.58,190.11,185.83,165.94,,,,,,,,,420.08,415.02,399.69,379.75,377.57,377.91,383.64
2021-02-11 21:27:41+00:00,L7,,,,,,,,,,,,,,,,,,,419.53,,,,,,338.07,319.53,311.23,311.53,308.07,316.46,313.30,,,,,,,290.27,300.67,309.15,297.94,302.37,304.14,,,,,,,347.95,340.11,341.63,347.50,361.84,363.82,363.08,,,,,,384.46,386.11,393.72,382.96,372.78,377.34,381.14,,,,,,,,,,,,,,,,,,,,,,328.67,326.85,319.13
2021-02-20 21:20:49+00:00,L7,486.00,,,,487.08,475.60,451.42,434.44,425.85,411.56,403.45,407.64,,,,,593.38,596.31,575.40,,465.10,457.00,441.17,413.88,383.58,367.01,,,356.63,366.51,366.23,363.65,378.71,365.60,363.69,352.36,345.67,356.81,,,,367.31,364.41,,385.09,379.63,383.43,383.55,400.47,398.44,396.25,,,412.62,416.56,415.29,417.13,426.28,445.48,429.06,429.23,433.40,455.48,,,,431.40,438.48,457.06,444.08,405.68,,221.85,208.63,194.04,168.11,134.25,,,,,,,,393.65,425.51,416.53,400.36,388.37,381.34,383.46,
2021-03-24 21:18:18+00:00,L7,,,,,,,,,,,296.16,347.90,,,,471.19,492.59,503.89,480.88,442.95,440.42,434.63,405.31,,334.74,,,329.65,336.01,340.18,335.55,343.47,340.03,342.69,330.06,284.41,327.12,,,,327.80,332.29,335.65,347.30,353.81,361.74,367.58,376.87,376.90,374.94,,,,384.87,388.79,394.77,394.79,405.00,405.64,411.41,409.77,414.55,,,,403.38,414.75,430.18,434.67,406.21,379.88,,137.84,111.21,100.34,88.09,,,,,,,,,,,,,,,,
2021-04-01 22:05:48+00:00,L8,474.65,467.91,461.43,461.30,468.90,445.05,432.98,419.54,401.14,385.25,382.65,397.90,424.90,450.43,474.51,493.59,528.89,528.22,503.32,470.05,473.49,464.52,430.01,392.08,363.40,357.09,348.72,336.25,343.92,342.13,356.50,342.96,350.03,355.46,340.38,338.37,340.43,339.86,345.44,346.20,341.47,342.21,352.53,362.36,369.70,369.43,376.33,375.08,383.23,384.53,386.34,392.01,392.53,393.49,395.44,405.45,406.77,405.51,399.44,402.86,413.49,423.43,427.74,427.07,411.11,410.01,419.21,440.22,440.76,421.09,373.90,,,132.12,109.95,103.61,85.70,78.40,,,,79.59,,,359.69,387.76,390.43,373.93,359.84,355.81,355.20,361.04
2021-04-16 21:22:35+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.57,343.15,339.61,330.20,353.15,345.95,330.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-25 21:16:02+00:00,L7,344.85,353.13,,386.74,392.53,,,,352.36,340.65,339.54,321.87,340.78,352.91,366.85,378.02,398.62,397.44,,,356.23,342.08,326.86,325.59,308.09,306.32,305.31,307.00,317.31,317.08,,,,307.99,305.85,296.03,302.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-03 22:05:56+00:00,L8,499.98,498.21,499.40,513.74,515.73,495.35,476.91,463.36,439.88,413.18,417.39,425.46,450.24,476.14,510.09,551.27,576.76,586.29,562.12,544.10,522.07,469.86,437.71,414.84,387.25,379.75,359.15,358.06,364.72,368.18,366.97,354.36,371.36,367.48,365.26,351.66,356.40,371.50,376.75,380.35,365.59,370.23,378.06,380.35,393.56,411.55,423.66,437.64,435.80,417.69,420.69,425.99,439.46,442.15,439.75,434.39,428.86,440.09,439.87,445.14,455.72,453.49,468.33,452.35,416.89,437.37,444.44,458.00,461.88,465.92,,401.47,,,177.21,148.74,119.75,109.38,100.56,95.56,105.87,,,364.81,396.94,408.09,401.46,390.57,378.41,376.81,375.47,379.22
2021-06-28 21:10:41+00:00,L7,,,,,,,,,,,262.43,,,213.23,,,,,,511.43,,,,415.65,,,351.82,336.71,339.26,328.51,320.25,339.59,333.87,322.43,315.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-14 21:08:56+00:00,L7,,,,,,,,,,108.99,,,,,,,,,,,,,,,,,,,,,,317.72,338.32,296.61,296.13,312.14,,,,,,,,,,,,,,,,83.07,98.03,82.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-09 21:07:28+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-10 21:04:31+00:00,L7,562.12,569.91,560.70,523.69,495.58,,,,,,,402.51,411.44,449.99,495.03,,577.17,540.25,,,,,,,460.67,450.43,411.78,426.59,,383.94,,,,,,337.34,337.56,355.99,346.41,356.29,350.52,346.81,357.57,,,,,,416.95,419.69,412.63,388.92,388.22,383.86,394.79,,,,,,416.10,412.33,422.47,394.76,424.11,394.48,402.56,,,,,,254.19,231.63,207.92,189.42,165.53,143.06,149.40,135.61,,231.01,,,,,,381.45,373.27,376.36,373.77,392.31
2021-11-19 20:57:28+00:00,L7,,,502.71,481.56,461.60,426.30,397.95,374.48,357.98,336.51,337.15,336.09,,,428.08,454.32,464.84,471.74,464.33,461.77,447.18,440.81,424.63,409.40,,,,344.10,336.96,328.46,342.47,336.84,319.18,315.48,306.56,307.65,302.07,,,,317.49,319.69,339.23,341.94,351.24,356.54,357.68,363.67,370.49,,,,360.68,360.59,371.14,378.80,379.27,383.80,381.95,387.73,381.98,,,,368.57,374.92,379.02,372.19,363.71,331.71,,234.63,203.95,183.06,,,,,128.94,134.25,,,293.11,335.04,367.04,382.76,383.74,365.99,,,,
2021-11-26 21:02:58+00:00,L7,575.74,599.08,542.64,509.45,,,,,,364.11,371.19,387.63,397.08,,495.14,533.83,,,,,,,459.51,460.83,439.79,,,381.72,371.29,,,,,,338.84,336.54,332.70,341.28,340.19,355.83,344.11,,,,,,386.13,394.08,406.21,417.79,401.24,388.41,390.96,,,,,,412.04,410.37,404.60,409.67,411.71,384.97,390.92,408.03,,,,,,,243.41,247.00,205.53,190.23,157.31,138.96,140.54,,,,,,,395.90,389.73,381.69,370.43,,379.62,394.39
2021-12-21 20:54:49+00:00,L7,,,,,,,,,,426.56,354.04,328.44,,,,463.57,472.14,465.64,470.49,476.19,461.77,447.00,431.72,417.71,398.87,,,,344.05,329.74,325.36,327.27,335.71,320.03,318.18,287.48,240.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-21 22:06:43+00:00,L9,535.83,537.31,504.75,488.99,453.48,421.25,403.11,,,,,,,,,,,,455.30,460.18,440.96,441.35,,,414.74,,,,,,,,,,,,,,302.83,310.28,311.96,311.22,320.97,333.35,343.04,341.81,347.63,349.04,349.81,355.60,363.38,352.43,349.76,348.17,358.90,379.42,375.62,381.91,383.65,381.08,373.43,375.04,370.11,375.17,369.06,369.38,367.13,366.58,351.40,323.13,275.87,218.76,192.71,185.73,182.54,186.05,142.85,126.24,118.72,118.56,,,270.04,311.36,343.29,362.59,366.36,345.72,342.65,345.50,352.41,354.38
2022-01-14 22:06:15+00:00,L8,564.97,,518.56,484.88,470.30,445.22,424.86,403.99,372.65,349.33,347.92,347.03,358.75,376.24,417.50,473.01,480.07,473.82,470.74,475.07,480.99,471.55,453.74,436.38,413.94,399.13,379.76,370.21,355.87,343.00,343.09,346.80,350.54,330.96,329.51,326.50,317.68,324.02,331.70,330.51,336.38,332.94,343.43,358.38,367.07,372.22,378.02,373.09,383.33,377.52,377.64,388.03,379.28,370.34,381.61,395.67,400.00,394.41,399.45,394.31,386.75,382.65,388.95,386.76,384.99,404.97,400.29,387.56,378.40,348.27,,233.50,207.01,202.76,203.78,220.78,184.36,150.09,140.48,133.85,,220.55,289.30,322.07,354.42,376.05,377.53,365.24,351.40,351.79,352.39,356.68
