dates,satname,nzd0533-0000,nzd0533-0001,nzd0533-0002,nzd0533-0003,nzd0533-0004,nzd0533-0005,nzd0533-0006,nzd0533-0007,nzd0533-0008,nzd0533-0009,nzd0533-0010,nzd0533-0011,nzd0533-0012,nzd0533-0013,nzd0533-0014,nzd0533-0015,nzd0533-0016,nzd0533-0017,nzd0533-0018,nzd0533-0019,nzd0533-0020,nzd0533-0021,nzd0533-0022,nzd0533-0023,nzd0533-0024,nzd0533-0025,nzd0533-0026,nzd0533-0027,nzd0533-0028,nzd0533-0029,nzd0533-0030,nzd0533-0031,nzd0533-0032,nzd0533-0033,nzd0533-0034,nzd0533-0035,nzd0533-0036,nzd0533-0037,nzd0533-0038,nzd0533-0039,nzd0533-0040,nzd0533-0041,nzd0533-0042,nzd0533-0043,nzd0533-0044,nzd0533-0045,nzd0533-0046,nzd0533-0047,nzd0533-0048,nzd0533-0049,nzd0533-0050,nzd0533-0051,nzd0533-0052,nzd0533-0053,nzd0533-0054,nzd0533-0055,nzd0533-0056,nzd0533-0057,nzd0533-0058,nzd0533-0059,nzd0533-0060,nzd0533-0061,nzd0533-0062,nzd0533-0063
2021-12-26 22:27:15+00:00,L9,358.12,352.77,355.63,344.31,341.02,340.88,341.56,340.46,338.69,335.61,321.90,325.93,330.21,332.17,334.26,339.79,337.42,340.50,349.72,350.08,355.89,357.02,348.39,344.57,345.95,344.95,340.98,336.13,339.96,342.43,332.50,331.16,331.27,334.04,341.56,350.05,339.12,332.34,322.94,333.76,340.85,351.32,356.14,364.98,368.41,370.33,372.68,372.95,372.59,374.27,371.46,368.02,367.01,361.17,356.76,348.42,343.79,324.56,314.50,321.82,334.18,337.83,337.39,347.02
2022-01-27 21:11:45+00:00,L7,339.93,336.74,337.80,324.94,321.27,323.54,318.97,322.99,322.61,321.40,312.09,307.76,311.08,314.54,318.04,321.07,325.83,325.38,332.27,336.24,342.08,336.76,329.94,328.67,323.59,324.55,322.32,330.96,330.25,329.64,319.52,315.48,311.56,314.45,324.66,331.21,318.76,305.28,303.47,311.14,315.30,327.23,341.09,348.43,356.05,356.24,357.91,356.91,356.80,346.58,350.46,344.40,340.99,330.90,320.72,312.77,308.88,294.07,286.17,297.76,306.88,307.54,304.63,306.67
2022-01-27 22:27:14+00:00,L9,349.54,346.53,355.14,341.20,338.78,337.49,336.51,336.05,340.93,333.47,325.40,324.87,330.32,330.38,333.42,328.01,332.99,334.69,338.85,345.11,352.33,354.91,349.18,346.85,341.86,339.68,341.95,342.59,339.30,336.91,329.02,322.77,325.08,329.04,337.57,345.48,332.00,322.56,321.11,324.75,335.89,350.48,352.00,364.61,368.51,368.67,369.10,371.38,368.95,373.05,369.36,358.96,350.30,343.50,338.52,331.11,327.69,311.39,303.03,302.81,316.15,315.93,312.35,317.91
2022-02-20 22:26:59+00:00,L8,373.54,362.88,362.96,356.87,355.76,355.58,354.20,353.86,351.83,349.11,342.95,339.57,342.69,343.79,345.23,349.20,351.27,348.84,352.87,357.58,362.27,365.01,357.72,352.08,346.92,347.33,354.55,357.05,361.89,358.85,348.60,338.13,343.90,348.47,359.86,362.15,349.99,336.99,334.04,346.05,353.51,368.60,376.35,389.31,398.43,395.79,399.10,395.86,414.88,419.29,419.64,411.68,401.37,379.68,373.58,361.27,376.39,357.08,332.14,347.21,358.72,362.70,366.26,369.18
2022-04-17 22:26:46+00:00,L9,355.84,348.10,348.14,338.21,335.38,333.90,330.70,335.73,333.30,332.19,327.58,328.55,326.02,329.29,331.39,335.59,337.98,343.55,341.63,349.01,347.91,352.24,346.42,339.89,335.76,334.97,331.48,337.40,339.27,339.54,329.00,319.19,321.02,318.31,321.23,330.43,321.30,322.06,312.51,322.94,334.64,335.41,348.87,359.73,365.05,365.88,362.80,367.07,364.09,364.98,364.32,359.41,349.44,343.08,338.77,335.31,324.19,307.48,300.19,300.39,312.24,313.07,310.54,318.15
2022-04-18 22:20:37+00:00,L8,242.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-03 22:26:41+00:00,L9,361.91,362.25,359.03,344.62,342.12,341.80,338.83,342.67,339.78,340.41,334.34,333.06,336.17,340.20,341.46,340.41,341.87,349.72,350.88,355.69,354.52,359.41,351.53,343.95,346.68,340.59,342.81,342.04,345.51,344.56,340.64,335.01,332.01,335.33,345.15,351.64,343.91,339.20,339.02,345.49,348.97,360.20,371.88,373.63,382.79,378.47,374.76,378.86,384.64,389.54,389.49,380.20,372.43,362.86,361.15,355.49,338.43,328.49,320.57,320.62,333.93,336.76,333.74,344.28
2022-05-11 22:26:52+00:00,L8,,,344.31,338.55,,613.17,600.09,616.83,582.80,,,,,,,,593.03,,,424.35,,,419.85,454.21,464.15,,,,,464.69,,,,,356.69,,,,,,,,,,,,,,,382.29,373.63,307.45,307.10,300.58,322.25,349.72,280.86,269.51,269.33,285.86,,355.38,,
2022-06-28 22:27:12+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.14,271.61,323.32,334.43,290.42,,,,,,,,,,,,
2022-06-29 22:20:40+00:00,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-07 22:27:06+00:00,L9,,,,,,,,,,,,,,,,,,335.93,340.40,350.49,352.21,353.27,344.69,340.54,338.22,332.55,333.00,337.21,338.36,340.46,336.02,331.34,329.42,329.95,339.77,343.34,328.15,315.06,318.71,339.86,341.08,352.68,353.20,363.60,365.52,365.50,365.54,367.09,366.71,372.47,367.31,358.15,352.12,345.15,339.47,329.86,317.38,301.94,291.59,301.63,312.54,311.87,309.58,307.89
2022-09-08 22:27:11+00:00,L9,338.22,338.72,340.60,331.89,328.69,324.33,324.04,326.40,323.53,325.02,318.23,318.16,322.21,323.84,324.35,323.78,326.80,329.50,332.23,339.09,339.33,340.45,334.13,332.51,329.86,328.31,326.93,328.01,330.82,330.17,322.96,319.93,315.33,318.74,324.61,323.52,310.58,304.25,295.01,313.81,321.88,329.18,340.75,343.93,349.72,348.35,344.59,346.66,350.39,356.06,350.30,333.40,324.62,319.38,303.76,297.14,293.08,283.80,277.65,282.81,294.13,296.23,291.76,294.04
2022-09-16 22:27:36+00:00,L8,365.41,359.87,363.12,354.03,353.92,352.43,349.27,347.55,345.24,343.08,336.23,337.37,339.78,344.14,342.04,343.16,346.88,353.61,356.86,358.78,363.95,358.69,355.19,347.78,348.17,346.20,349.41,350.67,351.70,349.24,343.24,336.38,336.94,338.29,344.48,352.91,345.53,334.81,332.90,344.31,350.08,358.79,367.47,377.35,389.68,387.01,380.70,381.14,398.03,399.83,393.53,382.70,375.95,363.89,359.76,339.59,336.19,332.55,320.00,330.01,338.23,340.95,341.22,348.50
2022-09-29 20:48:05+00:00,L7,377.24,364.57,374.23,361.16,358.98,357.90,353.94,355.63,353.84,351.21,337.41,337.06,341.97,341.66,342.31,346.04,358.30,360.13,349.18,350.99,373.23,369.22,357.41,352.84,352.04,349.87,349.44,350.61,352.96,357.41,352.55,347.79,343.88,346.61,358.92,364.47,352.62,339.99,342.58,341.29,359.62,380.63,375.88,379.29,397.98,400.26,383.71,380.65,395.46,402.25,407.29,402.68,377.22,376.07,350.58,362.08,335.31,359.92,341.04,332.97,365.65,359.42,380.80,387.95
2022-10-18 22:27:31+00:00,L8,351.57,347.66,350.66,344.62,338.27,336.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.56,354.28,345.85,339.69,328.94,320.44,313.42,308.67,291.73,284.37,290.39,299.96,300.36,298.61,301.44
2022-11-19 22:27:29+00:00,L8,343.69,349.00,343.40,331.64,334.73,331.16,338.88,338.10,335.53,331.44,,,,,,,,,,,,,,,,,,336.53,339.85,334.05,325.88,314.13,306.15,315.53,329.13,326.67,316.65,309.60,299.67,314.19,326.48,333.43,341.60,349.06,356.57,353.23,352.16,351.83,352.95,358.55,354.77,343.41,332.07,319.22,310.16,301.86,297.84,287.88,279.58,285.96,292.84,294.04,288.83,294.56
2022-12-06 20:38:54+00:00,L7,,,,335.54,332.06,332.87,329.21,331.42,333.51,324.08,313.70,314.26,318.02,319.71,331.92,332.91,336.26,337.53,343.92,343.27,354.13,350.30,620.86,,,345.87,339.01,333.64,329.45,342.27,334.42,332.55,330.59,336.97,358.45,361.85,348.64,334.51,330.17,339.16,342.49,353.09,361.43,373.59,383.98,381.27,383.48,382.61,387.26,387.79,386.75,,,,,,,315.19,307.22,306.30,313.13,321.12,315.59,342.06
2022-12-21 22:27:21+00:00,L8,344.60,344.43,343.27,332.26,332.50,333.14,335.59,333.11,329.94,324.08,318.43,317.73,321.88,328.90,331.29,331.95,328.65,331.79,338.87,339.51,349.83,350.02,338.06,332.05,332.09,332.06,332.87,336.96,340.88,336.17,326.33,320.92,319.23,320.81,327.03,331.78,320.34,312.24,302.72,311.98,317.02,329.63,343.69,345.70,355.19,356.94,351.65,350.51,353.09,356.35,356.76,341.70,333.15,319.21,310.80,296.65,296.04,284.95,277.07,283.37,295.28,293.30,291.85,291.35
2022-12-29 22:27:24+00:00,L9,372.28,365.65,364.70,358.20,359.37,353.62,352.65,355.58,352.67,351.40,338.94,337.64,344.80,347.54,344.45,345.17,345.58,345.25,354.59,361.05,363.27,365.25,357.97,349.77,343.44,345.13,349.04,350.79,355.52,355.89,353.37,344.15,344.78,353.48,357.54,364.11,346.05,336.85,330.35,340.00,345.24,359.87,370.13,379.26,398.20,394.09,388.11,386.34,406.15,407.61,406.98,398.99,389.63,378.22,369.62,351.74,350.99,349.49,334.69,344.60,356.37,352.19,356.96,364.61
2023-01-14 20:38:08+00:00,L7,347.42,348.80,341.85,339.92,335.98,338.49,335.43,334.58,326.87,325.34,318.36,310.69,321.60,320.71,322.77,322.72,329.37,330.75,,,,,,338.28,332.28,329.31,336.17,332.23,339.17,337.52,331.80,326.35,328.02,330.00,335.44,339.06,333.28,,,,,335.56,356.10,363.24,365.62,374.99,377.35,375.07,375.01,378.54,375.11,366.40,358.34,348.06,340.71,328.84,334.45,312.96,299.09,303.99,316.54,319.34,315.92,321.94
2023-01-14 22:27:21+00:00,L9,369.52,363.36,364.30,355.08,351.62,353.65,350.97,355.38,348.78,347.12,335.83,335.09,338.13,347.33,346.93,349.56,348.58,346.87,353.12,356.19,362.99,362.76,360.33,354.33,349.89,351.31,355.55,356.33,357.95,353.45,345.46,343.71,340.52,345.41,349.08,356.19,346.88,337.15,334.63,342.13,350.21,365.79,373.81,382.62,396.77,395.23,387.33,384.28,405.41,403.67,405.94,398.95,393.95,379.82,373.70,355.15,368.06,,,,,,,
2023-02-17 20:31:03+00:00,L7,339.05,343.47,346.17,329.89,340.79,338.36,324.85,328.97,328.59,322.97,313.84,316.28,321.18,315.98,327.78,325.84,326.65,330.34,336.01,339.50,343.09,342.43,,,,,,,,,,,,602.05,,,561.37,,313.62,317.17,329.56,341.95,343.40,345.94,356.82,355.65,358.60,358.02,370.92,367.06,362.41,356.78,346.95,335.78,331.20,321.23,,,,,,315.14,,
2023-02-23 22:27:02+00:00,L8,377.38,373.50,370.36,362.94,363.23,359.85,357.81,358.34,357.64,354.79,345.69,348.78,349.51,354.68,359.24,357.60,359.93,365.99,365.45,368.69,372.01,373.95,365.87,361.52,358.21,356.32,355.64,364.00,362.62,361.66,356.25,350.55,346.49,349.81,363.61,369.00,357.54,344.93,330.47,343.69,349.27,359.03,372.87,376.34,432.54,429.86,405.76,393.52,431.48,452.73,454.42,447.23,431.96,428.83,422.32,401.28,405.82,391.47,381.93,372.96,386.21,397.39,390.09,394.59
2023-03-11 22:26:56+00:00,L8,345.49,341.68,342.07,337.85,332.36,328.37,325.76,326.40,329.30,328.30,317.32,319.77,321.27,331.13,332.52,335.87,333.54,331.14,336.75,339.01,348.03,347.97,340.26,338.91,335.00,334.95,337.60,336.68,339.94,338.58,328.99,324.99,319.98,319.08,328.05,334.01,322.91,313.90,302.40,316.98,329.25,338.09,344.35,353.36,361.68,362.43,,,,,,,,,359.25,,360.10,342.18,333.05,341.48,359.05,360.77,359.79,364.18
2023-03-27 22:26:47+00:00,L8,342.17,337.80,338.61,340.96,334.16,336.40,329.80,326.50,328.79,321.50,323.80,334.48,338.66,345.93,342.27,340.37,330.52,335.82,333.38,345.09,346.63,349.59,346.69,340.97,345.78,344.55,344.54,346.94,348.17,347.59,344.00,335.46,333.93,323.62,,,,,,,,,,,,,,,336.99,339.34,350.07,360.15,362.99,360.54,359.75,364.05,350.15,335.48,323.71,325.92,344.36,349.14,350.90,353.11
2023-04-19 20:24:48+00:00,L7,,,,,269.53,311.38,307.02,,,,,,,196.91,,,,,,,,,320.38,,,,,,,,,,,,,,,,,,,64.08,56.36,,,,,,357.54,347.35,351.15,,,,336.32,334.96,,,,298.92,316.44,312.73,,
2023-04-28 22:26:27+00:00,L8,355.81,351.35,351.02,341.11,342.28,339.08,340.39,336.68,340.22,332.38,327.46,328.39,331.25,335.28,339.70,338.99,340.16,344.71,347.10,348.15,357.83,353.56,351.60,343.33,340.56,343.39,340.98,342.96,344.99,341.27,336.68,330.44,329.11,335.48,340.84,352.66,343.06,333.51,327.38,332.08,340.44,349.35,355.92,366.11,367.29,366.54,370.44,375.89,378.07,378.09,374.22,368.32,357.11,354.06,346.52,337.67,335.35,317.02,306.71,309.41,319.93,322.22,320.95,324.70
2023-05-14 22:26:14+00:00,L8,342.63,342.94,345.27,331.88,330.38,324.61,325.34,323.74,323.69,315.18,310.37,308.70,310.97,316.84,314.01,315.59,317.06,330.39,325.59,331.29,342.53,344.50,338.87,332.81,328.27,330.64,325.02,328.56,332.25,331.42,322.80,314.84,311.58,313.61,314.18,325.02,287.05,298.21,297.90,305.73,314.26,320.65,320.63,327.94,332.28,325.80,327.62,330.52,332.23,340.50,333.89,312.94,311.80,306.70,296.78,281.94,276.37,260.72,257.93,265.53,282.19,280.85,278.46,282.55
2023-06-07 22:26:23+00:00,L9,,,,,,,,,,,,,,,,,305.42,279.96,,320.24,338.79,351.18,307.18,274.91,293.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.58,
2023-06-23 22:26:17+00:00,L9,,,,,,,,,,,,,,,343.66,345.53,346.72,352.90,350.47,353.79,356.55,356.28,356.82,353.39,349.74,351.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.80,371.07,365.39,364.15,370.30
2023-07-02 22:20:17+00:00,L9,,,324.77,309.14,315.20,319.39,317.88,316.05,314.30,310.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-09 22:26:32+00:00,L9,,,,,,,,,,,,,,,,,,,,,,385.86,372.99,350.61,300.49,,,302.30,342.02,,355.75,345.52,,,,,420.84,436.89,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-19 22:27:02+00:00,L8,363.30,354.29,364.74,358.29,350.74,349.80,344.71,348.05,339.34,336.37,333.97,331.50,331.12,340.33,342.83,340.86,337.86,341.76,347.47,350.05,353.94,355.74,349.15,348.62,342.95,341.39,341.88,346.86,347.15,348.99,344.65,337.91,340.82,341.59,350.48,356.11,344.39,326.83,336.36,341.94,344.38,355.30,368.05,375.40,386.01,387.29,382.36,383.91,396.76,395.38,401.62,381.95,371.43,353.72,350.03,332.84,325.68,,,,,,,
2023-10-05 22:27:04+00:00,L8,361.89,357.97,363.51,348.36,345.48,343.62,340.52,342.22,344.69,334.06,327.16,323.71,335.55,338.50,339.92,338.93,342.07,344.24,344.95,347.18,356.31,354.65,354.32,351.76,346.51,343.29,350.87,349.78,355.39,345.35,340.69,336.92,335.92,342.97,347.50,353.88,342.02,329.74,334.01,335.53,340.87,350.12,356.12,367.18,377.69,372.53,372.39,374.00,380.58,383.80,382.28,374.08,365.42,351.67,345.05,325.48,318.54,316.77,303.21,311.18,326.49,327.84,327.58,335.18
2023-10-29 22:27:09+00:00,L9,350.37,349.77,349.60,337.06,341.07,337.12,335.45,336.77,338.85,331.97,325.18,326.64,329.86,332.92,330.80,329.02,331.52,336.53,336.50,344.60,350.87,352.13,348.77,347.27,338.39,342.06,342.54,346.75,351.16,345.53,337.91,331.81,331.30,332.51,339.56,343.90,330.56,323.54,323.51,326.22,335.42,342.81,351.69,362.98,367.76,367.61,366.50,369.20,366.39,371.73,367.55,358.33,348.12,340.57,332.22,323.96,315.91,295.19,288.79,292.52,310.34,308.25,308.95,315.41
2023-11-28 19:57:53+00:00,L7,,,352.40,345.96,345.28,344.34,337.35,344.85,332.61,342.16,330.72,334.51,329.09,329.85,331.94,333.21,312.74,323.90,323.67,339.66,357.44,351.60,353.13,354.83,356.81,346.94,355.13,356.15,357.63,360.09,351.62,347.65,343.93,356.22,367.95,363.66,364.31,342.68,342.59,339.82,348.57,363.86,375.07,408.42,428.94,407.20,388.61,,435.79,443.95,443.53,,,,,,,,350.61,355.90,368.86,385.88,380.42,
2023-11-30 22:27:16+00:00,L9,368.18,363.75,366.26,353.80,355.28,349.94,350.35,350.03,349.72,341.25,336.96,335.42,338.30,344.54,345.34,342.80,347.12,342.82,355.44,359.38,362.83,362.47,353.33,345.53,350.26,350.32,347.40,351.38,357.19,354.73,348.67,343.11,340.48,343.24,353.80,363.87,348.30,342.23,344.89,343.48,356.19,361.81,368.21,378.87,397.65,374.91,371.35,384.38,416.95,424.60,426.18,416.06,398.09,369.42,363.54,352.91,355.66,,,,,,,
2024-01-17 22:27:14+00:00,L9,369.68,362.21,364.59,353.62,356.10,352.95,347.47,353.58,349.34,345.12,341.19,341.20,340.44,344.57,345.23,342.25,344.34,347.17,354.61,358.05,365.22,369.48,364.35,359.60,354.77,358.76,356.92,353.10,358.22,365.05,355.38,350.72,345.64,351.23,357.30,358.29,344.24,333.15,340.86,343.46,349.77,364.83,371.51,379.56,405.30,401.55,393.49,384.89,411.21,419.69,420.12,409.42,395.02,376.61,372.94,346.39,350.93,346.48,328.37,339.56,351.92,354.91,352.61,357.30
2024-02-18 22:27:08+00:00,L9,327.32,332.85,327.95,324.99,321.81,320.30,322.41,323.17,320.24,318.11,311.53,309.71,320.12,317.02,317.24,316.52,324.46,322.10,328.08,336.68,340.82,340.95,335.34,331.69,330.26,327.04,330.50,330.58,331.09,330.55,320.46,315.13,316.88,321.39,324.26,324.63,309.90,283.88,299.92,305.04,314.21,323.23,332.76,340.44,349.71,347.58,343.70,346.85,350.97,356.28,351.60,336.76,323.85,314.83,307.64,296.82,295.34,282.10,278.24,281.53,296.65,296.18,291.76,293.30
2024-03-13 22:26:48+00:00,L8,339.71,332.47,326.18,328.24,325.48,322.85,321.74,325.34,326.70,323.86,314.39,322.35,330.53,339.51,343.70,340.44,342.13,344.62,350.49,355.26,358.57,357.93,349.40,350.35,346.99,346.79,347.12,352.68,352.39,353.01,345.22,340.99,338.44,344.47,352.85,356.95,341.05,331.10,329.89,338.11,342.66,357.84,370.52,386.02,401.92,395.40,389.68,396.88,413.36,418.75,419.72,400.92,389.02,371.61,368.38,339.74,348.54,346.62,324.98,352.78,361.25,353.48,356.41,371.64
2024-04-14 22:26:30+00:00,L8,363.89,355.59,361.94,352.68,346.47,350.38,348.90,352.87,346.00,337.70,333.68,337.67,336.57,346.20,343.21,338.95,341.39,341.94,341.58,347.44,357.48,351.03,346.84,341.19,342.29,343.94,347.29,349.94,353.77,350.83,343.80,338.17,333.74,341.01,345.47,353.81,344.78,324.66,333.00,339.06,340.40,352.62,358.71,365.46,375.43,373.11,375.47,376.91,390.31,394.52,390.66,376.85,365.17,355.65,354.98,350.26,321.93,315.21,301.20,315.35,324.65,327.39,326.19,332.58
2024-04-30 22:26:19+00:00,L8,367.12,353.12,368.41,356.09,352.63,351.06,348.82,347.28,345.71,348.42,338.20,335.04,339.24,340.62,346.11,339.43,338.40,343.71,342.71,342.39,354.30,359.74,350.14,347.13,344.24,343.91,342.88,350.73,348.74,349.77,341.06,335.28,335.38,342.80,352.08,354.56,344.48,350.34,348.48,341.55,345.09,357.47,364.43,369.26,378.96,375.26,376.10,379.86,395.70,393.01,386.59,375.86,367.35,353.01,349.22,340.20,331.91,311.36,297.09,307.15,317.26,329.42,324.78,342.66
2024-05-08 22:26:34+00:00,L9,348.79,341.07,346.50,339.91,334.44,340.68,335.71,337.67,337.62,334.55,328.16,329.50,329.76,328.83,326.20,328.88,329.30,327.45,337.62,339.50,346.33,351.32,343.81,349.44,334.87,336.04,341.47,340.22,344.68,338.69,330.68,331.46,325.77,325.78,336.93,336.78,306.34,299.48,307.31,323.95,332.14,341.72,354.46,358.37,359.53,361.89,367.71,370.36,365.08,364.35,363.85,351.99,342.02,336.07,333.55,314.62,304.70,293.08,287.95,290.16,308.67,307.97,304.59,313.70
2024-06-09 22:26:17+00:00,L9,369.76,359.08,370.61,352.57,337.68,324.93,312.79,313.15,311.48,335.13,325.71,317.60,,191.94,,,,,,,,,325.35,,,329.56,340.79,342.25,341.89,345.04,320.87,313.58,333.42,,,,,,,,,,,,,,,,,374.70,372.28,360.20,350.85,346.40,364.93,373.65,372.31,354.75,357.27,364.95,359.97,364.79,358.00,362.76
2024-07-04 22:20:03+00:00,L9,334.41,333.40,336.40,323.41,331.40,327.00,320.22,328.36,327.46,320.11,317.80,319.50,317.04,319.52,322.60,319.36,325.10,320.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-20 22:20:14+00:00,L9,334.91,328.36,331.55,327.02,326.31,327.37,329.63,328.50,325.40,319.25,316.91,315.25,316.23,317.44,316.87,314.85,315.08,321.30,323.10,333.45,337.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-12 22:26:33+00:00,L9,,,,,,,,,,,,,319.05,320.42,325.05,322.95,320.22,320.11,329.61,341.34,344.99,349.65,340.17,341.74,339.25,338.30,336.56,341.20,344.42,340.04,328.67,325.69,324.50,330.06,339.72,347.56,331.90,323.66,324.89,329.15,338.04,351.59,356.20,363.50,369.05,372.36,372.66,370.19,370.04,378.58,382.28,371.11,361.64,352.20,347.02,339.37,335.30,316.20,302.39,310.10,322.93,321.93,320.89,330.87
2024-08-20 22:26:43+00:00,L8,350.30,344.64,355.95,344.18,340.36,340.87,340.33,335.84,336.45,334.73,327.72,323.00,330.75,331.85,333.55,332.70,336.13,336.97,340.82,346.95,349.68,351.41,344.95,341.64,338.45,336.27,340.17,341.32,344.80,342.42,337.47,333.12,331.19,333.60,337.88,342.10,336.84,318.63,320.67,327.56,336.59,349.32,355.76,365.85,370.28,370.41,369.11,370.60,367.28,375.68,371.28,359.25,351.15,344.01,339.98,329.35,297.12,298.20,292.99,301.07,315.68,314.18,311.52,317.55
2024-08-21 22:20:31+00:00,L9,466.63,500.67,563.22,625.75,404.35,405.25,435.24,370.72,279.66,119.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-29 22:26:52+00:00,L9,339.21,343.16,346.60,338.33,330.86,332.08,330.62,328.37,326.79,323.41,316.62,319.55,321.51,321.29,322.54,322.34,323.79,327.99,334.36,336.72,344.37,345.16,342.87,339.10,337.36,334.81,334.16,334.78,338.75,338.77,325.32,322.60,319.55,324.48,322.99,332.05,315.84,289.90,,311.52,315.01,327.28,337.61,344.49,353.84,353.37,349.04,351.94,352.91,356.38,351.92,342.20,326.59,320.18,309.84,299.04,292.26,281.29,277.77,284.50,298.73,294.54,295.89,290.93
