dates,satname,nzd0113-0000,nzd0113-0001,nzd0113-0002,nzd0113-0003,nzd0113-0004,nzd0113-0005,nzd0113-0006,nzd0113-0007,nzd0113-0008,nzd0113-0009,nzd0113-0010,nzd0113-0011,nzd0113-0012,nzd0113-0013,nzd0113-0014,nzd0113-0015,nzd0113-0016,nzd0113-0017,nzd0113-0018,nzd0113-0019,nzd0113-0020,nzd0113-0021,nzd0113-0022,nzd0113-0023,nzd0113-0024,nzd0113-0025,nzd0113-0026,nzd0113-0027,nzd0113-0028,nzd0113-0029,nzd0113-0030,nzd0113-0031,nzd0113-0032,nzd0113-0033,nzd0113-0034,nzd0113-0035,nzd0113-0036,nzd0113-0037,nzd0113-0038,nzd0113-0039,nzd0113-0040,nzd0113-0041,nzd0113-0042,nzd0113-0043,nzd0113-0044,nzd0113-0045,nzd0113-0046,nzd0113-0047,nzd0113-0048,nzd0113-0049,nzd0113-0050,nzd0113-0051,nzd0113-0052,nzd0113-0053,nzd0113-0054,nzd0113-0055,nzd0113-0056,nzd0113-0057,nzd0113-0058,nzd0113-0059,nzd0113-0060,nzd0113-0061,nzd0113-0062,nzd0113-0063,nzd0113-0064,nzd0113-0065,nzd0113-0066,nzd0113-0067,nzd0113-0068,nzd0113-0069,nzd0113-0070,nzd0113-0071,nzd0113-0072,nzd0113-0073,nzd0113-0074,nzd0113-0075,nzd0113-0076,nzd0113-0077,nzd0113-0078,nzd0113-0079,nzd0113-0080,nzd0113-0081,nzd0113-0082,nzd0113-0083,nzd0113-0084,nzd0113-0085,nzd0113-0086,nzd0113-0087,nzd0113-0088,nzd0113-0089,nzd0113-0090,nzd0113-0091,nzd0113-0092,nzd0113-0093,nzd0113-0094,nzd0113-0095,nzd0113-0096,nzd0113-0097,nzd0113-0098,nzd0113-0099,nzd0113-0100,nzd0113-0101,nzd0113-0102,nzd0113-0103,nzd0113-0104,nzd0113-0105,nzd0113-0106,nzd0113-0107,nzd0113-0108,nzd0113-0109,nzd0113-0110,nzd0113-0111,nzd0113-0112,nzd0113-0113,nzd0113-0114,nzd0113-0115,nzd0113-0116,nzd0113-0117,nzd0113-0118
2002-12-24 22:00:09+00:00,L7,311.23,297.62,287.52,301.29,301.94,289.64,284.93,278.04,275.51,274.55,276.91,282.22,285.08,293.32,294.59,298.06,304.58,303.34,314.03,315.95,318.95,317.25,316.86,314.54,314.02,315.18,311.29,312.63,310.37,309.79,307.64,309.67,312.64,318.46,315.80,316.26,318.51,314.08,314.71,318.84,313.22,305.42,301.59,291.80,287.82,292.50,301.91,308.01,314.18,315.09,321.15,336.97,343.60,349.19,356.93,356.20,350.68,353.04,356.07,356.87,354.21,350.40,344.17,350.69,347.79,345.60,349.70,346.86,350.03,354.21,349.40,345.45,344.82,345.11,341.76,341.38,345.23,347.44,350.71,350.38,348.70,346.31,341.49,338.29,330.83,327.58,326.79,328.27,332.02,335.18,344.80,349.18,354.58,357.78,368.10,377.52,373.43,365.96,351.79,353.87,347.62,348.05,349.17,347.98,349.01,346.65,343.53,338.93,337.92,333.19,332.86,334.34,332.35,332.05,328.79,333.39,331.34,325.36,330.47
2003-01-18 21:54:06+00:00,L7,292.26,291.53,310.89,310.42,308.06,295.86,292.78,285.14,280.04,277.39,275.95,277.79,283.29,287.02,286.59,292.17,299.11,301.28,313.43,317.26,316.95,314.32,318.55,313.72,314.37,308.39,304.47,304.05,301.82,303.70,303.48,302.34,306.91,313.24,316.48,313.99,309.47,314.71,318.67,318.89,301.83,298.80,290.13,286.58,280.89,281.43,289.24,301.41,311.47,318.83,323.86,336.42,344.76,346.76,357.09,345.22,346.86,344.37,344.77,347.70,346.27,339.54,341.32,347.65,346.58,345.04,346.65,344.43,344.74,346.13,348.13,340.53,338.66,339.81,337.67,339.34,339.78,342.08,342.41,350.73,349.18,345.22,342.72,337.12,331.48,328.18,323.34,323.46,328.67,335.41,347.15,351.27,356.97,358.98,360.73,371.34,359.36,330.01,352.75,350.97,350.43,351.45,350.96,345.69,350.49,349.88,348.64,338.42,334.66,331.33,333.88,331.57,333.94,336.18,333.01,336.19,340.80,329.73,333.05
2003-01-25 22:00:18+00:00,L7,334.82,333.62,344.53,,331.05,306.40,298.12,293.15,292.21,289.54,292.20,293.53,294.23,301.52,305.47,314.30,319.47,319.13,324.42,323.39,319.74,321.50,327.81,318.02,323.83,324.69,321.87,314.16,317.04,314.48,316.00,320.03,315.06,320.70,320.53,319.46,319.15,336.28,346.12,330.93,325.49,315.96,308.43,303.61,301.63,300.33,301.96,302.17,318.49,320.84,330.66,342.74,347.65,350.45,359.59,356.36,357.50,355.63,355.24,356.08,359.76,351.28,353.68,346.34,348.35,347.04,353.86,356.32,348.01,347.57,362.00,357.89,360.25,361.45,361.38,362.62,362.32,364.62,362.86,366.14,365.09,364.29,357.38,352.58,347.51,344.71,342.15,344.04,350.92,358.40,366.21,373.57,382.51,387.06,388.78,389.45,382.81,380.66,375.99,374.70,373.42,375.03,369.29,364.12,364.88,364.63,366.27,365.39,362.14,356.44,350.67,344.06,344.62,348.77,344.00,348.14,347.77,334.66,343.36
2003-07-21 21:42:09+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.20,403.60,399.37,388.16,384.09,383.33,380.82,371.04,374.34,381.15,366.09,360.13,366.71,379.77,405.50,401.57,386.75,380.40,381.71,375.40,364.25,359.93,363.34,366.44,376.70,375.95,355.02,344.96,348.33,347.92,348.03,347.87,346.38,358.92,377.23,375.45,366.65,369.45,,,,,,,,,,,,,,,,351.20,357.61,355.09,348.75,352.06,348.93,347.69,351.00,353.05,348.60,366.01
2003-08-05 22:00:11+00:00,L7,,,,,,,,,,,,,,303.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.18,277.54,273.97,287.12,,,,317.71,320.49,323.66,330.58,337.93,350.09,364.13,365.43,367.16,366.37,359.76,366.89,,,,,340.07,338.02,344.14,357.04,360.59,363.18,366.64,360.21,344.27,337.08,334.12,335.42,,,,,358.73,344.21,334.41,330.50,327.44,324.28,322.06,325.76,338.76,358.50,356.86,348.29,,,,,350.79,359.06,350.50,352.25,341.83,343.72,348.16,346.91,347.34,343.81,341.50,337.88,,,,,346.45,336.18,335.00,331.38,330.23,326.05,323.85
2003-08-06 21:42:27+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.25,313.44,319.73,327.91,338.51,330.52,331.86,335.43,342.14,361.16,379.59,375.68,370.18,367.05,361.06,367.20,368.69,363.46,347.44,346.73,347.54,344.78,357.45,379.00,376.27,369.18,371.04,367.39,342.64,334.33,331.75,333.51,340.14,338.89,358.88,374.42,360.09,352.33,338.63,333.77,328.22,326.49,327.85,328.89,342.91,367.47,361.34,353.81,345.83,346.44,362.35,361.91,,399.53,362.16,356.44,351.39,346.41,359.49,368.63,350.92,352.01,342.35,339.89,333.11,337.01,335.90,344.04,338.99,336.27,337.40,332.25,330.62,325.23,331.17
2003-08-13 21:48:45+00:00,L5,230.57,248.69,259.84,269.86,257.52,250.10,,,248.84,250.99,255.60,254.74,261.52,263.64,264.62,266.29,268.84,266.95,270.11,273.79,274.10,269.46,270.10,276.25,279.78,284.63,293.03,274.68,265.34,258.86,256.04,267.16,267.67,282.52,281.74,282.54,270.86,275.86,275.81,269.89,258.33,259.15,260.04,245.93,256.19,261.17,267.83,278.99,283.20,294.21,298.03,306.24,319.01,335.73,346.17,345.44,347.14,348.87,348.91,343.47,343.67,331.85,322.12,317.41,316.30,321.15,331.00,339.50,340.64,349.25,344.32,336.53,329.06,322.16,317.37,317.96,314.86,324.99,332.89,336.61,332.51,325.09,321.54,318.51,312.97,309.41,309.09,308.95,322.14,336.59,335.97,332.89,325.86,327.55,329.48,334.80,281.17,318.12,330.10,324.13,327.29,330.67,325.24,322.65,325.25,327.19,322.74,319.82,314.37,311.47,313.64,316.01,313.20,311.61,311.13,311.25,310.77,306.86,303.06
2003-09-07 21:43:00+00:00,L5,,,,315.12,384.10,358.98,341.31,325.54,314.56,330.37,346.07,344.37,338.26,329.76,331.89,341.84,,,,,,,,319.18,330.17,351.96,364.24,347.14,331.91,335.44,305.59,315.32,348.60,336.10,342.20,339.91,359.56,345.47,352.84,335.09,319.18,310.57,319.52,319.52,319.74,340.51,347.18,349.43,351.04,335.49,334.71,342.47,,404.01,415.00,402.80,391.38,398.67,399.30,394.35,381.50,375.21,376.13,379.79,371.42,376.58,374.86,376.08,378.62,381.36,381.43,373.30,361.29,359.91,356.62,345.52,350.67,350.34,362.27,379.57,377.78,359.17,351.53,340.55,331.95,345.57,349.79,352.04,354.05,354.83,356.63,359.77,375.28,386.93,394.28,400.79,378.17,364.27,372.58,377.00,378.64,376.42,366.42,370.67,368.75,358.29,351.50,349.44,344.20,345.31,342.28,345.58,344.97,339.47,335.58,335.51,333.73,326.54,330.57
2003-09-14 21:49:18+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,300.67,307.24,298.87,,,,,,,,,,,,,,,,260.25,274.15,286.72,294.19,298.63,299.39,309.17,313.21,318.84,326.62,340.52,359.11,357.30,360.89,360.57,,,,,,,,,,,,,,351.14,346.81,342.98,335.66,328.04,331.58,331.82,338.21,356.18,355.17,341.07,336.79,322.86,314.88,314.18,321.39,335.35,339.86,334.40,339.06,347.97,349.34,349.70,348.10,328.32,351.81,343.48,347.02,348.38,346.32,344.54,341.68,350.65,352.35,344.30,339.68,335.68,326.44,331.74,323.03,323.20,318.10,318.89,314.21,310.50,310.65,305.07,311.63
2003-10-25 21:43:40+00:00,L5,250.47,266.65,281.42,295.64,297.93,286.87,277.69,279.82,277.02,276.45,282.13,288.89,286.34,288.99,291.93,295.30,301.09,304.23,305.96,299.66,299.35,301.72,298.50,297.46,297.50,307.95,312.65,302.25,299.96,294.19,288.23,290.38,292.69,310.57,317.33,312.16,308.89,308.04,297.32,291.25,283.58,279.77,274.26,271.46,277.61,285.05,292.61,298.22,313.42,317.18,316.74,324.47,336.00,347.40,358.31,360.05,355.88,355.49,356.84,353.87,351.65,350.40,340.14,342.16,349.17,350.49,349.48,356.03,358.63,354.33,355.33,356.37,347.51,339.04,337.65,334.23,335.76,339.57,346.38,359.32,355.30,347.29,337.95,329.61,324.68,323.55,321.09,326.84,335.53,341.76,343.68,342.81,347.43,350.36,347.96,346.62,363.31,354.80,350.71,346.15,341.69,342.00,344.84,347.51,348.07,344.44,343.06,335.03,331.43,331.69,330.24,333.83,332.69,332.25,328.11,325.81,330.84,321.66,328.01
2003-11-17 21:50:09+00:00,L5,262.08,277.41,353.95,369.40,358.33,326.99,323.58,327.50,321.49,318.13,312.58,320.76,318.84,311.96,311.36,319.69,334.37,350.88,354.20,345.94,338.24,347.26,353.20,351.20,338.19,340.03,345.82,346.64,337.51,329.63,331.38,332.09,340.42,356.34,366.65,365.62,358.83,358.36,,321.53,322.12,316.13,311.21,312.95,316.30,320.46,336.37,344.13,349.80,348.61,345.27,354.40,366.36,374.04,373.02,372.29,374.43,369.76,366.04,368.19,372.61,376.94,370.99,362.32,363.67,367.31,369.12,377.88,382.56,371.45,363.21,366.40,357.68,356.02,350.15,351.28,347.89,368.68,381.01,381.30,383.55,374.72,360.69,352.91,350.64,324.03,329.09,340.32,346.08,348.57,347.23,356.68,371.89,382.71,384.80,382.34,389.38,374.21,368.71,368.56,368.83,353.19,351.97,349.76,346.25,342.17,339.83,335.53,332.66,350.10,352.45,350.63,348.10,349.61,345.41,348.12,358.48,341.91,352.57
2003-12-04 21:54:19+00:00,L7,,384.66,,,,,,,,331.72,339.26,345.66,341.74,324.80,323.95,333.08,350.20,,,,,,,,339.03,338.97,353.53,350.65,346.19,338.86,337.12,341.58,,,,,,,340.11,331.51,333.78,331.88,330.40,326.80,325.90,335.63,334.58,,,,,,,,387.82,391.70,390.04,384.15,385.86,385.23,384.82,378.58,,,,,,,,,367.54,368.11,363.29,360.66,360.92,360.51,353.06,356.13,,,,,,,,335.99,335.69,342.51,352.48,354.37,357.59,361.22,370.55,376.04,376.03,,,,,,,,359.54,355.98,351.04,351.32,342.00,344.40,339.88,339.68,343.13,,,,,,,,
2003-12-12 21:44:10+00:00,L5,265.49,272.01,280.23,301.33,308.17,292.52,288.67,286.19,286.79,291.94,294.96,301.90,305.75,303.99,303.09,311.31,319.66,317.15,315.12,314.24,308.24,310.38,310.51,316.77,320.64,324.63,329.18,333.74,325.54,321.58,323.26,323.74,325.20,332.00,331.88,340.77,340.21,335.55,314.38,317.76,321.89,308.28,304.60,283.35,295.05,302.01,303.71,320.23,329.11,323.16,317.33,331.26,341.88,358.01,367.72,370.10,363.89,363.01,366.71,371.95,370.20,359.76,348.33,340.89,343.05,343.47,349.70,349.87,359.01,375.80,362.15,359.14,358.41,355.83,357.37,357.98,351.02,347.95,353.50,362.24,361.58,349.93,343.17,342.36,334.65,329.52,334.88,339.99,344.40,342.85,346.54,355.98,366.25,371.92,366.11,364.76,345.87,355.68,348.18,348.04,354.23,352.00,351.83,347.56,344.96,342.55,340.22,332.14,333.93,334.81,330.59,325.30,334.70,329.89,327.27,330.34,340.05,337.19,340.19
2003-12-19 21:50:27+00:00,L5,343.86,368.36,349.50,392.23,,335.73,331.44,330.82,318.67,324.84,329.82,313.35,319.00,314.04,308.49,315.76,326.26,331.62,350.35,348.01,339.33,328.85,339.75,344.65,340.99,336.36,333.34,337.31,338.46,319.00,323.51,329.61,324.85,349.53,367.61,353.69,347.96,349.17,336.81,338.99,316.49,316.79,314.12,309.06,305.13,310.04,322.89,339.85,341.21,350.19,351.64,349.04,360.88,371.76,382.11,372.57,372.74,370.79,367.30,369.53,370.13,364.58,367.32,364.38,358.25,363.23,365.67,376.31,374.34,373.45,355.79,357.10,355.73,353.78,352.62,347.50,349.93,352.07,377.33,376.33,373.04,364.64,366.71,359.32,343.25,341.12,334.71,337.60,348.94,350.15,355.02,354.17,,,,,,,,,,,,,,,,,340.21,337.33,356.56,352.25,350.60,351.73,352.79,351.83,361.56,354.52,341.89
2004-01-28 22:00:52+00:00,L7,279.76,322.75,318.44,326.02,320.35,309.74,301.82,297.94,301.92,,,,,323.53,324.05,325.54,328.94,332.36,331.81,332.71,323.72,324.38,330.27,333.83,,,,,334.83,327.78,325.85,331.22,328.76,333.81,344.19,341.95,340.80,340.89,,,,,333.93,323.26,321.46,324.89,327.87,330.87,330.59,339.79,343.80,348.19,353.82,,,,,,386.69,386.21,380.62,373.23,366.25,360.00,357.61,359.80,360.51,361.37,367.77,,,,,354.28,353.89,358.20,357.29,357.68,360.75,363.68,360.30,352.23,346.58,343.89,340.25,,,,,353.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-02-06 21:54:44+00:00,L7,256.96,272.28,302.66,313.60,314.35,303.40,,,,,,,,,,,,,,,,,,,,,,,319.11,315.20,314.43,321.15,323.15,324.74,334.65,329.63,,,,,,,,312.40,309.80,312.98,319.53,326.96,326.99,330.48,337.15,,,,,,,,387.99,375.50,373.91,369.38,360.10,356.47,349.70,351.75,353.78,,,,,,,,354.98,353.58,352.63,354.51,358.37,364.46,359.70,354.51,349.88,,,,,,,,,,,,,,,,,,,,,,,,,351.24,352.75,364.79,363.72,344.53,335.67,335.82,336.56,340.44,342.58,,
2004-02-22 21:54:43+00:00,L7,,263.88,273.19,297.43,307.80,292.78,291.34,290.18,290.89,292.16,,,,,,,,321.77,321.17,317.70,315.99,316.74,323.93,322.03,322.08,,,,,,,,325.36,325.72,328.32,330.85,331.18,332.09,327.20,326.93,,,,,,,,317.75,317.50,319.25,326.26,343.76,349.42,356.40,367.47,,,,,,,,356.15,350.56,349.19,348.11,346.96,356.39,359.85,355.75,357.85,,,,,,,,353.91,357.01,357.31,345.11,341.84,337.19,326.94,324.54,325.46,,,,,,,,,364.46,345.75,341.51,353.77,353.81,351.03,346.47,346.97,344.76,,,,,,,,341.70,332.33,330.30,330.48,332.20,339.25,332.35,332.86
2004-03-25 21:54:54+00:00,L7,,,,307.54,310.75,304.27,296.93,297.22,290.51,295.38,300.24,301.29,,,,,,,306.89,311.71,312.05,312.27,313.31,318.83,325.59,328.51,,,,,,,,334.70,333.97,330.53,332.25,333.44,319.58,309.58,312.88,,,,,,,,315.20,319.28,326.33,328.21,341.98,346.19,357.32,363.61,360.97,,,,,,,,347.91,344.35,347.97,357.45,359.09,353.49,353.72,354.61,352.61,,,,,,,358.86,349.93,344.54,334.02,330.85,328.19,327.15,330.58,334.98,340.86,,,,,,,,346.87,358.48,352.07,351.51,340.26,343.63,348.27,347.89,344.74,,,,,,,,,337.29,335.82,338.05,340.18,327.40,331.42
2004-04-18 21:45:25+00:00,L5,293.08,303.31,298.15,285.41,295.59,272.39,219.20,267.04,279.31,274.94,289.32,291.93,304.34,306.75,305.73,299.33,298.04,297.40,302.26,300.91,305.09,304.95,283.51,305.40,326.79,327.96,327.79,324.00,313.00,308.46,284.08,301.91,317.97,316.32,300.95,,,,280.30,284.90,278.18,290.27,278.56,269.26,287.34,290.65,287.99,289.44,292.67,305.09,310.75,315.64,327.65,342.94,345.53,348.78,355.16,352.67,350.88,354.12,351.96,347.10,341.40,339.18,337.20,338.25,342.61,348.07,354.50,353.43,353.24,347.28,341.86,333.64,333.70,336.49,341.47,347.90,345.53,349.96,343.89,337.04,331.19,326.46,329.12,325.32,322.64,329.72,337.43,341.26,342.22,347.78,348.39,346.57,349.72,353.61,286.85,330.69,340.96,333.83,332.81,337.11,335.51,335.58,337.81,338.52,334.28,332.23,330.58,,,,,,,,,,
2004-05-03 22:00:59+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.45,362.27,350.87,343.50,,,349.80,356.80,359.04,362.48,353.76,354.47,,,,357.63,355.93,359.66,364.51,357.19,362.01,343.92,345.07,340.60,330.01,333.31,329.75,331.27,,,,,362.88,,,,,,,,,,,,,76.50,,,,334.24,336.75,333.65,,,,,337.97,331.20,331.24
2004-05-12 21:54:49+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.20,296.99,,,,,,,,,,,,,,352.07,346.03,,,,,,,,360.35,343.74,338.84,337.25,335.28,335.74,340.57,341.52,349.44,,,,,,,,,,,,,,,351.20,353.55,,,,,,,,,,,,,,,,,,,,,,,,
2004-05-20 21:46:20+00:00,L5,275.86,279.43,293.00,300.51,294.91,288.64,280.72,277.36,281.01,272.76,280.69,280.27,286.67,285.56,287.96,286.06,287.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.01,311.43,318.35,321.94,331.79,339.63,350.52,355.10,353.19,356.13,355.21,353.37,353.50,348.51,342.16,339.40,337.58,340.16,346.20,345.45,346.88,349.65,349.24,343.58,338.78,334.60,332.92,331.53,333.83,338.34,345.53,348.10,343.11,338.83,329.34,326.05,321.84,318.89,322.61,323.25,330.74,330.81,333.59,337.01,340.91,346.00,347.51,,317.91,337.85,336.66,332.58,331.47,330.63,332.82,330.04,330.52,329.70,327.96,327.96,321.24,327.00,326.21,329.41,329.30,326.37,325.77,326.10,325.85,315.73,323.10
2004-05-28 21:54:47+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.93,361.50,,,,,,357.05,,,,,,,,339.45,338.83,346.89,350.97,354.97,359.26,355.14,343.38,340.12,,,,,,,141.15,,,,,,,,,,,,,,,69.79,98.25,,,,,330.52,334.66,,,330.15,331.85,,,
2004-06-05 21:46:48+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.10,359.41,370.98,369.13,366.54,371.68,369.60,367.76,374.64,366.86,362.62,359.08,351.30,353.48,363.47,366.91,367.40,369.71,367.85,358.05,355.51,351.31,350.53,358.23,357.91,357.00,365.58,365.68,358.77,350.07,348.85,349.40,342.75,334.82,334.11,339.96,348.63,351.71,358.90,358.54,,,,,,,,,,,,,,,346.25,341.70,351.28,347.30,347.13,351.18,345.38,341.48,342.44,346.27,349.88,337.86,338.14
2004-07-06 22:00:48+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.66,344.14,345.96,337.14,,,342.94,,,347.23,341.78,,,136.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.86,,,,
2004-07-23 21:48:09+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.92,375.57,374.41,370.78,369.06,365.71,357.89,354.98,354.61,353.94,361.96,372.75,372.11,366.89,366.91,370.10,358.21,349.65,343.61,351.97,359.15,358.25,364.10,360.72,362.70,351.71,351.16,350.21,338.37,335.01,338.78,348.73,353.05,353.51,354.53,,,,,,,,,,,,,,,,,,,339.50,344.94,342.49,345.65,342.42,343.68,344.76,348.99,347.03,334.60
2004-07-30 21:54:28+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.07,320.89,329.11,332.79,326.45,345.14,342.06,350.09,355.82,371.51,393.96,386.54,389.18,372.10,381.32,379.61,384.06,382.64,369.73,371.17,361.01,361.49,367.49,381.19,371.43,365.85,375.02,372.46,353.94,355.43,359.85,362.27,369.82,365.75,374.13,369.86,372.63,354.03,356.56,352.88,334.24,336.52,339.36,346.40,347.54,358.32,360.57,355.90,359.67,378.24,382.75,408.30,410.56,372.72,359.11,361.50,361.02,361.74,361.02,361.31,360.87,354.41,363.59,347.20,353.81,351.21,350.88,348.89,348.60,346.62,344.71,348.40,358.47,352.31,341.76
2004-07-31 21:54:28+00:00,L7,,,329.89,335.48,323.11,304.08,308.71,309.39,307.37,306.74,,,,,,,,321.49,321.22,321.69,320.11,329.48,337.38,341.33,349.83,,,,,,,334.68,339.01,337.15,336.86,334.44,339.28,338.36,328.61,317.02,,,,,,,317.15,317.92,319.79,331.41,335.18,345.71,351.68,368.61,384.63,,,,,,,,361.55,359.93,355.67,358.46,364.48,377.10,373.99,370.09,375.40,,,,,,,,364.46,363.34,360.40,350.44,352.10,353.33,339.67,339.86,340.83,,,,,,,,366.54,,,361.11,351.80,359.08,357.37,359.19,358.70,356.80,,,,,,,,356.30,342.34,,,,352.62,346.69,348.06
2004-08-16 21:54:26+00:00,L7,277.19,284.24,,,,,,,,,,,,,,,,,,,,,,,,325.19,310.92,312.75,313.42,316.29,311.86,312.91,,,,,,,,298.74,303.94,299.33,287.62,287.98,291.99,287.17,294.03,,,,,,,,357.43,358.45,357.46,353.44,352.74,360.51,358.35,353.42,344.78,,,,,,,,348.46,348.65,338.58,334.72,335.77,340.53,344.02,346.97,350.60,,,,,,,,318.58,325.00,334.97,335.59,336.25,340.44,341.62,351.96,351.73,,,,,,,,,345.52,340.13,337.89,334.44,334.29,334.21,332.23,331.63,333.62,,,,,,,
2004-09-09 21:49:19+00:00,L5,,,,,,,,,,,,,,351.89,353.26,352.16,355.20,361.13,362.72,361.86,355.78,350.56,350.09,356.56,373.54,378.86,362.17,361.87,357.85,351.26,347.33,355.30,360.48,366.73,360.96,350.68,353.44,356.68,359.16,361.16,354.07,351.69,344.91,339.14,343.15,345.55,349.80,351.64,360.31,353.59,358.63,367.62,377.52,384.37,399.60,404.54,400.24,395.57,388.05,389.22,390.29,390.41,384.38,370.49,377.60,374.51,369.79,380.22,386.23,384.76,381.04,377.85,374.96,369.74,367.87,365.59,374.33,384.00,380.91,384.38,375.45,364.04,362.04,360.21,359.71,358.31,354.92,362.99,366.95,369.58,373.93,375.62,369.72,381.51,385.00,365.97,,395.61,389.38,367.84,370.70,380.64,379.57,378.54,372.86,377.24,364.33,368.42,360.22,360.76,361.78,360.65,363.07,356.40,358.87,363.15,369.28,368.75,365.04
2004-09-25 21:49:43+00:00,L5,360.31,346.81,347.29,356.81,347.48,337.47,330.95,343.31,354.03,,,,,,,,,,,,,356.26,351.62,354.92,364.14,372.57,365.87,357.12,356.42,340.09,340.57,338.83,348.02,364.66,360.85,346.26,350.94,349.23,341.70,341.33,342.36,336.78,334.67,331.27,330.72,329.16,335.70,335.55,354.59,355.51,349.42,359.96,379.26,387.53,395.57,397.77,388.21,392.03,395.06,383.23,383.62,370.98,373.58,366.03,370.11,380.52,368.14,373.50,385.18,375.52,370.38,366.38,368.22,370.75,360.58,361.54,371.93,368.70,369.36,376.98,373.12,366.87,362.76,362.48,356.98,354.79,359.88,354.41,358.92,356.68,357.98,360.90,365.30,362.42,387.05,379.84,389.13,379.56,379.69,374.35,370.44,378.52,371.39,375.19,367.49,360.28,360.73,359.89,353.97,362.55,349.83,360.70,366.04,365.18,360.80,357.68,360.36,369.25,363.71
2004-11-03 21:56:42+00:00,L5,322.56,320.55,318.27,324.99,319.97,311.95,310.96,318.84,323.78,321.60,326.27,323.08,319.63,319.73,302.94,310.40,316.06,321.65,324.15,329.87,328.55,342.01,346.01,347.13,346.66,345.51,348.82,344.94,323.48,324.35,329.57,335.02,330.99,328.82,335.49,333.33,339.33,337.62,336.70,334.25,336.02,328.93,326.13,314.50,310.35,313.24,312.64,314.87,319.98,325.00,338.83,350.43,360.66,367.47,378.46,385.38,383.08,383.43,361.38,359.73,358.45,355.74,351.19,352.50,351.47,361.02,370.20,358.79,361.80,372.68,352.82,350.49,361.85,353.22,345.20,344.38,350.58,353.15,351.37,355.48,353.72,360.69,353.59,345.93,340.80,337.93,335.62,345.23,353.22,345.17,346.65,350.80,356.32,356.15,361.01,366.93,351.58,366.44,363.17,358.67,352.97,355.72,357.31,361.84,359.05,348.98,345.58,342.89,339.79,334.52,333.38,332.70,337.26,345.14,352.08,355.29,351.47,342.80,351.41
2004-11-11 22:00:45+00:00,L7,311.97,318.63,317.62,318.53,318.63,306.62,301.38,300.02,302.23,302.64,306.29,312.99,,,,311.92,310.34,315.68,320.18,317.74,324.68,329.07,321.62,327.89,334.47,331.82,,,,,,275.13,324.73,324.29,329.68,329.86,322.60,325.11,325.52,311.64,314.83,,,,,303.55,305.76,309.14,313.06,318.68,326.62,335.37,343.25,357.67,368.69,368.26,,,,,371.12,355.04,351.31,350.85,350.29,352.13,354.19,357.05,349.85,354.23,349.99,,,,,342.08,348.02,350.29,351.21,352.83,349.87,342.25,342.10,336.83,330.00,330.55,329.45,,,,,,350.16,353.52,362.26,,,352.78,352.44,,348.81,345.55,343.59,350.85,,,,,336.56,334.59,334.70,335.74,333.60,336.99,337.95,340.72,342.99,329.05,327.20
2005-01-15 21:51:45+00:00,L5,353.47,344.07,334.72,342.55,337.50,323.31,323.25,317.18,314.05,316.65,323.11,321.70,325.44,333.49,326.98,327.87,335.61,338.76,344.58,346.20,349.80,353.33,356.12,356.20,352.79,351.83,343.71,342.86,347.25,354.19,356.88,352.31,349.40,348.62,344.34,339.33,338.44,339.40,346.72,350.76,348.86,347.42,336.97,326.64,321.11,324.45,325.53,329.17,336.42,341.10,344.55,351.90,364.49,376.87,382.42,382.97,385.35,380.23,376.01,378.16,378.08,372.33,369.16,369.88,364.59,361.51,365.84,365.59,369.95,371.44,363.03,359.63,364.10,360.45,360.77,360.43,359.06,359.26,362.92,365.14,359.81,358.67,353.63,348.15,351.82,347.46,349.46,349.58,352.47,358.56,364.00,365.17,371.63,372.20,372.82,378.40,357.53,362.40,367.12,368.12,370.17,366.39,364.79,360.34,359.69,357.95,358.71,359.68,351.20,350.52,350.84,349.60,352.19,347.67,348.98,351.34,355.47,355.28,352.79
