dates,nzd0062-0000,nzd0062-0001,nzd0062-0002,nzd0062-0003,nzd0062-0004,nzd0062-0005,nzd0062-0006,nzd0062-0007,nzd0062-0008,nzd0062-0009,nzd0062-0010,nzd0062-0011,nzd0062-0012,nzd0062-0013,nzd0062-0014,nzd0062-0015,nzd0062-0016,nzd0062-0017,nzd0062-0018,nzd0062-0019,nzd0062-0020,nzd0062-0021,nzd0062-0022,nzd0062-0023,nzd0062-0024,nzd0062-0025,nzd0062-0026,nzd0062-0027,nzd0062-0028,nzd0062-0029,nzd0062-0030,nzd0062-0031,nzd0062-0032,nzd0062-0033,nzd0062-0034,nzd0062-0035,nzd0062-0036,nzd0062-0037,nzd0062-0038,nzd0062-0039,nzd0062-0040,nzd0062-0041,nzd0062-0042,nzd0062-0043,nzd0062-0044,nzd0062-0045,nzd0062-0046,nzd0062-0047,nzd0062-0048,nzd0062-0049,nzd0062-0050,nzd0062-0051,nzd0062-0052,nzd0062-0053,nzd0062-0054,nzd0062-0055,nzd0062-0056,nzd0062-0057,nzd0062-0058,nzd0062-0059,nzd0062-0060,nzd0062-0061,nzd0062-0062,nzd0062-0063,nzd0062-0064,nzd0062-0065,nzd0062-0066,nzd0062-0067,nzd0062-0068,nzd0062-0069,nzd0062-0070,nzd0062-0071,satname
2024-08-21 22:17:19+00:00,404.61,401.73,400.78,389.65,395.52,397.24,384.56,392.45,403.22,398.48,384.76,383.77,388.65,379.84,382.25,390.89,393.56,392.71,395.95,393.56,391.49,383.72,380.13,377.38,374.35,372.09,372.95,360.27,372.53,372.21,357.02,365.48,377.81,380.26,383.50,383.25,384.12,384.12,380.10,388.84,386.54,360.24,373.83,375.26,373.59,385.01,379.06,383.24,380.70,368.75,354.37,348.06,352.51,358.66,362.04,365.48,361.33,357.54,350.67,348.95,353.97,348.30,361.57,403.27,397.94,387.83,380.25,379.14,380.73,381.68,389.06,367.53,L9
2024-08-29 22:17:21+00:00,400.13,396.29,394.47,383.92,388.81,391.65,376.06,383.66,394.16,387.15,377.94,378.18,384.06,375.65,377.90,386.93,390.68,390.38,392.57,390.24,388.39,383.40,381.46,377.71,373.13,367.94,369.67,353.52,369.85,370.46,352.07,363.84,374.51,378.16,381.03,379.43,378.98,380.64,374.78,386.77,383.65,357.28,373.15,372.84,368.69,382.07,375.83,382.03,380.94,369.08,353.25,346.96,350.49,356.37,359.62,362.63,357.20,355.43,349.38,348.94,351.92,345.21,357.12,399.63,395.00,385.37,379.33,379.19,379.40,380.11,385.90,361.79,L8
2024-11-01 22:17:31+00:00,398.42,393.92,394.14,384.12,380.09,388.72,367.79,380.33,389.71,382.75,375.99,378.53,381.17,378.02,380.56,388.14,392.78,393.65,394.99,390.83,389.41,385.38,386.07,381.38,376.94,372.85,377.79,355.85,377.51,370.90,355.77,377.82,376.17,377.19,379.95,381.27,381.86,384.82,381.50,395.85,391.58,362.18,381.00,383.12,368.98,380.20,373.21,382.02,383.10,375.42,360.80,352.71,353.69,358.53,361.83,367.33,359.91,357.87,350.93,352.77,356.46,347.57,356.12,399.33,395.47,387.42,382.63,382.87,380.78,379.30,385.43,365.75,L8
2024-11-25 22:17:51+00:00,400.30,398.93,399.75,390.44,385.59,395.02,372.97,387.44,394.01,387.23,379.46,378.13,384.53,381.36,384.52,390.21,393.94,395.59,395.06,391.61,392.23,392.30,393.51,385.23,380.89,377.74,386.25,371.81,384.92,375.95,367.12,385.36,383.58,381.80,381.29,385.18,387.95,391.39,385.31,397.00,397.94,378.31,393.96,384.74,374.83,380.68,373.79,381.72,386.95,382.57,369.46,364.51,365.39,365.50,365.74,373.73,364.83,363.05,359.52,357.61,360.77,351.44,358.41,409.89,399.91,390.77,384.12,385.58,387.17,383.98,387.09,368.33,L9
2024-12-03 22:17:45+00:00,400.91,401.06,402.57,395.33,390.78,397.67,378.56,390.63,395.58,388.64,380.56,377.87,386.16,382.16,385.43,390.75,395.63,396.93,395.67,390.83,392.22,393.44,394.80,386.27,383.25,381.92,387.95,375.17,387.45,378.25,373.33,389.51,385.90,383.64,382.26,386.86,392.04,394.81,386.80,399.33,400.56,380.55,397.31,389.02,377.50,382.11,374.77,382.40,388.42,385.49,373.42,368.61,369.31,368.46,368.51,377.15,368.61,365.61,361.79,360.19,362.54,354.01,362.66,412.18,402.13,392.07,387.39,389.89,392.27,387.75,389.36,372.71,L8
2025-01-12 22:17:45+00:00,398.22,401.41,405.62,400.91,391.62,398.86,377.24,389.17,392.92,385.27,375.60,368.73,382.67,374.95,380.25,387.14,393.89,395.80,392.04,384.15,386.80,392.76,395.68,389.80,387.18,381.64,381.76,375.19,379.76,375.08,380.86,392.66,386.63,384.32,382.36,387.16,393.16,394.45,388.22,401.42,396.50,380.44,394.43,388.00,378.95,380.32,371.89,378.46,386.70,387.73,379.36,375.62,377.23,373.64,371.12,379.69,370.46,368.99,364.42,362.95,363.97,356.69,367.76,413.72,403.04,392.20,389.07,392.32,393.39,389.89,392.37,376.25,L9
2025-03-01 22:17:39+00:00,399.63,403.86,409.92,410.92,404.41,408.12,392.15,400.91,399.62,394.79,383.03,367.67,389.45,379.28,385.22,392.47,399.54,397.64,390.37,385.82,392.17,397.04,393.83,392.70,395.35,390.79,385.96,381.75,384.81,377.60,391.55,400.89,390.04,386.78,383.01,391.81,400.70,403.82,400.71,407.45,410.42,384.89,396.74,397.05,386.30,382.25,373.73,377.71,389.90,394.31,388.85,385.19,384.66,379.09,375.70,388.66,379.24,374.78,369.60,367.15,369.55,361.16,373.75,420.44,407.67,394.24,391.19,399.23,405.16,395.97,396.76,386.25,L9
2025-03-09 22:17:26+00:00,400.26,402.75,408.29,409.90,405.18,408.41,393.68,401.05,399.05,393.60,384.33,368.32,387.88,379.36,385.27,393.30,399.16,397.42,389.36,385.78,393.38,396.69,393.77,394.97,398.76,394.62,387.82,382.59,384.07,377.42,387.14,398.28,388.60,386.39,384.33,393.87,403.62,405.93,403.47,408.55,410.43,389.16,398.93,396.36,385.91,383.60,376.28,380.37,391.55,393.79,387.89,384.87,384.22,379.27,375.14,387.67,379.33,374.80,369.90,368.04,369.87,361.50,374.79,422.73,407.77,393.87,391.78,400.06,407.66,397.80,398.43,385.68,L8
2025-03-25 22:17:16+00:00,401.79,402.33,406.48,408.81,405.08,408.70,394.06,400.71,398.52,392.24,384.16,367.81,387.53,378.42,382.50,390.75,397.77,397.99,391.23,387.22,393.56,396.35,395.01,396.34,400.38,396.48,388.77,383.60,383.23,376.91,385.75,396.57,387.24,386.24,384.81,393.28,403.81,406.66,405.33,407.27,409.97,390.89,401.35,398.11,383.04,384.42,377.69,382.00,392.20,393.29,387.06,384.58,383.76,378.68,374.56,387.76,378.41,374.39,369.05,367.87,370.59,361.38,375.45,424.09,408.21,393.21,391.70,399.84,408.23,398.93,400.12,384.46,L8
2025-04-18 22:17:25+00:00,404.48,403.83,408.11,411.02,409.35,411.37,397.13,402.88,400.98,394.10,388.22,367.81,387.53,378.42,382.50,390.75,401.65,400.95,395.12,391.79,397.50,399.49,397.02,397.81,403.18,399.64,392.36,386.72,385.84,378.86,387.23,397.97,389.93,389.62,388.04,396.25,406.03,409.86,407.88,408.71,411.79,393.48,404.34,400.51,385.57,387.20,381.74,385.51,394.24,394.66,387.75,384.61,383.19,378.28,375.25,389.41,379.85,374.23,367.98,367.18,370.09,361.31,375.07,424.09,409.47,392.29,391.60,400.91,410.08,401.84,402.39,385.41,L9
2025-05-04 22:17:17+00:00,404.51,402.85,407.01,407.23,414.96,413.67,405.69,409.12,402.73,395.31,390.58,371.50,384.25,382.41,384.82,391.28,401.41,401.17,395.49,393.13,398.73,400.22,398.32,399.52,405.22,402.89,396.86,391.69,388.70,382.06,381.86,395.91,390.32,390.91,389.43,397.31,410.32,414.25,411.21,409.65,413.24,398.82,408.14,403.18,389.13,391.15,387.53,389.78,396.52,395.68,387.16,384.37,383.57,378.26,374.91,391.43,381.27,374.62,368.56,367.21,369.93,360.32,375.67,426.99,408.94,391.00,390.17,400.87,413.69,404.71,403.34,385.34,L9
2025-06-13 22:17:12+00:00,406.64,400.95,402.57,403.87,408.71,411.50,404.10,406.91,402.53,395.83,392.66,371.90,382.38,381.97,382.60,390.22,399.19,398.65,394.06,394.53,398.53,397.40,395.64,400.37,405.08,401.20,395.63,389.46,383.78,379.51,373.73,390.90,385.49,389.28,391.66,397.36,404.55,413.49,414.92,405.00,412.65,399.13,408.67,402.98,390.35,393.87,392.80,393.21,396.88,393.45,384.52,381.25,380.29,376.41,373.56,390.07,376.59,369.76,361.53,362.44,368.59,357.97,372.65,422.26,404.50,383.50,383.98,397.32,410.45,402.65,402.67,383.91,L8
2025-06-29 22:17:21+00:00,406.95,401.40,402.55,398.87,406.09,409.06,403.99,405.70,401.97,394.17,390.43,372.37,378.67,381.97,379.87,388.93,396.75,397.28,392.28,393.39,396.88,396.39,394.30,397.96,402.37,397.14,392.58,388.93,382.85,378.79,370.44,389.43,384.07,388.33,391.28,396.56,399.59,411.36,411.13,401.60,410.60,394.36,405.32,400.99,390.35,392.80,390.21,391.56,394.42,391.83,382.87,379.18,377.71,373.56,371.11,387.78,375.02,367.85,359.45,360.38,366.82,356.91,371.36,419.27,403.12,380.15,380.59,396.31,408.97,401.40,401.17,382.03,L8
2025-07-23 22:17:27+00:00,410.95,403.61,402.17,395.22,405.44,409.26,405.13,404.54,403.26,395.36,392.10,374.77,377.23,381.30,380.89,389.40,396.98,397.31,393.46,393.04,397.74,397.96,396.35,399.23,402.25,398.04,394.19,392.36,384.88,380.70,367.56,389.49,385.81,389.94,393.01,398.01,399.30,413.86,410.01,399.59,408.33,395.91,406.50,404.51,390.56,394.34,392.68,395.09,396.74,392.32,383.32,379.15,377.76,372.79,370.43,386.15,373.98,366.50,358.55,359.81,367.56,356.86,371.69,417.65,401.73,379.06,380.82,396.59,408.77,402.26,401.89,382.63,L9
2025-09-25 22:17:52+00:00,410.93,405.33,402.20,385.36,402.06,405.88,401.98,399.16,402.31,393.78,388.07,379.04,352.14,370.42,376.67,383.97,392.42,392.92,393.38,393.43,396.76,397.79,395.37,394.58,394.62,390.64,391.10,394.39,385.20,383.12,364.30,379.11,384.49,390.91,392.59,393.60,385.41,404.48,394.09,385.95,397.53,382.93,398.75,403.75,388.57,392.99,391.31,392.96,393.62,390.76,380.69,374.23,371.17,364.65,364.71,382.55,370.21,362.32,353.00,354.70,363.46,352.91,366.58,403.04,394.87,373.09,375.04,392.49,404.01,400.18,398.57,377.89,L9
2025-10-11 22:17:57+00:00,409.60,405.14,402.16,384.36,401.45,403.04,398.26,395.04,400.27,389.74,383.10,379.04,350.76,365.21,374.71,381.95,390.28,391.44,392.01,392.04,396.12,398.15,396.11,394.34,393.91,389.41,388.42,390.69,382.74,380.78,362.46,376.36,382.57,388.96,390.10,390.60,380.88,398.59,389.15,380.24,395.28,378.33,397.01,403.75,384.27,391.07,386.60,390.67,392.13,389.03,380.53,371.95,367.94,363.84,364.20,379.38,368.20,361.53,351.84,354.04,363.15,351.72,364.67,399.53,393.51,373.84,375.42,390.77,401.12,399.44,397.07,374.35,L9
2025-10-19 22:17:50+00:00,406.42,403.76,399.26,378.14,395.03,398.17,392.98,389.47,397.27,386.36,377.44,373.45,351.11,364.23,373.10,379.73,382.79,385.31,387.50,387.73,392.60,395.67,395.46,393.16,389.76,383.39,382.85,386.35,377.74,377.88,355.23,370.63,377.58,383.43,386.02,385.79,373.13,392.83,382.36,375.29,392.34,369.34,391.38,396.17,377.81,387.64,380.94,386.42,389.75,386.23,377.15,367.68,364.44,360.96,360.94,374.05,363.99,359.35,350.84,353.82,364.07,350.69,362.70,398.96,389.66,373.80,374.81,388.29,397.47,395.59,393.45,370.81,L8
2025-11-04 22:17:53+00:00,409.08,408.43,405.28,383.94,396.72,401.19,397.38,391.30,401.25,390.21,381.86,379.84,359.95,367.97,374.47,378.95,383.71,383.96,388.46,391.76,395.94,399.24,400.08,398.62,393.90,386.57,384.06,388.00,379.81,379.93,362.75,374.32,379.46,384.40,388.39,389.56,380.09,399.03,389.38,380.95,396.80,370.19,394.11,399.85,379.60,389.32,381.30,388.13,393.74,389.51,378.92,368.37,364.14,362.29,363.17,373.29,367.51,358.81,355.06,357.92,368.24,355.06,362.63,401.08,391.71,377.42,379.79,392.50,398.06,395.49,395.18,374.36,L8
2025-12-06 22:17:51+00:00,409.44,410.02,406.85,383.91,398.46,401.94,398.50,392.15,402.17,392.94,385.56,382.26,359.95,371.22,375.93,378.73,382.09,383.64,390.10,394.23,398.16,401.18,401.76,399.45,394.32,387.16,385.38,387.15,379.84,380.22,363.36,374.01,378.95,383.98,388.57,389.81,382.23,402.53,392.47,382.39,398.84,369.53,395.69,400.11,381.72,389.75,382.28,388.96,394.49,389.53,378.66,367.40,364.14,362.53,363.68,374.86,369.97,360.77,355.92,358.94,369.44,355.74,363.36,402.00,392.11,378.59,380.85,392.57,398.61,395.38,394.94,375.13,L8
2025-12-14 22:17:57+00:00,406.29,408.92,408.74,386.61,404.28,405.41,401.26,395.15,403.46,396.72,390.70,391.91,366.90,378.00,376.12,374.60,378.39,382.49,393.98,400.42,406.56,403.67,404.18,401.03,395.57,387.49,390.35,390.20,384.46,383.22,367.39,372.67,379.35,386.87,388.19,389.34,382.95,406.82,398.15,384.11,401.72,369.53,398.68,400.61,385.36,393.87,382.28,392.62,398.05,391.49,378.82,367.66,365.32,364.26,365.76,378.16,377.71,361.21,356.78,364.29,374.07,357.86,363.44,407.29,393.96,383.70,387.78,396.19,400.92,397.33,396.27,374.71,L9
