dates,nzd0295-0000,nzd0295-0001,nzd0295-0002,nzd0295-0003,nzd0295-0004,nzd0295-0005,nzd0295-0006,nzd0295-0007,nzd0295-0008,nzd0295-0009,nzd0295-0010,nzd0295-0011,nzd0295-0012,nzd0295-0013,nzd0295-0014,nzd0295-0015,nzd0295-0016,nzd0295-0017,nzd0295-0018,nzd0295-0019,nzd0295-0020,nzd0295-0021,nzd0295-0022,nzd0295-0023,nzd0295-0024,nzd0295-0025,nzd0295-0026,nzd0295-0027,nzd0295-0028,nzd0295-0029,nzd0295-0030,nzd0295-0031,nzd0295-0032,nzd0295-0033,nzd0295-0034,nzd0295-0035,nzd0295-0036,nzd0295-0037,nzd0295-0038,nzd0295-0039,nzd0295-0040,nzd0295-0041,nzd0295-0042,nzd0295-0043,nzd0295-0044,nzd0295-0045,nzd0295-0046,nzd0295-0047,nzd0295-0048,nzd0295-0049,nzd0295-0050,nzd0295-0051,nzd0295-0052,nzd0295-0053,nzd0295-0054,nzd0295-0055,nzd0295-0056,nzd0295-0057,nzd0295-0058,nzd0295-0059,nzd0295-0060,nzd0295-0061,nzd0295-0062,nzd0295-0063,nzd0295-0064,nzd0295-0065,nzd0295-0066,nzd0295-0067,nzd0295-0068,nzd0295-0069,nzd0295-0070,nzd0295-0071,nzd0295-0072,nzd0295-0073,nzd0295-0074,nzd0295-0075,nzd0295-0076,nzd0295-0077,nzd0295-0078,nzd0295-0079,nzd0295-0080,nzd0295-0081,nzd0295-0082,nzd0295-0083,nzd0295-0084,nzd0295-0085,nzd0295-0086,nzd0295-0087,nzd0295-0088,nzd0295-0089,nzd0295-0090,nzd0295-0091,nzd0295-0092,nzd0295-0093,nzd0295-0094,nzd0295-0095,nzd0295-0096,nzd0295-0097,nzd0295-0098,nzd0295-0099,nzd0295-0100,nzd0295-0101,nzd0295-0102,nzd0295-0103,nzd0295-0104,nzd0295-0105,nzd0295-0106,nzd0295-0107,nzd0295-0108,nzd0295-0109,nzd0295-0110,nzd0295-0111,nzd0295-0112,nzd0295-0113,nzd0295-0114,satname
2001-05-22 21:44:18+00:00,362.38,366.81,361.79,346.80,338.92,334.75,334.23,340.56,333.49,326.78,330.68,335.75,348.23,355.19,368.54,368.69,361.78,356.41,354.74,359.24,364.92,364.81,370.20,373.14,375.31,373.99,381.01,390.40,382.16,374.71,363.99,359.43,363.92,366.94,366.82,368.78,375.26,377.95,381.10,385.64,389.98,384.20,383.75,392.66,388.22,385.59,384.26,386.23,384.26,384.25,374.18,370.05,372.18,373.19,365.29,363.15,364.74,369.82,365.67,362.45,364.89,359.14,359.96,356.88,355.09,350.18,345.18,347.82,345.69,351.01,351.37,352.11,347.54,339.28,346.51,344.02,342.74,336.99,343.70,345.40,348.51,346.23,348.22,344.98,332.11,326.98,329.94,339.93,338.70,342.76,339.98,344.19,350.54,351.16,355.69,,,375.45,381.77,383.12,388.77,392.43,383.31,368.16,348.33,330.35,323.67,313.61,319.13,314.88,326.96,336.33,326.76,324.20,331.38,L7
2001-07-25 21:43:42+00:00,358.11,369.53,351.02,346.09,340.59,332.01,330.90,330.71,329.54,330.13,334.75,339.36,344.66,348.88,357.79,353.39,351.95,353.38,357.72,356.43,360.98,361.03,363.58,366.74,369.98,373.89,373.47,380.63,372.99,361.97,355.73,350.33,348.77,353.38,364.07,365.64,365.75,368.75,366.55,367.08,363.74,362.08,362.33,366.44,373.69,378.54,380.98,372.03,367.52,378.90,371.81,372.52,366.42,370.11,369.30,370.96,370.08,368.34,371.17,363.18,357.14,358.97,350.76,343.68,347.01,334.92,339.57,338.26,,,,,339.04,328.07,322.00,317.68,307.54,303.30,309.56,316.06,313.41,,,317.43,316.40,317.82,328.06,332.45,334.15,338.54,341.36,338.09,330.32,333.28,318.00,,,352.62,362.95,365.64,376.82,378.87,375.95,345.70,329.33,320.55,321.19,316.99,312.15,315.25,318.50,330.05,324.46,313.73,315.35,L7
2001-09-11 21:43:02+00:00,365.38,374.91,356.41,354.65,349.13,338.08,327.56,331.39,335.29,345.62,347.76,355.92,361.21,361.08,369.57,366.58,368.59,364.17,366.81,368.02,371.77,371.30,361.48,374.55,376.37,387.83,388.56,393.74,382.53,373.02,369.29,364.09,361.53,360.96,371.35,373.87,374.84,375.68,374.56,377.75,376.82,370.55,372.48,381.72,389.93,390.72,391.00,386.14,387.69,386.20,383.97,378.29,380.12,378.64,377.03,366.25,371.78,381.22,382.63,375.36,371.66,368.86,360.05,347.10,352.88,349.47,352.54,346.73,343.13,342.17,333.71,351.22,353.50,347.25,334.78,327.46,333.22,330.85,334.44,337.08,334.63,343.52,343.56,336.83,330.07,329.17,336.72,336.98,339.71,341.39,339.83,341.51,344.78,347.17,342.99,360.67,362.51,369.07,377.86,387.96,393.91,394.46,374.76,357.85,336.69,323.68,321.88,318.55,317.39,320.34,326.18,344.75,329.84,317.70,331.85,L7
2001-09-18 21:48:41+00:00,363.37,367.73,349.08,347.98,347.09,340.44,328.67,331.20,336.57,345.85,350.18,353.66,363.87,366.54,368.89,369.13,366.07,365.71,363.73,369.71,371.53,365.19,355.02,365.94,381.00,386.30,391.84,395.09,379.07,373.72,366.45,363.76,359.01,360.83,364.04,364.34,370.04,373.07,373.74,372.54,372.67,368.81,369.30,386.63,383.72,385.18,388.63,389.93,383.69,385.67,379.68,376.33,374.57,373.69,372.59,374.91,369.15,384.62,384.61,373.10,375.14,367.75,354.76,351.13,347.07,338.37,340.39,349.58,340.64,333.74,337.19,353.46,351.25,341.29,317.44,315.47,332.33,332.62,326.96,330.92,334.60,331.24,336.99,337.70,320.22,320.28,324.43,324.55,325.84,333.95,332.21,335.50,341.12,343.29,330.91,340.70,351.06,358.65,362.97,367.46,381.35,380.11,355.98,339.63,322.11,322.40,313.29,301.55,300.26,304.26,314.52,335.15,319.18,304.01,318.57,L7
2001-10-04 21:48:30+00:00,371.55,379.08,361.73,353.97,347.96,343.08,338.68,342.92,347.57,352.15,357.10,361.96,365.24,370.18,380.28,377.73,379.48,376.78,378.18,376.17,380.94,373.99,374.06,380.16,384.77,389.71,398.09,401.85,398.62,390.36,381.79,376.87,373.33,371.73,378.83,380.38,380.31,378.66,377.70,376.98,379.74,376.63,377.22,392.73,391.10,397.16,407.69,408.29,396.75,398.61,390.70,386.50,383.67,385.90,385.93,382.99,382.68,393.70,395.07,387.86,386.88,380.55,374.74,370.58,361.93,356.30,359.79,364.27,353.89,353.10,359.55,366.99,364.91,351.62,335.69,336.73,342.62,343.83,342.01,336.86,339.34,345.37,350.63,347.80,342.05,344.87,340.77,341.97,342.91,346.63,344.06,350.66,354.79,360.78,352.60,362.50,374.43,378.39,383.49,387.24,395.82,397.43,377.55,357.70,341.33,335.11,328.08,321.89,314.42,315.43,316.88,340.81,327.84,313.77,320.67,L7
2001-10-13 21:42:40+00:00,356.56,361.41,342.75,340.20,337.70,333.29,328.00,334.32,334.49,339.07,347.75,347.98,355.28,360.30,367.83,368.88,364.12,369.22,367.11,374.34,374.70,369.50,372.58,374.16,378.55,380.84,381.05,390.26,382.54,384.52,370.53,363.23,359.72,361.43,361.63,362.56,370.59,370.44,367.82,373.22,379.35,377.90,373.80,383.87,377.92,385.14,393.94,394.32,378.61,385.14,384.91,376.90,366.90,372.35,370.27,373.06,370.60,377.25,378.12,372.28,364.17,358.24,359.26,350.56,345.26,334.10,338.59,340.75,337.09,340.58,335.59,348.97,353.56,347.08,328.20,328.45,326.33,330.57,332.56,334.53,325.70,327.22,334.71,341.08,339.98,339.20,328.25,322.62,324.02,324.51,328.46,337.81,347.06,348.66,331.07,346.26,363.01,366.65,380.42,383.69,389.71,381.58,369.95,350.80,329.65,321.33,308.51,293.82,307.27,306.28,306.98,366.24,,312.21,316.00,L7
2001-10-29 21:42:45+00:00,359.27,371.77,360.75,346.02,341.70,335.75,341.68,338.01,335.87,341.05,347.49,351.73,358.57,365.87,377.84,371.71,370.39,374.72,369.46,374.92,377.47,376.52,383.88,376.94,384.50,380.48,386.39,391.45,384.69,381.37,375.32,371.98,367.97,369.66,367.65,369.56,368.93,365.23,362.24,374.13,387.79,372.67,383.39,390.84,382.17,386.56,395.26,396.27,381.82,387.85,380.97,379.89,375.99,379.21,375.25,378.76,386.33,390.60,386.85,381.70,376.10,370.54,369.93,361.16,358.98,355.66,354.17,348.89,348.00,346.41,341.41,362.18,361.73,350.77,339.65,330.93,330.64,333.39,341.92,337.08,341.78,341.63,343.70,351.38,346.46,346.19,342.71,331.74,336.12,330.77,338.08,341.19,350.87,350.94,358.75,357.44,372.12,375.17,381.20,382.71,392.87,386.85,365.77,360.28,343.18,325.51,307.12,304.14,311.91,305.84,305.68,338.25,318.31,304.56,315.89,L7
2002-01-17 21:43:16+00:00,381.86,387.70,382.23,367.35,364.68,359.79,355.04,360.70,359.26,356.43,361.31,371.72,368.20,382.74,390.84,397.99,387.41,387.62,388.12,390.63,393.30,396.01,395.29,398.15,405.15,405.47,409.99,412.07,405.55,395.31,387.40,381.38,377.77,378.67,382.75,387.74,396.93,399.81,398.96,393.86,395.10,394.13,394.98,394.00,397.28,406.22,409.46,411.40,404.31,407.74,398.79,394.84,397.83,408.58,403.90,406.04,399.56,401.18,398.87,397.78,396.05,406.88,395.82,397.71,391.49,380.70,374.85,374.58,369.87,372.12,365.93,378.34,373.86,361.46,360.12,354.84,355.33,357.98,355.81,355.03,361.97,363.95,359.38,352.74,352.87,347.53,352.17,353.24,354.56,363.15,369.31,363.59,362.72,359.69,356.70,382.97,386.82,379.51,378.01,390.28,404.98,417.86,410.17,380.53,359.72,354.75,347.14,351.52,348.54,339.96,342.39,355.75,346.65,331.04,330.15,L7
2002-02-18 21:43:18+00:00,370.27,379.15,366.69,358.15,354.81,355.97,351.38,350.35,353.47,345.77,347.54,362.62,364.71,369.13,377.50,373.72,374.39,367.86,367.83,372.40,378.79,374.84,376.89,381.06,384.74,386.83,384.03,388.05,379.75,370.20,372.33,367.61,366.58,366.78,370.51,378.56,376.14,380.88,373.02,369.68,368.33,369.08,377.00,380.20,390.83,399.31,400.37,394.70,387.67,393.05,393.37,388.79,383.86,385.91,389.50,390.03,386.84,390.04,390.11,384.32,383.65,379.02,378.02,361.66,366.09,353.50,359.50,358.66,349.66,349.53,341.09,352.76,352.40,340.68,336.01,332.13,325.09,321.85,334.60,339.18,340.45,340.20,341.00,336.92,335.51,332.34,333.55,340.48,337.62,344.94,342.13,346.05,347.23,346.90,338.35,330.89,355.97,361.45,374.87,385.85,384.82,386.35,372.63,349.55,335.22,324.73,327.68,328.05,318.36,324.10,327.49,342.30,334.46,315.55,318.50,L7
2002-03-13 21:49:08+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.15,360.49,360.94,364.60,360.63,360.53,363.12,361.68,370.50,369.23,371.13,386.22,392.17,391.65,379.14,384.38,380.57,377.12,374.94,376.33,376.04,380.81,375.70,383.54,381.31,379.49,381.97,374.53,363.12,362.63,360.80,360.81,360.43,353.91,343.45,339.65,335.83,344.93,336.27,337.15,330.32,321.17,325.06,324.39,325.89,331.64,335.17,332.93,328.00,327.72,322.89,323.29,325.82,322.45,320.27,330.16,324.38,330.48,333.81,329.15,330.57,328.62,344.71,362.10,374.08,371.24,372.05,366.65,346.17,331.25,322.65,313.81,307.41,294.25,289.73,297.85,310.27,327.96,314.59,303.26,307.82,L7
2002-04-14 21:49:26+00:00,368.71,383.37,377.19,359.64,356.45,349.24,350.28,354.88,357.59,355.72,360.41,366.81,371.06,378.36,386.36,378.24,376.56,370.72,369.99,373.78,371.88,369.54,371.84,374.47,377.05,379.91,377.02,390.52,376.51,371.94,372.38,365.07,361.54,355.14,355.64,352.26,352.99,362.30,363.96,367.95,368.72,374.42,371.82,377.22,393.56,397.27,401.96,399.49,395.25,393.82,390.04,387.90,382.22,377.06,383.15,384.25,387.68,386.55,383.81,382.39,376.86,374.28,370.50,365.40,363.32,355.82,356.97,357.41,346.49,346.77,341.47,345.61,341.05,339.83,334.80,331.27,324.41,315.44,322.46,329.57,328.54,328.92,327.63,328.02,326.39,320.97,328.71,332.57,334.09,336.50,337.56,335.96,342.75,343.06,344.83,346.77,348.16,365.82,368.81,372.00,371.82,377.40,355.22,344.57,328.58,318.17,303.76,300.01,299.18,317.63,327.47,339.17,329.82,320.41,319.62,L7
2002-05-09 21:43:16+00:00,362.36,375.53,365.26,360.90,357.18,348.00,347.39,336.97,337.76,348.99,359.16,358.81,366.21,372.40,377.59,366.22,364.73,366.65,360.56,359.63,357.82,354.07,357.39,353.38,356.53,357.85,359.53,366.04,353.70,347.08,335.16,337.78,336.47,335.48,333.46,333.28,336.56,350.78,362.70,363.32,353.99,351.45,351.53,367.46,373.91,386.00,383.40,386.20,381.15,381.75,374.90,374.33,370.14,364.57,366.61,381.56,379.63,370.86,370.58,368.79,367.94,363.34,359.64,354.96,349.95,349.29,349.88,349.81,349.93,342.00,338.12,337.46,330.37,324.81,316.95,311.14,306.96,294.25,298.21,307.56,310.99,316.84,311.93,310.13,306.57,299.87,300.93,301.96,304.28,311.93,315.93,322.68,324.47,324.28,327.34,324.48,346.72,360.87,362.35,361.11,367.78,360.95,332.63,318.58,299.80,292.52,274.77,271.93,278.76,292.59,304.60,349.94,319.36,307.56,317.20,L7
2002-06-10 21:43:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.20,290.50,273.02,269.74,263.88,286.60,298.10,316.82,307.55,298.77,309.22,L7
2002-07-19 21:48:57+00:00,375.55,383.64,373.23,367.44,364.65,356.43,361.32,357.12,353.36,359.58,366.84,368.43,373.74,371.59,376.99,372.27,369.43,367.06,357.89,364.38,366.88,356.95,360.43,358.39,360.58,359.94,364.41,366.47,357.15,353.10,348.85,341.59,338.08,335.07,335.56,338.53,341.60,346.53,346.61,349.11,353.44,348.62,355.31,358.72,368.89,377.92,377.17,384.73,375.14,390.04,384.31,384.74,384.34,386.14,377.88,370.26,369.32,371.06,376.84,383.56,376.79,359.64,359.12,357.44,369.42,369.44,360.91,360.97,359.76,358.83,346.64,359.37,339.18,327.57,321.69,328.23,315.51,301.24,313.38,322.88,327.64,321.57,312.12,315.34,303.19,298.80,301.62,309.46,307.63,304.06,313.76,320.48,319.20,324.32,331.14,332.13,343.32,349.89,347.49,350.19,360.24,354.17,333.07,325.39,305.23,289.46,273.78,273.33,268.85,295.06,305.93,,,302.75,313.63,L7
2002-07-28 21:42:42+00:00,362.49,365.85,349.33,348.14,342.15,336.24,324.77,,327.97,327.17,334.51,337.55,339.62,335.10,,,333.54,328.10,342.06,348.27,350.44,332.90,333.53,348.44,345.83,344.70,341.95,357.51,338.48,333.97,329.12,331.52,328.67,324.88,328.37,330.64,331.16,335.69,339.60,338.34,341.20,344.18,352.45,358.23,364.45,372.09,371.77,368.67,365.09,374.24,371.54,372.50,367.91,371.07,375.09,366.02,365.68,360.18,357.82,364.00,356.16,355.88,349.56,327.45,340.01,333.54,334.73,339.45,332.90,338.77,322.64,342.06,335.14,321.71,316.12,317.06,302.95,286.44,297.47,308.30,308.98,310.90,301.90,299.98,293.78,280.38,297.50,303.26,309.55,299.98,298.40,302.32,307.34,311.06,308.65,297.09,,330.83,339.20,345.35,358.58,355.89,355.61,331.94,316.10,304.67,302.60,290.59,283.51,303.95,310.43,326.33,318.29,305.88,310.50,L7
2002-09-05 21:48:38+00:00,375.21,386.38,384.77,374.32,369.89,363.64,360.43,358.98,363.53,363.93,365.93,361.84,368.82,371.42,379.85,379.36,380.11,383.81,385.69,384.52,366.38,355.39,343.29,351.72,355.40,347.97,359.58,383.16,361.48,341.67,335.50,335.52,343.06,342.84,337.44,332.95,338.17,347.33,355.83,358.00,357.36,358.84,359.08,366.20,355.07,367.82,373.39,392.82,394.59,380.68,367.45,374.03,396.88,393.74,406.21,409.76,401.64,397.56,397.27,390.76,380.77,370.16,365.30,366.31,370.16,357.60,355.10,363.19,357.78,349.52,366.06,379.06,365.97,350.80,321.37,303.85,309.95,313.81,313.29,328.14,328.65,320.69,320.68,312.97,301.83,293.65,305.67,304.02,303.76,298.86,303.19,303.49,,366.04,327.78,327.02,335.11,373.21,379.70,352.21,357.64,363.25,340.43,318.21,303.01,288.93,261.02,248.39,248.49,289.03,302.35,,,320.17,316.80,L7
2002-09-14 21:42:19+00:00,376.69,384.08,382.87,375.07,370.58,367.25,359.95,365.09,363.50,360.93,360.41,364.98,365.60,373.58,376.78,378.41,377.89,376.66,372.76,370.61,363.91,355.48,352.53,355.40,358.75,358.88,356.00,367.05,356.09,349.08,341.09,341.89,340.44,339.21,339.79,342.15,342.04,357.30,357.52,359.77,361.01,359.03,364.04,373.92,369.76,371.74,378.64,389.12,386.77,386.98,373.77,379.58,380.78,384.08,391.85,387.56,383.40,387.90,388.45,377.05,373.46,367.53,365.49,361.66,355.98,345.49,349.88,353.77,348.90,353.49,347.67,356.99,350.07,339.45,323.82,311.95,306.75,302.50,308.38,320.01,317.62,319.20,315.97,310.82,308.79,313.21,306.80,307.87,314.52,315.30,318.99,320.38,320.97,326.19,323.41,326.82,337.27,345.65,353.41,346.94,361.83,360.92,355.05,331.85,313.82,304.01,289.05,274.04,274.07,290.41,303.50,320.76,321.47,305.15,305.78,L7
2002-09-30 21:42:11+00:00,378.81,386.17,394.12,385.24,383.65,380.35,372.32,369.27,367.74,367.81,366.24,367.57,370.51,373.85,380.23,379.61,379.56,377.99,380.63,372.15,369.77,367.05,360.10,362.43,365.54,363.09,367.81,372.93,368.15,355.64,355.23,347.17,346.18,342.68,343.83,350.56,351.70,361.25,361.33,366.56,358.90,362.95,368.74,377.03,371.96,382.86,387.01,386.56,380.46,387.82,386.19,393.73,391.77,391.09,391.31,397.86,397.42,397.17,397.80,388.95,380.22,376.58,374.75,370.55,364.57,360.15,362.13,363.21,360.87,362.44,354.43,364.36,355.69,350.70,334.89,320.76,313.46,313.13,323.33,327.59,325.61,328.19,324.31,318.81,316.61,321.37,314.17,313.17,317.42,314.85,317.18,324.84,331.26,334.64,329.55,339.20,349.03,353.47,354.72,353.91,364.29,366.38,355.79,334.65,313.39,299.40,284.40,278.42,274.10,292.11,304.78,321.79,323.90,301.68,309.80,L7
2002-10-16 21:42:12+00:00,376.29,383.88,382.53,373.12,357.98,352.79,346.19,350.43,351.70,353.33,350.58,357.21,366.33,374.86,376.45,362.87,363.65,369.80,377.89,366.44,364.52,354.30,357.54,354.53,359.95,358.53,358.77,361.94,353.29,350.17,348.29,339.05,336.74,328.53,329.97,334.91,349.55,358.53,360.75,355.46,354.01,351.58,352.17,356.69,353.23,373.16,369.23,380.69,381.27,396.84,396.74,394.06,384.94,378.53,378.60,381.40,391.77,392.37,383.81,371.99,369.93,364.70,357.86,348.09,349.35,348.57,352.52,354.64,356.46,347.49,342.89,355.30,344.00,329.27,322.27,321.34,322.41,316.90,314.82,321.32,319.06,324.34,317.90,318.84,316.63,305.07,302.49,311.29,303.13,295.76,310.95,319.91,324.06,322.91,329.38,319.10,339.43,340.60,341.52,345.43,346.02,339.28,323.39,311.69,300.37,287.89,267.00,256.76,256.03,279.57,298.53,323.30,312.31,300.19,309.95,L7
2002-10-23 21:48:03+00:00,385.10,392.86,387.66,381.16,370.19,359.87,362.63,367.29,360.38,358.41,363.23,373.09,379.77,381.01,384.96,379.88,370.14,376.10,384.64,375.93,370.02,364.78,362.58,363.87,369.08,371.50,369.53,374.41,362.39,357.17,352.91,344.84,339.42,336.09,345.25,349.39,356.65,365.78,366.90,362.70,358.98,354.42,363.06,364.26,364.31,375.14,380.78,394.68,403.27,406.59,406.93,401.65,393.54,391.83,391.46,390.19,395.58,396.55,392.47,381.17,373.42,371.78,367.10,355.79,355.18,353.59,354.77,356.79,360.15,353.47,348.77,360.64,352.61,333.20,334.43,328.29,332.40,309.81,326.12,332.00,329.81,324.97,319.73,333.89,328.36,318.13,324.85,323.63,318.53,308.29,322.12,328.71,331.75,334.35,333.19,328.40,348.09,350.52,356.80,362.09,358.85,358.66,352.68,333.62,315.48,305.62,288.07,277.99,268.81,294.50,308.82,322.85,322.77,308.16,312.79,L7
2002-12-10 21:48:53+00:00,392.90,401.38,398.33,380.56,370.05,362.99,356.67,351.46,341.02,355.42,370.80,379.12,367.76,370.31,383.14,389.40,382.51,377.67,377.67,370.46,361.89,360.12,359.98,364.52,376.41,378.59,379.19,377.05,360.77,346.68,335.42,327.49,329.40,336.12,347.65,353.62,349.97,354.77,357.01,356.97,363.76,364.25,364.28,359.09,369.23,374.05,389.35,396.16,410.38,402.50,396.64,388.00,385.40,384.29,389.71,393.79,388.64,377.14,384.40,386.09,377.82,375.48,367.07,359.83,360.70,359.59,357.65,359.62,358.49,358.06,359.30,359.71,354.77,345.99,339.26,334.11,329.04,333.00,332.98,335.33,335.75,332.57,327.85,317.59,318.27,329.90,323.18,325.79,332.33,334.42,333.41,333.11,334.21,328.28,328.10,333.38,337.44,338.59,345.01,352.96,360.94,362.62,358.73,332.84,311.41,303.00,303.31,289.07,280.39,302.86,309.34,325.33,320.70,306.68,308.28,L7
2002-12-26 21:48:36+00:00,397.17,406.15,400.11,394.03,388.15,374.28,362.32,363.62,356.35,358.07,378.72,385.51,382.53,382.44,396.18,397.48,397.84,388.14,382.58,378.32,367.64,364.13,367.57,372.96,383.71,384.31,384.74,386.77,372.40,358.06,348.03,339.47,343.04,345.35,360.94,371.78,365.08,368.58,370.96,369.54,367.10,378.19,375.58,383.46,386.85,392.40,404.13,405.10,417.72,417.33,404.32,400.28,395.20,398.28,399.75,403.23,399.64,394.31,396.07,392.11,387.39,386.63,379.69,371.65,373.30,373.11,372.58,375.43,369.29,377.85,386.21,378.85,373.27,360.38,355.42,349.63,349.89,348.08,346.53,352.59,343.24,349.99,347.37,335.74,338.99,337.77,335.88,340.36,344.17,345.06,346.05,340.55,337.84,347.09,344.34,347.10,354.00,354.16,360.89,369.33,373.95,376.56,368.88,336.33,325.95,308.84,306.25,294.62,291.24,310.40,315.86,330.88,332.13,314.84,313.21,L7
2003-01-11 21:48:38+00:00,393.67,394.82,392.46,384.21,380.10,370.96,362.82,364.27,364.72,365.85,372.67,376.74,383.01,388.08,386.73,387.29,385.50,379.36,374.27,372.51,364.60,361.13,361.71,368.70,374.77,381.98,381.86,378.98,367.27,349.34,335.27,328.69,328.80,331.93,340.95,350.79,360.41,363.35,363.99,364.84,365.51,371.75,364.91,374.90,377.87,387.45,390.47,403.82,404.59,402.09,397.41,383.86,378.05,377.70,381.96,390.65,392.14,383.65,385.74,378.51,377.20,373.58,367.74,368.10,360.99,362.07,364.08,367.46,362.38,373.50,376.96,371.58,351.36,342.25,341.67,335.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.57,335.61,324.17,311.54,321.97,L7
2003-01-20 21:42:57+00:00,388.59,394.57,394.21,384.63,382.60,373.21,362.89,359.83,359.94,365.27,371.44,377.93,380.71,387.48,394.19,390.17,383.09,381.02,380.84,375.73,371.09,368.78,367.72,366.04,370.04,376.12,375.45,384.16,372.57,357.69,343.63,341.66,340.07,344.40,349.77,351.24,355.19,360.21,371.66,363.51,365.90,371.11,374.80,379.89,381.51,392.25,394.22,403.51,410.25,409.01,402.07,388.86,377.04,374.85,379.62,383.76,384.57,386.90,386.43,387.28,377.03,380.98,374.65,376.09,368.62,376.48,371.96,372.12,369.11,367.30,373.52,373.53,359.01,353.02,344.94,333.34,330.66,328.45,327.93,338.00,341.55,349.26,338.50,333.54,336.40,338.13,340.73,338.27,336.01,335.07,337.28,338.68,336.13,336.21,342.81,344.73,350.11,353.75,356.80,362.68,371.84,372.42,365.48,336.66,319.69,313.62,306.91,302.27,291.74,310.83,313.32,333.91,331.33,316.25,322.55,L7
2003-01-27 21:48:45+00:00,,,380.18,377.90,374.34,362.59,355.23,353.15,352.94,358.25,364.71,369.07,374.01,381.79,388.04,381.37,379.82,373.54,367.27,364.57,365.31,362.52,355.37,356.46,363.75,365.84,373.94,374.81,365.47,351.79,343.53,331.18,322.78,329.09,339.39,337.53,342.55,357.32,365.34,357.81,355.65,365.97,359.37,368.37,362.48,377.98,393.02,398.66,390.32,401.60,406.41,396.42,381.51,380.66,375.16,380.55,380.97,384.36,381.23,381.56,378.32,374.60,370.91,373.46,372.69,370.63,366.91,364.79,359.47,359.91,360.75,359.85,352.05,358.14,345.33,333.29,325.05,322.39,321.20,324.30,327.50,339.83,328.71,319.62,319.25,316.24,318.10,320.20,318.51,311.85,323.61,,,,,,,,,,,,,,,,,,270.29,282.61,291.51,315.42,317.35,300.40,315.73,L7
2003-02-05 21:43:05+00:00,390.53,403.21,397.19,393.67,387.01,373.82,365.06,,,,,,,,,,,,,,,,,,,381.06,380.71,386.68,376.83,362.52,352.97,346.35,341.15,346.81,352.18,361.29,365.10,368.88,377.69,370.61,377.22,378.52,379.37,380.50,384.11,391.43,400.73,409.60,413.10,417.79,410.08,403.57,397.42,392.81,393.55,394.93,395.45,391.22,393.21,390.58,,,,,,,,,,,,,,,,,331.30,337.17,338.38,343.48,345.47,349.42,342.77,340.21,340.41,342.35,341.11,343.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2003-02-21 21:43:08+00:00,394.22,399.90,392.60,382.37,377.88,367.77,355.08,359.89,359.87,365.68,378.53,387.00,384.13,387.39,395.56,397.33,387.12,378.90,375.38,370.94,372.24,372.75,369.26,377.96,375.00,380.52,381.06,384.48,369.60,359.59,352.30,346.57,343.29,350.88,354.70,363.38,365.10,375.63,373.18,375.20,367.97,374.74,373.56,374.17,379.34,384.89,397.92,398.65,411.31,409.68,405.93,391.30,386.66,381.24,386.88,386.96,390.82,393.20,,,,,,,,,374.17,383.50,385.18,378.97,377.02,380.83,362.09,349.26,342.38,341.40,333.35,342.92,340.85,,,,,,,,,,,,,,,,,,,354.88,355.25,371.14,376.51,384.05,380.40,351.95,333.62,326.91,320.86,,,,,,,,,L7
2003-05-03 21:49:25+00:00,384.05,388.33,379.97,372.04,362.41,351.98,348.39,352.86,352.95,356.90,362.05,367.76,370.27,375.73,380.24,380.87,375.77,372.59,365.95,360.47,363.97,359.81,370.57,366.91,369.63,372.19,368.22,370.19,362.39,352.79,340.82,344.56,349.06,347.77,352.71,355.72,362.20,363.54,371.35,373.43,371.34,370.81,371.18,380.18,381.86,382.96,389.45,392.53,397.71,397.75,396.56,396.62,388.87,381.46,385.46,384.51,379.80,380.47,378.56,376.96,369.07,369.40,367.18,363.41,370.73,372.27,375.72,376.04,373.76,370.26,365.00,366.97,352.67,342.90,334.06,330.37,327.74,318.77,318.76,323.22,328.46,331.14,331.34,334.31,334.09,330.41,314.87,317.41,317.74,315.71,315.61,320.47,327.56,323.34,326.73,322.89,338.14,340.67,339.68,353.19,361.11,354.75,345.84,329.52,324.89,313.85,302.74,298.04,299.87,308.10,306.44,326.89,315.43,304.81,308.48,L7
