dates,nzd0010-0000,nzd0010-0001,nzd0010-0002,nzd0010-0003,nzd0010-0004,nzd0010-0005,nzd0010-0006,nzd0010-0007,nzd0010-0008,nzd0010-0009,nzd0010-0010,nzd0010-0011,nzd0010-0012,nzd0010-0013,nzd0010-0014,nzd0010-0015,nzd0010-0016,nzd0010-0017,nzd0010-0018,nzd0010-0019,nzd0010-0020,nzd0010-0021,nzd0010-0022,nzd0010-0023,nzd0010-0024,nzd0010-0025,nzd0010-0026,nzd0010-0027,nzd0010-0028,nzd0010-0029,nzd0010-0030,nzd0010-0031,nzd0010-0032,nzd0010-0033,nzd0010-0034,nzd0010-0035,nzd0010-0036,nzd0010-0037,nzd0010-0038,nzd0010-0039,nzd0010-0040,nzd0010-0041,nzd0010-0042,nzd0010-0043,nzd0010-0044,nzd0010-0045,nzd0010-0046,nzd0010-0047,nzd0010-0048,nzd0010-0049,nzd0010-0050,nzd0010-0051,nzd0010-0052,nzd0010-0053,nzd0010-0054,nzd0010-0055,nzd0010-0056,nzd0010-0057,nzd0010-0058,nzd0010-0059,nzd0010-0060,nzd0010-0061,nzd0010-0062,nzd0010-0063,nzd0010-0064,nzd0010-0065,nzd0010-0066,nzd0010-0067,nzd0010-0068,nzd0010-0069,nzd0010-0070,nzd0010-0071,nzd0010-0072,nzd0010-0073,nzd0010-0074,nzd0010-0075,nzd0010-0076,nzd0010-0077,nzd0010-0078,nzd0010-0079,nzd0010-0080,nzd0010-0081,nzd0010-0082,nzd0010-0083,nzd0010-0084,nzd0010-0085,nzd0010-0086,nzd0010-0087,nzd0010-0088,nzd0010-0089,nzd0010-0090,nzd0010-0091,nzd0010-0092,nzd0010-0093,nzd0010-0094,nzd0010-0095,nzd0010-0096,nzd0010-0097,nzd0010-0098,nzd0010-0099,nzd0010-0100,nzd0010-0101,nzd0010-0102,nzd0010-0103,nzd0010-0104,nzd0010-0105,nzd0010-0106,nzd0010-0107,nzd0010-0108,nzd0010-0109,nzd0010-0110,nzd0010-0111,nzd0010-0112,nzd0010-0113,nzd0010-0114,nzd0010-0115,nzd0010-0116,nzd0010-0117,nzd0010-0118,nzd0010-0119,nzd0010-0120,nzd0010-0121,nzd0010-0122,nzd0010-0123,nzd0010-0124,nzd0010-0125,nzd0010-0126,nzd0010-0127,nzd0010-0128,nzd0010-0129,nzd0010-0130,nzd0010-0131,nzd0010-0132,nzd0010-0133,nzd0010-0134,nzd0010-0135,nzd0010-0136,nzd0010-0137,nzd0010-0138,nzd0010-0139,nzd0010-0140,nzd0010-0141,nzd0010-0142,nzd0010-0143,nzd0010-0144,nzd0010-0145,nzd0010-0146,nzd0010-0147,nzd0010-0148,nzd0010-0149,nzd0010-0150,nzd0010-0151,nzd0010-0152,nzd0010-0153,nzd0010-0154,nzd0010-0155,nzd0010-0156,nzd0010-0157,nzd0010-0158,nzd0010-0159,nzd0010-0160,nzd0010-0161,nzd0010-0162,nzd0010-0163,nzd0010-0164,nzd0010-0165,nzd0010-0166,nzd0010-0167,nzd0010-0168,nzd0010-0169,nzd0010-0170,nzd0010-0171,nzd0010-0172,nzd0010-0173,nzd0010-0174,nzd0010-0175,nzd0010-0176,nzd0010-0177,nzd0010-0178,nzd0010-0179,nzd0010-0180,nzd0010-0181,nzd0010-0182,nzd0010-0183,nzd0010-0184,nzd0010-0185,nzd0010-0186,nzd0010-0187,nzd0010-0188,nzd0010-0189,nzd0010-0190,nzd0010-0191,nzd0010-0192,nzd0010-0193,nzd0010-0194,nzd0010-0195,nzd0010-0196,nzd0010-0197,nzd0010-0198,nzd0010-0199,nzd0010-0200,nzd0010-0201,nzd0010-0202,nzd0010-0203,nzd0010-0204,nzd0010-0205,nzd0010-0206,nzd0010-0207,nzd0010-0208,nzd0010-0209,nzd0010-0210,nzd0010-0211,nzd0010-0212,nzd0010-0213,nzd0010-0214,nzd0010-0215,nzd0010-0216,nzd0010-0217,nzd0010-0218,nzd0010-0219,nzd0010-0220,nzd0010-0221,nzd0010-0222,nzd0010-0223,nzd0010-0224,nzd0010-0225,nzd0010-0226,nzd0010-0227,nzd0010-0228,nzd0010-0229,nzd0010-0230,nzd0010-0231,nzd0010-0232,nzd0010-0233,nzd0010-0234,nzd0010-0235,nzd0010-0236,nzd0010-0237,nzd0010-0238,nzd0010-0239,nzd0010-0240,nzd0010-0241,nzd0010-0242,nzd0010-0243,nzd0010-0244,nzd0010-0245,nzd0010-0246,nzd0010-0247,nzd0010-0248,nzd0010-0249,nzd0010-0250,nzd0010-0251,nzd0010-0252,nzd0010-0253,nzd0010-0254,nzd0010-0255,nzd0010-0256,nzd0010-0257,satname
2021-05-17 22:17:12+00:00,,,,,,,368.63,,,,,,,,381.40,372.65,,354.51,356.22,340.95,326.69,,,,295.02,282.69,273.10,278.44,273.35,263.16,262.31,267.59,271.41,274.44,278.53,274.11,278.19,272.36,270.78,281.55,290.72,291.95,285.17,299.84,293.04,291.22,290.88,290.17,284.64,284.33,283.36,290.19,289.01,288.89,279.30,275.64,273.96,285.96,278.94,289.33,291.65,,274.56,286.21,279.78,279.62,276.00,282.51,283.55,298.83,299.58,307.53,305.76,309.15,310.94,317.12,320.63,321.89,319.72,321.32,319.97,320.88,329.49,327.37,327.08,324.73,322.78,319.61,318.54,321.19,315.44,319.95,316.60,,309.46,318.97,310.85,313.02,321.20,322.29,322.36,332.92,328.52,332.99,335.80,336.57,342.16,347.25,339.58,337.42,340.89,334.70,332.51,335.18,331.09,328.49,331.60,334.75,330.90,331.02,333.74,328.81,325.78,328.64,325.35,320.54,328.84,323.51,324.61,319.42,321.19,323.29,328.81,328.88,325.90,331.80,334.63,330.41,333.83,328.33,326.48,330.40,331.90,334.79,334.33,332.64,329.61,333.53,333.86,336.25,338.29,341.32,344.65,340.18,338.82,334.70,333.05,330.60,332.07,334.98,330.60,337.88,344.48,344.36,339.56,339.81,332.38,342.34,343.32,344.12,345.31,336.28,332.35,352.73,351.10,365.95,376.28,378.45,382.13,388.66,389.61,391.06,399.99,406.75,411.75,421.85,422.89,418.35,414.32,410.88,407.47,400.29,395.63,396.31,394.17,386.50,386.78,386.56,388.81,387.90,390.75,390.11,392.33,396.62,394.93,388.04,386.41,386.42,375.94,372.96,373.13,374.97,373.95,376.87,376.91,375.25,381.08,379.83,379.56,382.84,384.06,384.65,386.83,381.64,375.31,372.40,368.86,368.59,367.24,364.34,362.53,368.42,372.22,378.19,388.04,389.09,387.50,384.19,376.77,375.63,369.50,363.48,361.29,356.45,363.09,364.39,378.31,390.45,405.13,418.25,411.84,397.89,373.04,385.34,383.71,384.91,387.43,388.94,L8
2021-11-09 22:17:58+00:00,,,,,,343.67,370.26,373.30,367.85,362.00,343.42,344.01,344.60,327.78,361.41,353.62,316.60,335.63,336.69,322.49,307.68,282.62,270.17,259.55,279.58,276.19,269.01,266.98,259.08,250.75,247.94,248.47,253.11,253.92,267.15,259.15,256.94,256.00,255.17,258.06,263.69,264.57,262.15,273.95,267.56,274.11,271.61,271.67,269.64,264.39,268.78,275.57,273.54,274.85,268.36,268.96,262.77,266.91,263.85,267.23,276.26,243.04,259.69,265.59,265.76,263.49,265.88,265.84,271.44,284.29,283.66,285.41,287.97,295.22,294.94,302.17,308.84,308.76,312.30,308.83,310.02,306.68,317.28,312.19,312.38,309.36,307.38,301.09,303.32,303.75,299.14,304.90,302.23,277.85,296.16,302.69,295.22,292.73,302.45,306.40,309.62,319.33,313.29,318.51,324.73,321.38,326.91,332.23,323.71,322.20,324.80,320.25,317.44,322.55,315.37,312.21,318.20,318.44,314.76,316.91,319.36,315.78,315.27,315.49,315.13,310.26,311.56,310.37,311.71,303.56,292.12,302.63,307.14,314.12,317.24,318.60,318.59,316.49,320.08,320.64,319.22,315.86,317.56,320.95,321.29,322.70,320.42,320.68,318.59,320.91,323.28,318.82,326.13,326.88,326.11,315.20,309.38,309.22,313.09,316.90,307.54,316.31,323.63,326.68,312.38,313.87,322.55,332.90,333.10,332.38,330.12,318.45,316.14,301.10,318.06,348.47,360.68,358.92,361.13,367.14,371.23,373.86,387.81,398.64,401.23,410.12,411.37,405.53,402.35,401.77,397.27,389.10,382.66,384.50,386.09,382.47,378.97,377.58,376.03,376.93,377.86,381.50,383.36,384.29,380.63,377.10,372.64,370.22,361.49,363.20,367.70,367.64,363.51,366.76,365.50,365.14,369.49,366.89,370.38,370.15,369.72,371.80,371.76,373.00,368.38,365.83,359.70,360.11,357.44,353.59,352.31,360.17,365.75,373.36,379.39,381.00,379.93,373.40,363.75,357.91,356.31,351.62,351.92,347.49,350.63,354.66,366.61,377.19,391.44,404.87,399.85,385.62,366.90,361.61,361.65,367.71,374.51,378.65,L8
2022-05-12 22:17:13+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.29,240.96,228.46,215.52,218.63,236.10,220.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.16,248.52,255.80,270.50,275.79,284.70,289.94,285.96,288.68,284.33,288.02,287.74,285.84,277.71,276.91,272.47,274.66,266.84,272.41,268.53,266.41,270.79,267.63,261.74,254.99,265.91,269.35,275.29,281.81,289.91,291.08,286.03,288.26,288.96,294.32,302.42,299.44,298.47,292.71,286.24,284.07,287.20,284.91,284.33,292.33,296.92,299.50,294.83,294.34,294.87,288.80,283.33,281.30,277.80,276.77,277.15,270.44,260.56,256.94,270.35,282.24,286.36,288.72,286.58,287.71,296.05,296.70,297.02,299.13,294.74,290.71,293.67,291.20,297.28,301.95,295.48,294.39,303.03,301.45,294.40,302.91,303.39,299.95,291.50,290.20,288.91,285.93,287.16,277.30,285.73,291.07,293.16,293.46,289.33,283.54,,,,,,,,,,,,,,,,,,373.01,380.27,389.95,389.80,381.55,379.85,374.04,369.08,366.29,360.19,362.09,361.32,360.33,365.07,363.12,366.36,371.93,367.58,366.14,368.24,362.72,357.16,356.39,352.60,346.14,343.80,341.98,345.10,349.13,351.23,347.74,352.86,351.15,354.29,357.27,355.91,355.39,357.46,361.16,351.39,350.66,350.05,346.79,347.72,347.03,346.05,346.42,348.51,352.68,354.19,353.78,362.41,357.97,350.97,346.96,343.89,334.02,334.09,332.99,329.83,330.76,341.31,344.81,347.82,339.20,362.11,355.33,348.11,343.55,333.78,341.62,341.70,335.71,339.03,L9
2022-06-13 22:17:12+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.29,240.96,228.46,215.52,218.63,236.10,220.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.16,248.52,255.80,270.50,284.81,290.35,296.54,295.07,294.61,296.83,296.41,296.19,290.81,286.30,281.24,277.81,281.31,278.67,278.50,278.60,281.81,281.53,280.13,273.80,265.83,274.71,282.59,287.32,293.85,297.01,300.89,297.32,301.45,300.49,304.56,311.89,308.06,310.39,305.19,294.72,290.73,296.09,293.81,295.24,303.82,307.85,313.54,308.73,300.11,300.62,295.25,289.53,293.11,289.41,284.25,281.54,279.42,268.36,262.41,281.15,290.39,293.64,297.36,301.25,299.40,303.58,302.14,302.41,306.37,304.31,301.24,304.81,298.00,303.88,309.82,309.21,302.75,310.42,306.84,306.80,302.91,303.39,299.95,291.50,290.20,288.91,285.93,287.16,277.30,285.73,291.07,293.16,293.46,289.33,283.54,,,,,,,,,,,,,,,,,,373.01,380.27,396.57,396.11,387.41,386.44,378.86,376.82,374.63,366.66,370.65,369.07,367.36,369.99,369.47,374.68,375.86,371.35,371.28,381.72,372.71,365.83,360.40,358.44,356.19,351.19,348.27,349.49,356.27,356.81,353.73,357.07,360.04,363.50,363.86,362.58,368.06,367.27,371.62,359.62,359.03,357.69,354.01,354.10,352.75,352.56,351.86,358.32,359.26,361.22,363.74,367.76,365.95,359.80,353.26,347.48,340.81,343.09,332.99,329.83,330.76,341.31,344.81,347.82,339.20,362.11,355.33,348.11,343.55,333.78,341.62,341.70,335.71,339.03,L9
2022-06-21 22:17:48+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.29,240.96,228.29,218.28,214.11,227.58,220.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.16,248.52,255.80,270.50,279.47,286.27,289.69,290.21,289.82,290.68,290.90,289.27,285.64,279.97,276.26,272.58,275.28,273.58,275.65,272.86,276.50,274.57,272.61,265.37,265.83,263.67,275.48,281.60,288.57,289.92,291.57,291.20,293.71,295.40,299.96,304.71,303.57,305.18,296.44,289.92,287.46,289.29,289.42,291.63,297.92,300.97,305.35,301.23,295.55,294.29,289.96,286.06,287.70,283.08,280.70,277.02,273.43,259.05,262.41,273.57,282.93,288.64,292.31,294.54,294.31,298.34,297.48,299.36,300.95,297.47,297.11,300.66,295.40,298.84,302.96,300.49,297.76,310.42,306.84,306.80,302.91,303.39,299.95,291.50,290.20,288.91,285.93,287.16,277.30,285.73,291.07,293.16,293.46,289.33,283.54,,,,,,,,,,,,,,,,,,373.74,378.93,389.97,388.61,382.06,381.21,375.43,373.89,370.32,363.92,366.52,365.34,363.29,366.15,365.13,368.87,369.53,368.11,369.06,375.50,367.19,361.79,357.84,354.11,352.58,348.42,344.96,345.88,351.63,352.02,350.43,354.26,357.11,358.10,357.67,357.72,362.47,363.10,363.65,356.30,355.77,353.76,350.26,348.96,346.99,346.99,346.08,352.11,354.88,357.40,358.87,363.08,359.31,351.86,347.12,338.85,337.02,338.33,326.96,329.83,330.76,341.31,344.81,347.82,339.20,362.11,355.33,348.11,343.55,333.78,341.62,341.70,335.71,329.16,L8
2022-08-08 22:18:05+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.51,239.31,232.81,225.79,225.71,227.46,232.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.18,253.77,256.40,272.18,280.65,286.00,291.13,289.77,290.46,292.87,291.13,294.08,286.46,283.16,279.97,272.85,276.44,275.59,276.87,275.46,274.59,273.87,271.60,266.60,265.83,263.67,277.27,286.11,290.97,291.12,294.24,295.89,295.74,302.00,300.88,306.18,305.51,304.92,297.58,291.13,292.67,298.00,295.13,294.45,300.25,301.15,304.48,299.97,300.33,300.33,293.72,290.80,288.75,283.57,280.25,278.49,277.16,260.75,259.59,276.30,284.40,290.37,296.09,295.28,293.36,298.63,299.00,300.11,300.77,298.36,296.18,298.55,303.17,306.04,303.15,300.55,296.79,306.88,305.31,304.29,302.79,301.24,296.94,287.00,278.27,281.20,280.11,285.51,271.83,281.33,288.53,292.66,278.82,286.35,284.82,285.14,291.76,291.62,289.30,290.43,291.99,261.11,,332.21,,307.70,337.01,334.61,342.31,347.63,364.53,378.68,377.53,386.91,389.71,389.13,381.51,382.89,378.98,375.97,370.66,363.89,365.47,364.29,362.48,365.55,364.63,367.48,368.28,367.43,369.01,374.45,365.45,360.54,357.15,353.32,350.84,347.06,343.66,345.87,350.13,350.18,350.51,354.06,356.27,355.44,355.46,355.81,359.75,361.75,361.40,356.50,356.12,352.70,349.38,348.19,345.22,345.41,343.63,349.41,352.97,355.45,356.36,360.80,356.99,349.54,344.55,333.02,334.55,336.29,325.77,328.99,329.32,340.07,348.50,350.58,346.63,366.19,355.33,339.51,334.57,329.50,338.93,343.66,349.82,339.92,L8
2022-09-09 22:18:11+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.51,239.31,232.81,225.79,225.71,227.46,232.19,,,,,,,,,,,,,,,,,,,237.58,,,,,,,,,,,,,,,,,,,243.51,250.12,254.74,258.44,273.51,279.79,286.07,289.62,289.28,291.07,291.55,289.91,291.63,286.32,281.71,280.57,272.28,276.72,275.34,276.70,274.04,273.97,273.92,271.94,267.05,262.90,265.17,276.04,284.97,289.97,291.65,293.76,296.05,296.32,299.96,300.68,306.01,304.61,303.71,295.84,291.70,293.30,297.32,293.26,293.49,299.08,300.55,302.28,298.63,299.89,300.21,294.11,291.11,290.27,283.81,280.33,279.37,277.18,263.03,263.32,276.47,285.64,291.48,295.11,294.62,292.68,297.40,298.34,300.62,299.87,297.21,296.03,298.35,301.75,304.11,301.77,298.80,295.98,304.56,303.07,299.27,303.11,300.91,296.71,287.15,278.75,282.57,282.48,286.84,272.63,281.87,289.86,294.68,278.56,291.07,289.74,294.38,298.26,297.14,296.05,294.16,292.30,269.06,284.38,316.42,311.88,311.99,330.26,333.39,341.25,348.99,364.49,375.25,377.63,386.36,389.30,388.92,382.34,382.90,379.08,375.56,370.19,364.02,365.40,363.91,362.73,364.60,363.43,366.67,367.70,367.26,368.96,372.96,365.09,360.49,357.22,352.58,349.41,346.51,343.85,345.45,350.36,349.71,350.17,353.41,355.46,355.03,355.22,355.21,359.32,361.32,359.62,355.82,355.18,351.04,347.92,346.74,344.27,344.26,342.58,347.26,353.22,355.91,356.02,361.18,356.99,349.96,343.88,334.35,336.14,337.21,327.27,328.74,331.09,340.12,347.06,350.19,348.39,363.19,352.88,341.11,337.97,324.33,339.24,343.29,346.65,339.27,L8
2023-01-15 22:17:53+00:00,270.23,278.13,274.35,264.07,250.21,257.50,280.65,306.82,328.60,332.07,328.16,347.15,348.40,341.98,346.17,330.75,322.27,309.05,283.48,273.21,261.67,248.09,251.85,246.99,244.42,249.50,250.36,249.17,236.78,236.32,236.61,238.03,226.41,229.82,216.76,221.69,222.13,222.66,217.25,212.25,218.78,217.61,223.87,230.01,225.78,238.87,242.98,241.00,241.00,235.83,233.97,235.84,234.24,229.22,230.94,220.57,220.87,218.96,221.47,224.06,230.36,214.92,219.43,219.71,221.65,220.99,228.23,221.77,231.39,235.61,243.01,242.96,252.89,258.98,259.60,270.18,276.32,283.56,285.18,287.07,286.73,288.08,284.10,288.64,282.88,283.20,285.94,272.14,279.28,275.05,275.72,273.51,271.18,269.79,269.76,267.27,257.04,265.25,274.84,284.23,289.02,291.60,293.65,299.96,299.43,302.48,301.01,306.30,303.22,300.37,291.96,291.11,297.57,302.90,296.15,293.50,299.26,296.55,291.83,292.46,298.36,299.12,295.85,295.93,293.47,283.62,279.67,280.81,279.91,268.45,264.24,278.01,288.24,293.35,295.06,292.46,290.06,295.55,294.57,294.41,293.35,293.11,293.40,295.55,305.62,305.12,300.10,293.56,292.74,297.43,298.92,290.11,301.94,298.35,293.48,285.40,274.91,280.21,281.81,286.20,268.69,277.72,284.51,293.34,269.90,288.14,292.19,292.56,296.80,298.64,296.02,291.10,292.30,269.06,279.69,305.67,311.88,311.99,330.26,333.39,341.25,348.99,364.49,375.25,381.53,393.80,388.31,389.40,382.76,385.44,384.55,378.07,367.26,362.74,359.88,357.84,359.46,359.33,358.85,360.82,362.66,362.70,365.21,366.90,359.78,358.45,355.72,350.09,342.77,343.39,341.88,341.35,346.30,344.95,346.55,347.28,348.44,346.61,349.11,351.34,352.96,357.28,352.31,350.53,351.56,345.26,341.99,340.47,336.03,337.68,338.42,339.61,346.88,351.25,353.09,358.77,353.99,347.55,340.82,329.16,335.66,334.01,327.63,325.85,329.97,337.16,343.91,346.99,349.25,358.70,343.99,337.61,330.09,321.26,334.04,338.79,341.20,339.03,L8
2023-02-16 22:17:50+00:00,260.06,273.62,272.22,269.57,260.95,268.60,291.85,309.62,328.21,337.72,343.61,348.75,356.88,354.08,346.50,328.04,319.86,313.35,295.24,275.74,268.75,260.68,256.52,252.48,248.00,248.56,247.92,241.50,238.52,234.61,237.66,230.97,228.46,224.33,223.69,226.53,227.00,228.14,220.42,212.69,216.83,211.63,219.58,232.38,232.05,239.27,246.70,247.05,238.18,240.48,232.22,228.83,232.41,228.81,228.35,218.89,224.91,227.70,227.97,228.87,233.54,218.31,215.73,220.78,223.39,220.05,226.12,222.74,234.34,239.00,242.96,243.38,252.39,260.52,260.93,268.88,273.38,283.73,282.56,284.83,282.53,281.54,282.19,282.79,283.11,281.91,285.23,276.45,278.80,273.14,273.92,270.45,273.43,272.03,274.63,273.94,257.04,265.25,270.82,275.25,282.77,290.68,292.83,294.50,297.83,294.66,301.79,306.67,297.68,295.94,287.83,290.78,296.33,294.87,290.87,290.68,296.96,293.63,289.02,288.93,291.23,290.83,292.57,291.26,291.91,282.40,279.56,279.17,276.49,268.77,274.51,274.21,287.29,290.57,287.68,289.91,291.07,293.43,289.53,289.15,288.10,289.06,293.08,296.01,296.64,295.92,297.89,293.88,295.46,297.93,297.94,286.39,300.15,298.43,293.06,285.92,278.97,282.24,285.85,286.80,267.38,273.33,283.96,294.64,272.76,285.70,293.06,293.84,295.57,300.61,298.11,290.14,292.60,290.22,287.14,291.09,307.39,316.05,317.18,325.82,336.31,351.27,362.51,368.62,378.59,381.12,391.03,388.98,382.19,380.10,377.19,372.34,365.53,361.08,358.11,354.24,358.74,359.43,358.93,360.32,361.44,362.23,363.92,364.10,362.00,359.87,356.80,352.29,344.23,343.80,341.97,339.26,346.71,345.73,346.09,346.88,347.50,348.09,349.57,351.81,355.83,359.85,354.09,348.89,349.27,343.84,341.24,339.74,336.05,338.93,341.73,341.84,347.93,352.26,355.50,365.62,363.11,357.20,350.89,339.26,338.06,334.32,329.89,326.40,332.72,335.92,342.07,348.85,355.83,352.91,349.79,350.81,339.48,327.23,333.95,336.41,328.03,324.16,L8
2023-03-01 20:19:07+00:00,260.06,273.62,272.22,269.57,260.95,268.60,291.85,309.62,328.21,337.72,343.61,348.75,356.88,354.08,346.50,328.04,319.86,313.35,295.24,275.74,268.75,260.68,256.52,252.48,248.00,248.56,247.92,241.50,238.52,234.61,237.66,230.97,228.46,224.33,223.69,226.53,222.23,221.85,216.78,211.54,214.61,209.09,219.58,232.38,232.05,239.27,246.70,247.05,235.04,240.48,228.68,227.38,230.92,228.91,224.49,218.89,224.91,227.70,227.97,228.87,233.54,218.31,215.73,220.78,223.39,220.05,223.57,222.74,234.34,239.00,242.96,243.38,252.39,260.52,260.93,268.88,271.44,281.22,281.00,282.18,282.53,281.54,282.19,282.79,283.11,281.91,285.23,274.44,275.09,268.38,271.40,269.22,272.45,272.03,274.63,273.94,257.04,265.25,270.82,275.25,279.19,286.92,289.44,292.54,295.25,294.05,301.79,306.67,297.68,295.94,287.83,290.78,294.64,292.06,287.86,288.28,293.50,291.84,287.81,288.93,291.23,290.83,292.57,291.26,291.91,282.40,276.82,276.18,274.52,265.89,254.76,271.44,284.03,290.57,287.68,289.91,291.07,293.43,289.53,285.92,285.25,287.29,290.00,292.79,293.79,294.19,296.70,293.88,295.46,297.93,297.94,286.39,297.37,295.36,290.67,286.28,277.56,281.38,284.64,286.37,267.38,273.33,283.96,294.64,272.76,285.70,288.66,290.39,291.13,297.36,294.52,288.66,292.60,282.65,287.14,291.09,307.39,316.05,317.18,325.82,336.31,345.69,357.08,363.86,371.25,379.40,387.62,385.72,379.62,380.10,377.19,372.34,365.53,361.08,358.11,354.24,355.68,357.28,359.93,359.23,360.38,361.37,361.33,362.42,362.00,359.87,356.80,352.29,344.23,343.80,343.26,338.72,343.85,344.26,344.48,345.27,346.08,347.01,348.37,351.81,355.83,359.85,354.09,348.89,349.27,343.84,342.30,336.49,334.65,340.09,340.95,341.97,347.25,352.12,355.50,365.62,363.11,357.20,350.89,339.26,338.06,334.32,329.89,323.59,326.76,333.29,339.70,343.94,351.18,352.91,343.66,340.06,339.48,327.23,333.95,336.41,328.03,324.16,L7
2023-03-20 22:17:28+00:00,267.53,276.50,273.70,270.53,264.40,273.48,296.54,310.33,328.62,337.06,340.96,348.82,358.81,356.18,345.17,331.37,324.07,313.57,297.93,279.79,270.34,266.27,260.68,255.32,251.22,249.97,247.52,242.43,238.87,234.88,237.96,233.86,230.95,227.97,227.59,229.70,224.95,224.39,220.65,216.46,217.30,212.83,221.98,235.28,236.75,240.38,245.69,247.82,236.57,236.23,230.67,229.53,230.41,231.56,227.55,221.65,227.20,229.76,231.23,229.71,233.80,221.33,219.16,222.44,226.09,222.75,226.77,230.44,238.47,241.97,246.13,243.43,251.89,260.30,261.90,267.68,271.20,279.75,279.94,281.23,276.76,279.93,280.68,282.53,283.75,284.12,285.46,277.23,276.14,267.63,268.17,269.90,274.78,274.35,274.46,275.68,271.31,260.35,270.51,274.67,279.77,286.53,288.44,292.98,297.36,298.58,303.39,305.43,295.34,295.48,291.46,292.24,294.92,293.02,290.06,289.11,293.83,291.13,287.63,288.18,287.17,288.11,291.47,291.33,287.38,279.33,277.25,277.03,274.58,266.94,252.44,272.89,280.04,287.15,290.58,293.15,294.25,294.88,287.61,283.64,285.26,288.15,290.39,293.08,293.36,295.89,299.10,295.21,297.49,298.27,297.93,290.56,295.69,294.08,291.48,289.58,279.94,282.02,285.84,288.13,273.71,277.29,284.70,292.76,281.21,286.40,290.04,286.90,289.31,296.79,293.55,289.77,276.96,285.38,287.87,287.66,303.17,308.57,312.47,326.13,339.08,346.73,354.16,361.00,370.68,380.82,386.10,381.54,378.71,380.71,373.25,370.10,366.20,359.74,353.01,351.19,354.81,357.82,361.23,358.33,350.12,350.55,358.87,362.46,363.33,359.07,356.65,353.05,345.03,345.09,343.28,338.76,342.73,344.75,342.73,342.41,345.99,346.81,348.78,352.84,354.39,361.37,354.99,349.25,349.53,343.49,342.18,336.16,334.63,340.78,343.87,344.37,344.05,352.62,360.67,370.24,366.84,358.05,354.53,342.33,336.84,331.65,329.19,323.01,325.13,330.63,337.41,342.87,350.96,345.98,343.69,336.97,335.86,331.85,329.33,329.48,321.27,320.21,L8
2023-04-13 22:17:27+00:00,267.04,275.31,273.94,271.18,268.29,275.51,295.87,310.25,329.56,336.62,344.52,356.52,364.45,362.81,354.36,339.03,329.00,316.09,302.91,284.08,273.38,270.56,265.65,260.42,254.43,252.74,251.27,243.84,243.65,240.31,242.40,239.67,236.34,232.10,231.83,234.35,228.72,228.26,225.81,221.51,221.09,215.34,225.64,239.09,240.38,242.76,246.40,246.82,236.68,237.95,233.81,233.36,231.85,233.72,229.61,224.84,229.72,233.20,234.08,232.76,234.65,224.90,223.76,224.80,230.94,229.75,229.71,233.12,240.78,244.78,247.78,246.32,252.57,262.69,265.25,270.94,272.90,280.83,281.24,282.18,279.85,282.15,282.35,282.53,283.75,284.12,286.05,277.11,276.33,267.27,263.61,272.22,278.37,276.98,274.57,276.95,271.99,257.85,270.34,277.31,283.67,288.86,290.44,296.77,304.15,303.00,305.08,306.71,296.85,298.03,296.68,297.46,298.29,297.54,292.17,288.75,291.29,291.79,291.20,290.58,289.01,291.73,294.51,291.55,286.47,280.89,280.60,280.90,278.43,269.09,257.23,274.80,279.60,291.62,294.00,295.88,296.58,296.38,290.73,288.13,287.92,289.39,290.48,293.93,293.36,295.89,299.10,295.21,298.31,300.50,301.24,290.56,295.69,297.32,293.83,292.15,279.94,282.02,285.84,288.13,273.71,286.40,286.89,293.06,289.46,289.31,292.97,288.85,294.05,298.43,296.05,292.93,276.96,285.38,293.42,290.41,303.85,308.59,320.25,333.04,343.84,350.25,354.16,361.00,370.68,383.27,385.25,385.10,388.03,380.47,373.16,371.20,366.20,359.74,353.01,357.23,354.81,357.82,363.27,361.82,353.98,353.16,360.67,363.57,361.35,352.66,355.23,353.53,346.57,347.45,343.75,340.61,344.68,346.01,343.51,343.29,347.97,348.84,350.79,354.53,355.66,361.37,354.99,349.25,352.20,345.86,342.18,336.16,334.63,340.78,343.87,344.37,344.05,352.62,360.67,370.24,366.84,358.05,354.53,342.33,336.84,331.65,329.19,323.01,325.13,330.63,337.41,342.87,350.96,345.98,343.69,336.70,333.41,332.36,330.70,329.14,322.20,321.93,L9
