dates,satname,nzd0211-0000,nzd0211-0001,nzd0211-0002,nzd0211-0003,nzd0211-0004,nzd0211-0005,nzd0211-0006,nzd0211-0007,nzd0211-0008,nzd0211-0009,nzd0211-0010,nzd0211-0011,nzd0211-0012,nzd0211-0013,nzd0211-0014,nzd0211-0015,nzd0211-0016,nzd0211-0017,nzd0211-0018,nzd0211-0019,nzd0211-0020,nzd0211-0021,nzd0211-0022,nzd0211-0023,nzd0211-0024,nzd0211-0025,nzd0211-0026,nzd0211-0027,nzd0211-0028,nzd0211-0029,nzd0211-0030,nzd0211-0031,nzd0211-0032,nzd0211-0033,nzd0211-0034,nzd0211-0035,nzd0211-0036,nzd0211-0037,nzd0211-0038,nzd0211-0039,nzd0211-0040,nzd0211-0041,nzd0211-0042,nzd0211-0043,nzd0211-0044,nzd0211-0045,nzd0211-0046,nzd0211-0047,nzd0211-0048,nzd0211-0049,nzd0211-0050,nzd0211-0051,nzd0211-0052,nzd0211-0053,nzd0211-0054,nzd0211-0055,nzd0211-0056,nzd0211-0057,nzd0211-0058,nzd0211-0059,nzd0211-0060,nzd0211-0061,nzd0211-0062,nzd0211-0063,nzd0211-0064,nzd0211-0065,nzd0211-0066,nzd0211-0067,nzd0211-0068,nzd0211-0069,nzd0211-0070,nzd0211-0071,nzd0211-0072,nzd0211-0073,nzd0211-0074,nzd0211-0075,nzd0211-0076,nzd0211-0077,nzd0211-0078
2013-04-05 21:49:43+00:00,L7,344.59,337.71,333.25,323.92,328.87,337.00,320.45,319.49,337.93,348.31,348.21,347.49,346.95,345.38,352.94,343.05,343.28,350.43,347.32,344.07,344.65,345.44,,,,,,,,,,,,,,,,,,,,,,,,,337.83,344.31,340.02,352.99,354.74,361.99,355.26,358.83,368.07,370.71,373.40,374.47,380.32,383.70,384.45,375.95,373.00,368.64,365.40,364.81,363.45,363.96,357.04,350.89,348.95,348.37,339.26,343.61,351.17,354.03,384.19,376.79,374.37
2013-05-23 21:49:30+00:00,L7,398.81,378.54,367.20,359.79,352.32,348.92,349.48,348.56,348.90,356.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.98,361.79,364.64,363.91,369.58,370.92,374.09,373.80,374.73,377.43,380.16,382.59,380.07,384.55,387.51,386.77,393.05,384.80,377.19,374.37,372.70,379.83,376.80,374.50,365.25,363.98,359.41,359.65,354.89,,,,,,
2013-05-31 21:55:43+00:00,L8,383.94,368.52,355.09,345.49,339.85,334.45,334.98,335.34,336.09,337.92,339.58,338.24,340.17,340.62,341.08,345.45,347.12,348.86,344.26,345.42,344.60,346.59,346.00,347.94,350.53,,,,,,,,,,,,,,,,,,,,,,,362.39,360.84,367.22,371.19,366.08,371.81,372.69,377.41,380.84,386.21,387.63,385.62,388.02,387.77,384.60,379.64,373.87,374.73,372.34,375.78,368.87,364.69,362.56,363.15,360.68,356.24,,,,,,
2013-06-24 21:49:16+00:00,L7,358.24,345.67,335.18,326.19,323.67,329.87,327.70,329.86,334.16,338.38,333.95,330.84,330.55,329.07,330.66,338.16,339.81,344.54,342.02,346.68,340.20,339.71,342.21,342.36,346.50,347.04,,,,,,,,,,,,,,,,,,,349.36,350.36,349.07,349.14,353.22,358.60,362.08,361.06,364.67,369.01,374.07,378.29,381.44,383.16,382.00,386.88,387.89,381.83,377.98,371.16,367.25,366.48,371.43,366.67,359.24,356.33,351.71,347.92,346.19,,,,,,
2013-07-26 21:48:58+00:00,L7,336.61,330.31,322.18,317.57,316.97,315.40,310.11,312.54,322.12,324.89,321.01,322.11,319.79,320.12,321.55,318.74,325.98,326.54,330.07,329.33,326.81,328.11,327.66,331.39,327.77,327.35,341.38,332.89,,,,,,,,,,,,,,,,,,340.34,342.27,342.95,344.30,346.02,351.16,348.62,352.08,360.81,360.07,365.28,370.30,378.79,378.80,379.78,378.80,379.53,365.65,354.42,349.15,345.77,347.42,341.86,346.44,342.68,338.10,333.15,324.91,332.93,337.78,343.94,364.53,359.56,368.01
2013-08-27 21:49:05+00:00,L7,341.91,334.65,331.02,325.60,320.27,315.97,316.81,318.63,323.52,326.18,325.46,321.76,320.63,321.10,321.98,327.17,333.18,335.72,335.92,332.60,336.14,333.70,336.36,336.72,338.80,347.46,346.76,357.45,354.38,349.28,325.83,325.18,331.49,336.85,343.05,347.76,350.23,354.48,,,338.53,332.28,332.83,336.27,337.70,341.30,333.03,334.67,337.13,347.66,348.99,351.65,351.39,358.63,365.03,369.00,367.69,368.61,368.65,371.65,370.37,367.91,362.86,359.21,357.54,350.34,351.76,345.59,344.18,340.77,339.54,332.86,328.21,330.44,339.03,341.64,367.25,360.31,366.95
2013-10-06 21:55:33+00:00,L8,357.21,343.93,337.12,332.71,326.28,323.12,325.08,325.56,326.03,326.31,326.74,328.19,326.71,328.09,325.80,331.09,337.97,341.63,340.06,335.57,338.45,342.14,343.55,347.01,347.21,352.89,357.40,363.75,367.43,331.29,351.09,308.08,348.49,351.13,354.27,360.97,362.73,365.20,357.78,354.18,353.46,349.76,350.80,347.45,348.10,346.90,347.06,346.91,349.84,355.91,358.08,356.91,360.04,365.12,366.86,371.76,372.54,375.92,374.02,377.24,377.61,372.25,367.73,364.71,355.17,356.11,352.79,348.75,340.92,340.08,338.61,335.10,330.62,334.62,337.99,348.19,365.15,360.75,371.63
2013-11-15 21:49:51+00:00,L7,371.29,361.75,347.77,336.47,330.81,328.16,328.14,326.68,326.99,331.86,330.98,325.89,326.20,325.58,329.05,330.83,340.49,340.80,339.69,340.76,340.47,340.55,341.22,349.26,347.34,350.85,355.60,354.61,355.41,330.08,352.54,357.25,353.82,346.07,347.82,347.41,349.64,352.24,341.21,339.31,343.70,342.91,346.76,342.96,337.55,340.73,342.71,344.14,340.76,348.95,351.31,350.98,351.90,358.69,353.31,368.68,368.13,369.72,371.35,373.77,371.11,368.38,364.13,358.54,354.28,342.97,345.90,342.31,342.69,338.25,336.34,333.29,326.62,329.29,336.34,344.36,372.51,369.13,381.62
2014-01-18 21:50:19+00:00,L7,360.62,345.20,342.81,328.67,325.82,322.62,323.17,325.85,323.98,330.94,328.17,326.83,325.35,329.44,328.93,331.77,335.32,335.05,337.30,337.10,336.60,338.62,339.89,346.10,353.47,353.80,356.61,360.50,361.44,297.61,304.14,298.82,352.24,350.23,348.82,348.46,349.89,348.59,,,341.22,338.67,341.11,338.94,335.13,336.07,340.96,342.86,345.97,347.99,348.89,348.16,349.07,355.11,357.02,359.73,362.42,365.81,370.07,369.55,374.50,367.24,364.15,358.76,352.69,346.98,349.99,341.20,343.33,347.87,348.88,340.83,328.90,327.46,329.35,343.36,354.26,347.59,354.93
2014-02-11 21:54:32+00:00,L8,372.25,364.37,353.62,352.16,343.37,340.34,341.31,342.03,339.91,343.27,339.31,338.16,339.71,339.19,344.01,344.37,351.63,355.80,357.90,355.55,354.31,355.92,352.97,356.15,364.35,367.06,363.18,367.43,370.30,371.09,362.10,353.53,349.45,355.08,357.46,361.49,362.60,364.79,358.44,353.77,348.67,351.34,350.78,348.98,343.24,345.86,349.97,348.14,351.83,356.22,356.92,357.68,361.70,360.43,367.10,368.69,371.21,374.87,376.95,379.13,381.55,377.13,372.32,365.00,363.09,360.03,360.84,353.15,342.13,345.78,341.41,336.11,334.38,336.25,335.59,344.03,375.90,376.68,378.85
2014-03-07 21:50:28+00:00,L7,341.42,332.11,324.32,322.32,319.30,320.37,320.37,319.97,321.65,324.78,323.83,323.19,322.10,322.27,322.74,326.58,331.73,334.79,335.11,330.39,329.98,330.31,331.26,335.92,334.46,335.27,337.03,348.16,343.73,196.84,205.35,192.50,191.25,128.32,,338.85,337.35,333.11,,,337.35,333.65,335.30,340.75,336.83,337.75,336.25,329.91,332.39,339.20,345.05,345.60,345.23,350.40,355.13,364.98,367.69,367.46,367.94,368.44,364.91,368.22,365.42,353.52,349.80,347.10,347.62,339.48,336.33,331.74,328.68,329.55,323.09,320.17,329.35,334.26,360.09,358.05,360.69
2014-03-23 21:50:35+00:00,L7,333.74,328.22,320.82,319.43,318.62,316.70,313.93,315.14,316.80,322.35,318.82,315.53,315.72,316.48,319.65,321.21,322.72,323.22,324.10,323.75,322.71,324.74,323.40,327.22,330.68,339.03,341.01,340.80,322.60,202.23,322.56,327.25,207.99,207.19,183.89,335.75,342.63,339.30,,,326.55,328.46,330.65,331.39,326.33,323.57,326.35,329.51,330.03,341.41,330.33,335.45,336.60,341.44,347.94,349.84,354.09,360.05,363.78,360.70,362.83,357.96,355.03,347.14,336.20,334.42,330.92,328.84,310.80,310.77,314.81,320.99,317.71,320.64,324.95,323.50,357.80,354.67,358.63
2014-05-10 21:50:56+00:00,L7,375.00,368.85,355.60,354.20,353.81,355.82,353.94,355.04,356.05,360.35,348.84,357.81,354.23,343.41,349.41,349.73,353.51,363.60,358.94,350.71,,,,,,,,,,,,,,,,,,,,,,,,,,356.89,354.81,359.95,363.15,367.99,372.05,369.23,368.10,368.44,369.18,372.28,379.15,382.67,383.52,386.11,386.94,387.26,378.00,374.42,365.37,356.38,359.41,357.64,352.66,346.44,343.97,339.46,335.31,334.61,,,,,
2014-05-18 21:53:11+00:00,L8,362.36,351.06,347.30,336.89,340.14,337.70,336.21,334.85,337.10,341.50,337.27,339.64,339.42,338.43,339.15,340.82,343.96,351.60,,,,,,,,,,,,,,,,,,,,,,,,,,,354.36,353.54,355.20,356.15,360.62,363.75,366.89,367.47,368.23,368.77,369.41,371.28,374.86,374.22,379.81,384.00,385.16,383.64,374.29,371.92,363.50,357.99,361.08,353.68,351.41,346.24,341.44,339.50,331.21,,,,,,
2014-06-19 21:53:23+00:00,L8,372.84,368.19,356.34,351.44,347.23,343.98,341.74,340.52,344.39,346.00,346.90,348.08,350.61,351.59,350.45,353.40,353.85,359.12,357.62,358.29,355.81,,,,,,,,,,,,,,,,,,,,,360.53,360.56,360.62,358.79,358.82,358.44,363.64,365.95,369.47,370.89,370.16,370.22,367.44,373.37,376.04,379.86,383.74,384.74,388.50,391.90,391.86,381.23,377.22,368.83,364.94,363.72,358.59,350.64,346.75,342.07,343.05,338.58,342.99,,,,,
2014-06-27 21:51:09+00:00,L7,381.96,370.77,355.52,347.43,340.59,340.49,340.78,343.48,341.80,346.02,342.95,344.10,345.53,346.03,347.27,347.58,349.67,352.90,357.30,351.32,356.88,,,,,,,,,,,,,,,,,,,,,,,,,357.40,354.35,356.88,357.53,362.77,368.34,363.57,366.05,372.71,370.18,373.95,376.48,377.72,380.09,384.00,392.32,387.22,373.00,376.78,367.12,359.53,359.22,354.63,349.60,343.14,342.00,338.39,330.16,335.42,339.46,345.24,366.28,369.46,364.42
2014-07-21 21:53:33+00:00,L8,389.18,376.39,361.24,356.84,352.45,343.54,349.81,349.19,344.93,356.96,354.55,352.58,359.40,358.05,352.51,350.37,354.74,365.67,362.40,360.45,361.96,363.87,,,,,,,,,,,,,,,,,,,,366.72,361.52,364.12,361.13,355.05,359.47,362.75,366.71,370.28,367.43,370.94,369.03,370.95,371.85,379.57,381.01,381.93,385.36,383.66,389.84,389.30,379.03,371.28,365.51,365.38,361.41,356.02,354.30,347.57,344.43,342.59,335.95,337.22,,,,,
2014-08-06 21:53:41+00:00,L8,402.09,392.25,370.52,358.64,352.14,351.58,349.81,357.03,356.98,359.26,360.78,359.49,362.37,361.25,361.89,355.78,361.99,363.48,356.27,361.58,,,,,,,,,,,,,,,,,,,,,365.59,365.79,363.55,366.24,365.42,360.47,360.09,361.05,365.74,369.04,373.63,373.05,373.66,374.34,374.44,373.81,377.63,378.07,381.94,386.99,387.33,382.80,378.65,374.76,368.06,367.37,366.19,362.72,353.16,348.96,344.97,344.94,342.96,,,,,,
2014-08-14 21:51:19+00:00,L7,349.30,341.98,333.78,328.29,322.61,321.77,321.53,323.60,325.81,329.94,332.12,333.81,331.50,331.25,330.83,332.16,333.41,338.37,335.48,339.60,343.41,,,,,,,,,,,,,,,,,,,,,,346.58,347.05,352.12,346.39,343.13,348.51,350.54,352.95,358.93,355.49,357.76,358.15,359.15,363.54,369.19,367.81,373.84,372.29,372.73,371.38,375.72,367.34,354.11,355.71,352.55,349.51,335.02,335.70,330.51,332.18,325.64,328.49,332.29,346.40,373.76,367.44,371.30
2014-09-07 21:53:48+00:00,L8,,380.77,372.14,360.59,353.12,350.87,351.41,351.73,352.87,358.09,357.27,357.73,359.60,363.46,356.75,362.61,362.53,359.43,362.19,365.47,374.38,368.73,377.03,377.78,382.07,387.00,390.06,374.71,383.59,385.43,389.14,383.38,377.34,376.86,376.84,370.68,373.34,374.67,371.88,364.39,362.56,357.61,358.61,354.59,358.93,358.59,362.20,359.56,360.39,366.08,368.01,367.28,370.03,370.84,372.92,378.26,379.02,382.96,384.17,384.92,389.15,384.44,376.79,371.04,365.94,363.66,364.38,359.68,352.57,346.16,345.59,348.27,344.66,345.69,351.53,359.09,383.89,386.53,403.72
2014-09-23 21:53:45+00:00,L8,382.98,375.65,360.58,350.08,340.74,336.76,334.54,336.47,341.35,341.74,340.25,344.68,345.89,347.08,347.31,346.04,346.88,351.72,348.72,353.54,352.57,358.65,360.71,368.09,376.26,393.29,379.19,355.08,356.17,372.53,374.91,374.80,371.80,369.67,367.47,368.15,365.97,369.88,368.61,365.11,362.56,357.29,354.35,354.08,354.75,354.00,359.02,361.08,361.73,361.32,366.60,364.40,365.31,369.10,369.55,376.76,376.21,380.06,381.29,385.51,388.71,381.81,376.98,369.99,364.19,361.46,361.60,358.29,349.21,344.75,341.50,341.79,346.01,346.57,355.41,362.04,378.26,382.99,394.78
2014-10-01 21:51:32+00:00,L7,327.58,323.88,312.54,307.56,300.62,296.86,301.47,306.49,311.24,313.45,314.49,312.58,313.25,311.58,313.34,312.41,317.15,325.52,322.91,318.77,318.40,322.63,327.38,335.24,344.89,347.18,342.62,323.16,295.17,248.65,278.83,281.22,231.77,242.76,316.56,323.55,324.84,333.61,,322.59,319.98,326.95,320.67,321.51,318.95,323.69,319.82,323.34,326.55,333.04,334.46,334.17,334.56,340.82,347.26,345.36,348.33,356.19,362.10,351.28,352.48,351.40,343.59,330.78,323.81,325.82,328.87,318.92,307.98,311.12,312.20,313.18,314.39,317.47,327.73,336.10,364.79,370.68,375.24
2014-10-25 21:53:52+00:00,L8,363.84,353.01,350.78,339.18,333.32,327.86,327.88,330.66,327.02,336.18,338.09,339.41,341.67,340.71,340.69,341.17,344.25,346.09,345.34,346.17,349.09,359.74,367.69,373.33,376.99,377.61,360.78,348.04,358.56,359.61,355.17,364.09,358.43,355.60,355.89,361.15,358.88,361.41,356.57,356.42,352.24,349.63,346.91,346.33,346.28,347.69,346.76,347.74,350.42,356.92,359.39,357.07,358.85,361.37,365.87,367.82,370.44,373.61,373.62,375.97,376.47,372.22,365.81,359.26,351.84,350.79,350.71,347.45,335.90,331.36,335.88,336.70,332.68,337.96,338.04,346.76,371.12,380.21,393.18
2014-11-10 21:53:54+00:00,L8,361.00,343.96,337.20,329.73,318.84,316.59,322.73,323.94,327.93,329.05,335.60,332.46,329.67,328.80,328.00,329.43,331.44,342.50,336.69,344.47,342.65,352.00,359.76,368.82,368.35,230.21,,,,,,,,,,,,,,,341.61,335.28,334.48,333.79,334.53,338.49,341.71,343.54,343.62,349.74,351.91,354.04,352.09,350.74,357.51,359.15,358.88,364.29,365.15,366.60,366.37,364.77,359.09,348.12,345.24,339.12,342.87,335.09,330.66,328.19,325.69,329.03,326.26,330.54,334.76,345.83,371.84,371.06,375.98
2015-01-05 21:52:13+00:00,L7,361.49,342.44,328.84,328.95,323.16,325.96,330.74,330.99,332.27,334.64,334.13,333.13,331.53,333.05,328.51,334.12,335.46,337.72,338.87,340.08,341.13,346.66,350.11,354.97,358.38,348.13,346.95,304.02,339.73,346.82,350.28,351.92,301.48,,,,,,,,,,,,331.72,332.35,332.64,333.58,338.05,340.24,341.86,346.67,345.55,343.69,353.94,360.44,357.78,360.39,,,,,,,,,,,,,319.22,326.82,323.73,328.67,329.23,340.18,367.99,363.13,369.51
2015-02-06 21:52:22+00:00,L7,350.04,332.64,321.29,323.64,327.20,327.21,330.60,327.93,329.80,333.07,328.87,330.22,325.08,328.30,329.01,329.80,332.41,336.58,337.43,337.69,335.41,341.99,345.46,347.55,349.62,351.37,352.18,326.12,339.98,350.36,353.51,352.54,348.87,347.87,345.83,346.94,345.93,354.76,344.79,342.35,339.21,335.16,336.24,335.14,335.39,333.94,336.01,343.06,341.77,344.45,346.44,351.45,350.43,350.03,354.72,356.64,358.76,361.54,359.84,363.48,366.89,363.28,357.41,351.42,344.24,343.82,339.40,336.00,330.17,326.20,321.15,327.20,323.23,321.00,328.13,338.95,367.19,359.12,361.61
2015-02-14 21:53:28+00:00,L8,383.47,366.60,354.97,352.00,357.75,363.62,360.91,360.24,357.76,357.96,355.94,356.99,357.19,355.49,356.03,358.28,359.05,358.14,363.09,364.41,362.38,358.68,355.90,360.05,349.13,358.72,337.51,325.03,361.68,306.92,,,,,,,,,,,,,,,,,,,,,,,350.81,361.91,365.49,366.24,372.56,369.86,375.82,375.81,379.32,375.70,368.63,358.37,356.12,352.24,352.31,351.25,347.98,350.62,348.60,341.83,348.84,339.00,344.90,357.33,380.43,376.20,384.06
2015-03-10 21:52:33+00:00,L7,335.89,326.31,324.65,324.69,320.46,319.11,321.45,321.09,321.09,321.73,318.45,314.22,311.35,318.69,322.36,323.36,330.73,332.83,326.06,327.33,327.49,330.78,337.84,337.09,338.97,338.69,337.60,327.54,278.79,337.16,341.62,333.27,332.74,326.39,333.56,335.87,336.72,335.35,330.72,331.63,331.03,330.12,328.81,326.16,325.50,323.08,322.43,329.17,332.43,336.29,340.35,336.82,343.86,343.22,350.98,352.73,359.75,359.97,364.43,364.76,365.61,364.41,358.26,345.47,337.76,334.89,336.91,336.35,330.42,326.51,320.03,314.50,317.64,320.35,329.72,334.64,366.11,361.64,353.98
2015-03-26 21:52:43+00:00,L7,345.20,338.02,334.75,328.14,321.12,320.18,316.13,318.06,323.92,330.27,332.10,331.33,330.93,330.10,329.83,327.72,330.66,331.93,334.02,334.54,335.28,337.17,339.06,341.68,345.09,346.41,341.36,342.64,313.21,340.20,343.89,342.86,342.17,326.76,328.44,332.82,332.83,333.29,328.20,331.89,328.26,329.41,333.45,331.83,333.05,331.30,327.67,334.62,331.72,333.32,335.31,340.18,339.12,342.77,344.21,344.73,355.07,358.81,357.26,361.11,361.65,355.78,343.17,341.28,341.59,336.37,337.52,328.46,327.96,320.72,317.87,317.30,309.89,315.37,328.72,334.95,366.72,373.34,369.04
2015-04-03 21:53:02+00:00,L8,376.98,374.22,359.74,355.67,353.76,348.82,347.44,346.56,346.88,354.30,342.01,,355.29,355.76,349.88,351.93,352.40,353.92,359.86,365.07,357.01,362.48,366.08,365.88,365.71,367.99,365.90,369.87,359.73,371.34,368.23,373.50,365.45,363.75,358.67,360.57,359.30,365.13,360.93,361.78,351.81,355.07,355.19,357.06,350.10,347.78,351.70,351.84,351.06,350.31,354.31,359.84,361.38,365.40,364.41,369.11,375.96,376.59,380.18,384.25,382.53,378.12,369.88,362.50,361.51,357.21,358.78,350.27,346.40,345.25,342.22,334.01,326.14,333.17,342.23,344.73,374.44,383.70,375.26
2015-04-19 21:53:02+00:00,L8,,,,,,,,,,,,,,,345.66,346.69,338.36,345.63,352.74,,,357.70,354.68,352.61,359.77,365.55,364.52,365.77,357.31,363.81,360.41,363.98,360.56,358.80,359.11,358.41,358.90,363.15,356.28,357.34,351.03,353.85,350.49,345.69,346.74,342.96,346.02,346.42,345.20,356.09,356.11,354.04,354.56,357.97,364.91,365.66,370.95,372.40,375.67,374.88,378.73,376.03,367.50,362.04,359.43,354.55,356.27,352.76,343.80,344.16,336.88,327.03,330.12,331.73,337.38,347.50,367.60,373.68,369.26
2015-04-27 21:52:57+00:00,L7,374.21,361.26,355.99,352.20,346.38,341.21,344.80,346.61,350.70,356.32,349.55,349.47,350.22,349.56,345.58,349.28,347.23,354.71,350.18,350.97,353.40,353.69,357.02,358.27,361.86,356.86,353.33,354.55,354.08,364.13,364.34,356.42,351.57,349.81,357.63,357.32,351.80,358.02,,,350.56,349.16,339.98,340.56,334.77,338.08,335.17,338.16,338.56,342.76,345.22,346.52,354.17,353.25,357.45,357.35,359.25,362.60,364.80,370.97,368.05,366.19,363.60,356.68,352.13,350.23,344.75,336.56,331.93,328.86,323.28,321.10,317.53,322.51,331.85,343.93,369.60,366.32,367.13
2015-05-21 21:52:43+00:00,L8,361.32,352.61,349.65,340.72,338.20,329.96,332.10,332.32,335.16,342.43,340.09,341.27,340.94,340.83,343.31,339.40,346.47,351.21,349.38,347.34,352.48,,,,,,,,,,,,,,,,,,,,,,,,,,339.78,340.95,350.72,352.78,353.42,353.38,356.57,362.50,362.34,367.05,369.93,369.00,375.38,378.90,379.54,375.01,366.49,364.40,357.79,354.58,356.25,347.00,338.98,335.97,338.62,331.81,326.78,331.71,342.96,341.92,367.05,365.15,373.72
2015-05-29 21:53:10+00:00,L7,395.59,387.43,382.50,371.32,365.38,361.66,358.64,361.92,362.07,369.36,367.57,368.22,368.20,369.94,370.34,375.93,374.42,382.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.28,356.27,364.44,361.93,368.71,373.45,367.97,375.12,375.89,378.34,379.52,383.76,386.98,388.26,390.53,394.33,395.48,390.04,383.04,377.55,370.80,371.50,365.58,364.13,355.90,356.72,352.00,349.01,,,,,,
2015-06-06 21:52:52+00:00,L8,355.05,341.80,338.08,331.74,326.35,318.08,329.28,330.98,334.17,337.25,330.33,335.20,335.27,335.35,340.13,341.47,349.57,345.16,347.88,343.13,344.50,345.18,349.93,,,,,,,,,,,,,,,,,,,,,,,,336.86,338.06,344.25,349.71,351.10,350.73,352.14,353.28,360.51,361.92,363.46,369.71,375.08,372.12,378.51,372.81,364.15,357.40,349.47,355.23,349.00,347.27,341.26,334.17,335.83,333.48,325.37,333.91,341.19,339.92,364.26,373.68,378.48
2015-06-14 21:53:17+00:00,L7,386.47,372.49,378.28,366.08,359.00,349.16,347.63,353.75,353.74,361.51,364.74,364.26,355.92,355.61,361.61,369.24,369.41,369.19,364.06,361.03,366.39,,,,,,,,,,,,,,,,,,,,,,349.10,349.45,348.08,346.18,347.20,353.48,347.08,347.67,364.81,361.41,368.27,367.15,368.95,373.13,377.09,378.14,381.81,,,,,,,,,,,,,,,,,,,,
2015-06-30 21:53:19+00:00,L7,392.98,387.75,372.92,363.67,353.89,352.24,354.46,355.81,362.77,364.04,364.69,368.38,366.06,367.27,370.66,373.13,376.99,377.25,380.40,368.37,,,,,,,,,,,,,,,,,,,,,,,,,357.43,354.37,354.85,357.25,363.05,363.09,366.66,364.26,368.35,369.43,380.73,385.85,382.76,386.39,388.42,391.29,398.68,391.74,388.63,378.94,371.07,367.72,365.70,362.45,359.08,360.47,357.20,356.44,353.04,358.46,,,,,
2015-07-08 21:53:09+00:00,L8,,,,,,,,,,,,,,350.37,350.77,356.54,356.54,360.19,358.45,353.30,,,,,,,,,,,,,,,,,,,,,,,,,,348.01,349.55,352.28,351.23,356.50,358.87,362.64,360.48,364.53,369.13,373.62,375.26,374.81,380.43,382.56,384.69,383.19,376.94,366.57,364.55,359.31,356.56,351.20,348.91,344.65,345.00,348.16,349.80,,,,,,
2015-07-16 21:53:25+00:00,L7,381.13,374.52,362.53,352.34,340.67,335.97,336.06,340.00,343.74,350.68,346.47,346.39,349.07,349.06,354.12,355.96,359.60,361.21,357.56,360.51,,,,,,,,,,,,,,,,,,,,,,,,,,,346.98,349.19,351.09,356.97,363.32,365.81,359.81,365.40,368.10,373.45,371.11,373.23,380.97,384.76,384.35,383.34,372.39,366.64,359.80,358.20,352.59,350.63,348.79,343.62,340.35,341.67,337.18,341.17,350.74,,,,
2015-08-01 21:53:27+00:00,L7,,,,,,,,,,,352.15,351.39,350.51,353.97,360.51,381.62,,366.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.62,352.43,353.89,354.60,360.27,361.35,359.70,363.71,365.43,370.76,376.09,382.65,382.06,377.98,384.74,380.54,386.68,374.30,369.05,364.42,360.22,353.28,348.12,343.83,345.41,343.73,347.71,346.29,350.11,,,,,
2015-08-17 21:53:31+00:00,L7,336.04,332.06,325.68,315.47,307.29,307.69,313.16,315.38,319.99,322.22,319.34,322.38,318.53,317.52,322.03,326.33,331.04,336.00,338.46,341.81,,,,,,,,,,,,,,,,,,,,,,,,,327.21,328.96,334.57,334.92,339.00,338.88,344.97,339.94,346.47,348.87,350.77,350.25,356.62,361.33,363.92,363.90,366.05,362.70,357.94,349.55,338.99,351.45,342.07,339.18,332.86,334.54,333.69,328.60,324.86,333.93,343.09,347.92,378.47,373.03,373.61
2015-08-25 21:53:27+00:00,L8,396.81,385.64,375.76,363.92,354.71,354.34,360.24,355.30,355.98,361.81,366.29,368.43,372.18,374.48,383.26,385.09,390.20,386.62,383.41,382.54,376.74,374.63,371.36,395.99,383.90,377.63,381.35,376.66,372.53,370.54,358.84,365.86,363.24,370.70,370.79,366.63,370.25,371.33,364.76,364.32,361.26,360.01,354.12,357.03,354.51,,,,,,,,,,,,,380.66,383.23,385.19,388.59,386.64,379.16,371.40,372.04,368.96,366.13,359.91,355.61,357.90,353.78,345.47,348.05,345.71,355.60,358.80,386.32,388.75,390.20
2015-09-18 21:53:37+00:00,L7,355.01,345.78,336.50,327.20,318.13,318.91,321.32,324.58,329.63,332.10,331.79,330.58,331.66,336.58,337.51,342.74,347.15,355.95,353.55,348.07,350.69,351.44,355.47,353.88,354.26,346.42,351.44,321.45,345.11,342.24,346.07,348.28,347.71,345.93,349.05,348.64,349.14,348.31,344.39,338.58,340.49,336.82,336.05,335.16,333.52,334.90,335.38,338.10,338.56,343.95,346.34,346.66,345.80,346.59,351.76,358.09,360.82,364.12,368.61,367.51,371.81,362.52,354.20,351.38,349.29,345.52,345.80,335.47,333.88,332.30,336.55,335.00,332.84,332.74,337.36,341.37,371.11,371.74,378.55
2015-10-20 21:53:58+00:00,L7,373.19,365.34,356.40,349.99,337.29,336.00,335.87,338.46,338.53,342.86,343.54,348.52,344.00,346.53,352.82,348.20,351.26,355.58,354.64,355.22,351.70,354.44,361.53,364.04,362.08,356.63,315.81,311.57,352.76,352.51,355.60,354.04,353.30,351.40,358.28,352.05,355.29,354.44,354.20,348.41,342.86,340.16,342.30,336.28,332.76,331.08,336.42,344.82,345.00,343.75,344.20,343.03,343.77,348.17,351.52,350.81,357.89,364.34,367.42,370.45,371.50,367.88,360.73,356.46,352.82,347.32,350.44,339.41,339.72,336.80,336.70,335.00,330.19,334.13,336.84,345.72,373.48,370.91,374.12
2015-11-13 21:53:46+00:00,L8,363.14,355.24,362.85,372.70,338.72,331.96,331.07,331.40,331.30,334.76,334.45,343.18,342.94,344.18,,389.59,394.47,426.33,448.95,,357.36,357.65,357.76,358.93,350.23,338.97,314.99,319.87,352.12,352.75,349.71,360.05,392.14,390.70,344.72,347.15,352.47,352.55,345.77,342.50,334.77,338.80,335.41,336.04,332.43,331.59,335.21,337.19,339.26,341.54,340.76,343.53,342.64,345.43,353.09,354.92,360.57,364.85,364.80,368.93,369.10,365.03,359.70,353.34,350.43,346.23,349.60,343.56,339.08,339.17,339.39,337.05,335.75,343.12,341.75,350.89,374.95,378.29,377.20
