dates,nzd0239-0000,nzd0239-0001,nzd0239-0002,nzd0239-0003,nzd0239-0004,nzd0239-0005,nzd0239-0006,nzd0239-0007,nzd0239-0008,nzd0239-0009,nzd0239-0010,nzd0239-0011,nzd0239-0012,nzd0239-0013,nzd0239-0014,nzd0239-0015,nzd0239-0016,nzd0239-0017,nzd0239-0018,nzd0239-0019,nzd0239-0020,nzd0239-0021,nzd0239-0022,nzd0239-0023,nzd0239-0024,nzd0239-0025,nzd0239-0026,nzd0239-0027,nzd0239-0028,nzd0239-0029,nzd0239-0030,nzd0239-0031,nzd0239-0032,nzd0239-0033,nzd0239-0034,nzd0239-0035,nzd0239-0036,nzd0239-0037,nzd0239-0038,nzd0239-0039,nzd0239-0040,nzd0239-0041,nzd0239-0042,nzd0239-0043,nzd0239-0044,nzd0239-0045,nzd0239-0046,nzd0239-0047,nzd0239-0048,nzd0239-0049,nzd0239-0050,nzd0239-0051,nzd0239-0052,nzd0239-0053,nzd0239-0054,nzd0239-0055,nzd0239-0056,nzd0239-0057,nzd0239-0058,nzd0239-0059,nzd0239-0060,nzd0239-0061,nzd0239-0062,nzd0239-0063,nzd0239-0064,nzd0239-0065,nzd0239-0066,nzd0239-0067,nzd0239-0068,nzd0239-0069,nzd0239-0070,nzd0239-0071,nzd0239-0072,nzd0239-0073,nzd0239-0074,nzd0239-0075,nzd0239-0076,nzd0239-0077,nzd0239-0078,nzd0239-0079,nzd0239-0080,nzd0239-0081,nzd0239-0082,nzd0239-0083,nzd0239-0084,nzd0239-0085,nzd0239-0086,nzd0239-0087,nzd0239-0088,nzd0239-0089,nzd0239-0090,nzd0239-0091,nzd0239-0092,nzd0239-0093,nzd0239-0094,nzd0239-0095,nzd0239-0096,nzd0239-0097,nzd0239-0098,nzd0239-0099,nzd0239-0100,nzd0239-0101,nzd0239-0102,nzd0239-0103,nzd0239-0104,nzd0239-0105,nzd0239-0106,nzd0239-0107,nzd0239-0108,nzd0239-0109,nzd0239-0110,nzd0239-0111,nzd0239-0112,nzd0239-0113,nzd0239-0114,nzd0239-0115,nzd0239-0116,nzd0239-0117,nzd0239-0118,nzd0239-0119,nzd0239-0120,nzd0239-0121,nzd0239-0122,nzd0239-0123,nzd0239-0124,nzd0239-0125,nzd0239-0126,nzd0239-0127,nzd0239-0128,nzd0239-0129,nzd0239-0130,nzd0239-0131,nzd0239-0132,nzd0239-0133,nzd0239-0134,nzd0239-0135,nzd0239-0136,nzd0239-0137,nzd0239-0138,nzd0239-0139,nzd0239-0140,satname
2001-06-30 21:49:12+00:00,,,,,394.62,403.74,,379.89,379.08,,417.89,413.07,384.45,383.95,425.46,392.02,432.10,419.56,379.03,361.50,397.93,,396.83,360.02,375.31,374.44,383.70,,391.70,,393.72,378.24,,389.91,,365.79,,,396.52,391.33,384.57,398.25,392.84,,388.09,380.80,386.62,385.93,386.06,391.59,391.91,387.81,408.18,393.90,401.63,407.72,,413.13,389.35,393.00,400.25,414.70,412.37,434.43,423.71,400.06,393.31,415.34,426.27,421.54,410.99,418.51,401.86,399.23,400.25,394.19,401.18,406.09,407.94,402.71,405.53,404.54,415.92,409.06,416.17,399.83,418.95,423.13,415.72,419.93,405.56,419.99,407.31,412.82,400.12,416.52,411.32,423.52,418.44,419.40,424.68,419.26,410.85,411.27,418.54,431.18,436.65,427.19,429.82,431.97,423.06,438.41,429.39,440.81,436.10,436.71,448.09,443.85,444.83,449.64,443.67,433.71,441.19,432.18,420.34,421.14,424.24,422.01,408.63,402.38,409.20,404.31,399.42,380.88,363.99,,,,,,,L7
2001-07-25 21:42:54+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.41,367.98,372.52,373.11,371.61,374.31,377.16,367.14,381.62,385.56,383.87,383.09,387.19,392.98,396.77,405.65,403.19,395.65,397.04,393.68,392.65,399.83,396.95,402.10,394.24,386.46,385.50,390.87,387.66,392.26,388.69,390.07,389.12,389.07,394.91,390.48,394.50,395.31,393.10,401.52,397.19,405.88,399.02,403.54,399.24,400.03,398.47,403.33,400.86,403.77,405.26,409.50,407.54,413.88,412.59,423.76,415.36,425.32,421.04,430.23,423.92,432.57,426.77,433.52,427.76,435.63,429.92,439.98,433.17,440.27,434.81,442.95,434.11,433.16,429.34,429.78,428.80,420.16,410.19,416.98,408.98,401.87,401.56,393.39,384.15,383.90,362.94,353.87,333.23,329.41,332.58,315.93,L7
2001-08-10 21:43:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.43,373.53,374.60,372.16,378.69,374.39,380.04,373.66,379.44,376.22,381.35,376.81,380.19,377.97,384.26,383.43,384.26,385.10,390.50,387.95,391.23,391.90,400.98,397.03,404.77,401.69,409.34,404.40,407.51,407.31,412.16,411.44,412.68,413.71,416.88,413.80,414.34,408.76,405.47,406.49,403.08,399.37,396.43,389.75,381.09,379.20,370.25,369.48,356.78,355.51,343.86,332.08,,,,,L7
2001-08-26 21:42:25+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.05,376.27,379.05,381.79,378.76,384.73,383.99,386.54,384.50,381.42,384.98,381.76,384.08,382.44,385.52,381.75,385.32,382.87,388.22,385.92,394.09,392.54,396.74,395.78,399.32,401.99,406.27,411.98,408.84,411.76,411.62,413.96,413.07,417.86,420.13,423.85,421.14,415.06,416.47,408.30,411.83,409.78,406.86,402.32,396.95,388.58,389.50,379.10,376.33,377.30,366.18,356.17,354.58,348.78,337.82,324.47,313.46,299.16,286.94,L7
2001-09-02 21:48:29+00:00,313.14,316.83,325.14,339.19,362.23,384.67,389.69,389.70,387.72,388.44,383.12,383.51,391.17,390.90,394.85,389.57,395.07,385.09,379.20,370.63,365.49,359.79,360.60,363.40,359.67,360.58,357.61,360.05,357.87,356.01,355.46,354.26,352.13,355.15,356.28,354.39,357.12,362.35,364.56,359.64,354.39,,,338.15,344.96,349.92,347.69,353.57,356.08,357.18,354.49,358.72,357.74,361.57,360.20,359.43,358.72,365.53,367.87,367.74,371.55,378.57,381.78,385.57,391.01,384.17,384.75,384.39,380.38,379.48,381.89,376.46,376.04,379.71,373.45,381.40,375.02,376.27,375.17,373.14,371.24,374.31,371.87,375.57,376.55,379.40,379.31,376.63,382.70,379.28,386.21,378.75,382.96,378.02,378.71,376.98,374.20,374.32,371.76,378.82,375.85,380.85,378.31,387.12,385.02,391.67,388.64,394.59,399.23,399.76,400.71,402.73,407.54,,,,,,,,,,,,,,390.35,386.47,377.63,382.02,374.10,371.50,355.83,356.42,348.68,340.82,328.43,311.68,297.63,290.65,273.15,L7
2001-09-11 21:42:38+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.48,378.72,373.32,377.75,374.56,377.58,373.43,376.01,376.60,379.73,382.08,379.80,384.73,382.61,384.55,385.28,383.65,386.52,381.62,387.44,380.08,384.66,382.20,386.21,381.67,386.53,384.85,391.98,389.42,397.49,394.17,401.50,400.75,406.69,402.02,410.62,409.85,413.26,411.72,415.84,419.80,420.24,425.51,423.75,424.68,421.95,414.00,416.15,408.38,404.16,397.57,394.66,388.02,379.19,382.08,377.20,375.56,369.20,358.60,350.72,339.48,322.46,308.37,299.77,296.16,296.51,L7
2001-09-18 21:48:17+00:00,307.51,307.04,311.82,333.70,356.51,377.03,387.14,384.54,381.48,382.39,380.13,382.52,385.70,392.88,395.05,388.57,384.93,381.25,371.66,370.67,367.02,360.62,363.46,356.25,357.99,355.99,355.87,353.72,355.31,351.09,348.03,354.13,351.19,356.93,355.49,358.50,359.71,365.58,364.61,363.42,360.46,,,321.73,347.00,350.49,351.05,349.29,352.79,353.68,354.48,356.47,352.40,351.81,354.37,358.25,357.82,364.58,364.64,373.26,371.18,378.79,380.84,386.32,386.58,390.12,385.43,376.52,382.66,378.54,384.49,380.72,378.52,373.59,378.42,374.16,379.54,374.86,375.67,374.89,371.30,371.21,375.69,379.36,380.37,378.81,379.88,379.58,373.13,382.24,377.45,384.89,381.23,383.08,380.19,379.18,380.03,374.17,380.06,375.96,383.64,378.15,387.90,382.95,391.02,387.15,395.21,400.24,399.54,405.11,400.80,408.24,404.81,410.13,409.04,416.40,412.37,419.80,415.74,422.70,417.98,420.38,413.48,403.11,402.62,398.74,397.62,396.54,386.26,381.92,380.02,373.34,368.52,359.18,360.87,347.47,335.09,316.24,309.34,306.60,291.94,L7
2001-09-27 21:42:29+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.23,385.90,393.44,388.50,389.06,401.83,414.66,398.84,405.08,405.89,399.52,403.64,400.09,395.21,396.36,392.49,393.37,392.22,383.05,391.92,397.49,397.57,392.15,386.62,391.37,386.02,394.09,393.98,393.12,390.75,396.90,394.66,398.74,399.30,405.69,402.84,393.67,395.01,389.61,389.32,394.33,388.98,397.55,396.61,396.87,398.16,404.53,403.00,408.85,412.15,414.32,415.06,415.34,414.51,422.29,423.48,426.74,426.67,433.48,428.47,429.64,431.79,433.14,431.04,423.91,421.98,419.69,409.64,402.43,396.41,396.34,384.44,386.74,384.93,381.56,368.37,369.34,360.15,337.95,327.86,312.69,308.03,305.83,318.29,L7
2001-10-13 21:42:15+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.45,376.58,374.07,387.72,381.20,394.38,,380.88,376.35,405.42,407.45,,365.95,386.52,371.72,352.80,360.17,389.83,,,366.13,348.70,350.91,,,338.49,349.49,371.32,,370.72,,388.79,370.93,379.01,,,,,,,,,,,,,,,,,,,,,401.11,385.32,386.84,391.57,407.22,390.78,398.71,386.32,382.85,391.18,386.79,397.82,398.22,380.34,393.67,400.85,390.38,395.42,397.74,404.44,405.26,400.06,406.13,405.79,404.87,417.92,413.66,415.50,417.17,418.45,434.62,421.25,430.92,417.76,414.95,,,402.08,401.02,389.45,404.10,380.84,,,,,,,,,,,,,,L7
2001-10-20 21:48:09+00:00,308.59,304.46,308.06,329.25,358.93,379.24,385.46,382.17,383.82,382.83,379.53,381.40,389.07,394.28,400.74,,385.30,378.26,373.67,367.80,369.64,348.43,362.54,362.57,354.43,359.31,352.90,354.15,350.43,350.57,346.88,355.77,349.73,356.55,356.74,355.24,363.56,364.93,363.26,366.30,367.08,364.01,341.96,307.81,,354.57,352.55,345.20,350.68,356.79,351.63,351.38,352.68,346.71,350.70,360.13,345.57,358.34,362.86,367.64,367.48,373.91,373.44,386.48,385.80,382.21,381.02,380.79,381.97,376.52,378.15,372.93,380.21,376.40,378.07,373.50,371.00,365.20,370.48,368.58,372.79,369.84,372.26,370.29,369.81,375.20,374.74,377.67,377.72,379.17,381.26,378.66,378.08,375.70,374.41,374.73,373.14,377.66,378.07,379.53,382.84,380.62,382.69,385.60,394.34,391.09,402.24,400.10,402.87,404.86,409.33,410.83,412.27,411.55,412.96,417.57,421.58,426.10,422.44,422.79,419.91,415.84,408.53,402.93,399.19,393.75,386.08,381.56,375.98,381.69,372.78,365.75,368.75,361.63,362.96,351.68,325.94,306.68,300.82,311.61,288.72,L7
2002-01-24 21:48:42+00:00,308.87,304.92,311.34,335.16,366.49,391.09,396.84,388.09,382.40,396.67,377.53,397.76,421.62,417.67,404.62,396.33,388.46,387.60,389.11,371.40,375.41,381.94,399.61,393.49,391.86,383.85,390.35,387.17,,350.03,385.50,386.31,,389.06,397.30,392.59,401.41,377.01,398.30,392.48,389.32,,380.58,,388.75,385.71,379.75,,,348.63,349.04,381.06,379.78,380.08,382.05,393.31,401.85,390.40,391.66,391.99,401.11,388.81,400.01,405.63,410.91,409.25,400.71,399.48,399.01,404.87,378.39,365.06,375.06,394.38,394.52,398.86,391.27,362.62,369.56,386.41,392.71,390.87,369.32,391.27,402.45,382.15,374.94,388.47,397.36,403.98,394.85,395.08,394.37,395.24,392.24,386.13,385.26,393.35,384.70,382.68,401.99,397.57,409.78,404.45,403.18,407.01,410.81,419.06,418.93,417.44,426.29,427.06,415.67,423.63,414.77,418.51,405.10,403.72,410.15,417.95,417.99,416.71,414.84,420.73,413.02,396.99,378.53,365.26,373.67,385.49,369.00,377.30,373.64,340.92,333.74,328.95,327.78,299.15,298.43,269.58,254.81,L7
2002-02-09 21:48:45+00:00,306.28,306.43,316.84,338.34,364.97,383.07,387.13,382.71,385.86,389.63,392.07,391.10,392.15,392.02,396.08,394.99,381.28,381.45,380.98,380.12,370.10,365.14,357.89,359.48,354.29,356.25,355.06,351.86,355.10,351.13,354.65,352.90,350.09,358.95,357.83,363.32,364.39,368.31,362.66,360.87,355.10,350.81,344.97,337.44,345.26,338.06,342.23,352.66,353.09,348.84,347.93,349.80,353.42,353.53,354.05,355.38,364.82,365.32,363.20,369.26,374.65,376.00,374.26,380.18,387.74,381.38,377.24,375.68,373.55,375.45,372.78,366.43,374.11,370.53,368.71,373.15,368.56,362.16,367.12,364.39,370.66,369.04,367.94,371.66,367.58,371.86,369.30,376.85,376.71,379.84,378.48,376.64,374.68,372.45,369.58,373.37,371.49,372.92,372.64,376.43,375.86,378.40,381.44,381.67,388.40,385.35,395.85,399.67,399.24,394.75,403.51,398.93,402.74,400.35,402.97,402.19,402.17,398.72,395.15,395.98,400.65,402.81,391.97,397.10,384.85,372.72,362.59,353.18,359.65,361.17,366.59,365.26,356.02,341.39,324.72,311.11,297.39,274.04,274.07,277.82,,L7
2002-02-18 21:42:54+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.60,387.50,384.92,388.77,388.08,384.99,386.17,385.71,378.70,382.77,380.33,383.85,384.21,384.02,382.33,383.48,379.83,387.57,384.75,394.33,388.78,395.31,389.23,391.11,388.27,388.02,389.30,387.01,388.57,388.06,391.57,393.29,395.69,400.31,399.09,403.50,403.62,410.81,410.09,417.31,412.23,420.17,415.63,419.88,417.18,420.32,419.16,420.84,419.28,417.94,418.44,420.65,421.51,414.13,404.50,402.09,396.36,384.07,375.78,379.48,376.39,371.74,371.66,369.02,355.33,341.25,324.42,314.48,299.63,298.05,306.90,269.31,L7
2002-02-25 21:48:47+00:00,313.14,308.91,329.01,348.45,374.35,395.15,406.12,399.00,396.68,395.07,394.28,404.00,400.68,401.43,402.79,398.84,395.13,386.85,384.94,380.73,378.35,368.77,371.46,367.82,365.99,365.58,363.66,361.17,357.77,358.78,363.29,362.72,359.37,367.95,371.23,370.88,372.79,375.51,369.86,362.50,354.71,351.45,352.54,336.48,349.00,341.70,344.58,352.36,357.91,350.10,353.00,348.20,355.86,363.71,359.82,362.39,367.42,363.08,367.82,374.23,378.48,380.39,381.10,387.91,385.20,382.22,382.02,380.45,378.98,382.31,376.94,369.43,372.73,371.44,376.57,373.47,371.03,372.04,370.31,370.53,375.05,370.42,376.24,374.41,375.86,376.69,379.89,384.91,388.21,386.56,384.87,386.35,384.46,383.09,381.09,376.69,382.59,377.31,382.29,379.39,382.24,385.76,392.09,390.16,389.32,391.41,395.29,402.62,399.93,404.18,405.44,406.92,407.81,410.28,409.74,411.39,406.28,401.50,407.19,401.96,404.84,400.54,398.06,398.64,391.48,376.28,366.48,363.10,358.50,360.90,359.18,354.80,356.48,343.36,316.51,301.50,280.89,271.75,267.73,268.08,278.44,L7
2002-03-22 21:42:52+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.75,389.74,390.11,388.73,395.14,390.87,397.63,394.18,401.32,400.63,402.03,400.52,396.00,390.14,394.47,389.68,395.27,392.33,397.51,394.40,399.77,396.50,404.74,404.15,406.07,405.83,410.85,419.10,418.50,418.33,417.90,420.91,420.80,422.99,423.97,423.91,421.69,417.64,422.02,423.69,428.50,429.36,421.03,410.87,406.28,391.81,380.44,378.82,377.38,380.40,374.38,366.65,363.02,357.51,340.79,325.48,305.06,288.61,272.31,267.78,266.00,L7
2002-04-07 21:42:28+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.66,381.34,386.21,383.89,382.77,384.15,385.14,386.30,383.60,378.76,382.78,382.48,385.35,382.18,381.28,383.60,379.34,384.00,386.13,384.89,388.58,386.26,389.04,391.95,395.40,392.29,388.86,387.37,384.78,384.29,385.08,384.59,385.45,387.35,388.81,387.38,395.85,402.39,402.25,402.97,401.84,406.77,404.55,407.84,409.70,412.04,412.95,412.69,411.93,414.29,409.23,405.58,408.59,406.53,407.88,404.34,406.22,399.22,391.23,387.23,373.72,366.36,368.39,363.04,359.09,355.44,344.66,339.67,326.38,313.61,296.11,269.67,264.97,259.45,252.10,L7
2002-04-14 21:48:38+00:00,327.01,324.69,332.43,357.33,378.95,404.97,406.55,405.16,404.72,406.40,407.93,404.59,410.94,415.89,422.23,410.81,404.65,399.56,394.22,393.43,392.50,386.30,386.93,381.56,375.14,373.06,376.21,372.82,374.14,368.93,372.38,374.12,376.62,377.16,381.76,378.17,379.79,384.41,387.01,381.46,380.61,377.25,370.50,358.53,374.62,371.94,368.94,374.56,374.31,377.24,373.86,375.85,371.46,373.51,372.60,374.57,378.03,387.92,390.03,386.97,394.33,395.26,397.17,394.16,403.95,397.80,396.54,395.88,392.18,388.31,392.95,390.38,391.28,393.57,388.21,394.22,390.46,392.58,388.31,385.95,384.38,387.02,386.73,392.48,391.29,391.06,392.65,388.68,396.89,393.95,401.16,394.98,399.73,392.59,390.50,391.33,388.24,391.95,388.17,393.89,389.62,395.69,395.16,405.08,403.98,407.00,403.27,412.80,408.15,413.77,415.36,417.69,419.44,419.22,419.56,420.41,424.06,422.39,424.66,424.23,421.88,419.99,415.53,405.27,406.94,390.95,382.32,376.03,377.26,379.58,365.51,368.36,360.85,350.88,343.45,332.17,309.10,294.60,283.70,281.81,263.66,L7
2002-05-16 21:48:34+00:00,320.87,322.70,330.63,345.75,373.30,397.24,406.70,406.32,407.27,406.61,400.81,406.88,410.51,415.33,417.05,406.33,400.76,395.32,394.74,389.27,389.81,376.34,384.50,376.98,371.93,377.60,373.34,371.97,372.73,373.67,371.21,381.59,377.38,381.22,376.86,379.25,379.68,381.22,387.36,379.34,379.22,375.15,372.68,360.63,365.68,370.67,369.47,364.51,374.00,376.44,371.89,378.18,375.44,374.74,374.97,381.61,373.91,388.18,388.40,393.81,394.10,399.20,400.88,397.68,406.13,401.55,404.57,398.71,393.87,387.77,398.76,393.59,400.55,398.38,390.41,395.05,391.86,389.30,392.96,390.89,382.61,387.54,385.28,394.55,391.18,398.16,394.26,395.67,397.95,396.20,400.28,397.36,399.28,398.20,397.95,398.61,395.58,398.00,395.15,398.41,395.57,400.81,399.97,410.13,419.53,412.98,413.85,419.61,418.22,421.10,415.97,423.13,428.26,428.11,430.48,428.14,428.09,428.95,433.82,431.33,434.61,431.06,426.05,412.36,415.06,403.69,388.55,381.49,387.86,385.26,383.23,374.72,367.78,363.41,349.23,338.94,319.94,307.15,295.69,293.88,257.53,L7
2002-06-01 21:48:28+00:00,324.56,326.02,330.59,348.06,373.52,397.87,406.25,400.27,401.54,403.23,403.82,406.61,405.84,412.57,411.39,407.17,394.08,396.17,392.22,387.32,384.29,373.93,377.42,370.96,376.30,368.20,371.81,366.58,365.94,369.76,362.98,373.64,369.49,375.10,374.47,373.22,379.15,380.94,379.58,377.62,372.89,368.76,364.89,360.85,353.46,355.97,358.61,363.28,365.72,365.39,368.33,365.97,370.76,368.90,367.83,367.78,373.29,377.97,377.87,383.12,388.08,389.03,386.46,395.96,394.95,391.82,385.95,390.71,386.27,381.96,386.47,382.66,382.50,384.52,384.70,383.71,382.11,375.64,382.93,379.77,381.92,379.43,374.70,379.87,377.89,380.32,383.03,383.39,386.68,388.06,389.95,385.85,379.39,386.28,379.43,385.92,381.55,387.79,383.52,390.49,385.96,394.36,397.61,398.74,406.80,401.83,409.75,403.41,406.00,405.40,405.24,408.98,412.57,409.48,406.25,412.86,406.27,413.44,407.02,412.79,409.27,413.63,408.29,404.35,397.12,390.59,379.26,369.45,371.99,365.81,365.33,362.44,354.58,344.58,329.95,320.45,302.80,292.64,280.48,275.91,249.17,L7
2002-07-28 21:42:18+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.88,374.08,371.12,374.89,376.98,372.27,369.86,363.44,355.87,355.77,363.54,364.40,368.87,365.62,374.31,372.06,370.98,372.35,,,,,364.91,363.67,368.24,361.94,369.40,373.17,377.85,378.91,379.51,377.38,379.75,374.89,372.09,379.20,388.23,386.44,397.49,393.17,399.20,395.16,400.83,399.81,403.11,402.77,405.17,400.67,409.06,402.07,408.98,,,,,,,,426.80,,,,,,,348.60,340.26,328.62,314.75,300.22,288.75,287.23,247.36,L7
2002-08-20 21:47:58+00:00,320.28,308.83,318.40,321.12,334.80,359.27,375.85,376.72,368.90,369.57,365.65,372.97,374.91,373.02,388.09,,,385.42,360.84,344.88,354.82,368.19,378.58,377.27,380.50,381.35,363.65,345.70,351.96,376.40,386.17,378.97,353.37,340.96,343.82,,379.97,388.37,373.34,386.11,380.35,371.13,349.75,348.36,363.97,324.74,328.19,355.54,355.97,341.26,344.57,356.41,,367.89,365.69,344.49,384.08,388.90,379.82,373.55,378.27,377.67,388.03,400.02,410.39,386.69,383.53,398.11,405.85,394.74,382.31,378.71,374.54,392.94,392.39,394.72,389.24,385.83,386.96,365.19,371.29,375.68,384.77,390.27,378.29,376.33,386.35,392.72,380.58,383.98,389.87,395.44,385.73,386.70,387.68,392.81,390.21,389.46,383.99,393.16,398.54,395.29,400.62,399.52,398.25,406.65,396.58,403.42,408.48,402.29,398.25,404.49,404.97,411.75,410.21,414.46,415.83,409.36,402.36,401.86,407.60,404.84,406.84,417.10,407.54,401.83,394.96,396.57,392.75,371.91,372.63,362.09,363.04,354.55,352.36,342.38,341.48,319.70,321.63,313.28,,L7
2002-08-29 21:42:03+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.62,383.15,378.66,378.78,377.04,375.72,370.76,376.62,372.78,383.46,376.71,383.57,376.46,383.67,379.47,389.30,380.94,389.21,383.34,391.27,384.11,392.85,388.47,398.25,394.13,400.93,395.72,403.13,396.35,403.63,399.21,408.97,404.89,411.17,406.85,412.60,404.13,403.79,403.53,406.02,405.82,403.21,406.46,400.79,390.54,388.63,379.40,373.03,358.93,356.63,355.39,351.25,355.09,341.60,331.14,316.46,305.27,287.76,266.57,L7
2002-09-14 21:41:31+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.91,387.08,385.70,376.98,377.17,380.03,380.58,380.13,379.95,379.95,373.40,376.85,378.29,389.90,384.86,388.31,388.36,392.25,383.87,397.78,399.62,395.60,392.17,383.30,388.00,385.18,404.45,404.33,402.51,402.29,402.45,390.55,397.89,396.01,407.74,415.35,417.19,416.56,415.42,408.37,411.42,410.78,415.18,417.47,418.32,424.37,420.75,410.01,411.60,404.91,408.59,406.38,414.04,408.76,411.57,407.39,403.06,388.36,378.94,382.17,354.93,352.34,351.93,352.01,343.51,325.72,322.40,309.58,282.31,L7
2002-10-23 21:47:39+00:00,312.51,309.61,307.34,322.79,341.24,367.35,374.90,367.40,376.89,377.73,378.59,381.23,380.77,385.30,386.34,377.89,369.65,369.64,367.71,363.87,360.34,358.43,365.04,356.12,352.80,354.58,352.55,352.86,355.26,348.55,350.95,350.58,352.59,349.97,356.38,356.20,361.16,359.90,361.89,357.35,356.25,356.79,352.11,351.52,332.65,347.66,345.36,348.36,347.74,346.26,348.14,353.79,349.39,346.71,354.38,348.81,354.61,358.46,366.56,362.41,372.01,370.68,381.40,384.84,384.74,388.90,385.26,378.96,370.71,374.82,371.29,371.50,369.37,367.87,363.65,370.61,369.25,367.97,363.62,359.57,365.25,360.77,370.12,368.33,374.89,375.00,375.40,370.83,366.87,362.36,369.56,370.06,371.62,366.70,369.49,370.40,368.67,371.26,374.77,377.42,377.27,379.46,382.05,381.40,389.09,380.92,381.18,382.76,384.63,390.19,395.86,391.91,399.68,394.37,401.05,395.44,402.84,401.58,407.63,400.44,400.98,397.70,389.04,386.50,388.51,396.12,386.70,385.52,381.08,376.22,362.39,355.09,344.98,348.02,338.62,328.08,313.68,297.81,289.30,284.27,250.68,L7
2002-11-08 21:47:44+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.36,352.25,360.49,357.68,364.56,355.05,357.49,355.34,363.38,358.80,364.24,359.55,364.24,357.42,362.32,364.09,354.85,349.74,349.48,349.05,351.76,351.15,348.13,354.08,350.03,353.17,354.82,356.63,360.95,366.44,364.88,370.92,375.27,376.05,383.16,388.58,381.33,375.85,377.13,374.56,374.91,375.74,368.39,365.40,371.78,369.38,371.59,368.20,362.42,366.25,362.70,364.81,366.73,369.10,366.52,366.59,365.01,368.73,368.80,373.94,372.49,373.01,370.04,368.22,370.49,366.67,372.67,368.94,376.70,372.08,378.05,374.35,381.43,378.10,383.21,384.21,383.34,392.25,394.97,391.24,396.67,394.20,401.20,402.04,403.55,405.47,405.20,403.87,407.11,404.80,405.89,398.00,401.62,397.98,392.07,397.94,397.49,392.67,387.56,377.04,383.94,367.80,357.87,355.58,357.02,348.70,343.86,325.28,313.18,299.31,290.02,250.78,L7
2002-11-17 21:42:06+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.36,334.04,331.83,333.84,340.19,336.83,339.87,338.71,344.25,338.85,341.46,339.68,347.35,354.23,360.80,367.45,372.73,374.24,377.91,372.95,366.57,361.45,366.68,360.95,354.97,356.39,352.90,348.14,356.95,351.34,354.95,354.35,354.28,355.83,353.03,356.48,356.88,356.65,356.90,351.26,354.42,356.62,356.11,360.83,358.27,361.01,360.34,356.27,357.12,364.00,360.34,365.15,363.35,370.50,367.14,371.31,367.90,373.82,368.93,374.39,369.30,373.51,372.01,376.07,374.99,382.09,379.68,386.24,380.46,391.52,383.46,385.97,382.87,383.32,381.10,373.49,369.23,375.42,368.88,375.18,380.49,380.43,369.49,372.16,364.38,355.15,344.01,337.91,331.08,318.36,312.51,323.42,281.54,,220.19,L7
