dates,satname,nzd0239-0000,nzd0239-0001,nzd0239-0002,nzd0239-0003,nzd0239-0004,nzd0239-0005,nzd0239-0006,nzd0239-0007,nzd0239-0008,nzd0239-0009,nzd0239-0010,nzd0239-0011,nzd0239-0012,nzd0239-0013,nzd0239-0014,nzd0239-0015,nzd0239-0016,nzd0239-0017,nzd0239-0018,nzd0239-0019,nzd0239-0020,nzd0239-0021,nzd0239-0022,nzd0239-0023,nzd0239-0024,nzd0239-0025,nzd0239-0026,nzd0239-0027,nzd0239-0028,nzd0239-0029,nzd0239-0030,nzd0239-0031,nzd0239-0032,nzd0239-0033,nzd0239-0034,nzd0239-0035,nzd0239-0036,nzd0239-0037,nzd0239-0038,nzd0239-0039,nzd0239-0040,nzd0239-0041,nzd0239-0042,nzd0239-0043,nzd0239-0044,nzd0239-0045,nzd0239-0046,nzd0239-0047,nzd0239-0048,nzd0239-0049,nzd0239-0050,nzd0239-0051,nzd0239-0052,nzd0239-0053,nzd0239-0054,nzd0239-0055,nzd0239-0056,nzd0239-0057,nzd0239-0058,nzd0239-0059,nzd0239-0060,nzd0239-0061,nzd0239-0062,nzd0239-0063,nzd0239-0064,nzd0239-0065,nzd0239-0066,nzd0239-0067,nzd0239-0068,nzd0239-0069,nzd0239-0070,nzd0239-0071,nzd0239-0072,nzd0239-0073,nzd0239-0074,nzd0239-0075,nzd0239-0076,nzd0239-0077,nzd0239-0078,nzd0239-0079,nzd0239-0080,nzd0239-0081,nzd0239-0082,nzd0239-0083,nzd0239-0084,nzd0239-0085,nzd0239-0086,nzd0239-0087,nzd0239-0088,nzd0239-0089,nzd0239-0090,nzd0239-0091,nzd0239-0092,nzd0239-0093,nzd0239-0094,nzd0239-0095,nzd0239-0096,nzd0239-0097,nzd0239-0098,nzd0239-0099,nzd0239-0100,nzd0239-0101,nzd0239-0102,nzd0239-0103,nzd0239-0104,nzd0239-0105,nzd0239-0106,nzd0239-0107,nzd0239-0108,nzd0239-0109,nzd0239-0110,nzd0239-0111,nzd0239-0112,nzd0239-0113,nzd0239-0114,nzd0239-0115,nzd0239-0116,nzd0239-0117,nzd0239-0118,nzd0239-0119,nzd0239-0120,nzd0239-0121,nzd0239-0122,nzd0239-0123,nzd0239-0124,nzd0239-0125,nzd0239-0126,nzd0239-0127,nzd0239-0128,nzd0239-0129,nzd0239-0130,nzd0239-0131,nzd0239-0132,nzd0239-0133,nzd0239-0134,nzd0239-0135,nzd0239-0136,nzd0239-0137,nzd0239-0138,nzd0239-0139,nzd0239-0140
2001-04-04 21:43:43+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.03,443.67,448.68,444.96,444.92,441.30,437.92,441.27,441.52,447.27,445.54,444.73,442.18,442.77,448.05,451.60,451.35,443.38,435.90,434.38,430.62,432.22,433.68,428.78,422.46,419.62,420.34,420.61,417.06,419.21,396.29,373.79,363.50,351.75,342.89,313.17
2001-04-20 21:43:46+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.43,396.62,399.57,401.93,404.14,407.33,410.48,408.90,407.15,401.90,403.72,398.59,401.59,400.82,398.86,399.28,398.52,392.94,397.81,393.90,391.20,391.80,388.75,386.43,393.17,397.26,400.46,394.84,404.31,403.06,404.38,400.79,399.55,402.78,398.86,401.85,402.46,405.26,409.90,407.68,405.89,410.23,412.57,415.75,413.41,419.42,423.54,422.49,426.97,425.80,424.45,424.38,419.98,426.70,441.19,432.56,433.63,433.82,432.86,435.10,441.28,439.90,437.59,437.82,435.25,429.18,427.73,422.03,424.53,421.41,412.41,414.47,410.81,405.34,403.92,402.12,390.83,373.26,365.86,355.49,339.15,328.03,312.82
2001-05-22 21:43:54+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.84,386.16,387.08,385.09,391.00,397.67,404.33,401.85,392.26,379.11,376.99,382.96,377.55,373.81,374.93,,,,377.21,380.32,381.93,378.56,375.48,377.20,380.23,377.16,373.61,379.97,379.35,383.78,381.80,385.54,379.15,380.83,378.32,382.04,379.74,381.40,383.14,387.36,387.44,390.14,389.21,394.74,393.47,401.77,398.54,407.17,401.78,405.64,404.26,412.53,407.23,413.25,409.62,417.42,418.54,424.61,414.91,420.83,420.42,427.86,418.44,422.89,415.62,411.87,411.84,406.29,411.85,403.73,396.49,392.44,388.76,386.43,374.92,369.13,356.89,340.02,329.94,317.29,311.42,301.17
2001-06-07 21:43:42+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.57,367.73,363.22,364.68,359.93,366.83,364.21,370.07,368.09,363.16,365.05,367.01,365.10,368.05,363.01,371.31,369.16,368.60,371.59,369.26,373.91,367.56,373.34,371.05,373.27,373.45,377.20,376.98,381.90,378.68,385.54,380.97,387.30,384.76,391.96,387.56,394.85,390.26,396.51,396.53,401.67,396.51,402.60,400.20,404.18,406.21,409.96,403.35,408.21,409.54,413.95,402.94,408.97,401.32,400.61,397.01,391.85,386.63,387.73,,,,,,,,,,,
2001-06-30 21:49:12+00:00,L7,382.54,381.60,402.41,409.98,412.62,424.31,,397.89,399.65,,438.46,433.64,405.02,407.95,449.46,412.59,452.67,440.13,399.60,382.07,421.93,431.70,420.83,380.59,395.88,395.01,404.27,429.42,412.27,428.87,411.72,402.24,417.76,413.91,,383.79,,,417.09,411.90,408.57,422.25,416.84,420.81,424.09,409.60,410.62,406.50,404.06,412.16,409.91,408.38,426.18,408.30,419.63,428.29,424.96,433.70,409.92,411.00,418.25,432.70,430.37,452.43,444.28,420.63,413.88,433.34,444.27,439.54,431.56,439.08,422.43,419.80,420.82,414.76,421.75,424.09,425.94,420.71,423.53,422.54,436.49,429.63,436.74,420.40,439.52,443.70,436.29,440.50,426.13,440.56,427.88,433.39,420.69,437.09,431.89,444.09,439.01,439.97,445.25,439.83,431.42,431.84,442.54,451.75,460.65,451.19,453.82,455.97,447.06,462.41,453.39,464.81,460.10,460.71,472.09,467.85,468.83,473.64,467.67,457.71,465.19,452.75,444.34,445.14,444.81,442.58,429.20,426.38,429.77,424.88,423.42,404.88,392.79,,,,,,
2001-07-25 21:42:54+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.12,351.98,354.23,357.11,358.81,358.31,358.87,352.92,363.33,367.27,367.87,367.09,371.19,376.98,380.77,387.36,384.90,377.36,381.04,377.68,376.65,381.54,378.66,383.81,375.95,368.17,367.21,372.58,371.66,376.26,372.69,374.07,373.12,370.78,376.62,372.19,376.21,377.02,374.81,383.23,378.90,387.59,380.73,385.25,380.95,381.74,380.18,385.04,382.57,385.48,386.97,391.21,389.25,395.59,394.30,402.43,397.07,403.99,399.71,408.90,402.59,411.24,405.44,412.19,406.43,414.30,408.59,418.65,411.84,418.94,413.48,421.62,412.78,411.83,411.05,408.45,407.47,401.87,391.90,398.69,387.65,383.58,383.27,372.06,362.82,358.30,337.34,328.27,307.63,303.81,300.58,294.60
2001-08-10 21:43:00+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.00,364.10,365.17,362.73,369.26,364.96,370.61,364.23,370.01,366.79,371.92,367.38,370.76,368.54,374.83,374.00,374.83,375.67,381.07,376.95,381.80,380.90,389.98,386.03,393.77,390.69,398.34,393.40,396.51,396.31,401.16,400.44,401.68,402.71,405.88,402.80,403.34,397.76,396.04,395.49,392.08,389.94,387.00,380.32,370.09,369.77,360.82,358.48,345.78,342.31,330.66,318.88,,409.01,,
2001-08-26 21:42:25+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.91,383.13,385.91,388.65,385.62,391.59,390.85,393.40,391.36,388.28,391.84,388.62,390.94,389.30,392.38,388.61,392.18,389.73,395.08,392.78,400.95,399.40,404.74,402.64,407.32,409.99,414.27,419.98,416.84,419.76,419.62,421.96,421.07,425.86,428.13,431.85,429.14,423.06,424.47,416.30,419.83,416.64,414.86,410.32,403.81,395.44,396.36,387.10,383.19,384.16,374.18,364.17,364.18,358.38,347.42,334.07,323.06,311.16,294.94
2001-09-02 21:48:29+00:00,L7,314.00,317.69,325.74,339.86,362.98,385.53,390.44,390.45,388.58,389.30,383.98,384.37,392.03,391.90,395.85,390.43,395.93,385.95,380.06,371.49,366.49,360.79,361.60,364.26,360.53,361.44,358.47,360.91,358.73,356.87,356.21,355.26,353.13,356.15,357.14,355.14,357.87,363.10,365.42,360.50,355.39,356.68,353.48,339.35,346.46,351.12,348.69,354.43,356.83,358.04,355.24,359.58,358.49,362.17,360.95,360.29,359.39,366.39,368.73,368.49,372.30,379.32,382.53,386.32,391.87,385.03,385.61,385.14,381.13,380.23,382.75,377.32,376.90,380.57,374.31,382.26,375.88,377.02,375.92,373.89,371.99,375.06,372.73,376.43,377.41,380.26,380.17,377.49,383.56,380.14,387.07,379.61,383.82,378.88,379.57,377.84,375.06,375.18,372.62,379.68,376.71,381.71,379.17,387.98,386.02,392.53,389.64,395.59,400.23,400.76,401.71,403.73,408.54,,,,,,,,,,,,,,391.21,387.33,378.49,383.02,374.96,372.36,356.83,357.42,349.88,342.02,329.63,312.88,298.83,292.15,274.15
2001-09-11 21:42:38+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.91,384.15,378.07,382.50,379.31,382.33,378.18,381.44,382.03,385.16,387.51,385.23,390.16,388.04,389.98,390.71,389.08,391.95,387.05,392.87,385.51,390.09,387.63,391.64,387.10,391.96,390.28,397.41,394.85,403.82,399.60,407.83,407.08,413.02,408.35,416.95,416.18,419.59,418.05,422.17,426.13,426.57,431.84,430.08,431.01,428.28,420.33,422.48,413.81,410.49,403.90,400.09,393.45,384.62,388.41,382.63,380.99,375.53,364.93,358.32,347.08,330.06,315.97,307.37,305.66,302.84
2001-09-18 21:48:17+00:00,L7,295.22,294.75,303.22,324.14,345.76,364.74,376.39,373.79,369.19,370.10,367.84,370.23,373.41,378.55,380.72,376.28,372.64,368.96,359.37,358.38,352.69,346.29,349.13,343.96,345.70,343.70,343.58,341.43,343.02,338.80,337.28,339.80,336.86,342.60,343.20,347.75,348.96,354.83,352.32,351.13,346.13,341.11,331.42,304.53,325.50,333.29,336.72,337.00,342.04,341.39,343.73,344.18,341.65,343.21,343.62,345.96,348.26,352.29,352.35,362.51,360.43,368.04,370.09,375.57,374.29,377.83,373.14,365.77,371.91,367.79,372.20,368.43,366.23,361.30,366.13,361.87,367.25,364.11,364.92,364.14,360.55,360.46,363.40,367.07,368.08,366.52,367.59,367.29,360.84,369.95,365.16,372.60,368.94,370.79,367.90,366.89,367.74,361.88,367.77,363.67,371.35,365.86,375.61,370.66,376.69,374.86,380.88,385.91,385.21,390.78,386.47,393.91,390.48,395.80,394.71,402.07,398.04,405.47,401.41,408.37,403.65,406.05,399.15,390.82,388.29,384.41,385.33,384.25,373.97,367.59,367.73,361.05,354.19,344.85,343.67,330.27,317.89,299.04,292.14,285.10,277.61
2001-09-27 21:42:29+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.52,402.19,407.69,402.75,403.31,416.08,428.91,415.13,421.37,422.18,413.77,417.89,414.34,411.50,412.65,408.78,409.66,408.51,399.34,408.21,411.74,411.82,406.40,400.87,405.62,402.31,410.38,410.27,409.41,407.04,413.19,410.95,415.03,415.59,421.98,419.13,409.96,411.30,405.90,405.61,410.62,405.27,413.84,412.90,413.16,414.45,420.82,422.00,425.14,431.15,433.32,434.06,434.34,433.51,441.29,442.48,445.74,445.67,452.48,447.47,448.64,450.79,452.14,450.04,442.91,440.98,435.98,428.64,421.43,412.70,412.63,400.73,405.74,401.22,397.85,387.37,388.34,382.95,360.75,350.66,335.49,330.83,334.33,337.29
2001-10-13 21:42:15+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.78,402.91,396.64,407.47,400.95,414.13,435.15,403.45,402.68,431.75,433.78,422.60,405.45,418.12,398.05,375.37,379.92,412.40,,,385.88,364.50,370.66,,,361.06,372.06,391.07,,390.47,,408.54,393.50,401.58,,,,,,,,,,,,,,,,,,,,,423.68,407.89,409.41,414.14,429.79,413.35,421.28,408.89,405.42,413.75,409.36,420.39,420.79,402.91,416.24,423.42,412.95,417.99,424.07,427.01,431.59,426.39,432.46,432.12,431.20,444.25,439.99,441.83,443.50,444.78,460.95,447.58,457.25,444.09,441.28,,,424.65,427.35,415.78,426.67,403.41,,,,,,,,,,,,,
2001-10-20 21:48:09+00:00,L7,282.02,277.89,289.46,308.58,335.68,352.67,362.21,358.92,357.25,356.26,352.96,354.83,362.50,363.28,369.74,,358.73,351.69,347.10,341.23,338.64,317.43,331.54,336.00,327.86,332.74,326.33,327.58,323.86,324.00,323.63,324.77,318.73,325.55,330.17,331.99,340.31,341.68,336.69,339.73,336.08,333.01,310.96,270.61,,317.37,321.55,318.63,327.43,330.22,328.38,324.81,329.43,328.11,327.45,333.56,324.90,331.77,336.29,344.39,344.23,350.66,350.19,363.23,359.23,355.64,354.45,357.54,358.72,353.27,351.58,346.36,353.64,349.83,351.50,346.93,344.43,341.95,347.23,345.33,349.54,346.59,345.69,343.72,343.24,348.63,348.17,351.10,351.15,352.60,354.69,352.09,351.51,349.13,347.84,348.16,346.57,351.09,351.50,352.96,356.27,354.05,356.12,359.03,363.34,364.52,371.24,369.10,371.87,373.86,378.33,379.83,381.27,380.55,381.96,386.57,390.58,395.10,391.44,391.79,388.91,384.84,377.53,376.36,368.19,362.75,359.51,354.99,349.41,350.69,346.21,339.18,337.75,330.63,325.76,314.48,288.74,269.48,263.62,265.11,257.72
2002-01-24 21:48:42+00:00,L7,321.16,317.21,319.94,344.72,377.24,403.38,407.59,398.84,394.69,408.96,389.82,410.05,433.91,432.00,418.95,408.62,400.75,399.89,401.40,383.69,389.74,396.27,413.94,405.78,404.15,396.14,402.64,399.46,,362.32,396.25,400.64,405.63,403.39,409.59,403.34,412.16,387.76,410.59,404.77,403.65,,394.91,407.44,410.25,402.91,394.08,406.49,,360.92,359.79,393.35,390.53,388.68,392.80,405.60,411.41,402.69,403.95,402.74,411.86,399.56,410.76,416.38,423.20,421.54,413.00,410.23,409.76,415.62,390.68,377.35,387.35,406.67,406.81,411.15,403.56,373.37,380.31,397.16,403.46,401.62,381.61,403.56,414.74,394.44,387.23,400.76,409.65,416.27,407.14,407.37,406.66,407.53,404.53,398.42,397.55,405.64,396.99,394.97,414.28,409.86,422.07,416.74,417.51,419.30,425.14,433.39,433.26,431.77,440.62,441.39,430.00,437.96,429.10,432.84,419.43,418.05,424.48,432.28,432.32,431.04,429.17,433.02,427.35,411.32,390.82,377.55,385.96,399.82,381.29,389.59,387.97,355.25,350.94,346.15,344.98,316.35,315.63,291.08,269.14
2002-02-09 21:48:45+00:00,L7,316.28,316.43,323.84,346.12,373.72,393.07,395.88,391.46,395.86,399.63,402.07,401.10,402.15,403.69,407.75,404.99,391.28,391.45,390.98,390.12,381.77,376.81,369.56,369.48,364.29,366.25,365.06,361.86,365.10,361.13,363.40,364.57,361.76,370.62,367.83,372.07,373.14,377.06,372.66,370.87,366.77,362.48,356.64,351.44,362.76,352.06,353.90,362.66,361.84,358.84,356.68,359.80,362.17,360.53,362.80,365.38,372.60,375.32,373.20,378.01,383.40,384.75,383.01,388.93,397.74,391.38,387.24,384.43,382.30,384.20,382.78,376.43,384.11,380.53,378.71,383.15,378.56,370.91,375.87,373.14,379.41,377.79,377.94,381.66,377.58,381.86,379.30,386.85,386.71,389.84,388.48,386.64,384.68,382.45,379.58,383.37,381.49,382.92,382.64,386.43,385.86,388.40,391.44,391.67,400.07,395.35,407.52,411.34,410.91,406.42,415.18,410.60,414.41,412.02,414.64,413.86,413.84,410.39,406.82,407.65,412.32,414.48,403.64,407.10,396.52,384.39,372.59,363.18,369.65,372.84,376.59,375.26,367.69,353.06,338.72,325.11,311.39,288.04,288.07,295.32,
2002-02-18 21:42:54+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.90,266.27,275.72,,,367.85,375.21,372.63,376.48,375.79,372.70,373.88,373.42,367.95,372.02,369.58,373.10,373.46,371.73,370.04,371.19,367.54,375.28,372.46,382.04,376.49,383.02,376.94,378.82,375.98,375.73,377.01,374.72,376.28,375.77,379.28,381.00,383.40,388.02,386.80,389.17,391.33,396.48,395.76,402.98,397.90,405.84,401.30,405.55,402.85,405.99,404.83,406.51,404.95,403.61,404.11,406.32,407.18,399.80,392.21,387.76,382.03,371.78,363.49,367.19,362.06,359.45,359.37,354.69,341.00,324.05,307.22,297.28,282.43,280.85,285.40,254.98
2002-02-25 21:48:47+00:00,L7,326.00,321.77,338.01,358.45,385.60,408.01,417.37,410.25,409.54,407.93,407.14,416.86,413.54,416.43,417.79,411.70,407.99,399.71,397.80,393.59,393.35,383.77,386.46,380.68,378.85,378.44,376.52,374.03,370.63,371.64,374.54,377.72,374.37,382.95,384.09,382.13,384.04,386.76,382.72,375.36,369.71,366.45,367.54,354.48,371.50,359.70,359.58,365.22,369.16,362.96,364.25,361.06,367.11,372.71,371.07,375.25,377.42,375.94,380.68,385.48,389.73,391.64,392.35,399.16,398.06,395.08,394.88,391.70,390.23,393.56,389.80,382.29,385.59,384.30,389.43,386.33,383.89,383.29,381.56,381.78,386.30,381.67,389.10,387.27,388.72,389.55,392.75,397.77,401.07,399.42,397.73,399.21,397.32,395.95,393.95,389.55,395.45,390.17,395.15,392.25,395.10,398.62,404.95,403.02,404.32,404.27,410.29,417.62,414.93,419.18,420.44,421.92,422.81,425.28,424.74,426.39,421.28,416.50,422.19,416.96,419.84,415.54,413.06,411.50,406.48,391.28,379.34,375.96,371.36,375.90,372.04,367.66,371.48,358.36,334.51,319.50,298.89,289.75,285.73,290.58,293.44
2002-03-22 21:42:52+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.38,,,,,,391.50,392.49,393.25,391.87,398.28,394.01,400.77,397.32,404.46,403.77,405.17,403.66,399.14,393.28,397.61,392.82,398.41,395.47,400.65,397.54,402.91,399.64,407.88,407.29,409.74,408.97,414.52,422.77,422.17,422.00,421.57,424.58,424.47,426.66,427.64,427.58,425.36,421.31,425.69,427.36,432.17,433.03,424.70,414.01,409.95,395.48,383.58,381.96,380.52,384.07,377.52,369.79,366.69,361.18,345.19,329.88,309.46,293.01,276.71,273.28,269.67
2002-04-07 21:42:28+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.23,394.09,398.96,396.64,397.34,398.72,399.71,400.87,398.17,393.33,397.35,395.23,398.10,394.93,394.03,396.35,393.91,398.57,400.70,399.46,403.15,400.83,403.61,406.52,409.97,406.86,403.43,401.94,399.35,398.86,399.65,399.16,400.02,401.92,403.38,401.95,410.42,416.96,419.25,417.54,418.84,423.77,421.55,424.84,426.70,429.04,429.95,429.69,428.93,431.29,426.23,422.58,425.59,423.53,424.88,421.34,423.22,413.79,408.23,404.23,388.29,380.93,382.96,380.04,373.66,370.01,361.66,356.67,346.78,334.01,316.51,290.07,285.37,284.95,269.10
2002-04-14 21:48:38+00:00,L7,312.44,310.12,322.23,346.00,366.20,390.40,393.80,392.41,390.15,391.83,393.36,390.02,396.37,398.89,405.23,396.24,390.08,384.99,379.65,378.86,375.50,369.30,369.93,366.99,360.57,358.49,361.64,358.25,359.57,354.36,359.63,357.12,359.62,360.16,367.19,365.42,367.04,371.66,372.44,366.89,363.61,360.25,353.50,338.13,349.12,351.54,351.94,359.99,361.56,362.67,361.11,361.28,358.71,363.31,359.85,360.00,366.70,373.35,375.46,374.22,381.58,382.51,384.42,381.41,389.38,383.23,381.97,383.13,379.43,375.56,378.38,375.81,376.71,379.00,373.64,379.65,375.89,379.83,375.56,373.20,371.63,374.27,372.16,377.91,376.72,376.49,378.08,374.11,382.32,379.38,386.59,380.41,385.16,378.02,375.93,376.76,373.67,377.38,373.60,379.32,375.05,381.12,380.59,390.51,386.98,392.43,386.27,395.80,391.15,396.77,398.36,400.69,402.44,402.22,402.56,403.41,407.06,405.39,407.66,407.23,404.88,402.99,398.53,390.70,389.94,373.95,367.75,361.46,362.69,362.58,350.94,353.79,343.85,333.88,323.05,311.77,288.70,274.20,263.30,256.31,246.66
2002-05-16 21:48:34+00:00,L7,303.16,304.99,318.23,331.97,357.80,379.53,391.20,390.82,389.56,388.90,383.10,389.17,392.80,394.66,396.38,388.62,383.05,377.61,377.03,371.56,369.14,355.67,363.83,359.27,354.22,359.89,355.63,354.26,355.02,355.96,355.71,360.92,356.71,360.55,359.15,363.75,364.18,365.72,369.65,361.63,358.55,354.48,352.01,335.83,334.68,345.87,348.80,346.80,358.50,358.73,356.39,360.47,359.94,362.34,359.47,363.90,360.13,370.47,370.69,378.31,378.60,383.70,385.38,382.18,388.42,383.84,386.86,383.21,378.37,372.27,381.05,375.88,382.84,380.67,372.70,377.34,374.15,373.80,377.46,375.39,367.11,372.04,367.57,376.84,373.47,380.45,376.55,377.96,380.24,378.49,382.57,379.65,381.57,380.49,380.24,380.90,377.87,380.29,377.44,380.70,377.86,383.10,382.26,392.42,398.86,395.27,393.18,398.94,397.55,400.43,395.30,402.46,407.59,407.44,409.81,407.47,407.42,408.28,413.15,410.66,413.94,410.39,405.38,394.65,394.39,383.02,370.84,363.78,370.15,364.59,365.52,357.01,347.11,342.74,324.43,314.14,295.14,282.35,270.89,262.88,236.86
2002-06-01 21:48:28+00:00,L7,317.70,319.16,325.79,342.73,367.52,391.01,400.25,394.27,394.68,396.37,396.96,399.75,398.98,404.57,403.39,400.31,387.22,389.31,385.36,380.46,376.29,365.93,369.42,364.10,369.44,361.34,364.95,359.72,359.08,362.90,356.98,365.64,361.49,367.10,367.61,367.22,373.15,374.94,372.72,370.76,364.89,360.76,356.89,351.25,341.46,346.37,350.61,356.42,359.72,358.53,362.33,359.11,364.76,364.10,361.83,360.92,367.96,371.11,371.01,377.12,382.08,383.03,380.46,389.96,388.09,384.96,379.09,384.71,380.27,375.96,379.61,375.80,375.64,377.66,377.84,376.85,375.25,369.64,376.93,373.77,375.92,373.43,367.84,373.01,371.03,373.46,376.17,376.53,379.82,381.20,383.09,378.99,372.53,379.42,372.57,379.06,374.69,380.93,376.66,383.63,379.10,387.50,390.75,391.88,398.80,394.97,401.75,395.41,398.00,397.40,397.24,400.98,404.57,401.48,398.25,404.86,398.27,405.44,399.02,404.79,401.27,405.63,400.29,397.49,389.12,382.59,372.40,362.59,365.13,357.81,358.47,355.58,346.58,336.58,320.35,310.85,293.20,283.04,270.88,263.91,241.17
2002-07-28 21:42:18+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.88,359.08,353.98,357.75,359.84,355.13,352.72,346.30,338.73,340.77,348.54,349.40,353.87,350.62,357.17,354.92,353.84,355.21,,,,,347.77,346.53,351.10,344.80,352.26,356.03,360.71,361.77,362.37,360.24,362.61,357.75,354.95,362.06,368.23,369.30,377.49,373.17,379.20,375.16,380.83,379.81,383.11,382.77,385.17,380.67,389.06,382.07,388.98,,,,,649.73,,,409.66,,,,,,,328.60,316.26,304.62,290.75,276.22,264.75,257.23,227.36
2002-08-20 21:47:58+00:00,L7,336.57,325.12,329.80,333.79,349.05,375.56,390.10,390.97,385.19,385.86,381.94,389.26,391.20,392.02,407.09,,,401.71,377.13,361.17,373.82,387.19,397.58,393.56,396.79,397.64,379.94,361.99,368.25,392.69,400.42,397.97,372.37,359.96,360.11,,394.22,402.62,389.63,402.40,399.35,390.13,368.75,371.16,392.47,347.54,347.19,371.83,370.22,357.55,358.82,372.70,,379.29,379.94,360.78,396.75,405.19,396.11,387.80,392.52,391.92,402.28,414.27,426.68,402.98,399.82,412.36,420.10,408.99,398.60,395.00,390.83,409.23,408.68,411.01,405.53,400.08,401.21,379.44,385.54,389.93,401.06,406.56,394.58,392.62,402.64,409.01,396.87,400.27,406.16,411.73,402.02,402.99,403.97,409.10,406.50,405.75,400.28,409.45,414.83,411.58,416.91,415.81,417.25,422.94,415.58,422.42,427.48,421.29,417.25,423.49,423.97,430.75,429.21,433.46,434.83,428.36,421.36,420.86,426.60,423.84,425.84,433.39,426.54,420.83,411.25,412.86,409.04,390.91,388.92,378.38,382.04,373.55,375.16,365.18,364.28,342.50,344.43,341.78,
2002-08-29 21:42:03+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.57,214.27,220.04,221.82,225.47,,,,,366.62,375.15,370.66,370.78,369.04,367.72,362.76,368.62,364.78,375.46,368.71,375.57,368.46,375.67,371.47,381.30,372.94,381.21,375.34,383.27,376.11,384.85,379.14,390.25,384.80,391.60,386.39,393.80,387.02,394.30,389.88,399.64,395.56,401.84,397.52,403.27,394.80,394.46,394.20,396.69,396.49,395.21,397.13,391.46,382.54,380.63,371.40,363.70,350.93,348.63,346.06,341.92,343.89,330.40,319.94,305.26,294.07,273.76,257.24
2002-09-14 21:41:31+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.48,393.65,392.27,383.55,383.74,385.78,386.33,385.88,385.70,385.70,379.97,383.42,384.86,396.47,391.43,394.88,394.93,398.82,390.44,404.35,406.19,402.17,398.74,389.87,394.57,391.75,411.02,410.90,409.08,408.86,409.02,397.12,405.56,402.58,415.41,423.02,424.86,424.23,423.09,416.04,419.09,418.45,422.85,425.14,425.99,432.04,428.42,417.68,419.27,412.58,416.26,412.95,421.71,416.43,418.14,413.96,409.63,396.03,385.51,388.74,362.60,360.01,361.13,361.21,352.71,334.92,331.60,321.08,289.98
2002-10-23 21:47:39+00:00,L7,295.94,293.04,295.74,309.90,326.74,350.78,360.40,352.90,360.32,361.16,362.02,364.66,364.20,365.97,367.01,361.32,353.08,353.07,351.14,347.30,341.01,339.10,345.71,339.55,336.23,338.01,335.98,336.29,338.69,331.98,336.45,331.25,333.26,330.64,339.81,341.70,346.66,345.40,345.32,340.78,336.92,337.46,332.78,328.32,303.65,324.46,326.03,331.79,333.24,329.69,333.64,337.22,334.89,335.11,339.88,332.24,341.72,341.89,349.99,347.91,357.51,356.18,366.90,370.34,368.17,372.33,368.69,364.46,356.21,360.32,354.72,354.93,352.80,351.30,347.08,354.04,352.68,353.47,349.12,345.07,350.75,346.27,353.55,351.76,358.32,358.43,358.83,354.26,350.30,345.79,352.99,353.49,355.05,350.13,352.92,353.83,352.10,354.69,358.20,360.85,360.70,362.89,365.48,364.83,369.76,364.35,361.85,363.43,365.30,370.86,376.53,372.58,380.35,375.04,381.72,376.11,383.51,382.25,388.30,381.11,381.65,378.37,369.71,369.93,369.18,376.79,370.13,368.95,364.51,356.89,345.82,338.52,325.65,328.69,315.42,304.88,290.48,274.61,266.10,255.27,231.35
