dates,nzd0082-0000,nzd0082-0001,nzd0082-0002,nzd0082-0003,nzd0082-0004,nzd0082-0005,nzd0082-0006,nzd0082-0007,nzd0082-0008,nzd0082-0009,nzd0082-0010,nzd0082-0011,nzd0082-0012,nzd0082-0013,nzd0082-0014,nzd0082-0015,nzd0082-0016,nzd0082-0017,nzd0082-0018,nzd0082-0019,nzd0082-0020,nzd0082-0021,nzd0082-0022,nzd0082-0023,nzd0082-0024,nzd0082-0025,nzd0082-0026,nzd0082-0027,nzd0082-0028,nzd0082-0029,nzd0082-0030,nzd0082-0031,nzd0082-0032,nzd0082-0033,nzd0082-0034,nzd0082-0035,nzd0082-0036,nzd0082-0037,nzd0082-0038,nzd0082-0039,nzd0082-0040,nzd0082-0041,nzd0082-0042,nzd0082-0043,nzd0082-0044,nzd0082-0045,nzd0082-0046,nzd0082-0047,nzd0082-0048,nzd0082-0049,nzd0082-0050,nzd0082-0051,nzd0082-0052,nzd0082-0053,nzd0082-0054,nzd0082-0055,nzd0082-0056,nzd0082-0057,nzd0082-0058,nzd0082-0059,nzd0082-0060,nzd0082-0061,nzd0082-0062,nzd0082-0063,nzd0082-0064,nzd0082-0065,nzd0082-0066,nzd0082-0067,nzd0082-0068,nzd0082-0069,nzd0082-0070,nzd0082-0071,nzd0082-0072,nzd0082-0073,nzd0082-0074,nzd0082-0075,nzd0082-0076,nzd0082-0077,nzd0082-0078,nzd0082-0079,nzd0082-0080,nzd0082-0081,nzd0082-0082,nzd0082-0083,nzd0082-0084,nzd0082-0085,nzd0082-0086,nzd0082-0087,nzd0082-0088,nzd0082-0089,nzd0082-0090,nzd0082-0091,nzd0082-0092,nzd0082-0093,nzd0082-0094,nzd0082-0095,nzd0082-0096,nzd0082-0097,nzd0082-0098,nzd0082-0099,nzd0082-0100,nzd0082-0101,nzd0082-0102,nzd0082-0103,nzd0082-0104,nzd0082-0105,nzd0082-0106,nzd0082-0107,nzd0082-0108,nzd0082-0109,nzd0082-0110,nzd0082-0111,nzd0082-0112,nzd0082-0113,nzd0082-0114,nzd0082-0115,nzd0082-0116,nzd0082-0117,nzd0082-0118,nzd0082-0119,nzd0082-0120,nzd0082-0121,nzd0082-0122,nzd0082-0123,nzd0082-0124,nzd0082-0125,nzd0082-0126,nzd0082-0127,nzd0082-0128,nzd0082-0129,nzd0082-0130,nzd0082-0131,nzd0082-0132,nzd0082-0133,nzd0082-0134,nzd0082-0135,nzd0082-0136,nzd0082-0137,nzd0082-0138,nzd0082-0139,nzd0082-0140,nzd0082-0141,satname
2002-10-21 21:59:36+00:00,354.73,379.17,390.78,386.15,383.88,387.47,380.67,383.47,386.36,368.54,382.22,,,369.13,369.90,365.85,352.62,,343.66,353.54,358.33,362.97,362.53,376.10,382.54,385.59,,,,,,,,,,,,,,352.67,352.70,350.40,342.59,337.87,337.98,343.72,348.98,355.87,356.90,357.91,365.79,365.62,354.31,,,,369.71,383.69,376.07,377.40,371.82,372.11,372.48,374.01,375.43,358.74,354.08,356.18,350.81,342.08,334.64,319.40,335.59,352.08,351.72,348.40,344.52,347.19,347.16,344.13,326.24,,,,,,,,,335.02,332.89,340.34,355.41,359.09,360.54,363.05,355.98,354.92,351.21,350.16,353.09,352.49,352.24,352.39,358.51,357.74,352.38,336.67,340.81,346.37,336.45,319.34,337.37,340.22,345.47,339.27,337.69,336.47,323.92,,,318.45,341.17,347.45,350.19,344.89,343.96,,,,,,335.34,,,,,,,,,,L7
2002-10-28 22:05:22+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,390.38,394.62,395.00,398.74,405.36,401.67,395.48,398.32,389.79,388.54,389.13,393.27,386.89,372.23,359.39,349.95,344.60,341.94,333.85,335.00,340.49,344.11,363.19,370.32,366.68,362.74,361.28,357.86,,379.59,383.35,385.50,384.23,386.45,381.58,382.43,383.92,383.95,383.26,378.07,373.21,372.40,362.83,359.84,356.43,341.32,344.02,357.69,358.84,361.43,357.99,350.99,348.89,341.93,335.29,,,351.44,346.44,349.07,356.96,359.26,357.12,355.49,350.15,342.77,363.60,371.16,379.56,378.91,373.49,368.01,357.84,347.26,344.05,345.78,354.67,358.30,357.67,359.25,362.63,365.62,361.20,361.47,355.51,343.85,337.25,342.89,344.26,340.28,346.51,349.18,347.43,340.56,,337.47,335.72,343.77,343.04,343.34,342.35,345.25,,345.47,343.56,332.21,323.09,327.44,342.75,359.08,330.47,,,353.77,350.40,358.88,340.24,L7
2002-12-31 22:06:20+00:00,378.71,396.61,413.46,411.80,395.14,394.51,398.23,397.79,402.57,405.77,412.61,404.15,392.09,404.66,406.81,394.65,390.22,364.60,368.16,373.37,382.02,389.80,382.26,379.67,383.68,394.28,399.58,396.02,394.02,398.87,404.58,410.37,405.82,393.89,387.45,384.35,395.03,396.23,373.92,352.47,343.36,341.89,340.59,,,,,,,,,,371.38,373.60,374.92,372.62,392.03,402.29,406.64,404.18,388.13,378.80,378.06,382.66,380.93,368.78,363.99,362.36,367.20,366.54,351.04,350.04,354.13,358.81,364.86,365.98,356.12,345.65,345.93,349.06,353.74,371.41,,,,,,,,,,,,,,361.21,348.40,340.15,344.47,346.26,354.56,356.43,356.50,358.09,355.96,366.58,371.35,363.83,368.29,367.50,366.96,358.68,354.30,352.07,348.08,340.59,342.64,345.65,347.40,338.24,335.60,333.92,335.06,338.38,355.37,364.66,356.89,,351.45,357.72,351.12,346.27,354.65,368.70,381.82,354.35,,,,,,,L7
2003-01-16 22:06:26+00:00,386.79,413.92,438.48,420.06,406.48,411.90,405.68,405.53,415.68,419.51,426.73,411.02,407.79,422.95,420.85,410.19,399.17,380.27,379.80,383.50,388.85,402.66,396.89,387.93,388.89,403.11,410.57,407.18,405.00,413.03,415.33,424.21,418.87,401.40,394.58,392.62,407.36,404.82,381.67,359.61,347.48,343.39,355.45,346.99,351.98,382.49,401.62,400.69,393.09,372.09,374.94,377.21,383.45,402.27,404.86,401.08,405.49,415.39,419.80,413.90,398.23,380.52,388.63,392.82,393.09,379.64,372.27,368.83,380.90,383.51,378.05,366.33,364.58,374.44,379.73,379.78,365.81,351.88,354.51,365.14,353.67,399.99,,381.35,383.97,384.03,394.92,380.00,374.15,360.99,364.23,380.59,398.78,405.40,397.03,377.52,359.87,358.54,365.01,368.88,374.26,379.19,373.20,369.08,373.59,382.59,390.87,384.34,384.94,390.75,390.19,380.73,373.79,365.95,367.51,357.30,354.93,364.44,367.93,370.65,354.02,348.53,346.70,352.25,367.46,394.40,404.26,383.21,344.59,385.81,380.29,373.82,374.99,384.94,394.91,384.96,379.73,373.89,392.21,383.31,377.86,377.17,L7
2003-02-10 22:00:29+00:00,391.40,426.55,435.65,431.95,408.99,401.28,394.91,399.93,414.62,417.46,420.44,409.56,426.60,430.71,425.07,419.02,403.74,398.93,387.13,386.84,389.76,401.58,401.46,389.14,387.05,395.33,402.46,404.62,408.54,413.03,417.35,427.16,433.41,418.31,397.45,396.03,404.54,411.30,399.98,378.39,356.77,335.36,327.75,340.94,356.23,375.39,394.51,410.72,409.02,397.66,381.66,367.45,358.72,367.56,390.41,409.06,414.44,415.32,420.54,418.15,406.78,383.09,372.28,375.50,388.39,384.90,373.18,361.81,369.09,382.43,378.67,348.45,368.16,374.19,383.28,384.52,369.54,357.41,351.93,351.28,351.34,379.22,,393.19,382.90,376.70,379.72,383.32,377.03,375.66,375.64,385.40,400.92,408.05,405.54,393.49,374.44,366.39,359.26,359.41,364.71,379.86,381.98,377.10,375.34,381.80,393.18,396.83,398.18,391.39,384.98,383.00,382.15,377.07,365.72,357.72,357.38,362.76,373.17,367.63,355.60,357.09,354.12,353.87,373.10,390.24,405.33,396.17,365.08,393.23,394.58,377.05,361.54,374.85,391.86,,368.23,363.54,382.84,383.52,379.39,372.46,L7
2003-04-22 22:06:43+00:00,356.74,409.49,416.43,,,,,,,,,,,,,,,,,,,,,,,,,,398.37,392.38,390.20,398.23,413.51,406.39,399.30,386.17,373.79,372.74,384.56,381.86,360.09,340.57,331.32,334.76,345.49,361.73,363.38,366.78,382.33,391.45,390.31,383.69,365.82,,353.29,366.94,394.38,413.55,408.06,400.95,399.02,404.35,392.02,371.77,356.82,355.40,366.70,371.10,361.64,356.86,,336.24,372.80,364.54,362.05,360.48,357.66,358.86,355.51,350.99,339.30,,351.66,357.23,366.37,,,,377.37,367.16,382.68,380.22,370.98,369.66,364.69,374.09,376.91,372.06,365.86,367.26,365.89,368.46,363.38,355.75,360.25,374.41,373.31,373.63,369.72,368.39,354.76,356.43,359.02,361.43,366.49,370.79,364.33,354.58,353.25,353.42,344.38,326.66,338.32,341.42,350.15,369.06,384.28,365.48,349.15,353.59,357.85,383.10,374.62,370.74,379.28,363.15,363.32,366.25,347.36,350.19,340.37,334.99,L7
2003-05-24 22:06:17+00:00,,,,,,,,,,,,,,,,,,,,,,,372.85,372.19,362.97,365.73,382.82,390.60,390.80,391.41,386.18,384.78,393.08,390.80,386.59,376.12,358.42,355.76,359.49,365.54,358.96,343.12,335.32,324.47,332.46,344.47,,,,,,367.07,351.07,,356.51,373.88,382.97,394.51,395.86,389.58,381.63,382.66,381.46,373.44,365.56,353.60,342.35,343.28,356.00,357.81,,,,,,353.77,355.01,348.06,341.35,343.97,,,356.80,,,,,,348.23,354.89,351.95,358.05,370.96,365.37,,,,,,,,,,371.56,,,,357.68,365.03,358.10,346.97,353.51,354.76,,,,,,,,,334.24,345.79,,,,,347.34,331.30,333.52,352.10,344.74,,,,,,358.16,,,,,L7
2003-07-28 21:48:28+00:00,353.07,375.25,386.13,381.77,,367.27,373.23,385.70,395.79,373.35,381.11,,,384.92,380.17,373.61,367.18,344.22,353.07,361.34,369.22,378.61,368.78,375.23,373.81,374.27,371.98,375.01,377.22,389.31,387.49,,,,,,370.37,365.80,364.62,351.51,340.67,334.48,334.99,332.30,327.75,324.74,331.66,350.64,361.77,365.23,367.72,377.32,371.75,,364.11,375.08,385.10,381.90,373.30,381.23,389.44,387.52,377.31,375.10,368.46,363.77,352.05,337.39,337.32,347.65,,,,,,,,334.34,337.91,330.25,313.57,368.45,367.92,356.67,355.00,360.59,354.88,346.36,341.13,350.06,352.00,354.30,358.34,359.46,365.98,366.87,357.76,351.20,344.22,345.50,351.24,357.85,356.33,359.54,362.14,359.39,358.60,353.25,355.79,355.48,354.31,348.92,357.04,354.21,355.82,345.40,342.85,337.49,337.29,314.35,,339.26,339.98,339.49,341.33,345.67,,337.55,360.08,350.33,,356.92,356.78,364.84,364.27,346.28,330.71,345.39,336.88,333.90,337.12,339.22,L5
2003-08-13 21:48:45+00:00,,,,,,,,,,,,399.12,409.53,418.77,401.10,384.31,378.65,369.60,376.79,393.85,410.84,410.48,406.04,402.13,400.79,394.15,391.47,397.10,412.73,425.25,415.49,404.04,398.95,397.13,390.70,392.97,396.95,401.41,398.26,389.78,383.60,381.23,374.03,356.88,341.32,345.96,362.56,376.64,383.20,388.03,396.70,404.07,403.81,386.60,409.24,411.75,419.30,413.34,406.71,414.88,417.19,414.36,405.30,399.70,397.62,391.14,382.07,362.28,358.94,379.69,389.23,379.97,387.03,386.01,378.28,371.48,363.92,353.36,354.98,357.64,,406.21,401.08,395.19,387.87,390.02,392.23,381.82,369.61,377.72,380.51,386.90,395.74,399.63,398.26,394.39,388.85,380.57,368.47,360.70,369.72,378.31,387.87,391.15,383.68,378.12,383.75,375.38,376.44,385.61,379.80,376.89,382.02,381.09,381.34,379.87,370.36,365.21,364.42,358.51,350.66,361.48,361.14,358.88,367.10,379.44,389.23,389.72,399.00,,388.21,371.26,373.30,390.11,399.84,379.58,,366.16,377.94,370.99,372.20,372.48,L5
2003-11-09 22:00:18+00:00,,399.59,420.97,415.94,403.64,397.14,394.18,397.87,401.35,395.78,401.29,390.41,,,,,,,,387.80,401.99,401.76,398.59,399.85,396.52,394.17,393.53,396.13,400.57,,,,,,,,,389.05,384.52,383.39,378.49,373.59,369.47,364.12,354.83,353.19,,,,,,,,,383.71,391.20,411.26,414.76,407.10,410.85,405.96,399.82,393.73,387.18,387.24,,,,,,,351.89,356.37,356.78,355.14,356.08,356.36,362.54,371.31,356.67,328.67,,,,,,,,,358.84,361.17,369.12,374.79,374.61,379.25,377.95,379.55,376.21,368.96,362.95,,,,,,,,363.86,361.47,367.74,365.32,357.81,359.60,359.13,356.11,351.95,358.12,,,,,,,,,356.80,368.53,361.72,372.48,345.33,,361.99,368.51,386.19,392.47,,,,,,,,L7
2004-01-27 21:56:50+00:00,388.71,424.95,435.50,440.67,408.86,403.79,391.30,390.18,393.57,424.26,423.62,385.11,418.83,405.43,400.04,390.19,388.87,398.40,390.10,385.17,394.99,405.57,414.33,416.47,402.68,400.07,400.16,398.57,406.30,410.23,408.13,400.88,393.32,394.40,400.89,409.39,402.38,391.18,374.57,367.16,376.61,383.29,387.36,362.73,354.14,351.20,339.48,336.28,348.55,358.69,373.49,398.22,412.81,,431.36,427.58,417.36,408.92,405.23,405.43,405.79,396.66,392.32,392.97,388.65,382.86,378.15,378.47,386.41,389.90,362.31,359.38,354.30,352.32,353.38,354.06,343.68,344.49,372.36,391.26,386.09,367.66,358.38,352.95,351.19,360.16,381.64,396.08,399.21,,,400.22,390.22,383.41,380.57,375.85,377.99,381.12,370.40,365.04,366.36,379.48,378.10,382.54,376.97,378.38,383.66,377.93,376.50,378.54,376.98,364.90,356.23,362.02,371.75,356.19,328.00,331.49,319.14,325.11,,,,,,,,,,,,,356.28,397.16,390.32,363.72,343.69,312.70,,,,,L5
2004-02-05 21:50:41+00:00,376.35,395.91,410.42,411.57,399.59,400.38,392.45,383.78,393.37,397.73,407.22,376.47,392.66,399.13,398.83,387.81,376.40,360.80,368.73,372.16,382.74,390.36,393.23,397.77,387.76,387.91,398.06,398.15,403.89,411.32,410.76,402.99,394.84,389.92,391.68,390.62,388.74,375.58,364.81,367.81,373.06,368.10,361.72,356.15,359.86,355.08,349.90,349.16,360.09,367.28,383.99,395.88,389.34,,395.76,393.09,404.44,408.93,397.05,393.81,396.28,398.84,394.64,389.62,387.71,383.94,381.04,381.67,383.87,376.55,353.98,344.47,352.51,353.07,351.78,344.71,339.39,348.12,365.63,378.95,,,366.81,351.37,357.49,370.64,375.52,,349.91,352.26,359.92,368.74,370.06,369.52,374.50,374.96,378.82,377.70,379.37,376.09,374.23,376.08,368.02,368.26,367.63,371.81,373.33,363.28,363.57,364.48,360.82,350.37,350.71,362.67,367.53,354.98,349.24,349.80,347.43,332.03,340.29,337.46,353.85,354.34,356.84,368.12,370.89,357.73,,,371.72,381.77,380.54,388.08,386.04,368.28,361.11,352.50,360.41,357.14,359.51,365.24,L5
2004-05-03 22:00:59+00:00,,,,,,,,,,,,,,,,,,344.46,359.09,366.52,370.81,376.25,374.31,377.03,382.11,388.54,394.61,391.90,,,,,,,,385.60,382.85,373.34,362.37,357.28,359.52,351.30,348.34,347.62,349.63,,,,,,,,366.08,,365.79,378.74,396.18,405.64,397.42,393.92,388.42,387.46,382.42,,,,,,,,345.33,335.15,344.27,344.08,342.24,339.30,339.10,343.42,350.00,,,,,,,,,,339.36,348.36,345.87,350.83,358.80,361.99,367.22,369.79,365.28,358.63,,,,,,,,,358.31,355.95,350.45,351.65,353.12,341.40,343.62,350.51,355.90,347.79,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2004-05-18 21:58:38+00:00,387.98,405.57,413.62,407.95,390.90,382.05,390.18,397.49,412.23,410.92,409.99,370.57,385.87,387.80,390.22,393.24,391.23,373.11,375.85,379.76,382.09,386.77,393.14,382.03,378.91,399.32,409.57,,,,,,,,,,396.20,384.67,373.44,361.94,365.25,366.48,370.75,367.49,367.99,366.90,368.55,362.55,358.03,364.42,385.16,399.38,411.38,402.70,412.21,414.20,410.27,417.04,411.38,411.35,409.95,404.95,401.20,390.26,379.62,360.11,356.13,368.65,380.68,389.90,387.67,368.63,372.72,368.11,356.27,351.13,349.00,356.79,368.43,376.34,384.70,372.04,382.51,379.33,383.35,391.25,389.33,383.42,375.16,373.12,380.91,379.19,375.07,371.22,377.30,378.31,378.50,377.05,378.56,378.41,374.67,374.04,371.25,371.30,375.87,384.18,381.52,369.14,373.16,377.14,375.99,373.54,369.25,368.01,364.55,363.42,370.51,367.47,367.47,356.72,354.98,354.06,365.84,366.64,373.17,385.65,384.27,376.45,381.92,342.83,368.89,374.49,378.63,378.98,400.70,380.74,378.48,357.15,380.99,367.37,369.08,361.80,L5
2004-05-26 22:07:09+00:00,,,,,,,,,,,,,,,383.83,388.53,,,,,,,,,,,,,,,,384.85,386.89,396.61,401.98,399.47,394.04,380.92,364.00,357.37,366.19,375.00,374.37,364.52,,,,,363.42,373.21,387.93,397.98,395.95,,425.61,410.50,415.95,411.97,400.96,407.00,410.28,,,,,361.32,361.38,371.31,388.32,399.89,389.12,,,,,349.64,341.39,353.29,,,,,,371.29,384.45,,,406.79,387.12,386.69,397.33,392.77,383.70,369.57,369.89,,,,,,,,368.72,379.83,,,386.45,364.22,363.01,369.14,365.64,372.80,362.68,,,,,,376.45,,,376.61,376.67,371.24,366.21,379.94,389.57,385.76,364.18,322.03,,,,,,350.09,,372.33,358.85,346.97,326.71,,L7
2004-06-11 22:07:02+00:00,,,,,,,,,,,,,,,389.22,389.49,389.59,,,,,,385.20,381.08,390.64,409.98,444.34,,438.68,420.42,410.34,400.59,393.35,397.77,399.28,,,,,373.03,382.30,393.36,391.59,363.63,355.75,357.22,356.37,357.24,370.88,390.00,402.43,,,,,,,,,,,,,383.05,370.85,370.05,368.86,385.66,397.86,402.89,,,,,362.42,365.46,367.12,380.10,388.79,405.29,403.39,,415.24,407.58,423.29,420.63,,,,,,,,,,,,,,371.89,358.57,367.86,399.96,423.49,,,,,376.14,375.42,375.23,378.53,380.21,360.50,364.23,379.56,385.71,394.52,395.44,400.28,392.54,395.38,,,,,391.30,391.15,372.11,,374.90,397.03,402.50,393.82,395.58,375.32,380.19,380.09,375.93,362.34,,,L7
2004-06-12 21:53:11+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.38,382.00,382.39,395.22,397.57,398.50,377.42,364.91,,,,,,,,,,,,,,,,,411.29,406.77,391.58,379.93,385.83,379.53,400.08,405.29,401.61,391.93,383.14,385.95,383.95,373.49,373.26,,,,,,,,,,,,,,,,,,,,,,,,,375.92,382.11,402.35,420.08,417.76,407.48,392.74,381.61,383.56,377.32,379.54,377.13,,,,,,,,,,,,,,,,,,,,,,,,,,,384.44,365.58,,,L5
2004-07-06 22:00:48+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.82,354.19,348.85,348.97,343.94,320.44,349.55,359.49,361.57,358.85,,,,,,,,,367.71,,,359.58,359.63,365.17,362.67,371.95,378.42,382.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.73,343.49,,,L7
2004-08-06 22:00:46+00:00,397.54,418.09,445.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.95,332.48,333.11,364.04,357.25,349.47,331.56,323.67,314.24,322.08,333.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.42,371.51,369.95,374.37,368.97,370.47,375.55,381.75,391.12,392.65,398.80,400.91,398.98,390.41,379.65,373.47,369.24,367.93,374.94,367.89,374.35,361.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2004-08-22 22:01:12+00:00,375.03,405.01,410.31,400.80,400.83,414.84,400.32,393.83,390.02,391.45,406.95,387.60,394.02,383.16,385.93,388.60,390.56,389.00,381.76,370.18,359.38,357.00,377.62,418.49,429.02,425.50,406.94,397.30,399.93,407.93,399.05,399.17,410.92,413.25,413.40,399.72,371.61,353.99,348.28,351.73,362.89,382.19,382.25,367.09,347.38,341.70,341.47,350.17,360.02,376.94,387.62,385.91,395.87,380.84,403.43,405.78,409.26,412.09,403.68,370.32,362.57,376.62,375.85,387.54,387.41,363.28,375.05,387.78,384.08,381.22,364.74,355.28,356.63,359.15,357.18,353.11,360.26,360.61,356.73,353.74,346.52,334.71,356.38,354.93,363.83,382.81,396.46,399.14,392.46,400.69,391.37,390.09,370.64,366.62,354.40,346.46,351.33,361.00,385.68,391.44,383.52,382.24,377.37,377.02,,,,,,,,,,,,,,,370.53,371.25,380.32,374.37,371.16,366.03,351.60,345.91,346.15,346.82,,316.04,,,,,,,,,,,,,L5
2004-08-30 22:06:44+00:00,,,,,,420.80,411.00,406.50,410.07,413.25,421.72,400.74,399.78,399.36,399.13,398.87,394.03,,,,,367.80,384.61,405.90,425.67,425.11,415.74,410.04,406.34,408.47,413.73,410.17,416.23,420.48,415.71,,,,,368.23,381.34,386.64,389.97,378.28,361.91,351.26,345.73,349.78,367.88,383.56,404.49,407.34,,,,,417.26,415.74,394.01,381.21,382.10,395.34,402.12,398.59,388.23,372.43,377.97,390.40,398.16,,,,,369.92,370.70,367.95,370.04,372.93,376.78,383.31,382.59,357.87,382.23,380.27,387.17,389.06,,,,,,383.28,381.88,376.40,367.51,363.31,360.27,367.29,380.87,386.52,390.27,388.66,385.98,376.39,,,,,382.13,377.29,370.24,359.45,356.87,359.52,360.85,364.88,370.14,371.10,378.29,378.25,372.49,,,,,374.94,382.04,363.38,370.84,,376.19,382.59,394.24,394.03,410.79,400.03,388.71,365.53,373.84,,,,L7
2004-09-16 21:55:41+00:00,369.58,396.19,406.75,405.18,389.89,389.01,381.98,379.95,390.80,387.61,391.62,359.66,372.84,379.50,376.44,379.50,373.55,359.97,361.14,355.15,356.91,358.26,367.69,392.26,394.15,400.11,390.87,386.23,382.54,389.41,388.57,392.20,396.86,400.15,396.64,378.67,362.89,352.85,347.40,352.66,361.12,362.19,354.43,347.93,345.37,340.42,338.35,339.45,350.93,366.83,374.58,366.58,355.05,350.84,380.80,373.65,386.97,388.59,379.33,369.61,368.20,377.48,379.71,370.21,364.09,358.96,359.65,366.81,378.22,366.64,355.16,331.65,345.75,347.84,350.22,349.86,348.60,351.17,353.33,348.22,,,345.19,347.51,349.07,358.10,360.89,358.07,,,352.99,361.79,364.32,357.81,,,,,,,,,,,,,,,,350.06,354.20,346.74,350.59,353.71,358.40,354.79,357.05,353.76,346.05,,336.63,346.76,353.95,348.21,344.58,346.95,,,302.14,311.03,344.51,350.35,344.70,363.46,380.50,356.80,352.34,342.89,352.78,356.49,350.42,359.16,L5
2004-11-19 21:56:55+00:00,407.03,442.87,445.46,432.96,401.88,401.53,394.91,409.44,431.94,431.84,425.85,391.20,404.59,400.97,385.43,378.05,383.27,376.45,380.31,372.44,376.09,401.40,430.24,423.75,416.75,404.80,396.52,395.14,406.20,428.18,433.57,431.10,423.13,411.25,401.40,392.67,381.97,370.70,375.20,379.84,385.96,383.91,385.33,371.84,351.69,341.25,347.14,356.80,380.51,392.09,390.48,387.65,384.41,387.70,399.88,408.00,405.11,401.37,393.69,394.02,395.72,394.52,386.19,371.31,362.89,366.40,380.71,393.96,392.61,382.45,358.83,361.25,379.29,376.38,374.86,360.83,363.28,372.46,383.11,390.67,,,387.12,384.31,395.01,404.25,403.70,397.79,391.33,395.26,397.97,401.22,388.79,375.28,362.21,363.37,373.90,383.51,394.62,395.06,396.33,384.84,376.73,372.94,373.49,382.53,392.14,403.82,415.10,406.18,384.07,364.90,358.99,351.76,357.33,381.13,393.50,393.11,386.28,379.67,380.09,395.99,395.23,389.30,381.72,385.28,382.84,372.82,341.78,,350.08,363.04,373.86,392.14,408.30,390.44,369.13,366.99,381.51,375.38,373.67,387.13,L5
2005-01-13 22:03:41+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.41,387.46,388.45,384.76,387.68,381.80,363.80,354.47,345.80,362.81,367.17,381.49,387.45,392.88,,,,,,,,,,,,,,373.59,383.65,394.82,393.35,379.22,386.99,396.19,383.74,387.44,386.95,379.12,370.95,365.31,380.90,389.73,386.73,379.57,392.42,406.13,426.78,408.17,398.50,400.07,400.51,396.21,397.03,397.00,392.39,387.24,382.95,385.09,379.93,374.30,374.11,382.88,385.53,,,,,,,,,,,,,,,,,387.03,390.06,384.22,377.11,382.70,387.56,389.63,392.64,392.76,396.48,387.29,370.84,373.99,349.35,376.85,383.07,386.87,397.67,409.98,401.59,377.66,376.56,395.00,397.77,403.82,401.39,L5
2005-01-14 22:01:13+00:00,388.34,,,,,,,,405.69,400.32,409.49,381.77,389.83,393.74,398.34,391.98,383.88,383.78,,,,,,,,,397.89,399.77,418.86,434.36,437.00,435.87,428.58,419.88,382.93,366.91,,,,,,,,347.62,343.67,342.62,355.76,361.84,375.87,382.44,388.74,391.45,370.12,,,,,,,,,368.64,365.42,362.37,363.64,373.64,392.76,391.35,373.05,369.85,366.38,,,,,,,,377.62,369.33,347.65,365.94,389.14,398.49,390.58,374.60,367.43,367.40,,,,,,,,,361.68,360.51,370.00,374.44,371.07,367.29,367.42,363.61,360.31,378.05,,,,,,,,,349.75,361.86,375.19,373.41,360.73,347.99,351.37,359.99,367.94,372.48,,,,,,,,,368.36,381.47,402.53,380.75,364.68,355.94,382.08,377.22,374.77,376.80,L7
2005-01-21 22:07:23+00:00,384.98,412.13,424.91,411.49,,,,,,399.90,407.30,384.07,386.89,398.51,397.32,387.61,379.74,371.68,371.84,373.58,389.13,398.57,,,,,395.43,400.87,413.84,436.60,435.12,428.14,424.68,414.16,391.81,362.31,361.74,368.78,370.11,,,,,,340.18,341.89,350.75,358.27,374.62,388.03,392.80,387.58,366.61,379.85,388.84,386.25,,,,,,369.91,359.52,353.72,360.31,374.21,381.29,381.23,373.10,364.58,355.48,342.25,360.76,363.53,,,,,368.73,368.04,345.81,378.41,389.41,388.31,,,,,362.42,370.27,366.61,,,,,,371.48,366.35,368.78,376.41,377.97,370.82,361.13,356.25,361.41,373.83,385.99,385.06,374.44,,,,,,,,,,,,,,,,,357.20,,,,,,358.51,366.38,377.68,399.44,378.76,367.27,360.27,376.55,,,,L7
2005-02-07 21:58:15+00:00,393.62,411.14,425.61,419.47,400.97,395.57,396.88,396.27,403.67,391.43,391.32,369.53,387.16,401.02,399.79,391.85,381.63,372.75,374.10,377.89,384.74,396.06,391.90,394.14,389.03,390.03,387.34,391.24,401.96,418.61,430.21,429.24,420.31,412.64,398.84,384.41,372.83,371.70,371.10,370.00,371.21,365.73,357.97,346.70,338.81,337.68,345.00,359.80,387.42,397.75,402.75,396.99,,373.82,394.72,390.72,388.37,385.65,382.82,381.06,376.48,371.38,358.46,354.48,368.47,385.06,390.86,392.89,385.71,379.67,373.43,358.70,369.69,370.05,358.99,354.38,350.85,357.54,365.57,360.58,337.11,,401.45,390.26,385.46,387.12,366.62,366.37,363.86,369.07,368.65,367.06,363.54,357.65,358.87,355.91,352.30,356.66,357.49,374.33,385.52,380.13,375.48,371.91,373.21,380.83,389.00,386.88,391.17,370.33,357.34,350.83,343.97,337.87,347.99,355.39,367.26,384.39,382.31,365.85,367.56,361.30,366.28,369.09,373.82,378.62,365.13,351.17,336.53,307.06,355.63,350.60,358.67,379.75,384.53,383.63,369.60,359.57,370.18,367.45,374.13,376.21,L5
