dates,satname,nzd0082-0000,nzd0082-0001,nzd0082-0002,nzd0082-0003,nzd0082-0004,nzd0082-0005,nzd0082-0006,nzd0082-0007,nzd0082-0008,nzd0082-0009,nzd0082-0010,nzd0082-0011,nzd0082-0012,nzd0082-0013,nzd0082-0014,nzd0082-0015,nzd0082-0016,nzd0082-0017,nzd0082-0018,nzd0082-0019,nzd0082-0020,nzd0082-0021,nzd0082-0022,nzd0082-0023,nzd0082-0024,nzd0082-0025,nzd0082-0026,nzd0082-0027,nzd0082-0028,nzd0082-0029,nzd0082-0030,nzd0082-0031,nzd0082-0032,nzd0082-0033,nzd0082-0034,nzd0082-0035,nzd0082-0036,nzd0082-0037,nzd0082-0038,nzd0082-0039,nzd0082-0040,nzd0082-0041,nzd0082-0042,nzd0082-0043,nzd0082-0044,nzd0082-0045,nzd0082-0046,nzd0082-0047,nzd0082-0048,nzd0082-0049,nzd0082-0050,nzd0082-0051,nzd0082-0052,nzd0082-0053,nzd0082-0054,nzd0082-0055,nzd0082-0056,nzd0082-0057,nzd0082-0058,nzd0082-0059,nzd0082-0060,nzd0082-0061,nzd0082-0062,nzd0082-0063,nzd0082-0064,nzd0082-0065,nzd0082-0066,nzd0082-0067,nzd0082-0068,nzd0082-0069,nzd0082-0070,nzd0082-0071,nzd0082-0072,nzd0082-0073,nzd0082-0074,nzd0082-0075,nzd0082-0076,nzd0082-0077,nzd0082-0078,nzd0082-0079,nzd0082-0080,nzd0082-0081,nzd0082-0082,nzd0082-0083,nzd0082-0084,nzd0082-0085,nzd0082-0086,nzd0082-0087,nzd0082-0088,nzd0082-0089,nzd0082-0090,nzd0082-0091,nzd0082-0092,nzd0082-0093,nzd0082-0094,nzd0082-0095,nzd0082-0096,nzd0082-0097,nzd0082-0098,nzd0082-0099,nzd0082-0100,nzd0082-0101,nzd0082-0102,nzd0082-0103,nzd0082-0104,nzd0082-0105,nzd0082-0106,nzd0082-0107,nzd0082-0108,nzd0082-0109,nzd0082-0110,nzd0082-0111,nzd0082-0112,nzd0082-0113,nzd0082-0114,nzd0082-0115,nzd0082-0116,nzd0082-0117,nzd0082-0118,nzd0082-0119,nzd0082-0120,nzd0082-0121,nzd0082-0122,nzd0082-0123,nzd0082-0124,nzd0082-0125,nzd0082-0126,nzd0082-0127,nzd0082-0128,nzd0082-0129,nzd0082-0130,nzd0082-0131,nzd0082-0132,nzd0082-0133,nzd0082-0134,nzd0082-0135,nzd0082-0136,nzd0082-0137,nzd0082-0138,nzd0082-0139,nzd0082-0140,nzd0082-0141
2002-04-12 22:00:37+00:00,L7,362.36,379.06,395.46,404.02,396.34,390.41,392.46,399.22,404.65,398.56,397.78,368.10,373.38,384.56,375.76,370.89,366.65,356.65,374.26,381.34,375.42,360.17,356.31,370.98,392.39,406.98,412.01,397.95,388.50,396.10,388.40,384.01,386.77,386.79,382.39,378.60,381.72,377.41,373.32,371.83,371.51,370.10,362.98,352.65,346.02,348.77,353.79,358.65,358.33,355.77,359.95,365.19,359.70,382.77,359.02,385.26,397.93,401.71,384.02,379.03,380.09,381.01,383.20,386.71,382.90,379.60,375.85,365.40,347.29,330.92,331.26,323.07,345.29,358.35,357.21,360.37,357.37,354.75,356.01,352.98,337.17,330.24,353.34,346.72,346.53,344.73,376.72,350.37,354.11,352.90,345.28,352.24,363.54,370.73,369.99,372.42,375.78,374.65,374.44,371.95,364.63,361.55,360.42,358.13,361.46,361.52,357.55,354.72,359.04,355.31,345.22,343.34,349.29,356.11,354.20,345.85,345.40,341.74,335.98,319.71,324.39,339.55,352.16,359.95,365.85,359.00,348.18,350.28,353.41,349.25,327.02,346.95,358.96,366.36,371.86,363.67,351.82,347.94,352.65,352.21,349.36,348.52
2002-05-21 22:06:17+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.53,380.94,383.40,388.60,389.95,392.75,393.01,399.14,402.55,430.52,422.54,427.26,426.02,428.88,421.11,416.75,418.15,407.45,409.73,414.55,415.77,414.17,411.08,403.22,398.92,386.79,377.70,372.49,374.45,388.98,397.47,394.53,391.74,387.88,389.50,393.20,365.85,400.68,400.61,399.04,396.81,394.29,394.55,406.35,409.99,413.82,415.33,409.35,399.52,402.19,402.90,402.07,402.04,409.85,,,408.89,405.06,400.59,396.20,390.76,391.89,396.62,389.70,401.37,410.36,404.21,387.05,382.49,387.44,394.13,391.58,381.86,382.96,390.46,394.26,393.35,380.22,394.40,395.70,399.14,404.36,403.86,407.14,397.53,390.61,394.11,394.25,393.64,398.29,413.69,404.18,404.08,393.92,389.61,376.32,381.77,396.65
2002-07-08 22:06:24+00:00,L7,,,,,,,,,,,,,350.74,363.02,373.98,,,,,,,,,,,,,,,,,,,,,,,,373.89,368.80,363.36,363.84,353.14,343.18,334.03,342.41,343.74,345.78,,,,312.09,,,,,,,,,,,,,,,,346.03,354.39,,,340.55,349.03,342.88,343.70,355.66,347.84,354.58,348.54,333.42,,,,,,,,,,,,,,,,,,,,,,,,,320.16,,,309.75,309.86,309.84,306.62,311.75,318.56,328.10,325.37,,441.83,,647.03,,,,,,,,,,,,,,,,,,,,,,,
2002-07-17 22:00:08+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.02,364.52,367.31,381.65,384.13,387.40,391.67,,,353.31,347.98,355.10,351.72,352.95,363.49,379.45,,,,,,,429.23,,,,,,,,,,,,,,,,,376.54,,,,,,,,,,,,,,,,404.55,421.77,,345.81,361.85,366.25,366.17,378.86,429.34,,429.42,418.43,368.22,139.22,,,,,,,,,,
2002-10-21 21:59:36+00:00,L7,339.13,357.90,361.53,362.75,365.88,369.47,363.96,365.47,362.96,347.27,360.95,,,347.86,350.40,347.85,333.12,294.70,326.95,337.94,342.73,347.37,345.82,358.10,364.54,366.09,,,,,,,,,,,,,,333.17,331.43,329.13,321.32,316.60,316.71,322.45,327.71,334.60,335.63,336.64,339.79,336.37,315.31,,,,346.31,362.42,356.57,356.13,350.55,350.84,351.21,352.74,352.03,337.47,332.81,332.78,324.81,312.83,295.64,280.40,306.34,326.08,328.32,327.13,325.02,325.92,321.16,310.70,279.44,219.97,201.78,198.25,196.90,,,,,309.02,303.64,311.09,329.41,335.69,337.14,341.78,337.98,335.42,329.94,328.89,329.69,329.09,328.84,328.99,335.11,331.74,323.13,313.27,317.41,317.12,303.02,285.91,311.37,316.82,319.47,315.87,311.69,307.22,284.92,,203.28,289.20,315.17,324.05,324.19,305.89,297.16,,110.86,112.34,117.30,240.49,301.91,,,,,,,,,
2002-10-28 22:05:22+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,400.05,404.29,404.67,407.66,413.65,410.59,405.15,407.99,400.34,398.21,398.80,402.94,395.81,380.52,369.06,360.50,355.15,352.49,344.40,345.55,351.04,354.66,373.74,380.87,377.23,375.63,375.78,377.19,,396.16,396.24,397.10,394.78,396.12,392.13,392.98,394.47,394.50,393.81,389.67,383.76,382.95,374.43,372.73,370.93,360.65,363.35,372.19,371.73,373.03,368.54,360.66,359.44,354.82,351.86,,,370.77,365.77,368.40,380.16,382.46,376.45,369.99,363.04,357.27,378.10,384.05,391.16,390.51,384.04,376.93,367.51,357.81,354.60,357.38,366.27,369.90,369.27,370.85,375.52,380.12,372.80,373.07,370.01,360.42,353.82,355.78,355.86,353.17,358.11,362.07,361.93,359.89,,360.67,350.22,356.66,354.64,356.23,361.68,368.45,,368.67,362.89,351.54,342.42,344.01,357.25,371.97,344.97,339.75,343.58,365.37,358.13,369.43,354.74
2002-12-31 22:06:20+00:00,L7,371.78,387.16,400.46,401.40,387.14,386.51,390.80,389.79,392.17,396.32,403.16,393.75,380.53,395.21,398.14,386.65,381.55,355.15,360.73,366.44,375.09,382.87,374.83,371.67,375.68,385.61,390.91,387.35,386.02,391.44,396.58,401.70,397.15,384.44,378.78,375.68,386.36,388.23,366.49,343.80,333.91,332.44,331.14,,,,,,,,,,354.05,356.27,360.06,361.06,381.63,392.84,397.97,394.73,378.68,369.35,368.61,373.21,370.53,359.33,354.54,351.96,355.64,353.54,333.71,332.71,341.13,347.25,354.46,356.53,347.45,336.20,334.37,334.20,332.94,350.61,,,,,,,,,,,,,,351.76,340.40,331.48,335.02,336.81,344.16,346.03,346.10,347.69,345.56,355.02,358.35,353.43,357.89,354.50,352.10,343.82,342.74,341.67,336.52,330.19,331.08,332.65,330.07,317.44,314.80,320.92,323.50,327.98,343.81,347.33,336.09,320.47,330.65,340.39,333.79,328.94,339.79,355.70,370.26,341.35,,,,,,
2003-01-16 22:06:26+00:00,L7,376.66,400.10,419.48,404.86,394.79,400.21,394.82,393.84,400.48,405.69,412.91,395.82,390.90,409.13,408.18,398.50,386.50,366.45,368.94,373.37,378.72,392.53,386.03,376.24,377.20,390.44,397.90,394.51,393.31,402.17,403.64,411.54,406.20,387.58,381.91,379.95,394.69,393.13,370.81,346.94,333.66,329.57,341.63,333.17,338.16,368.67,387.80,386.87,379.27,358.27,358.05,358.21,358.12,376.94,383.15,384.19,390.29,401.57,407.13,400.08,384.41,366.70,374.81,379.00,377.89,365.82,358.45,353.63,364.01,364.51,352.72,341.00,345.58,357.55,364.53,365.96,353.14,338.06,337.62,343.43,323.27,369.59,369.61,356.02,358.64,353.63,364.52,354.67,355.15,344.10,345.23,361.59,381.89,390.20,381.83,363.70,348.18,345.87,351.19,355.06,359.06,363.99,358.00,353.88,358.39,365.70,371.87,369.14,369.74,371.75,368.48,359.02,356.90,350.75,350.62,342.10,338.04,345.44,342.60,340.25,323.62,329.53,329.81,337.05,350.57,369.07,373.86,357.88,314.19,360.48,354.96,348.49,353.28,365.94,378.02,365.96,358.02,360.07,377.01,373.18,364.04,358.17
2003-02-10 22:00:29+00:00,L7,397.93,435.46,447.90,441.75,416.53,408.82,401.91,407.47,424.42,426.37,429.35,419.36,437.49,439.62,433.24,426.56,411.91,407.84,394.13,393.37,396.29,408.11,408.46,396.68,394.59,403.50,410.63,412.79,416.08,420.03,424.89,435.33,441.58,427.22,405.62,404.20,412.71,418.84,406.98,386.56,365.68,344.27,336.66,349.85,365.14,384.30,403.42,419.63,417.93,406.57,392.55,379.70,375.05,383.89,404.41,419.95,424.24,424.23,428.71,427.06,415.69,392.00,381.19,384.41,398.19,393.81,382.09,371.61,379.98,394.68,395.00,364.78,380.41,385.08,393.08,393.43,377.71,366.32,362.82,365.28,370.94,398.82,412.20,409.52,399.23,396.30,399.32,399.65,389.28,386.55,387.89,397.65,411.81,417.85,415.34,402.40,381.98,374.56,368.17,368.32,374.51,389.66,391.78,386.90,385.14,392.69,405.43,406.63,407.98,403.64,398.98,397.00,393.04,386.87,376.61,367.52,368.27,375.01,389.50,387.23,375.20,369.34,365.01,363.67,383.99,406.57,424.93,412.50,384.68,409.56,410.91,393.38,375.54,387.10,402.75,,382.23,372.45,392.64,390.05,388.30,384.71
2003-04-22 22:06:43+00:00,L7,363.67,418.94,429.43,,,,,,,,,,,,,,,,,,,,,,,,,,406.37,399.81,398.20,406.90,422.18,415.84,407.97,394.84,382.46,380.74,391.99,390.53,369.54,350.02,340.77,344.21,354.94,371.18,372.83,376.23,391.78,400.90,401.87,396.69,383.15,,368.15,378.50,404.78,423.00,416.73,410.40,408.47,413.80,401.47,381.22,367.22,364.85,376.15,381.50,373.20,369.86,,353.57,385.80,376.10,372.45,369.93,366.33,368.31,367.07,365.85,360.10,329.86,368.99,374.56,383.70,,,,390.37,378.72,395.68,393.22,382.54,380.06,375.09,383.54,384.91,380.73,375.31,376.71,376.29,378.86,373.78,366.15,370.65,385.97,386.31,384.03,380.12,381.39,369.62,371.29,370.58,371.83,378.05,381.19,375.89,367.58,370.58,374.22,365.18,339.66,349.88,351.82,361.71,386.39,405.08,382.81,369.95,370.92,375.18,400.43,389.48,383.74,390.84,376.15,378.18,375.70,357.76,357.12,349.82,347.99
2003-05-24 22:06:17+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,381.42,381.42,372.20,375.73,392.82,400.60,400.03,399.98,395.41,394.78,403.08,401.71,396.59,386.12,368.42,364.99,368.06,375.54,369.87,354.03,346.23,335.38,343.37,355.38,,,,,,382.07,371.07,,373.65,387.21,394.97,405.42,405.86,400.49,392.54,393.57,392.37,384.35,377.56,364.51,353.26,355.28,369.33,372.81,,,,,,364.68,365.01,358.97,354.68,361.11,,,376.80,,,,,,363.23,368.22,366.95,373.05,384.29,377.37,,,,,,,,,,383.56,,,,369.68,377.03,373.10,364.11,370.65,368.09,,,,,,,,,349.24,359.12,,,,,367.34,355.30,353.52,372.10,364.74,,,,,,369.07,,,,
2003-07-28 21:48:28+00:00,L5,339.47,356.70,360.63,361.37,344.93,351.58,358.66,370.01,375.39,354.80,362.56,332.65,331.82,366.37,363.17,357.92,350.18,325.67,338.50,347.74,355.62,365.01,354.21,359.54,358.12,357.27,354.98,358.01,361.53,374.74,371.80,,,,,,353.37,350.11,350.05,334.51,322.12,315.93,316.44,313.75,309.20,306.19,313.11,332.09,343.22,346.68,345.05,351.82,337.75,,334.97,352.41,364.70,363.35,356.30,362.68,370.89,368.97,358.76,356.55,348.06,345.22,333.50,316.99,314.65,322.15,,,,,,,,315.79,315.24,301.11,272.77,327.65,333.92,322.67,321.00,319.79,314.08,312.36,315.63,327.39,326.50,328.80,335.67,339.06,345.58,348.32,342.07,334.20,325.67,326.95,330.84,337.45,335.93,339.14,341.74,336.72,333.10,332.85,335.39,329.98,325.17,319.78,334.37,333.81,333.15,325.00,320.18,311.99,303.29,273.55,261.96,313.76,317.31,319.09,318.66,311.67,291.22,303.55,319.28,316.33,241.52,322.92,327.64,339.34,341.60,320.78,301.57,326.84,316.48,320.30,318.57,313.72
2003-08-13 21:48:45+00:00,L5,,,,,,,,,,,,376.32,384.20,398.04,382.10,366.77,359.65,348.87,360.50,378.65,395.64,395.28,389.75,384.59,383.25,375.15,372.47,378.10,395.19,408.96,397.95,385.04,379.95,376.40,371.70,373.97,377.95,383.87,381.97,370.78,362.87,360.50,353.30,336.15,320.59,325.23,341.83,355.91,362.47,367.30,371.37,375.57,365.81,348.60,376.67,386.42,396.50,392.61,387.71,394.15,396.46,393.63,384.57,378.97,374.82,370.41,361.34,339.48,333.61,351.19,351.23,341.97,358.53,360.68,355.48,350.75,344.92,332.63,329.65,325.07,336.24,360.61,363.08,357.19,349.87,344.42,346.63,343.82,341.11,352.39,352.01,358.40,370.41,376.83,375.46,373.66,371.31,361.57,347.74,339.97,346.92,355.51,365.07,368.35,360.88,352.79,355.25,352.58,353.64,357.11,347.23,344.32,356.69,358.29,356.01,357.07,345.03,336.71,326.42,312.91,305.06,332.98,335.81,336.08,341.77,341.44,343.63,351.72,353.40,356.99,350.21,333.26,340.73,361.61,374.51,351.08,356.55,345.43,355.14,355.79,351.47,343.98
2003-11-09 22:00:18+00:00,L7,,378.68,392.22,392.94,385.95,379.45,377.75,380.18,378.35,374.87,380.38,367.41,,,,,,,,372.47,386.66,386.43,382.16,382.16,378.83,375.00,374.36,376.96,382.88,,,,,,,,,371.36,368.09,364.22,357.58,352.68,348.56,343.21,333.92,332.28,,,,,,,,,350.85,365.64,388.26,393.85,387.93,389.94,385.05,378.91,372.82,366.27,364.24,,,,,,,313.56,327.62,331.22,332.14,335.17,337.19,341.63,345.75,323.81,282.67,,,,,,,,,333.28,332.42,340.37,349.23,351.61,356.25,357.04,361.86,357.04,348.05,342.04,,,,,,,,340.86,338.47,338.99,332.46,324.95,334.04,336.13,330.55,328.95,332.56,,,,,,,,,318.47,322.53,323.39,326.48,307.00,285.51,323.66,335.65,357.44,366.91,,,,,,,
2004-01-27 21:56:50+00:00,L5,394.44,432.77,446.25,449.27,415.48,410.41,397.44,396.80,402.17,432.08,431.44,393.71,428.39,413.25,407.21,396.81,396.04,406.22,396.24,390.90,400.72,411.30,420.47,423.09,409.30,407.24,407.33,405.74,412.92,416.37,414.75,408.05,400.49,402.22,408.06,416.56,409.55,397.80,380.71,374.33,384.43,391.11,395.18,370.55,361.96,359.02,347.30,344.10,356.37,366.51,383.05,408.97,427.14,,443.65,437.14,425.96,416.74,412.40,413.25,413.61,404.48,400.14,400.79,397.25,390.68,385.97,387.07,395.97,400.65,376.64,373.71,365.05,361.88,361.98,361.88,350.85,352.31,381.92,403.55,403.29,384.86,372.71,367.28,365.52,377.36,398.84,410.41,409.96,419.90,415.65,410.97,399.78,392.01,389.17,383.67,384.61,388.29,378.22,372.86,374.96,388.08,386.70,391.14,385.57,387.94,394.41,386.53,385.10,389.29,389.27,377.19,365.79,370.62,381.31,364.79,337.56,342.24,333.47,342.31,,,,,613.20,,,538.63,529.60,600.53,554.45,524.32,368.57,407.91,399.88,374.47,355.98,320.52,,,,
2004-02-05 21:50:41+00:00,L5,361.02,375.00,381.67,388.57,381.90,382.69,376.02,366.09,370.37,376.82,386.31,353.47,367.10,378.22,379.66,370.12,357.23,339.89,352.30,356.83,367.41,375.03,376.80,380.08,370.07,368.74,378.89,378.98,386.20,394.89,393.07,383.82,375.67,369.01,372.51,371.45,369.57,357.89,348.38,348.64,352.15,347.19,340.81,335.24,338.95,334.17,328.99,328.25,339.18,346.37,358.43,367.13,351.01,,362.90,367.53,381.44,388.02,377.88,372.90,375.37,377.93,373.73,368.71,364.71,363.03,360.13,358.67,358.31,347.80,315.65,306.14,323.76,327.51,328.78,323.80,320.22,327.21,340.07,346.09,,,328.48,313.04,319.16,324.64,329.52,317.07,321.16,326.70,331.17,339.99,344.50,346.52,351.50,354.05,361.13,358.53,358.46,355.18,351.23,353.08,345.02,345.26,344.63,346.25,344.58,340.28,340.57,335.73,327.96,317.51,325.15,339.67,341.97,331.98,323.68,321.05,309.10,286.03,294.29,308.71,328.29,331.34,331.28,329.79,324.89,319.40,281.59,256.95,333.39,343.44,347.68,359.33,360.48,339.53,328.25,331.59,337.41,341.81,338.60,336.49
2004-05-03 22:00:59+00:00,L7,,,,,,,,,,,,,,,,,,323.55,342.66,351.19,355.48,360.92,357.88,359.34,364.42,369.37,375.44,372.73,,,,,,,,366.43,363.68,355.65,345.94,338.11,338.61,330.39,327.43,326.71,328.72,,,,,,,,327.75,304.10,332.93,353.18,373.18,384.73,378.25,373.01,367.51,366.55,361.51,,,,,,,,307.00,296.82,315.52,318.52,319.24,318.39,319.93,322.51,324.44,,,,,,,,,303.49,310.61,322.80,317.12,322.08,333.24,338.99,344.22,348.88,347.59,339.46,,,,,,,,,329.56,332.95,327.45,322.90,320.26,308.54,318.06,327.51,330.34,324.79,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-05-18 21:58:38+00:00,L5,373.71,386.12,386.87,386.55,374.44,365.59,374.89,381.03,390.83,391.47,390.54,349.17,362.09,368.35,372.39,376.78,373.40,353.66,360.56,365.49,367.82,372.50,377.85,365.57,362.45,381.49,391.74,,,,,,,,,,378.37,368.21,358.15,344.11,345.80,347.03,351.30,348.04,348.54,347.45,349.10,343.10,338.58,344.97,361.38,372.63,375.71,367.03,381.64,390.42,388.87,397.59,393.55,391.90,390.50,385.50,381.75,370.81,358.22,340.66,336.68,347.25,356.90,363.15,352.00,332.96,345.97,344.33,334.87,331.68,331.17,337.34,344.65,345.77,341.90,329.24,346.84,343.66,347.68,348.45,346.53,347.75,348.41,349.34,354.16,352.44,351.29,349.82,355.90,358.86,362.04,359.22,359.11,358.96,353.27,352.64,349.85,349.90,354.47,360.40,354.77,347.74,351.76,350.39,345.42,342.97,345.47,346.61,340.77,342.02,346.73,340.72,331.80,313.92,312.18,327.31,342.06,345.24,349.39,349.98,341.47,340.78,339.12,307.16,333.22,338.82,348.06,352.23,376.92,353.99,347.91,337.70,359.59,353.10,349.63,335.05
2004-05-26 22:07:09+00:00,L7,,,,,,,,,,,,,,,392.83,396.84,,,,,,,,,,,,,,,,393.85,395.89,406.43,410.98,408.47,403.04,389.23,371.71,366.37,376.01,384.82,384.19,374.34,,,,,373.24,383.03,399.93,411.48,413.95,,441.04,422.50,426.75,421.79,409.96,416.82,420.10,,,,,371.14,371.20,382.11,400.32,413.39,407.12,,,,,359.46,350.39,363.11,,,,,,389.29,402.45,,,424.79,400.62,398.69,410.83,406.27,395.70,380.37,380.69,,76.19,120.99,113.90,141.51,,,379.52,390.63,,,399.95,375.02,373.81,382.64,381.07,388.23,374.68,,,,,,394.45,,,390.11,388.67,382.04,378.21,397.94,411.17,403.76,385.78,340.03,,,,,,363.59,,382.15,369.65,354.17,336.53,321.15
2004-06-11 22:07:02+00:00,L7,,,,,,,,,,,,,,,400.89,400.26,401.26,,,,,,395.20,391.85,401.41,421.65,456.01,454.24,449.45,430.42,421.11,412.26,405.02,410.50,410.95,,,,,384.70,395.03,406.09,404.32,376.36,368.48,369.95,369.10,369.97,383.61,402.73,417.99,,,,,,,,,,,,,395.78,384.85,382.78,381.59,399.66,413.42,420.39,,,,,376.42,378.19,378.79,392.83,404.35,425.29,431.39,,438.57,430.91,446.62,448.63,,,,,,,,,,,,,,384.62,372.57,381.86,413.96,437.49,,,,,390.14,392.92,395.23,398.53,395.77,374.50,379.79,393.56,401.27,412.02,418.77,428.28,420.54,412.88,,,,,419.30,414.48,400.11,408.52,398.23,420.36,422.50,411.32,411.14,392.82,400.19,392.82,389.93,371.67,,
2004-06-12 21:53:11+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.30,386.57,387.72,401.04,403.39,404.32,383.24,370.73,,,,,,,,,,,,,,,,,417.11,412.59,397.40,386.33,391.65,385.35,406.48,412.40,409.61,402.60,393.81,393.95,391.06,379.89,379.08,,,,,,,,,,,,,,,,,,,,,,,,,382.32,388.51,408.75,426.48,424.16,414.59,400.74,388.01,389.96,385.32,388.68,386.27,,,,,,,,,,,,,,,,,,,,,,,,,,,390.84,369.85,,
2004-07-06 22:00:48+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.49,354.92,349.74,350.11,345.54,322.04,350.88,360.82,362.90,360.45,,,,,,,,,368.51,,,360.25,360.36,365.90,363.47,372.75,379.22,382.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.53,344.02,,
2004-08-06 22:00:46+00:00,L5,404.74,427.91,458.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.66,341.48,342.93,373.86,367.07,359.29,341.38,333.49,324.06,331.90,343.46,,,,,,,,,,,,,340.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.22,382.31,379.77,382.68,377.97,380.29,385.37,392.55,401.92,403.45,409.60,411.71,410.98,403.91,390.45,384.27,382.74,383.36,390.37,379.89,385.15,373.40,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-08-22 22:01:12+00:00,L5,383.56,416.65,426.31,413.60,410.68,424.69,409.46,403.68,402.82,403.09,418.59,400.40,408.24,394.80,396.60,398.45,401.23,400.64,390.90,378.71,367.91,365.53,386.76,428.34,438.87,436.17,417.61,407.97,409.78,417.07,408.90,409.84,421.59,424.89,424.07,410.39,382.28,363.84,357.42,362.40,374.53,393.83,393.89,378.73,359.02,353.34,353.11,361.81,371.66,388.58,401.84,401.91,417.20,402.17,421.72,420.00,422.06,423.73,414.35,381.96,374.21,388.26,387.49,399.18,400.21,374.92,386.69,400.58,398.30,397.22,386.07,376.61,372.63,373.37,369.98,364.75,370.93,372.25,370.95,372.03,372.12,360.31,377.71,376.26,385.16,408.41,422.06,420.47,408.46,414.91,407.37,406.09,384.86,379.42,367.20,358.10,361.18,371.67,397.32,403.08,396.32,395.04,390.17,389.82,,,,,,,,,,,,,,,391.86,396.85,405.92,390.37,385.38,378.83,365.82,367.24,371.75,368.15,354.88,337.37,306.63,307.19,,,,,,,,,,
2004-08-30 22:06:44+00:00,L7,,,,,,399.26,391.00,384.96,382.07,387.80,396.27,372.74,368.67,373.91,375.80,377.33,370.70,,,,,349.13,364.61,384.36,404.13,401.78,392.41,386.71,384.80,388.47,392.19,386.84,392.90,395.03,392.38,,,,,344.90,355.89,361.19,364.52,352.83,336.46,325.81,320.28,324.33,342.43,358.11,373.38,372.34,,,,,389.26,390.29,370.68,355.76,356.65,369.89,376.67,373.14,360.23,346.98,352.52,362.40,367.05,,,,,338.81,342.70,342.50,346.71,347.48,345.67,343.31,326.59,301.87,335.56,333.60,340.50,333.06,,,,,,348.28,350.77,348.40,339.51,337.86,338.73,343.96,355.42,361.07,362.27,360.66,357.98,348.39,,,,,354.13,342.29,330.24,319.45,325.76,331.52,329.74,336.88,339.03,336.10,331.62,322.25,316.49,,,,,328.27,326.04,316.71,314.84,328.62,329.52,335.92,354.24,359.03,379.68,365.03,348.71,340.08,345.84,,,
2004-09-16 21:55:41+00:00,L5,353.71,374.55,377.00,381.38,371.58,370.70,364.98,361.64,367.00,365.97,369.98,335.86,346.40,357.86,356.61,361.19,353.72,338.33,344.14,339.28,341.04,342.39,350.69,373.95,375.84,380.28,371.04,366.40,364.23,372.41,370.26,372.37,377.03,378.51,376.81,358.84,343.06,334.54,330.40,332.83,339.48,340.55,332.79,326.29,323.73,318.78,316.71,317.81,329.29,345.19,348.14,336.83,315.38,311.17,346.80,347.21,363.17,366.95,359.50,347.97,346.56,355.84,358.07,348.57,340.29,337.32,338.01,343.01,351.78,336.89,315.49,291.98,316.00,321.40,326.42,328.22,328.77,329.53,326.89,314.22,291.20,229.25,305.52,307.84,309.40,310.50,313.29,318.40,321.01,322.04,323.24,332.04,337.88,334.01,,,,,,,,,,,,,,,,320.31,320.20,312.74,324.15,329.91,331.96,330.99,330.61,324.01,306.38,285.74,289.03,317.01,327.51,324.41,318.14,307.28,290.99,,254.54,271.36,304.84,310.68,310.70,333.71,354.06,327.05,318.34,321.25,328.98,340.62,328.78,329.41
2004-11-19 21:56:55+00:00,L5,419.43,459.78,468.71,451.56,416.19,415.84,408.20,423.75,450.54,448.75,442.76,409.80,425.26,417.88,400.93,392.36,398.77,393.36,393.60,384.84,388.49,413.80,443.53,438.06,431.06,420.30,412.02,410.64,420.51,441.47,447.88,446.60,438.63,428.16,416.90,408.17,397.47,385.01,388.49,395.34,402.87,400.82,402.24,388.75,368.60,358.16,364.05,373.71,397.42,409.00,411.15,410.90,415.41,418.70,426.45,428.67,423.71,418.28,409.19,410.93,412.63,411.43,403.10,388.22,381.49,383.31,397.62,412.56,413.28,405.70,389.83,392.25,402.54,397.05,393.46,377.74,378.78,389.37,403.78,417.24,,,418.12,415.31,426.01,441.45,440.90,428.79,414.58,415.93,421.22,424.47,409.46,393.88,380.81,380.28,388.21,399.01,411.53,411.97,414.93,403.44,395.33,391.54,392.09,403.20,415.39,422.42,433.70,429.43,410.64,391.47,379.66,370.36,378.00,399.73,414.17,416.36,417.28,416.87,417.29,419.24,415.90,407.90,402.39,416.28,420.04,403.82,378.98,389.16,381.08,394.04,400.43,415.39,428.97,413.69,395.70,383.90,400.11,387.78,390.58,410.38
2005-01-13 22:03:41+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.49,379.17,378.78,374.21,377.13,371.25,353.25,343.92,335.25,352.26,356.62,370.94,376.90,379.99,,,,,,,,,,,,,,361.99,373.10,384.27,381.75,366.33,372.49,376.86,364.41,372.94,374.06,367.52,360.40,355.64,370.35,376.84,370.16,356.37,369.22,386.80,407.45,388.84,375.30,376.87,381.18,381.71,384.14,382.50,377.89,374.35,371.35,373.49,369.38,365.38,364.44,372.33,374.98,,,,,,,,,,,,,,,,,374.14,375.56,364.89,353.91,359.50,373.06,376.74,381.04,379.87,377.15,364.09,351.51,350.79,330.02,357.52,363.74,370.30,383.17,397.09,387.09,361.09,366.01,383.40,390.04,393.27,386.89
