dates,satname,nzd0357-0000,nzd0357-0001,nzd0357-0002,nzd0357-0003,nzd0357-0004,nzd0357-0005,nzd0357-0006,nzd0357-0007,nzd0357-0008,nzd0357-0009,nzd0357-0010,nzd0357-0011,nzd0357-0012,nzd0357-0013,nzd0357-0014,nzd0357-0015,nzd0357-0016,nzd0357-0017,nzd0357-0018,nzd0357-0019,nzd0357-0020,nzd0357-0021,nzd0357-0022,nzd0357-0023,nzd0357-0024,nzd0357-0025,nzd0357-0026,nzd0357-0027,nzd0357-0028,nzd0357-0029,nzd0357-0030,nzd0357-0031,nzd0357-0032,nzd0357-0033,nzd0357-0034,nzd0357-0035,nzd0357-0036,nzd0357-0037,nzd0357-0038,nzd0357-0039,nzd0357-0040,nzd0357-0041,nzd0357-0042,nzd0357-0043,nzd0357-0044,nzd0357-0045,nzd0357-0046,nzd0357-0047,nzd0357-0048,nzd0357-0049,nzd0357-0050,nzd0357-0051,nzd0357-0052,nzd0357-0053,nzd0357-0054,nzd0357-0055,nzd0357-0056,nzd0357-0057,nzd0357-0058,nzd0357-0059,nzd0357-0060,nzd0357-0061,nzd0357-0062,nzd0357-0063,nzd0357-0064,nzd0357-0065,nzd0357-0066,nzd0357-0067,nzd0357-0068,nzd0357-0069,nzd0357-0070,nzd0357-0071,nzd0357-0072,nzd0357-0073,nzd0357-0074,nzd0357-0075,nzd0357-0076,nzd0357-0077,nzd0357-0078,nzd0357-0079,nzd0357-0080,nzd0357-0081,nzd0357-0082,nzd0357-0083,nzd0357-0084,nzd0357-0085,nzd0357-0086,nzd0357-0087,nzd0357-0088,nzd0357-0089,nzd0357-0090,nzd0357-0091,nzd0357-0092,nzd0357-0093,nzd0357-0094,nzd0357-0095,nzd0357-0096,nzd0357-0097,nzd0357-0098,nzd0357-0099,nzd0357-0100,nzd0357-0101,nzd0357-0102,nzd0357-0103,nzd0357-0104,nzd0357-0105,nzd0357-0106,nzd0357-0107,nzd0357-0108,nzd0357-0109,nzd0357-0110,nzd0357-0111,nzd0357-0112,nzd0357-0113,nzd0357-0114,nzd0357-0115,nzd0357-0116,nzd0357-0117,nzd0357-0118,nzd0357-0119,nzd0357-0120,nzd0357-0121,nzd0357-0122,nzd0357-0123,nzd0357-0124
2001-09-25 21:55:40+00:00,L7,280.73,297.31,306.06,308.46,307.45,310.88,311.81,322.44,332.07,332.15,329.92,332.45,341.74,337.42,336.62,339.69,341.48,346.02,350.82,354.14,355.48,354.34,353.74,355.64,353.18,347.82,343.06,356.63,369.06,363.17,363.65,362.33,359.74,358.78,358.00,359.06,358.70,357.85,356.11,361.18,359.77,352.84,352.22,342.88,350.35,353.15,348.33,354.16,354.03,356.50,350.86,356.95,354.37,356.99,360.14,358.04,346.59,347.16,348.13,349.48,353.41,357.80,356.17,356.98,362.61,359.16,354.47,355.69,355.39,352.83,348.57,342.25,349.35,358.12,349.58,348.24,358.75,353.32,338.92,343.65,347.11,348.17,342.81,347.96,346.94,341.79,334.62,338.70,343.13,344.20,348.83,351.24,350.01,352.69,354.50,356.89,358.26,356.81,356.79,356.84,350.34,347.97,349.75,346.89,357.00,353.78,364.32,361.33,367.50,368.51,357.95,356.29,358.51,362.35,367.10,364.04,354.89,360.27,365.38,368.06,356.29,355.81,356.71,370.02,361.61
2001-10-11 21:55:21+00:00,L7,186.26,181.64,206.87,131.03,302.42,301.48,302.34,314.60,325.44,328.91,320.25,326.71,336.11,332.26,333.58,337.54,336.98,343.49,348.73,161.28,188.95,160.12,168.81,,169.04,145.19,128.07,136.97,372.53,357.27,359.10,361.09,357.46,357.08,355.54,357.56,357.52,354.21,352.88,360.15,,,,,,,,,,,344.62,351.65,350.42,353.43,358.70,355.34,345.12,344.90,343.45,345.18,350.05,357.51,354.38,353.81,361.38,356.87,352.62,353.97,354.95,352.40,346.21,343.67,346.03,355.74,347.76,350.73,356.90,350.81,339.84,342.15,344.92,343.78,346.83,346.70,341.97,332.14,330.20,339.60,334.30,,,341.94,347.86,348.53,351.10,354.89,356.40,353.64,355.91,351.17,347.61,347.12,351.47,348.30,354.52,353.97,360.58,357.09,363.84,361.03,352.22,352.69,360.53,363.10,,,,,,,,,,,
2001-12-14 21:55:53+00:00,L7,276.26,288.94,299.56,294.12,301.59,302.37,303.61,312.55,317.75,322.92,322.80,327.57,335.85,334.87,334.33,336.46,336.94,343.54,346.35,352.07,352.93,353.59,352.54,354.25,351.58,346.95,342.13,351.73,364.33,357.52,359.32,361.79,358.56,360.56,355.68,356.47,355.12,355.03,353.68,360.88,359.06,348.18,346.17,337.19,342.24,347.47,346.69,346.01,348.92,352.14,349.63,356.18,355.62,356.14,357.34,354.49,345.91,345.23,346.63,346.33,349.85,358.17,355.24,355.14,359.34,357.49,351.34,351.83,354.48,353.12,345.65,343.35,346.70,358.66,349.49,346.56,357.55,351.42,330.86,339.11,343.32,345.46,341.95,345.97,345.48,333.94,327.59,333.48,341.73,342.66,347.11,346.92,348.93,350.34,353.88,355.29,355.82,355.99,355.85,354.37,351.00,346.09,346.49,350.09,356.20,356.27,360.90,359.43,362.52,363.83,350.45,353.02,358.45,363.37,363.93,356.43,350.47,353.13,356.48,359.02,351.21,355.72,356.11,369.00,361.19
2001-12-30 21:55:49+00:00,L7,296.84,313.39,317.98,318.68,317.06,320.14,320.16,326.05,334.36,340.50,339.33,340.57,346.83,345.76,342.84,348.33,345.56,348.21,352.92,357.44,359.19,361.70,358.15,362.84,361.06,351.89,348.55,360.64,373.11,367.75,367.39,368.18,364.26,365.44,361.11,364.16,363.60,363.55,359.80,371.18,365.76,359.12,356.19,349.54,354.51,357.01,353.88,355.48,358.66,361.29,359.26,364.08,363.55,362.95,365.28,362.76,354.69,355.46,355.94,357.17,358.75,366.22,361.28,361.35,365.32,364.29,359.50,361.26,363.19,364.79,360.37,354.64,360.23,367.38,356.09,358.33,366.90,361.40,348.49,351.15,354.91,354.79,355.79,357.30,357.76,347.40,342.00,347.44,352.97,354.52,356.74,359.47,357.75,359.54,363.08,365.72,365.93,363.30,364.55,364.74,359.62,354.50,357.85,357.42,361.49,360.25,367.47,367.97,374.63,375.24,364.36,365.84,369.78,371.38,370.32,361.25,358.77,360.74,370.53,368.75,359.15,360.62,367.20,376.62,368.97
2002-01-15 21:55:59+00:00,L7,307.88,318.45,325.21,324.75,323.99,326.89,327.65,331.83,339.83,345.42,342.09,345.72,353.46,350.09,348.04,,349.49,354.88,358.30,361.95,363.71,364.46,364.60,366.38,366.39,359.04,353.63,370.09,379.23,372.66,372.42,374.75,369.91,369.76,367.30,369.07,370.04,369.04,367.54,377.18,371.34,366.86,364.47,356.62,362.01,364.10,360.27,359.67,363.91,364.96,365.78,368.33,367.86,368.54,372.66,370.89,361.16,360.54,362.13,364.01,367.16,372.03,367.84,365.37,375.16,369.41,367.61,368.78,369.29,367.58,363.47,359.26,363.02,372.49,363.00,362.92,370.98,367.28,353.64,357.75,357.59,359.29,357.58,365.54,364.37,355.30,349.14,352.30,359.28,361.92,361.09,363.15,360.88,364.44,365.75,369.57,369.81,368.39,370.06,367.35,365.70,358.75,361.44,359.51,366.28,364.35,372.64,372.92,382.46,383.18,372.18,370.70,371.53,377.56,380.04,373.30,364.93,368.01,375.51,374.69,366.61,363.29,368.71,375.49,369.62
2002-05-07 21:56:03+00:00,L7,295.11,305.30,315.73,317.54,320.13,320.54,323.32,326.13,332.95,345.30,335.03,338.36,347.18,342.16,340.34,342.07,340.23,349.23,351.71,356.80,359.43,358.00,357.38,359.26,359.99,350.44,349.40,360.16,372.50,367.31,369.38,370.52,365.38,364.90,362.22,362.76,362.94,361.87,361.88,371.72,367.62,358.13,360.91,348.65,355.32,357.76,353.45,353.85,353.49,356.66,354.31,359.19,361.35,362.44,366.93,368.79,355.06,355.64,356.62,355.51,359.60,366.06,360.33,358.20,368.21,365.11,360.03,360.69,360.88,359.94,356.56,350.93,359.35,367.65,354.92,355.45,363.52,354.25,341.33,348.99,355.59,356.98,357.24,360.93,360.37,351.42,341.85,344.56,351.26,353.98,353.58,354.90,356.98,358.01,360.69,361.85,364.09,360.45,362.71,360.47,357.56,353.75,355.08,362.20,367.36,364.01,373.01,368.48,372.67,372.90,366.07,363.39,369.21,375.69,378.85,369.64,363.15,364.48,375.61,375.99,367.04,364.71,370.31,380.76,378.96
2002-06-24 21:55:40+00:00,L7,273.05,293.17,307.42,316.55,316.72,320.30,321.27,318.18,325.64,342.15,332.28,336.72,342.08,341.67,340.57,348.33,341.53,347.86,353.75,357.89,357.96,359.78,358.58,363.69,363.93,352.84,353.59,362.45,373.34,366.72,366.65,372.93,362.64,364.68,365.84,368.86,363.37,363.70,368.85,373.67,367.96,361.30,357.93,354.91,353.40,362.10,357.16,356.66,357.91,362.37,363.29,364.40,364.39,364.30,369.08,368.30,356.02,357.14,358.10,357.95,359.55,365.15,360.20,359.79,365.04,362.47,358.78,361.40,363.11,362.38,355.93,354.52,355.46,367.00,357.00,356.72,363.20,359.29,348.07,358.02,359.15,358.21,357.68,359.69,357.23,345.28,346.95,352.59,361.86,361.00,362.55,362.29,359.23,361.92,363.04,366.50,367.65,365.00,363.47,364.72,361.30,354.88,354.30,361.99,363.75,365.59,366.78,367.58,374.11,372.77,367.40,369.16,376.46,378.33,375.71,377.51,368.26,372.01,374.42,379.94,371.66,375.53,376.43,389.39,382.26
2002-08-27 21:55:12+00:00,L7,276.30,291.01,301.83,303.06,307.98,307.02,311.13,312.25,313.68,324.20,319.60,324.66,335.93,328.62,329.13,330.70,331.80,337.31,345.20,347.86,348.27,346.61,349.49,350.63,350.16,343.42,339.76,350.38,363.86,355.84,359.65,358.01,353.86,350.82,348.22,351.24,353.85,353.38,355.38,358.61,357.53,346.68,348.27,338.16,344.53,347.33,341.18,341.77,342.79,346.79,345.39,353.64,348.01,351.11,358.67,354.98,345.76,341.57,346.47,344.25,346.10,354.05,351.88,351.22,355.32,350.84,349.82,349.30,351.38,349.36,342.16,341.86,346.92,357.09,348.30,346.45,352.71,343.26,329.74,332.12,341.37,342.83,343.16,345.10,344.54,333.57,328.17,330.98,339.48,338.42,338.08,342.87,342.01,344.79,344.42,349.03,351.14,351.92,351.02,348.50,345.11,341.93,345.60,341.05,349.19,349.31,357.00,351.38,361.27,359.58,348.97,350.37,354.48,357.58,361.79,355.26,349.88,351.11,358.93,358.61,355.93,357.16,362.26,371.37,364.71
2002-09-12 21:55:07+00:00,L7,293.48,300.49,308.75,311.11,315.13,313.92,314.73,320.94,320.71,332.55,327.79,329.96,337.51,339.44,334.16,338.02,338.68,344.39,347.07,354.57,356.37,355.72,355.07,354.47,356.15,352.43,348.71,362.62,370.81,367.55,365.99,366.54,361.33,358.34,359.75,363.15,364.80,359.04,357.29,364.74,362.66,356.47,354.49,349.65,355.43,356.88,354.48,351.95,353.91,356.22,352.65,356.73,357.10,357.90,362.42,360.66,349.78,352.05,355.60,354.53,359.54,361.08,358.61,358.45,361.52,357.56,356.32,357.12,359.39,354.58,351.80,347.32,353.04,359.41,351.40,353.41,359.25,355.69,340.90,347.51,351.90,352.88,349.60,352.28,353.18,342.11,338.09,339.69,347.98,348.54,350.22,353.10,350.40,356.57,355.34,357.63,357.17,357.68,357.21,354.59,355.67,350.82,354.11,350.31,360.46,357.87,364.97,361.37,368.35,371.22,361.00,359.31,365.41,371.51,373.20,370.95,359.19,359.75,365.88,364.50,359.76,358.99,366.91,373.48,370.03
2002-10-14 21:54:55+00:00,L7,295.97,305.27,312.94,319.18,317.99,319.43,319.75,323.05,327.38,337.87,326.80,332.95,341.32,339.57,336.81,338.70,337.91,345.89,350.62,358.12,358.45,360.05,357.99,361.05,359.26,353.92,345.90,359.70,372.36,366.70,365.45,367.29,360.70,362.93,360.38,362.26,363.68,362.27,360.31,367.28,363.05,358.57,356.48,346.35,350.65,352.54,349.27,350.08,354.52,358.01,355.06,358.64,359.19,358.95,366.66,364.10,354.74,353.10,353.93,354.62,357.80,363.08,359.86,356.48,363.33,363.01,359.12,362.31,362.87,360.91,358.51,352.53,357.45,365.49,354.75,354.66,365.87,360.61,349.19,353.49,352.40,352.35,350.39,354.94,355.83,343.65,341.22,343.29,349.79,351.64,351.72,352.60,354.01,357.90,360.35,360.78,360.99,362.17,361.51,358.88,358.24,354.22,355.29,354.68,359.68,362.69,366.84,364.32,366.40,369.14,363.74,362.39,365.42,370.78,374.93,363.99,361.30,363.91,367.16,371.82,362.71,364.54,366.57,375.09,367.53
2002-10-30 21:55:01+00:00,L7,305.61,312.79,319.80,324.22,329.96,327.34,329.55,332.79,335.31,343.23,334.60,339.96,349.99,343.34,344.62,345.27,342.03,350.19,355.36,361.99,364.84,363.25,364.14,366.35,367.71,356.90,353.09,365.57,378.81,371.93,371.37,371.63,366.40,367.37,362.82,365.54,365.55,362.85,363.89,374.46,369.79,363.40,359.04,352.35,361.05,364.10,356.48,355.41,360.01,362.61,359.21,363.12,362.57,365.81,370.04,369.20,359.09,358.09,359.54,358.40,363.53,367.81,364.34,362.36,368.51,365.77,363.42,364.06,365.60,362.47,358.41,353.17,359.91,370.75,361.05,364.23,367.14,361.63,350.74,351.52,354.67,356.45,357.81,358.73,357.68,352.78,347.99,353.01,359.82,358.17,360.74,363.53,360.10,362.94,363.77,367.26,365.19,363.50,363.97,366.45,360.66,358.12,359.60,358.74,363.31,363.78,369.58,369.70,377.17,380.40,367.68,370.12,374.36,376.33,379.95,368.89,362.19,368.80,372.75,375.04,365.06,368.26,369.34,378.68,371.10
2003-01-02 21:55:34+00:00,L7,290.11,301.32,310.55,312.48,314.71,317.89,321.13,320.97,324.79,335.90,329.45,333.47,344.03,339.18,335.68,339.46,339.47,344.92,349.42,354.84,356.77,356.16,358.19,358.76,357.64,353.20,349.86,362.16,372.95,363.95,365.63,363.91,359.63,361.71,360.22,361.07,363.93,362.11,361.31,371.03,368.45,358.37,354.72,347.76,353.71,357.33,350.99,352.35,356.21,359.96,356.29,362.05,362.40,362.91,366.60,363.53,354.06,354.86,354.90,353.38,360.10,363.32,359.37,358.89,365.49,361.01,360.25,358.24,361.48,358.80,357.99,350.99,358.60,367.07,358.32,358.16,362.96,352.89,346.15,348.21,352.04,352.34,352.44,352.94,351.91,342.28,340.18,342.05,349.60,349.80,352.99,356.85,355.00,358.20,358.91,360.28,364.00,360.73,360.94,358.50,354.89,356.16,356.94,353.34,364.20,360.34,366.56,359.77,368.48,367.86,358.90,363.72,365.49,373.47,374.25,364.12,357.09,362.43,374.37,371.29,361.42,362.34,364.07,375.28,372.35
2003-03-23 21:55:52+00:00,L7,277.66,291.32,304.52,307.56,310.54,313.81,311.94,311.70,314.94,326.61,319.52,324.26,333.90,326.43,331.36,332.05,332.75,340.48,344.56,351.49,351.46,351.92,352.26,352.66,351.81,344.87,339.82,350.58,367.86,361.50,362.97,363.30,356.65,354.70,357.46,358.31,359.84,354.26,353.49,360.34,361.82,353.20,350.23,340.31,345.76,350.71,344.47,346.37,350.19,353.39,348.57,353.48,351.63,351.47,360.79,359.09,346.54,348.30,349.27,348.78,352.71,357.16,352.26,353.06,359.47,357.21,351.64,353.74,353.49,352.44,345.80,343.67,346.80,359.33,349.69,348.85,356.14,348.00,340.05,340.49,341.51,343.62,340.55,348.24,349.69,335.02,332.54,333.43,342.19,346.28,348.13,349.66,349.90,350.70,352.69,355.16,349.56,351.61,350.71,345.76,346.95,345.00,344.95,345.99,353.99,350.28,356.34,354.16,364.38,363.75,349.76,352.27,357.35,365.88,368.63,362.27,354.00,357.98,364.20,365.77,356.42,360.31,359.46,374.07,362.55
2003-04-08 21:55:59+00:00,L7,277.03,294.41,306.54,311.82,316.37,316.74,315.51,314.44,321.06,330.43,326.92,331.20,339.02,332.52,334.91,336.02,336.04,343.21,347.71,353.45,354.45,353.89,355.51,357.86,354.13,347.12,340.25,353.13,367.70,360.98,363.73,362.22,357.09,355.86,356.10,357.91,358.07,357.36,355.03,359.06,362.11,352.05,350.30,343.11,350.34,351.49,347.76,348.19,352.56,355.31,351.19,355.58,356.30,356.52,363.74,362.06,350.56,350.44,351.16,351.01,355.49,358.09,354.09,353.90,357.53,357.40,353.82,353.45,356.53,354.34,349.35,348.12,354.18,360.66,350.12,351.22,359.15,348.11,338.88,340.87,346.12,345.57,345.55,351.85,351.04,338.17,336.64,339.35,347.33,350.47,350.10,349.62,352.46,351.88,347.25,352.53,353.05,355.27,357.77,355.43,352.34,350.32,350.85,349.36,354.12,352.24,359.93,357.59,367.88,361.42,351.16,355.42,357.51,363.80,369.11,363.55,357.46,354.85,367.02,368.99,361.78,361.86,367.96,377.13,373.76
2003-07-29 21:55:41+00:00,L7,,,,,,,320.67,317.96,322.70,330.40,325.66,329.25,338.68,338.08,335.72,337.65,336.53,342.81,347.24,353.73,358.17,355.08,356.56,354.89,359.75,351.55,344.57,354.63,369.98,360.66,359.63,365.30,356.24,353.67,352.05,362.91,361.44,357.23,355.77,366.11,363.87,353.54,352.04,339.35,349.53,352.02,345.51,346.72,348.41,351.77,353.53,355.00,356.44,357.36,364.42,362.87,348.58,347.74,350.64,350.60,354.42,359.87,354.11,356.60,363.50,361.15,353.05,361.72,363.38,354.00,349.06,248.82,,,,,,,,,,,,,,339.05,332.94,335.83,345.57,347.96,344.60,347.50,349.81,240.16,204.65,365.30,360.65,361.55,359.44,358.09,357.58,351.33,352.38,351.06,357.60,356.70,366.96,360.69,368.11,368.33,357.81,354.08,357.49,365.49,373.73,368.23,,,,379.31,366.95,369.98,372.04,384.14,380.01
2003-08-30 21:55:34+00:00,L7,288.45,291.83,303.86,307.92,312.05,311.97,311.78,313.25,318.06,327.67,322.23,324.73,331.79,330.92,332.07,332.70,336.33,341.99,346.51,353.08,350.80,353.48,352.95,353.71,352.10,343.93,346.25,357.69,369.03,355.53,358.45,361.12,354.34,353.72,352.06,356.29,354.24,355.45,352.46,361.50,360.17,354.30,351.08,343.43,344.42,343.70,343.59,345.66,346.77,347.08,345.71,351.15,349.56,352.91,361.45,361.20,354.09,352.40,349.50,349.20,349.91,355.93,353.39,354.07,361.21,357.84,354.37,352.61,353.69,352.44,350.14,343.98,348.92,357.24,348.68,343.09,358.36,351.51,334.20,340.84,344.37,344.49,345.53,349.09,351.77,336.64,332.38,266.35,341.54,341.88,343.51,347.86,348.77,350.08,351.52,353.68,354.73,352.62,355.93,350.36,348.36,344.10,343.83,347.64,350.61,351.48,359.88,357.25,362.42,356.83,,,366.29,360.00,362.90,361.35,351.73,352.45,359.74,362.98,356.36,356.59,360.00,371.82,368.09
2003-10-17 21:55:27+00:00,L7,290.99,299.92,310.53,313.67,314.59,318.18,319.29,319.24,325.02,333.28,328.08,335.48,342.44,341.78,341.78,342.17,341.55,346.81,350.04,356.77,359.10,357.76,358.75,357.93,167.90,145.46,126.03,360.89,376.11,369.99,366.31,369.74,362.14,359.95,357.19,360.67,360.89,357.72,359.35,365.94,363.82,356.83,353.36,347.72,354.16,358.88,352.08,352.22,353.27,356.54,352.18,357.99,354.81,250.99,257.27,256.33,193.71,352.09,354.67,354.74,356.81,361.94,356.94,358.81,360.07,362.24,358.06,358.80,359.40,357.94,351.05,349.21,354.17,362.94,354.05,349.20,360.77,356.58,345.13,348.53,355.10,354.88,350.04,355.71,357.19,344.67,,264.23,273.83,352.72,356.07,356.62,358.59,359.47,361.62,361.18,363.75,360.88,361.09,360.15,358.39,354.37,356.89,355.13,359.22,357.77,365.36,362.12,370.39,370.09,,,,370.46,373.49,371.32,364.07,364.13,369.71,369.55,359.98,360.21,361.00,366.00,366.67
2003-11-18 21:55:51+00:00,L7,301.88,313.69,317.49,322.34,325.89,325.33,,,331.76,342.95,336.23,338.29,342.01,343.82,344.94,347.23,347.12,352.41,357.05,360.72,362.45,362.94,363.29,363.00,362.42,355.15,350.63,363.40,375.95,370.49,370.12,,,365.40,361.30,366.03,364.81,362.34,361.39,373.74,367.66,359.07,354.37,347.77,351.83,357.20,353.19,355.56,355.21,360.64,357.97,362.72,362.60,364.82,366.99,368.11,352.60,352.71,354.31,355.46,197.86,217.85,206.74,229.18,241.57,359.07,356.11,361.94,363.06,359.71,357.58,353.41,360.31,367.81,358.11,356.84,365.66,357.27,344.71,348.75,353.71,356.14,357.69,359.50,355.48,346.01,342.69,345.59,349.86,349.90,,236.14,246.99,359.85,361.92,363.06,365.59,364.38,364.38,360.70,358.34,352.86,358.21,357.37,363.88,362.38,370.82,367.33,372.44,373.77,363.16,362.47,364.70,365.46,,,359.17,361.17,369.55,371.68,358.11,358.17,362.85,371.78,370.38
2003-12-12 21:45:46+00:00,L5,309.61,315.60,325.69,326.03,325.82,323.90,325.99,323.43,330.73,344.26,341.75,344.74,363.75,360.81,358.18,360.33,356.53,364.17,365.15,370.32,368.09,369.37,369.55,371.99,371.37,362.38,354.95,370.63,379.17,374.12,371.97,374.84,369.30,369.20,369.84,365.57,366.10,362.65,366.21,374.31,372.70,368.12,366.84,361.93,365.52,368.01,365.17,363.46,365.39,369.06,366.39,370.64,369.62,371.29,371.40,369.57,357.29,359.79,360.23,359.55,366.29,368.10,365.90,369.08,373.82,366.57,363.80,362.28,364.41,360.01,357.46,355.09,365.11,375.00,367.19,361.67,375.25,367.02,349.87,357.98,361.13,361.05,360.76,363.03,364.08,352.25,347.33,346.73,351.28,351.38,356.43,356.73,360.23,359.73,361.66,362.01,364.31,366.33,370.02,370.44,367.23,364.47,362.76,363.84,366.63,368.56,376.47,372.91,379.18,375.96,356.46,364.05,368.67,368.91,372.49,367.90,359.56,362.91,372.96,370.66,361.83,362.77,374.02,,
2003-12-28 21:45:57+00:00,L5,306.82,317.89,319.85,325.99,329.49,329.46,329.67,325.29,332.14,345.34,339.15,341.40,349.20,345.57,345.13,347.48,352.36,359.17,365.20,369.93,369.99,369.47,370.46,372.04,369.67,364.94,356.45,368.97,379.14,372.42,375.99,376.81,367.15,366.31,367.43,365.67,364.15,363.75,364.67,375.57,371.07,360.54,355.90,347.50,353.52,362.51,365.20,367.88,369.29,371.12,367.07,370.63,369.78,370.23,373.80,372.23,362.60,361.23,362.40,362.97,366.07,371.62,368.41,371.95,377.16,369.33,364.81,365.95,364.01,361.44,357.77,355.89,361.25,370.69,359.54,359.62,362.68,353.39,340.73,350.48,360.43,363.04,361.33,365.80,364.65,351.02,348.03,351.80,356.80,358.08,360.51,361.37,361.54,360.45,363.06,365.22,365.90,363.55,362.43,359.39,357.13,356.56,361.09,364.54,372.09,370.92,381.04,375.80,380.30,377.54,365.01,369.83,372.75,376.98,377.67,367.61,362.07,366.50,378.50,372.24,361.76,362.31,364.63,378.91,372.18
2004-03-25 21:56:30+00:00,L7,294.03,301.72,313.66,320.61,320.27,324.76,324.60,322.84,333.85,337.20,335.49,334.15,343.95,337.79,340.92,346.04,340.91,346.76,350.21,356.56,358.01,359.21,356.56,357.76,357.81,351.01,346.63,358.18,368.85,363.26,363.49,366.37,363.53,365.61,361.26,365.70,363.85,358.91,357.84,367.29,364.70,361.04,354.32,344.83,355.13,360.01,354.03,353.74,353.88,360.85,355.09,361.29,361.66,360.60,365.19,360.81,348.69,350.37,351.99,354.51,359.73,364.06,362.83,367.20,368.67,361.79,355.72,357.66,359.88,358.68,350.91,348.72,355.48,361.63,349.37,346.85,360.57,348.19,,229.67,218.62,361.20,347.33,350.32,349.76,337.23,337.26,337.54,345.96,348.07,349.38,356.38,352.47,353.34,357.17,357.31,355.72,353.65,356.06,355.70,347.83,,,,358.17,351.76,364.59,359.04,364.32,359.60,352.83,353.25,358.25,358.97,367.16,366.49,357.06,369.30,370.87,370.66,356.26,358.84,358.85,365.69,364.42
2004-04-02 21:46:30+00:00,L5,306.70,318.16,324.57,327.49,335.37,339.91,338.71,343.54,346.28,351.50,345.05,345.39,349.54,346.40,345.13,347.74,346.23,353.35,361.77,360.81,361.31,361.21,362.25,365.03,364.49,361.38,357.81,368.69,383.87,376.58,375.71,378.62,369.09,370.80,372.81,372.58,370.00,371.31,365.74,375.65,375.93,371.44,360.76,354.43,356.51,359.33,357.84,359.15,359.37,358.88,361.40,366.52,367.30,366.09,372.02,370.05,363.45,360.37,360.04,362.84,365.54,368.01,367.29,368.93,371.11,368.37,364.24,364.59,365.03,366.26,357.88,356.50,358.57,370.05,360.27,359.57,371.79,361.84,350.80,354.18,356.97,359.60,357.41,367.76,356.04,347.88,346.41,351.63,358.06,362.09,364.10,364.59,366.56,366.97,363.71,364.83,367.28,365.56,364.82,365.09,361.50,356.18,358.93,356.16,360.96,361.88,372.99,364.87,372.35,367.58,365.80,369.71,372.14,377.31,385.69,380.26,372.65,371.74,382.74,377.44,371.03,370.92,375.51,380.34,380.35
2004-04-10 21:56:26+00:00,L7,291.10,305.91,307.76,312.67,319.66,323.69,318.29,324.22,334.49,340.46,335.95,337.73,341.98,336.78,335.74,338.18,335.94,344.14,345.89,355.55,352.21,357.66,358.63,359.68,362.75,354.79,347.53,360.49,373.95,366.97,369.72,364.27,362.25,361.16,363.43,366.05,368.22,367.39,361.20,367.92,367.78,360.68,352.96,345.61,351.64,354.31,349.31,352.43,354.07,357.74,354.53,363.96,359.99,361.38,366.67,367.15,353.48,353.34,356.07,358.19,361.49,366.54,362.87,364.40,361.48,361.10,357.00,353.61,362.26,369.48,371.19,358.80,352.16,364.67,354.84,357.03,366.03,358.55,336.06,343.50,344.54,350.47,349.51,352.12,352.84,339.62,336.88,344.06,348.37,348.64,352.54,353.10,352.25,353.21,202.33,160.12,,369.77,357.56,358.42,356.44,351.07,350.65,350.97,353.80,359.22,365.18,361.83,368.08,369.55,360.40,354.26,363.52,368.55,373.38,370.38,359.54,,,,,360.02,361.24,376.06,369.69
2004-05-12 21:56:25+00:00,L7,297.54,318.29,323.84,328.55,330.70,328.43,336.62,338.66,345.21,353.93,348.47,347.15,354.77,348.86,352.96,352.29,348.01,351.64,359.51,361.79,364.99,360.82,363.27,367.27,364.66,354.73,352.72,362.30,373.62,368.98,368.81,372.14,366.57,367.16,373.46,373.36,370.52,364.09,364.12,370.82,368.90,361.66,362.92,350.77,357.00,361.17,357.15,359.05,363.78,366.44,362.32,362.85,365.12,362.89,369.28,368.30,356.82,356.65,358.59,356.91,363.37,367.26,366.59,364.05,370.22,365.52,361.42,375.53,371.27,365.19,358.21,358.21,359.59,366.69,357.94,355.99,364.26,357.39,346.66,350.44,350.65,353.95,350.35,353.57,353.97,344.85,347.52,347.35,352.16,356.41,355.29,358.29,358.04,233.30,369.99,367.98,365.93,361.93,359.54,359.47,356.69,354.47,355.58,356.65,359.74,361.07,367.94,367.22,370.52,364.87,360.72,362.08,366.14,368.71,376.20,371.73,,,,378.10,362.18,363.01,370.05,381.83,372.68
2004-05-20 21:47:56+00:00,L5,,,,,,,313.95,315.95,323.77,334.85,331.09,337.93,341.90,336.31,339.08,339.62,334.98,342.24,341.94,350.55,350.30,353.50,356.42,356.06,356.83,347.72,345.91,354.40,369.37,363.67,362.72,363.24,351.81,356.55,357.50,356.80,356.50,356.23,357.15,366.03,364.66,354.34,353.78,343.56,351.48,354.36,348.90,351.34,347.72,349.78,350.46,353.52,353.43,354.63,360.14,359.12,343.38,347.86,347.27,346.55,349.55,354.10,355.53,358.63,360.44,356.65,352.48,349.03,352.16,348.17,348.40,346.51,353.47,364.20,352.62,349.44,356.40,348.04,334.36,336.06,342.54,347.48,345.81,347.78,352.13,344.44,336.67,335.62,342.88,346.39,347.24,346.39,347.76,353.88,352.95,356.73,355.98,354.67,354.16,352.00,351.15,344.29,343.44,343.28,352.39,353.08,360.04,357.58,363.64,358.41,345.24,349.22,360.20,367.48,374.34,368.04,362.78,365.61,368.54,370.88,370.01,369.29,376.47,388.25,383.00
