dates,satname,nzd0414-0000,nzd0414-0001,nzd0414-0002,nzd0414-0003,nzd0414-0004,nzd0414-0005,nzd0414-0006,nzd0414-0007,nzd0414-0008,nzd0414-0009,nzd0414-0010,nzd0414-0011,nzd0414-0012,nzd0414-0013,nzd0414-0014,nzd0414-0015,nzd0414-0016,nzd0414-0017,nzd0414-0018,nzd0414-0019,nzd0414-0020,nzd0414-0021,nzd0414-0022,nzd0414-0023,nzd0414-0024,nzd0414-0025,nzd0414-0026,nzd0414-0027,nzd0414-0028,nzd0414-0029,nzd0414-0030,nzd0414-0031,nzd0414-0032,nzd0414-0033,nzd0414-0034,nzd0414-0035,nzd0414-0036,nzd0414-0037,nzd0414-0038,nzd0414-0039,nzd0414-0040,nzd0414-0041,nzd0414-0042,nzd0414-0043,nzd0414-0044,nzd0414-0045,nzd0414-0046,nzd0414-0047,nzd0414-0048,nzd0414-0049,nzd0414-0050,nzd0414-0051,nzd0414-0052,nzd0414-0053,nzd0414-0054
2020-03-03 21:57:40+00:00,L7,343.65,333.75,339.57,364.89,357.18,326.06,331.40,326.94,328.68,326.07,316.46,335.12,343.93,343.61,340.10,320.27,298.51,296.84,291.65,282.34,288.29,297.87,300.72,321.20,340.47,355.57,386.20,391.92,381.96,375.92,379.89,,,,392.55,399.12,402.46,410.49,409.67,409.76,416.60,420.55,417.28,418.02,423.43,426.59,419.75,429.75,428.75,426.16,427.55,428.92,424.24,431.82,439.82
2020-03-11 22:19:52+00:00,L8,306.05,316.81,328.63,333.85,337.63,321.79,315.16,311.80,305.77,307.82,316.30,320.42,323.34,316.32,320.81,302.90,293.87,286.37,276.26,269.59,269.90,282.37,293.06,306.94,327.84,343.37,363.19,368.71,366.66,363.96,367.42,371.29,377.40,377.29,384.86,385.69,386.92,392.02,405.90,404.89,404.78,391.90,391.43,395.41,393.63,394.00,394.89,395.89,392.95,395.68,,,,,
2020-03-19 21:56:47+00:00,L7,289.95,317.01,329.20,338.40,341.04,325.35,320.95,309.91,309.64,313.36,317.77,320.97,320.18,317.45,316.15,308.68,300.42,295.84,288.76,275.22,265.83,,,,,,361.55,366.43,363.53,358.11,,,,,,,,,,,,,,,,407.46,406.68,409.66,409.20,407.30,,,,,
2020-03-27 22:19:43+00:00,L8,291.74,295.04,308.29,328.54,335.67,329.59,316.60,310.33,308.72,305.04,309.80,312.42,313.14,312.53,312.58,302.87,297.66,295.52,299.06,299.27,287.94,279.79,285.93,291.62,305.07,327.63,348.32,360.43,361.86,360.55,360.66,367.85,368.87,371.30,370.10,377.34,385.72,386.08,394.86,396.55,397.51,404.12,400.14,405.88,412.87,406.95,406.55,411.77,410.44,412.27,413.39,409.90,412.16,412.68,418.30
2020-04-28 22:19:28+00:00,L8,347.85,337.86,337.60,317.65,315.46,323.41,317.39,321.40,324.61,312.17,304.82,309.74,308.15,317.68,327.59,320.47,314.44,304.91,301.61,304.96,305.35,308.08,309.66,310.41,317.75,328.54,353.48,358.72,370.89,360.55,366.34,367.06,375.84,379.65,380.00,381.46,388.51,399.51,406.66,418.86,422.77,433.62,436.49,432.47,436.83,427.95,408.78,408.05,407.63,404.74,409.11,419.79,410.97,412.78,415.80
2020-05-30 22:19:28+00:00,L8,311.24,321.36,333.46,336.57,348.01,365.61,377.93,357.22,362.81,352.93,342.21,312.39,319.46,310.99,312.19,319.75,325.20,305.82,310.00,305.60,308.15,311.71,314.46,321.32,332.19,343.27,363.03,373.40,368.67,370.09,375.59,384.76,391.13,392.87,398.41,399.34,403.71,411.88,418.38,422.39,429.53,431.40,431.88,432.73,436.35,440.63,441.48,441.06,442.00,443.03,444.83,448.34,439.45,435.12,431.47
2020-06-23 21:51:08+00:00,L7,294.89,294.54,310.26,314.57,312.82,327.82,321.45,,362.35,343.91,363.45,352.28,,,,,,,299.15,291.38,,,,,,,,,,346.21,355.21,,,,,,,,408.37,404.14,400.56,400.61,,,,,,430.64,,,,421.08,425.44,428.49,425.41
2020-07-01 22:19:46+00:00,L8,289.50,286.97,288.67,292.27,286.89,298.66,314.59,327.73,343.42,343.51,335.29,322.06,311.86,306.54,304.29,297.33,291.89,293.11,289.69,285.32,284.57,292.40,289.60,295.75,309.74,324.10,337.73,343.39,343.71,347.98,353.67,364.61,375.33,380.23,385.89,388.06,395.60,404.02,407.21,409.18,408.11,409.82,413.32,411.36,415.27,419.33,420.83,423.76,424.54,429.05,428.40,426.17,422.11,413.58,419.03
2020-07-17 22:19:52+00:00,L8,288.70,301.25,288.66,298.79,288.35,269.68,287.72,301.85,318.32,324.32,330.40,318.59,313.71,319.18,306.27,289.86,277.83,277.50,281.15,285.62,285.56,288.80,284.73,290.29,298.89,311.37,330.97,339.83,341.23,346.53,345.29,353.29,361.13,367.20,376.35,379.89,384.51,392.89,403.84,409.29,407.01,406.41,408.97,403.28,415.18,412.74,413.37,416.55,415.69,419.75,419.25,417.79,415.35,400.83,407.51
2020-08-26 21:47:10+00:00,L7,273.83,273.16,268.27,269.19,270.53,280.20,294.63,304.56,318.02,326.00,336.66,339.61,329.66,331.86,341.59,313.63,276.97,274.92,294.40,299.08,291.00,288.16,299.02,281.66,282.50,304.83,,,,335.25,340.92,339.21,344.51,363.47,353.28,364.92,376.28,392.56,408.51,416.32,404.31,409.88,407.68,409.29,400.10,393.97,403.99,396.35,390.21,393.68,383.29,388.40,387.95,398.80,401.29
2020-10-13 21:44:02+00:00,L7,251.91,239.38,235.31,231.95,239.34,239.13,265.82,276.20,275.34,264.34,260.03,266.47,277.88,284.04,285.62,284.38,286.78,284.31,274.28,284.85,281.92,290.74,292.89,292.93,294.66,308.83,314.25,313.34,318.43,317.92,323.56,326.85,336.81,338.81,341.42,350.11,355.23,359.89,381.14,390.70,397.32,397.91,399.56,398.59,390.18,396.04,371.07,369.12,373.24,368.94,367.29,366.43,373.00,371.11,373.15
2020-10-21 22:20:19+00:00,L8,286.88,291.02,271.05,260.04,259.53,268.10,288.46,300.74,295.63,284.38,276.13,279.15,289.14,301.03,315.97,306.47,301.43,300.64,304.31,308.49,308.68,309.31,318.68,325.46,333.46,340.63,349.54,348.40,341.32,340.52,346.78,351.14,350.29,355.14,362.16,373.27,375.62,380.98,404.64,421.27,420.92,424.02,418.04,424.85,431.93,430.26,425.16,425.29,421.75,421.95,427.92,436.49,435.34,435.83,439.29
2020-11-30 21:40:45+00:00,L7,247.11,230.74,226.88,223.03,221.45,219.76,251.34,259.74,255.67,246.71,247.82,248.31,248.51,260.00,265.42,252.37,248.65,245.34,251.64,250.59,255.63,263.18,267.20,275.06,284.96,294.52,316.87,321.11,311.70,306.61,311.47,315.76,317.35,319.51,323.13,335.36,343.88,348.21,361.54,381.58,383.06,377.71,382.54,371.84,371.69,373.54,379.32,342.52,352.28,387.87,382.48,381.60,390.64,387.91,391.73
2021-01-17 21:37:17+00:00,L7,350.63,,260.18,250.84,257.30,267.11,280.55,287.73,272.11,261.80,261.40,259.66,267.67,286.38,291.66,271.35,271.68,268.32,269.87,289.40,277.75,275.71,282.82,287.86,296.91,315.13,331.93,338.31,334.52,332.03,342.34,350.72,341.24,346.00,340.78,346.09,368.65,384.17,390.92,403.27,406.01,410.33,413.39,416.18,408.95,407.96,417.42,416.79,422.72,415.26,418.25,414.90,421.04,422.31,424.96
2021-01-25 22:20:07+00:00,L8,,,,,,,,,,,,,,255.25,264.73,260.92,249.94,249.63,249.95,249.04,252.25,259.63,270.04,275.20,285.78,294.42,319.28,330.01,326.30,322.27,326.61,328.50,336.06,336.88,337.08,341.58,347.85,363.08,373.64,392.46,399.44,405.86,397.61,390.43,391.54,385.57,391.99,380.50,399.65,402.66,400.26,404.08,400.56,398.13,397.74
2021-03-06 21:33:41+00:00,L7,336.08,316.81,323.14,302.79,266.70,250.81,279.83,285.97,282.86,268.17,263.83,265.74,270.76,274.56,281.61,274.88,262.94,257.83,257.47,261.62,260.01,261.95,260.44,276.93,288.43,295.89,321.84,328.75,325.89,327.62,322.04,333.20,331.15,331.58,330.47,337.97,344.66,356.97,365.72,376.66,385.43,395.84,385.68,395.35,394.59,389.92,376.51,386.21,380.58,391.62,394.15,395.24,409.41,404.42,410.70
2021-03-30 22:19:46+00:00,L8,365.81,362.70,331.02,333.21,,259.03,286.55,296.01,281.74,282.55,271.07,268.39,277.51,278.31,285.95,276.97,270.18,262.59,257.82,266.23,269.71,264.55,266.09,279.47,285.12,303.03,326.37,340.50,342.29,344.67,349.58,344.69,346.21,343.33,342.64,351.32,357.84,371.68,384.21,389.46,391.51,386.72,390.65,,,631.92,,,,,,399.60,400.39,405.73,408.76
2021-04-23 21:29:46+00:00,L7,314.59,,267.48,275.20,,,,277.70,276.72,264.42,261.81,273.58,270.21,273.37,280.86,292.55,267.61,262.49,276.48,247.35,254.81,257.55,248.47,253.70,269.96,272.98,290.31,288.49,301.35,308.94,313.04,303.03,313.75,313.46,312.90,315.22,319.67,339.01,354.09,352.22,366.54,362.94,369.32,363.40,361.95,366.43,352.07,337.45,,344.00,338.86,372.09,374.21,377.87,369.33
2021-05-09 21:28:25+00:00,L7,266.88,,,,,237.15,,,,,,,,,,,607.15,,,,,,,,,,,,,,208.36,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-17 22:19:36+00:00,L8,,,,,,,,,,,,,,302.18,293.99,287.12,276.10,270.03,275.79,292.29,300.93,287.31,280.59,279.50,285.71,293.81,299.08,307.74,315.54,326.30,330.36,339.74,346.39,347.77,354.74,353.57,353.00,369.50,382.33,394.21,400.68,399.19,394.37,,,,,,,,,,,,
2021-05-25 21:27:04+00:00,L7,300.35,,,,,,,,284.37,,,272.57,,,288.76,,273.96,264.39,267.38,272.15,270.31,276.03,,,,,,,,314.83,318.67,,,,322.89,323.62,327.52,328.42,335.72,362.10,372.95,,,,,366.81,347.68,322.73,356.70,,,378.74,385.87,393.64,389.53
2021-07-12 21:23:04+00:00,L7,295.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.63,320.39,,,,,,,,,,,,,,,,,,,,,408.94,398.25,398.52,410.19
2021-08-29 21:18:52+00:00,L7,270.97,264.10,250.12,259.20,258.24,274.89,289.37,299.68,291.73,279.42,273.59,274.33,276.60,296.31,297.08,292.13,293.67,305.98,314.17,336.56,,,,308.28,,,,,,324.40,316.56,323.72,335.31,331.80,331.72,330.08,327.82,340.63,354.74,366.44,365.67,363.14,391.61,392.83,397.95,379.95,373.13,,,378.35,381.92,389.29,389.87,409.49,399.41
2021-09-14 21:17:28+00:00,L7,257.16,249.31,248.81,244.07,251.72,256.94,280.28,287.39,279.82,275.16,265.16,266.66,276.48,277.61,286.99,281.81,269.97,277.70,274.26,291.44,317.53,331.86,344.50,324.27,309.73,301.66,300.72,302.50,312.34,317.87,347.74,349.17,330.71,326.44,323.41,330.70,331.66,339.33,344.58,350.96,359.07,368.05,381.13,369.39,375.18,372.07,360.95,357.51,350.20,356.64,360.51,370.40,367.28,372.99,384.78
2021-10-24 22:20:25+00:00,L8,275.92,261.18,250.67,239.63,247.28,251.99,273.72,280.35,272.27,262.44,256.99,260.65,268.25,274.74,285.78,274.08,262.91,270.24,255.20,262.04,269.71,280.09,292.04,314.16,340.89,328.22,323.89,329.60,337.79,325.01,304.17,318.72,324.63,331.45,333.57,328.86,327.32,329.86,328.90,341.02,349.15,361.89,361.88,361.17,364.08,369.15,372.25,359.20,337.40,341.90,337.42,357.73,361.65,371.62,379.51
2021-11-06 22:14:47+00:00,L9,,,,,,,,,,,,,,,,,,,,,,,,293.45,315.93,334.12,335.99,327.29,325.04,317.57,314.35,298.91,303.66,317.14,324.52,320.94,312.38,308.38,319.83,329.43,342.91,349.16,348.48,350.27,352.49,355.19,351.81,345.80,,,,,,,
2021-11-21 22:22:10+00:00,L9,328.67,,238.65,237.34,232.26,237.85,256.02,261.58,257.84,248.30,245.04,243.89,251.00,255.86,263.16,255.39,254.71,245.46,239.64,241.24,242.42,247.63,258.28,273.97,288.93,300.91,315.99,326.58,320.53,301.36,304.19,328.80,336.13,324.67,312.26,309.98,300.52,306.21,317.00,323.44,339.75,344.15,343.36,347.23,341.38,342.67,339.40,344.93,344.62,340.41,340.57,348.38,347.72,343.96,341.05
2021-12-11 22:20:20+00:00,L8,342.60,339.10,337.93,330.15,262.81,266.84,285.10,293.55,284.45,275.02,266.47,266.33,273.41,276.63,281.27,271.99,270.50,275.22,270.94,267.51,269.61,267.65,279.35,292.70,301.95,309.48,324.36,331.90,335.79,332.12,330.67,342.48,348.61,354.94,349.85,339.70,336.58,337.85,352.01,359.30,370.57,368.13,359.77,360.07,365.68,371.36,368.27,368.25,379.73,376.31,375.70,379.10,381.04,380.24,383.68
2022-01-04 21:06:57+00:00,L7,341.27,341.13,348.35,332.10,306.99,284.26,285.81,283.44,279.18,271.81,263.68,265.33,270.85,271.51,280.76,273.02,257.31,257.57,254.59,258.11,258.31,269.92,271.76,281.01,311.49,320.94,321.17,312.57,312.09,319.96,340.18,350.87,351.92,359.07,345.19,346.19,358.03,342.62,348.86,369.54,375.27,383.66,379.55,371.88,369.92,367.68,361.98,369.44,374.13,375.43,377.40,382.43,380.21,374.66,380.48
2022-01-04 22:20:15+00:00,L9,335.58,332.12,339.76,327.53,293.22,274.47,274.81,278.89,274.63,264.13,261.28,262.44,260.72,271.73,271.66,260.25,251.55,246.42,247.87,245.73,253.58,253.11,256.02,278.89,303.69,314.24,316.92,313.47,315.06,320.47,331.01,337.32,342.72,349.35,340.00,338.57,336.57,338.11,341.90,354.03,375.81,378.55,371.85,367.91,364.97,360.79,364.77,356.17,361.51,366.69,366.85,373.46,368.02,366.80,372.29
2022-01-12 22:20:13+00:00,L8,336.79,328.26,334.63,337.57,298.12,280.30,278.19,275.38,276.51,269.87,260.82,262.62,269.03,266.95,275.18,263.44,251.30,254.16,252.02,255.38,258.79,251.67,254.98,273.10,306.28,326.14,324.52,313.60,312.23,319.92,340.34,347.12,353.36,352.20,347.47,341.52,344.17,346.73,349.49,359.31,377.63,379.88,375.54,366.69,364.16,365.45,365.94,365.89,369.03,370.79,369.06,376.59,379.87,376.96,376.86
2022-01-20 21:05:27+00:00,L7,358.46,352.91,352.82,346.94,344.56,297.34,296.19,307.07,308.16,305.45,299.90,281.77,276.45,273.70,274.55,280.49,270.58,259.37,258.56,262.18,265.90,262.83,260.48,271.40,293.93,300.39,315.65,322.06,320.95,303.84,321.31,337.80,342.40,340.04,338.99,337.05,334.94,342.15,339.65,342.05,364.29,379.51,373.73,372.58,354.71,354.04,367.63,366.07,387.65,377.01,392.12,391.44,387.83,391.46,395.23
2022-01-20 22:20:15+00:00,L9,334.28,327.48,326.77,327.89,,279.81,275.03,272.81,273.72,263.08,258.78,258.53,261.95,263.40,267.71,255.61,248.23,242.42,247.78,245.78,253.00,248.51,244.17,254.44,289.87,302.53,316.17,310.83,296.74,295.67,323.84,330.07,331.44,331.98,334.42,335.27,329.93,336.68,335.08,348.88,352.95,358.81,365.97,365.19,356.08,359.04,358.32,359.26,363.16,367.59,372.74,376.19,375.92,373.07,381.38
2022-01-28 22:20:07+00:00,L8,334.45,330.21,330.73,334.61,324.84,291.01,273.19,278.63,275.06,264.51,264.17,264.94,265.87,269.94,275.67,262.60,258.73,248.16,252.29,252.89,256.15,259.73,256.38,265.27,293.69,306.62,320.23,314.94,312.59,322.44,337.78,342.82,344.38,345.04,343.05,340.63,342.26,336.36,344.94,356.13,363.11,371.14,368.68,361.85,360.29,360.19,360.27,364.36,366.99,370.96,378.54,378.95,376.89,384.33,388.68
2022-02-13 22:20:04+00:00,L8,294.62,293.13,296.57,297.82,,237.38,271.00,269.25,259.03,248.93,250.18,249.44,253.34,252.33,264.53,246.93,239.45,236.91,238.51,244.98,241.97,243.06,246.32,247.81,262.42,272.61,284.06,280.24,290.38,297.45,302.49,311.29,311.11,312.02,300.78,312.67,307.45,311.09,318.37,329.77,342.38,346.96,348.70,349.28,344.19,343.11,341.63,348.60,352.46,357.19,352.36,358.58,355.32,363.42,370.24
2022-03-01 22:20:00+00:00,L8,310.49,298.30,297.63,305.51,305.42,295.86,294.31,287.11,277.27,262.79,256.02,258.41,259.13,258.25,272.05,254.71,244.68,247.48,248.25,245.52,248.49,248.89,248.40,255.13,273.96,279.72,297.97,294.29,299.17,305.81,312.08,318.70,323.47,321.95,319.05,320.44,322.74,325.92,329.34,344.12,351.36,350.67,350.02,351.57,347.40,346.64,343.07,350.76,354.45,360.99,363.79,365.25,363.27,371.73,377.06
2022-03-09 22:20:01+00:00,L9,340.61,336.51,323.64,321.34,326.12,322.12,315.57,311.34,313.08,297.33,279.81,270.94,274.84,280.58,292.48,300.95,277.38,261.87,262.45,274.43,273.14,267.92,264.86,279.49,288.85,302.98,319.93,327.48,330.68,332.87,336.81,348.71,359.88,372.53,367.93,365.98,368.34,369.17,383.84,390.87,389.77,386.28,382.81,383.90,377.09,376.04,373.02,374.80,375.20,384.68,390.36,389.66,398.29,393.75,395.39
2022-03-17 22:19:53+00:00,L8,338.16,317.12,304.87,303.98,304.44,307.11,299.70,301.67,298.50,279.26,260.56,262.97,263.78,271.15,278.69,275.95,263.44,256.11,256.99,256.00,257.23,260.59,255.99,264.41,273.98,294.88,301.41,309.00,312.67,313.05,322.15,329.55,339.71,336.22,333.50,333.31,330.41,334.47,335.42,350.57,352.69,354.07,354.40,352.13,349.76,347.33,351.00,350.95,359.35,363.24,365.98,372.88,374.39,373.45,382.87
2022-03-25 20:59:08+00:00,L7,373.17,351.18,337.17,333.02,322.03,315.08,317.02,324.19,313.84,303.52,293.78,296.26,279.67,283.53,289.12,285.89,288.69,277.24,271.46,272.26,284.89,284.49,282.56,279.04,285.28,290.62,309.29,,,331.60,336.31,342.87,352.24,366.31,365.82,354.28,343.75,352.80,360.87,378.77,374.09,358.90,359.60,359.98,359.07,361.13,350.70,352.81,365.93,372.02,381.66,381.61,384.44,389.83,395.29
2022-03-25 22:19:56+00:00,L9,361.49,343.93,335.95,333.10,318.73,313.83,312.07,320.80,311.56,292.90,289.07,290.55,276.04,273.03,283.25,285.11,292.06,279.43,269.18,267.68,271.85,273.17,274.25,280.20,286.77,299.80,315.16,315.86,318.93,328.14,341.08,342.42,348.11,351.66,347.60,347.80,349.37,351.00,362.82,381.73,386.91,376.77,374.31,372.49,367.76,366.72,364.09,366.41,370.35,371.88,375.64,385.47,390.03,391.91,388.00
2022-04-26 22:19:44+00:00,L9,337.64,316.90,318.75,325.58,332.11,326.15,324.59,310.95,301.10,294.14,282.63,284.36,286.13,300.04,300.53,280.07,265.63,265.17,263.75,271.78,270.10,271.41,263.81,269.86,277.58,292.64,292.44,295.66,299.17,300.63,307.63,325.01,334.53,344.31,347.86,344.49,341.62,339.26,341.93,354.71,364.75,373.03,362.96,359.46,353.99,353.99,351.06,351.44,362.88,362.98,369.47,370.76,379.30,388.73,393.39
2022-05-11 20:52:15+00:00,L7,488.25,,320.06,,,327.21,,,310.89,300.88,,,,,,,,310.57,,,249.78,,,,,,,,,487.89,406.10,324.79,331.45,,,,,,631.42,,,,,,,,,,,,,386.59,411.19,384.76,396.40
2022-05-12 22:19:36+00:00,L9,,,,,,,,,,,,,,,,,,,,,144.99,155.77,,,,,,,,599.24,574.40,,278.47,,,,,,,,,,,,,,,,,473.15,,448.13,441.61,365.03,358.49
2022-05-28 20:51:32+00:00,L7,141.14,,,,,,,,529.81,,,,,,297.57,293.35,288.19,274.91,269.35,,,,,,,,,,,290.90,294.80,,,,,,,,,,,,,,337.33,,,,,,,352.34,355.54,377.30,376.19
2022-06-21 22:20:12+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,314.51,319.85,325.75,333.87,335.96,337.22,338.47,344.15,356.19,366.92,375.65,375.89,376.67,,,,,,,,,,,,,,,,,408.45,411.62,417.75
2022-07-23 22:20:19+00:00,L8,491.02,467.01,442.63,422.47,,280.39,279.68,284.52,290.37,294.06,286.44,282.48,274.64,273.73,276.59,269.01,260.25,254.43,258.75,267.61,276.41,285.58,287.46,289.56,293.51,309.06,320.34,322.33,331.15,,,,,,,,,,,382.88,,,,,,,,,,,357.59,,,,
2022-08-08 22:20:28+00:00,L8,451.92,458.88,456.94,444.43,421.37,403.32,,,296.37,292.44,292.12,282.86,279.28,281.18,283.06,276.82,265.22,260.84,259.79,262.52,265.36,265.16,268.96,276.89,281.84,291.27,305.37,314.17,312.24,310.34,310.98,323.21,326.48,322.51,316.85,324.84,330.00,334.18,346.50,363.21,367.14,365.68,360.77,365.27,353.64,358.59,344.40,336.23,332.52,339.14,335.58,339.63,348.77,353.00,362.06
2022-08-21 20:45:26+00:00,L7,,,,,,,,,,,,,,,,,,250.01,244.42,,,,,,,,,,,279.47,255.02,,,268.17,,,,,,,,,,,,,,290.25,,,,97.62,125.92,,
2022-09-07 20:43:49+00:00,L7,,,,,,,,,,,,,,,251.61,,,,,,,,,,,,,,,368.76,306.78,,,,,,,,340.75,,,379.89,364.00,356.74,351.63,,,,,96.17,73.68,,518.48,349.38,333.69
2022-09-09 22:20:35+00:00,L8,395.78,393.72,400.06,,,,,,,,268.66,269.14,268.64,277.37,284.12,275.72,266.23,259.23,258.05,258.92,267.06,263.60,258.95,270.53,282.72,300.55,318.93,324.27,323.07,320.33,321.52,325.68,326.77,321.18,314.91,323.96,332.07,345.09,357.25,370.90,375.54,383.45,391.56,381.18,371.67,359.13,341.24,340.25,339.41,341.41,345.45,349.66,356.33,359.77,360.07
2022-10-11 22:20:30+00:00,L8,386.52,394.73,395.30,386.02,376.93,386.70,401.20,386.21,371.57,355.27,348.63,364.90,366.79,374.73,323.82,274.81,259.53,255.79,250.68,245.42,245.77,251.20,254.21,252.62,264.29,269.79,284.57,295.88,300.51,302.99,306.74,318.65,324.11,326.24,320.86,316.58,324.31,337.71,350.37,360.76,377.67,370.89,363.06,354.40,347.56,339.41,336.01,344.94,352.73,367.88,369.18,368.19,364.50,360.65,350.36
2022-11-04 22:20:24+00:00,L9,355.54,377.77,380.46,384.42,386.42,375.83,,,,,,,,,,,,,,,255.22,246.66,244.28,247.85,258.88,263.62,284.70,288.17,297.07,296.97,291.71,298.46,298.48,311.96,311.44,309.11,318.84,320.64,342.12,356.02,367.41,366.76,359.49,357.45,353.27,348.82,345.22,351.75,351.33,352.45,357.05,357.13,353.85,353.84,365.89
2022-11-14 20:35:32+00:00,L7,378.94,398.79,417.30,412.77,407.13,409.84,415.65,411.91,377.71,351.03,349.30,359.25,363.56,369.47,376.12,372.39,364.84,364.29,362.16,338.23,320.16,278.13,270.10,270.12,280.15,298.39,299.08,315.00,328.90,,,,,340.03,338.39,338.78,343.71,353.76,358.72,386.07,387.39,396.55,394.89,390.77,383.41,378.61,362.90,,380.29,381.24,394.28,391.75,137.25,177.48,242.69
2022-11-19 20:40:36+00:00,L7,348.59,,,,,267.76,275.62,278.97,,,,,,,,,,,,,,,,,,,,,,,297.62,303.08,310.33,315.26,312.64,301.51,310.61,313.08,324.99,337.66,355.42,355.07,351.44,351.87,,,,,,,,,,355.06,362.10
2022-12-22 22:20:23+00:00,L9,309.65,,,352.51,352.33,349.69,350.50,355.44,345.33,317.42,303.14,300.70,304.89,316.27,325.21,315.22,314.88,316.21,315.90,320.97,323.45,324.99,318.02,288.64,277.53,279.32,288.00,280.09,275.08,276.84,276.55,285.54,292.96,297.77,291.90,294.06,291.65,307.97,318.45,329.75,335.95,346.37,346.06,343.32,335.55,338.35,336.37,335.98,335.59,335.82,336.72,335.35,338.91,348.01,355.60
2022-12-30 22:20:24+00:00,L8,341.47,346.78,355.73,373.61,373.69,366.38,372.68,382.32,380.22,357.46,332.52,327.82,332.84,340.27,351.88,346.49,336.01,332.44,331.81,338.33,346.41,348.73,364.03,358.47,331.45,319.22,326.44,325.22,316.15,319.36,323.05,334.59,351.26,357.52,358.91,347.11,346.41,352.12,376.10,392.32,402.99,412.75,388.93,382.07,374.06,370.05,375.39,371.79,367.13,364.19,365.67,366.67,370.90,376.35,387.94
2023-01-07 22:20:26+00:00,L9,307.33,312.56,334.03,347.10,352.10,350.54,355.20,354.75,355.65,340.85,326.32,316.66,317.10,324.23,336.16,336.18,322.67,323.60,322.05,324.57,329.26,330.95,338.34,330.87,313.42,310.57,316.17,306.17,305.42,304.46,299.67,301.95,305.33,308.88,304.78,310.44,309.64,312.49,329.56,339.60,348.90,354.53,353.54,350.76,348.08,348.65,347.51,342.27,342.04,341.73,340.91,341.80,348.11,358.27,370.84
2023-01-09 20:32:25+00:00,L7,,,,,367.16,365.71,366.56,364.91,367.41,353.80,344.39,,,342.27,348.63,340.28,334.38,331.58,328.97,328.91,337.85,336.43,346.17,355.38,330.82,324.12,330.59,322.56,324.24,325.64,325.83,327.37,,,,363.00,331.97,349.92,359.33,378.51,,,,,368.66,366.83,368.46,369.50,358.07,346.66,362.48,359.94,626.57,639.63,595.58
2023-01-15 22:20:17+00:00,L8,331.44,345.82,354.46,364.80,366.91,359.23,361.36,367.76,365.17,354.26,340.84,323.96,327.78,340.93,354.16,339.58,332.29,334.98,335.38,331.88,337.53,337.99,350.29,353.61,341.01,326.18,335.44,332.88,330.93,331.82,335.59,342.66,351.41,352.22,343.95,340.21,343.71,349.84,370.96,370.00,379.64,379.72,385.46,382.46,374.74,376.34,371.57,363.58,363.56,361.00,356.67,356.41,365.14,371.26,382.09
2023-01-23 22:20:20+00:00,L9,315.98,331.72,346.45,360.35,363.13,350.28,351.42,356.38,362.96,348.51,327.89,321.90,323.80,334.86,343.87,335.23,328.97,328.81,326.69,330.90,330.30,331.39,336.95,339.75,333.96,323.29,327.57,324.16,323.44,321.75,322.05,332.43,343.74,343.21,331.21,319.73,322.75,328.79,343.55,354.20,358.32,357.88,359.77,360.55,355.37,349.21,348.00,346.55,347.23,343.14,343.57,348.61,350.52,359.88,372.87
2023-01-26 20:29:12+00:00,L7,327.35,,,,,,,,,398.83,373.27,,,,,,,,,,,,,,,,194.64,,,327.28,335.59,341.18,342.26,344.07,361.91,,,,,,,,,,382.74,388.23,369.22,362.31,350.93,355.70,357.42,357.03,359.66,366.36,378.48
2023-02-08 22:20:30+00:00,L9,,318.08,325.09,330.10,339.68,330.48,317.82,334.46,332.82,321.20,321.34,304.06,322.59,335.09,347.60,315.59,313.08,310.24,304.07,310.91,310.25,317.38,323.25,336.10,346.17,339.25,327.46,318.97,319.63,318.77,323.41,325.98,323.58,330.47,327.23,335.66,313.63,315.39,321.22,328.26,337.74,345.92,351.85,349.52,347.11,344.19,341.34,332.83,331.88,337.23,343.23,342.57,342.52,346.61,358.70
2023-02-12 20:25:36+00:00,L7,319.37,,,,269.06,,,,,,,,,,,,,,,,317.96,323.94,330.96,339.08,343.16,346.93,341.89,324.55,321.56,298.51,325.84,,,,343.97,337.79,361.76,348.13,339.49,328.00,352.39,356.95,,,,,,336.23,333.16,334.53,338.65,337.90,330.11,354.82,364.83
2023-02-16 22:20:13+00:00,L8,312.56,324.53,327.96,333.75,339.48,342.62,331.62,333.16,341.83,336.54,327.89,324.92,328.87,343.60,360.06,337.19,329.53,322.93,318.65,315.11,322.74,326.34,330.18,337.29,344.60,349.82,347.93,336.28,326.60,323.03,331.34,341.76,349.65,349.28,339.29,339.70,340.98,340.21,340.15,345.32,349.17,351.91,353.11,350.15,353.01,352.96,346.88,341.13,336.80,337.17,345.87,346.14,349.07,353.87,366.05
2023-02-24 22:20:15+00:00,L9,340.55,353.22,353.71,359.45,377.22,373.81,349.41,327.88,333.64,343.65,344.36,321.39,330.50,351.06,371.64,365.55,343.26,326.95,327.99,330.33,332.57,336.07,344.96,347.66,354.28,357.39,367.75,363.12,346.89,340.52,345.56,349.90,356.59,367.95,367.31,360.98,356.70,366.85,375.27,398.67,412.06,375.53,376.83,381.08,376.76,372.88,372.85,369.24,368.38,360.92,360.92,360.74,360.80,359.14,366.20
