,dates,per0148-0000,per0148-0001,per0148-0002,per0148-0003,per0148-0004,per0148-0005,per0148-0006,per0148-0007,per0148-0008,per0148-0009,per0148-0010,per0148-0011,per0148-0012,per0148-0013,per0148-0014,per0148-0015,per0148-0016,per0148-0017,per0148-0018,per0148-0019,per0148-0020,per0148-0021,per0148-0022,per0148-0023,per0148-0024,per0148-0025,per0148-0026,per0148-0027,per0148-0028,per0148-0029,per0148-0030,per0148-0031,per0148-0032,per0148-0033,per0148-0034,per0148-0035,per0148-0036,per0148-0037,per0148-0038,per0148-0039,per0148-0040,per0148-0041,per0148-0042,per0148-0043,per0148-0044,per0148-0045,per0148-0046,per0148-0047,per0148-0048,per0148-0049,per0148-0050,per0148-0051,per0148-0052,per0148-0053,per0148-0054,per0148-0055,per0148-0056,per0148-0057,per0148-0058,per0148-0059,per0148-0060,per0148-0061
54,1992-01-30 14:35:17+00:00,,,,,,,,,-0.5629869180117044,16.599865063240156,26.493389444676765,30.199660922142932,45.73184035208352,47.200291956990306,49.309608844527375,52.95249596675711,53.21671597992007,56.42148596036489,69.16276743739142,71.63781618423602,63.99721203411336,68.82466243117382,68.45858945631238,74.54100833635576,79.35370797208077,87.0377544117625,86.65631177725598,92.40705389046455,94.75681644708308,101.31518542565061,105.11967947321375,99.66943718488344,103.42023821840627,100.77794611503842,113.5744348886732,114.2096460116059,119.38822980599699,124.74473096689934,131.46662117288759,133.35140545351553,142.02862785623063,142.66284802291622,143.67179863438395,148.67112097011983,147.3357422758815,164.4885020378032,167.53181320933135,172.62897897786678,160.30193809603185,156.67589689105114,153.76217009745906,155.8886168473984,157.43749117910278,155.07199695074112,157.55379092636244,155.63795077870094,157.33772711408946,156.8256758224646,164.89544337731562,165.22163097998543,167.16608050490552,172.12362372945412
55,1992-02-15 14:35:04+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,1992-03-02 14:35:06+00:00,,,,,,,,4.905791055089896,14.168044503833123,29.702261708856263,29.298624823444,42.08174998504695,50.357462265521846,55.165397295375925,61.37295220725402,63.03234320907811,61.20584309912117,62.28434659581134,81.8820514843315,76.64521405611328,75.40533296602429,79.9529455123311,83.20061887275472,85.21262284930819,89.84168152472074,91.57733123641904,98.42944022045336,105.3656756197999,110.08092183232364,113.25076696828452,118.45131761379714,115.26310785328363,115.776262641069,118.69207766028542,123.9142626140372,131.52037951415733,131.9169405539457,138.35533855520708,140.0411744123174,147.79698709940598,150.68231755016433,148.8335843585,153.0603103309278,157.30146687877956,162.97561201258534,172.78076742984496,182.47236034497985,179.5859360938955,174.85357037495663,167.01956533500945,165.12972635752007,168.27914609187718,172.10279229638152,173.68895318276367,173.57466373223463,171.06109901930762,167.76474382354814,169.95030442527374,175.57902535365278,179.11448893933257,181.08390047822348,185.636217712235
57,1992-03-18 14:35:08+00:00,,,,,,,,13.586691849621179,20.449228937120942,29.39688600807911,35.690209613468966,46.28840144649531,54.36393470040814,56.77933508554884,61.318420491249924,66.12045635036692,60.90623188258506,73.91486474397047,89.12916486176258,85.40876346514915,87.77380768628981,93.60902357364598,98.08918181340971,97.54192762789893,100.43899458990872,105.52549937940589,104.4496620178815,104.58510918553466,108.41484589450198,115.31991542016183,120.2237490116318,117.53573266023727,125.34417089091923,127.5057116313757,126.11368830090841,134.70824970513857,139.61717491607521,145.7066521263699,146.2449892726447,151.15640242226408,158.73644600433175,159.90473045354196,162.42334330754585,170.66573867489996,170.2347652937088,178.58567749233214,184.28586871162634,182.94618215985503,177.57250314436533,172.87256829321703,175.40516269485263,173.9924173466964,173.3204784030092,172.87605742271805,174.30336310609434,172.62838458996646,177.3835913289755,176.55569633742172,180.8451821028542,184.12582935051407,186.0564156766057,189.48632575122008
58,1992-05-21 14:34:33+00:00,,,152.14677258530466,,,143.29419256617757,,,,,,,,,,,,,,,,,67.56539439163038,,,,,,,,,,91.83556735341574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,1992-06-06 14:34:26+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,1992-06-22 14:34:13+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.17076098563233,97.1291228010252,95.05966575029538,,,,,,,,,,,,,,,,197.37295726394177,,,,,,,168.03169905549734,,,,,,,,,
61,1992-07-08 14:34:01+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,1992-07-24 14:33:49+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,1992-08-09 14:33:37+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,1992-08-25 14:33:20+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,1992-10-12 14:32:28+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,1992-10-28 14:32:19+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,1992-11-13 14:31:59+00:00,,,,,,,,11.23120851459317,21.595098484512196,33.158188365410055,42.03507078960189,46.232073892378665,51.67983532347053,56.057290303534664,64.06556011037888,67.87391122608747,73.72907460425141,76.33906480534962,91.28353226100927,90.12727200932403,95.70640385099355,97.98359297217264,90.78640505922054,93.10315776945805,98.28943600079165,101.75204380735875,105.81381591806053,111.97075468528975,114.92755441208351,121.17503893294823,123.35895293320985,125.1006751705894,125.16627264550667,128.12971415780223,134.48497986485694,138.3385606891776,143.50227064751505,148.17902097335985,151.68547214450206,156.05161785238437,158.3908587244776,157.6719562326694,160.83952850362368,161.36697669212955,169.03881060944911,171.8919628292424,182.97477195122403,181.73290597214012,172.46844709653257,166.91776627364607,165.49815996891545,165.50160961960265,164.24819019507348,171.42434206638862,169.68388482505688,166.21877531656443,168.68421929509685,168.63385398164056,173.69970870987692,177.1177536056088,177.93795288772822,183.20718769740216
68,1992-11-29 14:32:03+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,1992-12-15 14:32:14+00:00,,,,,,,,,,,,,,,,,,,,,,,,,58.28609434324489,,,,,,,97.93011709148679,115.33176552240556,140.74933979062493,132.0059087137356,117.880670581859,103.7679850718746,,,,,123.3072117119275,117.02234627818775,121.03305457499297,,,143.97400559683263,145.96974735632384,149.95656744748962,138.02379439491054,142.68894853671554,139.35312439649894,148.2188560120037,152.15917417735477,148.22114167583496,138.70493990626738,151.8783962060644,151.35605447800629,155.90781415916604,154.48146757766534,159.60836156057945,163.3496717074794
70,1992-12-31 14:32:23+00:00,,,,,,,,,17.719684608145165,33.25834327729417,38.152534167196016,42.96833579901623,52.616168308258416,57.501638244594105,63.624254827167526,69.76593813854333,72.32397655151001,75.4438609914612,85.29963047599185,89.42404751642137,88.39063153789091,87.97332897145935,85.06394255121143,89.96599792650944,94.11367723225075,94.20029707226071,102.53527965712146,106.50035951224052,114.65335212583788,116.08346237151014,119.17880554570674,118.26668132400279,123.1089030727008,123.63849041528641,126.82339921081953,131.66637771681462,136.9490933765476,,,,,,,,,,,,,,,,,,,,,,,,,
71,1993-01-16 14:32:36+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,1993-02-01 14:32:47+00:00,,,,,,,,9.812200337124745,23.029263395166055,35.058496906521505,39.87672028169904,45.15867848976383,51.14162499172918,60.20004004773527,64.26958242681485,68.18729178646491,69.60357560141102,78.23842026811454,83.9433938517431,88.31394305174506,87.64387021535138,90.92408456931497,88.2588429062101,94.84922951636489,92.96136368104965,102.28234204809546,102.80895975156461,105.08225870977364,110.98225202718542,115.25165733794897,121.33412916368812,113.11290588106667,121.51994354669546,121.65410887563792,126.6791623118793,129.1668710550142,138.46900837326513,143.3596937015552,146.1723204818825,153.25017353864618,160.7258046639422,156.15391552884466,153.70780213978955,157.33873739908051,165.74128106807797,170.76014119969815,177.35901164307995,186.07278000284003,173.899911176543,169.4041411358176,165.70582908353913,167.7540568314506,164.51390020125706,174.50733690487414,170.78016724990704,166.4409571052049,171.04868177868676,174.31850330188533,176.79327585896712,174.59345607017667,178.4995021242015,185.8649119753771
73,1993-02-17 14:32:54+00:00,,,,,,,,7.847833068081979,24.95259006160243,31.827256027763536,41.497036150334026,44.725276959185365,53.94530436006974,63.51014584225866,70.31838000188048,71.23766786637418,74.16582942377917,73.54294802456076,83.79140961808149,88.38612376749148,86.5208307728336,88.57880741056894,86.68322353843018,93.19241783687016,91.73768678981892,96.672539006775,99.08279689402767,102.65599601936057,110.2785895955778,111.42265920346243,120.97253417906259,113.87428254835436,123.5877018516478,120.21050784691408,124.00120864358526,129.80609053601017,144.02698905180767,149.78172950031419,155.2453109599632,156.84362906711146,161.48066941636927,157.17748031939155,158.69263915046398,158.809779284305,169.6246501222431,181.6229359585932,189.57369644222564,188.87427695358224,176.06155597485753,168.88990253870156,166.38743971465942,173.41632063599323,172.44537379229155,181.48020948562538,178.3621649605572,169.69637644965997,172.16173175117612,175.74755600270032,183.39314359877216,188.4371636302927,189.1838526795981,186.84794225211266
74,1993-03-05 14:33:03+00:00,,,,,,,,3.855862342061739,14.073671335243851,26.55727397443457,26.0470829280195,36.21328476052746,49.69201293321305,56.49859919522936,54.47337933580777,62.44009157296925,62.040000553782804,73.89596412355634,72.09114072141044,61.30753428235515,58.59841487787966,57.59350953104602,72.46743664396865,79.99376091242489,82.60097121441368,80.89164451707228,92.33970432140292,92.35717863205889,97.38011016369117,95.34916053311001,110.32037068603921,83.57557704513509,112.14590262701752,116.29559429124647,120.49972539824935,119.7687339020984,128.07538500398485,141.07235906580078,137.87221304185596,138.70044511461032,145.11032914120094,146.8559647760818,145.59320782132727,153.72330897429384,169.35297376564796,175.87469714486107,183.14740484761856,186.3814839606398,177.1178322918455,170.49362349330033,165.41189751778208,167.08041449650835,172.5842271087098,176.67582122262553,184.49795941757424,192.24960698720352,180.86376599375672,173.00226430898482,193.9792998879017,200.99604570611962,208.15753909284604,191.86473156244512
75,1993-03-21 14:33:06+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,1993-04-22 14:33:20+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.0515401090242,,,,,,,,,,,,,,,,,,,,,
77,1993-05-08 14:33:24+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,1993-05-24 14:33:28+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.5511844153993,,,,,,,,,,186.85520273535624,197.83296487519354,207.50589232695125,,,,,,,,,
79,1993-06-09 14:33:29+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.4287075826636,85.29509950828394,,,,,,,,,,,,,,,,,,,,,,,,,,
80,1993-08-12 14:33:20+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,1993-08-28 14:33:19+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,1993-09-20 14:39:26+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,100.25828408952772,102.6537074444771,109.97803225910559,112.55811172265015,118.07211448288582,117.4053899832594,115.47456497606943,119.28547343938763,124.56359498177076,124.1980291588056,136.0359534801282,138.15328909414146,141.92558625800103,152.8281022081704,162.966342552748,160.71028996649574,158.37396762995357,166.52358710159672,171.6188162856581,175.94219675051846,181.3477469906902,182.76331588958777,178.61578961119307,175.20770278021413,175.23167276075992,175.01744399876065,179.30352179722047,181.33276012705204,180.47400322263454,173.8815877250674,177.17685531567668,175.6191574843005,186.1753725464318,188.24892702605578,185.5708040565741,187.49074493725823
83,1993-10-06 14:39:23+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.61342991816753,131.26084012772864,132.32855832006084,133.2099834724438,139.81898985362852,138.78262617093665,156.79137938936393,156.07874561224668,162.45857979597417,167.27466846777253,166.25049103816224,169.96373051270416,173.28675036741186,180.33299340799002,181.33396946886705,193.66076588796835,191.62123047138329,189.45245533555158,177.47601706972188,179.1822737957911,178.76924050589898,181.506426969114,183.42273354730676,180.0221356914542,175.32466807578226,174.7617665029313,176.6613589378383,186.47588992269968,189.5177540746044,189.45027070632113,193.5929141253897
84,1994-02-04 14:32:07+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,1994-03-08 14:31:39+00:00,,,,,,,,-0.16275135055403211,17.84731425984408,30.801255395412987,34.448047874453266,37.480035385615395,49.993877606402535,52.711759418973145,58.25615981471485,67.74203097026663,57.04382708464867,62.83486548764752,68.94206155113055,67.4435835835383,68.24672672717972,68.53521182721086,75.10678029874398,86.2257510973287,81.58420067380345,90.02960827709305,93.91202325317198,97.23705748485622,101.8746549893786,109.14578006932916,119.62848714123491,110.25677999487357,115.37423963240607,108.72923547405975,118.44833461075436,121.46595810822332,127.47379495241,132.99241931565905,134.5686118211961,142.07365207419818,137.26112172423507,136.33883774899724,136.38941989284228,143.71726375486205,154.37025414999763,167.9621871579594,171.68130034771934,176.06212783385746,169.05057372343958,164.12950565319403,162.19600695027435,160.98223880961393,168.8148882789706,175.27337845159605,173.305916530452,166.15800749911955,177.8411551132353,177.8683694036265,185.83353672506468,187.25863827423592,190.40159911625506,190.24838548798215
86,1994-03-24 14:31:25+00:00,,,,,,,,-0.8585656974750593,7.1491206514728605,17.765737578611763,24.655345982730744,26.884825959009543,31.45269997146311,29.738176730761545,44.98245668767726,48.63968527641364,59.17842060737707,55.59628428455609,73.38269975761096,63.28831685877965,66.65005300499587,64.52154486324898,73.28279156439268,84.64049912238465,84.27939386985678,85.41397867609976,77.16083579195697,82.523161792172,88.56610307990177,97.12414336433741,104.00156800958297,98.2248716351948,101.01979332289974,112.34857222628474,113.45289843960796,121.23165524009654,119.82089651898615,130.38845505653418,127.53675716005836,140.82287120775916,146.01493783594407,140.61440480926063,145.68479483155065,149.07659218299523,164.03496911345133,166.13423097393436,172.92787131665062,178.51030272551267,170.08998429535382,167.02440309214992,161.47198788466628,160.13551348620837,158.53489082453265,166.45458590917198,165.6699223547667,159.71652854928664,163.19086262447894,164.1096951600234,171.08390224031555,176.42842760909446,173.19234722304915,181.33045152778695
87,1994-04-16 14:37:10+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.37848795570494,170.94330298423816,176.27087592178157,178.71674275995116,177.3153935040388,176.394547827123,180.46570459442043,188.85348395084537,192.59528541548664,192.3186654057715,195.74034202591818
88,1994-04-25 14:30:50+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.94052915314433,162.24968426736643
89,1994-05-27 14:30:15+00:00,,,,,,,,,5.039320716882221,10.74896906588118,23.84549782708467,24.18734879704772,42.876111428925796,48.076777730527034,52.858900898080634,55.954529677286445,59.4184905856382,59.09983471590107,61.696818454938544,62.36540937661011,66.76333468040193,65.11648955922101,65.08349063472781,86.31394711451532,86.22623897492132,77.85018860979092,76.8752799886399,76.265723493629,77.97035353264287,95.56066802332253,107.97361105790131,102.77305959741142,104.10221099768,106.88854992501948,110.07001635186434,113.47741275462766,116.6056541972986,118.81314963865043,122.48477452092335,135.65692959392823,139.22591494566933,138.23721263807477,142.23640098166572,149.1740503446182,152.43348059879452,162.89307801153728,165.08863999384215,169.09807676562627,162.6620837964839,155.92163560169854,160.86236889987583,158.2702300258632,158.68782426842975,161.17646942373742,163.99756758236504,163.61809413843332,165.10861215263984,168.33961811642405,173.4647907748036,177.61110507021638,177.09704759347204,176.78387954943412
90,1994-06-12 14:29:56+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,1994-06-28 14:29:33+00:00,,,,,,,,,,,,,,37.4633379433945,,,,,,,,,,117.31873765044605,119.46511430705758,56.43239076983469,49.28588918368443,34.35296270655037,,,,,,,,,,,140.7696747270696,,,,,,182.61122467136616,,,,,,,,,,,,,,,,,
92,1994-08-15 14:28:15+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,1994-09-16 14:27:28+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,1994-11-19 14:25:23+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,1994-12-05 14:24:54+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,1995-02-07 14:22:37+00:00,,,,,,,,,-0.6228534894753233,15.486832038668162,19.235471112433917,31.52700546477958,34.70833756963644,40.6937719502425,45.47673604396885,45.453445812547464,41.084140922083016,47.676151237369,62.898145675218046,56.63759517411196,60.48765701768453,58.645304443982525,58.41465309236869,,,72.48839696969925,74.10865232420414,71.44442332862185,86.49981362885617,96.45903019488196,96.12762454472599,100.00814480314179,97.71071067863438,108.39020780548682,97.64224802807925,114.30039808199967,114.54767202173855,116.9068322429801,125.02747394816149,137.7647632924726,137.4568605751494,136.07546858607435,142.27776611721532,159.87162829271915,153.6185497796722,150.78424215491802,157.14903602313262,168.47962909869338,172.72392009021524,,,,,166.0578744423405,162.32303130648882,154.1073813170654,155.08070273640882,156.34908922108872,169.46282035103593,173.05961490100088,169.54636173408153,168.22803408200122
97,1995-02-14 14:28:30+00:00,,,,,,,,13.185553132798656,26.96089872713125,41.13691886736723,50.41375744609833,57.95791278451336,68.21337475086165,67.67600578609105,72.06152761477395,73.00116009567358,75.1290534834511,77.5423371423543,90.5205206831681,82.69913149201624,88.36492089602336,90.9505614727602,91.12009617160845,96.73830660161946,98.82309303065513,104.83198061375707,103.37425949919121,106.98200835714815,112.32584295575523,126.63647880689561,131.34439773457882,129.10961350125723,134.41750450535045,132.24846486933689,137.1273399498062,141.2602230130451,146.4702103971378,150.15146442199875,151.14940198740425,159.53878195446623,160.33812133022099,161.16982888177003,157.06776608477105,166.23345846078473,171.9017570072346,176.24879403694467,184.31017484845165,191.02901100917214,181.16703996593137,167.6216883157898,177.1851986417183,173.75231497246992,183.80739164124043,186.742774972492,187.5071195884588,178.72509793111138,181.67023464911102,182.15719323232486,185.86801653649087,193.5254046584329,195.54757192433206,198.35195100609462
