dates,nzd0231-0000,nzd0231-0001,nzd0231-0002,nzd0231-0003,nzd0231-0004,nzd0231-0005,nzd0231-0006,nzd0231-0007,nzd0231-0008,nzd0231-0009,nzd0231-0010,nzd0231-0011,nzd0231-0012,nzd0231-0013,nzd0231-0014,nzd0231-0015,nzd0231-0016,nzd0231-0017,nzd0231-0018,nzd0231-0019,nzd0231-0020,nzd0231-0021,nzd0231-0022,nzd0231-0023,nzd0231-0024,nzd0231-0025,nzd0231-0026,nzd0231-0027,nzd0231-0028,nzd0231-0029,nzd0231-0030,nzd0231-0031,nzd0231-0032,nzd0231-0033,nzd0231-0034,nzd0231-0035,nzd0231-0036,nzd0231-0037,nzd0231-0038,nzd0231-0039,nzd0231-0040,nzd0231-0041,nzd0231-0042,nzd0231-0043,nzd0231-0044,nzd0231-0045,nzd0231-0046,nzd0231-0047,nzd0231-0048,nzd0231-0049,nzd0231-0050,nzd0231-0051,nzd0231-0052,nzd0231-0053,nzd0231-0054,nzd0231-0055,nzd0231-0056,nzd0231-0057,nzd0231-0058,nzd0231-0059,nzd0231-0060,nzd0231-0061,nzd0231-0062,nzd0231-0063,nzd0231-0064,nzd0231-0065,nzd0231-0066,nzd0231-0067,nzd0231-0068,nzd0231-0069,nzd0231-0070,nzd0231-0071,nzd0231-0072,nzd0231-0073,nzd0231-0074,nzd0231-0075,nzd0231-0076,nzd0231-0077,nzd0231-0078,nzd0231-0079,nzd0231-0080,nzd0231-0081,nzd0231-0082,nzd0231-0083,nzd0231-0084,nzd0231-0085,nzd0231-0086,nzd0231-0087,nzd0231-0088,nzd0231-0089,nzd0231-0090,nzd0231-0091,nzd0231-0092,nzd0231-0093,nzd0231-0094,nzd0231-0095,nzd0231-0096,nzd0231-0097,nzd0231-0098,nzd0231-0099,nzd0231-0100,nzd0231-0101,nzd0231-0102,nzd0231-0103,nzd0231-0104,nzd0231-0105,satname
2002-11-24 21:48:02+00:00,387.76,382.84,371.39,369.80,368.90,370.02,370.13,375.48,380.75,383.80,381.12,382.91,382.47,379.44,382.79,379.48,382.24,383.45,388.01,385.91,390.48,384.50,385.01,384.38,383.19,381.23,383.16,378.85,379.74,376.64,376.70,379.03,376.59,376.68,367.20,360.50,355.53,357.04,359.68,370.41,370.04,371.03,371.50,368.41,363.16,365.43,367.52,362.12,372.57,362.88,368.86,364.95,365.28,365.66,366.19,369.54,369.78,369.75,374.13,377.79,371.62,378.88,375.96,378.74,380.86,376.68,374.99,368.99,365.15,359.39,360.16,358.97,362.92,354.66,354.75,355.36,350.16,347.75,347.24,344.87,346.50,348.38,346.16,352.44,349.92,357.43,357.65,358.56,358.17,363.57,362.11,362.19,356.92,361.46,356.86,355.24,355.17,358.69,356.52,350.59,348.89,349.23,349.80,355.85,360.26,322.70,L7
2002-12-26 21:48:11+00:00,384.59,382.31,368.57,363.61,361.73,360.20,361.48,366.85,372.90,376.79,375.38,376.23,375.32,373.84,379.18,376.55,378.26,381.28,384.52,383.38,385.94,381.40,380.17,381.26,377.55,375.39,377.89,375.20,375.68,373.91,374.29,375.82,372.64,372.89,364.65,356.46,353.34,352.14,355.98,364.28,364.91,365.34,365.81,361.95,356.88,358.82,360.62,356.48,362.84,357.62,360.94,359.33,359.22,360.12,358.46,362.02,363.05,364.50,369.47,374.60,369.03,374.33,373.50,374.37,378.31,372.05,370.31,363.44,360.85,354.58,355.12,353.88,357.34,350.71,352.61,352.95,347.26,344.86,343.54,341.69,340.84,345.60,342.33,347.94,345.09,353.31,353.83,356.20,356.20,360.33,361.64,359.57,353.88,356.22,355.31,351.82,353.06,354.59,355.10,351.17,350.00,350.84,351.83,356.78,360.46,311.90,L7
2003-01-11 21:48:14+00:00,380.98,383.17,369.14,362.95,360.26,358.36,358.84,364.59,370.21,374.01,372.38,373.42,372.06,370.92,376.11,374.62,376.06,378.04,380.70,378.79,381.31,376.54,376.38,377.35,374.91,372.79,375.66,373.83,374.50,373.17,373.27,374.24,370.38,371.19,363.00,356.15,352.80,351.66,355.24,361.98,363.31,363.89,362.97,360.23,355.62,356.79,358.62,354.88,360.11,355.91,358.84,357.13,358.18,356.80,357.22,360.58,360.42,362.00,367.39,371.36,368.12,373.19,371.09,373.47,374.57,370.41,367.23,361.84,358.01,353.56,353.62,352.78,355.03,349.64,349.69,349.22,344.42,341.91,341.21,339.48,340.18,343.00,340.92,344.96,343.14,350.80,351.63,353.77,353.73,359.17,360.64,358.37,353.10,354.44,353.07,350.15,350.26,351.40,352.66,349.85,348.50,349.03,350.56,354.48,358.68,311.57,L7
2003-01-27 21:48:21+00:00,375.89,376.94,364.76,359.41,356.16,353.77,354.25,361.56,367.09,370.34,369.17,370.15,366.87,367.37,373.70,371.68,373.17,373.97,376.31,373.39,376.20,371.58,370.09,368.10,368.29,367.08,372.39,370.21,371.62,370.67,370.72,371.29,367.69,369.13,359.30,354.71,349.03,349.29,352.06,358.15,358.94,360.22,356.64,354.96,354.18,354.29,356.33,354.20,358.29,354.46,356.86,355.44,356.74,355.19,356.16,359.12,360.03,360.63,363.21,366.60,364.67,369.30,367.61,370.71,369.17,367.56,364.00,358.64,354.69,349.77,351.38,349.16,350.48,347.45,349.94,344.20,342.07,335.99,338.80,337.77,337.84,340.20,340.32,342.67,341.41,344.80,346.67,349.37,348.58,355.39,357.18,353.94,347.87,348.73,346.03,345.41,346.94,347.72,348.05,345.80,347.66,348.37,349.54,352.54,356.83,311.57,L7
2003-03-16 21:48:34+00:00,376.22,377.42,365.17,359.16,356.45,353.49,353.16,358.66,365.12,366.94,367.38,366.65,363.49,362.34,370.35,368.37,372.15,374.10,375.93,371.32,373.51,370.26,369.62,368.11,367.69,366.32,371.43,370.53,371.99,371.82,370.99,372.71,368.04,367.94,358.01,354.13,349.15,347.59,351.86,356.26,356.74,358.45,355.24,354.28,352.47,351.89,352.53,353.02,356.36,353.77,355.68,353.48,355.09,356.09,356.56,360.02,360.79,361.37,363.95,367.20,365.23,369.48,367.37,370.95,369.65,368.09,365.09,359.65,356.44,351.83,353.79,351.45,352.07,348.86,350.39,345.19,343.26,338.19,340.24,339.39,339.11,340.24,340.75,342.05,343.02,343.90,345.90,348.60,348.93,355.04,357.57,355.55,348.66,347.01,345.48,345.14,347.75,348.95,350.01,348.63,350.01,350.01,350.22,347.81,349.05,294.56,L7
2003-04-01 21:48:34+00:00,378.13,379.30,367.42,362.27,359.33,356.99,356.39,361.75,367.03,368.59,369.41,368.27,366.04,363.83,370.74,369.39,373.22,374.55,376.81,372.24,374.15,371.88,371.08,369.63,369.67,368.65,372.46,372.70,373.72,373.54,373.14,375.00,370.04,369.71,359.47,356.25,351.16,348.67,352.95,356.72,357.63,358.84,356.36,355.63,354.24,353.04,354.68,354.69,357.78,355.64,357.02,354.56,356.80,357.37,357.54,361.08,360.76,361.95,363.76,367.57,365.56,369.95,367.69,371.29,370.04,368.92,366.33,360.80,359.17,353.94,356.21,353.66,353.74,350.46,351.18,346.06,344.11,339.42,341.02,340.08,340.53,340.91,341.73,342.54,343.46,345.11,346.90,349.53,349.93,354.87,357.77,356.41,349.20,347.58,346.09,346.58,348.23,349.96,350.95,349.28,350.51,350.08,349.58,348.19,349.27,302.18,L7
2003-05-03 21:48:37+00:00,374.78,379.13,369.06,364.34,360.89,357.89,358.60,364.33,367.16,367.65,369.07,367.66,366.79,363.57,369.88,368.84,371.75,372.50,374.15,371.07,373.31,371.98,370.75,369.32,370.49,369.15,371.47,373.41,373.95,373.53,373.84,375.25,370.90,369.83,360.26,357.55,352.35,348.61,352.89,355.43,356.43,357.54,355.80,355.07,353.63,353.25,354.81,355.97,357.92,355.36,356.11,355.03,356.70,357.29,355.78,360.23,359.98,360.85,363.37,365.99,364.49,368.44,366.21,370.32,369.59,367.99,366.59,359.60,358.99,353.61,355.15,353.16,353.08,349.86,350.04,344.03,342.63,338.69,340.24,339.27,340.05,340.00,339.87,341.07,341.63,344.01,346.20,348.44,349.94,354.46,357.31,355.30,349.79,346.15,344.38,345.01,347.14,349.23,349.41,349.51,349.20,349.09,346.38,342.56,344.12,302.87,L7
2003-08-15 21:36:48+00:00,378.71,383.17,377.65,377.18,374.65,375.03,375.99,381.85,378.65,377.98,375.93,371.79,373.23,370.49,373.39,372.97,373.92,371.95,374.10,373.33,376.87,376.72,378.48,378.85,379.25,380.76,380.38,385.98,384.39,381.49,383.81,386.07,381.99,379.51,371.54,367.95,360.72,355.40,359.13,356.26,359.40,358.72,361.82,361.66,361.90,358.59,361.32,363.32,362.46,360.07,360.96,358.68,359.46,361.30,357.72,363.00,361.15,361.50,362.11,365.47,364.09,367.18,365.05,367.86,369.39,366.25,368.14,364.17,367.96,363.11,363.52,361.25,357.42,354.60,350.46,346.98,346.25,344.13,344.45,343.08,345.48,345.19,342.51,346.25,346.84,348.49,350.60,351.27,354.13,355.33,355.96,356.41,353.09,350.20,347.50,346.70,347.13,351.35,348.92,347.25,346.00,344.91,339.58,335.98,340.14,334.12,L5
2003-08-23 21:48:14+00:00,379.80,380.77,376.78,375.46,373.98,373.96,376.51,380.82,379.10,378.82,375.94,372.50,372.43,371.43,373.55,373.06,373.54,372.37,374.52,374.40,377.52,377.61,380.18,380.99,382.41,381.95,381.97,385.48,383.78,380.02,382.76,383.96,381.72,378.64,372.31,368.27,362.27,356.57,357.57,355.32,358.32,358.65,360.51,360.87,360.54,357.32,360.08,361.23,360.75,358.06,359.40,356.19,357.83,358.52,356.78,361.64,358.43,360.84,360.19,364.47,363.23,365.62,363.45,367.26,366.94,366.59,367.20,363.26,365.70,363.11,363.52,361.25,357.42,354.60,350.46,346.98,346.25,344.13,344.45,343.08,345.48,345.19,346.40,347.55,348.10,348.95,350.00,351.29,352.78,355.15,354.09,355.08,351.72,349.86,345.94,346.27,345.22,348.60,346.56,345.39,342.82,342.39,337.59,336.56,343.72,334.12,L7
2003-08-31 21:37:06+00:00,379.08,378.33,374.13,372.41,371.40,372.37,375.87,378.74,377.80,378.18,374.69,372.00,370.96,371.41,372.69,371.25,372.03,370.95,373.56,374.31,376.83,377.80,379.95,381.25,382.69,383.11,382.22,384.93,383.18,379.39,382.80,381.37,380.31,377.86,371.80,367.55,362.18,356.42,356.17,354.86,357.82,358.64,360.11,360.97,360.54,357.32,360.08,361.23,360.75,358.06,359.40,356.19,357.83,358.52,356.78,361.64,358.43,360.84,360.19,364.47,363.23,365.62,363.53,365.98,366.35,365.37,366.31,363.43,365.43,362.39,361.97,359.13,355.17,351.71,348.59,345.73,344.54,343.55,343.36,342.04,345.02,344.60,346.48,347.23,348.05,348.46,348.38,350.96,352.13,354.57,352.94,354.81,351.34,350.01,345.70,345.27,344.13,348.09,345.90,344.80,342.20,340.81,337.29,335.50,342.82,335.58,L5
2003-10-26 21:48:14+00:00,379.90,373.79,370.00,367.03,367.77,368.34,375.58,378.03,377.60,379.15,374.90,372.37,372.22,372.43,373.13,371.05,368.76,370.33,372.25,373.62,376.85,379.06,381.61,383.91,385.63,385.65,384.41,385.77,382.17,378.17,383.19,378.58,379.03,376.85,372.46,368.63,363.87,357.53,357.39,356.13,358.38,359.84,361.43,361.36,359.54,356.59,357.34,359.33,354.93,355.39,356.24,354.78,352.93,355.51,353.52,359.43,356.50,357.48,357.26,358.36,361.49,362.69,362.07,362.50,365.00,361.52,364.23,362.14,362.78,360.46,356.70,356.18,350.44,349.36,343.12,344.15,341.98,341.10,339.92,338.73,342.63,342.94,346.36,347.07,347.37,346.02,346.21,349.08,350.24,353.77,349.22,352.13,351.11,349.17,343.54,343.24,342.00,344.77,343.05,342.39,338.12,336.63,331.71,328.44,335.49,331.59,L7
2003-12-05 21:38:22+00:00,382.86,373.80,369.69,365.85,366.09,366.49,373.20,375.47,376.19,378.07,375.00,373.66,373.49,374.78,374.33,372.55,370.88,371.70,372.95,374.48,376.65,379.59,383.03,384.80,388.29,387.10,386.67,386.41,383.37,377.53,383.26,378.33,378.34,373.69,370.81,368.22,364.70,359.92,357.09,358.28,359.25,360.28,357.72,358.22,356.24,354.40,354.44,354.57,349.81,351.69,355.14,351.03,349.27,349.47,352.46,356.31,353.38,354.97,355.25,356.95,363.27,363.67,362.73,363.34,365.04,362.90,365.42,363.03,362.54,361.19,357.34,357.91,351.31,351.01,342.61,346.39,339.79,339.17,339.12,338.37,342.52,342.21,348.55,347.82,349.38,348.52,347.51,349.20,348.12,350.85,347.13,352.05,349.87,348.90,344.73,345.35,343.91,346.40,345.71,344.45,340.61,337.88,334.25,333.01,335.40,331.59,L5
2004-01-22 21:38:40+00:00,380.60,373.14,369.01,365.31,364.96,365.35,372.00,373.57,373.45,374.69,373.17,373.16,374.03,374.85,373.74,372.34,371.91,373.06,372.98,374.40,376.42,378.95,380.75,383.10,385.63,386.06,385.26,386.03,382.08,377.18,382.02,378.10,377.35,372.87,370.05,366.90,364.00,359.06,357.96,358.19,358.65,359.05,356.40,356.41,355.00,352.73,352.70,353.14,348.69,350.95,353.80,349.41,347.33,347.59,350.15,354.55,351.78,354.38,355.01,356.06,362.45,362.90,362.55,363.46,366.52,362.27,365.75,363.17,362.50,361.43,358.29,357.95,352.02,351.62,343.38,344.77,337.56,336.98,337.80,338.68,341.44,340.18,346.30,347.79,348.75,349.57,348.67,349.94,348.37,349.80,347.01,350.49,349.27,348.04,345.13,345.16,345.03,346.19,345.97,345.59,343.25,340.17,337.48,336.22,338.56,328.71,L5
2004-03-18 21:49:07+00:00,379.21,374.25,365.63,362.04,358.67,358.85,363.78,366.01,366.31,368.56,372.26,372.81,377.23,374.04,374.98,373.39,374.81,375.65,376.03,374.55,375.27,377.48,377.10,377.95,381.16,383.56,382.54,382.54,378.34,374.60,377.50,374.59,372.01,367.29,362.88,361.62,357.95,355.39,356.77,358.25,357.72,356.08,352.41,348.56,349.88,348.21,346.97,344.84,342.51,345.54,348.74,346.26,342.84,342.96,345.86,350.55,348.66,350.98,352.82,352.93,361.22,362.24,362.74,363.61,370.01,363.13,366.34,363.19,360.70,360.38,356.39,356.78,350.98,350.39,342.24,342.10,334.56,333.61,334.20,335.74,334.79,332.99,336.71,343.23,343.71,350.10,350.97,349.96,346.52,346.76,345.93,347.00,345.36,343.53,346.25,346.09,350.61,350.49,353.82,352.21,350.14,345.43,342.89,338.88,331.42,324.47,L7
2004-06-06 21:48:56+00:00,381.55,384.70,378.17,359.71,355.69,356.38,361.15,360.39,360.86,361.81,366.18,368.81,373.81,373.64,373.82,372.29,377.50,379.61,377.31,378.31,377.71,377.00,373.78,376.56,376.84,382.83,380.88,380.44,376.56,371.97,373.44,371.15,371.03,366.27,360.99,356.22,355.41,352.79,354.35,352.66,352.72,351.20,349.46,353.56,349.22,350.58,350.31,349.34,346.80,349.96,348.90,347.18,349.33,344.47,349.53,353.39,350.06,355.67,359.38,356.20,364.97,366.53,364.35,368.15,373.72,367.32,370.17,368.17,365.15,363.03,359.89,360.55,353.87,354.14,348.28,344.85,339.96,336.95,338.71,340.31,339.94,342.09,341.87,347.58,349.58,354.41,359.22,358.30,356.51,357.45,356.65,355.35,353.58,353.31,355.65,353.87,357.16,357.32,359.83,359.98,360.08,355.16,351.86,347.83,339.57,321.99,L7
2004-06-22 21:48:52+00:00,385.15,387.94,381.39,372.30,367.48,366.51,369.67,370.06,370.50,370.88,376.33,377.33,380.47,381.20,381.94,378.32,381.06,380.64,382.59,384.18,383.51,381.69,380.05,385.60,382.39,387.62,386.90,385.95,382.75,377.87,380.35,377.54,377.67,374.41,369.64,365.80,365.88,359.82,356.47,357.66,357.31,359.45,360.07,357.33,353.10,354.83,352.32,353.50,348.71,353.89,352.19,351.55,352.49,350.50,353.16,356.65,354.88,358.93,363.33,358.32,367.36,368.44,368.92,370.02,376.75,371.27,372.12,370.29,366.47,366.12,362.73,363.42,357.37,356.76,350.69,344.85,339.96,336.95,338.71,340.31,339.94,342.09,341.87,347.58,349.58,354.41,359.22,361.71,359.85,360.73,359.85,359.22,356.51,357.13,359.80,357.25,359.58,359.94,362.68,363.95,362.71,358.67,353.74,350.41,346.46,327.46,L7
2004-06-30 21:41:46+00:00,382.76,385.84,379.82,372.33,369.43,365.66,368.00,370.78,370.97,371.66,376.03,377.96,378.90,380.65,381.51,377.96,380.10,378.87,381.06,381.52,381.45,381.03,379.25,383.76,382.91,386.11,385.22,383.60,381.56,376.72,378.15,376.92,375.85,374.90,368.50,366.71,365.11,358.78,356.10,355.93,356.57,358.72,359.36,356.53,352.60,353.81,351.06,351.12,348.22,352.65,352.64,350.18,352.05,350.33,352.13,356.39,354.31,358.81,362.90,359.73,366.32,367.18,367.99,369.72,375.44,371.30,372.16,369.47,365.91,363.84,362.37,361.55,356.00,354.37,350.20,343.36,338.41,338.33,339.04,339.65,338.62,339.41,340.66,344.22,346.15,352.00,355.50,358.46,356.88,359.18,358.74,358.00,354.98,355.66,358.35,355.83,357.90,358.03,361.54,362.63,361.04,355.96,352.85,350.56,346.00,326.25,L5
2004-07-24 21:48:45+00:00,388.53,391.58,383.77,377.12,374.90,371.91,371.70,377.55,380.03,380.04,383.19,383.92,382.12,384.49,387.27,381.82,383.38,380.01,385.63,386.40,386.44,384.90,385.19,388.99,389.82,389.96,389.96,385.13,385.56,380.19,381.79,380.03,379.89,379.68,373.38,371.83,366.65,362.01,357.25,358.37,359.44,363.77,364.04,359.93,354.57,355.87,353.44,352.69,351.78,355.31,354.75,352.72,355.88,353.76,356.58,358.66,356.77,361.20,366.42,363.45,368.23,369.36,368.77,371.47,374.62,374.55,373.81,370.85,367.25,364.66,362.93,363.63,356.45,355.29,351.42,345.55,342.54,342.57,344.38,341.87,340.69,341.19,343.66,344.69,347.82,353.76,357.81,359.93,359.64,363.41,362.94,362.40,357.84,359.27,361.87,360.23,360.51,362.30,365.50,365.19,360.73,355.65,352.69,350.35,346.44,329.49,L7
2004-08-09 21:48:39+00:00,386.66,388.04,382.25,375.09,373.91,373.58,372.28,378.32,378.42,379.42,381.03,383.17,380.77,381.94,382.96,380.26,382.25,381.37,385.70,386.84,387.35,383.95,385.48,386.66,391.13,389.87,387.46,383.71,384.77,379.82,381.27,379.21,379.87,379.03,372.66,370.37,364.35,362.11,358.59,358.71,358.49,362.68,362.59,358.87,354.96,354.26,352.93,352.69,351.57,355.31,354.75,352.72,355.88,353.76,356.58,358.66,356.77,361.20,366.42,362.33,366.65,367.71,367.67,370.22,372.71,371.73,371.09,368.89,366.21,363.45,361.83,361.82,354.76,353.29,350.45,344.35,340.67,340.91,342.40,340.47,337.52,339.09,338.86,341.07,344.36,350.70,353.23,355.89,355.47,359.35,358.77,358.53,354.61,357.32,361.24,361.13,359.36,357.65,359.93,365.19,360.73,355.65,352.69,350.35,346.44,329.49,L7
2004-08-25 21:48:37+00:00,385.26,384.67,379.32,372.51,372.34,374.17,373.11,378.58,379.72,380.20,381.60,383.74,381.22,381.28,380.47,379.64,382.63,382.96,387.37,387.38,388.14,382.71,384.76,385.85,389.41,389.05,386.35,382.18,384.10,379.86,381.18,378.40,379.13,377.49,372.84,368.95,362.28,361.52,358.45,359.63,357.34,361.13,362.26,358.11,354.19,354.10,352.82,352.10,351.05,354.11,353.33,351.40,353.35,352.48,354.67,357.23,356.04,359.75,365.32,361.77,366.03,366.35,367.07,368.99,372.44,371.34,369.88,367.52,364.78,362.70,359.92,361.00,353.86,352.39,349.23,343.61,340.67,340.91,342.40,340.47,337.52,339.09,338.86,341.07,344.36,350.70,353.23,355.41,355.63,358.54,358.27,358.55,357.18,360.14,364.52,362.43,360.46,358.63,359.37,362.75,359.15,353.47,353.00,354.94,351.02,329.49,L7
2004-09-02 21:43:21+00:00,384.90,382.69,377.99,370.79,371.98,373.17,372.93,377.72,378.78,379.56,380.81,383.07,380.77,380.23,379.92,379.43,381.91,383.51,386.23,386.88,387.37,381.86,384.05,385.80,388.69,389.25,385.61,382.73,384.35,380.34,381.73,378.83,379.78,378.00,372.16,367.02,361.54,360.97,359.90,360.52,358.31,361.26,362.26,357.46,354.39,354.19,353.40,352.35,350.71,353.63,351.97,351.42,353.19,351.43,353.00,356.88,355.71,359.72,364.60,361.44,365.43,365.79,366.59,368.42,371.83,370.19,369.88,367.52,364.78,362.70,359.92,361.00,353.86,352.39,349.23,343.61,340.78,341.53,343.38,340.91,338.10,339.09,338.51,341.97,344.60,350.12,353.79,355.10,355.79,357.48,357.30,358.41,358.93,362.32,365.24,362.74,360.43,359.46,359.42,360.28,356.50,351.24,352.70,355.49,352.03,331.81,L5
2004-10-20 21:44:28+00:00,386.52,381.22,377.50,372.33,373.19,375.24,375.10,381.24,380.91,381.33,382.47,384.55,382.25,381.56,379.66,380.10,381.51,384.02,387.72,388.86,390.05,382.46,383.27,385.12,388.42,388.02,384.14,382.28,383.90,379.64,381.00,379.52,381.38,378.37,374.21,369.97,363.70,363.14,363.63,365.06,360.09,362.06,362.08,358.17,353.51,354.60,353.85,353.68,351.59,355.26,353.41,352.49,354.04,352.59,355.09,358.17,357.96,360.49,366.03,362.07,364.84,364.83,366.01,367.07,370.61,369.19,368.51,367.72,365.65,362.86,359.80,360.46,353.42,353.01,348.32,342.07,338.31,341.07,343.68,340.74,340.71,340.00,339.84,343.42,345.20,349.97,354.94,354.66,356.26,358.69,359.63,360.59,362.34,366.24,368.45,366.95,363.68,362.62,360.94,360.46,357.51,352.45,355.29,358.08,357.51,337.33,L5
2004-11-29 21:48:57+00:00,384.38,378.68,374.17,368.49,370.22,371.89,371.37,377.06,376.97,377.18,378.19,380.09,378.83,378.22,374.98,376.06,376.25,379.10,383.17,384.84,387.16,379.36,380.13,380.80,384.40,384.38,380.61,378.55,380.02,375.89,376.84,375.06,376.52,375.31,371.18,366.97,360.11,359.94,359.85,361.39,356.40,359.47,358.99,355.40,350.82,351.44,351.77,349.49,349.45,351.89,350.37,349.67,350.81,348.33,355.09,352.78,354.10,360.49,366.03,359.45,361.22,364.83,366.01,367.07,370.61,369.19,368.51,367.72,365.65,362.86,359.80,360.46,353.42,353.01,346.62,339.32,335.29,337.28,339.49,337.67,338.38,337.35,337.09,339.66,343.43,347.97,352.55,352.63,354.37,356.59,357.31,358.45,359.62,362.99,364.99,363.78,360.73,359.86,357.87,357.28,354.36,350.60,352.52,354.62,353.81,337.33,L7
2004-12-07 21:45:24+00:00,382.46,374.69,368.50,367.93,368.67,370.62,370.23,376.43,376.32,377.48,377.88,380.15,379.44,377.76,373.36,374.93,375.10,378.01,383.03,385.04,387.55,379.43,380.13,381.45,384.77,383.74,380.04,378.60,379.34,374.67,375.13,373.93,375.88,375.97,371.14,366.62,359.16,359.25,358.90,360.80,355.71,358.75,357.56,352.58,348.94,348.22,348.07,345.97,346.93,347.80,347.73,346.69,346.93,345.52,351.65,349.73,354.00,358.98,364.07,358.06,357.65,360.87,363.28,363.55,366.35,366.37,363.33,364.69,362.94,362.55,358.51,357.04,351.26,349.70,344.32,336.37,332.85,334.05,336.69,335.78,336.48,333.36,334.18,335.73,340.59,346.09,349.39,350.66,351.90,354.76,355.49,356.96,357.76,361.19,363.03,362.31,358.86,358.85,356.17,355.46,352.86,351.36,353.65,356.68,357.44,335.74,L5
2005-01-24 21:46:06+00:00,378.50,363.00,363.84,362.02,360.47,365.43,363.48,368.77,368.15,371.32,369.93,373.25,373.48,370.64,364.47,368.66,369.03,375.02,379.64,381.57,384.56,374.60,375.65,374.71,379.47,377.74,373.19,372.16,372.99,368.77,368.42,367.58,369.99,370.10,364.98,358.89,351.13,353.45,355.45,358.44,350.58,351.69,349.78,346.45,342.42,342.15,343.78,340.39,342.10,341.43,339.98,339.67,338.76,337.18,346.68,343.70,348.98,352.91,357.94,352.59,351.00,355.34,357.85,356.68,359.22,358.52,353.14,358.58,358.69,358.33,351.44,351.21,345.85,342.38,339.44,333.02,330.33,329.24,332.04,330.80,333.41,332.59,331.03,331.66,335.56,342.14,346.46,345.34,346.40,349.36,350.79,353.58,355.54,357.98,359.14,359.74,356.67,355.54,351.76,352.33,352.97,353.95,358.23,361.63,362.25,338.31,L5
2005-02-09 21:46:19+00:00,373.87,361.77,364.33,362.93,360.69,363.19,362.35,366.40,367.29,370.44,368.30,369.85,370.52,369.48,364.38,366.90,368.27,373.14,378.17,379.12,381.99,373.58,373.29,373.96,375.95,375.12,371.60,370.41,371.03,367.08,366.69,366.50,368.05,368.93,363.82,358.25,350.72,351.36,352.93,357.21,349.47,349.48,347.53,344.16,339.83,340.66,341.48,339.84,339.91,340.27,338.20,338.70,338.87,337.29,345.02,343.23,349.18,352.27,356.57,351.65,350.07,353.85,357.56,355.66,358.24,357.03,351.74,357.59,356.59,356.91,349.52,349.33,344.86,340.13,337.00,330.58,330.09,328.19,331.51,329.80,333.77,332.95,334.06,333.26,337.19,343.55,347.67,346.66,348.08,351.15,352.35,355.66,357.68,357.92,356.80,357.36,355.94,358.52,355.11,353.40,355.77,355.68,360.07,361.33,360.91,341.14,L5
2005-03-13 21:46:47+00:00,368.12,359.71,364.11,364.68,360.09,363.40,361.16,365.86,364.26,368.17,364.24,365.46,366.92,367.03,362.11,364.43,365.62,369.13,375.78,376.42,380.39,373.45,371.49,371.11,374.91,371.75,369.63,367.73,367.72,363.54,363.02,364.66,364.74,367.37,362.19,360.37,352.58,351.14,350.70,353.55,347.29,347.26,343.30,342.53,337.34,337.23,337.33,337.51,338.53,337.33,334.98,334.99,337.56,336.78,347.44,341.33,349.83,351.47,356.32,350.46,348.74,354.52,357.19,356.23,356.76,358.84,355.25,358.51,357.72,357.81,350.93,348.43,345.04,339.63,338.30,330.47,330.63,328.11,331.50,329.69,334.50,333.53,335.25,333.88,338.21,344.41,346.76,346.65,347.66,353.50,353.60,357.85,351.99,350.16,348.63,353.29,352.86,355.97,354.00,355.55,359.71,361.85,363.02,358.53,358.88,340.56,L5
2005-03-21 21:49:32+00:00,369.48,359.71,364.11,366.39,360.40,364.18,361.76,366.61,364.26,368.17,364.24,360.46,366.92,367.03,362.11,364.43,365.62,369.13,375.78,376.42,380.39,373.45,371.49,371.11,374.91,371.75,369.63,367.73,367.72,363.54,363.02,364.66,364.74,367.37,362.19,360.37,352.58,351.14,350.70,353.55,347.29,347.26,343.30,342.90,337.75,337.13,337.16,336.73,337.17,335.87,334.03,334.05,336.50,335.88,345.05,340.35,348.82,349.96,353.71,348.47,347.80,353.13,355.43,354.03,354.29,356.24,352.80,355.91,355.23,355.38,348.80,346.46,343.31,338.78,336.34,329.43,329.12,327.22,331.18,329.02,332.46,332.87,334.72,333.38,337.33,342.65,346.63,346.77,347.91,353.65,354.57,357.01,351.36,351.09,349.77,354.81,354.22,357.83,356.13,357.43,359.90,361.15,360.90,358.06,358.07,341.78,L7
2005-04-06 21:49:28+00:00,368.64,360.14,364.72,367.25,361.74,365.69,364.33,367.74,366.33,368.91,365.16,361.40,367.15,366.87,362.64,365.47,367.04,370.61,375.71,377.63,380.29,375.08,372.25,372.73,377.09,372.93,370.27,368.10,369.06,365.97,364.86,365.13,366.18,367.12,363.00,360.16,353.03,350.56,350.13,352.47,347.33,347.21,343.66,343.35,338.22,337.96,337.24,336.88,336.35,335.67,334.22,334.36,336.24,336.10,344.72,340.35,348.82,349.96,353.71,348.47,347.80,353.13,355.43,354.03,353.00,355.62,351.67,354.92,354.35,354.28,347.74,345.73,343.05,339.00,335.35,329.19,329.25,328.04,331.71,328.91,331.83,332.72,335.78,334.18,337.86,343.06,347.24,347.40,349.81,355.00,356.00,357.35,352.90,352.75,351.09,355.73,355.17,359.44,357.78,358.48,359.21,361.01,359.91,359.02,358.25,342.80,L7
