,dates,jap0023-0000,jap0023-0001,jap0023-0002,jap0023-0003,jap0023-0004,jap0023-0005,jap0023-0006,jap0023-0007,jap0023-0008,jap0023-0009,jap0023-0010,jap0023-0011,jap0023-0012,jap0023-0013,jap0023-0014,jap0023-0015,jap0023-0016,jap0023-0017,jap0023-0018,jap0023-0019,jap0023-0020,jap0023-0021,jap0023-0022,jap0023-0023,jap0023-0024,jap0023-0025,jap0023-0026,jap0023-0027,jap0023-0028,jap0023-0029,jap0023-0030,jap0023-0031,jap0023-0032,jap0023-0033,jap0023-0034,jap0023-0035,jap0023-0036,jap0023-0037,jap0023-0038,jap0023-0039,jap0023-0040,jap0023-0041,jap0023-0042,jap0023-0043,jap0023-0044,jap0023-0045,jap0023-0046,jap0023-0047,jap0023-0048,jap0023-0049,jap0023-0050,jap0023-0051,jap0023-0052,jap0023-0053,jap0023-0054,jap0023-0055,jap0023-0056,jap0023-0057,jap0023-0058,jap0023-0059,jap0023-0060,jap0023-0061,jap0023-0062,jap0023-0063,jap0023-0064,jap0023-0065,jap0023-0066,jap0023-0067,jap0023-0068,jap0023-0069,jap0023-0070,jap0023-0071,jap0023-0072,jap0023-0073,jap0023-0074,jap0023-0075,jap0023-0076,jap0023-0077,jap0023-0078,jap0023-0079,jap0023-0080,jap0023-0081,jap0023-0082,jap0023-0083,jap0023-0084,jap0023-0085,jap0023-0086,jap0023-0087,jap0023-0088,jap0023-0089,jap0023-0090,jap0023-0091,jap0023-0092,jap0023-0093,jap0023-0094,jap0023-0095,jap0023-0096,jap0023-0097,jap0023-0098,jap0023-0099,jap0023-0100
22,1989-08-25 00:21:24+00:00,,123.13818714340864,135.28150367972427,,,,145.42358297807513,115.79503045910552,113.87510281116626,113.54538397699743,115.89524896194887,116.62460151267899,120.13310378962059,123.76522817561519,120.45299732359337,116.78796420913716,117.04789861844915,108.95406972694371,106.97529653607678,115.32825135633846,122.41998292391527,131.63312432604252,128.41187082315815,124.17811288604298,121.80162016745902,116.60692178176728,111.31215081496892,104.70073901261057,104.12995604218342,102.57872436735212,104.4068586613058,111.43560452285689,110.80301683798288,115.17735289502777,110.6210372794564,112.4640184136817,111.69642051082731,114.71913528147145,112.23997135039966,114.796575841711,116.22036353550946,118.78157081248973,117.44755940781687,120.9114678988846,122.90945361403087,127.57301332282778,126.78241274558407,127.085885058938,129.67086621724988,127.25043762205817,132.15945735692256,139.322516725065,146.97061239428874,146.7218637063097,143.9444721116492,146.4718055366599,143.44207957743296,144.36507250698003,146.8830092139102,148.39585090628754,144.63033882779322,135.6077603356787,122.87921870890494,118.12052267891202,113.27555674092447,109.54863946359666,110.6899924209724,109.67473272495066,115.35431862274044,114.37172616493456,121.5372787028703,116.25437635844591,114.6625698435862,113.77589050005507,115.8695065702656,121.39456892832885,127.69990687179352,137.6025288552461,136.8234399852371,135.97961890613513,136.3876386270248,129.0453170821155,129.54760283125913,121.5491903286205,125.95360315858255,127.08766469134662,126.94412334510173,132.6587957749885,135.97761335400838,144.98524875463931,147.7878469604188,152.134294026514,143.56272172472097,128.5967291544969,123.75895103609997,121.80215595120637,112.38854104731266,100.78867760488374,98.87588562477578,101.82749146178351,113.18885952353497
23,1989-11-04 00:25:45+00:00,,,106.16404588127983,,92.27587846283463,107.81825836535205,,,,,,,,,,,,,,,,131.4862641582298,129.5278313978596,125.92202290993797,125.78003960727565,123.87933606764562,111.6573815235918,110.67784151916692,109.43476048095694,94.78394397611548,102.64536020395664,101.77092006114691,103.42174822195888,108.99985540708045,108.54944080965986,103.6004676049358,104.70223485266831,103.9514158138455,106.40011859467434,105.43532851943749,114.00369357360037,117.60498564279823,120.59054046483499,120.41382785359671,123.71582080055809,124.49797182221046,130.23614272560505,131.2211077082841,135.9026151800175,138.39698231185804,132.02879096866772,135.27902501147673,139.0358995927629,139.98648594224252,141.09149436323668,138.98331250253656,135.7298897493743,139.49350139867283,139.29193520529532,143.5606227941367,137.87413759603797,127.62285390235117,122.14888337340251,119.482708823528,111.84163371328981,108.5578637762283,105.46704968941502,108.24507016042733,110.37819299399709,107.506691936397,115.87794054569464,113.40961412286997,112.43351173181892,111.88195779306781,112.09254268960753,112.84067542431214,120.8204796418911,129.06791559906532,125.70897815721762,123.69508317716009,129.09988366458862,127.15122443400455,127.31839530737207,,,,,,,,,,,,,,,,,,
24,1989-11-29 00:18:49+00:00,123.55596162560627,122.32228996617826,126.52788259127789,123.87192560673448,112.59587010785626,110.95182373845694,108.41663458695511,112.3560752896154,109.22440595340807,107.72690746843602,110.283060277793,110.40553494545564,110.80170710396766,115.66097111915772,112.7792296514893,115.43536115724423,116.70844967731301,112.29926914961709,113.4951278041213,116.32982392216374,116.72415684026163,124.34059706914346,124.50521576857484,115.94762014470612,116.49821028820134,113.6627281943657,108.30856204252082,105.0723232256841,105.9619390572814,103.11838828831779,102.59488995380732,108.89389624124232,109.92960607356993,115.44589128132819,110.2558219604451,109.78696532403525,101.89407618357242,104.1681158348669,110.05233221060442,109.06469398588695,112.47277155149735,115.59137859527962,120.33803856733553,117.23637875262301,121.32224550834131,122.63558345482447,121.79336424055771,120.34565691250592,128.5730941393034,131.78908479284905,136.46622878102303,141.38797763260726,144.6485968915849,144.48860726200735,145.74884255453824,146.47997547029755,146.5303064887832,145.06538780194256,144.16790643582627,149.02105896189858,138.09692980638576,126.84268458095931,120.52935178815656,117.68694821986446,115.74991097714276,109.66504695317512,106.04918608504903,112.08494086859835,118.32424601752734,110.3938901474583,116.82808205720525,113.1456145250064,114.49490194995406,119.34852029792833,115.32876650462785,121.71387026792786,129.83858298044441,139.97990925259674,132.98771854982778,129.0624185121285,134.37169410366283,131.47731887312037,125.76203782102951,121.66295964651493,121.99682340331103,124.81239705342003,129.85447803170385,130.38071850468975,136.51279484418632,142.60724629501237,147.4371536406667,140.8259765840209,137.29558228242948,124.7038327310364,107.69882273895814,101.32922906442309,102.72892713535961,99.07142079199268,92.51917991951245,100.83947637357764,107.15581796495141
25,1990-02-01 00:16:50+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,1990-03-28 00:21:14+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1990-05-24 00:15:04+00:00,141.79188489957298,141.51357863832982,148.7403271545549,142.86020435457468,138.8770491385949,131.67742750967778,130.58778757574862,126.73537026012038,124.66283310740418,121.80608669419843,127.10649479169618,124.64369703517482,126.94261566099976,129.9750425639997,130.30327016287126,129.92853212085112,124.62993727519927,123.23237202470759,122.09587614580494,130.7716441790473,130.07783245010023,139.01708972285041,136.5435391553833,130.1352125570678,130.4788182286249,128.31342047013965,121.35627171860375,121.98161527125083,118.91064798392028,116.02660928394216,113.64313468726193,117.72222119793753,117.05573461688752,123.5482643077411,119.43110002194629,122.19055352572221,119.4312800143654,121.94041017556094,123.97487903244755,126.88899094664505,130.9466875496887,133.45203010374956,133.34080523251913,129.58529114676267,137.71713487996595,139.93913096024616,143.11212807099233,144.4823583885518,146.4276912378876,145.35065519243412,150.01698650678483,155.35871597153428,155.6083464233289,154.11647267841357,151.24196191231619,158.64761440632833,161.54521112622118,162.74813917194632,160.90384621627084,160.41668953422595,156.74542490350996,142.0901785998779,136.2374533738536,131.89959588735218,130.09177746984895,128.33367956603806,122.49196424328832,120.94371829473712,122.84933376362777,123.59688002313544,131.2257828351208,128.66511939021987,127.10995610055416,122.78522566706536,121.28877509050886,119.54357174168396,128.73845313133978,136.97837254078945,144.30456959948017,145.04133143838834,141.5522441933207,141.16608389630102,141.31668316468676,133.97308367671596,129.29287493454228,133.90033180137044,139.85166411437052,142.27585457712877,148.46461748626265,160.26705590111868,155.20094725629787,153.2533198171473,143.8827940187861,132.31810790453295,127.21522246712766,125.74429497767503,122.31427220919437,118.02298205233211,117.8413417544088,122.01679880942943,128.54137892679353
28,1990-07-02 00:21:13+00:00,128.595894084647,128.90210147417895,136.0566794084586,129.37207372587102,122.23407628160982,115.86174915898638,112.48328693661605,114.99168037523843,113.50159230683708,111.42116562978408,115.46086435066202,114.05646106863696,117.66659592108363,118.21048877787057,118.50395461694154,112.69459546974413,110.36973013399289,110.12818864061342,109.0258364348318,116.71518084270545,118.72755298670108,126.01311271711944,121.41764801752583,115.65471515855933,116.5532527019818,113.52280333564029,109.22873275532336,109.51694567849773,106.59664020279915,105.13907144661674,100.52745563166071,101.99512492051882,103.16107891892199,107.3398788720906,105.8160972592799,103.55000287411939,102.34886302733871,104.54251596013931,107.09840891245882,110.26597058847761,113.58457058480255,118.92805875666669,121.71755852021714,120.47930035315139,120.65924323651797,123.51472947751688,127.12955754411168,129.40748315710107,133.97801433102686,137.68682132013598,137.73894628047822,135.73423570062369,142.1171401883584,138.98160226469557,140.6230950729403,144.62719970108566,141.90136288369908,139.4738531267759,139.3577052965773,143.96660080402427,140.5849050361852,129.96262883079902,124.1748497215301,117.35059976658465,111.15195566484299,110.34041580938629,105.78381322411106,109.86159167872883,114.66228699718604,112.8060414626684,120.29875528542178,119.75993679606249,119.82209108161041,113.385137729631,108.21349305925735,113.95941739064348,114.55874605290683,130.74562853935123,129.05757219719825,127.01401328568355,131.264577056643,126.75927535062735,125.43382924039273,120.74660749211395,119.85727924952633,125.13630008990819,125.39814520186803,131.2234674266067,136.93411000051475,140.74563627984998,134.46959719772275,135.0909613968094,125.43326130831028,115.77842214373678,106.73907290157354,103.14120108192645,102.68382298356184,99.4537720840728,97.64813433638093,105.4891576764218,109.73398700559402
29,1990-07-11 00:15:01+00:00,124.29900563149495,127.08591461071296,132.25100164436031,133.35774827151846,123.10026476234938,116.29692528042429,115.70759680624668,117.49911251259805,112.0572386004624,111.73043279454745,112.5347875287871,115.14324454878313,118.58470192693738,119.44880648070982,115.35954525986219,115.3314003868016,115.93817048358038,112.20102300140272,110.5028921256228,117.33762461554409,121.96934754487445,129.39396951818463,121.48901516255931,120.50461179217265,118.52775154491329,112.54148670127623,111.16952490397904,109.15327025927397,109.22678755604045,107.23784482003765,107.39087701214609,110.73753734309506,111.9042277164687,119.81709677495178,119.78713459307045,117.26444031779343,117.09236161133894,116.09943951243962,115.11358560331735,117.1233205239017,116.8229309429506,119.57687878038153,121.47093005490935,120.56219943785617,123.87051912339516,126.71410151892516,130.17093479106262,131.61398530298064,138.5152670585133,140.01438970346183,140.8390182337273,146.78742853500393,150.32675024283307,150.82456396276496,153.48184368982106,163.02219954155703,160.01527786502157,165.03034358316265,166.78797983519547,168.525318840424,178.8288996912657,152.17537347195534,138.70545047319732,141.8882431838875,,,,,,,137.87821333780846,136.85678030447352,125.82733655868822,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1990-08-03 00:21:04+00:00,120.72835489490774,119.88805715728611,130.47499737337446,123.57768362679977,115.81937702716756,109.51348258413505,107.23689208826192,111.07662335866254,111.02540635592447,108.51065017694673,110.68735349687215,112.63232826517348,114.68040514388836,121.5228623255835,120.74191105523441,116.06152065422813,115.44522942245865,114.0854326072162,107.46395434698488,107.10607271436763,114.9678766396166,121.56117309122747,114.77096482632318,111.34545582952182,109.34633513430256,106.37265582236219,100.61896044255428,100.69836822928798,97.34683367989643,100.08989185421416,100.7607324096015,101.63727725552724,104.47441406903098,109.64524810348195,106.9219462855543,104.61651670889013,102.98366689629962,103.19509245062885,105.7972119883578,108.59588584362226,109.74899941039936,111.21373618418627,113.20849730094085,109.49528652622453,111.31779250453474,114.65911898871164,115.67954680240129,117.61219824812687,122.36530680258846,124.77389825328191,126.54640129120288,128.78810542143637,135.82109824823124,136.13254280677526,134.7003609471617,137.4438550982826,138.7160400934009,137.4566453879848,134.7356113124042,139.3695447597815,134.84011257602577,124.71043485477787,116.8935084435317,111.26936935676682,100.6073199368758,98.08007533089035,96.0627929699987,101.42410336416434,103.49622624828243,98.65054818722491,107.63178947059265,101.45610051735184,101.5877001751903,102.88224311201523,107.72412484840405,111.5222034445897,116.5010207965565,127.68010246057612,123.49740036803846,125.81580548077238,125.28563875525802,127.65588241655308,125.66029206475179,116.20518589783289,108.35499827422666,112.3472100159391,112.1931742222931,119.14805255183978,122.98617596240376,130.95894427011373,131.58167282091682,133.1353170376473,127.58330222721081,120.22203549711357,109.92700056387008,108.41654693131727,100.69894306234791,97.25900786985557,91.88022504535812,92.14565183104516,95.65684042043682
31,1990-10-22 00:20:37+00:00,138.1881838202092,133.50827381113015,143.8234815950981,136.66942146563437,132.6580051286737,128.21026293183473,126.55926459846985,123.08670041898074,123.88192821691865,123.33226138470539,123.21972387266075,125.05744624939656,128.4223350318454,131.49332052017058,132.47367806269958,131.63996415167105,130.22603093401557,127.9488722871684,128.41838181884665,130.9089274164087,136.16455807156464,142.43276584867482,140.84714892336245,125.90351903596883,123.79600340250818,119.56748555914348,114.52581117038275,116.47151700258533,113.66145303673399,112.72856601589127,112.06396263891956,112.30917028810114,114.62106679420087,121.4421765505894,123.66627917296034,118.79964121834513,117.07017502779809,120.24631163308167,117.79258833293657,121.36686226816371,124.5324627029381,124.5511464032669,128.87613285503727,132.28862253012295,132.87817253732658,131.04311664323978,130.79512055723723,129.46286839229612,129.4491531413928,135.06235630915825,141.92399966914928,141.0572338983046,149.53585027778496,150.50559257569054,151.9723015198496,157.66202236048812,155.68924731530828,154.19475978776646,156.22212546487282,154.10444955016146,151.40310228677572,139.9100627049721,136.36318879275262,131.5117874289498,130.88990400688857,127.92412304383748,125.43892635857561,120.44151975142762,116.66853188635977,117.12312438039572,123.78779062038048,117.21597117512812,116.16815236951436,120.42094098432159,117.19237825254808,123.65082620687178,129.45107542299215,138.52786042757904,140.72322328867912,141.37482095251198,140.76502012244134,139.42878791657867,140.9315329641652,134.75728401757232,133.51272400902732,131.41786364390987,130.74437444065103,135.6935494332377,136.40603398305223,145.93587119187546,147.46802905694176,150.86533073114106,141.86297019448355,133.48258741106264,129.90372309939312,124.71243812977153,117.57884339889644,114.37249074841408,110.02454340936316,117.3068093023349,120.85993700787334
32,1990-11-07 00:20:33+00:00,132.2588339635314,133.8611412223782,133.52350765848365,136.05123892575244,124.76115615875688,123.0277332316948,116.2324786365377,114.8665626388867,111.25805110371677,114.62477221855094,119.06380993350916,121.60466937035557,119.58558069652824,120.97282612882125,122.92397483087753,121.83307910224896,100.01118584803946,104.79673963927641,109.04127998037623,116.62284211125103,122.84678544962327,132.76875335606408,127.65123290576946,123.78606850433884,124.39028912651713,118.13544016765515,111.05118383889291,107.00284636514718,110.28695676654917,103.7227731471695,100.72098237685746,93.71438029994306,99.87136518799365,105.65351948505098,103.68057558677882,105.29733698462655,102.4242959421862,100.34267944633768,104.49526698916871,108.3658176403161,110.47315008023094,108.69126539736699,114.35497364846758,113.17767638558689,119.29683862058621,120.12961757244847,121.47419768608474,127.55710513049556,132.67237693328144,130.49794329274567,135.86620680288965,141.24275865955704,143.38163919977688,138.71734333271996,137.0193034415476,142.73591660762406,141.90974207552946,138.8992864166355,134.2888233709303,139.635329267057,136.98088398597432,124.35106114546991,115.53708299868057,113.32210407093318,113.00383144279861,108.75786354868384,107.49004117858651,110.889233821968,114.46827998233883,110.72109598971686,113.9597794662613,115.69109011897002,112.05603682032174,111.05450284512841,103.00538046366202,107.23960838548027,110.2188861286049,126.18981690087128,120.84348251287582,120.70067643395839,121.82183693702585,122.2851874468113,124.43733722753632,122.84547198917059,119.8109892667469,119.27248813907434,124.9644851700278,128.81236109021125,138.31340054065618,148.00498342437726,145.94761288640888,138.60611798809092,130.02254086541683,119.08457778276268,109.68061508263403,104.06553014661861,101.3600539024719,98.36245240247004,97.93955601198981,109.67520067026521,112.84102409520409
33,1991-10-09 00:25:08+00:00,128.75789588558882,123.56998217534078,126.62535625659582,125.22388797828569,116.49786525650552,112.69088146684832,110.25644519655549,112.34553783293458,110.35005337334188,110.0440356972594,112.68064959910765,113.88423414002355,116.14813987028367,119.28024408539405,116.64273926875613,119.46751025455751,113.6082740201733,113.46744257067343,109.17381181516106,115.82026739101298,119.78822342692268,127.1063320745728,122.91769271385878,118.0550214278228,116.84748989187707,116.01285187257005,108.05010143296943,107.94004868295349,106.93443178840978,105.83956406829495,105.0650321820024,104.95962525038641,109.18300137317281,116.0579009181886,112.4658495841492,115.25213779954706,110.82067622400501,112.34535725579941,111.00592114212982,106.71332743402006,109.7419683346504,109.30405560518908,103.12315514973477,111.37089236577492,116.72287972291298,121.30686775315988,122.0814561490894,125.18338517105607,123.93338161807337,131.23054839979775,134.62959680062835,142.0728691858028,145.356147388134,148.93016362009138,146.56322928559464,151.76569886403504,149.73361348395076,146.4647586361422,148.00766664169362,138.0878028227371,129.17089724787553,125.63752570680323,113.43765814323314,113.6274467037988,108.98312193025596,101.67009434436848,102.29296412775804,108.65841884511777,111.90615282876107,109.04333251700132,114.61075169492678,111.0698003050112,112.7200881825421,112.66329855388305,119.3207383490585,116.29324911144403,123.6598779595437,136.97751164293976,132.83822182301242,131.45311638616542,123.05285643324629,120.58615111338759,117.32621718037252,117.25038165317272,115.86624893227827,115.4844694963369,117.83010517690875,122.33692127120261,135.6290924672331,143.9633133490531,145.68844236704558,145.15047749322196,136.52603335760165,127.54795448335133,123.81213193300661,112.40020538142775,104.69516483764752,100.15846011640046,96.99698659714691,102.95758152956718,109.12075295042457
