dates,nzd0096-0000,nzd0096-0001,nzd0096-0002,nzd0096-0003,nzd0096-0004,nzd0096-0005,nzd0096-0006,nzd0096-0007,nzd0096-0008,nzd0096-0009,nzd0096-0010,nzd0096-0011,nzd0096-0012,nzd0096-0013,nzd0096-0014,nzd0096-0015,nzd0096-0016,nzd0096-0017,nzd0096-0018,nzd0096-0019,nzd0096-0020,nzd0096-0021,nzd0096-0022,nzd0096-0023,nzd0096-0024,nzd0096-0025,nzd0096-0026,nzd0096-0027,nzd0096-0028,nzd0096-0029,nzd0096-0030,nzd0096-0031,nzd0096-0032,nzd0096-0033,nzd0096-0034,nzd0096-0035,nzd0096-0036,nzd0096-0037,nzd0096-0038,nzd0096-0039,nzd0096-0040,nzd0096-0041,nzd0096-0042,nzd0096-0043,nzd0096-0044,nzd0096-0045,nzd0096-0046,nzd0096-0047,nzd0096-0048,nzd0096-0049,nzd0096-0050,nzd0096-0051,nzd0096-0052,nzd0096-0053,nzd0096-0054,nzd0096-0055,nzd0096-0056,nzd0096-0057,nzd0096-0058,nzd0096-0059,nzd0096-0060,nzd0096-0061,nzd0096-0062,nzd0096-0063,nzd0096-0064,nzd0096-0065,nzd0096-0066,nzd0096-0067,nzd0096-0068,nzd0096-0069,nzd0096-0070,nzd0096-0071,nzd0096-0072,nzd0096-0073,nzd0096-0074,nzd0096-0075,nzd0096-0076,nzd0096-0077,nzd0096-0078,nzd0096-0079,nzd0096-0080,nzd0096-0081,nzd0096-0082,nzd0096-0083,nzd0096-0084,nzd0096-0085,nzd0096-0086,nzd0096-0087,nzd0096-0088,nzd0096-0089,nzd0096-0090,nzd0096-0091,nzd0096-0092,nzd0096-0093,nzd0096-0094,nzd0096-0095,nzd0096-0096,nzd0096-0097,nzd0096-0098,nzd0096-0099,nzd0096-0100,nzd0096-0101,nzd0096-0102,nzd0096-0103,nzd0096-0104,nzd0096-0105,nzd0096-0106,nzd0096-0107,nzd0096-0108,nzd0096-0109,nzd0096-0110,nzd0096-0111,nzd0096-0112,nzd0096-0113,nzd0096-0114,nzd0096-0115,nzd0096-0116,nzd0096-0117,nzd0096-0118,nzd0096-0119,nzd0096-0120,nzd0096-0121,nzd0096-0122,nzd0096-0123,nzd0096-0124,nzd0096-0125,nzd0096-0126,nzd0096-0127,nzd0096-0128,nzd0096-0129,nzd0096-0130,nzd0096-0131,nzd0096-0132,nzd0096-0133,nzd0096-0134,nzd0096-0135,nzd0096-0136,nzd0096-0137,nzd0096-0138,nzd0096-0139,nzd0096-0140,nzd0096-0141,nzd0096-0142,nzd0096-0143,nzd0096-0144,nzd0096-0145,nzd0096-0146,nzd0096-0147,nzd0096-0148,nzd0096-0149,nzd0096-0150,nzd0096-0151,nzd0096-0152,nzd0096-0153,nzd0096-0154,nzd0096-0155,nzd0096-0156,nzd0096-0157,nzd0096-0158,nzd0096-0159,satname
2004-06-03 21:59:06+00:00,405.23,395.02,,,,,,,,,379.42,367.95,363.04,352.61,348.80,352.89,373.97,,,,,,355.96,,362.27,,,,,,,,,,,351.36,360.87,344.10,,352.75,348.75,339.02,344.91,346.61,371.29,353.91,354.07,355.99,355.59,383.85,395.64,381.05,368.88,399.55,411.80,396.40,378.13,392.06,373.19,376.49,367.21,372.96,372.03,372.61,371.22,377.81,377.52,368.66,356.00,358.59,360.97,368.59,362.98,334.93,325.75,321.35,341.01,329.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.45,,,,274.98,277.34,297.77,,,270.71,261.85,268.11,269.79,257.97,264.79,266.76,264.32,245.02,249.55,265.55,256.44,260.52,242.57,264.99,260.32,240.78,210.87,240.14,250.81,245.68,224.42,229.46,234.65,249.55,259.87,257.31,263.97,264.69,265.55,266.91,282.16,294.97,307.00,344.51,L5
2004-06-11 22:07:02+00:00,414.82,378.22,361.34,365.34,,,302.10,,304.19,,,,,,,,,,253.38,254.29,266.67,265.78,,,323.75,,,,,,,,,239.63,240.54,237.17,251.14,,398.82,388.27,401.72,361.23,282.31,,271.38,,,,,,,,,,,,,,,,,,359.32,367.73,376.85,,,,,,,,,,,,,,,,,340.42,345.77,,,,,,,321.11,315.31,300.18,298.14,311.54,300.74,281.10,292.19,308.99,312.06,291.07,292.98,,,,,,,,258.20,259.08,249.01,234.50,,,,257.49,261.65,256.91,254.71,250.38,,,,,,,,,,,,,,,,,,,,,,,,,,256.46,253.70,,,,,,,,,,,,,,L7
2004-06-12 21:53:11+00:00,403.40,378.86,356.00,367.60,,,313.58,,,,,,,,,,,,,,,269.37,281.62,,306.22,,,,,,,224.40,246.38,236.95,249.24,247.04,252.47,,,,370.70,,285.94,,276.16,,265.54,,,,388.33,399.89,402.10,387.34,386.72,387.63,,372.18,375.92,380.80,379.77,363.71,,377.16,,,,,,,,,,,,,,,,,,,,,346.04,329.95,323.28,331.59,332.30,329.48,323.24,308.62,305.19,318.70,312.38,290.73,299.30,318.47,315.92,302.70,295.43,296.75,279.17,269.76,270.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.29,L5
2004-07-06 22:00:48+00:00,384.28,358.46,344.08,,,,,,,312.58,,,,316.96,320.89,338.03,,284.80,267.92,269.72,260.34,,,,,,,,,359.02,353.44,229.25,262.67,263.38,268.75,256.17,274.07,,,,,,,,,,295.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2004-07-21 22:00:28+00:00,392.82,373.60,364.55,370.08,393.66,371.22,343.91,357.11,342.66,333.03,,,331.16,339.21,341.94,365.79,365.57,,296.90,286.36,289.00,291.85,307.13,317.08,304.94,,305.13,357.77,,348.91,352.82,242.70,285.05,279.52,278.38,274.86,,,,,359.05,353.01,,319.61,313.61,324.82,304.43,323.99,327.29,,391.66,382.12,380.02,382.82,388.98,394.07,390.04,384.28,369.08,372.45,376.02,377.63,371.20,370.24,381.21,371.30,367.50,350.13,348.01,364.81,360.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.52,,,,L5
2004-08-07 22:00:37+00:00,,,,357.10,378.62,,314.96,,316.29,310.94,,,,,,,,,256.92,,,,,,,,,,,346.79,339.34,,,,,,242.93,,,,329.72,,289.63,,277.59,,270.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.99,311.61,,328.38,334.62,334.69,326.92,320.17,,307.56,,,,,,,,,295.24,290.80,268.01,282.75,285.92,273.36,268.59,278.36,266.34,261.26,265.81,252.14,,,,,,,,206.65,,,235.60,251.72,249.11,249.34,238.56,,,,246.85,245.17,,,,,,,,,230.46,230.66,,206.45,,211.54,,,221.43,,224.97,,,,,,,,,,,,,,,,,L7
2004-08-30 22:06:44+00:00,395.69,363.11,378.98,387.16,390.68,369.64,349.23,361.20,357.26,,,,,,,,338.70,321.49,299.87,308.86,300.14,303.01,315.69,334.67,347.53,348.85,350.23,359.96,,,,,,,325.82,,,,359.20,,372.99,366.36,335.83,306.00,306.64,,,,,,,,,,,,,,,,,,377.38,360.11,,,,,,,,351.31,364.48,324.47,323.08,346.41,344.28,346.70,351.64,353.41,358.73,356.03,346.55,,,,,,,332.82,328.47,313.84,308.19,320.78,323.95,318.65,306.98,314.26,304.24,293.51,297.46,,,,,,,,,,,,,,,,,,,,,,,,,,258.38,278.41,274.80,263.30,,253.84,254.88,247.18,236.57,,245.91,,,,,,,,,,254.49,261.11,279.52,273.58,266.31,262.49,260.63,274.33,265.23,277.63,297.14,299.11,,,L7
2004-11-03 21:56:42+00:00,,,,,,,,,,,,,355.45,,,,,,,,,,,,,,,,,,367.71,367.15,383.93,388.84,387.28,378.74,385.77,375.89,372.82,385.37,402.33,403.70,394.93,377.43,405.98,427.79,437.63,427.81,412.96,395.82,392.29,396.83,399.06,403.71,410.70,411.58,400.88,,,,,,,,,,,,,,,,,,,,,,,,,,,362.38,353.49,345.13,340.83,341.81,334.79,334.62,339.45,336.15,321.45,326.74,335.46,336.90,327.21,320.76,319.94,307.33,296.70,301.82,320.56,321.77,313.73,294.45,284.29,265.13,259.30,273.79,290.45,281.61,265.43,246.00,,258.28,300.26,297.59,276.87,274.16,275.91,273.28,281.82,283.59,276.73,276.42,278.30,283.70,278.15,271.30,278.16,282.46,257.99,245.05,249.68,263.32,268.69,265.06,262.65,262.50,264.16,267.01,261.12,281.17,278.90,280.36,295.32,292.61,272.34,258.00,267.64,284.00,299.31,296.04,299.22,299.59,313.25,329.79,333.98,356.89,L5
2004-11-19 21:56:55+00:00,408.15,412.80,408.52,391.33,381.99,369.50,370.53,373.09,374.91,377.20,372.83,364.85,363.73,382.63,369.37,346.00,324.14,330.77,338.80,357.68,356.26,342.18,333.49,328.83,334.21,336.18,341.71,352.10,335.13,364.62,367.76,371.22,381.08,377.69,376.55,364.07,374.86,357.33,359.60,367.80,383.03,376.01,365.88,375.94,414.70,421.39,412.00,389.28,379.05,372.99,366.79,358.40,373.35,372.94,375.14,383.85,375.76,371.23,374.06,384.52,376.78,375.72,368.96,363.90,365.47,369.32,378.68,367.81,359.35,345.79,347.45,347.04,340.63,328.04,323.09,320.84,318.72,328.97,333.26,335.45,338.23,344.96,345.25,351.59,342.51,346.53,338.72,325.37,321.87,324.18,326.72,311.22,304.21,316.45,317.19,310.98,305.30,302.96,301.91,293.50,288.43,290.51,298.91,301.46,292.65,272.43,257.77,256.19,251.26,256.10,263.57,249.50,233.30,214.79,,238.70,277.99,275.91,271.34,262.45,258.86,258.43,264.39,260.03,254.06,248.36,258.35,262.51,265.87,262.69,260.47,250.34,225.48,231.04,234.78,235.49,239.89,241.60,231.56,242.30,247.48,255.47,251.50,262.76,258.43,267.27,264.60,265.94,255.28,241.39,260.64,276.33,278.56,277.87,274.38,273.18,295.63,307.57,306.26,332.42,L5
2005-01-14 22:01:13+00:00,403.97,382.07,380.10,372.41,364.25,363.13,,,,,,,355.83,357.03,354.14,329.92,320.63,325.54,344.89,337.56,325.35,318.15,322.58,341.06,,,,,,,349.07,355.09,353.16,354.32,350.81,352.66,373.74,385.21,363.21,356.47,360.30,373.20,396.68,,,,,,,359.59,373.50,384.61,384.71,383.17,388.20,391.35,390.05,387.85,384.39,374.25,368.67,370.78,,,,,,,359.65,346.00,334.26,347.94,344.16,318.02,332.78,328.94,334.13,340.35,353.70,353.50,,,,,,,330.02,325.18,314.29,319.89,334.69,328.19,318.20,316.60,320.43,325.52,317.82,296.31,284.19,,,,,,,275.65,271.93,268.77,269.40,269.88,266.27,258.39,240.57,203.56,243.03,254.93,263.77,265.68,,,,,,,253.07,248.35,258.13,269.32,276.09,283.06,260.87,235.78,230.61,241.17,255.61,259.00,259.23,,,,,,,,273.80,274.80,283.23,285.71,277.74,264.58,266.57,277.17,283.61,277.80,272.93,288.92,306.94,,,,L7
2005-02-15 22:01:25+00:00,,,379.44,362.55,361.22,385.88,401.46,403.35,389.23,346.69,361.36,380.86,385.73,374.43,353.27,,,,,,318.82,324.47,349.80,365.91,369.49,354.26,339.03,341.64,368.30,375.34,351.83,353.59,378.27,,,,,,,354.04,341.91,379.17,410.61,418.78,412.35,406.25,410.74,391.43,358.73,350.96,369.53,378.19,,,,,,,394.21,373.50,361.16,380.68,390.87,384.02,386.01,388.21,381.79,367.17,366.08,351.49,,,,,,,335.54,347.99,355.70,359.52,364.56,352.60,343.85,363.59,366.18,359.94,352.62,339.03,305.45,,,,,,,,309.72,287.80,296.48,309.08,309.79,312.73,314.16,293.31,265.56,265.75,274.52,273.11,,,,,,,257.26,249.53,255.31,270.12,288.17,288.40,283.91,280.25,276.68,261.86,244.44,242.13,261.53,,,,,,,,268.24,264.99,257.81,247.51,241.91,254.69,265.25,277.08,275.71,282.89,275.09,263.73,283.08,,,,,,,,277.65,275.26,304.67,306.46,314.32,337.10,L7
2005-03-02 22:04:48+00:00,428.68,419.33,393.55,358.00,359.54,383.33,397.77,400.99,379.70,359.09,353.01,386.36,388.94,381.89,357.54,329.87,317.56,,359.24,336.69,315.19,331.02,357.22,372.42,364.73,344.06,333.03,359.27,378.60,378.02,366.53,359.47,377.23,372.43,360.38,370.80,402.21,391.50,371.49,351.58,354.67,401.08,411.81,411.52,412.90,421.38,429.83,416.27,393.29,359.21,363.40,388.40,397.88,400.06,397.27,395.76,400.29,397.32,404.23,383.55,366.87,375.97,398.39,404.93,406.07,398.29,384.14,384.46,377.23,354.49,334.04,343.57,354.15,322.82,353.82,348.41,350.16,351.94,355.58,360.29,363.66,357.11,352.61,371.99,375.21,362.04,353.60,351.31,321.83,324.38,342.79,330.50,325.86,312.15,327.06,330.12,310.51,287.99,307.16,320.78,318.34,316.95,308.33,288.72,265.62,282.77,296.32,300.68,299.68,293.73,280.71,271.58,265.21,253.15,259.67,252.84,263.24,281.47,291.59,291.15,287.95,281.29,277.32,266.71,246.32,262.92,279.16,286.65,286.13,276.36,262.78,248.92,252.51,268.86,257.05,245.75,266.75,275.32,277.22,274.72,274.65,274.01,271.22,285.35,282.86,271.03,279.41,293.60,283.38,261.51,252.78,275.72,290.04,288.09,269.19,284.25,313.39,318.75,319.09,343.83,L5
2005-03-03 22:01:30+00:00,429.27,426.45,386.27,363.18,358.77,382.63,400.88,402.46,384.70,356.30,349.42,372.85,,,,,,,356.85,341.93,319.37,331.68,352.72,369.35,366.30,349.90,342.02,346.61,369.66,376.16,,,,,,,,392.78,375.12,351.82,353.92,392.13,414.10,415.16,411.52,410.66,423.12,411.48,383.79,,,,,,,396.79,401.46,404.61,407.13,388.59,367.89,377.13,397.02,399.27,395.72,387.15,377.29,374.37,,,,,,331.57,350.22,343.03,346.49,348.85,354.09,361.95,366.59,353.13,345.92,360.83,369.19,354.91,,,,,,,324.82,315.42,325.29,328.68,304.85,288.03,309.90,314.97,315.09,312.42,303.22,281.22,262.53,,,,,,,274.16,268.91,243.71,265.11,252.88,263.81,277.95,285.93,286.92,282.63,277.87,272.79,,,,,,,,,251.33,251.52,271.88,262.50,243.70,260.98,266.72,268.58,272.02,273.07,273.05,270.08,285.08,,,,,,,254.92,276.31,288.75,290.15,269.74,275.51,303.31,309.10,322.14,335.35,L7
2005-04-03 22:05:04+00:00,413.59,417.01,408.15,375.79,355.18,361.43,390.15,394.04,383.30,,305.70,,362.70,372.59,354.58,331.03,326.31,339.21,345.33,330.33,301.39,,348.99,348.03,337.33,341.09,346.95,346.80,345.55,360.91,359.30,347.75,352.20,362.36,363.62,358.98,375.52,388.55,380.05,356.94,352.51,381.85,386.89,386.72,389.81,386.33,376.17,376.09,375.68,368.00,349.47,354.59,368.40,374.86,386.19,389.94,396.16,403.25,404.30,400.65,390.76,376.16,373.69,387.71,384.94,382.98,381.85,384.08,379.04,355.18,332.33,340.60,349.87,363.96,351.84,344.31,341.76,347.86,354.13,352.08,352.74,362.13,358.47,349.57,338.51,357.99,351.68,345.22,333.85,320.51,323.83,328.86,324.45,326.74,325.79,325.68,307.65,290.52,305.49,306.99,296.86,295.53,295.54,299.21,296.49,291.57,285.65,294.14,290.11,291.80,280.04,272.03,252.18,248.45,257.81,265.49,272.80,274.27,276.59,264.39,262.11,265.22,271.91,270.07,267.76,259.59,264.54,269.67,274.02,273.63,274.51,263.68,255.97,257.90,252.24,246.16,250.62,247.34,245.44,249.40,263.39,273.57,282.59,273.88,269.53,275.30,267.95,278.37,286.70,282.82,248.04,257.18,274.57,280.24,278.36,280.19,293.45,304.15,305.97,322.52,L5
2005-05-06 22:01:25+00:00,,,369.74,373.68,370.22,358.34,339.30,,341.74,330.74,312.78,,352.95,,,,,,,294.65,295.94,293.34,,306.50,312.74,,,,,355.51,354.29,,,,,,,,,,342.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2005-06-14 22:07:26+00:00,427.00,422.40,422.62,415.60,421.29,,,,,,,,,,,,,,,,,280.77,,343.38,369.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2005-09-02 22:07:10+00:00,,,,392.60,386.75,370.63,372.81,382.53,366.18,354.41,329.44,,369.04,363.83,360.98,,,,,,,345.95,350.99,351.45,354.29,348.73,335.53,350.18,,335.31,359.71,381.52,377.70,,,,,,,371.20,385.27,388.17,387.57,387.58,,,399.26,402.34,404.47,391.06,393.74,,,,,,,,,,,,,,,,,,368.38,,,,,,,,342.43,341.58,343.89,356.75,358.98,363.71,366.00,368.39,355.45,355.66,351.33,,,,,,,,307.25,315.26,317.02,320.98,311.03,309.31,294.98,293.43,303.39,306.32,301.88,285.08,,,,,,,229.67,,,255.70,260.73,262.77,261.78,276.97,271.88,270.09,272.03,268.58,258.98,,,,,,,,270.98,272.45,270.58,274.44,272.47,259.38,227.50,247.68,255.83,259.42,256.57,266.59,,,,,,,,282.44,284.85,290.30,285.34,293.44,301.05,309.60,315.35,,L7
2005-09-03 21:59:56+00:00,392.10,392.56,392.37,387.09,375.34,358.65,345.81,351.79,349.32,331.04,311.79,,347.25,347.87,350.30,352.24,358.11,361.94,351.97,345.44,308.51,307.66,322.59,332.68,329.83,,,315.48,,320.51,336.14,360.16,355.75,365.22,356.47,,,,,,377.23,378.87,345.30,,,,386.32,,,,382.18,388.11,371.53,388.45,390.14,375.25,377.45,385.15,369.85,359.02,360.56,365.80,366.39,369.23,371.45,371.14,373.66,378.68,364.68,350.43,349.61,356.10,349.02,318.79,327.66,353.45,347.21,336.17,335.28,344.61,347.44,347.86,350.39,349.42,351.95,351.60,340.22,341.11,341.02,332.56,325.83,320.46,311.90,313.84,312.46,319.89,314.51,313.85,314.44,306.09,287.24,282.46,296.09,299.79,295.88,287.62,289.11,292.71,293.58,287.53,273.11,268.44,244.82,,,257.54,268.11,255.60,248.55,269.68,268.48,256.31,258.91,271.59,267.91,273.48,276.63,282.71,282.41,282.01,283.64,283.26,280.64,274.60,274.53,276.68,272.00,252.47,234.68,246.14,245.52,257.06,261.68,255.85,255.40,276.20,271.84,270.00,276.88,274.05,283.56,282.76,278.51,277.32,269.42,278.46,287.05,289.63,303.62,330.95,L5
2005-11-14 22:01:17+00:00,387.62,383.61,376.68,371.61,366.30,359.86,360.13,361.28,,,,,,350.14,353.53,353.63,349.42,339.76,334.28,340.92,338.63,329.55,322.46,321.36,316.16,,,,,,,353.95,349.99,355.05,340.23,351.34,363.98,360.94,358.12,366.98,356.36,369.67,381.84,384.22,,,,,,,375.53,377.53,371.35,371.34,361.54,359.13,367.37,378.14,378.41,379.88,381.55,375.34,355.84,,,,,,,377.58,358.46,356.17,349.36,291.56,320.30,340.11,334.02,331.63,340.32,346.03,344.77,349.98,,,,,,,339.19,338.02,326.86,325.93,318.53,318.93,333.37,328.06,315.74,313.95,306.93,312.56,,,,,,,,282.61,277.03,274.67,276.16,249.62,,,,,243.77,266.07,268.15,,,,,,,,274.02,271.96,271.35,270.01,271.13,260.79,259.04,253.99,252.43,257.66,258.47,241.48,,,,,,,,275.57,267.66,265.22,273.46,279.01,275.85,275.30,279.50,275.96,269.76,279.00,292.59,296.68,296.13,,L7
2005-11-30 22:01:24+00:00,390.51,384.66,377.21,374.42,372.05,369.28,381.64,382.77,371.97,364.24,,,,,,,,355.87,337.86,331.37,331.25,335.44,338.93,325.73,322.60,337.48,346.19,354.29,357.20,,,,,,,351.26,363.01,363.34,360.56,367.54,365.45,370.95,382.98,393.24,391.15,398.05,393.63,,,,,,,,,,,,,,,,,369.63,367.05,378.41,382.90,,,,,,348.28,304.49,317.59,340.03,333.27,331.04,343.54,350.77,349.23,350.50,355.13,355.29,341.40,,,,,,,324.80,324.09,325.30,335.36,330.48,322.36,319.86,311.49,316.24,317.60,312.75,310.06,297.14,,,,,,,264.60,254.16,,,,,,,270.33,275.14,282.75,298.55,291.62,,,,,,,,277.62,266.47,260.36,258.05,255.91,260.33,265.18,255.03,232.94,253.00,260.87,250.91,,,,,,,,281.83,278.92,275.02,281.21,283.93,281.24,288.50,301.47,307.52,318.33,358.08,L7
2006-01-08 22:07:49+00:00,,369.60,367.05,376.06,387.65,386.89,383.65,371.34,370.71,382.47,385.80,384.50,377.92,,,,,,,339.18,336.59,331.32,322.68,314.72,329.37,348.85,368.26,384.61,371.67,,352.63,,,,,,,368.65,375.00,373.89,385.68,382.97,382.42,377.74,375.41,377.96,386.19,393.75,395.42,,,,,,,,380.53,370.38,366.73,368.80,372.77,373.00,376.80,379.02,371.88,368.18,370.09,,,,,,,342.27,333.46,327.88,333.07,339.44,343.08,341.36,343.67,345.48,343.58,341.00,346.75,353.09,,,,,,,318.71,314.23,315.62,326.66,319.61,319.47,316.90,318.09,319.58,313.86,309.69,301.15,,,,,,,258.96,252.89,243.31,212.25,208.86,242.80,264.99,265.35,261.30,262.02,271.08,271.60,256.65,,,,,,,,251.09,251.15,250.55,258.62,245.82,243.40,240.30,237.61,230.56,246.73,252.45,246.55,,,,,,,,273.95,272.62,275.03,265.81,264.52,266.14,268.13,288.07,305.98,317.06,345.93,L7
2006-02-17 22:08:35+00:00,375.11,372.61,371.90,379.94,395.04,402.19,393.38,379.64,367.55,364.85,365.34,359.37,367.88,374.20,370.04,367.83,,,,,,,,,,,,,,,,,,,,,339.86,357.78,368.21,377.70,376.57,382.13,385.03,392.41,391.41,385.89,372.93,378.32,387.44,395.31,388.49,386.38,373.79,395.91,391.98,392.49,389.60,383.46,378.54,377.56,365.67,365.28,368.64,376.84,369.51,373.16,376.74,374.97,366.26,361.95,359.72,360.25,346.82,316.94,,322.06,330.77,344.58,349.50,349.02,339.31,335.27,,,,,,,,312.31,334.25,331.94,329.75,329.44,328.98,332.73,322.47,316.10,318.75,319.58,310.94,305.74,301.20,305.37,296.33,290.83,289.43,289.00,283.09,283.32,276.03,266.45,229.10,,,233.57,250.43,262.12,268.43,276.16,281.07,284.08,278.96,271.13,270.59,271.82,276.51,276.43,276.67,276.67,270.93,263.05,243.62,235.96,255.66,259.36,251.33,245.54,235.36,254.99,261.06,264.15,253.13,271.13,271.28,262.99,244.79,251.91,265.77,275.29,277.59,277.39,275.93,280.65,278.03,278.49,296.11,303.73,321.61,342.81,L5
2006-04-14 22:08:00+00:00,,,,,,382.93,383.57,376.93,364.44,350.09,330.07,325.03,367.04,371.05,363.92,358.46,366.81,,,,,,,318.82,321.02,279.89,306.74,,,318.72,347.75,289.36,,,,,,,,,333.50,287.33,317.83,311.08,,329.66,,,323.47,324.23,362.67,383.98,372.34,,,,,,,,382.79,376.81,369.09,365.82,368.70,379.84,382.71,378.49,372.94,374.73,369.33,,,,,,,,347.13,355.37,352.79,354.88,353.19,354.35,351.38,350.46,341.35,340.57,343.67,330.72,,,,,,,323.49,319.78,314.51,321.07,318.75,316.18,312.68,311.90,298.97,287.32,287.77,289.84,,,,,,,227.67,246.99,256.44,260.33,265.53,266.75,269.25,277.14,282.38,280.78,281.51,286.39,283.17,274.80,,,,,,,,,,,,,,,,266.47,275.66,275.48,261.89,,,,,,,276.81,268.00,285.88,295.71,314.22,326.11,353.02,L7
2006-05-17 22:03:57+00:00,381.23,373.11,378.02,382.55,373.37,344.49,324.46,323.75,323.10,317.51,297.93,294.00,360.68,362.48,360.49,354.34,353.68,,272.03,283.78,284.98,290.13,,334.78,326.60,251.90,258.03,,,342.39,333.17,237.39,268.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.77,362.63,,344.71,,,,,,,,,,,,,,,,,,,347.44,334.57,322.53,323.17,325.92,326.08,324.97,326.80,316.62,309.25,312.05,314.69,313.70,313.35,311.09,305.01,302.21,283.18,275.93,275.78,280.49,278.52,271.91,,,,,,,,,,,263.10,268.01,269.36,266.01,265.24,259.42,257.17,256.20,252.21,236.50,,,253.28,230.89,,230.20,,,,,,,,,,,,,,,,,,,,,,,,,L5
2006-06-01 22:08:02+00:00,385.57,,,,,,,312.46,316.28,309.82,294.02,,,364.09,364.33,359.16,353.51,280.79,,,,,,,,238.71,255.79,,,349.19,344.71,228.66,,,,,,,,,,,,278.21,,291.19,,,,,396.87,376.88,371.99,392.94,397.77,,,,,,,,,387.83,390.39,384.57,376.16,,329.61,356.20,366.33,370.35,366.66,350.06,,,,,,,,347.14,352.81,364.76,350.66,337.42,337.52,339.83,345.33,348.00,331.27,333.42,349.77,,,,,,,315.90,316.02,313.35,315.04,313.06,302.08,299.00,297.89,290.40,278.22,276.67,262.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2006-06-10 22:01:49+00:00,388.35,362.27,364.45,372.08,362.50,352.54,333.51,323.45,,,,,,,338.30,336.58,329.71,299.49,282.99,283.53,284.69,285.29,293.54,292.72,307.12,,,,,,,255.52,277.54,273.43,,267.63,274.30,,,305.51,362.57,294.31,314.93,299.98,,,,,,,305.24,370.83,349.99,314.96,376.37,356.93,,354.61,,348.38,345.76,361.97,367.99,368.67,,,,,,342.80,348.25,,,304.16,329.35,349.32,337.95,331.38,334.14,341.96,338.20,334.61,,,,,,,,327.20,320.88,318.90,314.97,311.79,309.75,314.84,311.13,305.59,301.95,300.12,298.81,,,,,,,,266.51,263.62,248.26,239.56,,,220.73,248.19,246.27,246.15,249.83,254.50,,,,,,,,,252.87,245.27,,,,,,,231.13,,224.04,,,,,,,,,,,251.04,,,,,,,,,284.78,316.76,L7
2006-06-26 22:01:44+00:00,380.45,357.64,355.42,,,,,,,310.64,298.78,287.90,,354.79,341.65,335.02,320.04,294.55,280.13,279.17,263.15,,,,,,,,,,,247.90,281.12,277.08,,265.22,270.10,,,,,,,,,310.46,,,311.59,296.38,298.79,379.35,364.65,316.18,,372.00,,343.30,,,,,,,,,,,,,,,,,,,,,,,,,,335.58,337.45,333.54,329.13,319.36,319.68,318.71,319.16,311.12,314.60,315.23,311.67,310.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2006-07-27 22:11:11+00:00,401.91,376.85,366.52,371.47,366.30,356.80,342.33,341.36,339.36,331.61,306.59,295.65,369.27,354.70,334.47,336.17,346.40,312.01,289.72,290.44,293.30,300.78,299.57,303.82,327.55,277.16,284.16,,,346.12,342.60,270.56,292.43,303.27,,279.78,290.18,,,308.93,329.53,329.70,327.95,310.54,,318.96,,,322.23,305.28,315.97,361.62,365.70,330.72,392.81,393.03,390.22,393.80,386.98,374.50,350.47,349.17,363.91,368.28,363.76,358.98,340.07,354.31,364.31,371.81,370.68,347.94,331.25,310.15,333.90,356.80,354.60,347.98,352.86,360.06,350.86,352.63,352.41,350.80,346.81,341.71,335.69,336.14,341.36,340.27,333.34,335.43,329.47,326.37,329.35,330.07,324.30,323.49,315.81,315.06,316.61,312.68,312.28,298.79,282.28,287.14,294.46,293.71,290.81,287.60,276.54,261.16,228.25,205.59,,237.86,251.21,260.08,272.93,275.56,278.89,275.90,277.21,272.60,262.29,279.12,272.07,,275.93,271.42,,,258.88,253.63,,,,,248.45,,,235.55,,,267.71,268.11,268.20,,248.05,268.00,273.42,272.97,280.08,287.37,273.61,275.50,283.17,280.55,305.13,326.28,L5
