dates,satname,nzd0096-0000,nzd0096-0001,nzd0096-0002,nzd0096-0003,nzd0096-0004,nzd0096-0005,nzd0096-0006,nzd0096-0007,nzd0096-0008,nzd0096-0009,nzd0096-0010,nzd0096-0011,nzd0096-0012,nzd0096-0013,nzd0096-0014,nzd0096-0015,nzd0096-0016,nzd0096-0017,nzd0096-0018,nzd0096-0019,nzd0096-0020,nzd0096-0021,nzd0096-0022,nzd0096-0023,nzd0096-0024,nzd0096-0025,nzd0096-0026,nzd0096-0027,nzd0096-0028,nzd0096-0029,nzd0096-0030,nzd0096-0031,nzd0096-0032,nzd0096-0033,nzd0096-0034,nzd0096-0035,nzd0096-0036,nzd0096-0037,nzd0096-0038,nzd0096-0039,nzd0096-0040,nzd0096-0041,nzd0096-0042,nzd0096-0043,nzd0096-0044,nzd0096-0045,nzd0096-0046,nzd0096-0047,nzd0096-0048,nzd0096-0049,nzd0096-0050,nzd0096-0051,nzd0096-0052,nzd0096-0053,nzd0096-0054,nzd0096-0055,nzd0096-0056,nzd0096-0057,nzd0096-0058,nzd0096-0059,nzd0096-0060,nzd0096-0061,nzd0096-0062,nzd0096-0063,nzd0096-0064,nzd0096-0065,nzd0096-0066,nzd0096-0067,nzd0096-0068,nzd0096-0069,nzd0096-0070,nzd0096-0071,nzd0096-0072,nzd0096-0073,nzd0096-0074,nzd0096-0075,nzd0096-0076,nzd0096-0077,nzd0096-0078,nzd0096-0079,nzd0096-0080,nzd0096-0081,nzd0096-0082,nzd0096-0083,nzd0096-0084,nzd0096-0085,nzd0096-0086,nzd0096-0087,nzd0096-0088,nzd0096-0089,nzd0096-0090,nzd0096-0091,nzd0096-0092,nzd0096-0093,nzd0096-0094,nzd0096-0095,nzd0096-0096,nzd0096-0097,nzd0096-0098,nzd0096-0099,nzd0096-0100,nzd0096-0101,nzd0096-0102,nzd0096-0103,nzd0096-0104,nzd0096-0105,nzd0096-0106,nzd0096-0107,nzd0096-0108,nzd0096-0109,nzd0096-0110,nzd0096-0111,nzd0096-0112,nzd0096-0113,nzd0096-0114,nzd0096-0115,nzd0096-0116,nzd0096-0117,nzd0096-0118,nzd0096-0119,nzd0096-0120,nzd0096-0121,nzd0096-0122,nzd0096-0123,nzd0096-0124,nzd0096-0125,nzd0096-0126,nzd0096-0127,nzd0096-0128,nzd0096-0129,nzd0096-0130,nzd0096-0131,nzd0096-0132,nzd0096-0133,nzd0096-0134,nzd0096-0135,nzd0096-0136,nzd0096-0137,nzd0096-0138,nzd0096-0139,nzd0096-0140,nzd0096-0141,nzd0096-0142,nzd0096-0143,nzd0096-0144,nzd0096-0145,nzd0096-0146,nzd0096-0147,nzd0096-0148,nzd0096-0149,nzd0096-0150,nzd0096-0151,nzd0096-0152,nzd0096-0153,nzd0096-0154,nzd0096-0155,nzd0096-0156,nzd0096-0157,nzd0096-0158,nzd0096-0159
2004-01-03 22:06:54+00:00,L7,397.66,395.13,398.90,386.49,375.10,358.84,367.07,377.84,,,,,,,,371.72,371.17,362.40,355.41,340.62,319.22,312.88,336.10,350.76,348.19,350.37,,,,,,,,368.32,369.16,375.99,379.31,374.52,376.20,375.86,352.19,348.24,362.77,377.72,,,,,,,,378.63,376.92,370.63,378.69,384.17,389.88,392.36,375.86,381.00,377.19,369.34,,,,,,,,349.54,348.80,348.26,344.45,333.15,327.73,318.47,328.93,331.75,341.22,346.69,333.42,,,,,,,,323.02,317.94,315.15,313.52,310.95,307.71,312.73,320.61,314.91,311.28,309.50,318.56,,,,,,,276.81,268.66,254.59,247.49,229.89,214.20,210.45,235.23,254.82,253.27,262.28,265.83,,,,,,,,252.08,256.78,262.32,265.63,,,,,,,,,,,,,,,,,,,,,,,,,282.23,291.36,293.17,,,,
2004-05-26 22:07:09+00:00,L7,428.36,418.68,,,,,,,,320.71,300.62,,,343.04,349.38,362.69,376.00,,,,,,,,,,,,,415.46,408.94,,,,269.60,259.38,,,399.47,,,,,,298.57,307.14,289.31,299.31,,,425.94,434.60,437.78,428.32,428.67,417.04,410.95,,,,,,,175.11,412.37,408.90,413.84,,380.88,356.45,356.53,367.76,366.34,377.92,399.46,386.51,,,,,,,358.43,364.53,378.19,347.24,338.20,357.21,357.82,352.78,341.42,321.01,317.34,347.02,,,,,,,,,,,,,,,,,278.76,273.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.94,,93.97,,,356.10
2004-06-03 21:59:06+00:00,L5,388.05,374.16,640.19,622.25,,,,,,369.56,367.25,354.68,338.71,330.15,324.47,330.43,347.42,327.64,321.70,,,,333.50,,325.77,,,,,,,,,,,324.81,338.41,317.55,325.00,320.31,316.31,302.52,315.71,317.41,342.09,321.47,321.63,323.55,323.15,351.41,359.14,339.34,332.38,357.84,370.09,369.85,358.66,369.60,346.64,352.16,340.66,346.41,345.48,348.28,346.89,351.26,350.97,339.46,323.56,326.15,328.53,336.15,326.48,305.73,289.25,279.64,304.51,303.44,,,,,,,,,,,,388.59,405.19,,,,,,,,626.88,619.87,621.47,609.85,604.06,,631.34,,,,,,,,,,,,239.12,,374.68,,245.78,244.90,261.27,251.81,278.91,234.21,229.41,231.61,233.29,221.47,223.08,240.21,237.77,222.56,223.00,233.11,224.00,231.32,206.07,235.79,231.12,211.58,178.43,207.70,224.26,221.35,201.96,207.00,205.45,223.00,237.41,234.85,227.47,235.49,241.22,240.36,255.61,265.77,277.80,308.01
2004-06-11 22:07:02+00:00,L7,422.94,388.08,369.46,375.20,,,312.72,314.29,314.05,,,,,,,,,,264.00,264.91,274.34,273.90,,,341.00,237.56,248.14,,,,,,,256.88,252.04,249.72,261.76,,409.44,403.60,417.05,378.48,296.11,280.53,285.18,,,,,,,,,,,,,,,,,,371.87,379.23,388.35,,,,,,,,,,,,,,,,,354.22,359.57,,,,,,,334.91,327.86,312.73,309.64,324.09,312.24,292.60,303.69,320.49,322.68,302.57,304.48,,,,,,,,272.00,272.88,260.51,247.05,,,,268.99,273.15,270.71,267.26,264.18,,,,,,,,,,,,,,,,,,,,,,,,,,267.96,264.32,,,,,,,,,,,,,
2004-06-12 21:53:11+00:00,L5,406.93,383.15,359.53,371.89,,,318.20,,,,,,,,,,,,,,,272.90,286.24,,313.72,233.42,244.19,,239.17,277.33,198.71,232.97,253.05,244.45,254.24,252.49,257.09,,232.07,281.32,377.37,250.04,291.94,267.00,282.16,294.11,272.21,285.11,293.11,278.48,395.83,408.46,409.60,395.91,395.29,393.08,,376.80,381.37,385.80,385.22,369.16,,382.16,,,,,,,,,,,,,,,,,,,,,352.04,335.95,329.28,337.59,338.30,335.48,328.69,314.07,310.19,324.15,317.38,295.73,304.30,323.47,320.54,307.70,300.43,302.20,284.62,275.76,275.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.79
2004-07-06 22:00:48+00:00,L7,385.22,359.60,345.02,,,,,,,313.47,297.12,284.81,,318.19,322.22,339.26,,286.40,269.15,270.95,261.23,,,,,,,281.95,244.61,360.80,355.22,231.54,264.45,265.38,270.08,257.62,275.30,,277.29,,,,,,,303.73,297.73,297.30,301.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-07-21 22:00:28+00:00,L5,389.41,369.46,361.14,365.94,389.20,367.08,339.45,352.65,338.52,329.81,314.35,301.63,326.33,334.75,337.11,361.33,360.30,,292.44,281.90,285.78,288.44,302.67,310.64,297.69,276.26,300.30,352.50,,342.47,346.38,234.41,278.61,272.27,273.55,269.59,,,308.40,289.64,352.61,345.76,,313.81,307.81,318.38,297.99,317.55,320.85,302.58,384.41,373.83,372.77,374.53,380.69,388.80,386.17,379.82,363.81,367.62,370.75,372.36,365.93,365.41,376.38,366.03,362.23,344.33,341.57,358.37,354.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.25,241.40,,
2004-08-07 22:00:37+00:00,L7,,,,367.67,390.00,,326.34,326.17,326.86,319.16,296.67,288.03,,,,,,,268.30,,,,,253.44,260.00,234.01,250.58,252.53,240.29,363.23,355.78,,,,,,254.31,,247.61,272.16,346.16,278.53,304.43,282.36,292.39,297.24,286.45,288.93,,,,,,,,,,,,,,,,,,,,,,,,,,193.97,295.09,327.13,330.11,,343.18,351.06,349.49,341.72,334.97,323.79,322.36,302.58,,,,,,,,308.69,303.13,280.34,295.08,298.25,284.74,280.92,290.69,279.79,274.71,280.61,264.47,,,,,,,,218.03,,,247.93,264.05,263.91,262.79,253.36,231.18,224.68,245.65,265.35,261.61,,,,,,,,228.25,241.84,244.11,226.10,222.89,,230.04,,,236.23,,241.41,,,,,,,,,,,,,,,,
2004-08-30 22:06:44+00:00,L7,379.10,342.97,362.39,367.02,368.99,349.50,327.54,339.51,337.12,,,,,,,,313.06,293.29,278.18,287.17,284.47,286.42,294.00,303.34,312.28,317.52,326.73,334.32,,,,,,,302.32,,,,337.51,282.13,341.66,331.11,307.63,277.80,278.44,,,,,,,261.12,237.08,157.00,67.80,,,,,,,,351.74,336.61,,,,,,,,319.98,329.23,296.27,287.83,306.12,309.03,321.06,323.44,322.08,330.53,327.83,318.35,,,,,,,304.62,302.83,288.20,284.69,295.14,300.45,295.15,283.48,290.76,282.55,270.01,273.96,,,,,,,,,,,,,,,,,,,,,,,,,,227.05,243.16,239.55,228.05,,228.20,229.24,225.49,210.93,,214.58,,,,,,,,,,232.80,239.42,251.32,247.94,244.62,240.80,225.38,246.13,241.73,251.99,271.50,270.91,,
2004-11-03 21:56:42+00:00,L5,,,,,,,,,,,,,361.45,,,,,,,,,,,,,,,,,,375.71,377.44,391.93,397.84,393.28,385.29,391.31,382.44,378.36,393.37,410.33,412.70,402.13,384.63,413.18,435.79,445.63,435.81,420.96,403.82,401.29,407.12,408.06,414.00,420.99,418.13,405.68,,,,,,,,,,,,,,,,,,,,,,,,,,,370.38,360.69,352.33,348.03,349.01,341.99,341.82,346.00,342.70,327.45,333.29,341.46,342.90,333.21,326.76,325.48,313.33,302.70,308.37,327.11,328.97,319.73,301.65,292.29,271.68,266.50,280.99,296.45,288.16,270.97,252.00,215.71,264.28,306.26,304.79,283.42,281.36,283.11,281.28,290.82,292.59,284.73,285.42,286.30,292.70,287.15,280.30,288.45,289.01,264.54,250.59,256.23,271.32,276.69,272.26,271.65,269.70,271.36,274.21,269.12,289.17,285.45,286.36,300.86,298.15,279.54,264.55,273.18,289.54,308.31,303.24,305.22,306.14,319.80,336.99,341.18,365.89
2004-11-19 21:56:55+00:00,L5,419.09,426.09,419.46,404.62,396.30,382.79,384.84,387.40,388.20,387.53,380.58,373.30,379.23,396.94,384.87,360.31,341.05,349.37,353.11,371.99,366.59,353.12,347.80,349.50,357.46,356.85,357.21,369.01,358.38,385.29,388.43,397.79,401.75,400.94,392.05,380.98,389.17,374.24,373.91,388.47,403.70,399.26,384.48,394.54,433.30,442.06,432.67,409.95,399.72,393.66,390.04,384.97,396.60,399.51,401.71,400.76,388.16,385.54,390.97,400.02,393.69,392.63,385.87,379.40,380.97,386.23,395.59,386.41,380.02,366.46,368.12,367.71,363.88,346.64,346.34,347.41,341.97,345.88,351.86,356.12,356.83,363.56,363.85,372.26,361.11,365.13,357.32,343.97,340.47,342.78,343.63,328.13,319.71,333.36,332.69,326.48,320.80,318.46,316.22,309.00,303.93,307.42,315.82,320.06,308.15,291.03,278.44,273.10,269.86,274.70,279.07,266.41,247.61,230.29,195.57,254.20,293.49,294.51,288.25,281.05,277.46,279.10,287.64,283.28,274.73,271.61,279.02,285.76,289.12,285.94,287.04,267.25,242.39,245.35,251.69,256.16,260.56,260.20,254.81,260.90,266.08,274.07,272.17,283.43,275.34,282.77,278.91,280.25,273.88,258.30,274.95,290.64,301.81,296.47,289.88,290.09,312.54,326.17,324.86,355.67
2005-01-14 22:01:13+00:00,L7,404.32,382.50,380.45,372.84,364.71,363.56,,,,,,,356.33,357.49,354.64,330.38,321.18,326.14,345.35,338.02,325.68,318.50,323.04,341.73,,,,,,,349.74,355.95,353.83,355.07,351.31,353.21,374.20,385.76,363.67,357.14,360.97,373.95,397.28,,,,,,,360.26,374.25,385.47,385.46,384.03,389.06,391.90,390.45,388.31,384.94,374.75,369.22,371.33,,,,,,,360.32,346.67,334.93,348.61,344.91,318.62,333.53,329.80,334.88,340.90,354.30,354.17,,,,,,,330.62,325.78,314.89,320.49,335.24,328.74,318.70,317.15,320.93,326.02,318.32,296.81,284.65,,,,,,,276.25,272.60,269.32,270.00,270.48,266.77,258.94,241.03,204.06,243.53,255.43,264.27,266.28,,,,,,,253.74,249.10,258.80,270.07,276.84,283.81,261.73,236.33,231.16,241.63,256.16,259.67,259.90,,,,,,,,274.35,275.30,283.69,286.17,278.34,265.13,267.03,277.63,284.36,278.40,273.43,289.47,307.49,,,
2005-02-15 22:01:25+00:00,L7,,,386.38,370.98,370.30,394.31,410.54,412.43,397.66,353.25,366.28,386.22,395.56,383.51,363.10,,,,,,325.38,331.41,358.88,379.02,384.24,367.37,348.86,352.37,383.05,388.45,364.94,370.45,391.38,,,,,,,367.15,355.02,393.92,422.41,430.58,424.15,419.36,423.85,404.54,371.84,364.07,384.28,395.05,,,,,,,404.94,383.33,371.89,391.41,401.60,393.85,395.84,398.94,392.52,378.97,379.19,364.60,,,,,,,350.29,358.72,367.50,372.63,376.36,364.40,355.65,376.70,377.98,371.74,364.42,350.83,317.25,,,,,,,,319.55,297.63,305.56,318.91,319.62,323.46,324.89,305.11,275.39,277.55,287.63,283.84,,,,,,,267.09,259.36,265.14,281.92,298.90,300.20,295.71,293.36,291.43,276.61,257.55,256.88,274.64,,,,,,,,278.97,278.10,270.92,259.31,256.66,266.49,277.05,288.88,288.82,296.00,285.82,273.56,292.16,,,,,,,,287.48,285.99,315.40,318.26,326.12,351.85
2005-03-02 22:04:48+00:00,L5,433.62,425.33,398.49,364.00,366.00,389.33,404.23,407.45,385.70,363.76,356.51,390.18,395.94,388.35,364.54,336.33,325.20,,365.70,343.15,319.86,335.96,363.68,381.75,375.23,353.39,340.03,366.91,389.10,387.35,375.86,371.47,386.56,382.93,367.38,378.44,408.67,399.14,377.95,360.91,364.00,411.58,420.21,419.92,421.30,430.71,439.16,425.60,402.62,368.54,373.90,400.40,408.38,412.06,409.27,403.40,405.89,403.78,411.87,390.55,374.51,383.61,406.03,411.93,413.07,405.93,391.78,392.86,386.56,363.82,343.37,352.90,364.65,331.22,364.32,360.41,360.66,359.58,363.98,369.62,372.06,365.51,361.01,381.32,383.61,370.44,362.00,359.71,330.23,332.78,350.43,338.14,332.86,319.79,334.06,337.12,317.51,294.99,313.62,327.78,325.34,324.59,315.97,297.12,272.62,291.17,305.65,308.32,308.08,302.13,287.71,279.22,271.67,260.15,266.67,259.84,270.24,289.87,299.23,299.55,296.35,290.62,287.82,277.21,255.65,273.42,288.49,297.15,296.63,286.86,274.78,256.56,260.15,275.32,264.69,255.08,276.08,283.72,287.72,283.12,283.05,282.41,280.55,294.68,290.50,278.03,285.87,300.06,291.78,269.15,259.24,282.18,300.54,296.49,276.19,291.89,321.03,327.15,327.49,354.33
2005-03-03 22:01:30+00:00,L7,436.80,435.59,393.80,372.32,368.62,391.77,410.73,412.31,393.84,363.41,354.75,378.67,,,,,,,366.70,351.78,326.48,339.21,362.57,383.57,382.30,364.12,352.69,358.25,385.66,390.38,,,,,,,,404.42,384.97,366.04,368.14,408.13,426.90,427.96,424.32,424.88,437.34,425.70,398.01,,,,,,,408.43,409.99,414.46,418.77,399.26,379.53,388.77,408.66,409.94,406.39,398.79,388.93,387.17,,,,,,344.37,366.22,361.32,362.49,360.49,366.89,376.17,379.39,365.93,358.72,375.05,381.99,367.71,,,,,,,335.49,327.06,335.96,339.35,315.52,298.70,319.75,325.64,325.76,324.06,314.86,294.02,273.20,,,,,,,285.80,278.76,254.38,275.78,263.55,274.48,290.75,297.57,299.72,295.43,292.09,288.79,,,,,,,,,262.97,263.16,281.73,274.14,257.92,275.20,279.52,284.58,284.82,285.87,285.85,284.30,299.30,,,,,,,264.77,286.16,304.75,302.95,280.41,287.15,314.95,321.90,334.94,351.35
2005-04-03 22:05:04+00:00,L5,420.06,424.87,414.62,383.65,363.64,369.29,398.61,402.50,391.16,,310.28,,371.87,381.05,363.75,339.49,336.31,350.21,353.79,338.79,307.50,,357.45,360.25,351.08,353.31,356.12,356.80,359.30,373.13,371.52,363.46,364.42,376.11,372.79,368.98,383.98,398.55,388.51,369.16,364.73,395.60,397.89,397.72,400.81,398.55,388.39,388.31,387.90,380.22,363.22,370.30,382.15,390.57,401.90,399.94,403.49,411.71,414.30,409.82,400.76,386.16,383.69,396.88,394.11,392.98,391.85,395.08,391.26,367.40,344.55,352.82,363.62,374.96,365.59,360.02,355.51,357.86,365.13,364.30,363.74,373.13,369.47,361.79,349.51,368.99,362.68,356.22,344.85,331.51,333.83,338.86,333.62,336.74,334.96,334.85,316.82,299.69,313.95,316.16,306.03,305.53,305.54,310.21,305.66,302.57,297.87,304.14,301.11,302.80,289.21,282.03,260.64,257.62,266.98,274.66,281.97,285.27,286.59,275.39,273.11,277.44,285.66,283.82,279.98,273.34,276.76,283.42,287.77,287.38,290.22,273.68,265.97,266.36,262.24,258.38,262.84,258.34,259.19,260.40,274.39,284.57,294.81,286.10,279.53,284.47,276.41,286.83,297.70,292.82,256.50,265.64,288.32,291.24,287.53,290.19,303.45,315.15,316.97,336.27
2005-05-06 22:01:25+00:00,L7,,361.98,358.56,360.11,355.60,344.77,324.68,321.07,328.17,320.18,304.86,291.50,337.12,,,,,,,280.03,285.38,282.16,287.57,285.39,288.99,251.16,269.32,284.49,257.73,334.40,333.18,,,,,,,275.20,293.32,288.76,320.98,292.04,307.70,296.38,298.73,307.89,,306.36,305.53,,,,,,,,,,,,,,,,,,,,,,,,,174.33,200.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-06-14 22:07:26+00:00,L7,434.41,431.40,430.03,424.60,430.98,,,,,,,,,,,,,,,,,288.18,,357.38,385.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-02 22:07:10+00:00,L7,,,,379.74,372.90,357.77,358.96,368.68,353.32,344.41,321.94,,354.04,349.98,345.98,,,,,,,335.36,337.14,331.45,331.79,328.73,320.53,333.82,294.81,315.31,339.71,355.81,357.70,,,,,,,351.20,365.27,365.67,369.57,369.58,331.26,,379.26,382.34,384.47,371.06,371.24,,,,,,,,,,,,,,,,,,348.38,,,,,,,,319.93,325.22,325.89,336.75,340.98,345.71,348.00,348.39,337.45,337.66,333.33,,,,,,,,292.25,300.26,302.02,305.98,297.18,294.31,279.98,277.07,287.03,288.32,286.88,267.08,,,,,,,215.82,,,240.70,245.73,244.77,245.42,258.97,253.88,250.09,249.53,246.08,238.98,,,,,,,,254.62,258.60,254.22,254.44,252.47,241.38,205.00,229.68,237.83,241.42,236.57,246.59,,,,,,,,268.59,262.35,272.30,270.34,277.08,284.69,291.60,297.35,361.25
2005-09-03 21:59:56+00:00,L5,379.04,376.70,379.31,371.23,358.26,342.79,328.73,334.71,333.46,318.71,302.54,293.40,328.75,330.79,331.80,335.16,337.93,339.74,334.89,328.36,296.18,294.60,305.51,308.01,302.08,258.97,273.03,295.30,263.65,295.84,311.47,328.45,331.08,337.47,337.97,,278.97,297.07,298.95,299.22,352.56,351.12,323.10,306.69,305.29,310.75,361.65,,309.65,,354.43,356.40,343.78,356.74,358.43,355.07,362.65,368.07,349.67,340.52,340.38,345.62,346.21,350.73,352.95,350.96,353.48,356.48,340.01,325.76,324.94,331.43,321.27,296.59,299.91,321.74,319.46,315.99,313.08,319.94,325.24,325.66,328.19,324.75,329.75,329.40,318.02,318.91,318.82,310.36,305.65,300.28,293.40,293.66,293.96,301.39,296.01,295.35,297.36,287.59,268.74,262.28,275.91,277.59,277.38,265.42,264.44,272.53,271.38,265.33,254.61,248.26,227.74,,187.92,239.04,249.61,233.40,228.37,247.48,246.28,231.64,231.16,243.84,243.24,245.73,251.96,254.96,254.66,254.26,251.93,263.08,260.46,257.52,254.35,252.01,247.33,230.27,206.93,223.94,223.32,234.86,237.01,231.18,235.22,257.70,254.76,252.92,254.68,253.87,266.48,265.68,250.76,255.12,250.92,258.28,266.87,267.43,281.42,303.20
2005-11-14 22:01:17+00:00,L7,376.56,370.18,365.62,358.18,351.84,346.43,345.67,346.82,,,,,,335.68,337.86,339.17,332.33,320.96,319.82,326.46,328.19,318.49,308.00,300.47,292.66,,,,,,,327.09,329.10,331.55,324.56,334.25,349.52,343.85,343.66,346.09,335.47,346.17,363.04,365.42,,,,,,,352.03,350.67,347.85,344.48,334.68,342.04,354.84,363.68,361.32,364.21,364.46,358.25,338.75,,,,,,,356.69,337.57,335.28,325.86,272.76,296.80,313.25,310.52,314.54,321.52,325.14,325.97,331.18,,,,,,,320.39,319.22,309.77,308.84,302.86,301.84,317.70,312.39,300.07,298.28,292.47,296.89,,,,,,,,265.52,258.23,255.87,260.49,232.53,,,81.72,,228.10,247.27,251.06,,,,,,,,253.13,248.46,247.85,246.51,244.27,243.70,241.95,239.53,235.34,236.77,237.58,222.68,,,,,,,,259.90,253.20,250.76,254.66,261.92,261.39,260.84,256.00,257.16,254.09,261.91,275.50,277.88,277.33,
2005-11-30 22:01:24+00:00,L7,378.75,370.37,365.45,360.13,356.67,354.99,366.26,367.39,357.68,353.13,,,,,,,,335.87,322.48,315.99,320.14,323.68,323.55,303.51,297.60,315.26,329.52,336.11,332.20,,,,,,,333.08,347.63,345.16,345.18,345.32,343.23,345.95,362.98,373.24,371.15,375.83,371.41,,,,,,,,,,,,,,,,,352.96,350.38,360.23,364.72,,,,,,323.28,284.49,292.59,311.46,308.27,312.86,323.54,328.55,329.23,330.50,335.13,333.07,321.40,,,,,,,306.62,307.42,307.12,318.69,313.81,305.69,303.19,296.11,299.57,300.93,294.57,291.88,277.14,,,,,,,247.93,235.98,182.22,,,,,,252.15,255.14,262.75,276.33,266.62,,,,,,,,249.05,248.29,242.18,242.67,237.73,238.11,242.96,235.03,207.94,233.00,240.87,230.91,,,,,,,,263.65,263.54,259.64,256.21,263.93,264.57,270.32,283.29,287.52,298.33,333.08
2006-01-08 22:07:49+00:00,L7,,379.31,375.05,385.77,398.11,396.60,394.11,381.80,380.42,390.03,391.47,390.68,389.25,,,,,,,349.64,344.15,339.32,333.14,329.83,346.37,363.96,379.59,396.97,388.67,380.68,367.74,,,,,,,381.01,385.46,389.00,400.79,399.97,396.02,391.34,389.01,393.07,401.30,408.86,410.53,,,,,,,,389.60,380.84,379.09,380.13,385.13,385.36,389.16,390.35,383.21,380.54,382.45,,,,,,,355.87,350.46,347.31,350.07,351.80,356.68,356.47,357.27,359.08,357.18,356.11,360.35,366.69,,,,,,,330.04,326.59,326.95,337.99,330.94,330.80,327.36,329.42,330.91,326.22,322.05,314.75,,,,,,,270.29,265.25,253.77,223.58,220.19,254.13,276.32,278.95,273.66,275.62,284.68,286.71,273.65,,,,,,,,270.52,263.51,262.91,269.08,258.18,258.51,255.41,251.21,247.56,260.33,266.05,260.15,,,,,,,,286.31,283.08,285.49,282.81,278.12,277.47,280.49,300.43,319.58,330.66,362.93
2006-02-17 22:08:35+00:00,L5,369.70,366.04,366.49,373.37,387.96,395.62,386.30,372.56,360.98,359.74,361.51,355.19,360.21,367.12,362.37,360.75,,,,,,,,,,,,,,,,,,,,,332.78,349.42,361.13,367.48,366.35,370.63,375.83,383.21,382.21,375.67,362.71,368.10,377.22,385.09,376.99,373.24,362.29,382.77,378.84,384.13,383.47,376.38,370.18,369.89,357.31,356.92,360.28,369.17,361.84,364.80,368.38,365.77,356.04,351.73,349.50,350.03,335.32,307.74,274.93,308.92,319.27,336.22,340.30,338.80,330.11,326.07,,,210.34,,,250.77,259.90,303.11,325.89,323.58,322.08,321.08,321.31,325.06,314.80,308.43,311.67,311.91,303.27,297.38,292.84,296.17,288.66,281.63,279.21,280.64,273.89,274.12,268.36,258.09,222.02,,,225.90,242.76,252.92,260.07,266.96,271.87,273.86,267.46,259.63,260.37,260.32,266.29,264.93,265.17,265.17,257.79,254.69,235.26,228.88,247.30,249.14,241.11,236.34,223.86,245.79,251.86,254.95,242.91,260.91,262.92,255.32,237.71,244.83,256.57,266.93,270.51,270.31,264.43,271.45,270.36,270.13,287.75,294.53,312.41,331.31
2006-04-14 22:08:00+00:00,L7,,,,,,365.36,364.65,358.01,346.87,336.42,319.82,313.85,346.54,352.13,343.42,339.54,344.45,,,,,,,291.49,290.27,252.56,286.24,281.95,255.77,291.39,320.42,254.22,,,,,,,,181.79,306.17,256.58,293.23,286.48,301.86,302.33,,,296.14,296.90,331.92,348.84,341.59,,,,,,,,360.43,354.45,346.73,345.32,348.20,357.48,360.35,353.89,345.61,347.40,342.00,,,,,,,,322.53,328.04,328.19,330.28,328.59,327.02,326.78,325.86,316.75,315.97,319.07,306.12,,,,,,,302.99,299.28,295.59,300.57,298.25,293.82,290.32,287.30,278.47,262.72,260.44,267.48,,,,,,150.00,207.17,226.49,235.94,235.73,243.17,242.15,244.65,249.81,251.63,250.03,254.18,255.64,255.84,244.05,,,,,,,,,,,,,,,,239.14,253.30,254.98,242.97,,,,,,,252.21,247.50,263.52,273.35,289.62,301.51,322.27
2006-05-17 22:03:57+00:00,L5,379.94,371.54,376.73,380.98,371.68,342.92,322.77,322.06,321.53,316.29,297.01,293.00,358.85,360.79,358.66,352.65,351.68,,270.34,282.09,283.76,288.84,,332.34,323.85,249.46,256.20,277.31,254.04,339.95,330.73,234.25,266.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.02,202.26,364.77,360.63,,342.27,,,,,,,,,,,,,,,,,,,345.24,332.37,320.33,321.17,323.92,324.25,322.97,324.97,314.79,307.42,310.22,313.00,311.87,311.52,309.09,303.01,300.01,281.35,273.73,273.34,278.49,276.32,269.71,,,,,,,,,,,260.90,265.57,266.61,263.26,262.80,256.67,254.73,253.45,249.46,233.75,,,251.28,229.20,,227.76,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-01 22:08:02+00:00,L7,387.81,,,,,,,315.38,318.99,311.93,295.60,,,367.01,367.50,362.08,356.96,284.59,,,,,,,,242.93,258.96,,,353.41,348.93,234.09,,,269.98,,,,,,,,,282.01,290.07,295.41,277.92,291.54,,,401.62,382.31,376.74,398.37,403.20,,,,,161.28,,,,391.00,393.56,388.02,379.61,,333.83,360.42,370.55,374.57,371.41,353.86,,,,,,,,350.94,356.61,368.98,354.46,341.22,341.32,343.63,349.13,351.80,334.72,336.87,352.94,,,,,,,319.07,319.19,316.80,318.49,316.86,305.25,302.80,302.11,293.85,282.02,280.47,265.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
