dates,satname,nzd0459-0000,nzd0459-0001,nzd0459-0002,nzd0459-0003,nzd0459-0004,nzd0459-0005,nzd0459-0006,nzd0459-0007,nzd0459-0008,nzd0459-0009,nzd0459-0010,nzd0459-0011,nzd0459-0012,nzd0459-0013,nzd0459-0014,nzd0459-0015,nzd0459-0016,nzd0459-0017,nzd0459-0018,nzd0459-0019,nzd0459-0020,nzd0459-0021,nzd0459-0022,nzd0459-0023,nzd0459-0024,nzd0459-0025,nzd0459-0026,nzd0459-0027,nzd0459-0028,nzd0459-0029,nzd0459-0030,nzd0459-0031,nzd0459-0032,nzd0459-0033,nzd0459-0034,nzd0459-0035,nzd0459-0036,nzd0459-0037,nzd0459-0038,nzd0459-0039,nzd0459-0040,nzd0459-0041,nzd0459-0042,nzd0459-0043,nzd0459-0044,nzd0459-0045,nzd0459-0046,nzd0459-0047,nzd0459-0048,nzd0459-0049,nzd0459-0050,nzd0459-0051,nzd0459-0052,nzd0459-0053,nzd0459-0054,nzd0459-0055,nzd0459-0056,nzd0459-0057,nzd0459-0058,nzd0459-0059,nzd0459-0060,nzd0459-0061,nzd0459-0062,nzd0459-0063,nzd0459-0064,nzd0459-0065,nzd0459-0066,nzd0459-0067,nzd0459-0068,nzd0459-0069,nzd0459-0070,nzd0459-0071,nzd0459-0072,nzd0459-0073,nzd0459-0074,nzd0459-0075,nzd0459-0076,nzd0459-0077,nzd0459-0078,nzd0459-0079,nzd0459-0080,nzd0459-0081,nzd0459-0082,nzd0459-0083,nzd0459-0084,nzd0459-0085,nzd0459-0086,nzd0459-0087,nzd0459-0088,nzd0459-0089,nzd0459-0090,nzd0459-0091,nzd0459-0092,nzd0459-0093,nzd0459-0094,nzd0459-0095,nzd0459-0096,nzd0459-0097,nzd0459-0098,nzd0459-0099,nzd0459-0100,nzd0459-0101,nzd0459-0102,nzd0459-0103,nzd0459-0104,nzd0459-0105,nzd0459-0106,nzd0459-0107,nzd0459-0108,nzd0459-0109,nzd0459-0110,nzd0459-0111,nzd0459-0112,nzd0459-0113,nzd0459-0114,nzd0459-0115,nzd0459-0116,nzd0459-0117,nzd0459-0118,nzd0459-0119,nzd0459-0120,nzd0459-0121,nzd0459-0122,nzd0459-0123,nzd0459-0124,nzd0459-0125,nzd0459-0126,nzd0459-0127,nzd0459-0128,nzd0459-0129,nzd0459-0130,nzd0459-0131,nzd0459-0132,nzd0459-0133,nzd0459-0134,nzd0459-0135,nzd0459-0136,nzd0459-0137,nzd0459-0138,nzd0459-0139,nzd0459-0140,nzd0459-0141,nzd0459-0142,nzd0459-0143,nzd0459-0144,nzd0459-0145,nzd0459-0146,nzd0459-0147,nzd0459-0148,nzd0459-0149,nzd0459-0150,nzd0459-0151,nzd0459-0152,nzd0459-0153,nzd0459-0154,nzd0459-0155,nzd0459-0156,nzd0459-0157,nzd0459-0158,nzd0459-0159,nzd0459-0160,nzd0459-0161,nzd0459-0162,nzd0459-0163,nzd0459-0164,nzd0459-0165,nzd0459-0166,nzd0459-0167,nzd0459-0168,nzd0459-0169,nzd0459-0170,nzd0459-0171,nzd0459-0172,nzd0459-0173,nzd0459-0174,nzd0459-0175
2000-08-12 22:05:17+00:00,L7,253.49,364.37,366.65,371.68,368.63,366.87,369.39,370.40,367.77,368.57,368.90,368.27,371.84,370.35,369.40,369.25,372.06,371.44,370.54,370.56,369.95,372.21,372.87,372.03,371.27,374.85,379.35,377.14,381.42,382.60,383.33,380.30,381.74,379.70,378.19,373.63,376.41,374.21,375.45,372.42,371.18,371.95,367.70,363.81,366.58,365.16,362.85,362.56,360.97,361.50,359.95,361.28,365.92,367.32,372.68,369.86,369.36,370.79,371.19,368.04,370.86,372.07,372.35,374.95,372.77,374.30,370.72,369.59,369.31,370.41,375.47,372.30,374.54,373.82,375.92,374.78,374.48,375.43,373.15,375.78,376.22,377.65,376.52,378.16,378.41,378.15,379.11,378.28,377.40,376.26,373.94,377.01,375.15,378.93,377.77,378.16,376.87,381.60,383.19,384.58,386.71,385.28,383.45,382.13,380.28,378.89,375.94,373.45,372.59,370.63,370.09,371.88,368.00,369.11,365.52,363.94,365.37,366.60,364.75,369.10,367.54,366.55,369.60,366.09,368.84,372.67,369.88,374.07,372.09,375.46,374.48,374.06,378.91,376.51,376.83,373.73,373.59,370.82,372.76,371.87,373.91,368.48,371.17,368.39,367.62,372.37,373.51,377.08,374.41,379.24,379.49,381.69,378.81,375.01,375.41,371.69,368.87,366.39,357.90,357.01,357.28,358.60,357.87,360.41,361.40,364.65,363.99,365.45,366.13,366.29,363.76,371.16,377.07,390.81,394.82,388.26
2000-10-15 22:04:20+00:00,L7,339.93,345.28,345.02,344.01,351.05,349.27,348.73,348.83,348.80,350.06,358.77,358.24,359.24,357.03,357.53,356.24,356.04,356.90,354.32,351.83,352.64,355.63,358.07,359.69,361.60,361.65,371.98,370.41,369.55,369.13,371.62,365.83,365.74,365.35,365.77,361.87,360.18,355.62,357.99,355.89,357.66,356.33,349.97,348.55,353.19,353.63,351.23,349.93,341.21,342.13,340.18,347.55,354.50,355.41,355.27,353.33,352.03,350.67,355.92,,,351.44,354.10,355.14,356.06,,353.21,355.82,354.56,354.07,364.76,,,357.25,352.75,351.95,351.17,354.37,353.81,351.74,358.51,357.94,361.85,359.13,362.64,365.97,366.33,364.30,367.14,367.41,365.79,366.66,365.01,365.94,365.60,364.47,363.86,368.53,372.55,374.25,376.57,374.29,371.95,370.06,367.85,364.54,363.40,364.11,367.18,366.69,364.48,363.80,361.54,360.57,357.46,356.60,356.07,352.31,351.24,354.78,352.94,356.39,357.07,355.82,354.19,360.27,362.18,363.95,361.08,362.73,360.80,362.17,361.99,358.76,361.25,361.20,360.36,358.56,358.73,360.30,362.59,361.17,361.03,362.30,360.04,360.34,361.26,359.60,359.89,359.68,364.51,370.03,371.83,365.34,,,356.70,347.50,349.86,351.99,354.34,352.64,351.01,348.07,349.41,356.66,354.13,350.04,346.50,349.91,344.80,346.19,349.20,368.39,,379.06
2000-12-18 22:04:37+00:00,L7,344.42,343.97,346.19,349.54,356.73,354.50,355.98,357.49,356.74,356.68,358.82,359.43,355.18,357.38,359.35,357.76,362.66,361.28,360.24,361.06,363.78,366.43,367.55,367.11,368.75,369.69,376.54,372.45,376.57,374.26,374.22,370.13,371.19,365.65,367.99,366.83,369.55,370.63,364.81,368.85,366.93,366.58,364.82,364.99,360.29,362.16,359.76,362.07,359.03,358.20,360.64,361.30,363.51,365.09,366.52,370.01,368.95,371.53,367.91,370.89,368.13,367.40,370.30,369.99,368.44,367.82,362.62,363.19,366.73,364.29,366.84,368.37,374.04,368.83,367.15,365.90,365.32,368.02,370.02,368.70,369.85,372.28,371.86,374.70,371.78,371.18,368.83,371.46,371.90,372.21,372.50,373.93,371.43,370.21,372.68,371.41,374.23,373.64,376.56,376.13,378.60,384.10,381.28,380.26,374.95,370.52,367.16,367.08,367.47,368.89,369.85,368.22,364.87,365.49,364.79,364.13,364.08,361.17,363.62,361.14,366.31,359.80,360.23,360.89,360.52,356.71,366.87,365.72,368.07,368.56,367.54,367.39,368.79,371.41,370.01,369.94,366.22,363.44,361.90,364.05,365.41,361.57,365.84,364.75,365.42,368.37,366.38,370.42,367.81,369.15,368.00,376.27,377.86,377.19,377.38,373.91,365.67,363.53,360.09,359.43,355.77,358.65,358.48,356.59,357.37,356.28,357.93,358.62,352.41,358.78,359.48,363.20,357.74,375.44,378.49,371.81
2001-04-09 22:04:17+00:00,L7,347.03,354.11,351.06,354.13,360.37,,362.11,358.66,,,361.07,359.90,358.07,358.03,358.66,361.81,359.66,361.72,368.72,360.49,359.41,358.55,369.29,365.03,369.37,368.72,370.71,369.27,376.68,372.72,373.83,368.07,371.79,371.31,371.87,367.49,367.91,363.99,363.42,364.72,365.06,363.88,363.38,363.55,362.97,359.06,355.25,351.56,356.35,358.88,360.48,358.57,360.98,363.22,359.20,363.56,364.51,367.70,363.60,366.24,364.77,360.19,364.09,365.83,362.95,366.14,364.40,367.12,361.04,363.37,371.07,363.72,362.58,357.17,359.40,359.92,360.58,362.01,360.93,363.68,362.63,361.80,363.07,365.60,365.33,367.40,368.09,366.05,370.68,372.76,370.94,377.02,373.78,372.99,375.57,375.18,375.37,373.73,374.81,376.71,374.96,380.12,373.74,370.01,368.69,364.66,369.76,366.62,367.71,373.37,377.80,371.75,369.47,367.84,364.74,365.52,363.52,363.53,362.32,365.82,361.31,365.66,363.42,364.79,364.31,368.85,370.68,368.72,368.44,369.93,368.13,369.48,371.50,370.68,369.28,369.47,369.22,367.90,366.18,366.10,362.54,363.69,368.53,364.15,366.02,366.38,368.93,370.64,371.83,372.54,371.20,372.75,371.33,373.67,377.59,,365.07,359.02,354.21,354.11,352.53,353.94,349.69,354.06,350.97,357.07,358.99,357.43,359.08,358.59,357.43,364.49,369.74,384.57,392.34,394.82
2001-05-27 22:04:00+00:00,L7,339.35,338.45,345.40,343.71,350.20,,345.83,345.01,348.28,346.85,352.08,349.78,353.03,350.29,351.29,348.29,350.78,350.83,353.12,350.77,352.92,357.35,358.97,360.09,357.61,357.93,359.27,360.92,363.37,360.03,365.31,362.87,358.45,358.54,355.51,353.55,358.28,355.40,357.97,355.93,358.50,355.38,351.28,347.77,349.69,348.74,344.34,346.01,346.46,349.00,348.89,352.70,350.99,353.89,356.56,353.92,355.03,357.70,356.51,358.24,359.43,358.07,356.27,358.09,356.62,358.99,357.31,354.46,357.28,360.36,364.40,361.19,360.09,362.38,362.11,362.40,359.22,364.21,361.58,363.63,362.32,364.76,360.93,361.59,364.76,363.78,365.30,368.08,367.15,367.19,366.07,363.89,367.39,366.46,367.55,367.06,371.49,386.03,377.27,376.57,379.98,376.97,373.91,373.45,366.16,363.49,365.11,368.84,366.98,367.25,365.46,365.48,364.89,362.01,359.84,356.83,362.07,362.04,359.33,362.03,361.53,359.45,358.97,361.15,363.60,363.30,363.53,368.04,361.72,366.83,366.48,369.52,367.51,369.14,367.44,364.69,364.60,364.78,363.85,364.09,356.40,363.36,364.74,363.87,360.38,358.32,359.20,358.38,360.25,360.02,365.03,370.45,368.36,373.47,370.29,,361.80,350.68,350.45,345.34,344.66,349.64,351.90,349.74,352.00,352.36,356.38,357.95,355.75,352.44,348.74,356.34,364.46,379.95,386.20,380.18
2001-07-14 22:03:33+00:00,L7,341.00,344.48,341.73,339.05,342.87,343.73,343.44,338.95,339.96,336.09,339.69,339.39,339.79,341.03,343.73,346.37,346.73,349.82,344.96,345.94,348.78,351.01,346.69,349.87,351.68,357.26,356.30,354.41,360.24,358.55,360.16,357.36,356.33,356.42,355.44,345.83,348.74,351.07,353.81,355.30,353.20,352.26,346.13,345.92,344.84,346.11,345.54,346.65,344.89,347.83,349.11,354.03,347.23,351.48,354.13,351.30,351.90,350.11,351.05,355.83,351.34,352.43,350.00,350.31,351.03,349.57,349.81,350.33,351.46,352.93,356.12,358.07,359.39,361.05,360.23,357.45,355.72,356.19,356.69,349.97,358.39,357.20,359.58,360.86,357.67,359.64,365.29,365.37,365.62,366.92,367.49,363.77,367.19,363.68,367.16,363.89,361.80,362.40,367.17,365.63,371.09,369.47,369.53,369.73,369.87,364.90,363.69,364.44,363.53,364.07,360.98,357.45,359.23,357.60,359.77,357.37,357.65,356.53,359.94,355.44,352.14,350.63,350.87,352.97,350.39,350.56,355.97,360.45,362.94,361.02,357.70,358.87,361.76,367.63,363.52,356.25,356.40,355.28,357.98,357.53,354.72,355.91,357.18,363.29,357.40,362.83,361.54,368.47,365.68,361.62,361.13,362.41,365.80,366.22,369.81,,354.55,350.59,347.29,339.19,342.25,344.03,341.33,344.35,350.79,346.49,351.31,347.78,349.22,346.40,342.36,345.92,355.13,368.80,389.50,383.00
2001-08-15 22:03:02+00:00,L7,,,,,,,,,,353.01,354.45,356.05,358.34,358.95,358.86,358.31,356.06,350.78,352.86,357.29,357.33,361.59,365.14,366.10,372.39,373.02,376.26,373.16,378.96,373.91,372.68,374.01,373.45,367.53,365.48,355.77,364.30,360.09,364.94,358.53,364.09,357.56,354.10,358.16,355.49,362.73,357.94,355.37,359.43,362.31,357.41,356.18,359.98,361.09,367.86,364.89,361.50,363.00,366.07,364.30,366.81,365.65,367.62,362.61,371.18,366.38,364.66,369.21,365.35,366.44,365.05,,,371.09,367.24,372.15,367.12,364.02,366.18,368.48,368.86,363.49,367.48,372.11,372.10,370.69,372.53,366.53,372.84,372.01,369.07,375.08,375.30,373.47,374.23,374.59,369.11,373.73,374.62,372.16,379.95,381.81,378.18,377.90,379.13,375.64,378.17,373.23,367.97,370.22,368.68,366.99,365.93,365.04,361.04,359.00,356.90,363.16,358.93,361.63,359.60,360.82,359.70,360.74,364.63,363.16,365.26,371.99,372.98,371.25,373.26,372.86,370.20,372.49,378.53,371.90,371.17,369.76,366.61,366.31,365.80,365.41,361.57,364.91,360.62,364.29,366.21,366.87,370.20,369.33,371.41,372.03,373.80,374.83,379.05,372.56,364.91,360.63,352.12,351.15,354.27,344.88,345.74,348.56,349.90,347.14,345.06,343.05,347.86,349.82,341.30,341.58,344.68,364.58,376.12,379.57
2001-10-18 22:02:30+00:00,L7,373.91,371.66,370.81,370.73,367.90,365.63,365.56,367.90,367.93,366.07,368.58,367.81,366.99,369.64,369.48,374.14,369.57,367.16,370.69,370.49,371.03,370.46,369.90,374.07,378.75,380.38,379.77,385.78,385.31,388.07,386.66,386.73,386.30,382.61,379.35,379.22,382.06,376.82,373.60,372.35,371.98,371.31,371.73,375.84,372.64,373.86,370.56,370.78,371.21,370.48,370.13,369.83,370.51,371.97,373.54,371.67,372.55,373.41,375.65,375.53,376.09,375.45,376.30,376.63,376.51,378.28,377.30,377.60,377.00,379.03,378.48,379.88,381.31,381.91,377.62,377.85,374.39,374.30,377.13,380.77,381.03,377.95,380.52,379.30,377.91,376.57,380.53,378.66,378.19,382.72,381.78,385.88,384.38,380.93,383.56,382.99,385.06,382.34,384.87,389.44,387.14,392.56,387.55,388.76,388.40,384.42,384.86,385.48,382.09,380.52,380.41,380.40,375.53,377.92,377.77,373.88,375.98,376.21,377.81,375.15,372.54,373.92,373.79,379.55,378.16,379.00,378.48,378.57,378.97,378.05,381.29,380.25,382.49,380.40,381.67,384.26,387.18,383.18,379.68,380.93,380.37,378.08,376.35,378.81,378.24,379.66,375.80,376.61,376.41,380.32,378.72,381.05,386.65,388.89,390.10,378.89,377.37,376.57,370.77,366.44,366.59,365.09,363.37,364.11,365.96,364.22,367.60,371.02,373.14,372.90,371.77,371.89,371.87,385.82,392.15,
2001-11-03 22:02:34+00:00,L7,347.64,347.01,343.89,337.02,346.40,,347.77,345.86,344.04,342.50,341.04,342.05,343.61,343.15,341.42,343.15,344.82,344.57,345.89,346.61,348.12,348.79,349.76,347.49,351.02,350.47,348.84,352.48,360.76,365.94,357.93,355.16,352.97,358.95,357.28,357.19,357.20,356.75,354.15,350.49,353.40,352.34,349.74,348.55,346.17,352.28,353.43,354.26,351.16,348.29,347.68,350.00,351.89,354.76,356.17,354.65,352.39,354.45,355.35,355.34,,355.91,358.14,357.64,360.68,,356.76,352.91,356.94,358.75,360.32,359.72,,364.24,363.18,356.38,358.47,354.86,355.22,357.25,350.59,358.33,360.58,359.81,358.66,360.81,358.47,361.67,359.99,358.99,366.53,364.17,363.64,358.71,365.74,364.01,366.37,370.48,370.57,370.36,371.24,374.97,370.65,369.10,362.09,364.98,358.98,362.86,360.72,361.55,361.06,358.41,356.76,353.63,360.70,358.49,354.81,353.36,352.07,356.04,356.72,351.70,356.70,356.28,363.20,362.97,361.09,362.42,360.05,361.40,361.14,362.06,359.75,362.64,363.94,364.04,362.29,359.65,358.60,359.51,360.48,362.36,360.38,359.23,357.98,361.48,361.02,357.53,358.73,357.96,362.20,364.12,367.89,368.42,367.92,,361.17,358.89,353.17,348.20,347.80,351.77,350.74,348.11,344.92,346.96,347.89,355.15,352.63,358.43,357.55,365.05,362.88,379.71,389.23,385.26
2002-03-11 22:03:07+00:00,L7,,,,,,,,,,357.29,356.09,356.39,349.77,353.33,352.11,358.40,356.96,357.05,359.66,359.97,356.75,355.46,362.32,365.83,366.71,371.42,370.05,368.02,374.27,381.93,376.27,374.53,372.52,373.63,369.90,369.56,369.51,370.37,370.20,367.05,370.56,366.32,361.64,356.50,356.43,355.37,355.79,354.07,354.50,352.36,354.13,354.51,353.09,353.14,356.17,357.28,355.84,361.06,360.80,367.92,367.92,367.35,370.70,370.93,371.13,368.85,371.28,371.38,367.87,366.53,369.63,371.29,368.31,,,,,,,,,,,,,,,,,,,,,,374.55,371.95,373.66,373.19,378.46,381.49,379.69,384.74,378.25,382.14,382.52,374.97,374.36,375.35,375.69,377.56,374.08,367.89,369.55,370.80,371.64,369.70,370.21,371.94,371.44,369.35,371.37,372.20,371.85,373.94,371.06,370.05,374.24,369.96,374.19,373.45,372.99,374.04,375.17,377.81,374.79,375.36,373.87,371.05,370.10,370.71,366.32,370.42,368.80,371.42,372.53,373.40,375.20,374.28,375.58,378.26,379.90,381.58,381.85,382.68,379.90,374.46,369.96,364.79,363.33,361.76,361.25,361.90,362.49,365.75,368.80,366.03,369.73,369.63,374.29,374.49,374.26,373.95,372.39,380.33,394.54,394.57
2002-04-12 22:03:01+00:00,L7,361.51,360.07,357.41,355.87,353.80,355.69,354.85,351.78,347.89,342.49,344.93,345.06,350.39,350.65,353.97,353.45,351.28,351.75,350.67,354.41,356.94,358.01,356.68,360.92,362.99,362.30,365.18,364.76,368.37,370.15,366.59,366.90,367.99,365.30,364.42,362.33,364.83,365.28,355.79,354.66,356.60,356.36,350.67,348.10,348.88,348.49,348.20,343.89,345.20,348.32,352.69,351.98,351.69,353.26,353.93,353.51,355.85,358.52,357.72,358.54,361.03,365.94,364.13,362.44,362.08,364.05,362.15,362.55,365.56,363.31,365.01,,,360.70,359.83,361.82,363.47,363.62,361.16,360.12,365.67,365.95,368.23,370.22,369.87,366.92,367.80,363.20,362.81,368.00,374.33,373.27,371.74,371.70,371.27,367.67,368.14,367.03,374.89,371.61,373.15,378.20,371.34,370.43,369.32,370.41,366.61,360.63,364.69,358.93,358.80,357.37,354.98,359.07,362.24,365.96,362.81,368.04,368.15,363.60,362.36,364.63,365.87,366.20,367.15,363.94,366.12,367.82,369.96,367.98,369.15,365.16,366.50,364.30,366.64,366.63,,369.48,368.99,369.62,366.95,366.38,364.34,363.59,359.91,360.71,362.14,365.88,363.13,362.35,361.03,368.63,372.62,373.60,377.44,,365.15,360.39,352.51,345.55,349.73,350.04,352.75,353.37,359.45,358.70,358.35,366.11,363.17,368.20,355.72,360.79,359.52,376.61,390.98,401.12
2002-05-30 22:02:49+00:00,L7,,,,,,,350.30,346.59,348.64,342.28,345.39,342.63,347.51,355.59,348.64,356.78,350.37,353.06,352.50,350.32,354.48,351.50,350.40,355.64,357.01,364.17,358.75,362.48,361.90,363.22,365.24,363.40,356.59,356.09,356.64,353.74,362.04,358.85,357.58,354.29,360.19,359.54,356.43,350.44,349.48,351.98,351.25,351.02,354.71,351.36,355.11,346.43,351.43,356.69,356.17,352.67,355.35,360.86,353.80,357.30,359.21,360.65,358.82,358.71,363.36,362.49,357.16,356.70,361.25,361.21,362.90,359.83,357.98,356.91,361.51,359.19,359.62,359.21,360.78,364.46,367.56,367.26,363.53,363.98,367.36,364.91,366.94,367.92,362.74,364.41,372.63,372.26,371.60,375.27,373.59,372.04,371.59,372.48,372.20,369.13,374.18,383.47,376.66,376.09,368.49,369.25,373.85,370.56,367.94,366.09,363.04,364.34,359.12,362.24,370.99,361.58,364.57,367.01,363.86,365.12,363.38,360.00,362.14,362.64,368.27,367.36,366.14,372.48,368.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-15 22:02:43+00:00,L7,,,,,,,,,343.63,339.58,337.70,344.11,344.81,342.81,349.81,350.73,352.90,355.65,357.53,356.31,355.92,357.20,356.42,357.06,358.14,357.78,360.56,363.42,363.10,364.86,361.31,363.03,362.80,357.74,355.80,351.15,354.11,352.68,353.14,357.26,356.74,359.99,358.57,358.42,358.88,354.05,353.69,350.69,353.91,351.27,353.82,351.59,352.79,357.48,353.77,351.91,350.83,359.20,354.62,352.40,353.65,356.31,356.79,357.62,362.51,359.45,356.78,357.42,362.76,362.22,366.35,363.29,356.86,352.30,361.14,363.00,357.12,360.48,361.77,366.56,365.44,364.81,363.48,363.82,363.22,365.85,372.38,366.71,369.36,366.69,367.00,365.37,368.60,366.28,366.62,370.38,369.46,371.83,372.83,381.11,379.81,383.87,377.86,375.70,373.39,373.20,368.91,370.32,369.24,365.78,369.10,367.07,364.15,360.47,365.25,364.83,364.96,363.94,364.84,366.77,360.21,362.85,357.67,366.50,366.92,369.38,369.79,371.07,372.55,371.52,371.11,371.93,378.20,374.56,373.63,370.36,372.08,370.55,370.46,366.84,369.17,363.93,369.14,369.16,368.13,368.59,366.85,365.04,370.85,373.42,371.31,378.17,377.22,374.87,377.82,,366.62,365.88,355.52,350.37,345.26,351.31,353.61,353.63,356.63,355.07,351.03,352.37,348.65,338.20,336.46,350.12,355.99,379.94,390.94,385.36
2002-07-01 22:02:38+00:00,L7,,,,,,,,337.41,334.18,332.40,337.29,340.97,342.63,340.68,346.32,342.33,337.45,341.98,341.01,346.65,339.69,342.96,346.05,346.68,345.03,343.25,343.73,349.31,350.85,355.19,353.47,351.69,350.71,347.65,345.03,344.01,348.97,347.99,353.35,349.55,350.90,347.67,336.09,344.45,344.00,336.00,339.22,338.07,337.48,344.21,343.49,342.34,343.97,344.95,343.11,341.43,341.41,348.15,350.78,349.86,347.93,351.45,350.18,352.96,349.32,349.53,350.76,351.60,351.67,351.57,352.13,349.53,350.37,349.34,349.47,349.70,352.55,354.34,348.22,351.86,350.50,355.48,354.21,354.20,357.18,359.03,358.14,359.17,356.26,353.44,349.48,354.38,361.93,358.04,355.77,350.07,350.11,351.35,359.13,359.16,363.90,365.19,368.62,358.72,358.35,358.26,355.01,349.86,353.03,354.77,352.60,351.27,350.45,349.99,349.67,347.84,351.17,352.26,349.87,348.71,351.98,347.74,348.69,347.86,350.38,351.67,356.09,355.98,354.34,362.55,360.92,359.51,362.51,360.94,356.50,353.42,356.83,355.28,350.93,357.06,353.92,351.81,349.30,359.48,361.81,356.01,353.58,354.91,358.82,359.00,354.05,362.01,363.18,365.01,365.87,,354.43,344.16,344.46,340.57,341.66,342.38,339.13,338.39,339.92,339.04,343.62,341.18,340.66,324.02,323.70,335.70,346.63,369.75,373.73,372.66
2002-11-22 22:02:21+00:00,L7,373.91,375.55,374.42,373.54,373.79,,364.72,360.66,360.21,361.15,359.92,358.17,360.46,363.52,363.84,366.44,362.39,361.54,365.74,365.63,368.23,366.35,368.79,369.70,367.49,374.42,376.20,377.70,376.26,376.55,373.02,374.38,369.53,371.44,370.28,365.92,367.39,367.59,366.34,365.81,366.14,366.90,365.64,364.59,362.73,364.97,362.78,363.01,361.58,360.74,361.29,364.09,364.72,364.52,364.24,365.28,364.38,365.57,365.57,367.58,367.94,366.34,367.19,367.77,369.46,367.58,368.22,370.29,371.41,373.41,373.25,372.35,373.76,372.88,373.16,373.38,373.49,374.85,,,,,,,,,,,,,,,,382.72,384.01,379.88,379.70,384.10,383.39,385.34,385.13,389.57,385.36,385.95,384.09,381.66,381.25,378.37,378.72,377.14,375.50,374.66,374.34,372.69,370.92,374.49,372.79,373.76,371.58,377.65,376.07,375.58,,,,,,,,,,,,,,,,377.59,378.97,377.62,378.43,379.07,379.13,379.03,380.89,377.90,380.27,379.69,379.29,382.06,381.54,383.59,382.41,382.68,381.27,375.47,374.11,374.06,370.46,367.14,362.21,362.01,359.26,356.70,354.23,358.28,356.95,358.20,357.60,358.84,357.60,355.38,,,,
2002-12-08 22:02:27+00:00,L7,323.15,337.79,350.25,336.79,336.13,337.02,334.65,333.60,322.70,332.09,326.94,324.49,329.17,330.51,335.61,334.91,332.88,332.71,333.75,336.47,341.28,337.33,329.22,337.83,339.69,344.42,344.09,345.88,347.20,342.90,341.39,341.62,345.35,340.80,343.52,334.64,340.98,340.01,339.94,333.99,335.67,337.21,333.61,332.96,332.35,336.59,338.56,332.47,332.75,328.79,328.04,334.03,334.52,338.43,340.54,338.34,334.18,335.76,334.81,338.10,,341.22,340.28,346.55,344.51,343.58,344.56,342.22,342.16,341.71,340.86,,,342.12,343.00,345.90,342.83,339.73,341.51,341.28,348.33,346.02,349.33,352.63,346.79,346.20,351.83,353.18,350.40,351.99,353.30,349.69,350.07,349.96,350.31,353.73,350.16,350.94,347.18,345.93,355.46,357.87,361.97,361.78,356.37,350.81,342.98,346.52,349.20,345.90,348.76,348.23,346.85,342.82,345.72,344.25,344.69,343.47,342.64,346.85,348.30,346.68,345.00,349.93,350.23,348.33,345.04,346.58,348.44,348.13,352.48,349.15,353.28,355.42,353.60,350.82,348.25,347.84,352.67,349.39,348.13,343.26,343.50,342.77,346.52,352.58,353.80,353.35,352.04,350.75,350.36,351.50,352.41,352.02,349.11,342.23,339.97,329.72,332.73,328.66,329.07,329.59,325.30,329.80,325.18,333.25,332.72,330.95,327.84,339.45,332.21,337.59,343.51,362.21,367.89,366.05
2002-12-24 22:02:33+00:00,L7,345.40,342.75,349.41,349.80,354.97,357.87,351.53,347.83,348.34,348.17,341.17,337.66,338.77,343.27,342.18,351.00,348.65,342.25,347.22,348.93,350.65,348.83,346.86,349.34,352.85,353.06,351.46,352.51,357.26,354.10,354.87,352.64,352.00,350.30,350.34,347.48,349.96,351.78,349.67,350.49,352.10,352.60,345.42,348.14,343.30,345.23,347.88,346.67,347.46,346.25,345.60,349.83,346.76,346.41,348.95,349.94,350.36,350.92,350.70,348.91,351.85,348.10,352.51,351.46,348.86,351.11,351.84,351.22,354.52,357.85,359.10,358.72,355.47,353.74,354.96,354.20,355.98,357.65,359.07,358.72,358.86,358.71,358.08,362.29,360.23,361.98,365.00,359.73,359.29,361.54,362.60,355.44,356.04,355.60,363.96,364.49,361.24,364.15,366.53,366.85,370.38,372.56,370.38,367.74,362.76,358.57,360.53,356.98,356.92,356.62,360.87,357.24,353.88,356.31,354.74,353.46,357.05,354.14,352.21,352.97,349.03,354.15,356.93,355.56,361.18,356.54,354.16,354.18,359.81,359.82,360.75,361.79,361.00,361.64,364.72,363.15,362.81,360.68,358.69,358.27,356.58,358.94,357.61,359.91,361.92,360.02,360.52,364.09,363.64,365.93,361.90,360.50,359.87,365.35,368.05,360.90,353.22,345.54,340.92,341.77,339.50,338.24,343.15,341.29,343.21,344.93,348.33,341.91,342.67,341.38,345.23,348.73,347.74,365.56,369.14,371.62
