dates,nzd0431-0000,nzd0431-0001,nzd0431-0002,nzd0431-0003,nzd0431-0004,nzd0431-0005,nzd0431-0006,nzd0431-0007,nzd0431-0008,nzd0431-0009,nzd0431-0010,nzd0431-0011,nzd0431-0012,nzd0431-0013,nzd0431-0014,nzd0431-0015,nzd0431-0016,nzd0431-0017,nzd0431-0018,nzd0431-0019,nzd0431-0020,nzd0431-0021,nzd0431-0022,nzd0431-0023,nzd0431-0024,nzd0431-0025,nzd0431-0026,nzd0431-0027,nzd0431-0028,nzd0431-0029,nzd0431-0030,nzd0431-0031,nzd0431-0032,nzd0431-0033,nzd0431-0034,nzd0431-0035,nzd0431-0036,nzd0431-0037,nzd0431-0038,nzd0431-0039,nzd0431-0040,nzd0431-0041,nzd0431-0042,nzd0431-0043,nzd0431-0044,nzd0431-0045,nzd0431-0046,nzd0431-0047,nzd0431-0048,nzd0431-0049,nzd0431-0050,nzd0431-0051,nzd0431-0052,nzd0431-0053,nzd0431-0054,nzd0431-0055,nzd0431-0056,nzd0431-0057,nzd0431-0058,nzd0431-0059,nzd0431-0060,nzd0431-0061,nzd0431-0062,nzd0431-0063,nzd0431-0064,nzd0431-0065,nzd0431-0066,nzd0431-0067,nzd0431-0068,nzd0431-0069,nzd0431-0070,nzd0431-0071,nzd0431-0072,nzd0431-0073,nzd0431-0074,nzd0431-0075,nzd0431-0076,nzd0431-0077,nzd0431-0078,nzd0431-0079,nzd0431-0080,nzd0431-0081,nzd0431-0082,nzd0431-0083,nzd0431-0084,nzd0431-0085,nzd0431-0086,nzd0431-0087,nzd0431-0088,nzd0431-0089,nzd0431-0090,nzd0431-0091,nzd0431-0092,nzd0431-0093,nzd0431-0094,nzd0431-0095,nzd0431-0096,nzd0431-0097,nzd0431-0098,nzd0431-0099,nzd0431-0100,nzd0431-0101,nzd0431-0102,nzd0431-0103,nzd0431-0104,nzd0431-0105,nzd0431-0106,nzd0431-0107,nzd0431-0108,nzd0431-0109,nzd0431-0110,nzd0431-0111,nzd0431-0112,nzd0431-0113,nzd0431-0114,nzd0431-0115,nzd0431-0116,nzd0431-0117,nzd0431-0118,nzd0431-0119,nzd0431-0120,nzd0431-0121,nzd0431-0122,nzd0431-0123,nzd0431-0124,nzd0431-0125,nzd0431-0126,nzd0431-0127,nzd0431-0128,nzd0431-0129,nzd0431-0130,nzd0431-0131,nzd0431-0132,nzd0431-0133,nzd0431-0134,nzd0431-0135,nzd0431-0136,nzd0431-0137,nzd0431-0138,nzd0431-0139,satname
2001-07-05 22:09:21+00:00,378.51,359.41,341.48,332.87,320.90,324.28,322.05,327.55,334.81,,,,,360.06,380.84,381.98,385.19,381.55,375.24,369.84,363.85,366.91,361.62,361.68,372.75,379.82,378.46,397.69,394.11,397.09,397.44,395.66,388.62,375.34,373.92,,382.42,370.38,371.31,374.14,388.30,395.81,391.76,395.30,396.00,402.51,398.07,394.20,390.74,390.45,390.66,386.89,391.61,383.77,385.93,379.48,387.03,378.76,372.05,380.87,371.13,368.54,372.39,367.91,370.17,376.17,378.90,382.22,396.59,398.29,390.84,388.22,388.80,383.53,375.90,382.98,,395.73,397.97,385.56,387.08,388.78,381.49,381.28,372.82,373.51,370.30,376.60,372.57,373.23,378.08,374.94,385.81,391.80,383.44,380.51,385.76,389.58,387.51,394.96,395.66,399.35,396.72,393.95,391.33,391.46,394.51,400.49,403.40,397.19,396.11,398.55,391.82,393.35,385.74,387.73,381.83,383.54,385.87,379.65,383.02,380.80,390.40,386.64,393.41,388.87,382.10,378.34,382.14,383.13,383.04,,,,,,,,,,L7
2001-07-12 22:15:31+00:00,375.21,359.25,348.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2001-09-07 22:08:34+00:00,374.60,356.67,324.38,326.38,321.23,304.75,303.56,302.37,309.61,309.00,322.13,334.93,335.65,339.00,342.35,342.94,344.54,346.19,346.02,336.56,331.54,338.23,341.62,342.37,344.15,357.93,359.49,364.50,373.60,379.16,376.74,375.53,378.86,379.99,380.23,379.31,379.34,380.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.15,358.15,354.17,348.50,355.59,366.19,365.55,364.07,368.68,370.97,363.92,360.61,354.78,357.25,363.42,360.58,362.54,362.08,361.87,367.78,375.17,375.24,369.63,371.69,378.81,379.18,379.05,383.91,385.49,388.30,386.46,382.90,386.17,383.81,382.93,385.25,381.05,372.43,372.66,375.42,373.21,372.98,368.13,363.50,370.69,374.94,376.33,374.07,371.19,365.31,,,,,,,,,,,,,,,,,,,L7
2001-09-23 22:08:26+00:00,360.42,349.11,327.37,322.26,322.48,309.69,312.14,313.54,309.16,313.15,325.42,331.58,337.70,339.22,345.32,353.55,354.40,343.50,336.72,333.02,333.36,335.99,339.41,344.20,352.94,356.20,361.38,366.20,377.80,383.41,378.82,382.04,383.24,383.36,386.47,378.95,376.38,377.50,381.04,375.43,376.40,381.91,380.33,382.33,390.44,384.12,380.52,372.78,366.17,379.89,372.67,369.70,372.84,382.09,381.29,372.86,369.00,355.23,355.04,347.94,350.15,350.53,347.70,348.13,347.50,352.19,354.84,356.47,353.75,362.11,373.15,367.26,364.81,357.84,352.87,340.81,361.87,374.18,372.82,370.55,369.03,365.96,361.42,354.84,357.40,350.81,356.06,356.21,360.80,363.42,370.50,379.40,380.38,380.11,383.83,383.71,386.66,382.77,380.04,379.58,385.88,387.76,386.64,387.84,386.28,385.51,388.32,394.15,390.29,388.60,387.31,382.12,379.44,380.42,378.57,371.66,378.73,378.51,382.96,374.54,373.18,369.22,365.37,376.39,380.64,385.18,388.13,383.04,380.28,377.85,373.44,369.56,368.93,361.74,359.94,361.10,360.20,359.66,359.89,361.87,L7
2002-01-29 22:08:45+00:00,343.80,325.48,322.40,330.69,324.87,317.94,307.59,305.53,310.47,310.03,309.33,314.51,326.03,341.54,349.61,356.69,360.76,352.09,345.84,343.39,339.64,336.52,342.05,350.38,352.41,355.34,359.53,378.10,380.14,388.84,384.44,383.45,382.89,383.18,377.84,377.15,377.06,367.77,362.31,372.83,372.07,372.36,374.97,383.06,383.13,380.04,383.65,384.01,373.24,372.87,374.56,375.59,371.50,370.88,369.15,364.82,353.43,359.88,356.93,354.47,347.35,351.50,340.60,341.63,350.90,355.87,357.57,364.87,382.75,379.07,366.83,359.39,347.90,349.03,340.91,336.31,351.19,350.95,353.86,359.86,356.87,356.37,351.14,346.03,348.62,356.08,361.49,358.61,358.37,362.17,368.23,371.55,375.75,377.25,368.80,366.75,370.54,377.14,380.31,383.11,386.03,393.68,391.86,393.28,388.92,388.75,393.83,391.04,391.66,391.80,378.43,376.19,376.47,385.72,384.92,381.91,377.97,373.24,383.14,383.95,379.47,383.09,383.62,381.89,380.70,375.76,373.81,374.29,375.04,373.23,367.87,368.75,368.20,361.22,358.10,359.66,362.29,359.86,,,L7
2002-02-14 22:08:53+00:00,,,,,,,,,315.43,314.03,318.13,325.49,328.29,339.30,346.78,353.34,356.95,350.81,347.36,343.35,345.09,346.37,349.70,349.40,350.53,357.46,361.48,366.62,370.99,379.08,382.56,380.45,383.41,384.72,385.08,381.08,378.17,375.88,372.54,374.26,370.09,371.14,374.51,377.85,379.72,379.35,383.30,380.55,376.46,374.76,375.76,371.60,372.61,371.93,364.05,359.76,358.31,358.71,358.21,352.07,351.46,346.78,333.53,346.90,355.56,358.80,356.53,362.61,368.94,365.67,362.07,361.02,356.28,353.45,342.43,332.57,343.48,352.87,351.94,353.49,357.42,358.68,350.22,347.45,345.55,350.19,352.98,354.50,357.63,360.72,366.37,370.43,378.38,374.83,378.21,374.01,373.36,373.13,380.19,388.49,389.49,391.06,391.91,388.76,386.49,383.60,382.83,385.21,382.91,381.26,379.98,375.41,377.74,379.43,376.70,372.73,375.40,374.31,373.85,373.11,374.97,376.40,375.53,377.47,374.43,373.50,372.30,367.67,370.54,370.52,368.55,364.23,360.58,355.51,350.78,350.48,353.48,347.77,347.01,359.97,L7
2002-04-03 22:08:45+00:00,363.90,338.89,324.06,336.13,332.52,331.40,324.91,323.19,319.54,320.38,329.14,336.36,338.89,343.40,351.22,359.08,360.08,356.30,355.15,353.68,347.65,346.12,347.62,355.96,361.32,364.41,368.84,372.61,380.90,385.37,388.13,388.21,392.03,393.09,394.57,391.57,387.38,386.91,387.95,378.89,383.49,382.69,381.44,384.45,390.80,393.96,392.37,380.44,382.32,386.70,382.88,383.61,383.38,383.31,379.95,375.17,375.10,371.88,365.37,359.16,358.28,355.14,360.66,362.04,361.08,368.90,367.14,366.44,375.28,383.88,384.12,372.40,370.34,366.35,361.85,353.65,364.66,378.30,372.90,370.77,374.32,378.44,368.34,351.91,349.23,341.90,353.47,361.90,368.84,369.81,374.83,383.77,384.41,382.67,389.84,387.98,387.58,388.24,389.66,397.29,393.09,397.97,396.22,391.62,386.74,387.88,387.91,389.57,388.54,388.38,389.32,386.13,383.95,383.33,382.98,386.95,381.58,380.24,378.08,378.34,379.63,374.90,375.55,381.55,384.92,378.74,372.70,376.25,372.68,377.35,376.79,368.33,368.16,362.74,359.82,356.00,353.04,354.58,356.38,360.07,L7
2002-06-06 22:08:34+00:00,382.91,362.08,337.11,326.64,315.35,318.09,314.39,311.34,320.52,,,328.23,330.74,339.71,350.28,354.87,358.97,355.35,344.00,339.18,336.09,340.61,340.30,351.73,347.87,350.98,367.67,369.28,368.82,377.78,376.36,380.58,376.11,377.53,384.52,,386.36,388.02,383.07,383.56,386.89,380.42,386.39,388.70,396.37,391.95,384.50,386.18,376.92,374.92,376.23,378.89,378.50,375.90,374.97,368.82,372.42,371.81,363.14,364.05,354.89,357.77,356.50,357.78,358.90,360.64,362.51,357.11,378.70,372.84,372.08,375.72,369.77,367.48,366.03,361.46,368.34,374.65,372.57,368.40,372.08,374.87,367.22,363.98,354.41,350.89,357.70,356.70,354.11,357.46,364.08,372.99,377.43,382.90,374.47,373.22,372.93,377.64,381.08,385.88,392.01,396.20,389.96,389.14,386.90,382.80,387.11,382.30,380.50,377.99,379.33,373.24,371.45,372.49,374.16,370.12,373.21,372.12,373.43,369.65,367.84,371.50,371.65,369.62,369.93,371.31,366.35,367.98,366.86,363.11,,,,,,,,,,,L7
2002-07-24 22:08:14+00:00,379.12,355.71,345.96,345.17,334.17,321.97,313.11,312.62,316.74,321.45,327.79,325.16,332.70,345.05,354.59,364.92,361.71,354.52,352.50,342.43,335.96,334.71,347.16,353.30,355.99,356.43,366.13,373.45,380.63,384.89,388.01,387.72,388.13,385.44,393.64,387.51,390.25,381.52,368.98,378.45,380.11,383.40,386.10,383.89,386.46,378.99,382.95,381.94,387.72,388.88,386.90,384.35,385.84,384.45,380.50,376.39,375.59,367.23,364.98,366.82,364.63,363.75,365.77,356.36,357.38,366.98,369.10,367.81,383.53,380.96,376.69,371.11,366.78,357.98,358.81,364.71,369.67,375.62,378.03,383.04,379.20,377.71,376.65,368.07,360.82,357.27,359.80,355.29,361.24,361.80,370.10,370.35,381.21,381.28,369.62,365.98,373.17,378.70,377.96,385.75,386.36,394.27,385.95,384.91,385.72,380.95,378.99,383.72,385.71,381.68,390.77,383.12,374.61,381.49,379.93,373.62,381.02,384.64,374.19,377.29,372.02,375.71,378.45,381.27,385.74,369.86,364.14,364.00,369.40,375.76,,,,,,,,,,,L7
2002-08-25 22:08:00+00:00,369.37,346.79,332.76,331.05,331.57,319.02,309.52,305.93,307.13,314.31,314.02,316.76,334.84,345.25,353.10,352.73,351.21,347.11,337.00,333.47,333.26,329.96,329.01,331.23,335.49,334.97,344.79,355.68,361.88,368.06,371.46,377.10,373.66,373.46,372.15,370.27,374.51,380.92,385.95,386.56,389.60,394.06,395.72,393.87,387.38,377.89,373.19,370.51,366.57,369.36,369.67,371.06,372.56,371.56,368.52,365.95,360.60,361.35,354.07,357.69,352.86,354.83,347.02,350.39,355.16,358.54,361.05,361.74,367.99,368.50,375.42,370.39,360.80,359.66,352.99,348.20,360.36,366.17,368.99,366.73,367.87,365.86,361.07,357.70,349.97,344.31,347.61,350.06,347.40,345.78,354.57,368.56,371.58,369.52,364.96,366.48,368.15,369.82,374.42,373.40,385.63,385.81,382.98,385.12,384.68,380.65,380.83,380.11,383.27,377.34,373.45,370.65,364.38,368.77,372.24,369.65,371.50,370.00,374.47,372.16,369.47,366.31,372.82,375.56,367.84,364.97,360.30,356.84,360.89,,,,,,,,,,,,L7
2002-09-10 22:07:55+00:00,350.98,342.16,325.75,329.11,320.35,311.67,309.23,315.44,311.98,303.63,304.25,302.73,313.06,338.80,338.55,344.64,351.16,340.29,333.73,334.97,332.56,337.11,338.31,342.66,347.93,347.78,355.92,357.49,370.70,370.77,365.81,365.46,369.07,367.04,368.28,373.88,376.61,379.17,384.54,378.89,377.34,378.52,377.19,384.48,376.56,375.26,368.73,359.26,359.05,361.00,365.44,363.18,360.63,359.98,361.50,352.08,348.85,347.90,347.99,344.56,343.44,346.44,344.98,350.96,348.13,349.85,340.07,338.33,356.99,367.85,359.26,354.02,345.48,343.70,335.71,329.87,342.40,356.09,359.53,359.20,359.93,356.82,347.89,343.05,341.69,331.04,334.41,340.68,337.07,339.41,342.76,354.44,364.04,358.45,353.45,349.90,348.26,348.11,350.08,364.07,382.45,387.98,385.43,380.86,383.50,378.41,377.98,373.14,375.97,378.16,372.79,362.62,359.82,362.69,366.67,364.60,358.23,355.63,370.34,363.66,355.02,357.30,362.69,366.32,368.46,359.69,357.75,363.26,366.86,365.27,358.97,357.12,350.80,346.14,338.30,340.80,,,342.86,347.92,L7
2002-12-31 22:08:20+00:00,350.99,328.15,315.07,316.18,318.36,314.71,315.25,309.83,311.34,312.77,314.17,311.96,322.96,342.87,354.65,354.96,351.18,,,,,,,,,,,,,,,,,369.23,370.89,373.08,379.67,376.60,371.77,382.12,376.67,380.81,395.61,397.27,399.75,402.74,394.88,396.23,389.54,384.23,382.07,380.23,380.79,380.31,369.25,368.65,359.83,356.19,346.33,353.98,345.55,343.04,336.79,340.99,347.96,361.68,357.14,358.83,347.97,366.78,368.91,359.60,354.94,346.47,335.13,329.85,,,,,,,,,,,,,,,,,,369.83,362.97,366.81,364.84,370.19,368.37,376.52,363.05,380.60,387.23,388.76,386.01,385.25,388.07,389.48,381.53,375.72,379.87,379.25,377.66,380.39,373.42,373.86,376.22,372.38,375.59,377.45,372.27,378.81,380.00,371.04,371.88,372.21,372.65,370.02,374.55,369.43,367.99,374.02,369.21,365.27,359.68,361.94,367.37,363.83,339.71,,L7
2003-01-07 22:14:28+00:00,356.02,336.84,318.55,322.09,325.59,319.17,320.23,318.91,318.51,322.03,329.03,338.23,342.19,349.55,357.13,362.89,364.99,362.20,353.60,352.11,349.70,346.85,340.70,346.51,357.81,357.13,360.40,363.61,370.39,376.51,376.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2003-02-01 22:08:33+00:00,333.02,306.61,300.86,295.36,294.07,298.50,299.21,300.03,309.22,309.23,312.01,314.37,310.79,321.68,332.95,339.19,336.72,337.72,330.43,329.57,310.55,313.07,316.68,317.73,321.20,323.19,333.48,349.47,347.09,349.83,352.00,357.59,360.96,362.46,363.02,366.88,366.75,364.42,362.82,372.51,371.95,374.87,379.62,381.46,383.81,383.55,380.24,383.85,374.72,371.37,370.69,367.87,371.51,371.23,366.25,355.00,342.42,340.60,329.08,341.07,333.85,339.17,330.51,330.78,342.15,348.78,348.95,349.13,335.82,348.39,343.75,345.44,339.44,333.86,326.90,329.41,334.72,339.64,345.62,346.20,348.92,353.33,346.44,343.74,341.22,338.17,331.89,333.01,334.26,332.67,341.41,344.50,352.88,357.21,350.39,349.39,354.20,355.66,365.65,365.95,362.14,370.78,370.46,377.15,376.20,374.96,372.87,370.37,368.35,358.76,363.74,363.21,363.66,364.62,365.76,361.70,367.74,364.69,368.31,367.15,362.16,362.57,364.81,361.28,366.68,363.39,368.30,367.38,364.42,359.48,358.16,364.39,359.48,353.42,354.48,348.59,357.68,349.83,334.02,,L7
2003-04-13 22:14:55+00:00,371.17,345.61,340.33,336.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2003-05-24 22:08:40+00:00,380.72,365.70,354.71,348.98,338.51,334.90,337.12,331.34,333.47,,,,,358.95,370.24,377.81,374.41,375.82,364.58,361.08,359.84,360.40,367.00,370.22,373.77,377.81,379.36,395.29,396.71,398.03,394.88,397.26,399.41,397.62,397.87,,398.97,395.23,404.62,396.29,394.89,397.98,399.05,400.20,407.94,404.06,396.67,407.71,399.53,396.69,390.88,397.47,394.31,392.87,388.85,387.75,385.10,383.88,380.27,376.51,371.48,368.64,363.49,372.01,374.14,374.80,376.64,385.03,386.26,392.12,390.23,382.69,384.80,373.18,372.69,366.22,381.01,394.52,388.01,385.18,387.79,381.95,379.95,368.84,363.06,358.29,364.01,358.75,365.78,364.21,372.31,378.16,384.77,371.69,379.08,382.08,389.81,,,,,,,,,,,,,,,,,384.79,380.35,382.86,385.33,381.55,385.49,382.08,384.21,383.09,385.86,383.14,382.99,385.22,,,,,,,,,,,,,,,L7
2003-08-03 22:14:34+00:00,382.16,363.04,349.83,350.24,344.44,334.83,334.25,335.64,334.52,336.03,348.33,,,373.77,,,,,,,,,,,381.06,383.90,390.23,387.26,397.11,403.79,405.33,404.20,405.76,405.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2003-08-11 22:03:03+00:00,,,,,,,,,,372.01,334.93,301.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2003-08-20 21:57:03+00:00,366.68,342.98,322.97,324.77,321.88,313.32,318.69,321.32,320.20,317.11,329.31,331.94,335.83,337.88,345.02,348.90,355.38,354.55,348.04,343.50,338.47,342.64,341.12,345.72,353.35,358.24,360.90,368.62,373.40,376.17,373.52,379.01,381.99,375.17,378.46,376.73,376.90,388.10,383.93,379.93,383.22,389.80,389.90,388.68,389.13,384.58,382.27,377.06,382.29,382.06,381.54,383.31,376.48,377.95,375.34,367.72,365.91,368.09,365.33,365.06,365.09,357.57,352.67,354.51,354.51,357.26,362.21,362.97,366.84,355.99,365.05,362.73,363.54,364.64,356.14,353.10,368.20,374.78,367.28,365.92,363.84,366.32,362.27,357.81,358.11,349.25,347.32,348.67,360.09,363.33,364.85,373.22,378.34,373.97,376.33,375.58,373.73,374.29,375.37,377.97,386.36,389.11,387.77,386.35,382.84,383.01,383.75,386.42,383.36,380.55,382.56,384.20,379.47,378.81,373.29,375.78,372.55,373.38,367.72,368.72,373.54,372.86,374.70,381.67,377.68,372.85,375.56,371.99,369.45,366.67,371.85,369.78,,,,,,,,,L5
2003-08-28 22:08:21+00:00,,,,,,,,313.48,311.05,305.87,317.49,325.15,335.56,348.76,361.13,363.46,362.36,356.94,350.33,347.76,349.99,350.30,355.51,353.36,355.54,,,,382.29,386.77,388.18,385.12,388.02,390.94,386.22,388.41,393.28,383.46,379.63,393.74,393.51,389.54,389.12,391.40,395.13,,,,390.70,388.26,385.55,386.57,387.08,386.93,383.79,374.84,370.61,372.82,368.31,367.35,366.12,364.81,356.18,,,,370.09,375.68,383.32,373.75,378.81,365.25,357.70,363.37,354.97,353.32,366.88,368.76,369.41,369.49,,,,,356.79,354.97,352.21,355.67,365.77,363.96,365.93,367.72,375.47,377.15,372.52,372.64,375.99,378.06,,,,393.08,394.60,389.33,386.79,389.18,385.45,385.65,384.88,383.01,376.61,385.07,387.61,382.66,,,,371.91,372.69,368.98,369.87,372.62,375.74,372.31,384.87,374.24,374.53,376.38,377.29,373.33,,,,,,,,,,,L7
2003-10-14 22:04:03+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.60,367.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2003-11-24 21:58:27+00:00,353.52,334.29,324.40,314.08,304.29,298.45,299.72,302.91,307.09,301.09,304.19,316.81,325.62,341.06,348.82,342.44,350.39,342.33,332.25,329.47,325.59,326.97,337.05,339.19,345.01,344.47,348.38,370.04,370.14,375.08,372.02,373.12,374.55,374.49,378.62,373.31,375.25,371.18,365.02,368.83,373.13,379.64,375.92,378.83,381.95,387.57,387.47,389.61,380.58,383.00,383.91,383.96,380.59,385.34,368.68,361.31,354.91,356.00,347.70,347.54,340.22,342.35,341.35,339.55,353.71,363.38,369.19,373.77,372.92,365.24,365.55,358.34,344.59,339.32,334.76,334.10,341.92,345.34,350.13,349.52,359.79,361.03,355.45,357.75,359.20,351.90,350.78,348.64,351.71,349.92,340.04,347.79,360.93,357.33,350.32,351.95,347.98,353.65,376.16,368.99,383.86,397.00,395.69,387.63,381.12,380.23,372.40,371.82,372.19,368.43,375.15,370.54,373.84,376.71,379.87,378.00,380.12,377.62,374.26,379.52,374.11,359.60,359.83,358.35,363.18,367.51,365.68,365.20,374.56,374.72,373.09,376.24,374.83,372.32,368.41,368.12,364.81,357.87,341.86,350.12,L5
2003-12-10 21:58:29+00:00,,,,,,,,294.92,292.48,292.71,295.95,309.21,317.09,323.53,336.98,352.97,359.13,,,340.89,343.60,340.88,344.97,346.29,343.83,353.55,365.21,373.47,375.51,375.38,370.80,368.61,363.26,364.57,367.29,369.53,373.70,377.75,375.52,378.57,380.62,382.52,383.44,392.54,392.32,395.76,392.63,388.90,378.20,376.93,376.11,370.96,370.66,371.80,367.36,366.01,359.06,362.07,356.71,357.77,356.62,360.44,357.18,353.96,356.04,358.09,348.44,360.18,363.73,368.59,362.32,359.86,348.84,343.47,344.02,336.24,349.95,359.57,355.87,359.54,359.99,360.13,357.01,353.26,350.77,345.58,339.69,340.07,337.93,340.23,348.74,358.85,370.33,366.52,364.06,361.59,367.21,369.16,378.49,379.83,381.94,383.14,383.09,385.95,381.53,380.73,379.66,381.65,382.27,379.79,383.61,381.73,376.69,375.80,375.99,375.57,,,,,,,,,,,,,,,,,,,,,,357.01,351.89,356.68,L5
2004-01-18 22:04:57+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2004-01-19 22:08:59+00:00,,,,,,,,,288.50,267.01,283.58,300.85,311.94,314.23,328.29,335.26,337.19,332.29,325.61,322.90,322.02,322.98,322.96,321.61,321.96,334.48,,,,366.50,364.30,366.97,367.70,368.00,373.24,373.55,372.09,370.00,366.83,368.40,360.17,372.33,375.21,382.38,375.45,367.30,,,,368.96,370.12,374.78,370.87,366.54,362.73,357.82,355.93,349.97,341.22,347.31,349.60,352.61,345.35,340.88,,,,350.04,342.09,359.75,352.57,347.38,347.21,331.47,323.17,326.52,335.97,339.55,346.80,349.26,353.78,349.67,,,,337.43,326.89,324.07,334.65,335.32,341.22,350.96,352.99,352.29,355.99,349.54,350.32,355.90,361.53,,,,382.05,375.52,376.46,376.69,371.13,376.59,367.43,363.25,367.13,367.97,371.93,365.43,354.65,,,367.97,369.50,372.13,364.12,367.71,377.74,370.66,373.31,364.90,362.28,362.91,363.22,365.85,,,358.43,357.85,354.30,358.98,365.53,353.03,,,L7
2004-03-23 22:09:16+00:00,,,,,,322.18,322.92,326.48,327.85,328.15,327.64,335.32,343.66,349.38,355.51,362.68,368.09,371.44,364.86,363.30,361.29,348.58,340.21,346.45,,,,367.55,371.34,378.81,377.24,374.98,374.76,379.30,377.42,377.40,377.76,374.88,374.67,381.15,379.60,379.33,382.43,389.01,,,,385.07,378.80,378.05,381.56,376.14,372.64,376.26,374.62,369.34,367.17,360.88,356.16,354.34,358.83,354.02,,,,362.79,359.24,363.55,372.97,379.21,377.67,371.34,365.86,357.44,354.88,344.91,358.37,372.16,370.55,,,,,358.67,361.50,360.33,359.14,354.98,358.96,361.28,365.39,363.83,369.42,365.93,366.59,360.77,360.43,371.45,,,383.58,390.59,391.09,381.62,390.79,385.79,381.98,379.18,372.35,372.14,380.52,370.47,371.23,,,,374.55,368.32,373.28,363.20,361.91,362.59,366.49,377.76,378.07,377.58,371.89,371.39,370.65,,,,,,,,,,,,L7
2004-04-08 22:09:12+00:00,361.80,338.00,322.41,,,,,,,,,,,,,,,354.59,346.42,343.49,350.21,347.37,351.24,353.05,359.96,350.15,352.66,364.55,369.06,370.79,367.74,370.84,371.69,,,,,373.79,378.69,377.29,379.06,378.86,381.26,379.76,383.99,383.93,380.24,374.29,375.98,375.50,374.26,373.62,375.39,,,,367.90,363.81,359.68,352.16,351.14,349.16,348.66,352.52,361.40,363.86,361.04,362.29,369.78,376.20,,,,353.92,352.31,343.96,359.50,366.91,364.97,366.32,366.08,367.90,361.32,360.14,357.06,352.25,348.81,351.39,359.88,,,,366.29,366.53,362.24,364.00,367.77,365.91,373.74,373.11,375.28,384.73,385.52,386.03,383.00,,,,379.07,377.81,370.32,373.37,367.71,368.98,370.79,367.70,369.25,372.24,366.38,365.95,369.54,,,375.08,371.19,367.96,367.20,362.63,366.75,365.42,368.88,,,,,,,,,,L7
2004-04-24 22:09:07+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.22,,,,,,,,,,,,,375.02,367.86,370.18,365.15,374.71,365.74,356.80,349.91,341.46,349.68,349.02,349.90,,,364.88,363.42,,,,366.71,361.92,373.09,,,,,,,,388.06,380.84,373.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.77,,,L7
2004-05-18 22:00:38+00:00,387.32,364.00,351.13,348.62,351.02,347.00,341.29,339.48,340.34,342.92,344.87,344.25,351.53,373.03,380.92,388.79,391.30,388.72,381.67,373.62,369.71,367.71,369.38,370.53,381.09,387.25,392.76,407.60,403.70,393.39,396.31,390.97,385.95,390.94,394.73,394.21,396.94,390.84,381.14,397.71,396.18,402.64,400.17,406.45,410.30,405.91,408.72,403.79,396.27,394.09,393.33,395.89,386.54,385.56,394.36,394.18,387.16,385.28,377.79,384.30,378.87,380.52,374.48,371.41,379.26,376.61,385.26,386.24,401.07,388.93,394.52,390.15,381.61,373.54,373.28,375.39,381.67,380.58,383.96,390.52,390.80,387.08,394.37,376.75,371.81,375.43,378.09,367.64,370.38,371.71,372.11,374.04,376.89,374.99,377.96,381.08,377.74,386.83,386.65,391.36,395.85,400.62,400.04,389.24,394.24,396.02,399.35,395.99,401.90,389.90,393.51,399.51,396.99,394.81,388.31,387.88,377.44,381.80,383.85,381.83,382.07,382.55,385.84,383.91,386.75,381.33,375.79,379.26,385.91,387.05,389.97,383.11,,,,,,,,,L5
