dates,nzd0532-0000,nzd0532-0001,nzd0532-0002,nzd0532-0003,nzd0532-0004,nzd0532-0005,nzd0532-0006,nzd0532-0007,nzd0532-0008,nzd0532-0009,nzd0532-0010,nzd0532-0011,nzd0532-0012,nzd0532-0013,nzd0532-0014,nzd0532-0015,nzd0532-0016,nzd0532-0017,nzd0532-0018,nzd0532-0019,nzd0532-0020,nzd0532-0021,nzd0532-0022,nzd0532-0023,nzd0532-0024,nzd0532-0025,nzd0532-0026,nzd0532-0027,nzd0532-0028,nzd0532-0029,nzd0532-0030,nzd0532-0031,nzd0532-0032,nzd0532-0033,nzd0532-0034,nzd0532-0035,nzd0532-0036,nzd0532-0037,nzd0532-0038,nzd0532-0039,nzd0532-0040,nzd0532-0041,nzd0532-0042,nzd0532-0043,nzd0532-0044,nzd0532-0045,nzd0532-0046,nzd0532-0047,nzd0532-0048,nzd0532-0049,nzd0532-0050,nzd0532-0051,nzd0532-0052,nzd0532-0053,nzd0532-0054,nzd0532-0055,nzd0532-0056,nzd0532-0057,nzd0532-0058,nzd0532-0059,nzd0532-0060,nzd0532-0061,nzd0532-0062,nzd0532-0063,nzd0532-0064,nzd0532-0065,nzd0532-0066,nzd0532-0067,nzd0532-0068,nzd0532-0069,nzd0532-0070,nzd0532-0071,nzd0532-0072,nzd0532-0073,nzd0532-0074,nzd0532-0075,nzd0532-0076,nzd0532-0077,nzd0532-0078,nzd0532-0079,nzd0532-0080,nzd0532-0081,nzd0532-0082,nzd0532-0083,nzd0532-0084,nzd0532-0085,nzd0532-0086,nzd0532-0087,nzd0532-0088,satname
2012-06-01 22:15:11+00:00,330.77,294.33,330.30,330.23,332.36,326.73,324.21,322.66,333.36,340.06,342.78,340.44,330.84,337.06,336.49,342.03,340.37,346.95,345.03,344.00,339.59,335.79,329.87,,,,355.37,354.81,,345.36,345.17,335.88,332.83,,321.73,318.55,317.94,318.83,332.15,332.29,339.73,334.68,,,,,,,,,,,,,,,,,276.78,271.13,267.73,277.21,276.45,273.66,267.52,271.80,275.36,273.85,281.44,285.07,,,,,,,,,,,,,,,,,,,,L7
2012-06-24 22:21:27+00:00,,304.68,342.75,336.84,339.18,323.21,328.73,323.43,329.41,352.37,348.15,333.99,328.89,340.11,335.33,340.87,345.49,340.16,334.00,339.93,332.49,328.64,323.34,,,348.03,357.40,344.94,,347.07,341.73,342.62,335.97,327.41,,,,,,,,,,339.87,345.94,347.33,336.50,329.93,327.12,326.45,317.82,323.19,314.21,308.51,307.85,295.97,292.71,283.89,283.85,275.50,273.31,283.73,271.24,273.63,280.06,284.25,274.60,279.53,288.60,,,276.12,268.93,284.19,271.27,278.90,287.77,290.59,291.43,301.93,301.66,298.60,293.59,300.98,320.40,324.33,,312.19,314.94,L7
2012-07-03 22:15:24+00:00,354.01,275.19,340.94,358.42,340.42,342.39,337.68,330.00,344.44,357.53,337.64,359.74,345.97,337.43,355.60,355.13,354.76,378.69,361.98,346.08,357.41,338.47,337.64,363.73,349.27,362.87,383.34,367.79,358.65,372.15,359.48,346.35,350.86,347.12,337.06,338.92,341.63,342.91,345.04,352.96,362.16,358.11,357.86,356.59,367.30,369.51,351.03,344.92,336.09,332.56,325.23,324.70,,,,,,,,,,,,,290.47,286.97,,275.91,289.55,288.56,299.46,304.96,301.47,296.88,,,,,,,,,299.91,299.69,302.60,325.16,324.70,318.82,318.63,L7
2012-07-10 22:21:41+00:00,,,361.08,350.00,347.38,352.93,338.27,332.75,355.77,356.38,357.44,345.28,339.44,340.05,335.75,349.08,357.62,359.17,360.22,349.31,335.28,337.81,340.90,342.04,361.57,359.99,353.60,361.20,359.86,352.10,342.95,331.61,327.11,,,,,,,,,,,,,,,,,,,,,,,,259.94,281.72,288.33,273.68,,,,267.82,274.72,271.01,275.71,279.59,278.78,273.49,283.23,282.03,283.68,283.89,284.04,294.04,291.05,291.18,293.08,283.82,,292.19,284.69,295.84,311.97,319.73,,,314.77,L7
2012-07-26 22:21:52+00:00,,,,334.61,,331.98,328.64,324.33,325.08,348.77,347.35,341.03,337.07,338.04,343.97,346.45,348.65,351.75,348.29,342.43,341.75,335.80,333.04,337.26,343.67,358.92,,,,,,,,,,,,,,,,,,,,,,,,316.32,319.20,309.73,309.24,305.76,304.89,291.86,288.35,288.63,279.20,268.68,269.84,269.86,271.88,269.16,272.77,268.47,276.65,275.00,277.10,,,272.84,274.58,280.28,270.45,284.51,283.34,282.64,279.90,282.04,277.89,274.25,277.61,283.60,297.66,,,307.71,306.07,L7
2012-08-27 22:22:12+00:00,328.72,326.05,328.26,332.03,335.10,331.58,332.53,332.13,338.22,352.08,350.97,348.05,343.70,343.93,346.96,351.40,348.83,355.03,352.85,348.34,347.99,344.05,336.01,347.95,357.89,366.21,365.17,363.62,353.54,354.42,348.52,346.71,349.00,343.30,338.27,333.79,333.75,337.60,338.59,342.98,351.32,347.23,351.06,349.18,355.12,356.78,352.18,345.01,339.60,329.41,322.89,,,,,302.88,298.85,293.83,288.90,279.81,276.35,277.32,275.75,281.33,277.65,289.34,288.50,284.72,284.37,293.80,293.61,296.92,293.54,289.44,286.67,,299.95,303.39,297.98,301.48,304.13,297.95,298.15,298.04,306.18,313.54,308.29,297.59,301.00,L7
2012-09-05 22:16:09+00:00,338.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.47,349.37,341.90,326.44,339.33,334.79,333.88,335.91,338.85,341.54,349.69,350.54,350.86,342.06,350.80,355.51,345.78,344.62,334.36,328.42,321.15,315.91,313.29,309.95,307.20,293.91,282.30,,,,,,,,,,,,269.45,263.00,269.24,265.94,,,261.72,265.12,268.61,,,,,,,,274.70,275.10,268.84,268.67,268.05,L7
2012-09-21 22:16:17+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.36,359.56,358.32,357.27,360.53,359.86,344.75,339.89,332.83,327.78,321.95,319.14,314.30,313.07,303.87,298.35,293.75,292.05,287.81,,,,,,,,,,,286.53,285.94,287.70,287.11,285.60,290.28,297.63,293.19,295.54,292.11,,,,,,,,,,L7
2012-12-26 22:16:56+00:00,348.84,335.59,337.90,342.23,340.69,334.64,332.54,329.94,338.23,346.65,352.12,344.92,342.65,343.77,348.79,355.90,356.68,356.93,354.32,354.20,357.94,345.82,338.43,349.29,362.78,364.53,365.69,365.81,358.60,358.13,361.61,358.14,346.39,340.43,341.61,334.50,334.11,336.67,339.24,348.52,356.92,359.33,355.80,347.99,350.89,358.44,355.49,344.25,335.61,331.80,329.37,329.65,322.04,316.41,,,,,,,,,,,,284.13,284.39,287.01,283.35,283.52,286.77,289.24,289.19,286.05,292.31,,,,,,,,,,,,,306.10,312.04,L7
2013-01-02 22:23:08+00:00,344.10,342.53,352.27,346.20,340.74,340.34,338.47,331.87,345.03,360.47,355.46,344.46,341.07,346.63,355.03,358.34,359.73,358.63,356.33,350.78,348.45,347.89,342.64,345.09,354.60,362.53,359.69,358.12,360.55,361.09,351.00,349.13,348.71,343.21,333.07,331.07,332.51,337.80,338.77,350.16,359.06,355.30,355.86,354.10,358.16,360.33,358.13,349.67,340.79,336.99,324.69,325.43,321.36,323.93,319.94,312.34,304.20,298.68,296.84,293.31,,,,286.12,289.54,284.41,286.90,289.14,291.77,295.25,302.80,295.93,300.06,301.60,302.39,305.01,310.05,314.12,313.66,309.62,,304.83,305.77,308.96,314.38,316.98,310.69,303.79,305.16,L7
2013-04-01 22:16:50+00:00,354.78,354.41,362.21,370.19,354.48,352.67,342.70,335.26,340.35,353.03,361.41,346.52,349.41,351.75,355.85,358.84,361.74,365.56,359.94,354.32,354.42,347.38,349.06,348.93,360.36,366.59,367.66,363.49,364.56,354.66,352.74,353.57,348.97,340.84,339.50,336.77,,,,,,,,,,,352.69,345.75,341.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2013-04-17 22:16:45+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.84,362.08,364.62,363.31,359.43,350.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2013-04-25 22:22:32+00:00,333.94,331.65,336.31,343.02,339.46,330.08,327.23,326.08,345.78,350.51,357.62,349.04,343.72,347.29,345.52,352.12,354.03,360.81,358.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2013-05-02 22:28:46+00:00,,,,,,,,347.01,,,,,338.15,337.24,342.39,345.14,349.46,349.21,344.39,336.48,331.90,321.11,310.56,311.23,318.03,,,,,,,,,,,,,,,,335.12,351.71,352.79,353.24,355.07,358.56,357.06,348.04,342.47,336.05,327.12,325.20,323.27,318.97,318.80,308.26,300.48,293.92,288.87,281.81,282.46,279.73,280.07,280.98,283.32,280.01,284.60,292.15,291.02,294.91,296.97,292.08,291.85,294.73,295.84,295.71,296.18,295.02,294.70,292.81,298.87,290.81,294.57,302.94,309.73,316.62,311.43,308.70,313.03,L8
2013-05-03 22:16:41+00:00,330.63,319.88,329.56,328.28,327.99,324.87,327.36,322.50,331.20,345.06,336.64,332.00,330.00,336.93,335.28,343.02,351.24,348.30,345.36,344.06,345.04,338.74,336.04,344.33,353.35,356.23,357.26,356.72,352.22,340.89,344.77,339.55,338.56,336.06,,,,,,,,,341.48,338.30,341.82,347.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2013-06-12 22:22:47+00:00,346.51,334.97,348.42,347.53,341.13,340.11,333.71,330.88,343.28,355.01,360.81,350.77,351.63,350.03,358.42,355.54,361.71,355.97,354.54,351.51,350.79,353.50,347.76,348.82,359.30,367.21,363.23,360.46,,358.99,355.09,353.11,348.97,,341.19,337.21,338.18,335.13,338.16,346.20,355.42,351.28,351.98,352.60,353.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2013-06-27 22:22:32+00:00,353.08,336.85,341.63,334.65,314.47,,,,,,,,,,,,,,,,,,,,,,,,,336.28,,318.73,324.35,327.61,338.60,,,,,,,,,,,,,,,,316.62,316.22,296.32,,276.16,,301.25,277.36,268.44,267.60,250.72,260.52,262.75,248.99,265.68,,,274.88,267.09,,,250.77,,,,,,301.35,301.48,304.22,276.35,,,,297.53,301.01,297.48,323.77,,L7
2013-07-05 22:28:57+00:00,326.20,327.75,329.94,334.73,334.03,330.01,330.22,331.68,334.77,349.21,349.85,346.14,341.04,347.40,345.33,350.02,354.03,356.46,359.41,357.46,352.51,347.73,345.65,354.15,362.17,371.24,367.07,364.91,,363.03,356.43,352.21,349.32,,341.78,341.47,340.68,340.45,339.97,345.26,347.03,351.04,347.78,348.13,349.82,353.95,348.30,342.87,334.05,324.39,322.15,318.70,318.60,312.86,308.84,300.15,294.02,290.43,286.38,275.49,273.54,278.11,274.75,275.84,271.84,278.28,280.99,283.48,280.46,285.67,285.49,289.34,287.93,284.46,283.82,290.60,295.13,296.27,291.71,291.04,293.28,289.03,292.39,293.77,303.43,309.26,304.62,294.33,300.45,L8
2013-08-22 22:29:00+00:00,342.35,333.98,342.19,341.67,340.95,335.64,330.68,330.29,338.35,354.60,355.86,348.98,346.61,346.08,352.02,354.22,359.98,363.50,363.51,357.78,355.97,349.44,349.02,358.95,366.85,376.39,374.51,369.19,367.50,367.91,365.13,362.31,354.01,350.16,346.34,346.26,345.28,343.47,345.88,350.72,355.67,356.55,355.56,352.86,356.10,358.05,355.27,347.07,338.25,336.04,327.05,322.87,319.82,315.62,311.17,300.88,293.49,293.09,287.20,283.23,279.78,281.30,279.25,279.98,282.13,278.55,281.94,283.17,279.87,278.44,283.12,284.96,283.59,286.74,289.16,294.66,299.34,302.80,299.57,297.20,295.51,295.49,289.25,296.40,306.14,306.98,308.55,306.40,300.65,L8
2013-08-30 22:22:25+00:00,,,,,331.50,327.38,324.51,324.76,333.16,347.88,348.50,339.58,331.40,340.12,340.76,350.37,349.59,349.77,344.46,350.24,344.14,341.75,336.74,346.54,357.55,356.35,360.31,353.81,350.26,349.94,345.74,334.35,335.67,,,,,,,,,,,336.39,338.92,348.37,347.10,339.75,327.08,320.24,319.26,311.25,310.18,309.27,304.57,297.89,294.40,284.43,280.62,274.78,276.45,274.57,274.93,277.72,275.71,277.19,281.47,284.55,281.50,,,290.37,287.00,288.43,286.91,293.64,295.78,296.42,296.21,294.81,296.90,293.05,291.86,295.98,300.38,,,301.54,300.43,L7
2013-08-31 22:22:50+00:00,346.69,336.66,342.10,347.97,347.79,346.30,343.06,343.23,356.40,363.79,364.74,357.14,353.93,357.70,356.76,359.68,371.13,368.24,365.46,361.33,360.39,357.03,350.06,359.68,373.73,376.35,377.90,370.45,369.05,367.90,360.33,354.36,353.70,356.03,354.03,350.42,344.15,340.51,344.57,347.21,355.36,359.12,360.93,359.31,365.76,369.26,364.57,358.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2013-09-08 22:16:22+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.79,314.79,311.97,307.63,310.34,303.47,292.99,287.15,283.27,274.26,270.39,264.94,269.51,269.22,,,,,,,,,,,,,,,,,299.20,301.80,,,,,,,,L7
2013-10-10 22:16:44+00:00,340.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.02,341.52,335.05,340.68,337.51,331.83,331.60,332.35,339.58,349.41,349.18,349.66,346.75,349.39,361.66,356.22,344.25,337.81,334.50,324.76,320.00,319.44,313.87,313.65,304.77,,,,,,,,,,,,274.93,291.88,285.73,296.36,289.09,289.41,290.91,294.76,298.91,300.90,,,,,,,,307.18,310.51,305.12,301.00,301.85,L7
2013-11-18 22:23:08+00:00,,,,333.88,333.44,330.19,323.78,324.72,330.36,338.89,338.20,338.46,331.16,337.89,342.32,344.28,347.94,343.39,345.30,339.48,339.81,,,,,350.94,353.55,355.08,346.72,342.89,344.75,334.27,329.02,326.74,328.19,321.52,318.48,320.89,329.61,337.79,343.11,344.63,339.38,338.42,340.84,344.77,344.76,340.56,332.89,329.13,324.56,317.34,311.92,311.28,308.07,297.33,289.70,282.80,279.95,274.22,272.68,271.25,,,274.73,277.56,279.50,284.60,281.28,282.33,284.13,286.45,285.00,286.33,291.13,294.86,298.78,298.72,297.58,297.21,,,288.78,294.14,299.85,304.66,302.89,299.11,297.97,L7
2013-12-04 22:23:18+00:00,329.82,327.94,332.55,335.81,329.13,328.29,322.77,326.51,329.39,338.60,338.33,336.11,327.04,334.43,334.62,337.34,339.37,,,,,,,330.27,340.32,349.60,350.97,346.59,340.37,341.41,343.62,340.91,336.03,333.88,329.39,324.54,323.99,326.50,325.05,330.53,334.87,337.59,338.13,337.80,340.14,343.62,337.81,332.64,326.36,323.74,314.29,309.49,307.61,305.98,306.08,294.18,283.89,279.87,277.17,269.04,268.67,267.07,270.22,268.21,,,,273.13,277.74,279.23,282.92,280.55,279.79,281.22,280.77,291.89,298.71,300.14,298.36,295.81,290.52,289.44,,,295.30,296.24,292.16,292.19,289.29,L7
2013-12-21 22:22:15+00:00,348.73,349.48,357.53,351.51,346.45,343.52,342.25,335.30,347.46,362.92,365.80,352.99,355.41,353.99,362.71,364.13,365.44,366.83,365.46,361.73,356.96,352.79,352.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2013-12-28 22:28:23+00:00,346.71,342.42,341.34,349.35,351.46,345.71,340.74,343.52,355.46,365.03,362.30,362.59,356.87,356.56,356.07,367.31,364.03,371.45,371.69,371.12,368.64,362.34,357.94,367.63,375.18,382.50,377.65,377.98,372.56,368.22,367.46,363.18,351.96,348.69,347.65,343.26,345.47,345.38,348.57,354.71,360.94,357.76,351.06,348.19,353.98,363.17,360.08,352.64,348.60,343.29,341.09,331.23,323.55,322.19,312.97,310.18,303.73,298.16,291.54,289.20,283.83,282.85,284.20,286.37,282.75,284.86,294.43,296.66,295.76,298.86,298.59,304.23,305.32,300.69,301.52,308.07,308.43,314.28,307.93,310.43,308.13,302.71,296.77,304.82,313.84,317.59,318.59,315.67,312.19,L8
2014-01-14 22:17:21+00:00,331.45,329.26,329.21,331.45,329.82,329.80,327.63,323.98,338.87,345.02,347.91,340.16,338.09,339.80,342.24,342.28,352.34,355.69,352.26,346.34,347.64,345.65,334.85,345.01,355.85,362.58,361.83,356.84,349.96,348.62,348.05,342.07,333.25,332.07,328.82,331.37,333.58,,,,,,,,,,,,,,,,,,,,284.08,285.19,278.15,273.10,273.00,274.31,272.53,271.72,271.28,274.14,277.59,281.92,281.15,,,,,,,,,300.40,296.53,295.08,294.00,287.84,286.71,286.88,299.65,,,,,L7
2014-01-30 22:17:38+00:00,329.05,327.66,324.01,327.47,327.37,327.34,322.10,320.99,337.08,340.75,343.14,333.32,326.12,328.34,330.71,337.75,337.91,342.38,343.48,342.88,343.55,332.12,330.96,339.39,351.42,361.11,351.77,350.42,344.84,343.65,342.11,340.74,335.46,331.54,328.62,325.75,326.60,327.64,330.94,333.61,335.14,337.02,336.49,333.26,342.85,343.90,345.89,,,,,,,,,,,,,,271.62,271.90,270.73,267.79,265.05,271.17,274.55,281.90,278.19,280.67,284.96,289.01,,,,,,,,291.03,292.11,284.78,288.72,291.94,303.24,305.16,304.83,,,L7
2014-02-06 22:23:51+00:00,344.88,344.32,346.47,347.87,342.51,338.63,331.16,329.65,337.94,350.92,353.42,345.76,345.58,350.79,355.90,357.09,361.71,365.08,359.96,359.00,357.42,351.13,344.33,346.11,358.32,376.04,377.24,371.44,369.80,359.03,356.58,354.99,344.53,341.72,337.80,334.86,334.01,336.66,335.57,342.10,349.25,349.82,348.25,349.01,354.05,356.06,355.90,347.46,341.16,335.72,331.45,328.36,324.32,319.68,,,,,288.82,283.65,281.96,283.15,286.91,288.25,292.93,293.77,296.64,304.67,307.20,302.89,309.20,307.80,305.71,306.21,308.56,312.39,,,305.80,310.89,312.90,305.92,304.02,310.97,314.75,320.16,318.25,310.60,315.31,L7
2014-02-15 22:17:32+00:00,342.87,343.14,349.50,347.45,346.09,339.74,330.88,329.75,341.30,350.87,351.58,351.82,343.84,348.22,353.64,355.57,360.99,363.33,359.76,353.93,351.36,351.08,344.22,350.23,358.74,367.38,370.17,366.58,360.96,356.85,354.23,350.46,348.58,341.39,335.69,339.40,334.82,333.51,,,,,,,,,,,,,,,,,,,,293.45,288.48,291.38,284.11,284.07,287.90,288.13,285.50,285.02,286.92,293.28,297.69,,,,,,,,,314.40,316.53,312.21,310.06,306.59,302.68,306.79,314.56,,,,,L7
2014-03-10 22:23:47+00:00,349.31,345.78,345.86,349.71,348.67,346.23,338.55,339.69,349.80,359.72,359.59,357.19,352.31,355.95,352.43,356.72,356.76,365.98,364.82,361.62,360.02,353.38,350.54,359.93,370.41,375.64,375.96,373.02,369.76,362.54,360.74,358.32,350.23,347.95,346.00,342.10,335.34,337.96,344.95,352.44,356.44,356.34,355.60,353.85,358.20,363.17,359.73,355.63,354.35,347.08,338.22,334.05,335.79,327.44,323.07,314.46,305.65,301.25,293.61,291.22,290.15,,,,288.93,292.49,296.51,299.27,300.83,303.43,307.11,308.58,308.84,309.50,314.84,319.21,320.88,322.24,321.46,317.99,,,306.05,310.84,320.94,325.49,324.26,320.54,323.77,L7
2014-04-19 22:26:52+00:00,340.15,337.27,344.39,341.64,335.52,336.36,330.86,324.34,337.10,347.18,346.84,339.97,336.81,340.33,348.27,350.13,356.47,357.96,352.88,348.75,350.97,348.32,351.57,352.14,361.47,370.19,369.21,365.85,359.81,357.57,354.37,350.90,340.59,337.90,334.18,335.39,333.01,338.82,337.07,344.19,347.13,345.99,342.66,342.28,342.60,349.21,339.66,336.69,330.86,323.02,317.62,313.34,309.18,305.64,306.96,292.92,282.82,277.53,276.34,268.64,269.76,267.65,271.23,269.87,275.13,269.83,267.47,276.41,280.34,278.88,285.01,278.66,279.04,286.93,288.19,287.54,288.47,288.90,288.10,280.36,277.29,275.82,273.61,281.69,288.49,297.67,294.77,291.79,283.88,L8
2014-05-05 22:26:35+00:00,319.55,,,305.41,,,291.18,,296.74,306.00,307.26,300.43,,300.32,308.49,,312.61,320.69,,304.14,305.40,297.45,302.88,,,,310.48,,,308.71,,,,,,,,,,,312.52,306.20,297.00,299.27,,302.60,302.94,302.74,299.37,295.14,294.00,310.19,324.08,316.83,327.05,320.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2014-05-13 22:24:16+00:00,,,,,,,,,,,,343.96,,337.63,340.44,347.52,347.77,353.84,353.43,343.52,339.83,334.24,329.54,,,347.77,346.54,350.42,,346.01,,,,,,,,,,,,330.43,320.38,324.83,,323.91,316.17,308.11,333.95,307.96,311.46,311.21,319.43,318.23,312.40,304.17,301.97,293.97,291.59,284.87,279.72,281.47,283.20,288.03,286.05,290.66,293.30,298.52,,,304.14,307.60,299.87,303.03,303.73,312.30,309.96,312.02,308.44,304.32,308.38,302.93,302.93,309.47,315.07,,325.03,320.25,319.75,L7
2014-05-21 22:26:28+00:00,,,,,303.96,,329.69,326.98,334.91,342.77,342.09,339.31,343.28,345.68,350.23,356.18,354.78,358.54,358.74,354.01,354.26,349.54,352.26,356.51,366.76,367.99,369.49,366.30,,359.04,356.00,360.36,345.43,343.82,339.58,332.15,332.53,335.56,339.49,345.09,353.20,352.57,349.30,342.23,338.18,,295.02,291.90,,,,,,,276.59,268.38,,256.55,,,249.57,258.81,265.27,269.85,262.45,254.91,,,244.58,238.95,,,,263.95,274.13,282.35,291.52,292.50,292.35,285.30,290.04,289.18,291.77,297.92,304.20,309.94,307.50,303.93,302.73,L8
2014-06-22 22:26:41+00:00,349.88,327.53,347.40,345.86,345.90,339.54,335.39,335.76,343.13,356.94,357.51,357.64,350.82,353.89,358.41,362.71,362.22,365.85,362.56,362.11,360.80,355.60,350.18,357.67,366.00,373.48,372.59,372.54,,366.06,361.14,355.13,351.27,,340.10,340.01,338.58,339.30,341.13,349.06,356.03,352.40,351.88,348.39,351.21,359.98,348.92,342.99,339.87,331.88,328.50,325.16,320.43,318.68,314.34,309.86,302.37,295.37,291.48,282.59,278.88,281.22,280.92,281.74,278.76,282.97,286.46,291.41,288.76,291.86,291.32,294.66,297.59,290.36,291.79,298.74,304.04,305.53,303.15,301.24,302.99,293.59,294.07,297.49,305.89,314.94,309.33,304.44,310.88,L8
2014-07-01 22:20:34+00:00,331.37,317.60,335.69,334.74,328.87,325.30,321.74,319.46,326.32,342.96,339.84,333.09,331.02,333.30,339.59,343.53,351.22,345.38,352.01,350.41,347.19,346.52,344.82,345.48,358.46,364.94,360.63,356.27,359.93,361.36,359.79,358.98,352.37,348.15,342.72,343.09,340.67,346.22,350.92,352.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2014-07-16 22:24:29+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.58,295.82,290.29,,,,274.09,281.02,275.31,297.87,,309.85,,311.39,297.99,301.17,,333.12,,317.85,320.58,305.96,,,,316.47,306.90,303.75,329.15,335.84,336.56,337.94,335.70,329.33,L7
2014-07-17 22:20:39+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.39,365.35,354.69,354.18,352.26,352.15,351.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2014-08-02 22:20:46+00:00,337.76,325.97,324.11,304.87,306.34,298.15,284.76,,289.30,309.46,306.56,300.67,295.67,303.84,305.06,315.24,320.23,334.71,344.26,328.78,309.74,317.07,325.72,337.83,341.44,340.95,347.11,355.94,364.03,358.77,354.33,351.77,355.19,350.41,353.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2014-08-18 22:20:51+00:00,337.46,331.61,342.79,339.14,338.19,334.39,334.76,333.27,348.26,355.32,352.81,345.88,350.85,354.44,355.91,358.91,363.92,360.34,347.72,350.33,345.92,339.82,338.98,342.49,356.65,367.00,367.35,365.37,361.76,360.02,351.29,346.99,343.72,344.05,338.03,333.43,333.69,335.35,338.90,339.42,348.48,347.43,341.94,343.87,345.85,349.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2014-09-19 22:20:54+00:00,333.79,337.41,342.75,343.54,347.94,345.78,342.50,339.62,352.92,359.37,359.02,357.78,354.29,361.64,362.25,365.49,366.61,371.24,368.20,360.30,358.38,350.94,347.98,360.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2014-10-12 22:27:11+00:00,349.30,346.47,353.27,346.22,343.02,344.10,341.92,337.44,345.14,362.77,357.16,351.69,345.44,344.14,354.54,351.35,362.07,363.06,361.47,360.26,355.63,353.65,351.04,349.70,365.37,,,,,,,,,,,,,,341.70,341.94,348.09,349.59,347.23,351.88,351.61,356.75,351.42,345.64,340.56,337.99,332.48,329.80,319.48,317.17,311.31,300.33,289.39,287.50,283.55,281.69,278.19,275.96,278.29,275.61,286.39,281.53,281.15,291.75,296.93,287.42,295.29,282.68,279.23,285.75,288.86,291.91,292.57,294.48,297.64,293.54,300.59,291.81,290.35,304.10,315.93,320.78,314.78,308.70,307.95,L8
2014-10-28 22:27:08+00:00,330.51,327.19,342.29,349.16,340.49,339.14,333.41,334.73,345.04,364.30,363.31,354.50,352.32,361.32,364.21,368.53,369.78,368.02,370.21,367.82,368.31,362.70,364.68,359.03,365.48,379.77,381.70,373.82,378.35,372.99,370.06,368.32,353.47,356.57,346.06,349.61,347.88,346.54,348.95,346.33,356.21,353.72,354.17,355.35,356.60,363.36,355.07,350.63,343.04,339.07,332.38,323.53,320.65,318.62,313.56,304.16,292.37,290.22,284.59,277.65,276.29,274.00,278.09,277.28,283.65,279.66,282.00,289.61,290.68,285.16,294.30,287.65,284.42,287.32,289.33,289.20,293.88,294.23,296.57,291.51,296.85,295.03,290.16,297.01,306.73,312.42,310.08,309.23,311.12,L8
2014-11-06 22:21:01+00:00,347.09,350.59,341.17,346.55,346.94,347.56,344.94,345.79,357.01,368.91,364.92,361.16,354.08,364.90,361.03,368.50,370.94,378.76,371.64,370.74,364.99,361.55,358.34,366.16,374.81,382.03,380.33,372.49,368.18,367.26,363.64,360.58,356.89,353.04,347.50,348.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2014-12-15 22:27:04+00:00,344.85,340.61,343.99,350.15,350.79,344.93,342.84,345.27,354.65,361.80,363.86,360.59,354.37,358.43,358.97,360.41,361.62,364.52,361.93,361.56,365.25,362.97,357.02,364.91,374.07,377.50,378.75,376.14,369.99,370.12,360.96,358.33,350.18,345.28,339.53,345.67,344.49,342.48,346.58,347.44,352.89,351.59,347.68,352.35,359.96,364.38,361.95,357.83,349.68,345.75,337.09,328.05,327.05,320.08,318.16,310.09,303.45,297.15,291.57,285.14,281.60,281.21,284.02,281.89,281.36,288.55,290.40,292.92,290.84,289.18,297.24,298.02,293.36,292.98,292.01,298.42,299.50,304.77,299.02,302.20,297.02,293.64,293.53,296.82,310.75,315.00,315.13,313.70,310.79,L8
2014-12-24 22:20:53+00:00,379.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
