dates,satname,nzd0303-0000,nzd0303-0001,nzd0303-0002,nzd0303-0003,nzd0303-0004,nzd0303-0005,nzd0303-0006,nzd0303-0007,nzd0303-0008,nzd0303-0009,nzd0303-0010,nzd0303-0011,nzd0303-0012,nzd0303-0013,nzd0303-0014,nzd0303-0015,nzd0303-0016,nzd0303-0017,nzd0303-0018,nzd0303-0019,nzd0303-0020,nzd0303-0021,nzd0303-0022,nzd0303-0023,nzd0303-0024,nzd0303-0025,nzd0303-0026,nzd0303-0027,nzd0303-0028,nzd0303-0029,nzd0303-0030,nzd0303-0031,nzd0303-0032,nzd0303-0033,nzd0303-0034,nzd0303-0035,nzd0303-0036,nzd0303-0037,nzd0303-0038,nzd0303-0039,nzd0303-0040,nzd0303-0041,nzd0303-0042,nzd0303-0043,nzd0303-0044,nzd0303-0045,nzd0303-0046,nzd0303-0047,nzd0303-0048,nzd0303-0049,nzd0303-0050,nzd0303-0051,nzd0303-0052,nzd0303-0053,nzd0303-0054,nzd0303-0055,nzd0303-0056,nzd0303-0057,nzd0303-0058,nzd0303-0059,nzd0303-0060,nzd0303-0061,nzd0303-0062,nzd0303-0063,nzd0303-0064,nzd0303-0065,nzd0303-0066,nzd0303-0067,nzd0303-0068,nzd0303-0069,nzd0303-0070,nzd0303-0071,nzd0303-0072,nzd0303-0073,nzd0303-0074,nzd0303-0075,nzd0303-0076,nzd0303-0077,nzd0303-0078,nzd0303-0079,nzd0303-0080,nzd0303-0081,nzd0303-0082,nzd0303-0083,nzd0303-0084,nzd0303-0085,nzd0303-0086,nzd0303-0087,nzd0303-0088,nzd0303-0089,nzd0303-0090,nzd0303-0091,nzd0303-0092,nzd0303-0093,nzd0303-0094,nzd0303-0095,nzd0303-0096,nzd0303-0097,nzd0303-0098,nzd0303-0099,nzd0303-0100,nzd0303-0101,nzd0303-0102,nzd0303-0103,nzd0303-0104,nzd0303-0105,nzd0303-0106,nzd0303-0107,nzd0303-0108,nzd0303-0109,nzd0303-0110,nzd0303-0111,nzd0303-0112,nzd0303-0113,nzd0303-0114,nzd0303-0115,nzd0303-0116,nzd0303-0117,nzd0303-0118,nzd0303-0119,nzd0303-0120,nzd0303-0121,nzd0303-0122,nzd0303-0123,nzd0303-0124,nzd0303-0125,nzd0303-0126,nzd0303-0127,nzd0303-0128,nzd0303-0129,nzd0303-0130,nzd0303-0131,nzd0303-0132,nzd0303-0133,nzd0303-0134,nzd0303-0135,nzd0303-0136,nzd0303-0137,nzd0303-0138,nzd0303-0139,nzd0303-0140,nzd0303-0141,nzd0303-0142,nzd0303-0143,nzd0303-0144,nzd0303-0145,nzd0303-0146,nzd0303-0147,nzd0303-0148,nzd0303-0149,nzd0303-0150,nzd0303-0151,nzd0303-0152,nzd0303-0153,nzd0303-0154,nzd0303-0155,nzd0303-0156,nzd0303-0157,nzd0303-0158,nzd0303-0159,nzd0303-0160,nzd0303-0161,nzd0303-0162,nzd0303-0163,nzd0303-0164,nzd0303-0165,nzd0303-0166,nzd0303-0167,nzd0303-0168,nzd0303-0169,nzd0303-0170,nzd0303-0171,nzd0303-0172,nzd0303-0173,nzd0303-0174,nzd0303-0175,nzd0303-0176,nzd0303-0177,nzd0303-0178,nzd0303-0179,nzd0303-0180,nzd0303-0181
2000-08-05 21:57:56+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.77,335.44,341.33,344.61,344.94,341.49,336.56,328.10,342.75,347.41,364.23,344.46,346.84,347.10,355.04,373.77,358.28,356.44,346.01,343.97,343.63,,,,,,,,,,,,,,,335.69,334.33,334.38,329.62,339.96,342.32,348.47,333.56,,322.43,322.29,318.28,319.09,311.69,310.30,318.10,322.96,315.06,307.56,326.74,354.50,350.86,,,,,,,,,,,,,,,,,,,,,,,,,169.85,354.34,347.93,351.95,341.51,336.71,359.23,,358.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-08-14 21:51:44+00:00,L7,325.07,336.74,343.64,341.88,342.00,343.00,345.75,350.95,350.18,345.69,346.88,340.34,336.20,336.66,331.49,327.46,318.62,316.44,314.47,309.55,310.62,309.42,305.91,306.51,308.38,308.72,309.31,310.99,312.24,315.83,314.93,311.36,304.54,304.26,306.43,309.84,313.58,315.40,317.13,322.52,322.71,323.29,321.26,323.30,322.71,319.57,317.26,316.50,315.29,308.96,310.01,315.87,319.27,320.72,325.53,326.24,321.62,326.11,322.26,307.40,304.13,303.19,304.11,303.32,302.10,307.88,304.47,307.23,306.57,292.53,301.71,306.93,308.33,304.77,304.37,303.30,301.17,305.32,301.57,302.66,302.71,301.72,309.52,312.15,316.55,316.85,318.92,319.85,323.92,320.57,323.30,322.84,325.88,324.42,331.23,331.69,334.45,338.77,340.96,345.58,342.72,342.71,350.33,349.16,347.51,341.25,338.12,338.28,337.96,335.34,333.12,331.51,328.49,324.18,325.27,338.75,349.93,344.70,334.54,322.84,309.32,303.46,297.27,,278.79,287.63,299.02,296.46,295.46,292.47,292.20,292.17,292.08,296.40,299.76,294.20,301.37,304.23,302.62,310.42,314.04,310.72,301.18,290.79,284.54,282.89,278.56,278.34,274.22,,,,,,,,,,,,,,,,,,,,,,,,,,,336.24,348.19,364.29,378.42,384.11,405.43,411.90
2000-09-22 21:57:17+00:00,L7,359.22,360.93,358.64,362.17,367.66,373.00,377.19,374.13,372.23,370.41,366.38,368.64,369.32,363.13,359.60,358.79,359.70,354.15,348.69,342.33,344.17,342.45,341.73,337.92,342.91,338.71,336.85,339.14,342.21,345.23,347.54,345.67,346.89,343.69,340.62,343.73,342.64,342.93,351.73,352.31,350.20,355.78,358.22,354.92,349.93,349.86,348.77,347.03,344.25,344.55,341.70,340.26,345.32,356.15,366.46,363.17,361.55,361.96,352.65,343.56,339.88,340.31,343.14,342.76,337.09,336.34,340.29,345.10,347.81,350.40,350.54,336.20,,,,,,,,,,,,,,,,368.47,369.32,363.95,360.92,364.67,365.88,366.87,367.22,368.25,366.74,363.52,370.68,375.57,379.19,384.49,381.34,378.42,374.92,371.05,364.95,367.90,373.42,366.59,366.61,361.75,348.72,349.87,361.08,365.43,368.94,375.88,371.26,363.33,346.03,345.13,347.69,350.49,335.66,333.63,339.99,342.76,343.05,339.35,342.88,334.11,327.78,328.80,329.13,330.89,326.93,335.36,351.55,356.10,360.22,358.75,348.43,331.72,319.55,315.55,319.83,319.80,322.45,320.83,320.29,329.65,339.38,343.23,344.24,337.11,326.42,315.68,322.90,335.83,341.00,331.11,316.53,306.40,301.40,289.59,285.26,298.93,338.00,362.70,369.26,366.08,355.41,355.73,369.23,386.72,382.79,399.49,408.08,419.76,438.53,461.93
2000-11-25 21:57:10+00:00,L7,335.88,340.96,342.63,340.73,343.20,345.14,344.38,351.06,353.28,350.71,352.14,352.45,350.46,344.40,336.77,327.32,327.39,329.49,325.32,317.70,316.28,316.04,315.84,316.37,315.95,314.64,310.96,312.05,312.55,314.49,318.70,316.11,308.36,307.50,308.52,314.62,320.01,322.24,327.43,330.46,329.54,326.55,331.27,330.50,327.71,327.40,323.29,319.21,317.32,320.65,321.66,325.30,328.78,336.29,342.01,343.79,342.97,332.62,330.71,322.43,321.49,320.81,321.60,318.95,316.83,316.25,318.19,317.13,317.40,318.30,317.29,315.92,316.17,315.02,311.44,310.31,309.82,314.26,319.90,318.99,319.07,323.06,322.90,324.74,331.77,331.57,331.88,327.69,325.60,329.20,332.83,331.05,331.35,333.99,341.24,343.72,352.19,352.66,351.64,360.54,360.62,362.80,360.58,355.84,352.10,349.46,348.01,348.70,347.99,345.48,344.78,345.26,340.84,336.08,337.16,346.72,349.87,348.44,343.83,331.84,323.87,313.78,308.44,284.50,292.62,299.33,303.38,305.28,302.77,302.83,301.81,298.19,303.53,301.28,295.51,299.64,306.97,312.15,314.96,313.96,313.39,311.03,299.54,290.96,274.58,271.49,274.55,276.48,279.86,280.67,283.17,282.62,279.63,279.89,282.15,278.88,275.85,277.45,275.15,271.84,271.59,270.11,261.21,256.03,259.25,271.72,276.55,281.76,283.08,282.49,284.50,303.66,314.90,326.96,329.80,334.50,341.54,360.52,370.88,380.10,396.60,415.39
2000-12-04 21:50:58+00:00,L7,369.06,376.39,379.63,383.43,372.32,376.04,379.16,379.24,379.27,384.02,385.88,385.56,378.91,369.38,371.99,375.28,357.48,355.59,356.77,349.60,347.79,349.54,352.44,355.24,354.41,351.69,353.66,351.72,348.71,352.94,363.99,353.78,347.74,345.34,340.75,355.27,360.72,359.89,352.95,364.77,354.94,356.61,351.74,356.12,354.79,356.99,357.21,348.20,346.22,355.17,357.62,357.91,358.03,368.56,376.44,367.44,366.49,363.47,364.32,357.67,357.19,362.19,362.67,380.56,366.52,345.33,345.03,346.61,347.68,357.05,354.03,377.50,373.93,364.17,356.86,359.83,381.53,372.17,362.30,366.35,358.64,363.50,386.66,396.91,388.06,388.31,389.32,381.38,379.72,394.18,385.52,382.48,382.96,377.18,374.17,402.24,381.31,374.83,385.73,390.22,390.42,388.62,393.15,393.91,391.19,381.35,386.47,394.32,389.53,373.28,380.73,384.45,361.78,365.71,391.75,385.70,384.75,388.75,390.17,390.44,349.63,352.75,380.38,353.24,384.56,368.37,378.15,393.16,354.08,356.75,356.91,344.60,347.48,348.24,335.12,351.52,379.36,394.54,383.06,375.41,387.14,389.23,374.63,361.57,320.23,327.21,334.86,355.35,333.53,328.12,355.35,345.74,352.72,376.45,354.50,352.71,347.81,350.13,350.47,330.70,318.93,313.73,305.54,327.04,337.17,339.65,368.40,364.54,337.34,318.42,355.23,348.78,379.30,380.63,372.40,387.56,382.66,409.10,432.00,426.34,454.95,471.88
2001-01-12 21:57:18+00:00,L7,334.84,345.45,346.88,346.92,349.28,356.54,355.57,360.42,357.50,355.67,355.77,358.52,358.21,351.89,350.86,342.81,332.98,332.82,333.12,324.92,329.81,333.73,332.09,330.59,329.47,325.26,327.32,336.60,326.70,331.22,341.07,332.80,323.67,329.31,333.43,335.00,335.42,339.11,341.42,334.25,337.25,338.20,337.44,336.25,333.30,336.55,334.79,328.43,324.83,328.23,333.25,333.20,335.81,346.73,349.38,349.76,343.79,340.18,335.67,330.11,326.62,321.16,325.31,324.39,318.91,317.56,319.47,325.50,324.54,325.72,330.84,324.14,323.21,322.63,334.20,334.18,339.29,330.64,328.80,331.51,330.30,340.31,346.38,338.50,342.08,344.31,343.54,347.73,354.97,339.23,334.97,338.33,345.91,353.44,354.48,346.60,351.84,358.30,360.47,366.49,367.15,367.98,368.53,366.84,359.47,354.60,354.31,353.70,352.87,352.05,352.57,352.55,344.69,340.71,341.48,350.46,357.64,352.54,345.35,338.76,329.34,319.81,318.32,312.73,310.42,315.55,323.90,322.75,317.04,315.48,315.28,309.87,305.63,303.54,309.07,319.97,320.10,321.39,318.98,323.49,348.29,341.16,315.69,294.06,285.57,280.84,287.78,290.44,298.98,314.49,314.18,311.66,307.69,300.28,296.17,295.85,298.94,296.17,287.48,285.40,282.15,276.29,281.02,288.47,293.23,294.99,292.67,293.61,289.86,296.81,302.72,324.27,334.91,344.15,340.72,346.29,365.24,372.81,385.81,386.12,407.70,434.39
2001-01-21 21:51:10+00:00,L7,326.43,331.10,334.93,339.14,343.33,349.92,349.22,351.27,350.98,348.38,346.54,348.80,343.45,343.85,338.90,329.18,319.38,319.67,316.74,317.03,319.99,320.85,319.22,320.98,317.30,319.88,318.78,315.91,317.93,320.03,324.86,317.21,313.77,318.62,317.34,319.99,327.05,333.96,332.43,330.58,325.20,325.94,325.57,321.91,319.90,320.60,317.83,314.10,315.00,318.11,321.62,327.71,330.73,339.89,342.57,341.27,331.89,334.75,329.74,318.58,317.85,320.37,322.51,314.69,312.16,312.02,315.10,318.96,318.98,318.35,317.49,318.07,316.48,322.28,323.22,323.80,320.44,324.60,324.71,319.01,326.07,337.55,334.00,332.48,332.51,329.63,332.98,339.43,336.31,328.07,328.94,333.01,339.56,342.19,340.83,342.70,351.04,354.67,355.12,359.12,363.32,364.26,361.88,355.51,351.56,348.34,344.70,343.69,344.51,345.63,346.27,342.28,340.28,338.96,339.67,348.10,350.92,350.51,345.16,335.43,324.14,317.73,312.84,299.27,302.44,307.62,314.13,309.76,305.34,302.70,301.69,299.01,297.76,301.74,305.34,308.61,312.83,311.45,313.79,319.87,321.87,316.19,299.34,289.56,281.31,274.98,278.36,284.99,295.76,299.24,297.84,299.86,292.28,290.06,289.09,284.41,282.16,276.56,273.55,270.87,268.78,273.69,272.14,275.23,276.66,278.91,275.88,282.25,284.00,277.33,288.66,305.45,320.27,329.75,331.45,341.70,351.87,364.70,372.04,379.88,393.54,422.19
2001-02-13 21:57:15+00:00,L7,367.72,374.52,377.33,389.47,382.00,374.66,380.34,378.65,374.42,376.20,378.31,376.70,375.39,372.48,364.27,367.83,362.21,350.55,348.29,349.05,349.03,349.71,352.21,349.47,351.56,352.80,358.12,352.51,344.67,355.46,351.68,344.00,344.45,339.55,353.49,356.07,355.06,355.66,371.29,351.64,366.10,358.20,354.45,347.94,349.92,352.09,350.05,346.22,349.08,349.85,358.47,360.28,361.95,368.60,369.49,373.55,362.47,365.56,354.99,359.83,358.59,354.64,354.41,346.08,339.79,348.31,353.13,346.70,340.46,336.49,342.62,373.79,387.92,376.80,374.22,369.20,360.35,352.54,373.14,375.09,370.65,370.15,361.89,362.06,356.10,366.93,383.99,365.55,367.29,369.34,368.66,374.77,372.78,379.10,375.90,380.62,371.61,377.01,386.98,387.26,391.04,384.69,382.42,388.28,375.09,374.91,375.72,382.20,375.77,369.39,377.54,381.24,362.64,363.20,386.35,390.01,393.16,396.20,383.40,377.53,354.90,356.44,365.06,350.28,361.28,356.97,354.59,350.82,344.36,353.13,331.09,337.32,330.08,327.84,337.44,373.79,388.89,372.67,362.61,373.93,385.85,368.16,356.84,332.51,310.49,309.78,336.99,345.53,329.02,341.72,343.84,349.21,354.40,346.35,340.19,344.41,323.52,308.76,310.87,315.26,331.62,328.18,326.69,316.11,306.68,318.11,324.22,323.59,315.40,311.15,338.71,361.67,365.83,363.31,365.83,387.18,393.55,391.35,411.16,420.92,433.67,467.85
2001-03-10 21:50:58+00:00,L7,327.65,333.07,343.39,349.50,346.61,341.33,347.03,352.67,350.96,349.08,350.77,348.51,349.86,346.12,345.11,338.85,333.47,332.63,333.00,329.48,330.57,330.75,325.19,324.74,327.97,334.53,328.95,330.63,321.63,328.23,323.93,322.67,320.33,322.66,328.14,325.29,325.46,333.93,336.90,329.99,330.08,326.66,326.32,319.83,319.26,322.15,321.69,314.63,319.67,322.87,323.40,323.98,327.92,336.99,340.12,335.67,329.61,331.31,328.13,317.04,317.50,313.99,315.34,315.42,313.61,315.76,318.31,318.17,315.07,310.11,310.94,318.60,323.08,324.07,328.10,322.68,328.90,330.17,329.05,330.68,335.72,332.86,329.61,329.14,332.79,334.96,338.36,337.90,331.39,332.94,334.74,336.24,336.97,341.23,343.52,347.98,348.31,349.02,354.72,356.70,357.83,357.21,357.92,356.06,347.49,349.96,351.62,347.34,345.39,341.52,342.80,343.08,337.86,337.59,338.42,345.23,352.61,349.29,341.23,331.21,321.51,314.73,314.28,300.34,300.67,306.30,307.25,312.56,309.43,307.71,303.00,295.89,301.43,300.00,305.12,314.42,316.01,323.39,322.26,332.86,330.94,314.22,311.82,289.18,274.09,275.28,282.61,294.93,296.96,298.81,298.79,295.48,296.81,293.49,294.09,293.55,276.75,278.81,277.22,282.18,285.80,281.75,283.56,274.12,269.67,276.31,286.50,283.82,278.04,282.33,289.00,314.82,324.36,327.76,331.29,343.75,354.50,362.44,369.76,373.80,392.33,418.72
2001-06-30 21:50:00+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,320.03,319.61,318.09,328.49,329.07,324.03,327.01,323.82,328.20,331.69,332.82,332.83,336.23,,,,,,,,,,,,,,,,,352.83,339.84,317.27,324.36,317.66,305.94,299.38,300.44,332.26,336.63,328.16,314.99,315.51,323.20,321.20,302.44,305.19,308.57,314.47,313.26,305.79,303.58,,,,,,,,,,,,,,,,,,,358.36,368.04,368.14,354.78,352.65,356.13,361.84,367.69,,,,,,,,,,,,327.00,323.81,338.46,345.21,342.00,331.14,330.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-07-07 21:56:12+00:00,L7,,,,350.31,349.80,354.96,357.37,354.13,350.80,,,,,,,,,,,,,,,,,,,,,,,,,,327.96,328.40,330.60,333.01,333.47,331.34,,,,,,,,,,,,,,,,,,,,,305.38,301.81,323.60,327.36,322.90,313.62,310.29,316.07,309.45,295.10,300.13,317.03,317.49,311.79,310.93,320.25,306.68,306.27,308.68,301.33,301.95,312.17,344.99,347.03,346.78,335.55,338.89,341.67,341.72,335.16,331.04,330.95,334.57,342.04,347.96,357.80,357.00,349.42,347.92,350.19,355.70,363.95,,,,,351.05,,,,341.95,336.09,328.19,327.35,326.35,339.09,347.49,342.42,333.28,325.75,318.06,316.38,325.10,309.16,307.07,306.73,307.85,310.37,309.44,303.26,303.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-09-02 21:49:17+00:00,L7,334.74,349.85,352.47,354.24,351.09,350.00,349.31,347.73,346.43,350.70,348.80,348.87,345.54,342.58,337.98,336.04,332.89,333.58,332.29,328.76,324.23,321.26,317.65,318.39,312.94,312.48,313.27,313.03,317.66,324.04,323.19,323.36,322.83,329.05,329.18,328.70,325.20,327.03,329.34,329.43,331.65,329.77,332.72,329.40,325.92,322.23,320.16,315.84,314.13,314.58,321.08,326.65,334.43,339.98,337.86,335.25,325.92,325.16,326.03,315.09,311.95,311.80,315.98,317.41,315.70,312.27,315.22,313.76,312.56,306.82,306.54,310.34,313.03,314.88,310.36,310.51,313.52,314.13,311.49,310.86,309.01,318.07,331.35,333.89,333.87,329.62,331.64,332.63,327.89,322.35,322.77,326.19,331.52,334.06,339.75,344.43,346.61,349.48,351.09,354.20,351.69,354.04,359.76,360.06,360.24,353.15,352.44,349.86,347.28,344.99,343.25,338.07,332.55,330.45,335.87,345.08,353.36,351.70,342.59,334.87,327.21,310.21,301.51,275.72,282.35,284.71,285.29,289.69,293.26,292.93,295.17,295.52,298.97,298.05,298.54,301.65,308.67,313.11,319.89,318.82,320.78,314.46,302.83,297.89,288.84,284.73,283.98,284.98,283.30,281.78,282.11,283.49,285.91,285.09,280.46,280.87,286.14,287.82,282.89,273.02,259.28,261.45,269.50,283.33,292.56,295.41,292.01,287.69,275.36,281.51,287.21,308.68,314.99,323.34,340.32,370.14,380.95,390.04,389.73,393.02,403.97,419.19
2001-09-09 21:55:24+00:00,L7,445.71,424.62,420.53,421.65,408.43,397.40,398.83,393.82,375.84,386.75,378.86,389.65,398.34,388.43,391.92,391.01,385.66,380.11,386.44,383.29,385.55,369.22,368.03,374.78,352.16,351.44,342.53,380.22,372.02,352.65,351.13,354.14,352.48,352.12,354.27,373.86,378.73,376.08,359.17,356.59,374.35,378.42,370.40,362.28,374.37,373.19,373.15,375.57,387.43,367.53,358.98,368.19,366.28,383.07,377.47,382.24,383.76,368.50,381.33,394.48,370.11,368.45,401.21,396.34,404.94,404.51,,,402.50,401.36,401.49,400.04,389.24,386.07,398.90,412.38,409.06,411.99,412.82,,356.97,,410.78,,362.65,,,366.28,391.81,401.10,392.63,385.33,405.52,404.68,406.25,407.00,377.39,366.70,,,,392.76,399.06,432.59,426.22,,381.29,379.75,377.98,,,430.43,,347.40,,426.32,421.60,440.76,440.74,432.02,422.65,421.31,413.39,,323.31,328.00,361.17,,330.13,330.96,341.87,356.65,,387.33,393.08,398.89,400.99,399.87,405.52,408.67,403.66,403.26,384.63,372.45,378.87,395.27,386.80,373.35,370.40,370.70,344.65,359.49,369.15,369.20,368.96,363.36,358.41,383.30,346.52,320.41,322.21,332.88,352.02,371.51,376.63,375.84,356.50,327.60,329.05,347.50,368.39,399.33,400.30,379.57,433.21,461.94,498.83,522.58,528.91,523.13,520.17,511.11
2001-09-18 21:49:05+00:00,L7,332.61,342.86,344.67,344.59,343.42,341.09,340.08,340.58,339.13,343.02,341.18,340.24,339.00,336.70,332.42,324.01,323.39,324.27,321.64,319.84,313.06,308.73,308.31,305.83,304.20,303.03,305.17,303.17,305.13,309.54,312.42,312.63,311.21,311.82,316.58,319.03,317.71,319.55,318.27,320.21,323.17,325.00,318.29,314.47,309.37,311.57,310.83,310.20,308.51,310.40,313.74,321.83,328.46,332.79,331.71,329.35,319.47,320.24,322.59,310.99,306.62,306.50,316.36,314.34,312.86,310.35,310.07,312.43,307.69,307.79,306.38,309.45,310.75,307.48,307.87,309.36,310.70,311.16,310.17,307.35,309.91,316.49,324.70,329.49,329.51,328.47,325.67,329.56,326.95,320.02,324.31,325.14,328.21,331.39,335.57,338.50,344.32,344.11,345.70,349.63,349.70,352.23,354.83,356.31,356.87,352.73,347.34,345.73,343.34,340.14,340.35,338.79,332.72,329.23,328.37,341.38,351.50,348.01,341.92,330.76,321.04,306.08,295.66,269.08,282.58,288.98,288.17,287.15,289.17,289.49,295.23,292.87,292.95,298.43,298.33,301.64,305.68,306.05,313.67,311.01,307.42,306.77,296.53,285.96,279.82,273.92,272.84,271.66,273.97,273.47,270.56,273.97,275.75,280.21,274.19,275.56,279.70,275.37,275.06,268.18,258.82,255.32,263.50,281.88,284.73,287.67,284.19,273.07,268.13,272.40,289.06,305.49,307.15,317.57,333.78,360.72,372.29,383.27,385.56,387.40,399.76,411.02
2001-09-25 21:55:16+00:00,L7,,,,,,,,,,,,,,,,,357.07,,,,,,,,,,,,,,,,,,,,369.35,365.32,357.84,357.62,361.92,363.75,363.15,362.11,356.73,343.87,318.54,308.76,326.58,350.21,355.97,360.93,377.54,380.75,382.45,376.24,369.95,362.80,363.37,355.35,360.99,364.89,361.16,363.70,358.52,356.52,359.13,359.56,365.61,362.15,360.69,358.92,355.82,366.26,362.33,369.28,382.48,375.23,370.78,373.63,373.85,373.32,376.63,373.21,368.23,370.55,383.70,395.66,386.53,377.90,369.20,376.04,382.86,379.04,384.77,386.30,376.06,376.75,381.00,390.15,394.25,395.90,399.92,402.25,397.68,391.27,388.67,389.91,384.97,378.67,390.27,386.42,362.30,352.76,,395.81,396.61,407.24,402.44,392.11,366.52,364.44,370.31,353.80,355.94,348.74,341.90,336.06,339.65,344.31,345.05,352.83,348.09,354.62,356.67,355.55,356.26,365.81,370.72,380.57,374.80,371.34,363.95,357.94,352.32,340.38,337.54,332.67,330.45,332.01,331.00,335.91,339.29,344.87,350.08,366.26,350.04,339.25,336.99,316.78,316.74,323.41,345.53,370.60,372.26,342.10,319.96,307.49,309.50,322.63,345.54,368.20,373.58,369.41,402.60,464.43,478.63,487.09,499.30,503.08,495.51,480.47
2001-10-04 21:48:54+00:00,L7,346.58,357.54,363.31,361.53,357.77,363.77,359.83,357.86,358.14,358.91,355.30,357.36,356.25,354.29,351.61,346.25,338.23,341.58,340.96,337.00,331.82,333.39,333.93,326.86,320.75,328.73,326.42,323.65,322.39,328.09,336.49,338.15,336.84,338.16,337.80,345.88,343.09,339.11,333.88,337.23,340.56,334.70,337.73,331.29,325.29,328.12,328.09,327.12,326.27,323.14,335.54,346.10,354.81,355.98,356.01,349.57,339.66,340.70,335.58,326.08,328.14,329.80,332.15,326.57,325.45,324.01,324.54,325.39,329.06,330.07,327.84,322.12,325.55,323.60,323.03,325.50,335.09,328.70,329.92,330.12,333.88,337.14,342.66,341.26,341.09,344.40,344.57,345.51,338.33,336.56,336.24,341.51,350.83,348.48,354.27,359.02,358.62,356.89,359.31,363.16,362.62,366.96,366.89,370.75,372.28,367.73,360.65,359.53,359.28,357.06,356.33,353.01,347.78,343.51,343.36,353.24,359.68,360.89,358.17,350.83,341.00,325.39,319.15,305.17,305.60,306.99,309.23,,,309.57,316.57,315.07,313.88,314.83,313.88,319.68,323.93,324.49,332.69,331.88,328.96,323.37,315.54,312.82,301.77,300.35,296.15,292.74,308.77,300.19,292.53,294.72,296.54,297.71,308.15,304.14,306.29,297.05,288.40,278.36,274.97,276.32,297.68,311.70,313.86,314.15,303.92,289.66,284.39,289.81,309.78,323.58,335.97,332.40,363.95,379.07,386.09,398.55,403.96,416.06,429.62,434.88
2001-11-05 21:49:02+00:00,L7,384.44,389.06,383.59,382.51,381.18,377.73,373.44,372.21,369.40,364.29,363.03,369.22,365.33,362.98,360.63,356.84,352.11,348.31,349.00,342.56,349.33,353.22,349.94,337.26,335.31,335.77,336.03,338.40,333.82,337.50,340.81,346.27,347.52,347.26,346.94,345.86,343.91,345.81,345.19,352.27,355.51,363.04,360.62,356.14,351.77,344.77,338.01,341.85,343.50,342.92,349.51,346.15,348.48,355.07,358.36,357.56,349.03,353.10,363.56,361.38,348.63,352.70,356.73,348.44,339.77,340.04,346.32,353.61,360.27,357.04,365.95,360.42,344.69,352.00,359.73,365.00,363.30,357.54,356.64,360.83,359.92,359.89,358.95,358.08,357.28,360.87,355.86,357.57,354.04,351.96,354.62,358.59,363.71,365.23,363.66,368.24,366.18,361.46,369.81,372.24,370.93,376.17,380.85,383.43,382.85,378.15,373.79,373.27,368.11,366.30,371.40,376.02,361.23,352.41,,394.03,391.35,394.26,389.68,389.95,358.60,354.36,360.74,344.51,357.09,347.14,342.12,339.93,327.28,324.13,344.72,350.05,342.20,334.67,345.54,352.68,354.49,359.69,360.88,351.74,351.33,354.92,359.27,348.11,332.08,328.98,352.36,341.78,321.77,320.39,325.82,329.72,329.33,332.68,337.56,343.26,338.61,313.46,306.24,303.83,361.04,376.25,364.58,340.08,321.90,303.02,298.13,302.59,317.76,340.30,355.10,357.31,354.86,378.53,420.73,427.20,441.90,467.70,473.99,474.72,479.19,476.89
2001-12-23 21:49:20+00:00,L7,379.11,382.48,385.45,378.05,369.34,369.66,370.29,367.26,,,,,,,,,,,,,,,,,,,,,,,,,351.58,344.25,346.45,342.66,353.44,354.09,354.96,350.92,355.48,363.67,363.56,350.84,344.19,342.50,347.44,348.50,347.80,347.63,342.92,347.44,348.11,353.42,355.42,352.17,349.76,357.27,351.88,339.52,339.00,347.54,354.36,345.48,347.80,336.29,345.44,348.00,359.97,360.95,334.60,330.25,338.84,348.22,349.39,352.12,357.14,356.05,341.28,341.15,351.39,355.77,364.01,359.24,355.33,352.20,341.92,334.25,344.50,361.45,368.77,371.52,358.31,357.54,367.23,361.23,354.69,358.99,365.69,376.03,372.88,377.57,381.45,383.33,378.49,378.46,376.37,374.66,375.03,370.46,370.85,374.55,367.96,361.81,363.85,369.71,380.12,395.82,389.80,371.01,359.26,352.98,355.76,358.46,335.57,337.81,330.87,332.00,330.10,349.03,349.67,326.03,328.71,330.56,335.24,344.76,356.94,358.62,361.71,358.26,363.11,358.63,348.48,338.55,344.37,348.02,322.99,319.46,322.45,325.18,324.92,320.39,319.35,333.88,331.56,329.44,328.34,302.49,327.08,342.19,343.52,338.48,343.70,327.16,314.53,299.82,303.12,304.18,304.96,325.72,332.18,352.94,371.23,377.94,402.47,420.73,435.04,446.17,465.07,468.71,459.39,458.01
