dates,satname,nzd0237-0000,nzd0237-0001,nzd0237-0002,nzd0237-0003,nzd0237-0004,nzd0237-0005,nzd0237-0006,nzd0237-0007,nzd0237-0008,nzd0237-0009,nzd0237-0010,nzd0237-0011,nzd0237-0012,nzd0237-0013,nzd0237-0014,nzd0237-0015,nzd0237-0016,nzd0237-0017,nzd0237-0018,nzd0237-0019,nzd0237-0020,nzd0237-0021,nzd0237-0022,nzd0237-0023,nzd0237-0024,nzd0237-0025,nzd0237-0026,nzd0237-0027,nzd0237-0028,nzd0237-0029,nzd0237-0030,nzd0237-0031,nzd0237-0032,nzd0237-0033,nzd0237-0034,nzd0237-0035,nzd0237-0036,nzd0237-0037,nzd0237-0038,nzd0237-0039,nzd0237-0040,nzd0237-0041,nzd0237-0042,nzd0237-0043,nzd0237-0044,nzd0237-0045,nzd0237-0046,nzd0237-0047,nzd0237-0048,nzd0237-0049,nzd0237-0050,nzd0237-0051,nzd0237-0052,nzd0237-0053,nzd0237-0054,nzd0237-0055
2022-04-28 22:05:47+00:00,L9,338.46,349.59,345.40,350.80,347.15,336.45,336.03,323.22,314.49,313.37,311.41,303.01,305.44,306.98,309.45,314.87,316.40,323.54,328.01,321.29,,,,,,,,,,,,,,347.70,346.79,349.49,356.95,351.89,350.78,355.96,353.94,354.28,345.88,340.87,336.70,,,,,,,,,,,
2022-05-06 22:05:53+00:00,L8,381.50,386.46,389.30,383.77,384.73,381.09,371.68,360.56,346.05,342.21,339.13,339.46,342.31,341.61,332.58,321.40,337.17,350.65,352.97,354.94,356.25,355.53,357.12,354.90,355.89,359.90,361.65,365.91,368.88,370.03,373.34,378.13,376.04,369.72,371.92,379.17,386.25,380.78,379.67,378.96,379.29,376.70,370.61,351.56,352.46,369.60,382.23,377.60,367.01,355.38,368.54,381.83,390.06,394.37,399.05,396.98
2022-06-09 20:43:30+00:00,L7,,,,,,,,,,,,,,,,,,,,,,432.38,226.17,,,,,,124.89,196.05,205.99,272.57,,213.16,205.35,,,,,,,,,,,,,,,,,,,,,
2022-06-21 20:36:59+00:00,L7,,,,,,,429.54,532.42,,,,,,230.86,,,,,,,,,,,,522.19,,,,,,124.71,103.37,121.65,,,135.12,238.10,204.64,160.07,,,,,158.68,123.42,146.65,214.70,,647.30,,162.44,213.47,177.49,,
2022-07-25 20:34:33+00:00,L7,287.36,350.30,,,,73.03,77.45,83.83,,,,,,,,,242.14,253.52,,,,185.02,,,,,118.85,133.45,125.08,146.45,,,126.87,127.53,,,402.84,519.36,569.37,,,317.74,471.14,,,,166.30,169.13,,,188.87,584.53,650.99,146.33,223.12,308.91
2022-08-10 22:06:32+00:00,L8,,,,,,,,,,,,302.58,303.20,305.03,306.51,305.62,314.87,312.34,316.72,314.43,310.80,309.19,314.35,312.86,313.31,310.26,303.50,257.44,295.91,316.96,331.99,336.46,349.52,347.64,343.02,336.14,339.39,342.28,346.26,352.07,345.94,335.92,335.11,331.53,328.77,331.31,336.85,336.95,333.03,321.66,335.38,342.21,347.80,352.94,349.40,349.49
2022-08-11 20:33:07+00:00,L7,,83.83,135.62,,322.13,86.73,98.78,263.78,,,,,,,,258.72,264.25,275.68,234.83,,282.28,284.96,271.41,103.96,121.07,134.22,,,137.95,148.17,162.43,239.53,307.23,133.29,102.47,79.94,208.65,153.39,187.05,170.22,,159.55,193.52,,189.25,165.28,248.17,174.78,,200.13,185.27,203.24,180.62,,,
2022-08-26 22:06:34+00:00,L8,284.40,297.70,311.90,311.92,308.72,306.68,298.41,300.75,285.58,289.22,294.29,293.82,280.01,267.43,269.34,272.18,276.92,275.11,286.69,287.26,279.09,270.86,271.05,270.78,270.12,188.71,177.25,231.09,275.90,303.81,314.10,316.01,320.55,315.96,325.03,325.14,325.48,326.69,325.25,323.41,324.66,324.83,315.84,317.02,310.07,297.05,321.95,323.95,325.12,313.71,314.22,327.84,328.05,332.21,335.59,329.42
2022-08-28 20:31:34+00:00,L7,,115.07,151.11,,335.76,334.73,318.82,309.99,,,74.94,,291.00,295.41,250.59,263.52,282.84,302.79,314.09,,288.54,304.40,,109.87,133.15,141.89,142.10,153.15,142.10,159.49,171.97,141.63,136.32,237.75,271.30,,,179.77,193.28,170.19,184.16,184.98,191.36,,300.08,157.94,177.67,319.04,,241.75,,180.75,184.36,188.19,158.56,171.59
2022-09-03 22:06:16+00:00,L9,383.89,387.76,389.18,381.05,376.83,363.88,357.99,349.75,343.06,340.80,342.09,336.05,336.65,335.40,323.26,319.17,329.97,333.36,343.74,344.71,337.97,360.60,356.62,352.83,332.65,313.76,309.31,264.33,303.26,349.33,363.16,367.13,378.59,366.97,371.41,364.86,377.55,387.86,386.97,382.36,377.92,364.57,367.06,356.35,356.54,353.48,362.03,361.99,370.78,358.94,355.09,327.40,289.58,302.47,356.24,360.99
2022-09-14 20:29:54+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.86,352.65,380.39,363.41,360.73,355.82,362.77,418.87,403.47,388.09,,291.46,350.71,350.03,,368.54,272.35,347.85,356.22,351.99,349.60,394.57,365.12,367.93,,315.25,357.80
2022-10-21 22:06:29+00:00,L9,331.53,333.02,339.71,333.69,331.80,327.52,331.27,329.20,328.34,314.19,318.89,306.33,309.50,298.92,298.90,294.34,296.72,311.75,315.62,313.49,320.53,315.03,313.81,315.22,313.37,298.96,240.24,279.13,304.45,333.46,333.04,325.06,350.32,342.52,334.60,340.68,348.31,344.18,344.27,347.47,339.83,343.91,338.13,337.94,340.57,335.43,340.47,340.96,335.00,321.41,343.75,361.52,346.75,347.82,346.62,347.44
2022-11-14 22:06:35+00:00,L8,396.66,397.25,395.81,381.10,367.33,364.36,364.62,365.40,363.89,350.99,340.69,332.34,339.70,345.99,336.47,322.69,328.94,345.24,350.98,357.58,370.01,375.22,367.76,348.19,333.28,327.46,362.49,359.55,371.23,368.45,373.46,370.44,364.32,365.17,370.99,366.95,371.78,378.17,380.45,377.90,362.28,354.82,370.99,379.28,382.33,375.44,362.59,346.01,356.33,361.99,372.69,372.82,365.48,366.44,374.38,384.08
2022-11-26 20:26:24+00:00,L7,372.71,390.14,386.93,371.69,367.52,360.97,350.30,346.22,,,,,323.89,319.81,323.90,324.68,321.35,329.33,330.35,350.25,354.60,,,,,,328.73,357.31,359.71,334.14,345.45,343.52,347.54,343.40,363.65,,,,,,357.38,358.75,365.47,374.13,371.78,367.37,355.30,346.35,,,,,,368.11,372.52,382.48
2022-11-30 22:06:35+00:00,L8,374.42,377.03,381.55,367.18,361.17,362.40,360.14,356.48,346.54,337.46,323.16,315.91,309.16,307.64,312.07,315.17,329.64,333.33,338.24,347.25,353.46,354.23,339.91,316.35,235.95,316.04,334.87,330.24,348.32,343.44,348.42,349.06,354.76,360.60,375.00,368.83,366.67,368.91,370.94,362.25,353.08,349.73,368.55,375.91,369.03,354.10,347.40,338.88,345.50,341.90,351.46,354.86,349.47,354.98,365.63,370.45
2022-12-24 22:06:26+00:00,L9,,,,,,323.98,315.18,311.78,310.44,305.38,299.35,287.63,283.94,290.77,299.12,293.89,290.85,302.58,304.80,307.85,290.76,261.57,270.48,278.59,269.53,217.68,233.71,256.33,290.45,314.59,318.76,323.14,313.72,327.47,334.09,332.83,331.77,333.08,324.74,322.92,328.48,330.65,335.42,335.98,333.50,315.51,323.03,322.13,321.99,317.62,330.77,329.42,323.86,332.95,342.02,347.87
2022-12-25 20:16:02+00:00,L7,382.59,,,,,,,373.16,373.11,369.93,347.10,325.27,328.86,329.91,,,,,,,360.87,362.45,360.43,359.90,342.88,354.70,365.16,354.85,,,,,,,385.28,377.54,377.56,376.66,356.80,368.79,365.31,368.78,,,,,,,378.83,373.65,369.77,367.94,394.89,383.37,406.41,414.70
2023-01-17 22:06:18+00:00,L8,377.42,382.44,382.93,374.89,370.73,368.05,366.46,365.30,366.42,362.61,351.41,340.07,332.37,322.55,331.19,334.34,330.23,339.97,341.46,352.34,351.78,348.00,344.25,336.12,326.99,321.33,337.83,260.88,361.58,365.70,357.83,356.01,358.53,361.63,369.86,371.15,365.28,368.22,354.89,357.02,360.71,368.16,377.53,376.12,366.24,359.01,364.76,357.53,359.87,350.26,358.11,353.54,356.97,368.71,384.08,391.84
2023-02-24 20:15:22+00:00,L7,468.87,449.67,416.35,,422.27,409.17,407.88,374.36,,386.19,,,,351.33,383.40,,,,386.95,393.62,378.80,400.39,395.92,,,229.24,383.26,461.56,466.49,479.05,480.96,381.70,366.00,430.09,425.18,437.66,403.64,,251.00,396.36,398.44,412.76,377.81,,364.60,370.40,383.43,409.09,,348.05,,,303.79,417.96,429.42,431.51
2023-03-06 22:06:02+00:00,L8,302.71,319.35,331.14,331.87,331.53,329.86,330.09,325.97,319.97,320.53,309.29,303.13,294.55,299.98,307.86,312.56,317.14,318.76,320.19,317.73,306.98,288.42,280.13,287.63,265.62,209.49,251.59,287.27,306.65,328.88,332.51,325.25,331.53,333.67,347.54,350.34,342.25,340.51,332.38,334.35,336.89,341.47,348.85,347.09,331.92,320.89,322.78,327.30,324.13,317.69,332.32,342.35,327.78,339.73,350.01,353.25
2023-03-14 22:06:11+00:00,L9,413.42,414.84,402.28,389.11,391.38,398.20,384.25,375.02,370.83,368.21,362.72,348.08,337.88,336.34,349.66,363.71,365.65,361.07,366.51,369.42,376.81,364.82,345.83,334.90,335.22,356.31,361.07,397.20,395.34,380.34,379.19,380.54,368.63,367.52,383.34,392.39,391.43,378.53,374.61,377.41,380.52,383.90,385.43,389.58,384.24,373.77,373.57,366.83,365.98,365.55,375.20,377.51,381.62,383.41,398.49,406.92
2023-03-18 20:15:15+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-22 22:05:52+00:00,L8,284.61,292.20,312.52,314.51,317.99,314.79,305.30,305.72,306.80,302.31,294.41,288.79,278.54,277.94,288.86,296.40,303.74,294.03,299.87,299.46,284.00,274.43,277.48,280.00,250.16,198.26,221.45,252.80,273.56,307.10,313.51,317.32,322.52,323.16,325.72,327.27,331.99,332.71,321.88,322.69,326.89,332.15,332.36,325.61,321.52,302.17,317.36,313.71,313.20,298.37,318.23,318.37,320.59,334.71,342.85,347.44
2023-04-04 20:10:01+00:00,L7,392.06,113.53,143.00,,320.34,312.24,110.74,,,,,,,,,,,,,,,,,,,,,,,147.36,162.20,142.84,159.34,160.27,90.40,157.79,175.72,169.48,190.42,194.20,170.63,230.86,183.27,,290.78,169.00,218.39,186.43,,214.94,203.17,170.45,180.09,198.31,277.07,160.50
2023-04-07 22:05:40+00:00,L8,298.66,303.14,319.21,319.13,323.03,325.93,326.68,325.67,315.89,317.79,303.22,288.02,284.58,287.95,291.29,298.04,307.49,310.83,302.88,309.68,294.74,281.49,292.23,295.39,281.38,196.67,232.86,264.46,284.68,313.68,320.13,326.75,334.58,341.61,337.99,339.30,337.66,340.23,338.48,331.73,329.57,327.14,333.40,331.52,324.88,315.29,332.37,328.95,326.89,304.85,328.62,333.09,324.64,338.34,341.82,346.97
2023-04-26 20:08:20+00:00,L7,,490.03,,,,,,,,,,,,,,,,,,,,,,,,,,600.81,649.62,,143.34,143.46,144.33,258.71,440.47,449.20,605.05,175.88,219.92,157.45,286.80,176.67,,,,177.55,179.85,161.01,,601.31,644.49,163.88,223.10,378.84,432.76,393.42
2023-05-18 20:05:56+00:00,L7,,261.92,425.36,405.60,588.99,563.78,583.43,657.42,541.54,,,,,,,141.39,,,,,85.41,115.26,147.47,258.14,275.35,,,,,,296.33,490.21,485.73,491.33,244.47,332.84,542.83,649.55,374.30,,,139.03,130.74,,,,,,,,595.03,648.75,569.07,514.98,,
2023-07-28 19:58:57+00:00,L7,135.46,286.30,350.78,,87.11,167.36,,,,,,,,,,,,142.30,,,,,,,,,98.70,130.97,308.15,471.94,471.97,,,,,,,,,,,,168.40,,644.27,646.13,321.24,355.55,,,,,,,,
2023-07-28 22:05:50+00:00,L8,,,,,,347.31,353.24,345.28,342.87,342.82,344.42,336.06,335.46,330.27,328.83,319.65,322.88,325.48,323.63,330.40,,,,,,,,,,,,,,,,,,,,,,375.54,376.18,373.65,368.50,358.81,363.79,354.74,362.14,324.08,346.35,362.60,363.37,365.77,371.45,373.99
2023-08-05 22:05:47+00:00,L9,307.22,320.10,332.13,324.96,326.61,334.71,340.20,328.31,311.64,315.42,304.29,302.60,301.96,,,,,,,,,,,,,,,,,324.48,318.46,322.55,331.65,333.23,339.57,334.01,340.23,328.34,326.19,333.73,337.84,341.64,347.13,346.17,331.69,306.85,324.90,331.26,337.28,293.85,312.57,332.62,309.89,339.78,335.83,342.75
2023-08-21 22:05:52+00:00,L9,309.64,322.29,327.56,326.13,317.57,314.40,322.55,324.31,319.13,314.63,309.18,295.35,297.58,298.79,303.89,303.30,297.81,305.58,303.34,307.55,305.41,303.22,302.43,300.80,282.98,,,,,,,,,,,,,,,,332.79,337.31,332.97,331.49,328.35,308.14,320.95,323.98,326.78,304.59,334.66,336.42,334.06,337.84,331.98,333.33
2023-09-15 19:52:12+00:00,L7,,,143.35,,243.06,,,,,,,,,,272.71,280.17,,,276.78,,,84.48,279.86,270.23,122.18,149.56,148.07,147.77,145.22,294.53,402.83,144.26,,,,,173.70,165.05,179.21,273.86,197.53,180.35,245.17,,284.37,177.27,,,,288.00,249.11,342.11,241.47,405.26,309.40,296.61
2023-10-08 22:06:10+00:00,L9,338.66,363.79,368.59,363.69,342.48,329.01,329.82,327.26,321.42,319.47,326.43,320.99,317.27,323.05,316.59,320.50,328.05,326.25,325.18,321.31,319.15,321.52,326.35,310.95,309.80,293.89,323.58,325.91,327.94,336.49,345.60,359.18,359.88,365.18,367.44,362.12,356.17,352.18,340.52,336.92,339.45,347.66,363.86,359.85,360.00,336.89,340.45,337.57,337.31,306.12,,,,,,
2023-10-24 22:06:16+00:00,L9,336.09,362.07,367.70,373.56,372.08,355.21,334.89,310.19,312.16,318.12,325.14,323.91,325.05,324.75,315.60,319.40,326.26,323.48,327.84,336.22,329.62,329.22,327.25,333.08,341.91,333.58,332.42,339.15,341.64,336.58,327.46,328.87,353.21,361.96,367.42,370.63,365.74,361.49,360.06,345.44,321.15,322.05,331.62,351.22,361.02,332.10,348.84,348.01,346.27,317.52,,,,,,
2023-11-09 22:06:12+00:00,L9,247.06,129.86,341.90,370.45,365.53,356.23,333.50,312.83,310.16,313.09,322.01,324.86,327.42,323.60,321.58,319.59,321.89,320.78,326.94,332.11,327.45,328.57,327.63,328.18,332.17,326.75,340.04,341.14,343.27,343.78,347.94,345.22,345.24,346.67,364.95,371.52,373.62,371.50,355.56,348.63,332.90,335.19,339.48,344.55,351.84,325.24,333.79,340.85,350.22,323.24,333.56,340.69,342.53,346.91,348.41,352.11
2023-12-05 19:39:19+00:00,L7,,,,,232.55,324.98,322.01,331.71,,300.31,319.54,328.01,334.25,323.46,330.15,,,,311.05,319.89,311.57,335.04,365.53,330.40,339.15,308.00,337.70,341.95,333.76,,,,,,323.58,350.51,361.76,374.71,373.78,367.55,349.93,306.29,,,,345.42,340.36,346.74,341.85,388.46,343.70,103.33,204.01,191.44,367.25,
2024-01-11 19:37:24+00:00,L7,341.28,338.07,345.03,124.44,164.86,346.41,335.47,326.61,,,,320.50,322.14,328.30,309.73,314.85,,,314.50,325.81,333.52,322.48,324.42,341.94,328.90,331.31,322.15,338.08,346.50,338.12,,251.75,357.06,351.70,346.92,367.45,359.17,358.14,351.45,349.69,342.06,324.14,325.17,,,351.45,344.64,343.43,336.68,366.08,362.25,350.45,346.02,332.42,379.02,360.65
2024-01-12 22:06:18+00:00,L9,290.37,303.63,316.85,322.27,319.53,320.15,306.15,303.14,289.88,288.93,296.60,300.29,303.67,298.77,303.22,296.40,293.77,290.31,297.22,296.55,300.14,305.19,304.41,299.05,284.46,,,,,,,,,,,,,341.33,340.96,336.07,330.65,323.66,317.81,313.98,314.98,312.15,319.48,318.48,316.09,308.16,317.78,323.17,321.75,326.95,335.27,330.56
2024-01-28 22:06:18+00:00,L9,294.42,315.73,321.93,319.97,315.19,313.56,306.68,304.44,284.14,282.70,292.73,298.03,286.90,295.51,293.37,295.57,294.77,289.66,286.76,292.66,301.65,297.98,299.21,299.95,276.09,211.71,232.65,277.07,309.95,314.87,321.68,326.75,331.03,323.64,326.99,328.60,334.10,335.35,336.15,328.01,329.86,324.18,318.25,321.77,312.84,299.64,315.19,316.98,312.64,299.46,316.30,325.88,323.57,330.14,338.33,328.60
2024-02-13 22:06:17+00:00,L9,322.11,335.98,347.54,343.19,339.32,328.44,328.03,323.39,314.90,319.35,322.57,321.97,315.37,320.59,322.51,321.18,329.71,328.74,329.10,324.29,324.22,329.16,320.31,314.79,304.99,288.21,302.31,329.56,346.44,350.61,355.19,348.53,348.45,349.91,354.66,358.45,354.45,353.15,352.57,356.62,354.24,353.24,357.75,355.74,350.48,331.14,331.99,329.77,339.45,308.53,329.36,342.57,343.95,361.68,369.67,353.43
2024-02-29 22:06:11+00:00,L9,338.65,346.97,349.47,348.72,350.78,340.80,344.43,340.88,337.55,329.99,327.08,326.02,309.86,321.36,328.82,331.42,332.79,324.87,329.78,337.22,336.30,343.71,342.36,330.34,335.69,334.32,334.05,356.50,355.64,358.81,358.54,360.47,344.94,350.32,359.71,368.96,365.58,370.68,372.24,369.40,367.23,369.00,358.65,350.02,355.34,344.45,337.32,328.31,340.78,317.29,330.61,347.91,346.30,360.36,373.80,371.10
2024-04-17 22:05:51+00:00,L9,,,,,,332.08,324.63,317.93,330.62,320.36,321.40,309.97,309.14,317.85,320.55,321.50,321.74,317.55,318.33,320.27,320.23,321.78,324.63,312.65,311.02,310.16,306.81,338.76,344.77,345.72,350.73,342.41,332.90,209.68,185.39,163.75,322.97,331.25,351.97,355.69,350.98,352.11,358.71,362.06,359.82,345.29,,,,,,,,,,
2024-06-12 22:05:06+00:00,L8,379.39,376.06,369.41,360.00,353.10,355.62,359.93,355.82,343.66,332.37,340.22,330.49,331.39,329.38,331.12,334.90,348.80,355.77,351.61,344.88,342.94,356.53,348.96,353.78,360.81,360.30,401.17,401.36,329.41,351.50,350.37,349.23,344.41,357.28,371.19,359.92,357.18,366.24,367.98,366.92,370.01,362.00,364.69,355.63,357.10,354.18,363.53,365.21,343.45,198.17,343.33,350.26,360.14,353.14,359.61,174.66
2024-07-22 22:05:28+00:00,L9,,,,,,,,,,293.52,278.41,271.77,,,,,,,,,,,,,,,,,,,317.49,321.51,322.42,310.71,308.92,309.28,302.77,305.02,311.76,316.17,329.75,333.78,328.80,318.56,317.84,307.94,330.22,321.67,324.08,289.05,311.43,325.25,324.92,333.07,332.86,322.81
2024-07-30 22:05:39+00:00,L8,360.77,357.91,354.50,344.74,350.13,353.09,350.43,342.17,333.54,328.68,322.52,320.97,311.45,322.38,331.27,333.08,335.60,333.75,346.18,348.43,,355.41,342.36,336.57,333.32,337.50,350.28,361.39,310.90,352.53,362.66,355.65,362.72,361.98,368.82,362.59,365.22,366.55,373.45,370.71,364.45,363.37,365.14,364.58,368.22,366.98,358.48,353.89,353.73,348.45,345.97,365.82,377.55,371.71,376.43,367.99
2024-08-15 22:05:43+00:00,L8,343.44,352.14,350.08,341.50,342.24,345.88,340.71,333.31,331.44,322.19,317.83,313.54,322.14,323.07,324.99,323.36,337.14,343.50,347.47,352.03,349.99,342.78,337.23,332.73,332.63,340.41,349.90,345.67,328.24,,362.54,354.55,361.39,363.37,366.67,357.32,355.57,365.66,384.61,378.95,389.69,431.93,376.01,658.65,587.62,404.91,,,546.36,600.52,505.82,474.35,407.10,,,
2024-08-31 22:05:51+00:00,L8,291.12,302.04,315.34,319.70,318.21,311.76,300.39,294.01,294.84,298.31,294.22,290.54,283.61,285.40,288.68,293.82,303.46,316.01,313.80,296.64,288.41,267.90,276.06,281.43,286.67,279.96,262.57,,273.26,312.67,323.32,327.38,325.08,320.50,320.63,331.74,325.50,326.65,325.48,329.19,330.47,333.15,329.47,326.29,327.18,307.72,323.95,318.33,310.58,296.21,316.70,324.78,326.11,337.09,336.92,329.16
2024-12-21 22:06:04+00:00,L8,375.02,368.75,360.10,353.33,349.67,351.52,347.23,335.02,330.32,317.82,325.14,329.68,329.57,328.03,325.04,324.02,346.62,351.02,352.95,352.85,348.74,337.71,326.55,327.40,337.20,349.66,349.67,,357.38,356.07,363.51,373.57,377.40,370.34,378.34,366.99,359.03,369.80,374.69,368.53,,,,,,,,,,,,,,,,
2025-01-06 22:06:06+00:00,L8,403.64,402.12,385.35,377.54,370.96,368.73,368.64,357.72,346.30,337.14,339.68,347.82,351.39,339.68,348.54,341.63,348.13,355.85,357.24,364.73,385.79,385.39,358.92,349.43,356.14,367.86,377.00,,385.10,368.11,376.80,389.37,396.75,387.30,397.61,379.44,380.17,372.93,377.42,382.44,394.25,391.82,391.81,384.69,374.02,370.30,371.26,355.31,348.17,,355.02,383.28,404.94,408.85,421.31,410.16
2025-01-30 22:06:08+00:00,L9,277.54,293.28,297.12,310.84,307.31,300.85,299.90,296.16,287.29,287.71,285.96,283.51,281.23,282.11,282.57,292.88,285.76,289.21,291.78,288.42,281.29,265.65,286.85,291.12,292.87,204.62,212.62,235.15,275.96,309.83,316.90,324.50,327.99,324.27,323.79,330.10,329.49,328.76,323.46,324.54,328.94,329.66,324.84,328.04,327.27,305.27,321.31,317.22,308.24,282.32,305.10,324.73,315.80,328.60,335.32,330.42
2025-02-23 22:05:55+00:00,L8,369.45,369.65,371.02,365.30,361.79,356.02,350.75,345.15,343.04,341.74,339.97,329.93,323.41,332.97,344.77,350.69,349.45,345.89,339.55,345.78,337.89,340.63,341.07,230.90,255.41,317.97,306.25,262.70,332.42,358.65,363.02,370.77,369.17,369.91,372.94,382.16,385.91,378.51,366.95,363.91,366.51,370.46,375.36,364.81,366.85,363.97,370.17,367.13,365.79,350.75,347.44,358.86,370.95,376.62,376.35,381.82
2025-03-19 22:05:54+00:00,L9,345.90,357.98,361.55,364.69,357.63,353.91,341.80,338.19,328.04,328.09,324.80,316.46,309.70,311.58,303.31,308.70,318.73,315.11,325.66,316.49,318.57,320.90,328.56,316.69,321.31,320.27,320.77,295.90,336.62,345.70,344.58,354.36,363.38,363.68,364.06,360.77,366.30,363.77,358.67,354.60,362.52,369.59,370.79,364.53,368.76,361.30,,,,,,,,,,
2025-04-12 22:05:36+00:00,L8,299.33,310.74,320.78,325.52,324.51,325.79,323.56,312.17,310.44,301.61,294.52,292.91,292.95,294.75,303.89,306.49,309.48,312.70,309.53,310.45,299.46,287.97,316.57,307.39,313.93,312.99,298.86,229.55,311.29,332.22,327.21,340.08,342.15,345.59,351.43,342.27,346.16,340.94,343.33,332.22,331.96,323.27,323.77,336.01,332.70,319.09,335.99,329.16,322.81,322.50,331.66,338.03,326.43,343.45,345.06,344.32
2025-04-28 22:05:27+00:00,L8,274.10,280.05,303.46,312.56,304.95,297.15,298.25,298.47,290.16,280.98,281.64,280.31,276.25,278.11,290.03,300.42,298.41,297.91,300.92,294.69,289.78,274.90,285.20,269.80,248.22,172.69,159.91,163.21,289.36,309.32,320.91,328.89,331.82,318.35,325.00,334.88,332.76,324.71,321.59,324.54,312.65,316.48,317.84,319.36,315.14,298.50,316.13,314.08,315.29,295.31,311.74,326.47,325.41,337.63,324.62,327.42
2025-05-06 22:05:42+00:00,L9,384.00,392.91,391.70,375.85,371.17,365.86,361.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.48,383.96,389.50,402.36,401.11,379.50,366.31,366.81,377.49,383.64,381.08,372.03,371.41,362.46,363.26,379.07,392.94,386.22,390.79,395.09,395.86,396.21
2025-05-30 22:05:30+00:00,L8,327.07,322.75,340.84,335.83,338.34,323.03,328.75,318.18,314.97,316.44,312.80,301.40,290.10,287.46,293.82,303.38,314.02,314.76,323.59,321.74,321.95,318.23,316.18,306.16,302.33,310.14,316.21,312.93,286.00,314.07,325.51,334.25,340.03,349.57,362.65,356.10,350.54,338.58,343.13,347.55,332.72,328.76,347.29,356.41,360.85,346.15,346.69,330.90,324.58,100.01,,,,,145.97,179.43
2025-06-07 22:05:29+00:00,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.70,354.41,373.33,370.02,375.60,380.77,381.06,365.58,360.87,346.11,351.42,356.36,363.07,354.68,348.77,351.98,350.87,347.98,356.88,366.90,366.02,366.07,369.62,337.10
2025-06-15 22:05:40+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.01,360.62,376.48,390.13,391.40,385.24,381.26,369.96,360.56,355.12,359.93,367.46,368.50,365.02,364.39,353.25,358.75,361.08,362.40,371.39,382.90,380.24,385.34,383.81
2025-08-10 22:06:04+00:00,L9,297.90,303.81,311.81,301.11,312.25,311.28,311.18,311.87,309.20,295.00,290.87,292.52,287.87,292.15,,,,,,,,,,,,,,,,,,323.18,320.53,321.06,318.51,330.69,333.06,333.16,336.30,329.28,331.61,333.23,335.82,335.64,328.19,313.59,321.62,318.07,307.00,292.37,318.67,321.96,316.97,339.68,330.91,324.37
2025-08-18 22:06:05+00:00,L8,366.33,366.81,365.19,349.83,348.97,347.88,349.82,349.41,341.63,329.76,319.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-03 22:06:09+00:00,L8,333.30,358.77,349.71,344.94,337.33,339.40,334.23,337.64,336.73,321.70,320.67,309.36,312.08,319.54,328.04,330.91,335.11,346.14,346.90,348.10,342.25,331.63,332.59,332.73,334.69,326.29,317.91,292.81,306.02,336.84,347.27,354.27,356.19,353.48,357.98,357.52,362.51,365.24,365.48,366.80,360.66,358.25,352.90,355.93,358.64,347.03,348.10,344.64,356.28,355.83,349.72,345.43,348.70,362.10,363.06,359.66
2025-10-21 22:06:15+00:00,L8,266.13,290.99,302.08,299.92,294.99,296.74,295.90,289.24,284.11,286.51,284.77,275.85,274.79,268.45,274.98,291.11,290.85,299.81,297.09,285.28,278.00,255.36,280.53,282.48,263.56,206.44,221.83,244.22,273.47,309.13,320.68,322.53,320.04,315.45,319.00,311.13,307.44,304.26,315.00,313.49,306.27,305.75,303.89,302.24,310.71,301.17,315.47,317.06,314.50,288.44,315.02,318.73,323.40,327.86,323.00,321.56
2025-11-06 22:06:19+00:00,L8,290.09,305.98,307.55,312.37,321.74,321.08,304.99,297.79,293.12,288.83,285.43,274.42,277.10,277.45,288.86,297.18,305.13,312.94,310.85,307.03,298.46,287.29,282.97,281.39,250.39,228.41,250.97,278.81,291.18,314.84,328.47,331.47,336.01,330.68,328.18,326.51,324.64,317.49,318.28,321.05,331.23,328.37,324.95,328.72,331.93,327.27,327.71,334.55,323.03,295.13,325.96,325.83,322.45,334.21,335.43,325.09
2025-12-08 22:06:18+00:00,L8,339.88,342.80,346.94,353.49,362.23,356.71,336.52,316.21,307.67,316.71,321.46,318.28,301.75,292.83,307.18,321.57,333.38,339.76,340.48,344.68,329.80,319.50,313.26,295.22,283.72,288.09,317.36,330.39,329.21,336.77,343.13,353.24,358.53,351.42,341.36,342.24,353.52,353.77,351.19,349.76,335.18,346.16,364.13,374.90,364.09,351.29,347.88,352.57,356.83,351.73,351.97,352.36,346.03,345.80,345.25,348.92
2025-12-16 22:06:24+00:00,L9,292.06,315.44,325.94,332.92,331.36,330.77,321.08,304.35,295.23,294.97,294.71,294.67,288.40,289.09,288.26,298.54,312.05,315.98,312.61,313.22,303.13,295.60,292.92,292.79,268.20,217.77,254.43,293.98,304.94,312.61,320.57,324.89,335.71,339.76,336.21,334.46,333.89,335.86,332.44,328.61,324.18,331.24,335.61,341.75,330.19,320.09,332.64,333.38,328.82,327.11,327.78,338.32,328.06,335.57,334.74,331.82
