dates,nzd0237-0000,nzd0237-0001,nzd0237-0002,nzd0237-0003,nzd0237-0004,nzd0237-0005,nzd0237-0006,nzd0237-0007,nzd0237-0008,nzd0237-0009,nzd0237-0010,nzd0237-0011,nzd0237-0012,nzd0237-0013,nzd0237-0014,nzd0237-0015,nzd0237-0016,nzd0237-0017,nzd0237-0018,nzd0237-0019,nzd0237-0020,nzd0237-0021,nzd0237-0022,nzd0237-0023,nzd0237-0024,nzd0237-0025,nzd0237-0026,nzd0237-0027,nzd0237-0028,nzd0237-0029,nzd0237-0030,nzd0237-0031,nzd0237-0032,nzd0237-0033,nzd0237-0034,nzd0237-0035,nzd0237-0036,nzd0237-0037,nzd0237-0038,nzd0237-0039,nzd0237-0040,nzd0237-0041,nzd0237-0042,nzd0237-0043,nzd0237-0044,nzd0237-0045,nzd0237-0046,nzd0237-0047,nzd0237-0048,nzd0237-0049,nzd0237-0050,nzd0237-0051,nzd0237-0052,nzd0237-0053,nzd0237-0054,nzd0237-0055,satname
2023-04-07 22:05:40+00:00,354.26,,365.54,358.84,357.78,365.64,366.39,365.38,346.78,348.68,337.97,322.77,312.38,315.75,319.09,325.84,342.24,345.58,342.59,356.01,334.45,316.24,331.94,341.72,336.98,252.27,272.57,295.35,312.48,338.95,345.40,349.92,359.85,369.41,368.88,374.05,372.41,374.98,373.23,362.62,360.46,361.89,373.11,362.41,364.59,350.04,367.12,359.84,366.60,344.56,356.42,367.84,352.44,369.23,369.62,377.86,L8
2023-04-26 20:08:20+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.06,,379.64,L7
2023-05-18 20:05:56+00:00,,304.25,,,,,,,,,,,,,,,,,,,,,,300.47,326.15,,,,,,319.42,,,,,364.59,,,406.05,,,,,,,,,,,,,,,,,,L7
2023-07-28 19:58:57+00:00,,300.97,365.45,,,,,,,,,,,,,,,,,,,,,,,,,,316.95,,,,,,,,,,,,,,,,,,332.24,365.33,,,,,,,,,L7
2023-07-28 22:05:50+00:00,,,,,,331.02,336.95,328.99,330.20,330.15,330.17,321.81,324.06,318.87,317.43,308.25,308.63,311.23,307.34,311.40,,,,,,,,,,,,,,,,,,,,,,361.29,359.89,360.98,352.21,344.56,349.54,342.07,345.85,307.79,334.95,348.35,351.97,353.10,360.05,361.32,L8
2023-08-05 22:05:47+00:00,314.82,326.43,338.46,330.39,331.36,340.14,345.63,333.74,315.86,319.64,309.04,307.35,305.76,,,,,,,,,,,,,,,,,327.93,321.91,325.72,335.10,337.03,343.79,338.76,344.98,,,337.95,342.06,346.39,352.56,350.39,337.12,311.60,329.65,335.48,342.71,299.28,316.37,337.37,313.69,344.00,339.63,346.97,L9
2023-08-21 22:05:52+00:00,313.24,325.29,330.56,328.70,319.82,316.97,325.12,326.88,321.13,316.63,311.43,297.60,299.38,300.59,305.69,305.10,300.06,307.83,305.91,310.55,307.98,305.47,305.00,303.80,286.58,,,,,,,,,,,,,,,,334.79,339.56,335.54,333.49,330.92,310.39,323.20,325.98,329.35,307.16,336.46,338.67,335.86,339.84,333.78,335.33,L9
2023-09-15 19:52:12+00:00,,,,,,,,,,,,,,,281.31,288.77,,,289.07,,,,292.15,284.56,,,,,,302.35,,,,,,,,,,,,,,,296.66,,,,,300.29,,352.86,,,318.00,306.17,L7
2023-10-08 22:06:10+00:00,317.86,346.46,351.26,348.83,329.48,314.15,314.96,312.40,309.86,307.91,313.43,307.99,306.87,312.65,306.19,310.10,315.05,313.25,310.32,303.98,304.29,308.52,311.49,293.62,289.00,273.09,308.72,314.35,317.54,327.04,336.15,350.51,350.43,354.78,355.88,349.12,343.17,339.18,327.52,325.36,327.89,334.66,349.00,348.29,345.14,323.89,327.45,326.01,322.45,291.26,,,,,,,L9
2023-10-24 22:06:16+00:00,314.49,344.07,349.70,358.13,358.58,339.78,319.46,294.76,300.16,306.12,311.64,310.41,314.25,313.95,304.80,308.60,312.76,309.98,312.41,318.22,314.19,315.72,311.82,315.08,320.31,311.98,316.99,327.15,330.84,326.76,317.64,319.87,343.39,351.16,355.42,357.13,352.24,347.99,346.56,333.44,309.15,308.55,316.19,339.22,345.59,318.60,335.34,336.01,330.84,302.09,,,,,,,L9
2023-11-09 22:06:12+00:00,,,345.23,373.31,368.03,359.09,336.36,315.69,312.38,315.31,324.51,327.36,329.42,325.60,323.58,321.59,324.39,323.28,329.80,335.44,330.31,331.07,330.49,331.51,336.17,330.75,342.90,343.36,345.27,345.60,349.76,346.89,347.06,348.67,367.17,374.02,376.12,374.00,358.06,350.85,335.12,337.69,342.34,346.77,354.70,327.74,336.29,343.07,353.08,326.10,335.56,343.19,344.53,349.13,350.41,354.33,L9
2023-12-05 19:39:19+00:00,,,,,,,313.72,323.42,,293.87,312.29,320.76,328.45,317.66,324.35,,,,302.76,310.22,303.28,327.79,357.24,320.73,327.55,296.40,329.41,335.51,327.96,,,,,,,343.26,354.51,367.46,366.53,361.11,343.49,299.04,,,,338.17,333.11,340.30,333.56,380.17,337.90,,,,361.45,,L7
2024-01-11 19:37:24+00:00,362.08,355.40,362.36,,,361.27,350.33,341.47,,,,333.50,332.54,338.70,320.13,325.25,,,329.36,343.14,348.38,335.48,339.28,359.27,349.70,,337.01,349.64,356.90,347.57,,,366.51,362.10,358.48,380.45,372.17,371.14,364.45,361.25,353.62,337.14,340.03,,,364.45,357.64,354.99,351.54,380.94,372.65,363.45,356.42,343.98,389.42,372.21,L7
2024-01-12 22:06:18+00:00,351.97,354.96,368.18,366.27,358.03,364.15,350.15,347.14,324.10,323.15,335.10,338.79,334.47,329.57,334.02,327.20,332.27,328.81,341.22,347.88,344.14,343.69,348.41,350.38,346.06,,,,,,,,,,,,,379.83,379.46,370.29,364.87,362.16,361.81,348.20,358.98,350.65,357.98,352.70,360.09,352.16,348.58,361.67,352.55,361.17,366.07,364.78,L9
2024-01-28 22:06:18+00:00,328.02,343.73,349.93,343.97,336.19,337.56,330.68,328.44,302.81,301.37,313.73,319.03,303.70,312.31,310.17,312.37,315.77,310.66,310.76,320.66,325.65,318.98,323.21,327.95,309.69,,,,326.75,330.14,336.95,340.75,346.30,340.44,345.66,349.60,355.10,356.35,357.15,346.68,348.53,345.18,342.25,340.44,336.84,320.64,336.19,335.65,336.64,323.46,333.10,346.88,340.37,348.81,355.13,347.27,L9
2024-02-13 22:06:17+00:00,336.51,347.98,359.54,353.48,348.32,338.73,338.32,333.68,322.90,327.35,331.57,330.97,322.57,327.79,329.71,328.38,338.71,337.74,339.39,336.29,334.51,338.16,330.60,326.79,319.39,302.61,312.60,337.56,353.64,357.16,361.74,354.53,355.00,357.11,362.66,367.45,363.45,362.15,361.57,364.62,362.24,362.24,368.04,363.74,360.77,340.14,340.99,337.77,349.74,318.82,336.56,351.57,351.15,369.68,376.87,361.43,L9
2024-02-29 22:06:11+00:00,347.05,353.97,356.47,354.72,356.03,346.80,350.43,346.88,342.22,334.66,332.33,331.27,314.06,325.56,333.02,335.62,338.04,330.12,335.78,344.22,342.30,348.96,348.36,337.34,344.09,,340.05,361.17,359.84,362.63,362.36,363.97,348.76,354.52,364.38,374.21,370.83,375.93,377.49,374.07,371.90,374.25,364.65,354.69,361.34,349.70,342.57,332.98,346.78,323.29,334.81,353.16,350.50,365.03,378.00,375.77,L9
2024-04-17 22:05:51+00:00,,,,,,321.22,313.77,307.07,322.18,311.92,311.90,300.47,301.54,310.25,312.95,313.90,312.24,308.05,307.47,307.60,309.37,312.28,313.77,299.98,,294.96,,330.32,337.17,338.81,343.82,336.08,325.99,,,,313.47,321.75,342.47,347.25,342.54,342.61,347.85,353.62,348.96,335.79,,,,,,,,,,,L9
2024-06-12 22:05:06+00:00,357.79,358.06,351.41,344.57,339.60,340.19,344.50,340.39,331.66,320.37,326.72,316.99,320.59,318.58,320.32,324.10,335.30,342.27,336.18,326.88,327.51,343.03,333.53,335.78,339.21,338.70,,,318.61,341.68,340.55,340.23,334.59,346.48,359.19,346.42,343.68,352.74,354.48,354.92,358.01,348.50,349.26,343.63,341.67,340.68,350.03,353.21,328.02,,332.53,336.76,349.34,341.14,348.81,,L8
2024-07-22 22:05:28+00:00,,,,,,,,,,325.08,313.91,307.27,,,,,,,,,,,,,,,,,,,343.31,345.18,348.24,339.11,340.48,344.78,338.27,340.52,347.26,347.73,361.31,369.28,369.37,350.12,358.41,343.44,365.72,353.23,364.65,329.62,339.83,360.75,353.32,364.63,361.26,354.37,L9
2024-07-30 22:05:39+00:00,337.17,338.24,334.83,327.88,335.38,336.23,333.57,325.31,320.43,315.57,307.77,306.22,299.65,310.58,319.47,321.28,320.85,319.00,329.32,328.76,,340.66,325.50,316.90,309.72,313.90,333.42,348.28,299.10,341.80,351.93,345.82,351.99,350.18,355.71,347.84,350.47,351.80,358.70,357.60,351.34,348.62,348.28,351.47,351.36,352.23,343.73,340.78,336.87,331.59,334.17,351.07,365.75,358.60,364.63,354.88,L8
2024-08-15 22:05:43+00:00,327.04,338.47,336.41,329.79,331.99,334.17,329.00,321.60,322.33,313.08,307.58,303.29,313.94,314.87,316.79,315.16,326.89,333.25,335.76,338.36,338.28,332.53,325.52,319.06,316.23,324.01,338.19,336.56,320.04,,355.09,347.72,353.94,355.17,357.56,347.07,345.32,355.41,374.36,369.84,380.58,,364.30,,,,,,,,,,398.90,,,,L8
2024-08-31 22:05:51+00:00,315.92,322.71,336.01,337.41,333.71,329.47,318.10,311.72,308.62,312.09,309.72,306.04,296.01,297.80,301.08,306.22,318.96,331.51,331.51,317.31,306.12,283.40,293.77,302.10,311.47,304.76,,,285.66,323.94,334.59,337.71,336.35,332.90,334.41,347.24,341.00,342.15,340.98,342.97,344.25,348.65,347.18,340.07,344.89,323.22,339.45,332.11,328.29,313.92,329.10,340.28,,350.87,349.32,342.94,L8
2024-12-21 22:06:04+00:00,351.82,349.42,340.77,336.76,335.17,334.95,330.66,318.45,317.43,304.93,310.64,315.18,317.97,316.43,313.44,312.42,332.12,336.52,336.38,333.52,332.17,323.21,309.98,308.07,314.00,326.46,333.10,,,345.52,352.96,363.90,366.85,358.74,365.45,352.49,344.53,355.30,360.19,355.64,,,,,,,,,,,,,,,,,L8
2025-01-06 22:06:06+00:00,366.84,371.45,354.68,351.25,347.96,342.44,342.35,331.43,325.86,316.70,316.68,324.82,332.99,321.28,330.14,323.23,325.13,332.85,330.95,334.06,359.50,362.39,332.63,318.76,319.34,331.06,350.71,,,351.38,360.07,374.04,380.02,368.90,377.17,356.44,357.17,349.93,354.42,362.00,373.81,368.82,365.52,364.25,347.73,347.30,348.26,334.87,321.88,,336.62,360.28,386.54,388.41,402.91,389.72,L8
2025-01-30 22:06:08+00:00,339.14,344.61,348.45,354.84,345.81,344.85,343.90,340.16,321.51,321.93,324.46,322.01,312.03,312.91,313.37,323.68,324.26,327.71,335.78,339.75,325.29,304.15,330.85,342.45,354.47,,,269.37,306.76,337.83,344.90,350.17,355.99,355.07,358.01,368.60,367.99,367.26,361.96,358.76,363.16,368.16,368.84,362.26,371.27,343.77,359.81,351.44,352.24,326.32,335.90,363.23,346.60,362.82,366.12,364.64,L9
2025-02-23 22:05:55+00:00,364.65,365.65,367.02,361.87,358.79,352.59,347.32,341.72,340.37,339.07,336.97,326.93,321.01,330.57,342.37,348.29,346.45,342.89,336.12,341.78,334.46,337.63,337.64,,,313.17,302.82,260.03,330.02,356.47,360.84,368.77,366.99,367.51,370.27,379.16,382.91,375.51,363.95,361.24,363.84,367.46,371.93,362.14,363.42,360.97,367.17,364.46,362.36,347.32,345.04,355.86,368.55,373.95,373.95,379.15,L8
2025-03-19 22:05:54+00:00,351.90,362.98,366.55,368.98,361.38,358.20,346.09,342.48,331.37,331.42,328.55,320.21,312.70,314.58,306.31,311.70,322.48,318.86,329.95,321.49,322.86,324.65,332.85,321.69,327.31,326.27,325.06,299.23,339.62,348.43,347.31,356.86,366.11,366.68,367.39,364.52,370.05,367.52,362.42,357.93,365.85,373.34,375.08,367.86,373.05,365.05,,,,,,,,,,,L9
2025-04-12 22:05:36+00:00,352.13,354.74,364.78,363.23,357.51,363.50,361.27,349.88,339.77,330.94,327.52,325.91,319.35,321.15,330.29,332.89,342.48,345.70,347.24,354.45,337.17,320.97,354.28,351.39,366.73,365.79,336.57,,337.69,356.22,351.21,362.08,366.15,371.99,380.76,375.27,379.16,373.94,376.33,361.55,361.29,356.27,361.48,365.34,370.41,352.09,368.99,358.49,360.52,360.21,358.06,371.03,352.83,372.78,371.46,373.65,L8
2025-04-28 22:05:27+00:00,342.50,337.05,360.46,361.42,347.70,346.01,347.11,347.33,328.16,318.98,324.39,323.06,310.45,312.31,324.23,334.62,341.16,340.66,349.78,351.69,338.64,317.65,334.06,326.80,316.62,,,,323.56,340.41,352.00,357.39,362.91,352.55,363.00,377.63,375.51,367.46,364.34,362.54,350.65,359.23,366.70,357.36,364.00,341.25,358.88,352.08,364.15,344.17,345.94,369.22,359.61,375.63,358.82,365.42,L8
2025-05-06 22:05:42+00:00,365.20,,376.03,362.42,359.42,352.43,348.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.04,372.21,377.75,390.61,389.36,369.06,355.87,355.06,364.06,373.20,367.65,360.28,359.66,352.02,349.83,365.64,383.54,374.47,381.39,384.65,386.46,385.77,L9
2025-05-30 22:05:30+00:00,341.47,334.75,352.84,346.12,347.34,333.32,339.04,328.47,322.97,324.44,321.80,310.40,297.30,294.66,301.02,310.58,323.02,323.76,333.88,333.74,332.24,327.23,326.47,318.16,316.73,324.54,326.50,320.93,293.20,320.62,332.06,340.25,346.58,356.77,370.65,365.10,359.54,347.58,352.13,355.55,340.72,337.76,357.58,364.41,371.14,355.15,355.69,338.90,334.87,,,,,,,,L8
2025-06-07 22:05:29+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.25,357.21,376.44,373.52,379.10,384.27,384.56,368.69,363.98,349.61,355.42,359.47,367.07,358.18,352.27,355.09,354.87,351.98,359.68,370.40,368.82,369.18,372.42,,L9
2025-06-15 22:05:40+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.42,380.70,394.88,396.15,389.99,386.01,374.18,364.78,359.87,365.36,371.68,373.93,369.77,369.14,357.47,364.18,366.51,366.20,376.14,386.70,384.46,389.14,388.03,L8
2025-08-10 22:06:04+00:00,354.30,350.81,358.81,341.40,347.50,351.57,351.47,352.16,340.53,326.33,326.12,327.77,316.07,320.35,,,,,,,,,,,,,,,,,,346.68,346.17,349.26,349.84,365.94,368.31,368.41,371.55,360.61,362.94,368.48,376.11,366.97,368.48,348.84,356.87,349.40,347.29,332.66,346.87,357.21,345.17,371.01,359.11,355.70,L9
2025-08-18 22:06:05+00:00,342.73,347.14,345.52,332.97,334.22,331.02,332.96,332.55,328.52,316.65,305.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2025-09-03 22:06:09+00:00,324.50,351.44,342.38,338.65,331.83,333.11,327.94,331.35,331.84,316.81,315.17,303.86,307.68,315.14,323.64,326.51,329.61,340.64,340.61,340.77,335.96,326.13,326.30,325.40,325.89,317.49,311.62,287.92,301.62,332.84,343.27,350.60,352.19,349.08,353.09,352.02,357.01,359.74,359.98,361.91,355.77,352.75,346.61,351.04,352.35,341.53,342.60,339.75,349.99,349.54,345.32,339.93,344.30,357.21,358.66,354.77,L8
