dates,nzd0528-0000,nzd0528-0001,nzd0528-0002,nzd0528-0003,nzd0528-0004,nzd0528-0005,nzd0528-0006,nzd0528-0007,nzd0528-0008,nzd0528-0009,nzd0528-0010,nzd0528-0011,nzd0528-0012,nzd0528-0013,nzd0528-0014,nzd0528-0015,nzd0528-0016,nzd0528-0017,nzd0528-0018,nzd0528-0019,nzd0528-0020,nzd0528-0021,nzd0528-0022,nzd0528-0023,nzd0528-0024,nzd0528-0025,nzd0528-0026,nzd0528-0027,nzd0528-0028,nzd0528-0029,nzd0528-0030,nzd0528-0031,nzd0528-0032,nzd0528-0033,nzd0528-0034,nzd0528-0035,nzd0528-0036,nzd0528-0037,nzd0528-0038,nzd0528-0039,nzd0528-0040,nzd0528-0041,nzd0528-0042,nzd0528-0043,nzd0528-0044,nzd0528-0045,nzd0528-0046,nzd0528-0047,nzd0528-0048,nzd0528-0049,nzd0528-0050,nzd0528-0051,nzd0528-0052,nzd0528-0053,nzd0528-0054,nzd0528-0055,nzd0528-0056,satname
2019-01-28 22:15:07+00:00,,,,,,,,,,,,,,,,,,,,,390.57,394.71,399.14,391.08,392.95,398.30,393.03,,,,,405.61,405.68,404.07,393.97,395.08,395.48,388.87,392.39,385.51,379.65,367.60,373.33,368.23,362.26,365.25,369.03,366.53,366.72,371.35,,,,,,370.55,365.63,L7
2019-02-21 22:20:30+00:00,341.36,367.01,389.17,393.75,398.27,396.43,396.14,385.32,386.10,386.61,389.54,385.56,384.98,383.07,382.84,381.73,379.91,385.19,389.99,394.98,389.53,390.05,393.08,393.97,395.46,397.43,389.25,379.78,382.57,385.14,387.57,393.09,385.44,385.46,380.73,375.76,369.78,368.04,370.52,368.72,360.73,352.60,343.60,343.34,338.66,342.22,349.04,349.51,347.74,354.35,359.26,369.84,367.18,369.13,364.44,374.11,390.25,L8
2019-03-10 22:07:41+00:00,,359.65,386.23,397.18,400.62,405.30,399.99,389.76,382.21,381.98,376.80,370.60,373.78,377.93,378.90,377.43,379.87,379.77,385.26,,,,,,,,,372.10,382.64,389.24,388.70,390.39,389.04,386.61,384.60,375.68,368.61,367.52,368.73,368.09,357.21,345.64,336.12,,,,,,,,,359.81,357.17,355.93,360.93,359.68,376.60,L7
2019-05-05 22:14:04+00:00,339.01,371.95,393.01,393.33,403.34,408.44,403.30,389.27,390.30,382.51,380.72,388.54,385.11,385.08,377.32,377.60,376.56,383.51,383.92,384.23,382.67,388.23,384.64,388.62,385.86,391.91,382.79,378.32,378.57,373.53,382.10,388.12,384.17,377.91,374.36,368.85,351.25,349.25,350.59,352.00,350.97,349.60,336.35,340.29,342.36,338.01,333.75,334.39,337.82,346.32,355.98,364.83,364.80,357.69,352.03,358.68,358.52,L8
2019-05-20 22:11:18+00:00,,,,379.94,397.66,394.70,394.12,385.31,383.12,378.08,373.29,366.36,365.72,368.82,374.29,361.27,357.54,370.95,375.67,377.86,374.01,376.46,,,,,,346.06,351.03,366.54,381.86,384.21,375.11,374.36,368.68,363.11,361.70,357.83,356.51,351.62,340.90,333.27,329.39,323.16,323.52,326.00,,,,,336.81,344.33,347.77,344.35,326.89,325.96,329.36,L7
2019-05-28 22:20:29+00:00,,384.76,400.85,407.36,409.73,414.54,416.65,415.46,404.64,403.16,407.49,404.05,398.02,399.40,400.05,394.68,398.33,403.20,402.52,401.19,399.56,400.11,392.43,389.70,383.75,377.59,373.11,370.99,381.54,395.81,404.86,399.61,400.41,395.82,391.24,394.71,381.30,380.06,386.72,381.34,373.87,366.97,361.01,349.32,347.05,350.40,353.86,353.27,352.29,355.59,364.67,364.64,356.36,346.25,343.71,344.80,343.74,L8
2019-05-29 22:04:48+00:00,,,,389.03,398.46,401.55,,,389.39,381.75,385.97,384.18,385.06,396.72,389.34,397.65,,,,,,,,,,,,,383.88,394.66,413.19,400.57,398.09,392.78,392.32,,386.58,384.58,385.90,382.97,370.52,358.17,357.06,343.37,,,,,,,,,345.25,342.10,339.32,346.84,340.84,L7
2019-06-13 22:20:36+00:00,,389.04,398.86,406.14,410.55,412.88,406.37,398.65,394.05,401.95,397.53,393.39,397.08,398.39,395.83,396.83,397.33,397.32,396.47,390.66,392.87,394.96,389.41,387.04,385.48,384.23,373.76,372.66,375.12,392.98,399.23,391.37,392.88,391.96,393.07,386.47,384.43,383.34,380.80,371.26,368.58,360.52,354.29,349.61,348.32,347.32,356.12,351.07,346.59,353.44,363.59,358.29,347.54,338.94,347.34,354.77,,L8
2019-07-08 22:14:32+00:00,310.14,365.38,386.36,381.82,393.07,380.73,381.80,379.78,372.87,373.22,370.58,372.70,370.15,370.44,367.78,372.87,375.10,370.52,367.74,369.63,366.24,366.92,367.09,355.79,358.79,351.91,353.15,341.85,343.08,357.01,374.44,372.12,372.41,365.54,360.14,356.31,348.61,349.77,350.46,345.74,346.11,337.21,334.35,330.62,332.19,331.85,329.11,322.15,328.14,331.28,342.45,334.74,330.60,324.08,323.75,334.83,339.68,L8
2019-07-16 22:03:00+00:00,,365.86,389.98,387.59,394.77,396.01,391.46,386.85,388.16,387.63,,,,,,,,,,,,,,,,,,,,,,,,367.48,357.59,,,,,,,,,,320.99,319.38,332.62,324.71,323.34,326.29,329.20,337.03,332.47,333.05,337.00,343.82,356.04,L7
2019-07-23 22:08:55+00:00,,373.66,401.13,393.94,409.41,390.12,391.83,395.27,407.17,410.33,410.85,401.32,402.52,,,,,,,,393.42,402.08,,395.21,396.35,397.02,397.37,388.03,389.78,399.64,397.48,398.29,410.24,396.90,381.78,379.27,383.51,384.95,371.57,,,,,,358.11,350.94,352.72,358.00,335.14,351.40,361.05,350.67,352.02,358.25,,400.79,,L7
2019-08-17 22:01:42+00:00,,,,370.88,381.69,382.61,384.88,380.18,375.90,371.68,373.45,372.34,377.21,374.99,376.25,371.62,368.00,369.78,376.88,381.27,,,,,,,,,,369.54,377.77,379.36,373.60,372.53,364.89,357.51,358.16,354.68,354.53,352.51,346.39,342.18,337.51,333.43,,,,,,,,,354.03,342.58,342.37,361.78,376.38,L7
2019-09-09 22:06:54+00:00,341.88,358.70,383.63,383.46,388.38,389.95,390.32,383.90,380.34,379.60,380.74,377.01,,,,,,,,371.27,372.80,378.33,373.25,373.73,370.16,373.63,364.65,357.34,354.69,376.85,382.32,378.62,375.30,371.17,363.90,363.99,359.71,,,,,,,340.20,332.04,338.60,340.39,339.15,341.80,349.89,357.65,355.16,352.66,353.52,359.83,368.17,371.73,L7
2019-09-26 22:14:56+00:00,329.49,368.64,392.19,395.87,399.81,400.34,397.95,380.41,373.38,375.52,376.10,381.38,377.82,363.98,367.93,368.33,373.66,372.59,376.89,367.27,372.70,373.49,370.74,366.56,362.69,361.06,344.60,343.30,350.98,369.72,380.80,382.17,373.37,369.10,360.02,350.11,346.38,360.03,363.29,360.51,356.75,346.58,344.75,333.98,332.91,336.91,335.30,335.79,332.84,345.46,355.57,358.98,352.75,346.89,344.23,352.77,357.73,L8
2019-11-05 21:58:15+00:00,350.55,,,,,,,,,,,,374.35,374.68,368.98,372.86,377.12,382.99,381.13,370.70,373.38,377.52,374.77,374.64,377.65,377.58,372.52,,,,,,,,,,374.05,370.49,372.19,375.22,364.02,365.08,353.80,343.89,336.18,333.47,335.17,346.51,344.02,356.60,,,,,,,,L7
2019-11-13 22:14:57+00:00,347.75,359.90,384.72,383.58,391.43,394.04,389.71,378.45,378.86,373.75,382.14,378.59,375.59,377.09,371.69,373.93,371.09,379.38,379.04,385.03,379.39,380.59,383.24,385.56,385.05,387.41,374.74,368.42,369.18,379.88,384.39,391.43,385.66,378.00,379.74,369.17,363.18,358.24,359.84,355.46,352.72,349.61,339.09,340.35,333.54,344.22,350.10,355.65,352.73,359.24,,,,,,368.13,380.20,L8
2019-11-21 21:57:31+00:00,,348.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.80,353.35,354.13,345.66,338.20,338.81,328.36,326.33,331.98,344.92,341.89,340.62,344.63,358.45,,,,,,,L7
2020-01-15 22:00:56+00:00,,,,,,,,,,,,,,,,,,,,,,,,373.89,370.68,371.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2020-03-19 21:57:35+00:00,299.71,339.33,366.47,372.01,370.97,,,,,,,,,,,,,,,,,,,351.65,356.44,362.21,354.39,352.83,348.90,359.31,364.72,363.92,358.83,353.21,350.40,345.82,341.14,338.44,337.71,331.02,332.08,,,,,,324.13,324.99,,,,,,,,,,L7
2020-04-12 22:20:24+00:00,333.20,362.13,381.54,386.69,390.16,389.18,387.65,385.72,381.39,378.62,381.02,373.87,374.66,374.03,372.53,368.19,361.75,371.68,374.14,369.01,368.51,370.27,374.78,379.94,374.66,379.04,365.26,365.81,364.98,376.06,373.92,372.38,372.54,370.56,357.46,359.22,359.75,361.22,356.44,354.49,354.44,345.70,340.40,331.90,329.10,337.02,341.85,342.04,336.67,339.90,351.08,355.41,357.12,353.88,354.42,352.15,352.29,L8
2020-04-13 21:49:59+00:00,,,,,,368.64,367.25,362.42,358.83,362.30,363.14,357.19,358.85,360.71,357.26,353.02,352.72,351.95,353.92,353.07,353.41,356.15,,,,,,,,,,364.67,361.67,357.54,354.80,353.50,349.81,345.73,346.30,342.36,332.22,333.49,323.88,318.73,321.44,320.60,,,,,,,,,339.83,344.34,345.04,L7
2020-05-07 22:14:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.56,335.73,,,,,305.20,299.54,339.60,345.48,,374.93,316.67,320.92,334.62,,,332.29,341.10,335.65,330.32,L8
2020-05-14 22:20:12+00:00,326.75,374.10,384.38,394.61,395.41,389.46,387.99,386.93,380.11,382.32,381.95,378.17,373.70,372.43,373.74,374.87,381.36,380.69,373.86,367.77,376.86,386.71,388.89,379.82,382.39,385.41,379.04,367.60,369.23,386.64,391.40,381.98,381.75,381.31,377.41,377.01,372.08,373.21,368.28,369.71,359.68,354.87,353.80,350.35,343.35,343.45,347.12,344.13,345.20,343.09,357.91,358.19,357.95,352.62,347.80,356.96,358.69,L8
2020-05-30 22:20:16+00:00,324.01,381.68,389.40,396.12,393.40,393.22,390.84,384.22,382.39,385.43,387.94,388.04,383.28,381.37,378.40,375.92,375.81,374.11,378.36,373.37,382.64,384.63,389.58,374.11,374.92,380.90,376.55,367.16,369.98,383.94,393.16,388.35,387.39,380.96,374.33,364.56,366.39,366.54,367.20,360.44,352.90,351.33,339.39,335.17,334.44,342.36,348.92,349.57,349.78,350.98,358.77,354.44,355.96,358.91,359.73,360.37,356.79,L8
2020-05-31 21:47:06+00:00,318.21,377.62,398.61,,,,,,,,,,,,,,379.34,,,,,,,,,,366.57,364.44,351.94,394.98,,,,,,,,,,355.20,356.27,346.57,333.02,333.28,335.88,341.30,349.14,352.73,347.90,347.58,,,358.65,356.65,,,,L7
2020-06-07 21:52:52+00:00,280.93,356.85,376.29,378.88,384.81,379.46,,,,,,,360.43,359.15,,,,,,,,360.58,367.16,370.77,,,341.19,341.25,,362.29,360.49,,,,,,,337.05,335.02,329.73,329.22,316.92,306.09,,,315.36,320.91,323.74,329.07,329.97,,,,,340.82,329.45,,L7
2020-07-01 22:20:34+00:00,,374.38,,,,403.00,395.14,392.88,384.96,381.27,378.99,377.63,371.44,372.07,373.77,372.92,373.57,369.89,373.77,374.08,376.51,364.53,367.60,364.95,370.78,373.02,361.39,354.15,364.63,378.22,389.31,376.20,374.49,370.57,366.42,361.62,356.82,352.57,348.29,348.08,340.37,337.95,330.85,325.99,323.83,325.52,328.77,327.89,331.98,332.80,,,,,,,354.52,L8
2020-07-02 21:45:13+00:00,,,,,,,,388.43,381.27,377.06,,,,,,,,,,,,,,,,,,,,,,,379.29,374.09,,,362.83,358.94,,345.00,339.16,,,,,319.25,330.76,,,,,,,,,367.88,384.44,L7
2020-07-09 21:50:59+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.21,,,,349.83,334.14,,,331.99,332.68,351.27,,,,,,,,,,,,,,,L7
2020-07-10 22:14:27+00:00,306.94,370.56,381.86,387.97,393.66,388.32,390.80,386.65,378.22,379.70,382.36,377.46,379.11,368.76,369.16,371.76,369.85,368.63,368.88,369.53,367.61,373.96,380.39,374.78,376.42,377.79,370.39,358.87,361.33,369.71,375.41,377.84,368.41,366.52,366.89,355.55,357.05,358.12,359.07,355.28,345.11,338.08,328.47,324.64,324.75,326.60,335.14,334.73,334.00,349.62,354.87,358.85,353.22,355.06,357.27,362.98,369.30,L8
2020-07-17 22:20:40+00:00,312.22,371.17,396.67,403.58,405.81,405.40,405.22,399.06,396.14,389.24,390.21,387.75,385.39,385.70,382.78,379.97,381.12,382.09,378.29,386.40,384.24,386.42,386.06,383.10,383.83,387.55,379.61,369.26,368.60,385.39,389.80,391.12,388.61,387.79,383.81,371.85,364.34,368.59,373.77,362.28,356.05,348.29,340.21,334.40,336.37,333.67,343.79,343.40,344.44,351.51,362.38,363.57,355.43,353.82,352.79,358.48,364.57,L8
2020-07-18 21:44:15+00:00,,,,,,,,,,,,,,,,366.22,363.64,,,,,368.97,373.74,,,,363.71,355.29,,367.67,,,,,,,,,,352.93,344.07,,,,,330.88,338.08,342.14,333.86,341.94,,,350.22,,,,,L7
2020-07-25 21:50:00+00:00,308.07,338.00,,,,,,373.95,375.55,375.72,371.27,365.02,380.33,378.21,371.16,368.58,369.86,371.87,371.34,370.92,378.30,377.57,396.51,384.81,370.81,373.83,365.22,366.06,,,,,,372.73,367.22,369.46,364.82,362.53,364.67,357.10,348.63,336.40,329.41,324.70,329.37,325.87,336.72,331.72,335.26,339.91,353.62,362.29,,,,,,L7
2020-07-26 22:14:32+00:00,,383.84,399.13,405.97,408.60,402.09,402.65,397.81,388.49,380.06,387.16,388.94,390.05,386.22,381.44,380.57,383.57,381.24,382.95,380.11,384.67,386.05,386.54,385.46,381.75,379.35,371.92,370.63,373.18,387.05,392.39,385.50,387.38,389.00,381.37,373.51,368.80,371.41,365.38,363.89,354.59,343.00,342.94,333.14,337.82,339.63,345.69,344.03,341.74,348.19,366.66,366.43,352.51,354.60,358.28,362.39,366.85,L8
2020-08-10 21:48:59+00:00,300.11,350.92,369.27,376.90,379.85,377.90,374.73,373.30,363.39,355.76,360.28,358.23,356.85,357.96,356.48,351.81,354.99,352.46,,,,,,,366.00,364.68,358.94,338.00,355.71,367.83,374.03,366.41,367.83,357.74,358.68,353.98,349.50,345.80,340.82,336.82,324.25,318.95,317.36,,,,,326.16,330.97,335.96,352.52,354.10,347.26,349.37,357.05,352.35,356.23,L7
2020-08-27 22:14:44+00:00,337.83,361.94,384.64,387.51,390.26,386.13,385.23,385.10,379.55,382.23,382.45,385.24,380.31,380.86,378.69,378.96,379.45,367.79,367.85,376.28,373.00,378.29,383.09,375.22,372.97,382.93,380.49,359.94,367.78,382.61,384.17,376.39,378.20,371.67,373.72,373.95,365.89,363.90,357.01,350.87,346.62,337.54,338.00,330.80,330.02,341.52,342.90,352.57,,,,,,,,,,L8
2020-09-04 21:41:12+00:00,,,,,,,,,389.65,395.45,393.39,381.69,386.98,388.96,388.00,386.59,381.32,383.66,388.17,388.66,387.94,396.52,397.92,390.48,,,,,,,,,,377.28,375.02,381.19,366.29,360.51,367.52,361.01,354.23,345.20,341.73,335.75,330.37,343.92,352.42,,,,,,,,,,355.89,L7
2020-09-20 21:40:08+00:00,,,,,,,,,,,,,366.63,370.74,367.48,364.17,367.21,366.46,369.35,368.42,363.12,364.63,363.76,363.15,361.84,357.58,345.54,,,,,,,,,,346.55,340.32,338.22,329.37,322.44,319.15,312.25,308.05,305.28,314.14,319.91,321.73,317.90,327.09,,,,,,,,L7
2020-10-22 21:38:04+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,350.49,348.62,356.18,386.33,381.85,360.90,362.51,365.58,360.99,356.29,348.29,361.01,368.08,365.47,,,,,,,,,,355.72,373.61,367.77,361.84,358.06,357.16,350.53,353.88,L7
2020-11-23 21:35:53+00:00,,365.19,384.25,389.55,398.02,401.12,391.92,,,,,,,,,,,,375.07,370.58,370.79,375.09,373.02,372.68,377.94,376.68,375.27,374.34,376.90,389.93,392.05,385.92,,,,,,,,,,,325.07,322.26,326.30,329.94,335.44,337.30,337.79,337.79,354.76,348.35,341.26,343.66,335.77,335.73,,L7
2021-01-17 21:38:05+00:00,333.03,361.03,386.56,385.08,384.24,392.54,382.81,383.98,384.65,386.39,390.73,379.62,386.46,382.96,385.24,378.29,376.64,377.74,377.33,379.41,368.94,376.39,,,,,,371.36,373.54,380.81,375.23,387.20,381.67,368.43,362.02,352.15,350.49,347.81,336.92,333.33,326.74,321.84,325.15,318.13,317.72,322.38,327.78,,,,334.93,333.45,338.95,337.15,336.54,345.45,360.33,L7
2021-03-31 21:26:18+00:00,336.69,361.14,385.13,392.42,395.64,393.10,,,,,,,,,,,,370.15,374.76,376.53,383.28,387.35,379.70,387.98,383.55,384.40,374.05,362.27,367.92,371.11,373.60,,,,,,,,,,,,316.48,311.76,316.09,317.90,324.94,324.20,322.77,339.38,339.08,343.70,342.22,338.89,342.38,,,L7
2021-04-16 21:24:58+00:00,,,,,,,,,,,387.23,383.60,375.57,377.38,367.15,369.66,366.51,366.71,369.90,369.82,372.91,375.64,377.89,373.70,374.99,,,,,,,,,,350.89,342.63,341.52,335.48,338.63,332.12,325.96,320.86,311.47,308.56,306.23,312.86,323.74,322.51,322.40,,,,,,,,,L7
2021-05-02 21:23:37+00:00,325.59,374.30,,,,,,,,,,,,395.15,383.90,382.72,381.40,382.47,385.66,381.54,377.75,376.41,377.68,379.25,378.21,380.24,364.89,367.69,,,,,,,,,,354.76,346.66,338.47,326.35,322.33,316.20,311.98,312.75,318.24,326.75,326.79,325.86,334.71,339.11,333.83,,,,,,L7
2021-05-17 22:20:24+00:00,,,,,,,,,,,380.91,383.94,382.80,384.79,382.28,379.71,379.66,,,,,,,,,,,,,355.42,373.07,380.71,364.25,364.81,356.96,351.48,342.63,341.26,336.30,339.24,320.74,314.67,311.65,308.76,309.82,314.08,321.26,320.84,323.17,327.15,339.60,338.55,337.82,340.00,339.39,342.02,357.76,L8
2021-06-10 21:26:32+00:00,,,370.68,,,,,,,,,,,,,,,,,,,,,,,,,,,407.59,,,,,,,,,,,,,,,,,,,,,326.07,,,,,,382.69,L7
2021-06-11 22:14:25+00:00,,378.84,403.59,398.52,400.61,401.81,401.20,394.66,390.41,393.52,389.06,387.20,386.16,387.54,,,,,,,,387.08,388.01,385.09,387.15,388.78,375.54,369.21,365.37,372.38,375.07,378.95,371.83,364.09,357.71,350.48,346.67,346.16,346.48,340.96,334.14,322.93,314.65,317.62,314.39,319.28,326.37,330.22,329.74,336.66,340.41,349.20,347.29,348.35,,,,L8
2021-07-12 21:23:52+00:00,,,345.11,,,,,,,,,,,,,,,,,,,,,,,,,349.46,,381.96,337.71,,346.91,,,,332.53,328.68,,312.41,286.91,295.46,,,,,,,,,,,311.00,321.93,338.89,,351.43,L7
2021-07-28 21:22:29+00:00,,339.74,367.26,,,353.73,,,,,,,372.54,375.51,,,,,,,,,,372.29,,,371.23,360.59,360.06,364.21,360.87,,,,,,,,328.98,320.53,305.23,335.15,316.49,314.20,315.87,318.35,,,318.18,305.55,,,,,340.14,356.11,,L7
2021-08-05 22:20:52+00:00,321.66,333.33,350.29,354.53,357.32,365.21,375.34,380.88,381.36,384.29,385.42,385.56,385.57,384.35,384.87,378.17,368.45,368.03,373.09,371.27,370.03,387.65,389.40,387.25,390.54,390.16,380.91,374.11,379.72,382.90,368.90,368.91,366.83,361.26,355.31,355.21,357.75,353.39,349.53,342.66,339.30,332.27,325.38,318.05,322.59,325.16,329.65,338.16,341.95,341.13,342.29,348.08,345.63,350.55,362.69,371.51,376.65,L8
2021-08-13 21:21:03+00:00,,,353.52,370.47,365.90,,402.13,384.79,366.49,361.18,364.36,374.40,371.68,374.42,,,,391.30,388.85,381.19,376.43,377.92,370.94,,,,,,365.99,377.54,362.78,381.25,359.12,361.16,356.22,353.43,353.95,350.94,,,,325.48,325.42,327.22,317.96,325.46,332.13,335.15,,,,348.93,,,,,363.00,L7
2021-08-14 22:14:45+00:00,323.87,329.25,353.54,360.99,368.19,367.65,357.88,359.35,357.80,352.30,354.70,360.69,363.01,368.20,362.54,360.99,356.27,357.06,362.47,362.88,364.92,367.08,373.56,362.75,364.26,364.18,369.30,368.02,360.08,372.25,366.33,358.29,350.84,348.98,350.08,343.52,344.21,337.30,338.63,329.67,326.54,322.70,320.78,314.50,315.47,316.81,325.00,324.18,330.83,338.43,348.58,350.69,344.98,345.88,349.94,351.16,358.83,L8
2021-08-30 22:14:49+00:00,348.25,359.51,377.25,381.45,386.38,382.73,377.04,366.32,361.28,363.45,360.34,360.23,359.91,367.75,366.82,370.59,360.99,358.29,359.81,363.78,367.86,367.06,364.96,358.15,361.04,365.51,365.19,358.62,355.03,374.04,374.00,370.54,368.82,358.81,358.05,352.83,348.41,342.98,342.31,332.34,331.76,327.78,323.60,321.06,329.18,328.37,331.36,340.15,343.25,348.39,351.71,358.18,349.01,341.18,351.98,352.58,353.26,L8
2021-09-14 21:18:16+00:00,,355.63,375.25,383.41,381.02,373.12,368.71,359.48,363.51,364.53,,,,,,345.18,356.64,361.79,361.67,342.38,351.86,353.84,353.71,352.61,355.13,357.42,347.68,346.82,357.92,363.41,368.85,361.42,360.49,354.94,341.37,,,,,,314.27,311.87,318.49,306.89,311.94,316.59,,327.59,324.53,334.17,349.04,343.54,337.51,339.56,336.03,335.24,331.56,L7
2021-09-22 22:21:05+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.85,331.41,318.00,320.28,320.32,326.90,335.39,,,,,,,,,,,L8
2021-10-09 21:09:52+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,375.02,372.32,363.77,367.51,368.33,371.91,370.01,369.12,356.63,351.81,356.11,354.57,350.11,350.97,,,,,,,,,,352.54,353.66,361.79,359.00,356.13,353.87,362.44,365.25,L7
2021-11-01 21:13:58+00:00,335.48,353.90,370.92,378.61,383.88,378.64,370.56,353.82,351.83,347.41,344.33,342.13,344.10,345.45,338.27,339.98,341.47,342.75,344.81,348.07,352.75,351.74,,,,,339.44,340.97,346.81,357.02,358.54,351.54,349.08,344.10,331.76,332.50,336.52,340.13,339.93,328.28,319.13,308.16,297.96,297.81,301.83,300.50,,,,,338.17,333.90,325.54,331.38,324.31,322.80,346.11,L7
2021-11-02 22:15:01+00:00,334.77,360.82,376.10,376.88,387.18,381.83,380.52,357.44,348.49,344.11,341.58,348.84,,,,,,,,,,,,,,,338.35,335.32,342.35,,,,,,,,,,,,,329.78,318.71,312.35,320.79,319.98,323.02,330.93,325.53,334.43,344.13,340.14,336.19,333.56,335.44,330.75,350.24,L8
2021-12-12 22:14:55+00:00,351.56,373.80,385.76,392.98,385.32,384.82,380.19,371.90,372.08,372.76,370.08,362.00,361.50,368.35,366.11,360.66,368.48,366.67,369.76,363.40,363.56,363.76,366.29,357.26,361.05,365.98,357.00,357.41,357.44,364.07,366.28,367.54,364.06,360.14,358.69,352.63,353.59,349.00,344.33,341.75,330.66,322.49,320.17,306.74,312.74,324.47,327.52,328.33,332.89,338.31,353.33,345.14,331.03,328.97,330.23,335.02,369.28,L9
2021-12-19 22:21:04+00:00,330.68,359.60,375.23,379.84,385.61,382.16,370.12,362.00,361.05,358.85,362.31,358.93,357.37,357.43,360.19,358.97,359.98,359.67,361.58,363.96,361.65,364.87,368.51,365.10,360.99,365.36,354.21,345.47,344.85,358.24,357.84,360.72,360.43,357.31,353.91,348.40,349.71,345.43,342.24,340.40,335.02,326.48,319.46,313.60,317.99,323.57,327.18,328.13,327.48,334.60,338.69,341.01,331.05,335.77,341.08,,,L9
2022-01-28 22:20:55+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.37,334.43,332.22,328.38,321.41,330.45,338.77,340.77,344.32,343.10,353.10,352.21,348.87,348.87,346.04,349.93,356.79,L8
2022-02-14 22:14:48+00:00,347.09,376.29,,,,,,,,,,,,,,,,,366.66,366.64,360.88,366.05,365.90,365.47,363.93,365.65,359.20,359.92,357.46,361.65,365.98,366.58,359.20,352.66,351.93,349.16,349.71,350.26,,,,,,,,,,,,,,,,,,345.20,356.05,L9
2022-02-22 22:14:38+00:00,352.31,369.25,387.88,395.86,399.75,396.60,385.81,373.46,366.39,362.61,357.48,362.12,351.63,359.00,361.68,362.68,362.04,361.57,366.02,354.52,358.72,356.87,361.89,357.40,360.19,363.39,357.05,355.35,355.70,370.60,368.66,361.76,359.18,360.35,359.57,351.76,349.34,351.47,345.09,337.20,331.92,326.97,323.16,321.69,322.91,329.09,333.47,332.19,328.02,335.06,349.95,344.88,341.48,340.44,341.56,347.95,356.26,L8
2022-03-01 22:20:48+00:00,352.26,374.22,392.53,403.17,400.65,398.80,390.98,382.44,373.32,370.61,374.33,366.66,362.43,357.13,357.81,352.57,351.47,355.36,360.19,361.07,361.26,358.36,369.51,367.20,363.13,369.11,357.74,354.38,354.65,369.52,370.80,372.07,368.59,364.59,356.43,352.93,351.46,349.34,344.25,340.94,336.27,328.30,321.64,320.01,318.90,326.32,333.30,330.21,328.47,337.93,341.47,344.05,339.53,339.54,344.30,342.63,352.00,L8
2022-03-02 20:56:01+00:00,,,,,,388.58,382.82,371.44,365.01,362.17,360.12,353.24,361.82,356.66,353.67,351.58,347.22,354.87,357.06,362.20,358.60,356.33,,,,,,,,,,361.40,353.69,349.50,341.87,341.65,338.72,336.89,335.37,337.65,327.45,319.88,309.46,303.74,303.93,309.79,,,,,,,,,,337.09,349.14,L7
2022-03-18 20:54:24+00:00,334.71,355.27,,,,,,,,,,,,,356.59,356.11,347.27,350.60,364.88,364.91,360.35,357.05,357.91,363.79,362.97,364.17,355.99,347.33,,,,,,,,,,335.84,336.94,333.17,329.31,319.12,307.90,306.44,308.99,313.22,321.52,324.62,325.76,330.29,333.54,,,,,,,L7
2022-04-10 22:20:41+00:00,333.01,355.65,370.70,383.15,377.83,377.60,362.54,357.43,350.64,351.97,351.58,356.22,354.78,355.40,350.28,354.23,355.12,356.14,355.78,350.56,351.09,359.18,357.65,357.74,359.03,359.06,349.85,341.81,341.73,360.24,361.71,354.98,341.47,342.35,341.82,341.19,342.64,340.62,336.69,337.89,323.39,321.29,306.49,303.60,305.83,303.18,318.51,324.36,326.09,334.20,351.47,345.49,333.40,333.42,341.41,342.72,337.03,L9
2022-05-04 22:20:37+00:00,342.47,367.01,379.40,383.12,388.95,390.36,386.11,380.75,376.07,370.58,376.25,371.27,368.08,363.67,366.16,369.68,369.33,370.94,371.30,374.87,373.91,371.91,371.42,367.82,371.03,371.82,357.85,351.59,351.57,366.96,364.27,365.96,359.34,358.39,349.27,352.45,353.11,353.13,343.59,339.52,334.97,327.25,322.36,315.92,314.33,320.25,333.33,334.47,329.31,335.61,337.96,344.64,344.05,336.51,344.05,341.83,338.68,L8
2022-05-11 20:53:03+00:00,,368.94,405.71,,,,,369.40,370.94,365.06,349.17,361.06,348.40,,,,,,,,,,,,,,,,,,,,,,360.74,328.72,346.44,329.78,,,,,,,,,,,,,,,,,,,,L7
2022-06-05 22:20:51+00:00,310.20,375.17,395.57,392.15,390.95,388.01,386.94,386.31,378.52,382.91,387.40,381.30,382.17,380.45,380.19,381.39,379.60,376.34,377.27,380.06,377.80,378.72,376.57,372.85,367.47,370.93,356.93,353.43,353.13,368.12,367.52,366.87,365.25,353.28,356.71,358.35,353.82,349.35,345.80,340.91,335.36,326.13,324.63,313.28,318.15,321.07,322.73,322.78,322.56,332.99,335.31,344.47,338.19,338.69,345.02,349.08,370.38,L8
