dates,satname,nzd0400-0000,nzd0400-0001,nzd0400-0002,nzd0400-0003,nzd0400-0004,nzd0400-0005,nzd0400-0006,nzd0400-0007,nzd0400-0008,nzd0400-0009,nzd0400-0010,nzd0400-0011,nzd0400-0012,nzd0400-0013,nzd0400-0014,nzd0400-0015,nzd0400-0016,nzd0400-0017,nzd0400-0018,nzd0400-0019,nzd0400-0020,nzd0400-0021,nzd0400-0022,nzd0400-0023,nzd0400-0024,nzd0400-0025,nzd0400-0026,nzd0400-0027,nzd0400-0028,nzd0400-0029,nzd0400-0030,nzd0400-0031,nzd0400-0032,nzd0400-0033,nzd0400-0034,nzd0400-0035,nzd0400-0036,nzd0400-0037,nzd0400-0038,nzd0400-0039,nzd0400-0040,nzd0400-0041,nzd0400-0042,nzd0400-0043,nzd0400-0044,nzd0400-0045,nzd0400-0046,nzd0400-0047,nzd0400-0048,nzd0400-0049,nzd0400-0050,nzd0400-0051,nzd0400-0052,nzd0400-0053,nzd0400-0054,nzd0400-0055,nzd0400-0056,nzd0400-0057,nzd0400-0058,nzd0400-0059,nzd0400-0060,nzd0400-0061,nzd0400-0062,nzd0400-0063,nzd0400-0064,nzd0400-0065,nzd0400-0066,nzd0400-0067,nzd0400-0068,nzd0400-0069,nzd0400-0070,nzd0400-0071,nzd0400-0072,nzd0400-0073,nzd0400-0074,nzd0400-0075,nzd0400-0076,nzd0400-0077,nzd0400-0078,nzd0400-0079,nzd0400-0080,nzd0400-0081,nzd0400-0082,nzd0400-0083,nzd0400-0084,nzd0400-0085,nzd0400-0086,nzd0400-0087,nzd0400-0088,nzd0400-0089,nzd0400-0090,nzd0400-0091,nzd0400-0092,nzd0400-0093,nzd0400-0094,nzd0400-0095,nzd0400-0096,nzd0400-0097,nzd0400-0098,nzd0400-0099,nzd0400-0100,nzd0400-0101,nzd0400-0102,nzd0400-0103,nzd0400-0104,nzd0400-0105,nzd0400-0106,nzd0400-0107,nzd0400-0108,nzd0400-0109,nzd0400-0110,nzd0400-0111,nzd0400-0112,nzd0400-0113,nzd0400-0114,nzd0400-0115,nzd0400-0116,nzd0400-0117
2001-03-15 22:10:15+00:00,L7,493.30,507.86,503.80,496.68,456.23,384.89,380.65,367.91,356.13,362.92,369.10,360.37,343.68,329.16,318.06,326.54,333.13,331.74,335.01,341.38,345.53,346.37,344.79,344.32,345.84,343.93,347.04,369.22,383.94,389.00,400.80,391.82,378.93,342.59,336.84,333.76,327.46,322.76,321.00,302.81,300.59,303.32,302.90,319.77,323.66,320.16,329.93,334.10,330.66,328.10,327.85,315.62,311.39,316.63,310.73,315.89,276.33,241.83,252.87,265.13,298.91,299.93,305.60,304.77,308.52,317.48,322.01,330.43,337.40,344.81,345.58,352.83,357.70,362.07,363.04,377.84,384.22,388.98,391.29,393.39,398.13,396.82,389.68,391.96,395.68,387.83,380.14,376.31,371.73,373.29,377.42,380.14,385.95,390.65,397.47,394.24,396.96,400.30,399.61,401.00,399.23,394.14,400.26,400.80,400.86,401.56,400.06,400.08,400.96,394.20,387.59,379.10,376.21,383.40,384.37,380.83,366.75,360.62
2001-03-31 22:10:07+00:00,L7,144.63,416.15,457.05,456.98,446.05,420.56,405.03,391.62,376.04,351.54,352.05,368.11,372.74,361.68,347.79,335.89,331.31,326.17,327.00,334.81,339.75,356.97,354.58,354.67,356.44,356.95,362.99,365.55,379.31,392.28,407.77,390.67,383.59,373.44,344.74,337.82,337.06,334.80,336.70,316.57,318.13,331.30,328.72,333.88,332.38,336.23,337.57,333.33,336.06,337.33,335.72,324.04,312.87,318.98,322.81,330.00,328.64,308.39,307.37,302.81,311.51,311.15,310.20,313.09,323.21,330.44,345.37,355.58,361.23,360.48,373.04,378.45,380.77,383.90,385.91,386.80,401.36,408.76,416.18,416.21,419.80,417.60,415.09,407.68,402.88,406.92,402.56,401.77,394.88,395.45,389.70,390.32,407.61,416.42,406.50,396.64,402.01,403.66,402.40,401.23,397.38,401.53,407.48,410.93,413.11,415.77,415.42,410.24,426.77,410.22,403.70,398.98,387.98,391.83,388.19,386.22,374.05,365.31
2001-05-11 22:03:45+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,329.03,342.29,350.50,346.64,354.70,368.01,379.10,384.15,380.58,370.84,362.15,350.31,345.45,337.69,324.28,318.90,311.74,302.07,306.16,306.14,309.18,314.69,314.15,316.93,313.78,315.52,313.23,311.20,304.24,303.43,308.77,307.77,306.13,308.46,298.32,294.78,289.08,292.82,290.54,294.01,296.20,299.13,302.60,311.78,318.55,322.00,331.02,339.38,348.25,347.37,355.62,357.90,363.21,368.32,376.88,377.29,378.96,382.38,386.31,384.43,386.21,382.29,382.01,380.75,391.24,387.82,384.02,374.03,367.76,366.72,379.13,381.00,388.91,398.91,398.15,394.12,388.36,381.87,378.18,380.76,378.59,376.90,381.59,380.97,381.09,394.64,391.15,386.98,379.18,373.59,380.92,378.90,371.96,363.59,353.15
2001-05-27 22:03:36+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,358.24,368.48,381.12,389.87,396.14,413.53,402.85,408.61,,338.24,328.87,318.37,324.42,325.32,318.39,314.67,314.90,321.00,328.57,327.23,326.88,,,,,,,,,,,,,,,,,,,,,,,,,353.23,358.28,362.35,367.71,380.63,385.98,392.19,397.84,400.06,403.78,407.80,407.92,405.36,407.10,407.43,401.46,394.08,389.47,391.55,408.62,408.08,373.04,398.87,400.62,406.22,423.49,425.77,431.16,429.24,394.75,381.62,390.77,392.61,389.30,395.99,396.34,396.48,409.83,408.47,399.13,,,,,,,
2001-07-05 22:09:21+00:00,L7,,,,,,,,,,334.08,321.05,318.76,321.28,324.38,319.73,309.78,309.11,293.30,285.20,286.79,285.64,293.25,298.16,308.41,311.35,326.40,328.35,338.85,348.09,362.50,368.06,371.00,347.15,338.49,332.32,323.68,306.47,299.99,298.96,293.81,293.56,296.44,296.39,295.77,297.66,294.76,301.31,291.77,285.32,285.89,289.34,290.85,287.57,287.12,287.51,292.25,295.93,283.44,276.47,268.08,270.11,267.39,268.80,263.15,257.69,272.27,286.92,298.32,299.32,296.91,309.85,325.72,329.56,333.79,329.35,349.17,353.17,351.09,352.74,353.61,361.99,361.12,365.62,371.78,370.22,370.03,367.86,363.77,352.14,350.72,351.50,351.20,358.45,363.74,364.75,368.45,374.02,367.36,367.03,370.23,372.27,372.57,370.29,365.41,362.32,362.54,359.51,361.39,365.87,364.47,356.32,354.00,348.82,354.54,356.98,359.52,341.07,333.38
2001-07-14 22:03:09+00:00,L7,,,,,,,,,,,,,,,,,,,,318.09,302.48,313.04,338.77,338.33,337.18,344.64,340.30,345.48,359.39,389.93,404.72,401.83,389.67,377.71,368.29,354.43,333.44,312.37,307.08,304.17,301.52,305.61,311.10,317.62,319.61,317.70,321.25,331.18,327.06,331.60,331.67,328.37,327.14,325.56,322.73,317.96,324.05,313.54,304.76,299.39,296.00,296.12,295.39,295.91,305.18,,,,,,,,,,,,,,,379.18,381.38,390.37,386.80,397.82,393.67,391.65,392.07,388.18,383.81,382.52,378.20,382.89,392.40,397.05,388.00,399.07,401.95,396.75,390.49,389.99,399.99,390.15,386.44,383.60,380.52,380.68,379.38,376.56,,,,,,,,,,
2001-08-15 22:02:38+00:00,L7,402.33,369.93,384.98,391.66,414.00,438.75,439.92,390.80,359.80,349.54,345.21,333.79,309.69,309.37,311.85,321.03,320.02,309.87,300.01,298.34,299.33,303.40,306.36,311.91,317.66,328.38,333.71,348.70,353.70,359.67,365.58,359.78,351.89,348.30,339.95,327.51,316.68,312.17,303.04,296.62,291.79,291.13,290.72,292.78,296.32,295.51,300.37,299.26,305.68,300.47,296.58,304.49,312.07,309.27,306.44,307.18,306.04,294.11,285.93,282.91,277.40,273.83,275.92,273.03,263.55,289.20,297.23,299.84,306.90,316.36,321.30,330.91,332.30,343.38,337.98,355.06,360.53,359.41,357.29,358.07,363.60,363.70,362.48,363.92,360.80,363.10,363.82,364.18,364.01,365.14,356.66,360.80,371.84,377.92,381.04,375.48,375.54,378.12,372.09,370.22,366.60,370.56,372.46,371.97,367.83,370.72,367.94,367.10,369.38,370.81,364.62,360.05,360.12,365.61,365.84,,,
2001-08-31 22:02:29+00:00,L7,299.60,336.02,350.79,382.60,390.15,414.57,421.45,394.88,360.40,336.01,322.76,316.05,304.09,291.64,287.53,293.84,301.23,297.57,293.52,292.23,296.10,297.43,302.90,312.95,314.81,324.62,329.50,334.52,346.21,354.92,355.74,348.07,330.12,332.34,326.22,316.85,308.78,304.49,298.98,292.37,288.04,284.07,285.12,287.88,287.92,288.32,290.39,283.35,284.93,282.79,281.88,282.32,280.61,282.89,281.71,286.57,290.82,279.99,278.68,277.64,271.61,269.85,262.57,233.20,256.05,275.69,283.98,287.09,296.20,314.01,315.62,315.31,322.30,330.65,333.30,340.90,350.30,350.22,346.11,346.17,348.93,355.46,353.46,354.62,356.06,355.95,359.54,357.65,359.23,354.71,351.96,356.53,360.03,365.35,365.71,362.70,362.36,360.69,362.41,365.63,360.24,361.22,360.01,359.92,355.52,361.01,357.44,362.15,365.79,364.32,358.17,350.32,350.40,350.71,355.28,352.44,334.61,326.57
2001-09-07 22:08:34+00:00,L7,388.84,340.72,362.67,390.09,427.01,457.62,479.65,485.43,398.48,384.82,386.67,376.45,340.94,326.83,316.99,315.05,325.45,319.55,316.74,308.19,316.93,320.88,323.47,328.99,345.28,350.76,349.63,359.00,375.33,382.78,386.13,364.63,339.15,349.04,348.61,334.53,322.48,315.40,314.38,316.38,306.00,297.40,302.78,310.26,310.29,314.80,320.56,319.75,322.06,438.42,427.59,324.37,315.89,312.30,308.61,300.80,311.33,306.38,304.76,310.24,303.77,281.75,284.79,286.57,301.02,311.01,312.01,315.44,317.09,297.58,300.44,312.20,312.07,353.68,361.71,358.18,361.99,369.74,363.52,366.86,374.89,384.60,382.93,377.48,378.42,,,,,,,,,,,,,,,,,,,,366.99,363.76,361.29,,,,,,,,,,,
2001-09-23 22:08:26+00:00,L7,359.11,338.28,370.05,410.69,430.35,444.72,455.58,461.56,426.01,,343.42,346.56,338.74,333.08,331.98,317.74,323.54,316.12,318.70,,,,,,,,,,,,,,396.67,361.85,360.22,352.18,329.43,320.38,311.45,307.44,300.86,292.84,284.19,291.78,302.07,306.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.67,357.26,371.60,367.51,370.97,372.99,372.33,379.91,381.03,384.04,385.89,383.99,371.77,368.79,368.67,373.59,382.84,384.96,388.47,396.53,398.08,391.53,378.28,368.13,372.46,384.64,396.17,382.24,379.01,385.51,389.96,386.67,384.14,372.71,373.95,393.26,393.48,383.75,382.84,374.45,384.08,382.22,381.53,369.46,361.86
2001-11-03 22:02:10+00:00,L7,,316.72,426.04,437.05,436.24,424.02,415.30,407.52,393.52,379.92,354.29,343.02,339.99,337.15,313.69,304.41,306.28,297.16,294.37,292.74,293.32,297.34,302.34,317.84,326.87,335.29,341.61,352.02,356.62,360.31,364.36,354.85,342.45,337.09,330.77,321.01,314.43,309.58,300.27,297.49,292.76,288.66,286.36,287.33,291.62,287.74,286.29,282.79,284.98,283.13,283.84,280.66,279.01,281.10,292.66,293.52,298.18,275.15,270.78,268.17,269.14,280.49,279.89,283.50,262.10,282.50,283.49,286.14,298.50,296.88,304.91,321.10,328.60,333.60,338.60,350.65,350.36,351.38,353.53,348.03,346.97,345.48,346.36,351.31,349.27,350.56,351.58,346.77,348.81,354.18,353.29,349.60,359.92,373.56,379.76,377.82,369.18,364.83,360.31,357.10,346.07,347.19,354.22,357.00,357.85,361.16,358.52,359.93,363.44,362.56,357.13,354.05,343.94,351.30,351.28,347.58,334.07,326.34
2001-11-10 22:08:27+00:00,L7,,335.54,411.12,429.30,437.02,431.36,417.88,413.03,392.44,377.46,361.47,344.71,338.13,336.16,333.39,322.04,316.09,309.24,303.29,304.37,307.11,306.94,316.05,324.26,337.22,343.23,352.19,356.24,362.23,363.65,365.64,359.27,353.59,344.22,333.99,323.70,323.88,315.09,302.31,301.04,299.68,298.53,298.62,304.14,301.13,300.26,304.84,302.86,296.04,291.24,289.37,285.90,293.48,296.52,305.79,303.95,300.54,279.84,284.72,286.00,281.86,284.28,285.89,284.53,286.90,297.64,304.21,305.50,305.96,312.87,311.26,324.56,335.24,346.60,354.83,355.51,354.99,355.85,360.19,357.16,356.67,353.23,351.72,355.15,372.26,373.26,362.10,362.36,357.30,361.80,360.80,357.69,366.41,378.43,380.43,381.79,381.92,369.60,367.82,367.75,363.62,367.46,369.03,361.21,365.91,365.43,360.75,362.33,370.78,364.95,365.52,355.42,354.27,356.45,357.26,351.68,343.07,342.16
2001-12-21 22:02:29+00:00,L7,376.09,419.15,420.46,420.36,425.17,422.49,424.60,410.81,398.23,391.67,386.35,380.00,381.04,389.24,396.44,396.24,384.39,368.33,349.38,337.93,336.56,348.26,349.30,352.26,366.96,379.74,378.22,384.70,389.28,385.58,393.69,401.29,395.39,381.89,371.40,357.70,344.93,350.17,348.18,355.04,352.33,332.06,329.94,321.00,320.61,328.79,327.48,333.44,331.39,329.97,328.27,323.90,324.43,318.53,318.75,328.02,324.94,310.31,308.04,297.60,302.53,313.45,319.24,324.26,327.09,341.43,330.92,326.59,333.18,338.07,343.24,344.91,351.54,356.12,363.85,379.08,392.62,387.64,391.30,385.96,378.61,379.54,374.58,375.98,390.29,394.25,397.50,389.79,398.10,396.23,387.61,383.39,392.46,398.57,404.31,407.37,407.12,409.65,402.89,398.90,395.11,393.01,393.31,387.01,381.22,389.95,380.95,381.78,389.31,391.14,384.12,380.40,375.21,373.17,378.99,371.04,363.94,360.01
2002-01-22 22:02:40+00:00,L7,,382.75,410.37,406.10,407.93,406.77,398.96,386.28,375.35,373.49,366.68,365.32,369.65,372.74,377.76,383.44,388.38,384.23,376.56,339.97,333.44,335.34,340.80,344.97,353.60,363.28,372.67,378.15,381.32,380.41,387.81,380.90,373.74,367.32,365.80,358.44,350.26,353.12,345.17,323.98,319.17,322.44,324.70,325.61,323.39,318.24,322.47,321.34,322.39,317.81,318.33,320.34,323.88,319.55,318.95,318.77,318.00,305.46,302.05,303.14,298.41,299.54,296.88,302.86,306.61,311.06,309.58,317.36,329.55,334.70,344.04,349.98,354.54,363.36,368.89,368.87,377.69,,,,,,,,,,,,,,,,,,411.29,403.40,398.51,390.27,387.11,381.32,374.71,,,,,,,,,,,,,,,,,
2002-02-07 22:02:41+00:00,L7,314.74,399.78,395.99,389.99,388.44,386.14,380.65,368.60,354.18,349.18,342.16,340.79,343.52,344.52,350.25,366.75,367.76,370.76,366.88,349.50,326.28,310.79,315.83,322.36,328.38,333.55,339.52,346.95,350.78,353.74,358.97,349.37,342.55,334.10,330.67,325.91,320.29,316.34,312.20,307.17,302.86,301.64,299.53,300.80,296.17,295.54,293.03,291.81,293.03,293.49,295.14,295.09,294.12,295.62,299.36,295.33,293.88,274.84,272.39,280.03,279.09,283.43,283.95,280.74,282.50,295.92,301.21,301.51,309.96,316.29,316.43,331.78,332.69,331.57,338.42,346.71,349.94,349.34,353.00,356.12,358.74,357.95,358.08,360.72,361.05,362.47,361.22,360.25,354.87,352.98,350.07,352.35,362.86,371.29,378.27,370.91,372.79,366.98,364.94,358.23,359.53,362.19,369.33,366.07,367.69,363.47,358.60,362.69,367.40,365.38,362.87,352.39,351.61,347.78,350.46,344.17,334.85,329.06
2002-02-14 22:08:53+00:00,L7,314.76,410.72,402.43,384.48,387.13,384.06,376.78,366.83,354.57,351.99,344.13,338.21,347.32,352.87,357.61,363.61,371.69,366.19,360.33,352.20,336.46,315.97,313.94,323.22,333.12,334.75,341.16,350.25,352.34,356.60,359.10,350.82,343.04,335.15,329.26,324.73,317.98,313.86,305.85,300.79,302.52,302.83,302.96,300.17,294.16,297.21,292.52,290.34,289.27,292.79,296.55,298.21,298.70,297.41,296.02,299.70,294.99,273.12,277.46,280.52,285.61,289.77,288.09,290.89,295.75,301.30,302.86,305.74,313.42,322.00,322.88,333.88,338.12,341.29,342.92,351.79,358.11,362.16,359.95,356.95,357.42,355.77,355.92,365.02,365.34,364.10,363.09,363.49,361.30,356.86,354.24,357.35,370.41,375.44,379.37,376.49,369.94,369.38,364.92,361.16,360.37,361.96,368.73,366.59,362.79,365.71,359.67,362.96,363.99,361.46,353.92,351.53,346.17,344.37,345.19,344.63,338.44,336.20
2002-03-02 22:08:56+00:00,L7,431.96,434.72,401.24,403.13,391.25,389.18,380.93,366.25,354.00,345.76,335.27,333.54,329.46,327.79,335.68,346.74,354.57,356.01,360.49,353.09,351.09,348.81,336.32,327.66,333.48,334.42,343.24,350.77,356.44,359.54,365.33,357.76,339.70,335.86,328.64,316.74,312.11,308.82,311.34,304.35,295.04,295.37,295.73,301.36,300.60,295.12,291.82,280.45,286.24,290.80,292.23,288.78,292.29,296.08,300.97,296.69,293.89,273.38,278.03,283.40,287.81,294.12,298.66,301.11,300.66,300.89,316.42,305.56,302.96,300.81,312.61,327.28,332.16,346.82,349.01,352.20,356.02,357.71,354.81,362.59,352.26,356.44,360.24,352.58,358.28,365.55,377.04,369.33,359.41,355.74,349.87,352.12,362.79,371.81,374.64,382.84,378.75,373.30,369.93,371.98,363.79,358.90,365.04,360.14,362.69,369.90,367.26,366.12,376.23,372.99,367.41,362.28,358.89,362.35,364.06,359.83,352.15,343.19
2002-03-11 22:02:43+00:00,L7,,399.73,395.62,392.59,389.21,383.58,378.47,367.49,357.24,345.35,339.14,331.14,326.87,329.37,341.78,345.16,364.51,366.25,361.08,356.11,345.73,334.10,317.73,315.74,317.38,322.19,330.23,337.75,342.24,348.39,352.29,341.80,327.52,323.77,318.49,310.40,304.94,300.26,295.50,291.84,288.38,285.63,287.99,288.21,289.18,285.45,283.61,280.93,284.68,278.44,277.82,281.58,283.09,282.05,280.77,288.74,295.36,270.30,268.63,268.34,269.57,270.30,273.32,276.35,275.76,277.75,291.68,298.24,302.42,303.28,310.82,316.52,316.58,314.58,303.55,333.74,340.64,343.23,344.76,340.59,336.74,337.90,339.11,339.49,346.13,349.99,350.68,352.26,350.02,340.87,337.54,341.36,346.52,354.47,355.11,362.37,361.49,355.59,355.60,355.14,347.81,349.27,353.48,351.63,348.14,352.50,349.93,353.68,357.59,356.90,354.99,345.13,344.33,347.59,345.92,344.85,333.65,332.37
2002-05-14 22:02:31+00:00,L7,341.21,379.19,386.79,393.03,392.99,393.14,386.63,385.10,369.52,357.68,345.65,337.94,332.84,333.90,343.08,350.92,350.40,345.05,346.45,346.71,339.81,345.48,347.78,360.07,364.25,371.37,367.73,364.43,372.86,379.38,379.97,374.13,358.11,352.47,347.40,331.52,321.19,313.53,310.36,306.69,303.09,294.06,293.34,308.80,313.46,307.16,298.07,298.10,296.11,297.78,295.16,291.79,298.37,296.41,298.80,298.16,306.10,280.58,279.74,287.53,291.24,290.81,292.38,298.52,299.62,289.79,302.49,304.40,304.67,309.50,313.71,319.76,326.18,336.83,351.65,353.52,359.92,364.58,363.11,371.51,371.29,363.24,363.38,359.42,359.78,362.45,365.98,373.88,372.14,365.56,369.38,368.60,370.57,372.62,372.51,380.23,381.18,380.84,380.03,379.33,370.34,370.11,368.96,371.10,370.24,375.16,373.96,371.15,369.39,363.73,362.98,357.62,343.13,351.17,361.03,366.17,350.77,349.33
2002-05-30 22:02:25+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.35,375.66,350.68,330.81,331.12,323.37,315.28,311.87,312.14,315.65,316.68,320.17,306.39,306.70,311.14,318.64,318.21,323.69,323.14,323.45,314.55,319.19,,,,,,,,,,,,,,,,,,,,,,,,,,397.47,374.91,380.92,388.65,395.05,405.79,403.59,392.68,388.59,385.03,388.42,388.95,392.53,406.14,399.81,400.57,406.39,396.73,385.88,384.19,379.77,385.69,391.44,392.60,384.81,386.67,393.84,394.31,388.70,,,,,,,
2002-06-06 22:08:34+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,325.72,339.85,344.78,353.24,353.29,359.76,370.55,377.11,376.75,363.59,338.80,336.77,331.38,324.51,314.28,303.59,301.89,295.37,292.58,285.76,285.33,285.78,285.09,288.01,288.05,283.06,276.03,277.75,277.70,280.06,283.94,282.63,281.04,287.76,296.26,271.87,270.21,266.60,267.05,266.53,275.32,271.65,263.95,265.18,286.51,293.20,294.70,301.19,302.30,304.78,323.91,325.81,310.05,337.93,342.78,343.55,349.87,351.48,349.98,352.20,353.56,352.01,353.86,352.58,353.61,358.92,364.36,361.93,353.81,352.28,355.17,357.83,367.44,369.74,371.24,368.72,369.44,367.90,357.83,352.14,353.38,359.06,357.02,360.01,360.47,352.33,357.37,360.43,,,,,,,,
2002-07-24 22:08:14+00:00,L7,,373.34,407.65,387.21,372.55,367.74,361.18,356.51,349.45,333.60,322.68,320.13,319.94,326.54,327.99,334.63,337.75,333.73,326.37,321.55,318.67,317.08,316.97,326.28,333.38,345.17,355.04,361.78,368.28,379.02,378.22,374.87,360.66,349.43,328.38,311.28,305.87,298.56,302.06,303.58,300.90,296.97,297.38,296.95,289.68,290.60,290.91,290.41,287.85,291.09,209.34,,,,,,,,,,,,,,,,,,,292.44,293.88,298.12,307.74,293.54,300.94,339.15,342.51,348.61,348.24,350.93,356.43,357.08,351.53,351.18,352.89,350.17,355.09,356.59,355.52,356.15,350.76,350.74,353.25,352.82,355.82,359.52,359.45,358.27,359.16,359.75,350.97,350.34,353.65,354.13,350.46,353.47,345.93,340.94,346.74,347.86,,,,,,,,
2002-08-18 22:01:57+00:00,L7,,,,,,,,,,,,313.45,309.87,298.81,299.82,306.27,313.38,307.57,299.98,302.13,307.85,310.19,321.30,330.48,328.95,329.35,337.99,345.81,359.54,368.23,374.67,372.29,363.03,345.94,327.02,314.46,303.13,300.15,294.73,294.72,289.44,284.60,288.56,290.90,290.26,287.97,287.34,280.81,280.10,284.45,284.82,284.41,281.81,288.57,292.14,293.76,296.32,276.11,269.35,266.77,264.99,265.78,265.28,251.78,250.35,270.90,282.68,290.00,291.12,295.48,305.05,305.93,313.74,303.79,305.97,338.97,338.13,342.89,344.67,346.63,339.85,344.06,343.40,349.93,353.49,351.79,351.77,351.26,348.64,347.22,346.81,349.99,354.05,354.77,357.16,361.25,365.82,365.56,364.84,363.29,354.39,354.65,355.85,353.54,346.35,350.12,348.88,344.60,347.01,341.72,,,,,,,,
2002-08-25 22:08:00+00:00,L7,,,,,,,,,,,,,,,,,,,,,326.19,323.24,328.69,332.81,343.09,349.70,348.92,348.30,352.39,358.42,369.42,367.39,365.37,349.31,333.88,325.06,308.37,296.86,291.80,291.63,281.81,286.89,289.18,290.61,293.68,292.67,295.60,293.24,294.32,296.53,290.41,287.05,280.39,282.57,285.00,294.02,295.68,271.38,270.10,269.13,259.91,257.59,258.38,269.98,261.98,269.19,277.69,280.32,279.96,291.81,292.68,296.72,308.47,322.01,331.02,342.52,343.44,340.77,345.79,345.48,341.27,342.76,340.65,346.06,346.56,349.21,356.45,354.52,354.50,354.81,355.72,350.84,354.59,355.10,360.96,364.04,368.51,365.70,364.26,358.36,350.72,353.39,355.53,359.50,354.78,357.73,350.04,344.56,351.56,340.23,,,,,,,,
2002-10-05 22:01:31+00:00,L7,374.73,376.90,377.67,386.53,389.26,375.07,352.73,340.93,330.29,324.76,324.19,322.87,329.34,335.85,329.62,319.50,314.60,307.74,306.08,304.23,310.34,311.77,313.74,322.63,326.88,335.53,345.66,352.85,362.39,358.94,359.90,358.44,351.39,344.79,333.05,330.18,317.89,303.48,295.58,289.67,282.55,275.39,275.23,280.94,286.06,288.70,287.28,277.67,277.39,277.50,278.58,282.37,279.77,280.49,276.15,284.42,289.20,270.58,263.59,258.81,257.38,257.52,255.87,239.92,240.29,253.94,275.01,273.56,284.17,287.45,293.61,302.55,303.28,283.98,306.58,330.39,334.71,339.52,343.56,343.17,345.67,349.95,350.36,344.34,343.76,343.99,345.25,343.68,344.06,343.83,345.33,350.57,359.26,362.17,366.82,370.37,369.13,360.76,358.44,350.87,343.70,339.52,338.93,343.77,341.47,345.01,337.32,336.71,346.39,336.14,333.78,331.88,328.99,331.25,334.44,333.97,322.66,310.02
2002-11-29 22:08:13+00:00,L7,441.21,402.90,390.95,388.16,371.00,361.85,350.56,343.98,346.32,354.23,368.02,376.80,365.24,336.70,320.06,315.82,330.06,338.07,346.49,348.10,350.34,343.12,341.97,342.83,351.70,357.21,364.46,376.91,384.90,386.47,393.09,392.74,372.92,344.67,332.72,327.07,327.48,326.81,320.40,311.05,308.13,310.27,311.69,312.71,311.99,307.69,308.54,301.92,295.78,297.96,299.78,298.10,295.07,301.38,297.51,297.12,293.75,278.03,276.47,278.89,278.27,271.97,271.65,271.97,278.66,285.91,295.11,296.70,306.25,303.04,308.68,318.10,326.22,336.09,345.30,354.27,354.34,363.32,358.15,353.13,355.86,363.97,366.75,362.16,363.27,366.47,367.37,368.37,368.29,364.36,366.89,369.38,380.55,385.35,386.30,387.19,383.01,380.06,374.16,366.45,358.54,361.81,360.93,361.30,359.85,358.59,358.21,352.88,359.61,353.27,350.83,351.02,351.55,358.03,356.36,353.21,338.61,336.49
2002-12-08 22:02:03+00:00,L7,482.34,446.07,423.45,406.13,382.84,369.33,349.93,344.97,343.41,341.96,356.33,381.05,386.76,374.04,355.35,335.15,332.46,330.40,339.99,351.83,357.05,367.57,362.00,360.91,364.66,366.78,373.09,385.19,395.61,394.94,395.42,396.98,396.09,362.03,345.51,340.48,327.18,327.90,325.30,309.30,309.82,312.11,314.24,318.12,323.58,318.33,320.11,313.64,309.20,314.55,316.15,312.44,308.02,306.24,304.99,300.64,305.08,288.44,293.13,286.79,291.66,288.76,292.48,292.60,296.08,302.94,313.15,308.53,312.82,316.40,313.63,317.29,321.71,336.41,346.28,359.77,360.15,363.37,372.45,371.24,374.35,379.07,369.35,369.69,374.11,378.53,381.64,375.60,383.33,374.12,369.49,375.70,389.65,397.35,399.19,401.83,397.61,397.51,395.96,385.18,373.81,375.68,373.38,373.94,372.17,375.89,370.63,369.48,373.31,369.41,363.87,359.49,357.68,361.36,363.81,362.10,350.74,342.22
2002-12-31 22:08:20+00:00,L7,395.92,392.68,377.39,368.03,347.81,336.65,324.90,315.11,316.08,318.08,321.82,329.49,338.85,342.13,345.09,333.81,317.14,305.97,303.32,303.73,316.43,327.88,344.61,344.10,345.74,343.46,353.82,358.29,365.83,371.88,371.24,367.06,353.46,338.91,329.83,318.76,307.37,296.64,294.20,296.71,298.88,297.36,297.99,299.00,293.00,291.73,289.33,282.49,283.65,274.23,277.92,278.86,283.80,285.24,283.87,288.88,287.61,262.32,267.38,265.02,262.87,263.29,259.61,264.36,268.49,260.00,280.65,294.42,295.52,305.40,309.89,315.08,315.68,323.77,,334.29,343.89,351.97,353.37,353.69,353.21,353.55,351.51,348.88,347.88,349.61,348.91,352.54,348.99,350.53,351.04,353.77,361.65,367.67,371.73,369.89,368.39,363.49,364.05,362.47,356.93,352.37,355.73,349.95,346.04,346.13,340.97,340.20,348.59,342.17,329.88,332.22,328.29,332.42,339.01,328.42,315.42,315.28
