dates,satname,nzd0353-0000,nzd0353-0001,nzd0353-0002,nzd0353-0003,nzd0353-0004,nzd0353-0005,nzd0353-0006,nzd0353-0007,nzd0353-0008,nzd0353-0009,nzd0353-0010,nzd0353-0011,nzd0353-0012,nzd0353-0013,nzd0353-0014,nzd0353-0015,nzd0353-0016,nzd0353-0017,nzd0353-0018,nzd0353-0019,nzd0353-0020,nzd0353-0021,nzd0353-0022,nzd0353-0023,nzd0353-0024,nzd0353-0025,nzd0353-0026,nzd0353-0027,nzd0353-0028,nzd0353-0029,nzd0353-0030,nzd0353-0031,nzd0353-0032,nzd0353-0033,nzd0353-0034,nzd0353-0035,nzd0353-0036,nzd0353-0037,nzd0353-0038,nzd0353-0039,nzd0353-0040,nzd0353-0041,nzd0353-0042,nzd0353-0043,nzd0353-0044,nzd0353-0045,nzd0353-0046,nzd0353-0047,nzd0353-0048,nzd0353-0049,nzd0353-0050,nzd0353-0051,nzd0353-0052,nzd0353-0053,nzd0353-0054,nzd0353-0055,nzd0353-0056,nzd0353-0057,nzd0353-0058,nzd0353-0059,nzd0353-0060,nzd0353-0061,nzd0353-0062,nzd0353-0063,nzd0353-0064,nzd0353-0065,nzd0353-0066,nzd0353-0067,nzd0353-0068,nzd0353-0069,nzd0353-0070,nzd0353-0071,nzd0353-0072,nzd0353-0073,nzd0353-0074,nzd0353-0075,nzd0353-0076,nzd0353-0077,nzd0353-0078,nzd0353-0079,nzd0353-0080,nzd0353-0081,nzd0353-0082,nzd0353-0083,nzd0353-0084,nzd0353-0085,nzd0353-0086,nzd0353-0087,nzd0353-0088,nzd0353-0089,nzd0353-0090,nzd0353-0091,nzd0353-0092,nzd0353-0093,nzd0353-0094,nzd0353-0095,nzd0353-0096,nzd0353-0097,nzd0353-0098,nzd0353-0099,nzd0353-0100,nzd0353-0101,nzd0353-0102,nzd0353-0103,nzd0353-0104,nzd0353-0105,nzd0353-0106,nzd0353-0107,nzd0353-0108,nzd0353-0109,nzd0353-0110,nzd0353-0111,nzd0353-0112,nzd0353-0113,nzd0353-0114,nzd0353-0115,nzd0353-0116,nzd0353-0117,nzd0353-0118,nzd0353-0119,nzd0353-0120,nzd0353-0121,nzd0353-0122,nzd0353-0123,nzd0353-0124,nzd0353-0125,nzd0353-0126,nzd0353-0127,nzd0353-0128,nzd0353-0129,nzd0353-0130,nzd0353-0131,nzd0353-0132,nzd0353-0133,nzd0353-0134,nzd0353-0135,nzd0353-0136,nzd0353-0137,nzd0353-0138,nzd0353-0139,nzd0353-0140,nzd0353-0141,nzd0353-0142,nzd0353-0143,nzd0353-0144,nzd0353-0145,nzd0353-0146,nzd0353-0147,nzd0353-0148,nzd0353-0149,nzd0353-0150,nzd0353-0151,nzd0353-0152,nzd0353-0153,nzd0353-0154,nzd0353-0155,nzd0353-0156,nzd0353-0157,nzd0353-0158,nzd0353-0159,nzd0353-0160,nzd0353-0161,nzd0353-0162
2000-11-25 21:57:34+00:00,L7,,,,,,324.46,328.70,329.22,326.44,332.12,324.53,330.02,330.42,328.62,332.89,330.02,336.17,339.22,338.72,335.53,337.98,330.06,337.18,342.86,341.12,333.21,331.35,328.57,334.49,335.84,335.10,329.52,334.93,333.02,334.43,334.53,330.09,327.59,322.88,318.21,317.22,318.51,325.70,336.11,325.85,331.21,321.88,308.17,314.09,264.15,310.06,305.78,293.64,286.56,296.28,289.38,287.60,289.34,294.46,300.63,297.85,304.83,303.57,299.79,298.63,298.01,296.09,291.45,288.83,290.01,296.21,289.01,288.81,289.84,291.17,300.03,303.51,299.21,300.75,295.22,288.44,284.20,273.69,277.92,269.60,272.33,271.33,270.16,267.42,271.91,269.42,263.84,267.51,270.52,269.98,269.57,274.32,268.32,271.72,275.40,273.32,278.85,281.71,282.59,280.60,290.97,292.96,297.04,299.40,300.65,309.73,308.44,317.89,320.31,331.60,336.81,344.05,345.51,347.23,358.22,357.58,368.39,368.68,372.36,367.90,359.41,362.05,352.38,356.52,342.77,345.53,340.96,343.78,338.77,332.49,326.12,330.70,326.67,318.71,317.51,314.72,310.95,301.11,303.61,295.77,298.81,302.19,304.66,300.71,303.93,304.19,303.08,313.55,320.60,323.68,322.59,327.04,329.31,332.20,326.77,327.81,327.04,343.42
2000-12-04 21:51:22+00:00,L7,339.35,339.67,340.57,337.85,337.46,335.47,334.46,332.43,330.82,337.23,328.01,334.78,335.41,342.65,341.33,343.79,343.38,345.20,343.64,342.47,343.25,335.22,332.94,338.09,337.61,341.01,343.16,339.32,337.26,330.34,338.62,333.07,339.10,335.60,335.27,337.66,334.30,330.00,324.79,325.11,322.64,319.33,329.54,332.38,342.67,337.81,329.79,324.01,325.54,272.32,314.73,313.73,304.10,300.57,300.44,305.30,300.20,303.96,310.88,304.88,306.86,308.70,310.05,313.54,314.02,305.02,299.14,305.21,302.91,305.63,299.92,294.45,301.28,294.44,307.18,316.56,313.52,306.28,303.31,302.29,297.99,295.79,289.41,290.84,282.13,278.36,278.60,271.25,279.18,275.88,276.16,279.61,274.02,280.40,281.10,283.75,281.15,285.33,287.50,285.38,287.50,288.44,293.36,300.08,297.33,302.74,308.38,307.62,305.48,310.90,311.41,322.87,324.55,333.88,340.93,343.82,351.54,352.59,354.36,354.98,368.91,378.51,383.84,384.72,377.12,375.67,368.80,370.03,363.04,357.71,350.34,351.19,353.87,350.58,349.06,341.20,339.60,337.12,337.72,328.40,319.72,316.32,315.40,308.46,304.16,301.07,303.65,308.66,312.74,305.07,307.14,319.40,323.08,329.96,332.81,340.79,332.31,333.74,336.22,330.28,338.75,345.07,351.98
2000-12-20 21:51:28+00:00,L7,324.98,322.07,320.22,325.14,327.19,321.69,321.86,321.53,329.98,326.67,331.80,327.88,332.65,332.45,333.21,333.97,336.15,337.74,343.83,343.21,338.73,334.48,340.11,336.85,344.52,337.43,333.20,331.14,332.70,329.91,326.36,334.36,341.81,336.79,337.05,334.77,333.39,326.18,327.04,327.68,322.96,326.18,327.03,328.05,335.63,336.32,332.94,324.79,308.77,240.87,295.70,303.97,299.19,294.95,296.80,298.02,299.41,298.99,299.69,300.96,300.21,301.78,304.36,307.16,304.80,303.70,304.33,303.01,304.75,298.03,299.78,301.12,296.70,299.30,305.65,310.45,312.33,306.57,297.71,291.94,293.43,285.26,277.75,279.31,274.74,271.35,268.58,265.28,269.25,275.49,276.11,272.62,278.25,277.90,275.10,278.10,279.55,277.59,278.61,281.77,290.59,286.95,287.60,293.33,293.26,296.79,302.07,306.42,306.00,315.82,316.06,322.76,327.11,331.41,341.36,346.60,351.55,350.08,357.27,366.30,372.05,377.91,378.31,387.77,379.80,380.15,371.59,369.47,364.59,362.68,357.57,353.71,355.57,357.19,345.67,340.62,342.15,337.99,335.75,338.26,342.62,451.91,459.15,456.60,309.93,311.89,311.40,311.37,314.56,318.60,313.70,326.34,332.31,339.87,348.48,345.60,346.79,338.58,346.49,346.46,346.24,348.22,358.77
2001-01-05 21:51:28+00:00,L7,348.72,349.07,345.78,347.12,345.35,342.76,341.28,340.55,341.41,341.86,346.81,345.00,354.11,351.76,353.99,353.37,353.03,356.83,357.53,357.18,354.77,353.42,356.79,358.75,360.40,350.51,344.04,341.16,348.07,354.53,349.71,351.87,349.43,350.26,354.60,352.82,350.15,349.07,344.15,338.06,324.37,335.41,346.25,348.36,349.50,347.80,343.20,330.47,307.34,338.49,345.31,329.77,310.32,307.54,309.09,311.49,312.73,312.85,315.66,308.88,311.98,317.13,316.76,321.13,320.79,316.76,310.56,314.60,312.57,312.55,308.55,313.92,308.13,307.34,314.48,318.00,317.02,315.05,310.23,315.82,312.79,306.24,295.65,293.36,293.48,290.15,286.64,283.07,280.17,289.55,290.27,291.21,290.00,287.79,283.04,285.17,294.28,294.25,298.61,297.86,298.99,304.19,307.93,305.34,305.23,313.83,316.76,320.67,322.61,327.65,328.05,336.97,341.77,346.26,350.15,354.94,365.73,367.01,372.04,380.15,385.41,385.89,392.55,399.81,396.95,390.77,381.92,378.43,375.37,369.67,367.76,365.06,362.21,360.25,354.76,347.85,350.20,340.32,343.49,337.19,335.11,329.23,323.13,318.01,317.28,317.60,319.69,322.75,322.55,323.46,328.78,332.99,335.63,342.26,346.10,352.76,352.14,349.23,348.06,350.16,348.80,351.22,363.10
2001-02-06 21:51:26+00:00,L7,317.63,319.72,322.53,325.61,324.70,313.17,313.05,313.71,305.26,309.93,311.37,318.16,319.41,325.03,324.39,314.19,323.30,316.34,314.72,320.76,321.10,319.68,319.55,324.86,328.53,318.41,309.35,309.95,327.91,320.77,321.75,318.54,321.47,326.14,329.36,330.67,326.40,311.86,309.38,309.47,308.83,303.91,301.62,311.14,310.49,318.66,310.70,321.73,318.82,311.16,316.94,308.76,303.56,286.51,284.04,275.85,282.43,278.75,278.17,289.30,282.82,285.24,284.03,298.01,294.41,286.22,288.28,282.80,286.35,283.71,278.20,276.69,283.70,298.87,297.54,298.35,293.48,277.74,283.20,281.41,277.74,273.23,277.54,272.60,269.16,257.63,246.17,257.69,255.41,267.32,265.38,264.61,262.61,254.62,269.09,258.61,263.74,265.61,269.56,265.52,265.68,279.27,279.17,280.15,276.54,280.84,283.57,284.99,292.52,292.64,305.91,313.49,317.40,320.02,323.70,335.93,342.39,337.21,346.36,351.65,362.10,368.58,370.48,378.60,371.51,361.58,361.56,356.20,354.35,349.31,338.88,341.47,343.35,332.30,324.37,327.85,321.48,324.79,317.98,311.49,310.44,296.50,299.70,291.62,281.40,288.51,288.62,287.78,291.61,289.43,297.59,298.05,305.09,312.68,321.15,,,,,,,,
2001-04-02 21:57:18+00:00,L7,332.76,330.87,332.29,334.63,328.65,327.68,328.33,331.93,330.57,329.00,329.61,327.70,329.33,333.77,335.55,335.68,334.66,336.59,337.40,340.30,341.91,335.98,344.35,353.79,349.19,340.50,333.08,325.12,324.46,325.68,333.77,335.64,333.72,336.54,330.47,328.96,326.16,323.04,323.20,312.90,302.18,312.53,312.97,319.03,319.52,330.50,329.45,322.85,325.07,324.66,321.98,318.76,312.25,306.30,300.43,295.10,300.75,298.70,300.63,300.79,305.14,306.10,302.43,311.08,303.89,302.00,295.34,302.91,298.46,294.62,290.05,292.92,288.66,295.96,298.98,307.91,306.19,302.65,298.14,296.82,296.85,287.65,278.10,265.52,272.66,276.30,262.09,273.34,266.70,274.72,273.83,267.10,264.76,266.91,274.42,280.45,276.88,280.13,282.76,277.88,278.97,281.79,279.86,282.16,288.67,290.21,292.84,306.50,305.42,314.15,319.80,318.27,324.78,332.24,338.65,340.48,348.50,351.68,359.45,361.66,362.01,374.75,377.27,381.86,374.90,369.11,356.86,359.87,359.03,355.61,348.82,346.57,349.11,347.54,339.32,338.77,338.86,336.32,329.20,332.25,323.12,314.34,311.37,307.86,301.96,297.33,299.44,305.07,310.68,310.45,311.43,310.57,312.71,315.66,320.87,325.76,325.03,333.33,330.70,331.91,329.79,333.27,348.20
2001-05-13 21:50:57+00:00,L7,336.13,329.20,332.38,322.58,323.84,325.26,322.63,315.42,317.62,326.67,323.24,325.87,335.54,327.25,321.75,331.14,326.91,325.66,310.56,329.41,334.07,339.45,335.74,335.53,338.83,334.37,328.83,321.13,321.84,320.83,323.54,322.11,324.97,322.00,320.91,316.39,321.54,320.00,320.37,,,312.55,312.88,312.51,320.66,322.61,327.24,325.38,308.69,243.68,308.22,308.79,294.59,288.42,294.47,291.99,299.79,299.11,299.90,299.21,299.70,303.55,304.31,303.35,302.38,300.02,298.27,297.35,292.52,286.36,295.61,285.54,290.41,299.55,300.08,306.99,298.97,299.98,289.90,288.74,283.55,280.70,280.29,274.94,269.62,268.05,265.56,262.67,266.73,265.42,271.78,272.13,271.46,273.59,274.03,275.10,276.41,274.82,276.11,277.92,277.47,281.38,279.46,283.41,284.74,289.41,295.55,298.11,293.69,297.45,309.53,313.98,318.56,323.44,331.48,334.50,,,341.30,351.60,359.69,360.86,370.94,380.36,376.01,368.83,,,358.81,352.05,341.33,342.12,341.91,341.77,336.62,332.15,328.34,324.02,319.84,321.95,317.75,316.74,308.73,302.40,297.87,294.52,295.95,299.82,303.37,307.68,305.27,304.47,309.04,312.55,325.99,327.11,333.36,330.17,330.25,328.86,327.18,330.44,339.87
2001-05-20 21:57:04+00:00,L7,,,,,,,,,,331.42,332.71,337.06,335.99,341.54,339.16,345.25,344.92,349.05,218.53,338.67,336.59,336.20,342.52,341.79,342.63,332.60,325.13,329.62,328.59,336.31,340.52,331.77,329.56,326.98,325.58,326.14,319.07,318.18,312.79,,,307.73,320.00,315.51,319.05,325.25,325.12,313.42,308.36,284.24,316.30,312.08,309.77,299.54,302.40,304.30,302.05,297.68,300.44,302.29,300.08,302.44,301.40,300.14,296.12,297.65,299.63,303.68,303.19,299.25,296.59,291.63,298.49,294.59,303.25,309.28,308.91,303.63,299.83,297.73,288.45,284.00,280.67,279.14,274.14,274.79,275.43,272.28,273.38,274.41,273.29,277.44,275.58,274.65,278.65,278.69,280.22,284.26,282.71,285.03,287.11,289.40,288.09,300.78,302.36,300.79,303.32,308.48,306.68,312.06,326.22,323.91,330.34,333.27,341.85,343.16,,,355.23,362.86,363.25,381.93,380.11,384.20,383.92,378.23,,,364.71,363.23,356.36,358.80,358.32,350.54,343.65,341.77,339.53,338.83,329.37,330.02,324.25,315.81,316.15,312.90,303.65,304.48,308.45,309.93,312.58,313.55,303.36,309.75,318.97,325.83,327.92,,335.07,336.41,335.44,330.73,334.58,344.20,356.56
2001-06-05 21:56:52+00:00,L7,339.09,327.87,335.60,318.71,318.99,325.59,318.32,315.28,314.79,324.14,328.01,330.13,339.58,336.25,198.14,197.64,194.74,215.36,213.01,201.76,193.21,200.94,192.57,207.33,188.93,197.25,209.54,294.69,324.49,184.67,325.10,321.94,338.51,339.31,337.07,327.41,318.84,325.12,315.94,,,307.98,315.51,313.46,319.25,,328.69,328.94,328.19,327.88,321.52,322.56,308.87,297.41,298.75,298.01,306.07,301.44,302.93,299.77,292.60,301.33,301.97,309.19,308.23,299.80,296.88,289.73,288.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.07,304.35,298.71,334.46,297.80,296.84,,,320.41,332.56,348.32,343.35,334.08,,,,353.07,358.61,375.36,380.88,379.41,,,,,,145.39,77.95,158.72,333.66,339.83,327.95,325.71,328.90,334.10,334.26,327.39,313.24,307.91,307.49,310.00,303.94,301.36,294.19,288.38,290.35,315.46,308.29,320.33,313.81,322.94,326.03,327.02,335.47,336.21,334.57,335.07,332.92,336.55,
2001-08-24 21:56:00+00:00,L7,337.68,343.52,338.71,334.47,328.62,324.49,330.39,332.50,327.90,323.55,331.68,338.36,342.72,337.10,336.26,335.70,330.93,337.94,342.60,342.72,340.49,340.39,336.00,342.26,336.81,341.11,335.76,336.51,330.06,327.93,324.68,326.86,333.46,332.56,330.47,331.95,322.94,305.38,267.59,,,303.11,311.60,320.64,318.35,324.47,327.13,322.87,303.59,,273.46,317.73,318.12,304.89,297.41,297.73,292.57,298.99,310.32,301.07,308.86,310.62,316.91,312.69,315.09,307.81,,,301.12,,,,309.33,307.30,311.59,313.68,317.87,306.73,306.64,298.44,297.77,294.63,286.25,,,,,,,,,,,270.62,274.09,277.10,277.24,284.99,279.33,286.29,287.38,285.27,282.85,287.96,289.98,297.68,303.25,299.20,293.87,301.70,311.34,320.03,318.86,326.25,337.61,348.50,347.59,348.65,357.62,368.48,376.22,371.77,373.92,390.23,392.17,384.35,368.09,359.74,353.27,353.37,350.68,349.36,337.12,345.28,337.27,330.66,330.77,327.70,329.72,318.02,312.58,312.73,304.51,297.47,292.92,295.16,295.45,300.52,293.66,301.68,310.26,314.70,318.40,319.83,319.12,332.54,336.99,330.66,331.71,328.32,336.47,342.06,353.89
2001-09-02 21:49:41+00:00,L7,344.44,343.51,338.13,332.35,333.24,332.51,334.44,326.84,331.07,325.43,325.88,332.63,336.87,335.39,332.84,334.57,331.58,323.15,337.83,325.31,339.60,330.66,337.10,339.18,336.99,333.40,322.02,314.75,308.89,314.47,326.12,317.70,323.80,318.49,315.78,315.76,309.03,313.55,310.38,308.45,297.39,310.11,305.31,309.82,315.07,317.48,322.09,317.90,328.18,,294.81,323.84,312.29,298.00,292.76,292.44,296.86,300.49,295.96,299.43,304.50,306.39,309.19,305.84,302.97,303.24,293.92,296.67,296.80,295.99,294.69,281.70,288.10,292.18,304.58,305.64,304.13,298.63,289.56,288.31,286.50,284.81,275.65,268.43,261.78,256.40,262.17,262.52,262.50,263.04,267.91,264.45,266.40,264.92,271.06,280.48,272.24,278.80,277.96,271.77,283.04,266.93,279.47,276.84,280.15,278.06,286.02,293.24,301.05,304.43,306.36,314.35,322.74,325.56,327.39,328.32,340.52,342.74,353.67,355.15,369.11,364.91,360.61,384.21,,247.61,,,334.18,322.83,331.86,344.31,341.93,338.47,326.57,322.02,322.28,322.67,315.57,312.63,307.92,307.88,305.70,307.04,301.11,295.20,298.98,300.21,303.70,309.30,303.04,303.87,314.30,318.11,320.57,327.29,324.89,333.97,333.43,340.29,344.17,348.33,357.44
2001-09-18 21:49:29+00:00,L7,344.95,344.98,347.73,340.42,339.39,337.51,336.25,336.38,333.42,333.06,340.51,335.14,343.97,346.70,340.70,343.21,343.04,347.15,345.65,341.93,344.68,345.88,347.80,352.51,352.09,346.08,339.30,334.33,334.40,336.79,337.30,331.24,334.44,333.02,328.46,330.04,323.81,319.12,315.16,310.28,313.99,306.48,311.20,321.66,318.24,324.71,332.90,329.91,323.56,,302.02,323.81,315.92,299.82,291.96,295.93,289.27,299.16,307.11,312.12,316.68,328.10,319.73,314.40,320.31,312.92,300.99,301.56,305.01,307.12,306.24,313.05,312.25,311.73,312.69,320.77,318.53,307.87,309.31,305.05,303.79,300.14,295.64,289.78,286.32,286.14,283.75,281.94,282.02,285.54,284.55,284.33,285.24,288.71,286.18,284.92,290.94,293.25,286.70,288.65,291.20,290.53,292.35,302.24,300.73,301.88,309.49,310.39,307.62,319.45,327.22,340.15,339.99,345.46,341.66,348.65,360.06,365.98,370.16,377.79,381.02,384.48,386.00,396.17,396.08,384.72,374.67,374.88,369.76,369.94,364.95,359.56,354.63,350.56,346.24,345.23,347.57,345.71,344.43,335.07,332.02,324.31,314.96,318.14,312.84,312.00,312.20,311.82,318.58,320.89,325.06,319.43,326.32,338.37,344.35,344.20,347.29,353.41,349.17,351.78,353.72,361.74,373.02
2001-09-25 21:55:40+00:00,L7,,,,,,,,,,,,333.86,331.34,333.66,336.28,334.54,335.25,335.36,336.41,337.50,334.80,335.88,335.67,334.91,338.25,328.73,331.66,324.53,321.59,324.81,331.03,325.41,328.69,329.72,323.97,322.41,321.45,313.43,305.62,302.43,298.37,311.91,312.87,304.36,313.02,318.79,322.80,319.24,329.78,332.41,279.19,302.78,305.55,302.72,300.11,297.81,305.65,304.59,307.85,307.91,311.57,318.24,314.96,313.01,310.47,310.53,307.05,307.47,297.51,294.67,297.23,301.39,302.00,301.07,302.35,303.42,310.13,308.12,305.88,300.19,299.03,293.43,289.88,285.67,280.37,280.12,274.42,278.80,278.19,276.97,277.69,279.13,278.88,282.16,279.21,280.99,282.30,278.65,281.86,285.28,292.08,292.74,299.98,298.33,300.71,305.51,306.75,310.24,311.16,314.20,320.77,323.17,330.68,335.90,338.96,341.74,351.23,355.90,361.15,367.19,371.67,372.20,372.61,381.58,382.67,376.74,371.35,370.35,365.23,362.29,356.87,352.32,352.43,347.49,345.40,338.40,337.08,335.62,332.00,328.34,326.30,315.24,314.90,309.18,301.13,303.93,305.23,308.17,316.40,315.23,311.51,318.15,323.18,326.67,337.32,341.80,341.86,345.49,342.45,340.58,339.55,348.04,349.00
2001-12-30 21:55:49+00:00,L7,283.66,288.33,293.62,286.11,276.53,270.35,267.92,268.78,277.47,270.47,281.22,280.02,288.30,290.10,288.56,284.72,291.35,288.42,293.34,286.07,288.55,287.39,281.69,290.06,284.79,287.34,275.90,277.17,280.12,282.71,282.52,274.35,282.66,280.30,279.34,266.16,268.50,262.84,266.53,257.46,249.84,249.49,,,,,281.97,,,,,,189.42,237.33,220.97,,,,,,,228.80,247.65,241.52,246.05,243.33,255.96,249.63,235.41,228.30,,,,,,,,,,,,,,,,,,,,,,,133.37,143.42,,,,,,,,,,,,253.26,248.71,261.79,260.52,270.95,278.50,288.45,290.54,289.37,291.80,298.29,311.86,311.70,315.76,327.53,333.68,324.04,314.81,318.23,,,318.31,321.75,310.12,311.85,308.69,301.61,305.48,301.30,286.36,276.39,290.16,284.23,270.79,276.19,275.92,273.15,157.45,142.14,194.76,224.06,226.89,212.39,251.82,257.41,258.96,264.31,284.69,279.97,223.13,,285.57,293.48,246.55,257.33,279.54,305.90,312.91
2002-05-07 21:56:03+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.00,306.72,313.85,313.80,311.39,321.60,332.74,331.11,313.73,305.89,306.34,307.26,297.77,296.23,295.30,294.56,293.63,296.09,304.32,303.72,311.29,306.92,313.22,303.57,305.11,299.29,302.54,303.71,297.17,301.60,289.64,298.69,295.43,301.34,307.20,306.64,297.25,295.15,294.84,281.43,285.48,268.71,275.87,274.02,273.79,266.89,269.70,270.83,267.92,274.11,272.21,270.06,268.77,275.80,271.61,278.76,283.23,282.38,285.80,284.78,288.05,288.07,288.01,291.83,291.73,301.80,306.83,310.70,308.91,316.66,323.25,330.19,336.10,336.61,347.93,346.58,359.91,354.91,357.48,371.57,371.77,379.20,379.12,384.38,377.94,370.18,,362.68,357.50,352.56,345.03,341.94,341.51,335.25,338.15,336.61,330.70,327.40,331.90,324.38,316.18,312.51,302.97,302.00,302.85,308.03,317.12,315.97,314.40,312.79,313.85,315.88,319.47,327.60,336.22,342.64,340.15,342.38,347.40,348.71,351.65,360.03
2002-07-10 21:55:37+00:00,L7,,,,,,,,,,,,,,,,195.27,200.63,211.83,212.89,187.31,193.41,193.45,197.55,206.43,196.05,199.80,211.76,321.59,343.13,323.65,342.89,323.42,330.94,333.76,333.97,329.86,327.41,327.37,316.75,,,312.90,309.80,304.58,306.71,,324.21,299.33,250.43,321.77,321.39,315.20,308.53,298.08,309.11,294.31,311.12,301.52,303.79,309.22,307.37,312.63,315.02,326.20,317.75,310.47,317.27,296.21,295.71,298.81,306.45,297.84,302.89,298.74,311.54,313.00,300.31,303.07,301.21,,,,,,,,,,,,,,282.00,279.83,276.60,271.97,286.44,288.30,298.63,287.59,286.20,294.63,287.65,300.39,299.86,291.84,305.49,306.66,320.09,317.15,325.15,335.49,337.01,340.00,345.83,352.24,355.22,,363.29,369.11,361.92,374.56,382.34,384.56,,373.98,,,366.23,366.16,357.76,355.19,351.86,343.58,341.43,342.17,337.83,338.61,335.57,329.50,318.95,317.90,302.52,309.43,306.19,308.04,311.05,313.14,313.09,307.84,313.56,319.20,327.33,327.14,326.51,337.71,334.67,349.35,336.08,345.28,341.01,346.64,
2002-08-20 21:49:10+00:00,L7,330.32,328.43,329.95,325.71,323.73,323.06,319.75,318.74,318.99,322.12,317.28,327.86,322.76,328.98,326.22,329.82,332.82,330.09,334.93,330.25,332.50,330.40,331.08,335.10,334.45,331.09,327.86,319.53,310.85,309.78,314.11,310.22,315.01,318.59,309.29,314.44,310.95,305.45,298.81,,,275.04,285.09,292.44,311.16,324.87,321.33,290.70,,286.92,291.42,289.94,291.03,290.17,276.86,277.07,278.53,284.39,296.98,293.82,300.60,303.84,305.19,302.54,303.28,296.36,289.74,281.75,292.57,286.39,300.02,293.10,298.09,299.22,291.79,301.50,290.51,298.43,285.90,285.60,284.68,279.66,281.55,273.12,271.56,269.49,267.21,262.91,257.14,261.72,260.78,261.88,269.00,277.63,277.05,284.93,290.40,281.97,284.56,278.33,290.57,290.35,287.97,295.79,296.29,298.24,302.28,301.50,302.72,301.40,309.45,313.63,329.31,336.94,340.86,341.07,341.19,358.21,354.69,364.85,358.75,370.83,375.96,385.23,373.20,375.18,368.75,362.76,360.79,362.98,360.87,349.51,354.15,347.13,341.43,337.64,332.67,333.55,333.25,327.67,325.81,314.68,309.45,300.80,298.52,296.62,312.38,310.44,308.77,307.23,301.70,309.11,317.84,323.83,333.08,328.61,332.95,335.23,340.94,350.90,356.37,353.58,357.72
2002-09-12 21:55:07+00:00,L7,,,,,,,317.16,314.96,317.97,324.16,321.85,329.34,325.07,330.35,320.76,329.76,320.19,325.80,330.77,329.52,327.67,323.71,329.64,327.41,327.94,324.75,322.26,322.33,322.91,320.17,323.90,324.55,324.34,321.25,314.00,315.46,315.67,316.31,311.95,309.12,299.32,295.53,301.86,311.70,318.59,313.89,316.84,313.66,304.38,,303.43,304.49,299.12,301.64,299.25,291.76,295.99,291.38,300.55,302.12,296.06,295.72,301.53,301.27,299.43,304.18,303.11,303.98,293.59,300.45,293.26,291.81,293.13,294.32,305.24,303.43,306.02,299.73,297.34,291.55,285.13,288.71,273.86,282.19,273.64,273.78,269.21,267.81,269.98,263.16,267.85,269.43,269.36,269.76,273.61,271.33,285.51,279.84,280.44,286.62,286.25,286.40,284.84,293.61,285.36,300.72,299.48,300.84,301.09,304.22,307.70,316.30,327.92,331.42,333.98,339.28,346.95,342.05,352.90,359.28,360.10,367.21,367.15,380.30,376.57,373.41,364.11,362.61,358.26,361.21,351.81,343.47,346.78,347.39,336.96,328.07,327.08,326.31,324.52,313.72,308.42,303.73,299.41,305.40,297.29,292.43,299.15,299.97,306.96,298.80,308.10,310.49,315.79,322.22,326.18,329.07,326.08,337.26,339.53,342.73,333.76,341.95,351.53
2002-10-14 21:54:55+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.25,296.22,291.75,300.00,298.56,292.46,296.40,295.16,308.19,310.34,304.14,308.79,311.42,317.45,314.97,311.51,314.16,299.69,297.54,297.31,304.60,315.32,310.59,311.74,309.72,306.73,297.83,290.53,286.96,281.96,283.99,280.44,285.84,270.10,280.30,274.60,273.44,274.85,271.65,271.24,284.37,276.39,277.97,291.58,287.63,286.58,282.46,286.71,288.67,295.95,299.07,289.50,298.48,292.30,307.60,306.01,310.87,312.33,320.06,326.90,331.09,335.81,332.01,340.98,346.55,343.78,351.14,359.59,374.01,373.28,378.48,380.32,385.01,380.26,372.07,364.13,362.61,366.56,352.15,357.54,356.35,346.79,333.81,324.98,337.31,336.58,338.94,328.22,324.56,306.85,306.10,295.64,286.71,291.65,291.38,302.58,305.17,310.81,304.22,313.41,324.67,323.68,328.11,333.59,338.46,333.35,334.46,338.93,343.81,331.76,345.77
2002-10-23 21:48:51+00:00,L7,344.69,346.72,347.08,343.95,341.45,337.88,340.12,340.02,339.48,342.16,338.39,341.04,344.87,345.54,347.88,345.72,343.63,344.17,344.37,348.12,347.41,340.27,341.44,344.92,345.41,344.47,334.19,330.63,326.73,325.12,326.34,334.79,339.16,338.21,337.67,335.00,331.10,331.87,327.06,320.37,308.96,310.42,305.78,318.09,318.11,324.94,327.22,330.16,322.76,309.25,260.90,296.14,304.47,309.30,304.06,304.87,304.46,303.97,312.52,310.30,318.29,313.59,314.23,316.42,319.84,318.37,314.54,315.12,312.56,314.39,313.39,309.90,315.47,321.04,322.87,322.06,323.87,321.90,309.69,294.96,298.59,289.79,293.28,292.54,294.55,292.44,283.93,281.29,274.37,278.86,284.22,281.53,285.45,287.70,290.61,297.19,299.67,300.27,302.00,302.76,306.95,307.43,302.24,304.56,310.17,314.16,309.76,313.53,321.36,323.45,326.89,329.95,337.34,344.73,350.57,352.40,361.84,366.30,371.86,380.35,381.91,387.87,393.90,397.13,397.98,390.25,388.30,383.72,384.48,376.58,365.15,364.16,362.87,354.57,351.78,344.34,344.34,341.84,341.05,333.80,330.80,324.63,324.20,317.98,308.18,312.53,316.13,321.25,322.40,325.51,328.30,333.53,336.30,343.24,340.18,349.32,353.25,354.58,359.27,359.59,361.02,363.00,372.39
