,dates,per0156-0000,per0156-0001,per0156-0002,per0156-0003,per0156-0004,per0156-0005,per0156-0006,per0156-0007,per0156-0008,per0156-0009,per0156-0010,per0156-0011,per0156-0012,per0156-0013,per0156-0014,per0156-0015,per0156-0016,per0156-0017,per0156-0018,per0156-0019,per0156-0020,per0156-0021,per0156-0022,per0156-0023,per0156-0024,per0156-0025,per0156-0026,per0156-0027,per0156-0028,per0156-0029,per0156-0030,per0156-0031,per0156-0032,per0156-0033,per0156-0034,per0156-0035,per0156-0036,per0156-0037,per0156-0038,per0156-0039,per0156-0040,per0156-0041,per0156-0042,per0156-0043,per0156-0044,per0156-0045,per0156-0046,per0156-0047,per0156-0048,per0156-0049,per0156-0050,per0156-0051,per0156-0052,per0156-0053,per0156-0054,per0156-0055,per0156-0056,per0156-0057,per0156-0058,per0156-0059,per0156-0060,per0156-0061,per0156-0062,per0156-0063,per0156-0064,per0156-0065,per0156-0066,per0156-0067,per0156-0068,per0156-0069,per0156-0070,per0156-0071,per0156-0072,per0156-0073,per0156-0074,per0156-0075,per0156-0076,per0156-0077,per0156-0078,per0156-0079,per0156-0080,per0156-0081,per0156-0082,per0156-0083,per0156-0084,per0156-0085,per0156-0086,per0156-0087,per0156-0088,per0156-0089,per0156-0090,per0156-0091,per0156-0092,per0156-0093,per0156-0094,per0156-0095,per0156-0096,per0156-0097,per0156-0098,per0156-0099,per0156-0100,per0156-0101,per0156-0102,per0156-0103,per0156-0104,per0156-0105,per0156-0106,per0156-0107,per0156-0108,per0156-0109
22,1988-04-08 14:41:26+00:00,50.786599791833545,59.692299007103244,76.04501925778446,82.02604674860169,87.19077315108557,82.96030185738748,96.46966459000836,81.8645473820444,90.96854699283375,121.74889066718886,122.401483476107,112.99298169088145,137.02124610700128,141.73879465925202,142.77123722229513,123.1762516807125,138.95757614333343,141.97261023641641,146.25824797836435,151.1897384750785,161.71688456921007,151.88602897772876,147.05089013970462,155.96928181339138,146.68801911481418,131.88455671097486,135.84443282116803,133.61614219654138,136.56412596858198,126.26963331191637,129.4938494532742,119.71955963947633,122.17030912462243,123.60338373235147,122.40208911245419,107.55755558244256,108.32567333072195,126.35944927553008,123.87338170343311,125.9445370390708,132.1497450815932,139.16450990236703,145.199326524362,141.67439206506873,145.66154552175834,147.71231253352073,152.4073000962703,159.40133776988355,162.92610343968872,150.68830726583474,159.62748012298596,155.52984101677407,155.58066219352196,159.59845035078015,167.7365039089806,158.3621214500847,166.1080672081916,165.19338289551152,167.59257450001624,164.5354051251211,164.60005007200252,158.97171233018074,162.50157656628613,163.3207291718792,160.80519473355812,170.87747963294018,165.03561274667138,153.2275648109932,166.1594765927369,165.68644836206465,168.5763445377134,165.49317054336993,168.9983640267489,163.3273276687362,162.7207314997535,172.53887949701,172.3423778072276,171.605909305249,170.27061324541327,178.84421457502168,178.70397002447106,175.41656890164663,177.26933646726116,181.2331738353437,173.6125404080788,178.0134155003203,175.80310715567848,172.82881468773843,179.17919633510456,177.24477202782313,177.77108875312123,179.0551040370122,178.19204218417565,177.57680853014753,180.37238413655592,179.52484837854274,175.73287737093426,179.22954557392552,181.04632739538775,181.23883481424835,183.21407178853372,181.8443142263759,180.86777284178035,171.09949702266135,173.23806892753055,171.22627607095396,168.25642354595217,161.8843993817578,144.50584871869307,143.37919181566852
23,1988-04-24 14:41:31+00:00,54.06634629000518,50.24879008175797,56.71257865046724,64.2408612607744,61.13711295992524,59.46824771703807,72.52085629882535,76.06317134845138,88.38159205676975,88.13216980030613,105.94268204305182,111.99802813210285,113.81417149024112,113.40990394214359,117.10661730358976,121.63616678910212,124.24218868320747,121.08604308740273,128.8601129607473,125.75314159121704,130.94012477952694,132.9080797974259,137.19148974143278,126.19339688622993,131.60175937499406,119.28955121359375,124.26982466485538,116.95737928157092,118.39840577193274,111.40851459816433,111.46252839238593,112.23032637267251,105.5544219376737,101.64069611945102,96.73779095412394,104.62181488986052,96.55477973833736,105.95450498474133,106.24257284602683,107.66607012341923,119.17938964585808,118.08525464016645,124.63808445801654,127.40481738484819,130.49230824146653,137.43015001698717,144.48648799246234,145.70054592997352,145.44910119005684,140.34549741048144,146.00349796187052,144.78301854601702,150.61135898742884,149.9214474388064,153.24937106059727,150.7717119706081,154.42553087768022,151.78831483309162,151.06620059713293,154.18787359913526,144.33124083552704,151.2949216107362,141.16446771945522,139.56853084834017,156.39660663095404,152.65123228723712,146.77105219359296,147.39611666071795,154.72708507528358,151.8745241878275,150.126062946794,149.67431568897157,146.56648163475865,146.55763693835846,150.60068902035277,143.33334938351857,146.02954185505925,150.9523644243444,150.47550630802434,155.05782500391115,152.80490129933668,144.3759526526055,150.20785157183042,156.05049996593502,156.4344621598691,156.62148581400606,156.43150987684385,162.52426297886376,170.09584134044974,161.1239036766766,163.27767096163203,151.6051450163154,158.87498011933098,154.51323936197568,158.32891893111434,163.66430199695628,164.44390457854152,168.57940536676782,168.4354183103423,163.20110591668075,162.72580938602567,155.6579193388862,158.2338662351784,156.908582918577,155.83427216977336,155.474888655561,162.2408275835543,150.19953972793573,133.43818657977405,111.380640548239
24,1988-05-10 14:41:17+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.66264485178985,134.01262754814763,,,,,,,,,,126.54338417222418,186.24038915220018,,,,,,,164.77359686490303,132.50681385028915,,,,,,,,,,,,,,,,214.55387146741396,166.24033383784345,152.5160486143188,166.2268352940158,,222.5264214313552,182.54765258101514,155.7666207439835,160.3128191861551,217.5894793134313,186.56733874991716,198.9507987710595,205.42114264030153,179.20503243400992,145.81629147029588,119.56679436860375,,,,,,,
25,1988-06-11 14:41:30+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,1988-06-27 14:41:35+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1988-09-15 14:41:41+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1988-11-02 14:41:57+00:00,52.763144288932345,59.77636203174128,44.76918924841578,37.80632866322547,59.2145150718503,91.35586288266107,86.00487045026046,83.54265884368026,81.98544577417879,100.39521668627816,95.31327028742781,90.01999846649494,132.0646672816615,118.459652248634,112.98348213563759,110.95768802469479,119.13275753497769,123.01289969550324,133.02504122912666,110.58531865941973,128.1509704739026,133.05618410597663,149.06889849138372,146.66778014180113,117.65575655078106,127.25160410168532,123.79462467575604,120.20690455984686,121.09447940791925,131.67921582536908,124.91484678497552,101.94012002573267,110.41250829483694,110.43161683960739,104.67164817047296,89.46905703094568,97.98823427464554,108.90577467631262,95.02725895556814,113.59744734697536,116.14126923202402,97.27192720899001,135.7070308466031,136.18509331864476,135.47674920399507,132.96726233328516,137.55946207105413,151.0357594039594,151.00536964150436,151.33210221486502,135.53200972844215,156.41341147621455,143.96108939361616,136.4993849697544,147.43930198342898,151.83567734001687,141.8154048535867,146.86619254666866,147.44048427222128,155.122498304088,154.82394203229782,153.49852928643068,161.41106891983335,163.61755034344543,163.30245453734622,160.96646898780494,157.2612722623347,160.7623111672771,163.5666816142946,158.6150777386362,160.66532967180314,161.13887611714642,165.1505509546921,169.00318509594095,162.75731814855897,162.72774933065767,167.86987569697453,165.6312284138984,166.0995002603731,168.94400455972036,170.14450453896055,173.93113111358932,176.0106056631549,173.64120144591533,175.07957823411374,178.38801118600193,177.87432471691065,178.13394904239826,182.00563802862447,179.7457513415692,181.95055368131045,178.20175808712304,181.17203370220838,177.80158695763757,174.8565076379672,177.25752838983644,182.45696314935148,181.39744327112592,179.25899981771784,177.8599106949505,179.79938723797954,182.02018030345644,179.19894650170355,179.66190051264084,178.35599119384395,176.11398405136185,164.35877635137138,156.8136831799362,148.1319693335417,142.68257147394482
29,1988-12-20 14:41:16+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1989-04-27 14:39:44+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1989-05-13 14:39:54+00:00,39.99847573034791,52.739886471295655,51.24497755134854,66.6646103800966,72.89746857248475,75.37332732250745,64.75000692851839,81.80404685279309,98.52377497124556,99.58342885592306,96.17955331426575,107.45604234712098,113.61667207406454,112.27149239461238,115.94474108913312,122.47192267278132,132.91179744735058,135.92750500063133,125.87489069062296,125.70307950332904,136.10287213996097,137.37561501776466,136.7979245856525,141.09444110157196,133.3720517876063,132.0292175015297,134.88866583919847,117.79170551410293,108.38378768645971,109.1454343471287,110.61797057371415,108.48006013887262,111.83728865920575,109.06533363733992,94.10425857579003,93.93900891107732,107.04558422078573,114.3638467703468,104.84094908856046,118.38633114680762,120.71032180240711,121.92291737781171,121.49455454165644,137.33479662442548,130.31363422032726,133.98106767483773,141.12492486444765,130.17858316601047,138.62397461750726,134.73835242503543,139.4472556146924,139.8109647085987,144.2659921779395,141.85851561287782,147.4569909154082,152.99872546828507,139.17377224352666,144.58784597875132,151.66145810732758,150.60899055149758,143.97747110514192,147.0518575645089,150.79264977170288,145.82297170048986,152.97297166493044,144.44706352789814,151.08757979003624,147.94929497315408,152.36025407301938,153.5643605293295,161.62057307955635,158.31594108574726,160.2552350021313,161.20134826012045,156.23573266367305,163.17428364115176,162.25871220142213,167.6897220197425,168.99850608213592,164.78782367588732,165.47220039250342,165.1182099415786,166.15242118852618,165.51652281025753,170.59343132834783,170.41999674146294,172.50258227127782,170.04448456230753,169.2390291761793,172.2235125968651,171.98799176209928,174.5319053991983,174.298159124507,172.96050429785836,172.36848561817618,176.5753849278058,171.80417891772564,178.8180372668166,178.06298153592294,176.8888860133032,175.2823745116596,170.0286936218324,169.0345683328889,168.40895613455032,163.56981544678905,161.1963554151765,157.0831023235655,144.50562390867805,141.71997924057456,132.02873808381938
32,1989-06-14 14:38:51+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,1989-07-16 14:38:17+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1989-12-07 14:34:59+00:00,56.73965904133833,77.41478429910032,64.79965270004381,68.26365554023525,85.19201186183368,93.41173833742415,87.52175838742457,91.19194384543269,81.1917860996812,92.60600537602497,113.07684799328744,132.6614977803748,124.02554496115314,134.4298101039091,128.16891950884312,111.1516942741869,122.95971375936733,138.53150737347042,147.3982474319256,147.78954613738895,134.09338498636458,130.4492823670383,159.23465556446914,142.07921569890155,147.82308388503213,128.46204318682524,135.0853067391957,137.98450826650594,112.12455599811567,129.94735462081553,124.88916847957113,122.58146301169714,117.05154791692114,107.39864128463893,106.17750115631473,118.49735196714873,110.86803812686107,94.5795235565547,119.77984298360573,117.72202657656915,118.89725428416392,132.53909128611838,136.45373281054768,144.41810357950396,154.48756064812207,148.71827543043784,157.59476427173763,152.16515732190896,146.90880276741595,154.6033633184435,152.8576917532458,158.55491640865466,144.430437064352,151.95198793092976,165.53650909049054,173.12781915047702,163.60263823812335,,,,,,,,,,,,157.55102744168133,139.13677946703788,155.63919701000026,164.6318875530815,163.7403787059311,158.22214393993647,176.83911676683965,171.59151375532738,169.816705905481,159.39805761342046,161.00947250494914,170.7482311677903,174.21136257000708,177.84316567794468,177.81738883134645,177.72777528608353,177.68779578874475,177.02319226909006,178.33933769808,177.8040326686924,179.94257810312604,175.4690804782696,179.6694761161169,173.21715110543641,176.95037393960231,179.7232937724254,200.05201069343067,189.38338916978117,182.99254396568347,,,156.40449446167756,,173.43940523384677,168.98654995747384,171.54844840891462,167.94124167667223,160.99827424196272,161.68548570179604,152.79144813295133,133.3289780179892,126.16381199097849
35,1989-12-23 14:34:10+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,1990-01-24 14:33:08+00:00,71.59627307222172,63.23156619738918,76.77633923463193,88.28865530272118,95.50197427659359,87.80395192385811,86.20711507591811,92.49044624703242,112.68344981631044,120.61964492688433,131.58681999586088,145.43593774261487,143.85801188208382,153.9473866400793,,,117.40047742007616,,150.62207530047704,146.17053814185473,155.34480486952043,160.25858893490886,157.04738575966206,152.53143586284048,148.31410568726108,137.0377803541666,137.838613693987,141.8147234619308,137.94764048173664,136.192084543623,132.0282013348018,134.68184898130642,123.867559826857,117.75428660960097,118.61561681451114,117.24848164602201,115.65797073102254,126.3148120571656,130.15008403077672,131.01281719115067,131.23655413732655,145.31263161673635,145.4124310181116,149.7622847432987,154.7707854861177,160.33370633994517,166.85261338432784,,168.4133200701725,,,141.39656444544596,132.418219910413,166.02100883146687,175.1470954411609,180.34453704473884,179.96367016901866,153.1567006570757,169.4754224987949,176.78002539350527,167.10034383206235,175.0706595814409,174.91656930885512,171.16408563509603,175.88990442884804,160.67085856593022,174.78294956258782,172.5268976314867,,,,,,,,145.17574135017176,158.34370261354866,195.69224778307745,189.0406123963369,181.78312773565898,178.71301153435476,,,,,,,,,,156.84281205904517,169.9003734468331,175.20966018877678,184.62672150110848,176.6645722046228,183.92857903734202,191.08877629060936,186.3862092152381,180.9211728154177,186.09970834513288,200.01522166660968,208.62235830243165,,,,174.70801732946492,186.8259269598669,115.16256634203368,141.0860453745281,
37,1990-02-09 14:32:37+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.21133178229127,171.73565953449662,180.1775524081943,175.92240661579743,175.18584412013365,169.98913996459055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,1990-03-13 14:31:33+00:00,66.97018142647126,76.61183610426252,66.58008453644506,65.44058361318122,85.65634075997266,88.20951456865856,93.2368226118957,88.76468433647017,101.48187966715406,118.3650844665236,116.80907868058175,123.90836072221659,124.70378550088107,135.14811101020808,128.9480376033574,125.18772658101899,125.76699897243847,143.48044158376246,140.3660190416564,138.73139912596486,145.22558131368822,158.41612151314717,154.8648715859636,156.95087333889356,136.24678952983837,148.45462366425477,152.01062109881758,143.90999745993003,129.49561001894412,134.8243153772949,137.44671564132216,121.73860910688065,118.6674037418659,122.35841997499482,121.34703304913005,114.98616131587639,108.12728306475591,121.90308189671151,128.79570067713266,132.71211589290866,131.15123930327238,144.65442535883102,142.88908102410633,153.6219688339168,164.17824230245353,163.0256019396398,150.63837800562538,166.76282571066878,156.3850515042432,161.73014394686152,163.8635833333786,168.23970564671336,156.69539102942323,157.18513755748964,168.95683968448776,150.91392323037107,163.28041014840406,157.2793401953859,156.00119870490343,163.59209910393682,158.58670689973042,168.86563592336745,166.09466711921738,168.91965389122518,169.26179373031735,171.59918186979016,168.28493573419107,168.68460336753378,165.14532223902742,170.22609348800304,168.33133260743386,173.62067866908188,170.76686659208434,166.4469750174394,170.78718874964292,171.82693213094956,171.63953623803187,178.0696174208392,178.00022261967536,173.42160040520133,174.53030331066577,174.14142040849848,177.94173368680052,175.69672906488577,178.92211672325763,180.14736617352696,179.8613710821105,181.46957801889045,183.73000161288016,178.47901571271908,178.22403613886257,174.2396342746734,171.20520059027015,175.05904796405824,168.122197494406,173.542987860171,179.15771061682656,181.42967964619885,184.798540545763,182.31822255858708,183.02358953110394,178.04213594366513,176.09292874059489,171.12824010428167,171.20934364504575,167.51329585527247,163.23930758674422,146.76617777985572,138.50057939539198,128.66991525883412
39,1990-03-29 14:31:02+00:00,67.40324275985606,82.05191153849914,82.47111583677794,74.97689502595227,78.86245084990344,103.83319758420137,113.1084206853627,106.91287032877742,106.2093741558928,131.35670544809213,132.41520481565715,141.10141592428494,141.87633942608713,147.8189036029448,157.49828363926704,147.44630349087788,140.86952124619359,153.6031049279618,157.15848392085067,154.51424251484272,158.25198968705251,173.44378419638994,164.1114950695848,159.33371997932727,148.819583409695,142.50321784933652,144.5484677222773,142.41612552393693,136.3672952604119,137.4099540406966,134.0374728334502,129.40222372875306,121.14446377424072,132.57349695005558,124.55138064195317,125.99333597306278,114.18965012646183,121.01671912778582,132.93448218716293,139.0386568224586,136.84970386642547,139.7731777679245,145.6589233254295,148.33636880922344,161.9162192487756,158.39311680032196,167.84923968267512,165.40792488660557,170.13734195433094,165.4244192693369,165.0167288059739,169.7382110955565,162.20480732964626,161.56028140055082,160.15702700023772,154.69017735447017,168.19597059248017,170.2580268392123,164.32727889967637,162.78221152162197,165.94695881546164,165.18188361026836,174.4138423455869,165.89893538364558,163.18082540332043,167.51009983934492,166.9453188032785,168.40801283310952,172.2389100044412,168.07895759344376,172.36759282789941,176.05374913743276,172.64191662850553,170.21466394419284,168.13119477820146,173.7464505436329,175.8044354194268,179.17391710969,179.8975272976302,176.42885515685037,181.34399734907976,177.61079183550657,182.1780406339924,182.18522990724261,181.46287611221834,178.35083812145223,184.24386266403886,184.57941173373126,182.70079618455802,179.37506781058264,181.96965384351793,178.9371690641251,178.62239613056366,177.26626508274325,182.28513402548313,181.80333307161078,174.25562050930193,181.50982282612614,186.5074013244781,181.44447106476616,178.43603075515477,180.885036814122,179.1812864909007,169.13783237060318,167.40202364466379,166.31157567528047,162.15771173817288,148.02151522080771,143.28623992281237,136.08243310565794
