dates,nzd0595-0000,nzd0595-0001,nzd0595-0002,nzd0595-0003,nzd0595-0004,nzd0595-0005,nzd0595-0006,nzd0595-0007,nzd0595-0008,nzd0595-0009,nzd0595-0010,nzd0595-0011,nzd0595-0012,nzd0595-0013,nzd0595-0014,nzd0595-0015,nzd0595-0016,nzd0595-0017,nzd0595-0018,nzd0595-0019,nzd0595-0020,nzd0595-0021,nzd0595-0022,nzd0595-0023,nzd0595-0024,nzd0595-0025,nzd0595-0026,nzd0595-0027,nzd0595-0028,nzd0595-0029,nzd0595-0030,nzd0595-0031,nzd0595-0032,nzd0595-0033,nzd0595-0034,nzd0595-0035,nzd0595-0036,nzd0595-0037,nzd0595-0038,nzd0595-0039,nzd0595-0040,nzd0595-0041,nzd0595-0042,nzd0595-0043,nzd0595-0044,nzd0595-0045,nzd0595-0046,nzd0595-0047,nzd0595-0048,nzd0595-0049,nzd0595-0050,nzd0595-0051,nzd0595-0052,nzd0595-0053,nzd0595-0054,nzd0595-0055,nzd0595-0056,nzd0595-0057,nzd0595-0058,nzd0595-0059,nzd0595-0060,nzd0595-0061,nzd0595-0062,nzd0595-0063,nzd0595-0064,nzd0595-0065,nzd0595-0066,nzd0595-0067,nzd0595-0068,nzd0595-0069,nzd0595-0070,nzd0595-0071,nzd0595-0072,nzd0595-0073,nzd0595-0074,nzd0595-0075,nzd0595-0076,nzd0595-0077,nzd0595-0078,nzd0595-0079,nzd0595-0080,nzd0595-0081,nzd0595-0082,nzd0595-0083,nzd0595-0084,nzd0595-0085,nzd0595-0086,nzd0595-0087,nzd0595-0088,nzd0595-0089,nzd0595-0090,nzd0595-0091,nzd0595-0092,nzd0595-0093,nzd0595-0094,nzd0595-0095,nzd0595-0096,nzd0595-0097,nzd0595-0098,nzd0595-0099,nzd0595-0100,nzd0595-0101,nzd0595-0102,nzd0595-0103,nzd0595-0104,nzd0595-0105,nzd0595-0106,nzd0595-0107,satname
2007-02-03 22:17:19+00:00,,235.95,242.40,243.70,230.54,235.64,233.44,230.78,246.53,246.58,224.18,225.81,243.56,255.48,246.17,233.34,394.86,226.47,243.41,222.28,229.44,232.86,235.62,233.74,233.44,231.18,241.98,292.82,274.16,231.77,245.19,233.22,243.00,228.84,222.77,233.45,229.91,232.27,249.59,234.54,235.87,226.83,219.30,230.89,242.82,281.37,275.06,257.07,247.29,242.54,240.34,232.33,239.97,235.03,243.45,242.00,237.66,230.04,242.03,245.51,242.96,244.08,238.66,240.81,221.03,226.91,233.20,234.91,225.10,231.30,239.22,233.12,238.83,239.42,250.53,257.44,240.92,234.94,231.30,233.02,225.60,228.98,244.04,242.42,242.35,240.20,227.29,230.69,230.17,228.43,232.72,235.82,241.21,233.10,241.55,237.59,236.84,213.35,215.70,210.78,225.36,227.03,237.81,229.06,237.84,245.75,219.32,222.85,L7
2007-02-04 22:16:09+00:00,,239.46,244.75,246.45,232.49,237.88,234.55,233.77,249.84,252.70,228.98,229.92,249.10,257.62,249.35,235.77,390.54,222.80,244.10,219.00,228.20,228.81,232.72,230.56,233.97,231.69,242.85,285.13,268.69,232.25,245.94,237.59,244.73,230.57,224.94,234.73,230.83,233.23,250.25,236.25,236.91,226.31,219.61,230.79,242.18,279.68,275.48,256.97,247.70,243.06,240.99,234.35,242.04,240.10,243.45,242.74,239.22,232.06,243.55,247.73,246.45,246.19,239.89,243.13,221.52,228.03,234.25,237.14,227.58,238.10,243.90,238.21,242.44,242.67,252.21,258.51,243.59,233.99,231.55,233.06,226.82,230.45,245.51,242.88,242.49,242.81,226.04,230.47,229.11,229.25,234.17,236.00,241.31,234.69,248.00,240.30,246.88,213.35,230.87,218.75,232.59,234.88,242.69,232.90,238.88,246.22,223.26,226.46,L5
2007-02-19 22:17:25+00:00,,239.46,244.75,246.45,232.49,237.88,234.55,233.77,249.84,252.70,228.98,229.92,249.10,257.62,249.35,235.77,390.54,222.80,239.03,213.88,225.03,224.78,229.09,227.86,231.50,229.79,241.77,285.13,266.12,230.58,245.00,238.00,244.18,229.66,224.21,233.53,229.73,232.58,248.70,235.45,235.61,225.21,218.48,228.88,240.02,276.84,273.28,255.76,246.82,242.61,240.38,233.32,241.78,240.29,242.87,241.36,238.75,231.52,242.69,246.83,245.36,245.59,238.91,242.64,219.74,227.30,232.75,235.74,225.38,235.82,243.26,237.57,242.25,241.92,250.44,257.47,243.06,231.56,229.86,229.89,224.94,229.16,244.14,240.90,240.13,239.19,221.45,227.41,225.14,227.80,232.96,234.54,239.32,232.16,241.83,238.41,237.44,223.01,229.90,218.74,229.18,231.67,238.37,232.90,238.88,246.22,223.26,226.46,L7
2007-03-23 22:17:30+00:00,,233.19,241.75,243.61,228.17,234.61,233.26,233.04,246.59,251.29,228.55,229.56,251.21,258.48,250.84,237.14,390.54,219.03,236.70,212.75,225.01,225.05,229.40,229.08,230.65,230.98,242.66,271.67,258.20,230.27,245.27,237.83,243.74,229.54,224.68,233.26,229.70,232.68,248.84,236.39,235.66,225.07,218.22,228.87,237.91,274.83,272.72,254.50,247.01,242.32,240.21,233.06,242.27,238.19,242.88,240.66,239.41,232.13,243.14,246.69,245.20,245.91,238.64,242.70,220.25,227.24,231.54,235.79,225.76,238.14,243.94,237.95,243.30,241.89,251.04,255.89,242.53,231.94,231.12,230.92,226.53,231.07,245.42,242.42,242.76,242.11,222.92,228.19,226.86,228.79,234.21,235.07,240.12,233.01,241.75,238.44,233.69,220.80,237.99,226.03,229.21,231.56,237.68,235.17,246.44,252.01,221.12,226.56,L7
2007-07-06 22:11:01+00:00,,235.10,239.80,240.85,228.52,234.87,239.02,233.91,245.36,256.14,229.44,229.05,251.47,256.27,248.52,234.81,390.54,211.72,223.85,199.37,206.65,213.76,220.21,220.47,225.72,226.12,235.35,234.82,240.93,221.88,240.81,236.67,233.89,227.66,223.70,230.06,225.68,229.62,245.54,231.90,230.39,220.32,212.75,221.67,228.79,265.83,266.49,247.71,242.57,237.50,235.76,229.36,238.01,238.83,239.64,239.44,231.94,228.04,239.49,243.57,238.41,242.02,235.75,237.99,218.69,227.87,228.79,234.61,224.01,240.11,245.45,241.21,241.40,237.50,245.48,248.49,243.37,225.91,217.70,227.25,223.96,223.90,242.24,239.06,233.85,233.83,223.82,226.18,222.26,225.04,229.00,231.93,233.99,226.68,242.33,239.16,224.72,211.75,221.81,221.69,226.79,218.53,230.18,230.71,227.56,237.62,228.15,234.10,L7
2007-08-07 22:10:52+00:00,,232.20,236.16,234.48,232.35,236.41,255.38,,240.84,260.76,231.08,217.26,236.66,242.57,237.09,221.09,,218.06,217.24,189.30,202.70,208.33,218.31,211.83,205.75,221.82,232.89,222.04,236.63,216.02,235.84,227.81,224.69,219.80,216.85,221.08,218.38,223.09,234.19,225.73,225.40,218.80,208.32,217.60,225.17,258.65,243.34,234.64,235.12,231.09,227.78,223.43,231.99,229.16,228.73,226.16,217.18,216.50,231.50,233.71,223.39,236.13,230.01,227.92,214.77,220.97,220.05,221.22,217.26,228.24,237.24,234.01,237.73,232.46,241.34,246.11,235.96,209.38,198.71,215.86,210.28,213.78,231.50,231.11,211.53,223.38,221.35,226.83,222.80,221.25,224.24,227.75,227.46,220.28,243.68,233.82,211.43,213.17,210.07,209.56,209.77,207.12,222.76,225.77,214.16,228.09,236.66,235.56,L7
2007-08-14 22:17:00+00:00,,232.60,241.50,240.20,234.40,236.41,255.38,,240.84,260.76,231.08,217.26,236.66,242.57,237.09,221.09,,218.06,217.24,189.30,202.70,208.33,218.31,211.83,205.75,231.03,232.89,222.04,236.63,216.02,243.49,227.81,234.22,219.80,216.85,230.31,228.90,232.58,240.98,233.22,231.32,224.74,214.31,223.14,232.72,267.26,254.91,234.64,242.48,231.09,234.77,223.43,231.99,229.16,228.73,232.26,217.18,216.50,237.95,233.71,223.39,248.37,230.01,227.92,214.77,220.97,220.05,221.22,217.26,228.24,237.24,241.65,237.73,232.46,241.34,246.11,235.96,209.38,198.71,215.86,210.28,213.78,231.50,231.11,211.53,223.38,221.35,226.83,222.80,221.25,224.24,227.75,227.46,220.28,243.68,233.82,211.43,213.17,210.07,209.56,220.74,207.12,222.76,225.77,214.16,228.09,243.69,235.56,L7
2007-12-04 22:17:13+00:00,,239.30,245.80,246.11,239.32,236.41,263.30,245.76,244.37,254.39,230.11,222.54,241.27,252.68,246.93,230.35,,227.31,231.28,209.55,193.19,200.41,,195.10,183.12,249.44,229.94,217.42,235.42,209.84,248.10,220.68,233.19,212.80,217.02,233.58,238.31,238.59,243.53,234.05,235.02,228.11,216.36,224.70,238.98,278.23,252.75,216.97,243.33,223.34,232.82,218.06,223.23,225.12,207.46,231.12,201.32,206.44,237.66,225.54,210.16,253.18,224.02,217.60,226.61,222.12,223.18,223.82,229.50,230.14,235.83,244.09,235.95,229.61,240.33,243.03,233.72,201.81,188.19,220.83,208.81,210.58,230.00,232.16,194.71,222.03,232.77,234.16,229.55,221.59,222.92,224.85,222.28,217.29,257.50,232.21,219.37,212.73,206.98,206.75,223.70,201.43,225.78,222.92,218.62,226.39,239.24,232.44,L7
2008-01-14 22:11:32+00:00,,242.84,250.61,251.93,242.81,,271.22,245.76,247.90,248.03,229.14,227.82,245.87,262.79,256.78,239.61,,235.79,247.03,238.99,208.72,200.41,,195.10,183.12,249.44,240.21,231.41,235.42,222.43,251.84,223.34,246.45,212.80,217.02,233.58,238.31,243.98,244.51,238.33,239.44,233.61,223.89,226.43,244.90,293.09,252.75,216.97,243.33,217.38,237.53,212.80,220.50,221.17,207.46,231.12,207.28,200.89,239.97,215.55,207.65,261.43,213.29,217.16,226.61,222.12,223.18,223.82,229.50,228.61,231.50,243.90,217.22,218.41,225.52,226.59,222.27,201.81,195.98,220.83,208.81,215.85,214.33,217.68,200.04,216.11,211.19,222.17,213.73,212.18,212.49,219.49,215.39,208.55,264.22,219.77,213.64,215.27,216.83,204.23,217.32,207.52,218.75,213.29,207.13,211.00,224.80,214.41,L7
2008-03-25 22:17:07+00:00,,252.68,256.38,254.08,250.52,,271.22,245.76,258.56,264.89,239.44,237.10,253.82,260.60,254.06,238.34,381.27,234.09,251.83,227.39,218.56,216.19,,,,,,,,,,,,,223.85,224.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.74,231.40,237.27,231.11,234.41,,,,210.77,213.55,220.24,218.21,218.23,,,,,,216.57,221.35,219.28,225.33,197.71,205.99,196.55,222.29,221.82,228.33,226.80,216.10,254.92,223.97,219.99,217.36,220.22,213.14,209.83,208.82,218.75,213.29,207.13,211.00,211.83,214.41,L7
2008-05-05 22:10:50+00:00,,252.68,251.51,252.91,245.70,,271.22,245.76,258.56,264.89,244.69,243.18,253.82,260.60,258.43,245.80,381.27,234.09,251.83,227.39,218.56,216.19,,184.38,,257.83,,,,,267.24,,261.64,,232.50,241.28,251.05,256.89,261.86,251.96,,,,,,,,,,,,253.06,265.83,,,259.17,,,,,,287.90,,,238.91,242.00,250.15,231.11,234.41,,,,210.77,213.55,220.24,218.21,218.23,,,,,,216.57,221.35,219.28,225.33,197.71,205.99,196.55,222.29,221.82,228.33,226.80,216.10,254.92,228.74,219.99,217.36,220.22,213.14,209.83,208.82,218.75,213.29,207.13,211.00,211.83,214.41,L7
2008-05-28 22:16:51+00:00,221.15,239.63,248.81,250.56,240.66,228.58,271.22,231.86,248.41,264.89,244.69,234.59,248.97,253.75,252.45,237.39,381.27,229.43,239.75,220.03,205.00,216.19,,184.38,,257.83,,,,,267.24,,261.64,,232.50,241.28,251.05,256.89,261.86,251.96,,,,,,,,,,,,253.06,265.83,,,259.17,,,,,,287.90,,,238.91,229.09,233.62,231.11,234.41,,,,210.77,213.55,220.24,218.21,218.23,,,,,,216.57,221.35,219.28,225.33,197.71,205.99,196.55,222.29,218.78,224.44,223.38,211.53,246.47,230.53,216.62,211.75,213.62,203.13,198.91,203.22,215.80,213.34,202.92,205.05,204.15,210.69,L7
2008-06-29 22:16:33+00:00,221.15,226.58,246.95,248.10,237.82,228.58,,217.96,251.04,277.05,249.42,236.10,249.82,252.36,252.94,235.63,368.95,226.60,227.23,210.55,205.00,216.19,,184.38,,257.83,,,239.20,197.42,267.24,,261.64,201.61,228.47,238.12,240.97,256.89,261.86,251.96,,,,,,,,,,,,253.06,265.83,,234.13,241.28,217.60,215.35,244.68,232.67,235.49,268.66,,243.55,240.40,225.19,230.92,228.10,241.32,247.06,,,210.77,213.55,220.24,218.21,218.23,,,,170.01,,216.57,221.35,219.28,225.33,197.71,205.99,196.55,222.29,218.78,224.44,223.38,211.53,235.40,237.01,212.29,206.63,210.36,199.10,187.62,197.42,214.88,215.83,203.02,200.39,201.29,213.69,L7
2008-08-09 22:09:59+00:00,240.32,245.78,248.76,249.45,241.17,228.58,,227.12,248.75,264.27,244.35,233.95,246.85,252.36,252.94,234.75,368.95,227.02,226.23,213.66,205.34,213.99,221.28,201.04,199.80,257.83,233.63,236.26,230.45,208.39,254.21,229.51,243.37,203.94,221.69,230.88,235.20,240.60,246.03,242.09,231.42,227.65,216.91,229.69,230.06,,,258.36,242.60,238.47,240.44,240.24,252.46,229.82,235.03,238.98,224.06,217.88,242.80,228.95,235.19,260.33,246.33,233.38,232.69,221.64,229.38,224.24,231.84,236.75,232.06,230.44,237.37,237.18,250.49,251.96,241.41,217.38,198.25,231.92,194.97,209.49,245.52,253.37,233.20,225.34,250.86,232.46,228.65,229.91,225.78,229.38,229.94,217.31,243.49,241.33,217.69,211.15,204.51,195.86,182.41,194.50,221.15,222.25,207.44,206.49,205.26,220.77,L7
2008-08-25 22:09:52+00:00,240.57,242.74,246.34,250.67,241.45,246.15,257.78,228.22,246.82,257.44,237.95,231.19,245.47,252.25,251.84,233.87,368.95,229.55,227.76,217.97,205.80,215.04,211.01,201.04,199.80,257.83,233.63,236.26,230.45,208.39,254.21,229.51,243.37,203.94,221.69,230.88,235.20,240.60,246.03,242.09,231.42,227.65,216.91,229.69,230.06,,,258.36,242.60,238.47,240.44,240.24,252.46,229.82,235.03,238.98,224.06,217.88,242.80,228.95,235.19,260.33,246.33,233.38,232.69,221.64,229.38,224.24,231.84,236.75,232.06,230.44,230.75,235.91,245.13,249.00,242.29,217.38,198.25,231.92,194.97,209.49,236.35,238.16,214.14,227.01,247.81,237.64,233.07,227.95,225.31,228.99,228.72,218.46,251.26,239.24,219.90,215.72,203.07,194.80,188.43,196.03,222.68,222.33,208.14,207.62,208.07,220.43,L7
2008-09-01 22:15:59+00:00,240.57,238.44,244.51,249.17,238.98,241.38,241.41,225.75,245.77,258.41,237.95,231.18,245.20,253.55,251.79,235.26,368.95,229.55,227.76,217.97,205.80,215.04,211.01,201.04,199.80,241.22,238.32,236.26,243.24,214.45,252.80,243.34,242.93,213.48,220.58,228.35,234.33,239.95,249.42,240.22,231.42,227.65,216.91,229.69,230.06,,,258.36,242.60,238.47,240.44,237.42,250.39,238.94,239.04,240.05,230.21,223.80,243.35,235.22,238.35,256.92,241.71,231.78,226.91,220.56,228.64,225.00,231.84,236.75,232.06,230.44,230.75,235.91,245.13,249.00,242.29,217.38,198.25,231.92,202.97,215.45,237.19,238.16,214.14,227.01,247.81,237.64,233.07,227.95,225.31,228.99,228.72,218.46,251.26,239.24,219.90,215.72,203.07,194.80,188.43,196.03,222.68,222.33,211.72,211.70,210.47,219.61,L7
2008-10-12 22:09:25+00:00,240.57,238.44,246.76,248.96,236.40,241.38,241.41,225.75,241.08,252.57,235.01,228.64,248.46,256.65,254.69,238.04,356.63,228.65,224.06,218.70,201.55,214.46,211.01,201.04,229.63,246.66,241.97,254.27,248.58,222.42,255.91,251.70,247.19,220.35,223.87,232.25,237.04,241.78,254.25,244.97,231.42,227.65,216.91,229.69,230.06,,,258.36,242.60,238.47,240.44,237.42,250.39,238.94,239.04,240.05,230.21,223.80,243.35,245.34,248.16,260.28,250.97,238.67,232.08,225.78,228.64,225.00,231.84,236.75,232.06,230.44,230.75,235.91,245.13,249.00,242.29,217.38,198.25,231.92,202.97,215.45,237.19,238.16,195.08,220.28,247.81,237.64,233.07,223.51,222.20,226.66,225.51,214.96,254.60,242.76,222.22,213.06,195.97,184.72,197.31,207.39,229.10,225.77,219.21,220.93,210.47,219.61,L7
2008-10-27 22:10:37+00:00,240.57,238.44,246.76,248.96,236.40,241.38,241.41,225.75,241.08,252.57,235.01,228.64,253.90,258.55,255.72,239.70,356.63,228.65,224.06,218.70,208.74,219.80,215.30,211.80,232.31,244.99,240.81,254.81,250.33,225.23,256.00,252.84,248.58,221.90,225.04,232.98,237.35,242.51,254.43,245.40,243.36,231.03,225.26,236.88,247.46,309.69,302.21,269.62,250.46,245.72,246.95,240.30,253.32,248.21,246.42,242.67,234.26,229.16,247.46,249.09,252.20,260.60,251.54,242.79,235.45,229.88,228.64,225.00,231.84,236.75,252.85,248.46,243.84,246.66,254.56,261.59,249.71,234.09,221.74,242.32,211.49,222.90,243.15,246.01,195.08,223.68,248.29,241.11,236.62,228.42,226.27,229.86,230.39,220.98,260.42,241.96,222.16,216.17,203.88,194.34,203.87,212.55,231.96,227.10,224.54,226.80,210.47,226.63,L5
2008-11-13 22:09:55+00:00,240.57,239.87,247.76,248.56,236.49,241.38,241.41,225.75,241.08,252.57,228.28,223.30,253.90,258.55,253.81,236.69,356.63,230.37,224.06,218.70,208.74,227.04,222.32,230.58,237.28,242.54,244.80,254.81,250.33,228.57,257.56,257.93,248.29,225.25,223.39,233.09,238.99,242.67,255.57,243.75,251.55,232.11,228.17,239.10,251.43,306.98,301.93,273.15,255.67,249.47,251.77,239.71,253.61,254.02,251.32,241.49,238.90,235.25,252.42,253.46,256.59,262.08,253.34,241.06,233.93,226.10,220.05,225.00,231.84,236.75,252.85,248.46,243.84,246.66,254.56,261.59,249.71,234.09,221.74,242.32,211.49,222.90,243.15,246.01,195.08,223.68,248.29,241.11,236.62,228.42,226.27,229.86,234.45,225.30,260.42,242.34,222.16,216.17,214.82,194.34,203.87,212.55,231.96,227.10,224.54,226.80,210.47,226.63,L7
2008-12-22 22:16:31+00:00,250.29,243.20,249.52,250.25,240.14,247.77,241.41,228.34,244.32,252.57,228.28,226.93,256.34,262.24,257.67,240.78,356.63,232.94,241.21,229.83,216.50,226.36,223.79,229.51,236.31,240.80,244.43,251.88,248.89,227.48,255.33,254.69,245.97,224.12,223.20,232.23,236.98,239.88,251.35,240.76,246.79,233.19,228.33,239.42,249.89,306.98,288.72,268.19,253.12,245.94,247.98,238.03,251.40,250.92,250.40,242.62,238.55,234.80,250.99,251.90,254.39,259.64,251.12,240.17,233.50,230.44,228.91,225.95,230.88,235.82,248.64,243.42,243.14,246.05,254.16,261.07,249.98,239.00,230.07,244.46,217.36,225.84,244.26,248.52,195.08,229.41,248.56,243.58,235.92,229.09,231.16,233.87,238.01,230.65,270.40,240.94,227.91,225.62,222.91,208.69,212.29,219.20,236.18,229.84,229.54,232.41,217.71,232.47,L7
2009-01-31 22:12:28+00:00,250.29,238.88,245.88,245.47,234.91,234.62,232.09,225.85,235.53,245.98,212.37,221.59,257.93,258.04,251.37,237.32,,235.07,241.21,229.83,212.96,222.52,221.10,225.28,230.45,235.75,240.46,243.85,244.30,227.92,249.25,247.68,239.88,224.54,220.36,229.83,231.93,234.31,244.29,234.13,236.49,226.73,221.53,239.42,249.89,306.98,288.72,268.19,245.27,238.70,241.25,231.06,251.40,250.92,253.65,246.47,242.75,238.70,245.08,249.00,250.40,261.34,251.12,239.61,232.65,232.59,228.83,225.24,225.66,230.21,248.64,243.42,243.14,246.05,254.16,261.07,249.98,239.00,230.07,244.46,229.19,225.84,244.26,248.52,201.63,229.41,248.56,243.58,235.92,229.09,231.16,233.87,238.01,230.65,270.40,237.98,227.91,225.62,219.81,206.80,210.92,216.83,232.42,225.53,230.78,232.30,212.60,230.53,L5
2009-02-09 22:06:55+00:00,241.08,232.36,244.02,245.79,231.23,234.62,232.09,225.84,240.57,264.20,220.31,229.83,265.98,261.22,254.61,241.99,,238.47,249.69,234.80,220.87,227.04,225.09,229.36,236.57,232.51,237.01,245.74,248.82,229.35,250.59,250.71,242.35,227.58,222.40,232.07,233.31,238.47,249.52,238.47,237.75,227.86,224.63,242.51,257.32,305.97,291.14,273.24,248.99,238.76,245.58,235.37,255.34,259.53,261.97,251.91,251.00,247.21,245.91,252.96,252.99,267.68,252.08,242.89,236.50,237.99,230.86,227.67,228.95,233.97,256.92,249.91,245.06,249.00,255.38,264.10,252.84,249.81,245.98,250.73,232.28,231.29,243.95,246.90,201.63,235.80,247.80,247.28,238.34,231.13,231.54,235.54,238.77,233.17,273.97,237.92,243.09,249.42,233.81,217.61,222.21,229.83,241.64,230.33,239.43,235.64,212.60,230.53,L5
2009-03-28 22:17:13+00:00,,233.62,251.65,242.97,227.86,208.30,213.45,227.32,247.42,286.49,234.18,240.16,278.09,264.49,256.48,244.07,,231.19,255.42,229.12,225.15,227.78,229.28,225.38,236.57,233.83,236.01,245.74,243.82,229.91,250.72,249.41,242.41,226.59,223.43,234.33,233.62,238.44,248.41,238.87,237.75,227.86,224.63,242.51,257.32,305.97,291.14,273.24,248.99,238.76,245.58,236.09,257.61,262.40,265.70,254.07,253.12,250.10,246.28,254.00,254.66,271.88,255.83,246.47,245.47,245.25,236.01,228.82,228.95,233.97,256.92,249.91,255.52,255.15,261.14,271.20,257.67,249.81,245.98,250.73,238.94,236.23,252.34,253.90,223.92,243.32,249.31,249.51,238.77,234.41,235.17,237.42,241.25,236.11,266.01,239.67,254.34,265.12,245.26,225.69,228.83,238.00,245.23,233.37,249.91,245.05,223.16,259.64,L7
2009-05-15 22:17:24+00:00,,215.64,244.91,242.97,241.42,208.30,213.45,227.32,247.42,286.49,234.18,240.16,272.22,260.17,250.57,237.51,,225.13,255.42,229.12,223.86,221.87,227.10,219.56,216.77,219.14,222.90,227.41,226.69,210.75,228.48,222.04,218.86,210.94,209.00,214.07,210.22,226.76,232.99,229.34,213.89,223.54,218.52,241.23,252.53,303.94,280.36,265.93,240.18,222.54,237.68,226.94,250.66,255.70,261.66,254.93,254.31,247.78,226.52,227.44,224.38,263.33,240.04,234.88,231.34,229.34,236.01,228.82,228.95,233.97,240.21,233.34,241.02,248.64,255.00,263.42,250.79,248.81,246.73,248.74,240.85,234.67,248.00,249.99,223.92,249.74,249.38,250.99,233.81,232.50,233.51,236.74,234.66,231.40,260.09,232.36,269.21,278.34,246.34,226.31,229.74,238.33,242.59,231.18,243.22,225.54,223.16,264.59,L7
2009-05-24 22:11:14+00:00,,215.64,244.91,242.97,241.42,208.30,213.45,227.32,247.42,286.49,234.18,240.16,272.22,260.17,250.57,237.51,413.68,225.13,255.42,229.12,223.86,221.87,227.10,219.56,216.77,219.14,215.87,215.67,232.21,210.75,228.48,222.04,218.86,210.94,209.00,214.07,210.22,226.76,232.99,229.34,213.89,223.54,218.52,241.23,252.53,303.94,280.36,265.93,240.18,222.54,237.68,226.94,250.66,255.70,261.66,254.93,254.31,247.78,226.52,227.44,224.38,263.33,240.04,234.88,231.34,229.34,236.01,228.82,228.95,233.97,240.21,233.34,241.02,248.64,255.00,263.42,250.79,248.81,246.73,248.74,240.85,234.67,248.00,249.99,223.92,249.74,249.38,250.99,233.81,232.50,233.51,236.74,234.66,231.40,260.09,232.36,264.46,278.34,243.14,226.31,229.74,238.33,242.59,231.18,243.22,225.54,223.16,264.59,L7
2009-07-18 22:17:16+00:00,,215.64,244.91,242.97,241.42,208.30,213.45,227.32,247.42,286.49,234.18,240.16,272.22,260.17,250.57,237.51,413.68,225.13,243.80,219.55,224.32,221.28,226.24,217.31,201.14,211.80,206.97,201.94,227.47,200.51,212.78,205.62,203.38,204.57,195.96,201.06,195.56,227.04,234.11,229.66,212.40,222.98,215.36,230.74,244.53,303.94,298.43,278.56,232.48,214.66,238.21,223.36,245.94,253.83,253.53,244.92,245.95,243.79,216.76,219.06,211.47,281.72,221.54,228.73,232.89,220.64,221.62,219.80,237.56,238.66,247.37,227.97,238.27,244.01,254.18,258.01,242.35,218.29,212.02,221.38,206.77,223.40,236.93,243.94,218.71,242.29,237.97,221.81,228.34,225.62,221.14,233.84,234.97,233.66,250.67,234.60,274.18,301.14,245.35,224.91,233.27,242.68,245.05,231.18,243.22,225.54,223.16,264.59,L7
2009-09-04 22:17:08+00:00,,220.60,249.73,245.03,250.68,244.41,243.39,232.37,251.24,279.64,253.95,244.56,266.66,271.60,258.72,246.00,430.51,225.13,243.80,219.55,228.59,221.57,225.86,205.45,,242.21,222.30,192.20,243.26,238.44,268.65,276.68,256.22,,224.31,237.81,227.55,238.62,248.38,243.50,229.54,234.74,219.33,219.41,229.29,,,,222.35,219.56,,235.16,246.85,234.77,229.52,228.25,220.12,224.61,224.33,225.77,237.61,278.60,239.07,228.88,230.38,222.37,228.68,219.80,237.56,238.66,247.37,227.97,238.27,244.01,254.18,258.01,242.35,218.29,212.02,221.38,206.77,223.40,236.93,243.94,223.97,242.29,237.97,221.81,228.34,225.62,221.14,229.67,234.97,233.66,250.67,239.31,266.48,292.28,248.87,232.00,240.22,248.09,248.82,237.76,231.41,245.80,242.58,258.93,L7
2009-12-02 22:12:00+00:00,,230.64,241.17,243.38,232.95,241.20,240.54,230.18,247.69,275.75,227.55,240.12,263.76,272.69,264.43,249.82,440.70,221.12,239.33,,,,,,,239.08,246.93,,248.38,236.64,257.01,262.97,257.04,,230.76,243.05,236.82,239.68,248.38,243.50,229.54,234.74,219.33,219.41,229.29,,,,222.35,219.56,,235.16,246.85,248.09,246.20,239.25,234.48,233.34,224.33,225.77,237.61,278.60,239.07,234.59,228.80,225.26,232.85,231.11,234.16,254.78,247.37,227.97,238.27,234.94,251.31,248.69,242.35,218.29,212.02,221.38,206.77,223.40,226.60,,208.30,231.68,237.97,221.81,228.34,217.36,207.50,224.00,250.45,243.33,,247.64,216.73,262.94,250.04,230.31,234.12,246.00,243.62,238.69,230.74,247.43,244.13,249.36,L7
2009-12-09 22:17:51+00:00,225.82,229.42,240.23,244.15,230.79,236.33,237.19,228.63,243.11,258.24,216.34,233.50,255.97,262.61,257.86,238.65,440.70,218.88,225.81,,,,,,,239.08,246.93,,248.38,236.64,257.01,262.97,257.04,204.19,222.12,234.31,230.06,239.68,248.38,243.50,229.54,234.74,219.33,219.41,229.29,,,,222.35,219.56,,235.16,246.85,248.09,239.83,239.25,229.20,227.68,224.33,222.79,232.18,278.60,239.07,231.50,225.77,222.71,229.79,226.95,229.59,254.78,247.37,227.97,238.27,234.94,251.31,248.69,242.35,218.29,212.02,221.38,206.77,223.40,226.60,,208.30,231.68,237.97,221.81,228.34,217.36,207.50,224.00,250.45,243.33,,247.64,216.73,262.94,250.04,230.31,234.12,246.00,243.62,238.69,230.74,247.43,244.13,249.36,L7
2010-02-03 22:17:50+00:00,209.16,232.16,239.99,243.94,230.31,235.58,234.84,227.25,243.24,253.26,217.05,229.81,251.88,258.60,254.29,235.67,403.48,213.61,225.24,194.88,207.81,211.01,215.71,216.52,217.81,231.73,239.46,224.37,230.72,228.03,248.39,249.00,245.31,210.31,219.60,228.69,223.69,235.10,246.12,239.40,217.72,215.92,207.26,216.69,220.15,,,238.70,235.85,229.90,231.67,236.06,245.42,245.57,241.13,250.26,244.80,229.94,,244.81,240.60,252.17,243.28,234.25,223.40,223.40,232.52,230.53,225.60,270.90,,,,,,,,,,,,,,,,,,,,,,227.23,238.82,231.50,221.76,232.12,214.45,242.25,230.02,218.84,221.44,227.56,227.50,227.01,224.52,236.30,233.34,235.98,L5
