dates,satname,nzd0360-0000,nzd0360-0001,nzd0360-0002,nzd0360-0003,nzd0360-0004,nzd0360-0005,nzd0360-0006,nzd0360-0007,nzd0360-0008,nzd0360-0009,nzd0360-0010,nzd0360-0011,nzd0360-0012,nzd0360-0013,nzd0360-0014,nzd0360-0015,nzd0360-0016,nzd0360-0017,nzd0360-0018,nzd0360-0019,nzd0360-0020,nzd0360-0021,nzd0360-0022,nzd0360-0023,nzd0360-0024,nzd0360-0025,nzd0360-0026,nzd0360-0027,nzd0360-0028,nzd0360-0029,nzd0360-0030,nzd0360-0031,nzd0360-0032,nzd0360-0033,nzd0360-0034,nzd0360-0035,nzd0360-0036,nzd0360-0037,nzd0360-0038,nzd0360-0039,nzd0360-0040,nzd0360-0041,nzd0360-0042,nzd0360-0043,nzd0360-0044,nzd0360-0045,nzd0360-0046,nzd0360-0047,nzd0360-0048,nzd0360-0049,nzd0360-0050,nzd0360-0051,nzd0360-0052,nzd0360-0053,nzd0360-0054,nzd0360-0055,nzd0360-0056,nzd0360-0057,nzd0360-0058,nzd0360-0059,nzd0360-0060,nzd0360-0061,nzd0360-0062,nzd0360-0063,nzd0360-0064,nzd0360-0065,nzd0360-0066,nzd0360-0067,nzd0360-0068,nzd0360-0069,nzd0360-0070,nzd0360-0071,nzd0360-0072,nzd0360-0073,nzd0360-0074
2003-08-06 21:44:03+00:00,L5,,,,,,,,,,,,334.15,336.51,342.27,345.53,343.37,347.12,350.63,358.94,360.09,364.04,360.78,366.16,367.40,362.42,361.99,369.44,368.72,366.26,360.81,354.89,353.75,358.07,361.23,366.98,355.38,350.59,355.96,362.75,363.72,369.12,375.47,367.96,362.13,361.31,367.67,362.49,361.16,364.15,368.62,359.77,361.94,363.86,367.49,348.84,338.44,328.83,332.23,326.64,333.02,340.06,343.36,345.13,352.81,360.24,350.58,347.61,346.17,328.24,307.89,278.27,279.15,268.26,261.29,265.64
2003-08-30 21:55:34+00:00,L7,,,341.60,340.28,334.73,333.49,332.75,330.81,337.36,331.35,327.18,317.78,326.21,324.98,,332.66,332.75,334.85,336.96,346.98,345.81,349.69,353.92,357.86,352.15,355.93,353.15,,,337.80,336.67,340.20,343.47,355.40,354.35,349.66,342.22,351.57,353.67,360.28,357.75,362.48,,,347.17,350.22,350.01,349.96,355.49,352.73,354.67,352.14,352.11,363.22,339.51,330.18,325.23,323.59,325.14,329.77,332.01,335.52,331.37,335.09,,,,327.15,304.46,279.59,264.91,,,,
2003-10-17 21:55:27+00:00,L7,,,348.59,347.26,341.51,340.57,342.84,341.31,349.07,347.71,342.34,339.99,343.00,343.17,,340.90,343.55,346.61,352.72,362.44,363.08,362.75,367.67,366.81,361.52,362.71,361.21,,,355.07,352.26,349.41,353.03,360.75,367.06,359.07,355.45,361.53,366.86,366.68,369.00,,,,356.60,361.68,360.84,360.77,355.50,361.17,358.94,358.17,359.12,361.88,354.28,339.44,334.89,336.81,337.02,344.68,345.89,342.37,335.06,337.48,,,,337.89,311.77,284.27,271.36,273.59,265.97,262.98,261.12
2003-11-18 21:55:51+00:00,L7,338.02,345.93,,,340.00,338.36,336.29,336.74,342.63,339.24,338.72,334.64,335.16,333.03,336.62,338.15,,,343.65,350.43,354.45,355.19,365.28,359.78,356.65,362.17,362.91,360.13,356.48,354.48,,,352.48,363.02,359.94,357.39,352.32,358.05,364.16,364.01,369.31,368.69,363.44,356.88,352.75,,,,369.71,368.62,363.51,367.08,362.40,366.48,354.01,336.48,335.09,335.53,336.23,350.31,351.34,348.72,341.37,342.89,349.27,343.24,346.27,,,,272.53,278.11,267.59,269.62,264.04
2003-12-12 21:45:46+00:00,L5,,,,,334.13,335.85,335.17,344.30,352.95,346.85,345.50,346.34,345.24,342.55,332.82,331.62,333.50,335.02,342.72,351.29,365.84,368.63,371.46,370.32,370.37,368.76,369.70,352.07,349.22,347.34,342.80,344.47,346.73,360.09,378.23,372.79,364.83,370.98,373.54,376.04,375.00,368.88,359.54,354.81,359.48,364.95,362.63,363.34,361.66,368.69,362.46,368.21,364.61,367.26,349.00,350.36,346.74,345.48,347.40,357.41,356.52,352.36,347.48,343.59,350.30,347.09,340.49,338.48,317.64,286.13,269.76,286.36,281.45,274.64,268.44
2003-12-28 21:45:57+00:00,L5,341.98,350.14,348.38,335.23,332.20,332.40,329.04,324.53,332.10,330.57,337.26,339.15,336.45,338.40,343.64,341.34,328.42,333.05,339.21,345.67,344.44,347.76,356.83,369.38,368.24,365.44,363.48,363.91,359.61,354.94,338.63,341.80,345.06,355.53,356.33,350.85,344.94,365.47,373.34,370.23,373.35,374.96,364.94,362.37,358.84,360.65,361.53,358.43,363.16,366.88,363.42,365.32,363.93,361.67,337.51,327.74,323.14,327.26,345.16,353.53,352.43,349.34,342.25,344.66,351.31,346.19,345.95,326.38,305.48,282.27,264.26,261.74,256.92,251.48,260.03
2004-03-01 21:46:14+00:00,L5,341.33,349.75,344.27,341.69,337.61,340.89,337.82,341.61,352.09,350.10,348.20,346.01,347.03,338.11,341.73,333.84,330.32,339.32,347.65,359.00,364.25,365.41,370.63,369.27,366.78,366.00,363.26,358.15,355.73,351.28,350.31,348.66,354.94,366.90,375.63,365.50,359.27,365.52,372.82,378.91,375.39,371.06,363.57,359.14,358.73,365.18,358.47,356.55,362.79,367.24,359.85,364.37,360.06,361.45,342.28,340.02,343.23,338.42,337.49,348.81,350.24,346.48,343.16,339.67,345.55,342.85,340.29,329.43,301.05,284.34,271.99,277.12,263.72,257.99,254.33
2004-03-09 21:56:27+00:00,L7,,,,128.01,,,310.60,,,338.17,331.44,333.51,333.11,336.98,336.86,337.55,335.70,341.20,350.38,356.42,,,362.83,362.23,358.10,358.55,353.88,355.61,351.39,349.30,346.97,345.62,346.17,357.77,,,,355.64,363.96,362.59,362.29,364.78,357.04,356.16,356.34,361.99,359.55,355.20,357.78,361.49,353.82,351.97,352.51,352.26,338.04,,,331.34,330.09,340.12,338.51,335.01,330.38,334.94,337.38,332.36,334.39,332.56,309.07,288.24,271.70,269.59,,,251.43
2004-03-25 21:56:30+00:00,L7,332.15,343.04,336.38,341.46,338.38,335.91,335.19,335.60,339.33,,331.73,331.40,331.59,335.13,332.09,335.29,333.39,334.48,345.49,351.12,350.11,351.34,,,355.78,357.30,351.97,354.80,347.83,344.44,342.58,344.58,345.54,358.95,358.99,351.59,,,361.17,359.63,356.15,363.05,351.74,351.32,351.94,358.39,355.45,353.40,354.37,360.57,355.43,353.43,352.50,353.30,338.48,325.64,323.84,,,342.21,337.59,335.08,328.84,333.36,336.44,328.54,331.83,326.84,306.17,288.30,274.53,277.65,264.17,259.46,
2004-04-02 21:46:30+00:00,L5,344.87,356.60,353.03,351.46,345.28,346.53,346.51,336.62,341.61,342.91,338.08,333.54,336.39,341.41,345.24,344.68,344.56,346.37,357.84,367.85,368.24,365.58,370.78,368.04,367.34,367.97,366.33,367.58,365.31,361.92,359.40,358.28,362.81,368.63,371.76,362.80,358.26,364.01,367.47,369.24,370.38,376.57,370.39,369.02,363.24,370.33,370.29,365.91,371.09,375.44,369.47,372.95,370.00,370.32,361.23,334.00,337.84,336.65,338.34,351.04,351.97,350.85,344.39,350.73,357.09,351.73,348.46,349.35,331.16,319.97,311.48,291.79,273.80,270.24,266.66
2004-04-10 21:56:26+00:00,L7,338.11,349.63,345.20,343.94,339.39,,336.36,333.63,340.29,335.17,335.58,332.42,335.50,332.98,334.86,336.50,338.24,341.95,,,358.03,363.40,368.07,362.79,360.89,360.92,355.10,360.18,352.93,351.72,349.25,349.28,351.74,,,357.82,353.46,356.90,363.79,360.50,362.26,368.53,361.64,354.44,358.68,365.19,360.76,358.29,359.51,,,,,,,333.00,328.54,333.75,328.23,340.85,343.61,338.36,330.80,337.69,342.20,333.93,334.65,327.94,307.39,284.52,,,262.59,,
2004-05-12 21:56:25+00:00,L7,349.66,353.62,349.53,349.51,,342.45,341.67,339.09,345.49,344.15,340.91,336.17,337.39,338.65,345.80,342.65,341.77,,,360.82,360.74,364.91,374.62,401.81,414.90,370.30,371.20,365.90,357.79,345.28,338.86,,,354.18,,,,,,,,,,,491.24,,,,,350.29,337.59,340.35,317.66,285.43,272.94,,,,,,,,337.93,339.98,346.32,339.91,338.63,339.64,317.23,,275.12,275.01,262.24,257.99,257.79
2004-05-20 21:47:56+00:00,L5,341.94,346.56,342.23,342.14,338.92,338.69,344.08,338.33,345.77,342.97,334.11,337.58,335.48,335.49,337.98,338.31,336.68,344.33,346.82,362.49,360.21,366.08,365.54,367.37,363.17,363.80,360.35,363.49,348.87,345.30,343.96,346.30,346.86,361.98,367.15,353.87,352.39,354.19,363.70,365.77,361.92,367.38,357.59,353.94,356.06,357.63,356.19,353.97,354.54,356.50,352.21,356.09,356.95,357.67,342.32,331.69,334.68,334.16,326.96,338.93,341.53,338.75,335.52,339.02,345.75,338.44,340.39,335.65,318.16,294.24,282.66,275.76,267.18,269.49,266.06
2004-06-05 21:48:24+00:00,L5,343.86,354.97,351.69,348.07,344.68,342.47,343.72,331.82,340.55,333.49,331.10,332.39,335.21,341.76,348.60,347.14,349.95,346.86,358.80,371.73,367.07,369.71,369.38,369.11,368.20,363.01,361.87,364.86,364.36,359.69,353.72,349.30,359.02,368.83,365.38,356.72,351.21,356.44,359.37,364.60,365.47,373.84,369.92,364.83,369.46,369.76,365.08,364.63,362.29,366.42,356.98,361.17,358.58,362.36,343.92,334.56,336.37,333.56,330.17,341.93,342.88,336.75,331.71,341.25,348.72,335.95,344.55,336.41,313.24,285.83,283.20,268.51,260.52,256.34,258.80
2004-07-07 21:49:21+00:00,L5,356.94,362.17,351.62,350.00,346.32,340.79,337.82,336.82,340.65,332.85,324.09,326.13,329.01,339.55,335.36,333.66,327.77,334.30,343.19,351.31,362.32,370.61,372.05,364.81,359.53,362.92,363.64,356.43,356.34,353.11,357.82,356.34,361.98,362.40,364.23,341.90,339.95,358.40,376.98,362.52,366.99,364.75,359.26,359.87,353.71,365.24,353.41,352.79,350.20,353.49,356.77,355.86,355.44,355.33,330.62,336.54,338.06,340.29,334.69,352.09,349.87,340.24,335.18,334.58,341.63,335.15,339.62,322.31,293.28,272.09,256.68,259.44,256.10,260.42,250.05
2004-07-31 21:56:03+00:00,L7,,,358.00,354.74,351.96,355.54,355.87,344.95,351.45,349.32,341.75,342.89,346.04,344.04,,346.37,351.63,354.90,361.72,370.92,372.00,374.31,378.24,384.63,379.00,382.38,379.73,,,368.95,366.74,370.02,371.54,381.34,388.21,380.33,375.01,380.50,386.25,385.43,383.26,392.82,,,376.17,382.69,380.14,381.47,380.90,388.29,382.14,383.27,379.98,381.34,372.87,353.50,351.35,353.90,351.44,359.76,360.96,361.14,359.95,361.19,365.88,,,348.60,324.46,325.75,307.75,285.70,336.17,338.46,329.60
2004-08-24 21:50:29+00:00,L5,348.96,350.88,346.61,344.08,342.79,342.74,343.17,336.25,347.72,348.05,336.49,334.40,336.63,339.79,344.45,341.56,346.25,344.81,353.68,361.92,365.95,370.43,372.70,374.55,367.23,371.46,367.96,366.30,356.88,355.07,355.03,354.48,358.61,364.88,368.39,358.49,359.52,368.86,369.29,371.96,374.00,372.80,363.47,357.17,357.65,362.05,362.61,360.30,364.19,371.50,360.43,360.82,363.89,371.03,357.84,339.81,335.19,334.91,336.00,336.14,339.41,345.18,338.35,345.20,353.79,348.39,345.36,335.04,310.82,295.42,284.44,282.81,272.44,268.77,
2004-09-25 21:51:19+00:00,L5,346.65,353.02,349.02,354.27,351.69,347.35,348.42,343.67,352.53,351.28,343.48,338.59,345.94,341.41,343.72,341.64,351.99,349.80,357.80,370.26,370.48,372.24,377.97,368.06,365.63,369.47,367.48,361.65,358.38,355.20,358.77,359.59,364.40,375.38,375.71,369.36,363.16,369.68,373.81,372.06,372.13,375.92,365.65,360.40,364.02,374.76,371.19,372.36,375.60,377.74,371.63,373.47,373.57,380.87,372.14,349.80,344.12,343.45,338.79,346.72,348.92,351.58,349.15,350.57,354.51,350.72,352.15,335.42,331.21,328.25,316.24,291.92,276.02,263.77,265.04
2004-10-19 21:55:55+00:00,L7,327.68,332.01,,,317.99,321.47,324.82,315.84,325.66,321.39,316.19,313.30,314.38,,,,,,331.04,341.40,340.62,340.49,344.04,344.05,346.29,342.56,345.65,337.03,335.83,,,330.11,336.14,347.12,349.67,338.41,335.65,346.45,350.28,352.09,348.66,355.17,340.80,335.06,,,,351.89,343.54,354.12,353.03,357.27,360.75,354.19,328.63,322.56,317.42,316.94,312.21,322.77,328.92,328.07,321.36,326.36,334.80,325.75,333.69,,,271.84,264.80,259.10,257.45,249.97,251.01
2004-11-04 21:56:07+00:00,L7,326.82,336.42,332.38,334.01,331.47,329.86,327.27,,,327.76,322.78,321.29,324.82,324.84,326.93,326.14,329.39,330.31,336.85,346.24,348.19,,,357.98,355.59,352.89,350.11,349.16,343.69,342.11,338.90,338.73,339.72,352.34,357.07,,,352.04,355.37,356.16,354.95,360.47,350.40,348.73,346.70,351.87,352.99,349.68,351.25,360.30,354.06,356.17,360.40,359.10,332.75,328.86,,,323.66,331.97,334.65,334.29,331.83,331.90,335.89,335.97,336.37,322.60,301.49,280.01,266.89,269.85,262.34,,
2004-11-12 21:52:15+00:00,L5,340.74,344.57,341.99,352.63,352.29,347.43,344.62,343.11,353.34,349.03,334.51,331.33,335.34,333.46,335.39,335.26,352.80,349.20,357.68,366.84,369.71,369.56,375.05,364.31,361.77,361.18,356.86,354.61,347.65,341.89,359.51,360.20,362.74,369.26,375.08,370.81,365.84,356.70,361.59,365.60,365.45,367.61,359.78,353.54,360.71,376.24,374.21,370.50,369.66,375.96,368.72,374.07,370.85,374.84,366.13,348.67,345.38,346.79,331.41,343.21,346.21,348.93,341.77,342.61,348.76,347.55,345.78,340.96,323.16,295.95,288.86,284.33,309.40,271.79,258.64
2005-01-15 21:53:21+00:00,L5,,,,,,334.69,330.72,331.63,344.75,349.21,345.32,,,,,,,,,,,,,,,,,,,,,,,352.61,357.86,353.69,365.33,371.51,375.43,373.96,374.98,380.86,373.63,350.86,353.91,359.60,358.19,357.47,358.24,364.95,360.78,368.08,366.66,360.26,328.16,325.33,324.86,340.57,340.86,346.18,347.97,347.32,340.70,343.89,349.27,338.22,335.29,321.61,302.07,279.33,266.03,263.74,,,
2005-02-08 21:56:46+00:00,L7,336.44,344.70,340.46,344.65,342.75,339.20,339.05,336.47,341.83,,334.51,331.45,334.93,335.27,337.69,336.05,337.87,339.50,349.00,354.66,354.14,354.56,,,359.52,359.79,358.34,358.06,351.57,346.76,348.64,349.64,350.39,362.37,365.83,359.12,,,364.19,365.39,365.89,368.75,361.46,357.87,359.37,363.12,361.27,361.43,364.00,367.36,363.98,364.68,366.23,365.46,342.04,333.47,333.36,,,339.36,342.31,341.25,340.53,342.20,346.97,343.77,343.51,340.64,318.25,296.08,283.57,280.85,264.92,254.29,
2005-02-24 21:56:53+00:00,L7,335.75,343.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.26,364.43,354.31,351.22,354.31,359.37,355.11,355.47,357.06,366.18,358.58,361.05,359.35,359.45,335.64,326.51,323.81,327.11,326.58,,,342.30,331.62,333.80,337.01,330.37,331.08,324.14,302.71,287.53,269.39,257.94,257.57,247.20,247.53
2005-03-04 21:54:04+00:00,L5,342.87,350.24,347.63,349.98,346.52,343.34,340.09,343.33,351.26,346.91,344.04,343.15,340.63,343.03,339.79,338.99,343.70,345.34,353.10,365.37,364.78,369.50,373.59,368.47,369.51,369.75,368.60,367.51,358.25,355.11,354.48,353.90,356.79,364.53,372.13,368.07,362.76,364.44,370.79,372.97,372.19,377.87,367.72,362.96,365.31,369.90,368.05,364.80,367.81,372.21,367.84,372.42,368.87,369.26,349.04,341.01,337.57,340.27,339.46,347.92,350.44,346.79,342.79,345.71,349.82,345.81,345.80,338.06,320.00,301.44,295.30,283.18,285.12,267.04,282.58
2005-03-12 21:56:56+00:00,L7,346.30,350.67,347.11,347.55,344.11,342.89,,,348.23,344.60,340.18,333.32,339.41,337.97,338.50,335.34,342.12,342.78,352.04,364.46,,,370.09,364.27,363.29,362.32,361.54,360.10,356.52,355.65,354.74,349.38,351.86,364.70,,,359.93,362.40,369.98,369.01,370.23,372.00,366.41,362.11,363.81,369.94,365.04,364.68,366.32,374.51,363.63,365.32,363.33,362.32,343.71,,,338.44,335.05,342.77,345.11,345.28,338.41,341.54,348.03,343.42,347.10,339.10,318.64,294.82,295.91,282.59,,,271.14
2005-04-05 21:54:19+00:00,L5,354.20,360.46,357.16,357.61,350.53,348.24,347.47,342.39,352.52,348.79,344.98,346.69,347.88,349.75,350.24,350.01,353.86,351.43,358.43,368.25,366.24,369.40,374.86,372.87,376.90,379.91,379.62,375.54,368.65,366.08,363.56,361.70,367.18,371.37,375.90,373.98,365.79,368.95,375.67,381.28,381.44,386.10,375.81,363.61,365.16,375.32,371.08,370.54,373.19,378.70,370.86,373.70,371.95,376.29,353.91,341.27,343.66,342.90,342.80,351.63,355.13,355.88,351.60,354.77,357.92,358.18,357.67,351.22,343.04,328.15,336.77,318.21,272.51,259.62,262.14
2005-04-21 21:54:22+00:00,L5,345.64,349.36,347.04,347.08,344.22,348.38,352.81,345.66,353.81,354.08,346.45,348.33,341.85,342.09,340.22,340.61,342.28,346.62,357.81,374.65,372.02,372.92,375.91,377.17,375.73,373.94,367.06,363.50,356.78,357.87,353.04,353.30,359.91,369.35,377.22,371.74,365.19,369.90,374.85,374.98,370.71,374.63,360.30,357.54,359.31,365.61,367.28,363.59,369.87,373.59,368.41,366.27,369.20,372.80,364.57,345.49,344.70,340.82,340.19,349.26,347.06,351.00,347.33,346.25,351.33,348.27,346.65,339.92,332.43,325.05,329.53,317.74,280.54,267.79,266.08
2005-05-23 21:54:36+00:00,L5,365.85,372.92,355.69,354.61,351.33,356.22,348.18,338.32,343.64,347.64,339.22,341.20,342.92,344.65,346.82,347.52,348.87,351.04,356.49,362.75,362.74,362.16,365.87,366.93,369.29,369.11,369.80,368.79,365.81,361.91,357.23,357.27,365.08,365.90,369.52,360.13,356.24,363.76,363.94,367.46,371.39,374.17,370.17,362.78,366.02,369.18,362.82,363.23,362.44,371.42,366.26,367.43,365.48,366.72,348.09,340.45,336.16,336.23,332.33,339.45,340.44,343.94,341.82,349.88,353.81,346.27,349.05,338.73,323.59,292.32,279.09,274.75,263.25,256.69,260.14
2005-05-31 21:56:47+00:00,L7,335.50,338.44,336.29,334.60,330.11,334.25,331.36,326.49,332.56,327.70,,,326.78,324.56,328.17,328.66,331.37,330.70,343.82,352.01,355.33,360.48,367.61,362.38,,358.24,352.65,351.28,343.18,339.79,336.62,337.69,344.61,353.26,356.90,343.85,342.27,347.44,,,348.98,357.63,349.72,340.14,343.78,351.99,350.34,352.31,346.63,354.31,350.51,350.71,354.08,359.07,334.99,324.19,319.74,324.26,318.37,,,337.91,326.51,331.12,340.96,334.34,339.37,329.87,306.89,280.10,267.70,263.96,258.43,,
2005-06-08 21:54:44+00:00,L5,349.23,354.94,348.23,342.67,335.73,335.63,336.43,332.32,336.75,340.80,331.00,338.09,337.99,344.19,347.75,345.67,337.61,339.42,349.82,359.98,357.60,363.61,374.22,372.17,370.32,369.52,367.36,362.09,358.19,356.61,344.60,343.63,348.10,360.58,358.97,352.13,349.39,356.62,365.91,370.56,369.54,373.62,362.58,354.53,349.81,358.50,357.38,355.63,359.53,367.08,360.73,364.50,363.65,361.09,342.74,330.61,329.52,330.74,333.26,339.16,341.40,344.19,340.14,341.58,347.57,340.50,344.00,336.31,326.22,300.58,281.87,271.52,,,
2005-08-03 21:56:37+00:00,L7,351.26,354.61,348.87,350.52,346.96,347.29,351.37,345.35,353.74,352.65,343.20,,342.64,349.24,346.44,347.42,344.46,351.62,361.44,370.22,366.67,371.04,372.82,372.87,,,369.61,365.86,361.74,359.26,357.85,358.52,362.03,368.89,375.17,369.55,362.68,365.61,,,,372.34,367.65,361.43,358.70,362.40,362.38,363.94,365.83,375.22,370.99,374.90,369.89,378.19,363.26,346.98,341.21,338.47,337.19,343.79,,,,,,,,,,,,,,,
2005-08-27 21:55:20+00:00,L5,349.01,352.41,348.30,348.76,338.26,336.87,333.57,331.80,341.82,339.80,332.95,342.78,343.50,348.80,345.87,343.41,342.86,343.16,343.33,351.22,351.01,353.97,361.98,361.42,365.87,370.56,364.69,365.61,360.10,360.63,356.15,349.39,350.81,357.86,362.49,356.56,348.03,354.88,362.37,375.61,370.36,372.70,361.45,355.36,355.86,359.34,350.38,354.96,357.83,367.28,358.41,364.34,363.50,369.40,,325.70,322.82,326.05,316.49,333.41,339.00,342.59,341.47,355.24,359.42,351.79,353.04,346.35,337.80,286.26,278.24,303.73,275.15,258.54,267.97
2005-09-20 21:56:18+00:00,L7,328.10,333.14,328.80,327.18,325.05,,329.54,327.92,334.39,327.42,320.57,318.11,325.22,325.96,324.91,325.51,326.19,330.31,,,345.71,343.50,347.04,355.84,351.70,349.17,348.20,352.36,342.09,342.23,336.20,341.56,,,354.29,343.25,336.56,347.11,353.02,355.89,355.65,358.76,340.09,335.67,336.80,344.71,342.77,343.18,,,,,,266.42,,316.32,318.78,307.27,295.68,323.81,327.70,332.59,331.08,337.13,342.39,325.52,335.33,335.86,,279.14,,,261.69,254.74,258.14
2005-09-28 21:55:20+00:00,L5,345.99,352.87,350.14,349.26,345.59,340.68,341.50,341.04,349.20,347.59,347.84,346.69,346.62,345.48,347.43,345.55,344.01,345.11,354.21,362.38,364.10,363.53,371.47,375.37,374.44,373.46,370.08,365.49,360.68,358.96,351.53,353.01,355.95,365.50,370.27,362.07,356.04,364.61,373.59,375.73,374.19,377.50,365.61,358.63,355.64,363.69,364.87,366.88,367.30,375.10,367.86,372.82,372.10,375.22,362.30,339.51,337.97,332.71,334.98,347.02,350.47,354.45,353.63,358.35,360.57,353.70,354.39,350.45,351.83,341.35,321.91,315.54,319.92,271.09,274.56
2005-10-22 21:56:27+00:00,L7,333.43,339.75,328.64,328.82,327.82,330.32,330.97,329.81,337.20,334.04,,,325.54,323.17,324.65,322.93,327.57,326.51,334.14,347.15,348.68,348.93,355.96,358.44,,,348.76,348.15,341.04,339.58,338.34,340.34,341.98,353.31,355.11,349.67,344.16,350.09,,,352.75,355.64,350.23,342.76,342.57,344.85,346.76,346.15,350.74,361.82,356.52,358.59,360.44,356.57,333.52,327.64,322.02,322.67,316.81,,,,344.28,337.93,343.02,337.80,337.58,333.98,311.44,272.98,264.74,262.74,260.67,251.38,251.99
2005-11-07 21:56:39+00:00,L7,333.04,340.64,,,327.33,324.12,330.57,326.24,333.15,327.05,330.07,323.91,327.88,325.18,322.52,321.25,,333.03,336.19,347.79,347.89,354.58,358.33,358.17,358.25,358.45,351.74,355.12,345.45,,,349.28,351.15,361.41,363.99,356.25,349.77,355.05,363.15,362.23,362.08,364.41,356.57,350.39,,,,355.05,354.62,363.06,358.59,359.22,359.95,358.80,337.05,330.43,323.73,322.95,317.05,331.17,338.91,342.42,339.26,340.08,346.35,343.60,340.62,,,,,,,,
2005-12-25 21:56:55+00:00,L7,332.21,341.65,335.17,336.45,332.89,332.91,,,334.78,333.33,324.54,322.19,326.31,325.40,329.16,330.47,329.48,333.24,337.36,,,351.81,362.77,360.24,358.68,359.02,352.81,353.69,351.65,347.29,346.97,345.82,349.32,359.58,,,348.98,353.50,362.82,359.59,359.41,363.61,358.51,351.17,353.87,360.52,360.67,359.50,360.85,368.86,362.43,369.27,367.16,366.62,345.06,,328.58,327.72,326.51,334.63,342.87,342.88,341.54,342.93,349.65,344.49,344.41,340.43,321.14,278.45,268.10,,,252.63,246.85
2006-01-10 21:57:04+00:00,L7,336.98,343.57,336.30,339.84,338.88,339.34,339.55,336.85,344.77,339.84,,,333.58,334.44,334.74,333.72,334.60,339.29,345.09,349.98,351.36,354.29,357.47,360.50,,,350.81,351.82,349.46,343.67,340.85,344.21,350.95,361.56,366.63,355.19,350.45,356.07,,,364.70,363.83,355.86,353.93,351.25,360.71,361.03,360.86,366.51,373.72,365.71,368.95,366.54,367.97,350.75,334.31,327.13,331.65,332.29,,,,352.58,351.09,355.41,346.44,346.99,345.11,325.68,287.34,283.58,278.19,266.69,257.14,263.29
2006-02-19 21:57:51+00:00,L5,339.05,346.78,343.70,344.55,340.41,336.46,337.35,336.77,343.13,341.52,335.51,334.51,338.73,339.45,341.73,339.92,340.44,342.76,344.25,351.09,356.19,353.43,361.18,359.57,360.84,361.69,361.70,358.04,353.90,352.61,349.98,349.30,349.75,361.65,364.82,354.31,348.82,353.43,361.66,367.49,365.26,366.04,361.69,355.32,356.52,363.38,358.06,355.19,359.86,368.38,360.54,365.22,364.42,363.82,339.09,329.53,325.17,325.71,323.53,334.83,349.15,346.62,342.94,346.03,348.52,343.63,339.17,337.04,319.95,277.92,267.65,268.56,261.34,251.43,250.28
2006-02-27 21:57:19+00:00,L7,,347.21,341.55,340.39,337.64,336.02,334.98,334.74,342.78,337.39,328.66,329.44,329.07,,,325.82,327.95,332.72,342.93,349.77,351.57,358.95,367.30,364.24,365.54,362.74,353.63,,,351.04,349.37,347.80,351.84,362.22,361.73,359.51,356.43,357.68,364.65,365.60,366.72,,,355.73,357.10,364.04,363.81,361.22,359.16,368.50,362.08,362.99,363.35,365.31,337.57,329.30,325.42,329.38,329.41,339.70,346.14,346.52,343.93,344.95,,,344.46,338.84,321.46,283.27,267.79,268.88,261.61,253.52,252.77
2006-03-07 21:58:11+00:00,L5,345.52,351.13,349.80,342.57,339.01,341.33,339.38,337.48,347.52,341.74,344.16,337.05,340.08,341.81,343.34,339.91,339.01,341.76,352.84,358.52,360.77,360.98,368.67,370.57,369.81,367.54,364.25,363.18,360.28,357.52,348.61,351.32,354.26,362.58,366.35,355.76,349.41,362.81,371.57,372.30,370.78,376.34,364.22,358.16,358.86,359.58,362.20,362.37,363.24,368.21,363.69,362.36,361.47,362.98,347.85,330.92,327.65,326.46,335.22,343.59,345.70,345.78,345.33,350.09,352.09,344.42,341.57,338.53,322.57,296.26,279.42,277.83,264.65,257.65,258.50
2006-03-15 21:57:19+00:00,L7,333.54,341.40,339.24,339.51,334.10,334.08,334.29,,,335.46,328.69,327.21,327.09,330.32,331.66,329.70,329.08,331.40,337.33,351.00,347.60,,356.15,353.54,354.04,355.37,351.56,351.58,349.11,346.74,341.24,344.58,348.46,359.79,360.53,,,353.03,361.02,359.60,356.66,363.89,352.97,349.04,353.32,357.45,354.43,356.95,357.82,366.75,359.75,361.58,360.20,356.98,338.88,331.46,,,323.44,335.07,342.28,343.35,338.88,338.82,342.92,340.55,339.90,333.78,322.15,295.19,273.11,280.01,,,
2006-03-31 21:57:18+00:00,L7,334.62,346.32,341.14,342.37,339.00,334.88,336.89,337.29,343.93,,329.61,331.71,330.46,335.05,336.22,332.79,334.75,333.50,341.59,356.44,354.73,357.11,,,362.04,360.92,355.55,356.50,349.93,345.26,348.23,349.23,352.46,360.80,362.72,358.37,,,363.92,363.11,357.91,364.71,354.52,347.68,349.95,355.59,352.38,352.12,355.13,363.80,358.32,361.23,358.93,359.24,340.53,332.79,326.43,,,336.29,338.87,340.09,336.70,338.95,344.41,337.45,338.17,330.17,319.23,290.40,269.79,271.71,261.42,255.17,
2006-05-18 21:57:18+00:00,L7,340.03,347.40,,,332.60,335.90,335.25,330.48,337.75,335.12,325.14,327.25,332.27,326.63,328.21,328.04,,336.56,340.71,351.89,349.38,357.37,365.29,364.22,362.75,361.65,353.49,356.60,350.80,,,344.56,349.53,356.25,358.32,345.60,344.71,351.36,357.93,358.38,357.12,363.72,353.54,347.62,,,351.99,349.37,356.30,359.85,355.68,352.03,355.01,355.36,332.44,325.38,319.69,319.20,316.58,327.17,331.34,335.95,336.66,338.11,343.80,341.50,339.52,,,276.89,265.88,264.51,252.89,249.77,251.41
