dates,nzd0390-0000,nzd0390-0001,nzd0390-0002,nzd0390-0003,nzd0390-0004,nzd0390-0005,nzd0390-0006,nzd0390-0007,nzd0390-0008,nzd0390-0009,nzd0390-0010,nzd0390-0011,nzd0390-0012,nzd0390-0013,nzd0390-0014,nzd0390-0015,nzd0390-0016,nzd0390-0017,nzd0390-0018,nzd0390-0019,nzd0390-0020,nzd0390-0021,nzd0390-0022,nzd0390-0023,nzd0390-0024,nzd0390-0025,nzd0390-0026,nzd0390-0027,nzd0390-0028,nzd0390-0029,nzd0390-0030,nzd0390-0031,nzd0390-0032,nzd0390-0033,nzd0390-0034,nzd0390-0035,nzd0390-0036,nzd0390-0037,nzd0390-0038,nzd0390-0039,nzd0390-0040,nzd0390-0041,nzd0390-0042,nzd0390-0043,nzd0390-0044,nzd0390-0045,nzd0390-0046,nzd0390-0047,nzd0390-0048,nzd0390-0049,nzd0390-0050,nzd0390-0051,nzd0390-0052,nzd0390-0053,nzd0390-0054,nzd0390-0055,nzd0390-0056,nzd0390-0057,nzd0390-0058,nzd0390-0059,nzd0390-0060,nzd0390-0061,nzd0390-0062,nzd0390-0063,nzd0390-0064,nzd0390-0065,nzd0390-0066,nzd0390-0067,nzd0390-0068,nzd0390-0069,nzd0390-0070,nzd0390-0071,nzd0390-0072,nzd0390-0073,nzd0390-0074,nzd0390-0075,nzd0390-0076,nzd0390-0077,nzd0390-0078,nzd0390-0079,nzd0390-0080,nzd0390-0081,nzd0390-0082,nzd0390-0083,nzd0390-0084,nzd0390-0085,nzd0390-0086,nzd0390-0087,nzd0390-0088,nzd0390-0089,nzd0390-0090,nzd0390-0091,nzd0390-0092,nzd0390-0093,nzd0390-0094,nzd0390-0095,nzd0390-0096,nzd0390-0097,nzd0390-0098,nzd0390-0099,nzd0390-0100,nzd0390-0101,nzd0390-0102,nzd0390-0103,nzd0390-0104,nzd0390-0105,nzd0390-0106,nzd0390-0107,nzd0390-0108,nzd0390-0109,nzd0390-0110,nzd0390-0111,nzd0390-0112,nzd0390-0113,nzd0390-0114,nzd0390-0115,nzd0390-0116,nzd0390-0117,nzd0390-0118,nzd0390-0119,nzd0390-0120,nzd0390-0121,nzd0390-0122,nzd0390-0123,nzd0390-0124,nzd0390-0125,nzd0390-0126,nzd0390-0127,nzd0390-0128,nzd0390-0129,nzd0390-0130,nzd0390-0131,nzd0390-0132,nzd0390-0133,nzd0390-0134,nzd0390-0135,nzd0390-0136,nzd0390-0137,nzd0390-0138,nzd0390-0139,nzd0390-0140,nzd0390-0141,nzd0390-0142,satname
2001-05-20 21:57:28+00:00,314.28,330.99,333.66,329.21,333.78,335.35,338.68,343.33,345.47,345.28,342.02,339.73,335.89,334.36,335.05,332.55,336.12,338.65,337.45,335.53,338.26,339.06,338.05,339.28,344.56,343.54,347.97,351.74,349.52,350.74,347.84,350.09,349.31,350.72,349.37,352.11,349.26,351.60,352.58,362.40,360.14,355.56,353.37,347.23,355.30,352.66,351.69,340.49,340.25,345.13,353.37,350.00,347.91,344.13,342.98,337.77,338.21,346.83,353.00,355.50,358.76,360.70,364.34,345.46,361.23,359.04,363.53,359.53,359.92,364.93,366.28,365.73,364.20,369.45,367.51,349.54,348.87,349.98,348.43,351.59,349.71,349.18,353.36,351.18,347.53,360.24,354.98,356.68,356.13,356.68,367.55,363.10,365.48,361.58,346.94,346.17,365.46,364.50,349.86,367.61,359.25,372.85,359.51,357.99,375.64,359.85,363.26,364.94,361.97,356.81,359.13,365.56,355.10,351.94,350.16,349.53,350.48,347.09,347.81,357.35,348.63,343.27,344.71,344.21,340.80,336.63,330.66,328.81,330.02,325.57,336.62,337.60,330.91,331.88,336.03,334.60,342.19,354.12,342.84,348.90,360.02,334.81,340.53,L7
2001-06-05 21:56:52+00:00,317.78,338.35,337.96,329.58,333.75,335.10,338.04,344.45,345.42,346.50,345.03,340.04,334.86,333.63,335.01,330.94,335.81,339.35,338.38,332.47,338.28,335.25,338.82,339.78,345.74,345.78,349.96,349.17,351.19,350.51,348.38,350.83,352.22,349.68,350.14,351.33,350.84,352.04,354.89,363.21,358.91,353.39,353.28,349.02,357.73,351.69,347.56,338.95,336.27,342.06,348.68,343.78,344.25,340.33,340.95,334.36,331.77,343.73,349.72,352.70,355.29,359.97,364.00,335.99,363.34,358.58,362.97,357.07,357.79,363.92,364.79,364.40,359.26,365.60,365.64,341.57,337.75,342.16,341.09,347.02,344.18,342.86,347.56,344.23,339.38,357.39,348.49,352.62,351.48,351.54,363.33,353.81,361.44,356.85,337.75,336.28,366.15,366.12,346.35,367.72,357.45,375.59,356.96,355.72,378.90,358.11,361.61,362.90,359.48,354.67,356.93,366.80,353.37,350.79,349.51,348.91,349.96,345.78,347.49,360.95,348.69,343.93,344.78,345.76,343.51,339.19,332.86,330.53,332.25,327.01,341.34,342.10,331.51,332.39,337.00,335.21,343.52,358.38,344.39,350.54,364.69,340.47,343.83,L7
2001-07-07 21:56:36+00:00,,,,329.17,330.50,329.57,330.00,338.45,343.31,344.31,344.91,339.47,334.78,334.56,333.63,332.53,340.10,339.72,337.32,333.12,339.92,336.02,342.22,344.37,346.32,349.75,352.26,353.49,357.60,356.69,352.82,354.90,355.62,353.51,353.73,353.57,353.01,353.97,358.34,363.33,362.17,357.53,357.48,352.23,362.90,360.65,358.48,344.78,342.10,347.38,353.21,352.58,345.56,345.78,341.36,311.97,312.19,,,,,,,305.13,,,,,,,,,,,,322.66,321.61,331.89,326.71,338.72,331.36,332.04,344.79,329.86,326.45,,,,,,,,,,322.48,325.84,375.00,376.73,344.21,378.30,355.67,387.53,356.51,356.15,386.85,356.19,359.91,365.12,362.43,358.81,359.37,372.50,353.92,354.04,351.65,351.75,351.02,348.15,350.19,368.52,349.30,347.25,346.46,347.19,347.19,341.94,337.36,335.58,334.30,331.28,349.68,351.64,332.42,336.55,339.56,338.51,343.89,365.00,346.99,353.11,369.03,344.78,348.09,L7
2001-08-24 21:56:00+00:00,306.66,326.29,333.52,338.15,341.68,342.13,341.92,348.91,353.87,353.82,348.47,341.18,335.39,333.22,334.09,335.74,345.14,344.60,341.25,339.46,343.91,340.80,345.35,348.68,350.82,355.29,357.20,356.64,361.08,362.32,358.34,357.03,358.10,356.74,359.29,357.35,359.29,359.50,366.82,370.14,370.05,363.92,364.15,359.94,358.63,358.43,355.26,356.39,354.06,354.29,361.36,358.74,353.29,356.49,354.08,341.35,347.09,347.98,351.11,350.61,344.62,348.76,351.04,342.03,357.20,361.26,365.73,369.44,362.69,359.19,348.56,354.26,357.18,368.41,364.93,370.13,370.35,368.31,369.69,361.40,356.57,356.63,364.18,357.96,348.01,,357.56,,362.69,,,366.58,363.00,352.07,355.24,349.39,366.00,367.64,367.00,370.17,366.73,374.40,371.90,374.86,374.04,370.63,376.23,375.65,377.67,370.98,372.98,367.61,367.32,363.62,361.44,362.69,363.15,362.99,365.53,361.07,361.10,361.41,360.42,357.22,355.93,349.98,345.40,342.46,341.64,342.67,344.47,344.75,346.29,347.42,344.51,344.66,354.73,359.08,356.85,358.92,365.86,347.82,351.82,L7
2001-09-25 21:55:40+00:00,311.29,330.55,334.24,338.87,343.12,341.70,344.28,349.18,351.41,350.59,346.68,340.65,335.48,331.62,331.45,333.02,342.26,343.68,341.22,340.12,344.87,343.01,346.63,350.09,352.82,357.43,359.34,359.56,363.44,365.20,361.13,359.87,359.27,357.77,360.01,358.88,359.79,360.57,367.62,370.39,370.69,365.03,364.69,360.97,359.47,358.67,357.39,358.79,357.21,357.67,364.88,359.96,356.31,356.89,355.99,348.64,353.43,356.11,360.00,361.19,360.75,363.44,365.21,359.34,365.61,370.88,372.06,373.87,367.89,365.21,360.12,365.69,368.00,375.51,372.03,374.06,372.79,375.27,373.85,367.67,364.11,364.81,369.40,368.37,364.28,371.48,363.43,372.62,367.11,371.32,372.68,371.44,369.96,361.03,361.66,357.83,362.01,362.63,366.71,369.94,364.94,370.02,367.22,370.21,366.86,361.06,364.22,369.54,372.48,366.86,368.75,366.36,363.58,359.22,358.52,358.91,359.96,357.79,359.82,356.25,358.93,356.97,358.77,354.31,350.51,345.22,341.71,340.52,340.19,338.34,343.48,339.78,343.33,344.15,341.20,342.23,352.13,356.82,355.36,356.90,364.09,346.01,350.52,L7
2001-12-14 21:55:53+00:00,309.31,328.23,331.53,333.79,336.25,336.15,341.22,344.24,345.88,344.59,342.37,337.17,331.59,328.20,328.27,329.65,338.78,340.24,338.62,340.17,343.40,342.84,344.11,348.16,350.88,355.66,356.27,358.38,360.56,364.99,360.84,357.37,356.81,358.25,358.18,357.99,358.12,359.50,365.93,368.65,369.60,366.10,363.25,359.38,357.76,358.50,359.19,358.14,357.87,359.39,364.71,359.23,355.51,355.91,355.33,351.23,354.01,357.27,358.81,361.07,363.19,363.99,366.77,363.40,367.33,370.88,372.06,373.87,367.89,365.21,360.12,365.69,368.00,375.51,372.03,374.06,372.79,375.27,373.85,367.67,364.11,364.81,369.40,368.37,364.28,371.48,363.43,372.62,367.11,371.32,373.75,373.16,368.83,361.05,361.85,359.87,362.66,360.77,363.12,367.40,363.43,366.00,363.70,369.27,366.86,361.06,364.22,364.89,368.20,363.14,363.04,363.84,359.05,354.36,354.61,354.68,356.41,354.83,357.31,352.16,356.86,354.06,354.75,352.54,344.89,340.40,336.16,334.13,334.11,331.25,339.97,333.43,333.21,335.09,333.92,334.95,344.29,349.69,348.31,354.76,361.14,343.42,349.88,L7
2001-12-30 21:55:49+00:00,307.63,326.66,329.26,330.62,332.46,331.64,337.07,340.04,342.84,341.25,339.89,334.93,328.50,325.30,325.10,327.69,336.04,336.89,335.98,338.36,339.61,339.95,343.12,346.28,348.62,352.91,353.85,357.13,359.46,362.72,360.11,357.10,355.96,357.03,355.87,355.46,357.15,358.07,364.19,366.89,368.40,362.71,360.78,357.36,356.60,356.46,355.28,355.60,356.39,358.15,364.10,358.16,354.86,354.81,353.93,351.84,354.07,356.05,357.10,360.41,364.00,365.32,366.11,365.26,369.91,370.94,373.65,374.91,368.55,367.45,364.26,370.61,369.92,376.03,373.96,374.35,373.70,374.34,375.50,371.44,366.71,368.34,370.88,369.98,367.41,369.43,365.60,370.26,367.52,377.59,376.97,376.71,371.08,366.33,366.27,363.68,364.10,361.91,364.07,367.81,364.88,368.12,365.12,371.29,370.23,364.96,368.29,368.90,371.12,365.49,365.14,363.00,360.53,356.78,356.45,355.40,356.98,356.65,357.93,354.96,357.23,357.01,356.40,352.11,345.40,340.45,336.88,334.26,335.37,335.20,342.22,337.13,335.94,336.98,335.80,338.29,347.22,352.21,349.07,355.15,361.29,343.85,350.05,L7
2002-02-16 21:56:06+00:00,310.48,324.93,329.26,330.62,332.33,332.18,338.13,341.00,343.50,342.21,337.53,331.86,323.57,318.91,318.63,322.30,327.78,329.85,331.63,335.18,337.37,337.28,340.00,341.77,344.65,349.90,351.42,352.94,356.34,359.82,358.97,354.84,354.15,354.08,353.72,353.60,355.14,355.78,359.62,364.00,364.02,361.31,358.76,356.07,352.64,351.18,349.60,349.78,350.90,354.47,360.81,354.52,353.27,351.54,349.64,349.86,352.36,354.40,355.99,359.00,364.00,365.32,363.40,362.90,366.49,368.50,368.72,372.01,365.33,364.44,360.30,366.88,369.92,369.35,367.67,368.34,369.32,369.93,367.76,363.75,360.35,362.19,365.55,365.05,361.59,369.43,358.73,359.49,362.97,368.41,372.36,372.06,366.09,360.65,359.95,359.63,360.25,357.68,360.65,363.00,360.06,363.29,359.50,365.46,361.84,358.97,358.40,361.88,361.55,358.57,356.15,354.69,355.30,349.44,350.00,347.38,349.99,349.00,349.34,349.46,351.78,352.25,348.22,345.84,340.62,336.67,331.80,329.47,329.11,329.67,337.17,332.65,332.22,332.85,332.42,335.07,344.76,349.62,344.63,352.74,356.77,340.41,347.19,L7
2002-03-20 21:56:00+00:00,311.43,324.59,327.48,328.11,329.99,329.69,337.18,339.02,344.20,342.63,337.77,332.84,325.18,322.18,320.73,324.38,330.05,332.01,333.83,337.43,340.31,339.27,335.44,341.82,344.39,344.48,351.00,357.02,361.03,363.29,363.21,360.59,360.30,358.41,353.31,353.36,355.02,355.38,358.52,363.02,362.83,360.90,359.21,357.36,353.28,350.49,349.79,350.19,352.38,355.94,362.32,356.43,354.72,351.23,349.07,351.99,353.68,356.01,357.21,361.10,370.46,370.84,366.49,368.12,368.81,370.92,369.71,372.87,366.21,366.19,364.21,371.09,376.28,369.66,368.58,367.74,370.90,371.88,366.34,366.34,364.10,366.90,367.62,366.69,366.78,366.94,361.81,361.07,364.84,371.24,374.35,375.55,367.68,363.80,362.21,363.40,361.52,357.98,360.27,363.18,363.13,365.18,360.95,366.58,362.39,359.67,359.00,364.02,361.52,358.87,355.40,353.61,354.63,351.47,350.94,349.74,351.78,348.46,348.19,351.69,351.62,352.90,347.48,345.04,341.12,338.16,331.28,329.93,328.75,328.70,337.42,332.30,331.10,331.94,333.13,335.44,345.05,349.66,344.06,353.18,357.83,342.94,347.26,L7
2002-05-07 21:56:03+00:00,309.93,321.18,324.98,322.37,325.13,325.83,334.02,335.54,343.01,341.45,336.43,331.29,322.93,321.19,319.93,323.41,328.52,331.42,330.49,334.18,337.15,335.75,333.67,338.68,341.30,340.83,347.59,353.71,358.25,360.22,361.24,357.71,357.95,357.37,350.98,350.15,354.07,352.33,354.48,359.52,357.86,355.68,356.14,354.80,350.04,347.21,347.35,347.11,348.47,352.10,359.10,355.15,354.85,352.97,349.51,352.46,357.23,359.57,361.31,363.56,372.63,371.27,365.91,366.82,368.80,370.24,371.83,371.33,365.23,363.39,362.00,368.18,370.87,364.60,362.85,360.32,366.70,366.52,362.36,361.10,358.99,360.97,364.27,362.81,361.83,362.77,359.04,357.59,361.68,368.80,373.27,374.32,365.00,363.05,361.42,362.05,359.28,354.83,356.15,357.26,359.29,360.59,357.14,362.66,357.31,356.38,355.55,361.00,357.48,356.05,350.94,348.19,352.76,348.51,347.82,345.88,349.66,345.82,346.09,349.76,348.16,349.19,344.90,341.16,337.62,334.63,328.22,325.44,324.62,328.86,334.49,333.29,331.04,331.58,333.20,335.15,345.60,349.70,344.01,352.21,358.16,341.13,345.97,L7
2002-09-12 21:55:07+00:00,,340.41,334.17,341.62,332.63,339.00,339.05,339.92,351.18,349.73,346.85,343.22,334.30,332.00,328.66,331.21,338.04,341.70,338.67,339.43,342.67,341.88,336.73,346.69,351.17,340.00,355.02,361.19,367.41,369.64,369.51,367.68,364.11,364.58,360.03,358.29,361.68,359.77,360.32,368.01,365.05,363.66,363.96,362.71,359.48,354.04,356.07,357.78,359.68,362.17,367.39,367.24,367.11,371.01,369.38,366.25,375.43,376.89,384.39,383.87,387.02,382.73,382.00,378.77,379.78,383.38,386.82,380.88,379.97,375.86,373.53,377.94,377.25,375.73,372.54,369.04,371.25,371.15,366.34,368.20,365.97,366.62,372.74,368.52,369.65,364.28,362.51,365.68,367.19,373.45,376.55,377.46,369.61,368.10,365.41,365.90,361.63,358.00,356.64,357.38,363.02,365.95,363.73,366.44,362.28,358.68,362.32,365.30,364.23,360.69,355.39,355.41,356.07,355.03,350.55,351.91,356.15,350.20,351.82,354.36,351.97,349.36,349.14,347.79,340.95,336.12,331.66,329.23,328.00,330.05,336.94,337.79,336.05,337.31,338.57,337.09,348.51,353.69,350.17,356.42,362.34,345.50,346.73,L7
2002-10-14 21:54:55+00:00,317.39,325.43,338.55,338.96,331.19,334.73,336.54,338.75,344.94,344.73,343.54,335.97,330.01,328.43,326.30,329.27,335.49,341.20,338.84,337.35,340.58,341.96,348.54,347.63,352.13,352.13,357.16,361.11,366.01,369.44,368.52,366.12,363.44,362.04,361.88,361.88,362.74,363.19,362.28,369.44,368.43,367.87,364.67,361.47,360.24,357.21,358.72,360.58,362.99,366.16,370.44,370.80,369.70,371.84,370.71,368.87,375.84,375.82,381.96,382.05,385.14,383.86,382.47,379.34,379.78,384.82,386.50,380.77,378.95,375.83,374.43,377.88,377.47,374.33,371.89,367.71,368.94,369.76,368.92,366.73,363.48,360.64,372.85,371.97,369.66,365.12,356.26,362.51,366.37,369.72,372.10,374.10,369.23,366.18,363.84,361.61,359.35,355.41,357.85,357.77,361.03,363.03,361.47,362.96,361.07,361.83,362.78,365.12,364.46,361.14,357.92,356.48,356.57,355.26,349.17,351.29,353.06,348.81,350.88,354.05,351.97,348.34,348.98,348.79,338.86,333.44,332.04,330.10,329.20,333.90,337.91,341.11,341.03,341.39,340.97,341.05,351.91,357.97,354.19,360.05,366.51,348.71,352.85,L7
2002-10-30 21:55:01+00:00,317.39,325.43,338.55,338.96,331.19,334.73,336.54,338.75,344.94,344.73,343.54,335.97,329.30,326.81,325.17,328.22,334.21,338.37,337.92,336.74,339.56,341.53,348.54,347.63,352.13,352.13,357.16,361.11,366.01,369.44,368.52,366.12,363.44,362.04,361.88,361.88,362.74,363.19,362.28,369.44,368.43,367.87,364.67,361.47,360.24,357.21,358.72,360.58,362.99,366.16,370.44,370.80,369.70,371.84,370.71,368.13,374.71,373.85,379.18,378.87,382.15,382.17,381.64,378.27,378.10,383.87,384.20,379.40,377.19,374.30,374.95,375.71,374.32,371.66,371.08,368.69,367.77,368.28,368.04,366.52,363.12,363.02,371.17,371.00,367.72,364.90,355.64,360.66,363.45,368.80,370.70,372.91,369.49,367.05,362.74,362.86,359.56,355.62,356.61,355.23,359.50,362.36,359.69,364.48,361.98,361.91,360.24,362.42,363.69,357.86,355.69,352.02,352.50,349.25,344.68,345.90,345.76,342.64,343.48,346.58,345.45,343.85,345.62,344.78,335.55,330.83,328.88,326.87,325.29,328.73,333.72,335.48,336.26,338.39,339.01,338.80,348.46,353.28,350.56,358.27,362.67,345.86,349.89,L7
2003-01-18 21:55:42+00:00,317.39,325.43,338.55,338.96,318.39,334.73,336.54,331.90,338.51,338.40,335.27,328.31,325.21,324.04,322.15,326.49,331.90,333.44,336.84,334.25,335.78,338.01,343.54,343.96,346.61,348.57,351.14,356.27,361.29,363.11,372.96,372.17,369.66,365.23,366.38,367.49,365.36,369.00,366.50,375.58,376.25,378.07,369.98,365.31,365.85,362.64,361.08,364.02,368.97,373.00,376.13,377.54,373.11,375.43,375.28,371.57,374.96,366.85,370.38,372.40,376.94,376.38,377.40,374.69,374.13,379.13,379.61,376.05,374.22,371.28,378.26,378.15,376.44,373.06,371.47,369.41,367.35,367.94,367.12,363.14,364.25,364.67,367.58,367.87,362.80,360.52,354.78,361.32,364.98,363.60,365.82,367.44,363.52,358.76,357.00,356.32,351.98,347.50,347.60,349.06,352.11,355.47,353.42,358.27,355.40,354.93,354.61,354.84,357.26,349.64,348.02,342.31,342.01,338.44,334.85,335.03,332.58,332.06,331.59,335.75,335.23,333.44,336.07,335.69,329.76,325.57,323.99,320.95,316.22,313.81,323.11,324.22,327.55,329.91,333.32,333.59,340.25,340.97,341.18,352.94,362.17,340.49,341.23,L7
2003-03-23 21:55:52+00:00,323.61,318.56,335.40,336.99,316.54,330.46,335.92,332.13,338.14,337.91,334.39,327.11,323.12,320.50,318.85,321.18,325.05,325.89,329.61,329.20,330.23,333.33,337.36,339.60,343.34,344.70,349.82,354.88,359.93,362.33,370.74,367.03,367.27,362.94,363.09,359.88,356.64,363.17,359.48,364.27,367.56,373.87,361.41,354.34,358.87,363.63,361.23,359.04,360.03,365.13,370.12,369.88,369.62,366.13,368.64,366.69,368.53,363.67,363.40,368.04,373.87,374.39,375.28,371.12,371.32,377.18,377.76,372.87,370.95,369.61,378.56,375.52,373.29,370.79,369.51,367.59,366.12,365.09,365.30,360.28,361.35,359.25,361.05,363.63,358.77,358.95,353.84,357.91,363.05,361.13,363.51,366.52,363.48,356.88,356.84,353.01,349.33,344.90,346.55,347.06,351.96,353.26,350.40,354.94,353.25,353.10,352.34,350.59,353.49,345.63,346.31,341.00,340.82,334.67,334.01,332.94,328.25,328.64,327.76,332.22,332.05,329.57,330.70,329.87,328.19,326.68,322.83,319.95,314.50,312.32,320.33,320.59,324.89,329.77,332.09,331.93,339.04,338.41,339.03,348.74,361.52,334.23,339.68,L7
2003-04-08 21:55:59+00:00,323.61,318.56,335.40,336.99,316.54,330.46,335.92,332.13,338.14,336.96,333.91,326.75,321.30,318.97,315.97,318.61,321.34,322.72,325.39,325.11,326.65,329.49,332.91,336.03,339.66,340.73,346.13,351.24,356.50,358.98,363.21,361.08,358.44,355.89,358.24,355.52,351.49,355.87,355.57,359.64,361.06,364.44,357.37,356.03,356.87,353.57,348.69,349.30,354.53,361.94,364.42,362.70,360.01,360.25,360.95,358.43,359.59,361.62,362.94,366.57,371.08,372.17,373.07,370.25,370.41,376.26,374.54,369.35,366.51,365.93,373.10,371.74,369.98,370.50,368.41,367.19,365.83,364.56,363.56,359.51,359.44,356.60,358.92,359.67,356.39,355.74,351.05,352.70,357.30,359.78,362.73,365.43,361.88,354.91,352.10,350.06,346.93,343.75,344.53,346.85,351.25,353.87,349.58,352.87,353.01,352.91,352.27,349.17,353.51,345.60,346.55,339.84,341.68,335.15,335.27,333.81,330.14,330.76,330.88,333.32,333.18,330.60,331.25,330.18,328.35,326.20,323.71,321.21,316.67,314.86,322.96,321.72,326.11,329.92,331.72,332.43,339.98,339.60,339.72,349.30,360.46,335.15,339.98,L7
2003-05-10 21:56:22+00:00,329.82,326.66,335.69,337.69,309.93,,337.81,329.40,334.76,333.97,330.54,324.80,317.24,314.34,309.80,311.63,311.86,313.27,315.07,316.11,317.16,319.61,327.14,331.54,334.86,335.44,341.03,344.78,350.81,352.90,357.84,355.80,350.35,351.73,354.58,348.75,344.81,348.78,350.26,353.31,354.00,358.51,353.01,354.55,354.42,348.58,341.03,340.87,346.98,355.83,358.37,355.08,352.57,353.63,354.74,346.86,345.18,355.48,355.59,361.70,366.94,365.87,367.60,365.24,366.40,370.85,369.85,363.64,361.24,361.39,369.82,370.01,368.55,373.42,367.59,366.41,365.04,362.35,360.22,354.77,357.04,351.77,351.89,351.82,350.40,350.00,349.63,349.68,353.38,354.76,359.39,361.28,356.44,347.60,346.42,342.75,339.32,346.04,346.02,349.69,355.32,357.07,353.44,355.73,356.84,354.73,357.86,352.26,356.58,350.47,351.97,334.61,349.41,341.80,343.25,340.21,338.11,340.62,340.88,341.00,341.13,324.41,335.75,334.54,336.91,334.24,331.50,328.35,324.62,321.08,329.71,328.01,331.98,333.57,335.94,336.63,343.50,342.73,342.79,352.00,367.13,340.34,341.27,L7
2003-07-21 21:43:45+00:00,329.82,326.66,335.69,337.69,327.09,,337.81,340.59,343.86,338.09,336.45,330.72,324.16,317.59,313.73,313.30,314.91,316.71,316.65,321.37,320.15,326.14,331.07,334.32,339.41,339.48,346.73,348.64,355.24,358.08,355.17,355.05,353.77,355.61,357.11,348.75,344.81,348.78,350.26,353.31,354.00,358.51,353.01,354.55,354.42,348.58,341.03,340.87,346.98,355.83,358.37,355.08,352.57,353.63,354.74,346.86,345.18,357.99,358.33,364.66,369.16,370.68,371.34,369.30,370.56,376.52,371.58,365.31,362.69,366.71,369.82,370.01,368.55,373.85,371.66,370.17,369.05,365.88,363.63,360.63,357.66,349.75,354.39,352.35,355.08,354.27,349.63,349.68,353.38,361.76,365.22,367.76,364.86,354.83,349.03,349.74,348.25,355.11,355.88,358.39,363.83,366.66,361.38,363.94,367.17,364.10,366.93,360.29,365.58,360.12,362.57,347.25,360.71,352.51,354.16,352.04,349.81,352.72,354.42,352.29,351.62,335.71,344.76,344.62,346.05,343.32,340.23,338.41,336.54,336.28,342.37,338.55,340.83,343.87,342.56,342.75,351.22,354.63,352.24,358.03,366.87,347.01,351.18,L5
2003-07-29 21:55:41+00:00,329.82,326.66,335.69,337.69,327.09,,337.81,340.59,343.86,338.09,336.45,330.72,322.71,315.87,312.18,313.00,316.47,318.72,319.64,322.00,321.86,325.75,331.23,334.08,341.00,341.25,348.02,350.13,355.99,358.40,357.59,357.11,352.62,355.11,358.23,351.07,350.01,353.54,355.38,356.15,355.41,358.76,356.69,357.34,356.86,350.37,347.63,344.17,348.97,355.83,358.37,355.08,352.57,353.63,354.74,346.86,345.18,357.99,358.33,364.66,369.16,370.68,371.34,369.30,370.56,376.52,371.58,365.31,362.69,366.71,369.82,370.01,368.55,373.85,371.66,370.17,369.05,365.88,363.63,360.63,357.66,349.75,354.39,352.35,355.08,354.27,349.63,349.68,353.38,361.76,365.22,367.76,364.86,354.83,349.03,349.74,348.25,355.11,355.88,358.39,363.83,366.66,361.38,363.94,367.17,364.10,366.93,360.29,359.60,355.26,357.15,340.91,351.98,349.19,348.06,346.12,344.86,347.96,347.26,347.61,346.15,334.77,342.27,342.90,342.54,339.98,336.35,335.51,333.05,333.06,337.68,334.28,336.72,340.03,339.25,340.46,347.40,352.06,347.74,355.44,364.00,343.26,347.19,L7
2003-08-30 21:55:34+00:00,329.54,328.04,342.62,343.59,339.17,345.52,341.00,338.77,344.50,338.28,336.89,330.18,321.94,316.17,311.51,311.94,314.04,316.45,317.12,320.49,320.66,324.22,331.01,335.17,341.66,342.22,348.09,350.78,356.39,359.04,359.82,359.76,356.22,357.48,359.77,353.02,353.14,356.01,358.07,359.34,359.52,362.12,360.07,360.87,359.04,351.55,350.27,347.55,350.74,357.75,357.79,357.05,356.22,355.73,356.26,349.82,347.72,361.19,361.90,366.40,369.41,371.10,372.42,370.76,373.96,377.83,374.21,366.76,365.80,368.93,374.30,375.09,374.99,375.68,374.38,372.63,371.40,370.09,365.75,358.39,354.28,351.55,356.19,354.47,357.61,354.95,351.06,351.69,354.43,361.59,364.20,365.77,363.07,358.17,352.26,351.93,347.72,354.50,355.60,359.78,359.56,362.53,360.31,363.00,364.00,363.05,363.74,357.80,357.23,353.83,355.88,342.46,350.04,349.00,346.51,344.68,342.36,345.20,346.76,347.37,344.65,336.15,342.93,341.07,340.91,339.22,336.17,333.61,331.27,331.33,336.01,333.03,336.12,338.80,337.77,338.17,346.73,351.24,346.84,354.52,362.46,341.72,345.51,L7
2003-10-17 21:55:27+00:00,338.54,344.06,351.43,355.63,353.09,352.04,349.41,345.24,351.45,344.77,343.85,337.06,325.48,320.91,317.07,316.83,322.72,325.96,324.38,326.13,326.25,329.23,335.88,339.02,345.71,347.99,352.47,356.16,359.98,363.41,364.68,366.49,362.54,364.61,363.56,362.16,364.35,366.84,370.33,372.01,369.86,371.02,370.17,369.65,367.78,359.55,362.53,359.56,360.60,367.95,368.50,369.56,370.54,365.64,363.81,362.16,363.96,373.21,375.07,376.35,376.12,380.05,384.20,380.71,384.91,386.02,388.23,382.89,384.79,383.47,390.55,390.76,393.93,383.85,386.28,380.67,381.40,382.32,376.83,365.64,365.51,367.08,371.56,371.32,374.34,368.19,364.81,369.20,371.19,373.10,375.46,375.45,373.24,370.23,367.69,360.93,357.84,363.37,365.03,372.61,369.92,370.52,373.53,376.13,375.40,374.91,373.86,371.80,364.11,362.77,363.80,348.80,355.72,357.64,352.17,352.19,349.83,353.46,352.38,354.74,351.67,342.51,351.74,349.29,348.51,344.60,341.51,337.93,335.59,336.10,339.65,339.26,340.58,341.46,340.46,342.54,350.95,355.50,350.64,358.39,366.13,348.05,349.45,L7
