dates,satname,nzd0390-0000,nzd0390-0001,nzd0390-0002,nzd0390-0003,nzd0390-0004,nzd0390-0005,nzd0390-0006,nzd0390-0007,nzd0390-0008,nzd0390-0009,nzd0390-0010,nzd0390-0011,nzd0390-0012,nzd0390-0013,nzd0390-0014,nzd0390-0015,nzd0390-0016,nzd0390-0017,nzd0390-0018,nzd0390-0019,nzd0390-0020,nzd0390-0021,nzd0390-0022,nzd0390-0023,nzd0390-0024,nzd0390-0025,nzd0390-0026,nzd0390-0027,nzd0390-0028,nzd0390-0029,nzd0390-0030,nzd0390-0031,nzd0390-0032,nzd0390-0033,nzd0390-0034,nzd0390-0035,nzd0390-0036,nzd0390-0037,nzd0390-0038,nzd0390-0039,nzd0390-0040,nzd0390-0041,nzd0390-0042,nzd0390-0043,nzd0390-0044,nzd0390-0045,nzd0390-0046,nzd0390-0047,nzd0390-0048,nzd0390-0049,nzd0390-0050,nzd0390-0051,nzd0390-0052,nzd0390-0053,nzd0390-0054,nzd0390-0055,nzd0390-0056,nzd0390-0057,nzd0390-0058,nzd0390-0059,nzd0390-0060,nzd0390-0061,nzd0390-0062,nzd0390-0063,nzd0390-0064,nzd0390-0065,nzd0390-0066,nzd0390-0067,nzd0390-0068,nzd0390-0069,nzd0390-0070,nzd0390-0071,nzd0390-0072,nzd0390-0073,nzd0390-0074,nzd0390-0075,nzd0390-0076,nzd0390-0077,nzd0390-0078,nzd0390-0079,nzd0390-0080,nzd0390-0081,nzd0390-0082,nzd0390-0083,nzd0390-0084,nzd0390-0085,nzd0390-0086,nzd0390-0087,nzd0390-0088,nzd0390-0089,nzd0390-0090,nzd0390-0091,nzd0390-0092,nzd0390-0093,nzd0390-0094,nzd0390-0095,nzd0390-0096,nzd0390-0097,nzd0390-0098,nzd0390-0099,nzd0390-0100,nzd0390-0101,nzd0390-0102,nzd0390-0103,nzd0390-0104,nzd0390-0105,nzd0390-0106,nzd0390-0107,nzd0390-0108,nzd0390-0109,nzd0390-0110,nzd0390-0111,nzd0390-0112,nzd0390-0113,nzd0390-0114,nzd0390-0115,nzd0390-0116,nzd0390-0117,nzd0390-0118,nzd0390-0119,nzd0390-0120,nzd0390-0121,nzd0390-0122,nzd0390-0123,nzd0390-0124,nzd0390-0125,nzd0390-0126,nzd0390-0127,nzd0390-0128,nzd0390-0129,nzd0390-0130,nzd0390-0131,nzd0390-0132,nzd0390-0133,nzd0390-0134,nzd0390-0135,nzd0390-0136,nzd0390-0137,nzd0390-0138,nzd0390-0139,nzd0390-0140,nzd0390-0141,nzd0390-0142
2001-08-24 21:56:00+00:00,L7,298.24,320.14,326.25,329.73,332.79,333.71,335.52,341.95,346.60,347.15,342.17,334.14,324.40,317.29,317.58,320.50,329.07,326.98,327.79,328.88,329.88,331.21,330.95,336.23,339.30,340.64,345.49,342.82,344.92,351.57,347.28,339.17,338.88,343.52,348.70,346.59,349.71,350.69,359.02,361.24,362.41,354.06,348.54,342.92,342.09,346.36,341.55,340.86,338.35,342.42,347.78,340.46,341.06,347.28,346.21,337.35,342.52,343.54,344.15,343.94,337.95,341.49,344.37,336.32,351.27,355.55,360.40,363.51,356.98,352.23,341.29,346.26,350.22,360.79,356.04,362.51,361.93,360.31,361.69,352.98,348.57,348.21,352.75,349.96,338.01,,348.15,,350.38,,,357.17,355.00,344.45,347.62,340.97,348.12,350.13,351.39,353.62,341.96,352.39,351.25,356.05,351.22,343.67,352.63,351.57,356.07,352.20,349.40,349.42,344.25,335.60,337.99,334.31,338.61,341.81,347.72,336.17,339.94,340.95,343.83,339.43,335.15,330.62,327.57,320.51,318.97,320.98,325.63,323.33,324.00,332.41,326.60,325.90,338.39,343.04,340.96,341.33,340.84,314.88,326.96
2001-09-25 21:55:40+00:00,L7,312.03,331.96,331.59,335.69,340.46,337.38,343.69,346.23,345.60,344.28,339.76,335.36,332.05,323.61,320.04,321.18,329.92,337.38,337.76,338.22,344.53,346.42,347.41,351.86,355.85,360.77,362.24,364.78,366.17,369.73,365.61,364.49,359.56,357.79,359.11,359.76,358.54,360.70,367.72,368.05,369.67,364.23,362.43,360.35,358.28,355.89,360.43,362.64,363.60,364.97,368.71,359.46,359.39,355.14,357.16,354.08,357.66,362.18,365.66,368.69,373.79,374.76,376.30,374.01,371.28,377.86,375.91,375.56,370.46,368.00,368.31,373.43,375.59,379.10,375.03,374.46,371.33,378.54,374.30,370.05,367.94,369.10,369.34,375.07,375.92,367.59,364.95,367.33,365.83,366.03,367.39,371.95,373.21,366.47,364.56,362.38,362.90,362.83,369.71,373.95,374.17,374.66,369.42,371.36,367.88,362.86,362.81,367.06,367.33,361.77,364.98,365.96,360.85,360.80,358.23,358.33,359.59,352.25,351.29,353.53,360.01,354.17,353.37,351.88,342.94,338.48,333.62,336.06,338.11,331.33,341.99,333.04,337.32,335.80,336.47,338.37,347.94,354.15,348.80,353.72,356.80,342.52,343.75
2001-12-14 21:55:53+00:00,L7,311.89,328.35,331.76,330.17,329.40,331.59,340.05,339.75,340.45,337.77,335.05,330.20,322.66,323.39,326.42,325.41,334.45,339.29,337.72,341.24,344.03,338.36,337.23,341.29,347.54,352.01,350.23,352.54,356.49,361.84,361.10,355.14,356.23,360.74,356.42,354.98,357.00,360.23,362.48,367.31,363.60,368.92,361.58,360.91,358.35,356.97,359.26,354.41,355.59,362.80,369.59,362.00,358.05,357.25,357.79,359.52,358.70,363.02,361.84,366.01,373.25,370.73,375.07,375.95,375.35,,,,,,,,,,,,,,,,,,,,,,,,,,383.69,383.88,372.79,366.98,368.14,370.47,370.86,363.58,362.49,368.84,367.69,364.83,363.96,374.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.67,333.53,333.13,335.62,337.33,342.86,348.99,350.19,363.11,369.36,360.35,365.33
2001-12-30 21:55:49+00:00,L7,308.47,326.26,327.56,326.99,327.31,323.99,329.09,332.29,338.81,335.89,335.08,331.57,321.76,318.54,317.75,325.44,330.66,328.84,330.52,337.03,329.32,333.23,343.83,342.49,344.09,346.58,349.50,357.45,361.65,359.90,363.07,361.90,357.45,356.83,351.27,350.92,357.41,357.03,360.73,364.53,368.08,355.34,356.80,354.90,357.53,353.61,344.76,350.51,355.13,357.51,366.50,358.34,356.75,354.28,352.32,356.47,357.45,355.50,356.82,363.11,371.10,374.40,368.77,374.86,381.80,375.05,380.58,381.14,373.87,376.80,377.65,386.04,378.63,382.38,384.02,380.26,381.42,378.08,384.42,384.86,377.52,381.29,381.83,378.82,380.68,373.27,376.52,375.91,376.97,391.86,391.40,393.96,383.44,387.50,384.86,381.00,374.64,371.19,372.79,374.94,375.83,380.73,375.95,383.57,383.96,380.22,382.65,382.27,383.17,376.08,374.94,367.21,369.72,367.51,366.35,364.83,365.13,367.75,366.65,367.57,364.57,369.14,365.58,357.84,352.02,346.16,343.65,340.10,343.21,347.97,352.61,353.56,349.00,346.64,344.55,351.60,359.76,362.72,356.42,362.54,370.52,354.89,361.95
2002-02-16 21:56:06+00:00,L7,317.23,314.63,,,326.90,329.71,338.85,341.02,342.13,342.37,331.68,323.72,312.66,307.95,307.24,314.65,310.50,312.67,320.47,325.99,335.36,333.44,337.02,334.10,333.03,345.94,345.56,343.01,347.40,351.30,353.28,348.97,354.87,347.94,349.51,351.47,349.87,346.67,345.48,355.28,352.91,359.22,359.93,356.98,342.65,338.99,338.09,336.56,338.27,341.33,347.70,348.89,347.64,340.80,331.65,339.73,343.01,345.38,347.72,349.67,,,348.91,350.31,349.57,358.07,350.97,360.05,352.51,351.59,344.41,351.31,,345.11,343.90,346.13,351.55,352.27,340.13,336.06,336.86,339.12,343.26,345.86,338.62,,332.94,331.66,342.54,343.76,352.24,348.29,341.72,333.73,330.49,338.80,339.96,336.15,342.37,339.13,335.58,339.05,331.87,337.27,331.16,335.11,323.84,336.61,327.97,333.17,324.77,325.13,334.70,322.78,325.77,317.03,323.50,320.19,317.71,327.44,330.26,333.05,319.04,321.87,321.86,320.93,312.35,310.70,306.13,309.25,317.41,310.57,313.49,313.19,316.47,319.63,331.97,336.94,322.89,338.24,339.73,322.26,329.38
2002-03-20 21:56:00+00:00,L7,,,322.00,,,,,,353.02,351.93,346.27,342.27,335.66,336.43,331.16,334.13,343.61,340.80,341.69,343.50,347.35,343.95,310.80,292.49,288.42,316.20,,366.29,372.12,372.47,371.86,371.28,372.45,367.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.64,371.32,359.22,366.73,366.76,370.43,365.61,359.70,362.78,356.92,364.25,358.95,362.82,372.88,375.44,378.36,366.13,363.25,361.94,363.22,358.04,355.00,352.86,357.88,361.06,365.39,362.25,365.18,357.43,350.77,358.57,363.20,359.50,356.79,349.59,348.45,345.16,347.10,345.32,348.34,349.77,343.91,347.36,349.11,343.05,347.14,344.26,339.99,340.35,339.79,328.54,325.55,320.60,319.92,329.97,324.63,321.18,330.17,331.93,329.64,341.97,344.93,340.99,347.09,351.06,332.86,333.70
2002-05-07 21:56:03+00:00,L7,,,,,,,,,,,,,327.83,324.76,322.71,323.32,329.30,341.11,327.44,329.36,334.81,334.91,344.41,343.97,349.11,348.34,355.23,354.85,360.51,362.15,363.12,357.48,353.86,358.41,355.63,353.95,359.94,354.32,355.90,359.90,355.42,351.14,357.51,357.10,352.31,349.47,357.01,356.69,353.80,355.01,361.93,359.95,365.52,366.93,363.92,359.46,375.87,380.33,388.14,384.38,386.14,382.41,379.83,373.80,376.42,380.83,386.95,376.13,372.54,365.70,368.02,371.68,370.84,370.59,365.64,358.86,361.86,364.12,365.39,356.41,354.52,352.71,365.95,366.56,364.85,362.44,362.09,363.39,363.95,366.26,371.99,374.06,366.82,369.42,367.30,362.98,359.46,354.46,356.44,351.71,363.23,359.53,358.61,359.57,356.34,359.00,356.82,361.64,358.96,357.84,354.14,351.65,361.14,356.35,353.50,352.88,359.85,351.03,352.23,354.56,354.39,347.10,350.40,344.57,335.93,331.33,328.04,325.12,328.24,338.04,337.65,344.61,343.14,338.97,340.71,341.03,355.38,358.01,354.93,356.65,369.23,345.14,351.30
2002-09-12 21:55:07+00:00,L7,,333.87,334.25,332.67,323.19,330.05,332.25,332.53,337.24,336.44,335.34,330.87,329.40,326.12,322.59,326.19,331.22,333.65,337.80,334.91,337.15,338.08,346.64,345.94,349.06,347.12,349.86,352.90,357.84,363.20,363.02,363.75,357.32,359.16,360.11,357.43,359.55,360.89,361.50,371.79,370.53,370.41,364.93,363.12,361.45,353.65,350.41,354.15,361.23,365.32,368.34,370.36,364.53,371.51,371.13,370.43,372.02,370.56,376.12,379.03,383.58,378.32,379.84,380.03,379.28,382.23,383.23,381.76,383.68,381.50,374.31,379.01,379.14,375.91,373.66,374.25,369.72,368.01,364.41,370.93,366.64,366.19,372.37,369.31,368.80,362.96,349.41,360.41,359.43,366.91,367.94,368.18,365.89,362.09,357.47,360.96,356.29,354.02,350.08,352.01,353.00,361.83,358.55,363.48,360.58,352.94,360.47,361.52,363.12,356.90,352.43,355.60,350.81,351.10,341.74,340.21,346.32,342.33,342.53,346.90,346.69,342.75,342.24,347.05,336.58,327.23,328.87,327.02,325.64,323.49,332.67,334.60,335.15,335.65,337.52,334.72,341.50,352.87,345.50,354.43,351.36,341.83,335.20
2002-10-14 21:54:55+00:00,L7,314.13,308.07,332.29,333.03,326.32,327.20,331.55,334.87,342.09,343.35,341.20,329.47,324.50,327.18,325.69,330.00,337.66,340.92,343.73,339.04,342.57,345.68,347.65,347.43,351.58,354.03,358.48,367.66,369.91,373.77,370.69,368.39,371.92,361.64,362.99,365.95,362.56,367.45,364.26,369.72,372.70,372.85,362.82,355.89,358.65,360.59,361.20,363.34,367.04,371.77,373.83,375.44,372.42,371.35,371.15,372.56,374.89,371.97,374.39,375.83,378.78,383.29,380.83,378.27,377.48,385.48,383.79,378.27,374.72,373.07,373.40,374.66,375.21,368.57,367.16,362.12,366.51,368.84,368.65,364.11,360.99,354.29,368.37,371.75,364.96,361.22,347.51,351.88,362.97,364.12,364.50,370.30,366.69,359.11,358.85,352.16,353.10,349.01,358.30,360.85,357.09,358.52,357.49,356.62,355.94,362.50,361.83,364.30,362.08,359.93,358.88,353.46,348.55,349.59,343.07,348.91,342.63,342.00,346.81,350.33,345.07,345.95,345.57,344.99,335.77,333.45,331.29,329.87,325.81,332.95,334.67,336.22,337.58,343.64,340.06,342.51,353.32,358.68,354.59,359.85,366.17,345.33,355.44
2002-10-30 21:55:01+00:00,L7,,,,,,,,,,,,,323.19,318.46,317.99,321.06,326.37,326.09,331.53,330.69,333.01,336.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.91,369.04,365.72,367.36,365.98,369.88,373.46,375.82,372.20,370.11,378.17,374.61,372.32,369.03,366.23,372.89,365.18,361.41,359.85,364.22,367.82,360.05,359.84,361.40,361.67,358.01,365.95,360.44,364.06,356.89,360.03,349.07,349.40,348.53,360.33,360.81,364.63,366.27,365.85,355.61,362.39,355.72,352.06,348.68,343.39,350.19,355.91,349.65,364.59,359.70,356.83,348.19,350.48,356.96,343.80,345.03,334.44,335.84,327.00,326.75,324.02,318.87,318.82,315.95,319.16,321.16,325.94,331.30,328.05,321.61,319.01,315.62,313.15,309.74,309.73,316.95,314.78,318.48,326.54,330.93,329.70,335.43,337.08,336.02,348.52,344.99,330.63,333.03
2003-01-18 21:55:42+00:00,L7,,,,,297.88,279.52,,322.22,329.84,329.57,322.89,317.58,312.74,314.84,311.87,317.69,321.34,322.61,324.30,320.80,320.82,321.97,330.51,333.84,333.59,338.73,338.41,341.57,347.87,344.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.03,354.10,359.62,366.34,360.43,363.94,360.40,361.50,362.81,369.46,363.71,361.62,354.74,,,,,368.63,362.98,361.53,364.09,363.04,344.26,360.38,360.65,353.45,355.36,346.80,346.29,,,,347.33,354.31,353.72,344.22,337.53,345.58,338.18,330.59,323.33,321.78,328.41,335.22,333.40,335.03,336.20,331.62,332.77,335.74,332.56,334.68,326.33,324.76,314.17,320.63,314.50,315.64,311.28,308.75,310.45,306.40,312.88,315.05,306.93,313.58,309.70,314.09,311.58,309.71,302.77,293.21,279.50,296.57,300.78,309.41,305.97,318.66,320.98,323.43,309.45,318.61,336.74,314.47,325.84,319.24
2003-03-23 21:55:52+00:00,L7,322.14,321.04,329.05,330.01,318.98,,331.97,334.24,337.22,335.98,333.80,328.47,322.25,312.98,310.53,306.18,305.02,304.61,309.94,315.96,315.97,320.38,329.09,333.67,340.22,336.51,347.04,349.90,355.17,362.17,359.84,354.74,353.57,355.58,354.53,343.41,343.02,350.24,348.20,350.16,354.11,363.34,349.07,342.39,348.68,356.77,351.79,345.27,344.37,350.49,357.36,355.99,358.50,353.74,358.71,356.41,353.44,358.51,349.23,362.55,372.31,371.46,372.38,366.61,368.95,375.25,376.64,369.90,371.46,375.86,376.30,372.32,370.73,370.24,367.13,368.09,366.06,357.80,358.30,360.76,356.22,345.81,347.93,353.56,354.21,357.95,347.98,351.88,355.50,358.74,360.42,365.89,366.93,355.68,357.98,348.99,347.03,344.88,347.15,345.28,353.80,354.33,347.89,351.48,353.51,347.25,352.70,345.70,349.36,342.17,346.76,351.61,347.39,337.28,339.70,333.55,330.50,330.22,328.81,334.27,335.39,328.59,322.06,325.19,331.48,332.88,325.36,324.20,319.89,318.56,322.83,321.24,325.58,335.93,333.27,328.78,337.44,343.28,337.99,338.96,351.24,318.79,331.40
2003-04-08 21:55:59+00:00,L7,,,,,,,,,,330.78,328.82,321.66,310.02,309.36,300.62,304.32,302.53,306.21,304.87,304.52,308.87,310.64,316.23,322.63,325.41,325.50,331.27,336.50,341.51,344.50,343.96,344.97,337.31,338.47,345.22,342.79,338.23,337.92,345.26,347.04,344.86,341.13,345.07,355.42,348.87,329.63,319.99,326.19,340.18,352.47,349.54,345.14,337.60,345.74,342.70,331.65,330.45,351.19,357.61,357.36,356.60,359.63,360.89,363.92,363.80,369.72,358.99,352.35,345.85,347.73,353.05,356.40,356.55,365.83,359.57,361.78,360.48,358.45,352.63,352.25,347.81,341.80,344.72,339.83,341.83,338.70,337.98,331.35,333.88,348.65,353.88,356.34,351.48,343.22,329.33,334.04,332.90,334.93,332.23,341.80,343.69,351.89,341.59,340.13,347.04,346.82,347.58,339.68,349.16,341.27,343.54,331.00,340.69,332.86,335.88,331.57,332.70,333.93,338.06,332.74,332.99,330.27,329.23,326.73,325.00,320.29,323.41,322.27,321.54,321.54,329.24,322.46,327.49,327.65,328.04,332.10,341.06,342.24,338.84,347.12,351.15,332.14,333.20
2003-05-10 21:56:22+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.98,373.87,374.20,378.45,379.11,379.12,385.55,384.46,380.63,385.86,382.93,383.57,383.04,384.20,379.03,379.40,373.50,372.25,372.15,369.75,376.41,378.80,373.36,370.95,373.51,369.09,366.41,368.47,363.59,359.34,355.55,355.63,357.25,361.14,359.39,357.94,358.59,359.02,359.62,366.34,371.41,367.88,375.61,378.69,370.24,364.03
2003-07-21 21:43:45+00:00,L5,,,,,,,,,,,,,325.92,317.99,316.42,315.09,322.87,325.70,322.14,328.59,323.16,334.95,335.97,337.12,341.15,344.52,348.27,345.89,352.20,351.69,346.66,350.38,357.99,360.86,359.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.86,372.41,367.01,365.57,367.10,365.65,353.84,,,,,,,,,,,,,,,,351.15,348.95,351.58,353.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.43,361.47,339.88,343.68
2003-07-29 21:55:41+00:00,L7,,,,,,,,,,,,,323.35,315.04,312.27,317.12,326.16,329.49,333.14,329.14,331.34,328.92,335.87,336.68,349.76,350.73,356.63,359.37,364.11,364.93,370.13,368.54,353.51,357.77,365.77,360.71,364.11,367.21,368.76,366.01,362.21,364.83,369.31,367.90,366.72,358.72,365.39,355.33,357.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.19,345.94,345.88,333.50,331.35,344.49,335.30,335.50,336.26,340.36,332.46,339.83,335.62,338.47,340.09,343.62,337.03,334.97,329.49,331.81,327.31,327.77,328.88,326.22,328.72,332.09,332.10,336.51,339.29,346.97,338.79,350.63,360.21,336.59,341.26
2003-08-30 21:55:34+00:00,L7,328.21,328.64,348.65,348.43,350.15,344.47,343.38,336.09,344.24,337.83,336.86,328.10,317.86,316.53,307.91,306.68,303.34,306.42,306.14,313.39,314.98,317.24,329.30,338.87,343.50,345.27,347.44,352.43,356.85,360.49,367.67,369.35,369.75,366.16,365.08,357.89,361.81,362.61,365.49,368.08,371.08,371.08,369.15,370.48,364.59,354.11,357.26,356.79,355.21,360.81,355.77,360.18,362.71,359.23,358.60,355.24,352.24,367.03,368.15,369.05,369.07,371.01,373.75,372.96,380.01,379.75,378.80,368.91,371.31,372.49,382.36,384.24,386.99,380.23,381.43,379.08,377.41,381.72,371.14,350.63,346.51,354.11,358.36,357.71,361.42,355.25,352.74,354.28,354.98,359.80,360.72,360.59,358.50,363.89,357.75,357.43,345.01,351.04,353.45,362.91,345.57,349.01,355.94,359.06,353.24,358.59,353.05,349.38,346.64,347.04,349.81,346.06,341.17,347.19,339.20,337.48,331.12,332.82,343.40,345.17,337.48,339.16,344.50,332.56,333.38,335.16,334.48,325.00,323.24,323.52,328.29,327.08,332.88,333.18,331.32,328.45,343.36,347.46,342.34,348.85,353.24,332.36,335.11
2003-10-17 21:55:27+00:00,L7,341.71,354.24,348.03,355.68,348.48,352.45,350.01,348.48,352.48,346.05,344.65,339.22,329.97,329.92,327.10,323.64,333.70,337.67,331.72,328.36,331.37,331.62,338.38,340.22,344.59,347.44,352.98,362.39,361.12,371.20,369.21,372.63,364.74,369.67,359.75,366.09,365.79,369.22,375.63,380.44,374.86,375.16,370.14,368.78,370.24,364.12,363.30,364.94,367.98,369.87,375.31,373.51,372.94,367.36,364.16,365.69,371.79,375.61,376.09,377.99,377.52,382.91,388.99,383.61,384.77,387.44,393.11,391.84,393.43,388.53,392.56,390.48,394.96,390.13,394.11,386.60,390.89,388.35,383.90,382.12,377.72,372.88,375.05,378.13,378.75,373.97,368.88,374.41,376.93,376.68,380.48,382.32,381.18,370.09,371.17,363.88,368.67,366.56,367.27,371.56,375.51,373.79,375.30,374.13,377.63,373.91,373.02,374.82,374.94,371.15,371.59,364.94,366.86,361.47,357.84,358.33,357.57,359.34,349.94,355.95,358.28,347.92,349.38,350.20,351.48,340.97,339.23,335.67,332.66,332.66,336.41,340.85,339.56,339.34,337.34,343.39,352.34,354.23,350.18,357.01,366.72,350.01,349.78
2003-11-18 21:55:51+00:00,L7,313.29,313.66,,325.52,321.89,314.18,322.07,323.22,328.76,330.91,325.36,312.89,309.46,305.50,298.28,304.33,309.45,312.68,308.13,308.05,311.65,312.64,310.70,316.93,324.77,328.37,330.72,337.75,336.27,345.28,337.47,338.97,336.78,336.80,340.38,341.37,339.58,339.42,344.67,347.32,346.35,347.00,344.71,339.92,345.08,338.52,341.77,338.45,340.02,342.11,344.97,348.26,342.99,343.89,344.62,348.73,347.31,341.59,344.85,355.71,351.74,362.03,356.24,362.10,350.18,356.41,357.93,356.90,357.71,365.08,352.19,357.27,359.37,,360.92,366.59,359.50,358.83,349.07,343.01,338.47,337.54,336.99,342.74,340.35,330.87,327.39,301.85,330.37,335.79,348.90,332.43,336.02,333.26,330.71,331.58,321.63,325.88,321.70,335.41,333.99,331.04,335.94,335.07,329.07,329.34,326.75,325.51,321.49,316.20,321.24,318.11,326.29,316.74,327.24,315.35,318.96,311.59,306.23,310.98,312.69,303.74,311.41,308.43,314.48,310.49,306.82,304.62,302.49,304.27,301.83,296.44,303.83,298.69,309.86,311.76,324.15,324.03,321.02,326.70,333.09,326.31,332.93
2003-12-04 21:56:18+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.53,357.89,345.68,350.77,360.76,356.20,365.88,365.85,358.01,350.83,352.98,357.68,358.03,359.73,355.04,352.11,349.20,350.97,340.49,338.35,343.43,332.51,338.77,325.51,325.16,332.22,336.96,336.47,330.04,328.55,328.50,326.17,324.99,322.86,325.17,324.46,326.63,329.32,,,,,,,,,
2003-12-12 21:46:09+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.18,345.18,347.57,351.90,345.72,338.16,330.14,328.98,325.19,325.40,325.88,325.57,340.02,346.98,342.96,343.20,351.84,347.29,354.28,349.58,346.52,358.06,367.80,340.61,349.44
2003-12-28 21:45:57+00:00,L5,,,,,261.37,260.40,303.78,311.66,321.70,326.66,322.41,317.95,314.76,309.86,306.27,306.58,303.69,305.13,308.36,301.26,302.56,305.09,309.27,316.10,321.30,323.83,316.78,321.08,326.20,328.20,329.06,331.66,336.40,330.55,340.05,344.50,342.29,344.73,349.63,349.66,353.17,351.57,343.46,321.49,326.45,325.49,321.45,327.03,330.98,332.98,335.27,349.93,345.08,345.65,344.04,339.39,345.55,334.11,,267.82,,293.05,,333.49,331.93,330.19,349.80,,355.55,336.55,302.21,284.08,294.23,,,332.37,327.93,326.99,335.20,328.26,337.16,338.38,330.92,330.93,331.20,319.00,,267.63,254.17,254.27,250.68,280.18,288.33,327.72,323.47,324.20,318.89,312.31,316.77,313.36,308.29,309.93,309.75,310.26,305.38,307.27,321.31,323.62,315.00,319.60,320.36,313.52,312.03,304.81,300.82,298.97,295.73,296.85,293.80,312.45,314.15,304.02,313.97,314.78,319.22,313.91,299.27,299.45,295.25,288.46,278.12,271.86,286.51,292.50,315.02,313.87,317.30,289.31,307.83,334.17,297.96,303.71,311.11
2004-03-09 21:56:27+00:00,L7,335.73,339.23,351.50,354.61,352.12,347.24,345.26,348.32,349.60,346.12,344.79,335.32,330.82,332.43,329.34,331.90,336.61,340.42,336.49,329.19,331.12,331.88,335.46,340.97,339.04,344.30,350.89,355.54,364.27,366.21,364.81,366.74,364.16,366.66,364.14,363.98,362.04,358.84,370.29,373.48,370.29,369.86,371.14,368.33,364.37,364.08,362.59,364.89,368.82,375.68,377.20,373.42,372.61,371.30,367.74,368.48,365.70,366.70,365.36,372.03,373.93,383.37,384.02,380.79,382.23,386.34,383.29,382.76,382.67,381.92,383.94,385.15,387.24,387.43,384.85,382.31,388.25,381.46,383.58,380.05,,,,,,,,,,,,,,,,366.82,363.54,359.35,354.28,366.59,365.37,378.09,376.05,367.26,364.02,359.56,357.96,358.46,355.92,359.47,351.91,356.08,353.95,355.95,344.71,349.75,348.32,343.22,348.60,339.48,336.75,336.10,335.64,339.12,335.63,322.20,330.23,323.77,329.17,322.95,323.81,319.65,321.73,325.83,325.67,334.19,337.26,337.59,339.49,348.34,354.03,328.22,333.79
2004-04-02 21:46:30+00:00,L5,332.07,334.48,350.67,352.84,352.54,346.39,351.53,354.80,355.16,361.28,355.87,347.05,345.58,342.13,341.35,346.39,352.20,350.79,347.04,342.16,337.81,342.58,345.82,357.67,359.04,356.99,366.32,372.04,376.88,376.46,374.26,369.03,370.71,369.45,371.83,371.70,374.55,377.14,377.42,380.25,384.39,385.17,378.19,380.06,381.36,381.44,377.29,376.22,366.33,371.15,374.16,373.95,374.68,377.40,377.43,374.12,382.41,381.64,384.34,388.32,388.41,394.35,387.18,380.34,379.65,391.80,389.47,390.15,383.10,390.00,390.04,396.29,388.81,398.26,391.28,394.99,394.55,381.66,376.25,375.14,372.45,377.00,377.98,374.32,379.69,375.85,373.65,373.34,371.88,375.84,379.75,379.57,377.96,366.40,367.68,365.60,369.17,364.76,365.79,369.00,375.03,372.07,373.87,373.25,358.02,370.42,369.32,370.32,364.92,366.55,365.46,371.69,370.76,360.74,355.45,353.74,358.57,357.51,356.73,360.14,357.63,353.83,352.85,351.71,354.00,347.37,338.76,339.10,343.35,343.84,340.79,341.47,343.79,341.16,339.58,344.37,353.62,354.59,361.47,369.23,374.02,360.63,371.83
2004-04-10 21:56:26+00:00,L7,,,,,,,,,347.81,344.99,339.55,335.90,332.52,328.92,328.29,331.07,337.17,326.02,331.00,330.71,327.68,330.14,334.95,338.27,338.67,343.06,349.47,353.51,353.89,358.29,360.63,353.49,357.78,352.75,355.65,352.86,354.66,347.68,356.56,361.71,363.53,354.72,357.87,360.67,357.81,352.23,353.47,353.55,351.58,360.35,365.47,364.96,365.52,361.02,357.57,357.99,364.32,361.17,359.38,366.24,374.96,380.59,376.13,372.93,376.53,378.29,378.24,374.97,379.14,371.00,374.50,363.76,371.86,375.12,380.87,377.80,372.12,373.40,369.74,370.79,358.30,366.35,366.31,363.55,361.91,362.40,349.86,357.83,362.36,362.47,362.35,359.60,362.67,364.52,350.77,355.09,357.80,350.78,352.19,357.77,360.21,363.96,357.78,361.07,357.00,355.31,358.59,352.39,358.04,357.33,350.59,344.48,343.72,339.19,340.03,344.76,348.79,351.19,350.09,348.08,341.43,343.84,341.09,347.16,335.67,333.11,335.25,331.59,340.23,338.27,343.76,341.06,342.84,343.53,343.47,341.20,350.98,357.93,353.68,356.61,361.86,340.35,338.74
