dates,satname,nzd0271-0000,nzd0271-0001,nzd0271-0002,nzd0271-0003,nzd0271-0004,nzd0271-0005,nzd0271-0006,nzd0271-0007,nzd0271-0008,nzd0271-0009,nzd0271-0010,nzd0271-0011,nzd0271-0012,nzd0271-0013,nzd0271-0014,nzd0271-0015,nzd0271-0016,nzd0271-0017,nzd0271-0018,nzd0271-0019,nzd0271-0020,nzd0271-0021,nzd0271-0022,nzd0271-0023,nzd0271-0024,nzd0271-0025,nzd0271-0026,nzd0271-0027,nzd0271-0028,nzd0271-0029,nzd0271-0030,nzd0271-0031,nzd0271-0032,nzd0271-0033,nzd0271-0034,nzd0271-0035,nzd0271-0036,nzd0271-0037,nzd0271-0038,nzd0271-0039,nzd0271-0040,nzd0271-0041,nzd0271-0042,nzd0271-0043,nzd0271-0044,nzd0271-0045,nzd0271-0046,nzd0271-0047,nzd0271-0048,nzd0271-0049,nzd0271-0050,nzd0271-0051,nzd0271-0052,nzd0271-0053,nzd0271-0054,nzd0271-0055,nzd0271-0056,nzd0271-0057,nzd0271-0058,nzd0271-0059,nzd0271-0060,nzd0271-0061,nzd0271-0062,nzd0271-0063,nzd0271-0064,nzd0271-0065,nzd0271-0066,nzd0271-0067,nzd0271-0068,nzd0271-0069,nzd0271-0070,nzd0271-0071,nzd0271-0072,nzd0271-0073,nzd0271-0074,nzd0271-0075,nzd0271-0076,nzd0271-0077,nzd0271-0078,nzd0271-0079,nzd0271-0080,nzd0271-0081,nzd0271-0082,nzd0271-0083,nzd0271-0084,nzd0271-0085,nzd0271-0086,nzd0271-0087,nzd0271-0088,nzd0271-0089,nzd0271-0090,nzd0271-0091,nzd0271-0092,nzd0271-0093,nzd0271-0094,nzd0271-0095,nzd0271-0096,nzd0271-0097,nzd0271-0098,nzd0271-0099,nzd0271-0100,nzd0271-0101,nzd0271-0102,nzd0271-0103,nzd0271-0104,nzd0271-0105,nzd0271-0106,nzd0271-0107,nzd0271-0108,nzd0271-0109,nzd0271-0110,nzd0271-0111,nzd0271-0112,nzd0271-0113,nzd0271-0114,nzd0271-0115,nzd0271-0116,nzd0271-0117,nzd0271-0118,nzd0271-0119,nzd0271-0120,nzd0271-0121,nzd0271-0122,nzd0271-0123,nzd0271-0124,nzd0271-0125,nzd0271-0126,nzd0271-0127,nzd0271-0128,nzd0271-0129,nzd0271-0130,nzd0271-0131,nzd0271-0132,nzd0271-0133,nzd0271-0134,nzd0271-0135,nzd0271-0136,nzd0271-0137,nzd0271-0138,nzd0271-0139,nzd0271-0140,nzd0271-0141,nzd0271-0142,nzd0271-0143,nzd0271-0144,nzd0271-0145,nzd0271-0146,nzd0271-0147,nzd0271-0148,nzd0271-0149,nzd0271-0150,nzd0271-0151,nzd0271-0152,nzd0271-0153,nzd0271-0154,nzd0271-0155,nzd0271-0156,nzd0271-0157,nzd0271-0158,nzd0271-0159,nzd0271-0160,nzd0271-0161,nzd0271-0162,nzd0271-0163
2001-05-22 21:43:54+00:00,L7,325.26,312.21,295.51,291.50,284.06,286.86,279.31,269.87,268.57,264.60,261.54,253.49,233.23,220.78,216.39,220.62,231.53,257.94,271.34,284.63,295.51,302.54,301.55,309.73,312.60,306.86,290.18,284.64,282.97,275.12,270.66,268.82,270.60,277.62,281.28,282.32,287.56,294.30,303.34,304.57,304.64,305.46,298.95,297.45,296.52,291.72,297.62,298.27,297.53,300.38,306.14,310.55,319.18,326.72,319.90,319.28,315.34,311.10,311.72,309.78,306.25,308.28,309.67,308.70,309.36,316.72,315.17,321.31,330.37,337.89,335.85,335.48,332.36,334.49,334.62,333.97,337.70,343.48,341.55,348.90,342.31,338.08,330.06,324.57,314.08,309.22,306.31,306.36,299.52,305.41,309.74,308.71,315.73,330.62,338.66,359.39,369.63,381.98,399.36,403.91,396.37,394.20,390.62,388.78,385.58,382.61,383.43,373.71,368.49,248.02,,,,,,,,,,,,,,,,409.88,407.50,400.93,398.50,389.88,388.79,384.49,381.14,380.33,379.10,381.24,373.80,359.96,359.14,358.43,362.41,368.84,375.09,380.93,387.36,406.88,420.80,433.33,451.27,444.53,,,,,,,,,,,,,,
2001-07-25 21:43:18+00:00,L7,294.41,280.03,265.82,255.96,249.24,248.01,240.53,238.86,238.37,238.02,226.44,220.06,202.50,190.67,182.52,188.06,202.50,219.53,237.35,247.88,259.42,266.25,268.12,278.39,279.58,278.26,269.66,253.69,252.16,250.05,242.42,240.17,242.24,241.33,243.46,255.97,259.51,265.22,272.23,280.68,275.00,268.48,267.93,270.94,264.76,265.23,266.08,267.08,271.84,273.46,280.62,287.06,291.45,296.00,300.06,295.17,292.64,287.30,287.82,286.32,284.43,282.30,285.20,284.19,285.39,292.31,293.98,300.21,304.49,313.52,315.94,312.52,308.59,306.06,306.18,300.23,299.36,304.60,312.56,315.80,312.08,310.65,300.33,297.84,291.63,290.49,286.41,292.55,288.92,285.80,289.85,294.67,299.72,309.81,320.88,334.44,347.94,360.61,377.98,387.53,379.23,373.67,371.54,,,,,,,,,,,,,,,,,,,,,394.71,395.12,389.63,385.32,385.14,375.03,363.89,368.12,358.70,360.00,349.74,345.61,345.44,334.77,327.87,327.86,,,,,,,,,,,,,,,,,,,,,,,,,221.33
2001-08-10 21:43:00+00:00,L7,307.24,300.54,289.14,273.66,270.82,265.53,262.07,265.42,263.84,255.22,246.13,231.78,215.68,208.42,201.77,200.59,212.64,232.57,258.55,270.79,281.64,282.00,288.58,301.72,303.19,293.36,289.90,279.50,267.88,264.94,257.56,254.09,253.98,259.99,260.05,270.66,275.50,280.69,294.29,298.41,288.56,281.93,281.96,280.06,271.90,275.80,278.49,288.14,282.42,285.04,297.58,296.37,299.82,308.58,313.75,312.10,302.72,296.00,296.88,302.43,301.43,299.65,294.30,290.98,302.22,306.93,303.21,307.34,316.04,327.58,324.55,320.05,319.09,319.25,321.97,323.60,317.79,323.77,325.51,331.55,326.78,322.80,308.10,309.97,305.76,305.58,300.01,302.53,302.93,299.11,303.13,302.79,307.57,317.48,329.37,345.33,356.34,372.88,387.42,394.04,380.33,376.06,,,,,,,,,,,,,,386.96,390.13,387.78,324.36,247.97,298.32,339.98,396.46,406.26,403.04,392.96,390.77,387.42,375.77,371.61,367.47,365.30,363.54,356.07,354.21,349.92,334.18,331.14,,,,,,,359.59,378.09,390.62,406.91,421.83,417.67,412.46,406.20,398.89,391.78,392.19,392.87,397.00,405.07,407.10,403.44,393.51,379.54,367.29,329.09
2001-09-11 21:42:38+00:00,L7,341.72,327.37,304.08,295.42,284.53,286.91,276.79,271.66,271.89,270.46,264.91,253.22,236.97,221.36,209.41,213.19,223.14,243.07,261.16,274.63,283.03,284.79,298.07,306.81,313.76,309.90,299.48,288.05,279.44,275.67,266.06,264.29,267.18,268.58,274.89,276.98,292.12,293.53,294.80,297.58,295.69,296.29,285.10,290.75,286.53,281.57,287.44,288.57,284.63,296.08,301.77,315.59,318.27,316.47,313.08,315.96,316.43,304.76,305.13,305.30,304.40,303.83,304.53,306.19,316.93,311.20,309.37,312.77,325.43,332.80,326.02,322.68,324.01,327.08,321.26,329.75,332.64,324.63,326.29,330.73,338.71,338.58,324.52,315.78,308.63,303.23,306.14,300.96,304.56,302.42,299.11,304.42,315.35,321.57,332.09,348.54,361.73,379.84,386.61,406.15,406.89,388.07,382.03,391.96,377.16,379.94,388.03,389.29,368.70,360.93,350.90,370.26,377.61,375.71,396.82,394.25,395.65,407.01,406.03,231.57,276.49,326.01,370.14,415.46,425.36,418.09,408.18,396.86,395.15,389.43,393.77,387.04,376.47,375.65,370.27,370.13,353.76,354.16,349.22,348.59,348.91,359.53,359.62,370.13,380.79,391.52,409.33,420.36,429.15,429.53,428.50,422.78,416.72,407.39,404.92,408.57,409.10,414.85,423.42,416.04,412.65,406.85,392.77,368.10
2001-09-27 21:42:29+00:00,L7,371.54,344.86,328.04,312.14,303.14,301.20,295.71,292.85,297.47,290.58,281.49,264.45,251.71,233.33,229.01,229.31,243.82,264.25,282.40,292.64,302.74,310.77,319.14,327.91,337.85,326.29,315.73,312.66,297.94,303.36,293.82,292.65,297.91,292.94,296.06,303.44,303.13,306.96,314.52,312.65,314.82,312.97,300.45,303.92,309.03,305.94,302.30,305.81,307.88,313.26,323.44,327.76,337.82,328.10,325.81,332.02,338.35,327.38,316.07,319.15,321.73,326.04,322.84,314.37,328.10,328.08,325.22,326.45,337.18,348.49,346.18,338.01,340.59,342.29,337.78,343.37,359.07,350.90,343.65,343.94,349.62,359.26,344.24,332.25,333.30,319.61,318.95,313.14,318.84,314.75,314.42,322.00,330.49,336.33,349.34,360.38,377.41,397.69,406.34,417.98,416.69,403.10,395.04,400.96,395.11,400.70,402.77,399.09,383.61,376.64,375.49,386.88,385.71,394.61,411.46,412.87,446.24,455.08,456.88,449.62,430.74,337.58,369.03,453.76,458.86,439.10,442.58,429.63,410.09,418.83,431.52,429.44,405.06,401.06,405.44,399.48,385.33,379.54,371.11,375.41,372.61,377.12,380.70,389.79,397.73,414.42,434.83,447.44,458.49,456.71,459.63,452.02,452.22,442.35,440.85,444.44,441.72,438.69,456.80,452.50,447.40,454.74,452.37,466.85
2001-10-13 21:42:15+00:00,L7,373.23,351.06,339.18,325.61,304.48,291.21,296.07,295.96,295.86,290.84,274.88,259.14,249.47,238.40,233.11,228.64,236.19,264.91,280.04,296.13,301.08,307.06,318.35,338.01,339.70,328.42,315.84,312.63,298.94,297.61,295.96,294.09,293.93,287.71,297.80,303.85,300.53,305.24,313.20,315.61,321.05,314.39,302.81,305.67,307.85,296.71,298.34,305.63,307.74,316.84,322.07,329.78,335.31,333.64,330.38,339.81,333.70,326.56,315.22,310.59,322.49,323.69,315.23,326.74,324.99,321.51,331.09,341.63,341.42,346.95,348.81,348.92,338.98,343.35,335.73,340.73,352.58,354.54,337.78,342.91,353.77,354.15,339.45,328.75,330.24,316.62,319.70,311.06,318.24,310.20,313.15,318.89,327.63,332.67,341.73,361.89,373.85,,,,,,,,,,83.37,190.22,232.45,372.31,372.95,378.48,373.21,395.12,407.94,402.15,422.57,429.31,426.67,431.96,416.22,328.03,351.24,394.56,430.90,426.10,429.46,414.26,397.41,420.58,424.95,411.84,402.39,406.17,399.45,399.15,383.27,376.40,381.84,372.74,371.61,374.00,383.05,389.68,400.27,411.03,426.27,449.80,460.76,456.09,455.72,448.86,450.19,444.75,439.45,441.93,443.49,447.25,452.79,442.92,452.39,462.30,461.62,477.84
2001-10-29 21:42:21+00:00,L7,361.29,342.37,312.39,306.67,302.16,293.91,293.42,298.05,291.70,275.96,262.19,255.31,241.93,228.17,228.05,228.39,239.39,252.55,270.67,286.59,296.88,300.54,308.20,319.49,329.08,312.86,313.48,304.48,296.34,288.79,286.77,285.53,286.72,284.87,297.36,302.28,301.14,306.13,307.12,313.75,313.59,314.69,301.72,303.66,302.58,294.47,297.32,304.60,308.83,301.76,313.20,321.28,325.72,324.75,329.79,339.08,331.21,316.39,317.43,317.88,322.58,313.25,311.22,325.03,321.71,322.30,325.21,332.42,340.12,344.88,349.14,343.42,340.15,342.41,335.10,341.73,344.92,341.86,339.93,349.49,350.56,342.77,332.41,325.48,323.47,314.99,310.24,308.77,308.00,313.58,312.04,316.93,330.14,335.76,343.86,361.70,377.07,389.27,400.46,407.48,403.19,400.30,398.94,390.24,389.51,387.31,392.93,390.72,381.32,379.95,380.34,375.11,373.76,404.19,402.09,407.41,418.92,421.84,408.57,404.90,267.27,316.46,334.44,368.06,417.77,426.58,420.75,414.35,403.51,415.61,412.26,409.41,406.23,399.76,396.81,391.10,381.35,371.63,371.82,367.15,368.88,372.24,380.72,390.69,399.24,417.16,433.68,445.93,456.18,453.81,447.98,443.33,438.92,435.59,433.63,436.27,439.31,448.09,452.86,448.54,437.47,443.01,449.26,458.23
2002-02-02 21:42:54+00:00,L7,281.79,280.56,255.83,256.75,253.82,252.55,246.45,242.97,237.10,235.93,231.40,228.85,214.17,204.04,182.22,187.03,203.97,216.46,232.49,241.57,249.12,259.05,260.73,246.54,270.23,268.32,262.61,257.80,251.60,247.64,241.65,240.17,240.34,241.51,240.49,255.60,262.06,269.06,271.04,271.41,269.82,270.31,270.78,268.83,266.59,263.08,265.10,267.74,270.26,270.05,274.90,281.26,287.38,294.60,295.51,291.70,286.71,285.84,285.10,282.26,280.83,283.47,285.18,283.26,288.94,291.32,292.71,296.63,303.77,309.64,311.77,307.57,302.14,299.90,298.59,294.63,295.77,303.22,310.75,311.31,307.84,300.12,292.76,291.17,281.00,280.99,276.27,275.77,274.22,274.45,275.93,279.53,289.36,300.45,311.15,320.34,328.67,350.00,362.51,371.57,372.69,361.49,363.03,361.12,358.99,350.44,351.67,350.49,345.86,345.51,342.96,348.06,351.71,350.22,367.54,376.10,374.50,379.38,341.83,205.73,221.52,270.06,277.94,303.55,348.56,371.71,369.34,370.64,365.49,361.03,357.41,351.40,343.83,339.79,337.85,331.66,324.04,319.85,319.42,314.99,314.87,320.40,329.03,330.73,343.89,353.57,359.01,380.72,393.10,391.19,387.60,382.56,374.73,371.38,367.74,369.64,371.69,379.25,379.10,368.31,353.51,350.61,308.59,276.26
2002-02-18 21:42:54+00:00,L7,312.50,295.58,275.28,267.46,262.01,247.78,253.84,256.17,261.51,256.52,242.19,229.79,207.99,197.32,194.79,195.39,207.22,223.81,239.32,251.94,258.99,270.04,280.51,292.59,295.89,284.93,278.28,268.42,262.95,255.43,253.87,252.74,253.63,253.90,256.69,263.14,266.96,272.83,281.36,283.44,280.33,276.31,275.36,273.71,271.24,268.99,269.48,271.93,275.36,280.68,281.67,287.43,291.57,297.54,299.11,295.83,296.86,292.74,287.64,287.94,288.11,286.37,287.76,288.74,293.19,291.48,295.27,298.24,304.19,306.83,310.34,308.95,309.08,310.07,307.12,308.93,304.01,308.86,310.82,315.82,315.25,306.73,302.00,291.83,289.03,282.53,281.51,277.93,280.65,275.47,280.29,285.02,288.37,300.83,310.06,321.20,337.26,345.44,368.41,380.88,376.03,371.84,370.72,366.49,362.88,359.85,359.07,355.58,352.97,355.22,350.97,355.04,365.98,371.28,376.45,375.91,382.63,386.92,370.66,340.92,249.01,273.41,289.84,328.91,368.31,381.34,385.51,383.83,381.50,380.67,369.42,366.09,357.35,352.16,345.58,344.06,335.65,328.82,326.86,323.65,327.61,332.79,336.12,342.90,351.57,370.64,382.54,396.03,410.74,406.30,401.92,393.52,388.98,385.75,389.15,390.74,391.92,395.93,397.21,392.75,387.04,379.90,364.63,327.51
2002-09-14 21:41:55+00:00,L7,339.52,327.23,307.81,295.81,277.96,272.20,268.08,264.40,261.56,256.21,248.57,237.98,215.67,215.98,204.36,207.28,215.94,239.39,250.76,267.56,278.47,280.57,294.32,307.45,308.10,302.53,292.90,284.88,269.74,269.56,261.26,259.94,264.14,268.34,270.59,275.06,282.57,292.23,300.04,300.84,292.78,301.19,301.23,297.61,297.88,298.07,296.41,295.94,294.75,296.44,297.82,301.63,306.46,317.73,320.12,311.82,302.23,302.51,301.09,301.60,305.70,304.71,305.49,306.54,306.70,311.32,310.84,312.68,331.16,336.98,338.12,329.31,326.71,324.04,324.43,330.42,339.76,335.98,336.14,339.33,336.23,329.99,330.36,323.63,322.56,312.49,309.06,299.60,294.59,296.56,301.53,300.12,309.77,322.77,338.38,350.63,356.00,369.30,372.97,381.27,380.88,370.73,370.61,359.65,344.60,328.96,314.22,265.75,,,243.45,268.55,295.87,324.86,336.52,358.67,364.83,368.89,371.12,367.46,368.15,351.25,262.83,299.40,324.87,340.95,355.77,384.72,389.50,385.76,387.46,381.44,368.14,366.58,364.43,357.30,351.60,337.20,334.95,333.08,335.35,339.52,345.81,355.48,363.21,380.41,389.74,401.48,414.97,414.73,409.34,403.97,,,,,,,,,,,372.31,363.12
2002-09-30 21:41:47+00:00,L7,342.66,326.09,304.09,296.03,281.32,273.52,269.38,262.48,255.59,249.50,249.33,238.61,215.65,215.53,209.23,212.87,223.26,243.72,258.00,269.96,282.85,291.57,303.91,312.60,307.93,297.67,298.73,287.42,276.67,275.68,264.26,266.59,270.25,269.65,268.90,277.63,280.52,296.68,302.02,306.76,304.78,307.52,302.58,300.48,300.60,301.76,297.06,298.84,306.70,305.20,309.77,308.79,318.15,322.95,324.75,319.67,312.72,302.34,301.98,299.19,313.67,311.47,312.23,312.51,313.46,313.64,320.46,324.05,335.56,345.16,334.87,328.92,325.50,326.83,331.42,336.49,337.15,339.56,343.90,348.84,347.32,342.05,335.72,328.69,324.47,317.36,313.52,303.32,302.73,298.34,302.45,311.66,319.16,325.84,342.61,356.23,367.44,371.83,373.95,387.71,386.07,372.17,368.40,357.26,344.66,331.87,319.54,285.95,,151.34,238.20,270.18,289.18,310.91,334.63,357.00,366.21,364.27,363.86,367.77,372.49,358.02,263.32,312.61,329.33,348.90,368.09,383.87,389.72,387.76,383.78,384.21,374.59,378.20,373.38,375.80,360.51,349.33,341.64,334.56,339.67,346.31,362.22,366.30,377.96,386.30,395.64,408.05,420.04,416.81,417.67,412.79,406.81,403.38,403.66,406.38,412.15,422.25,424.01,414.57,415.70,412.27,375.60,363.30
2002-11-17 21:42:06+00:00,L7,341.63,308.75,295.56,279.57,281.65,280.18,273.51,263.93,258.31,250.03,249.02,230.78,216.69,209.42,209.03,218.96,228.49,241.51,259.20,273.68,282.30,292.26,298.21,308.26,306.99,305.95,301.73,290.29,284.19,278.39,267.26,258.75,268.44,271.46,275.44,284.81,293.02,301.01,306.96,303.20,306.55,306.69,302.11,301.03,302.43,299.04,304.92,310.01,309.45,305.95,311.85,316.14,317.70,322.22,319.82,315.09,314.11,305.71,298.21,309.08,304.33,307.45,308.69,313.83,308.59,318.93,321.46,332.71,342.75,348.09,346.37,344.36,332.31,328.38,328.26,340.43,334.87,327.87,346.61,350.56,349.09,343.44,337.50,330.25,325.20,318.27,311.81,310.21,302.04,298.64,299.28,300.55,308.82,324.42,336.55,,,,,,362.33,351.66,347.78,328.35,311.33,283.26,254.77,237.25,212.51,153.02,219.72,242.57,253.24,278.89,300.83,335.62,337.57,336.15,348.10,360.57,355.17,339.40,314.19,325.11,321.21,354.57,367.32,370.23,378.52,384.62,393.71,394.17,382.34,377.33,373.53,370.15,365.74,356.62,351.96,346.96,351.88,358.91,369.31,374.19,379.52,384.97,,,,,,,,,,,,,,,,,,
2003-01-20 21:42:33+00:00,L7,327.53,297.52,283.96,275.71,269.60,270.62,265.23,255.33,249.75,247.55,241.84,238.05,216.30,210.26,204.20,207.79,215.40,230.03,244.89,262.60,269.78,278.03,287.05,297.94,301.66,296.04,291.81,282.04,274.58,265.61,255.97,255.70,257.98,258.48,259.48,268.08,279.42,285.74,291.10,298.26,292.15,286.57,280.48,286.21,283.05,284.20,285.16,290.03,293.98,294.75,297.40,300.25,306.58,306.19,306.29,306.40,297.09,293.42,293.42,288.90,288.78,293.20,293.06,292.04,294.06,299.70,305.02,308.69,320.11,325.82,327.75,325.72,320.05,317.60,322.70,326.65,328.40,325.16,327.42,330.11,328.35,316.06,306.20,299.87,307.81,301.44,296.41,291.62,289.38,296.54,290.79,293.28,299.62,312.10,319.53,323.75,337.26,346.99,359.38,362.07,352.23,345.23,333.09,313.40,300.64,279.26,259.67,237.43,217.57,150.52,242.11,250.95,259.91,267.62,282.01,295.51,316.39,325.47,330.26,333.75,332.47,330.27,343.49,356.51,361.10,355.03,361.42,363.00,373.70,374.09,364.07,358.28,360.70,357.86,359.77,357.10,345.26,339.85,333.01,332.23,334.56,338.15,344.53,350.60,365.20,377.15,388.86,399.13,412.72,408.60,403.25,392.16,391.76,387.28,384.86,386.61,387.08,393.93,395.86,392.58,394.42,393.09,382.17,365.57
2003-02-05 21:42:41+00:00,L7,323.12,301.04,286.81,273.51,276.94,269.54,262.75,254.80,251.06,245.33,249.80,235.52,221.73,214.90,213.04,213.09,217.86,235.88,254.59,269.12,279.01,284.04,290.14,302.25,306.34,303.78,298.08,282.80,280.70,274.20,262.14,258.50,260.78,263.27,266.84,278.96,286.61,296.29,298.97,301.11,301.40,290.14,295.05,293.83,294.40,295.16,297.07,298.96,303.56,299.67,298.94,308.48,310.47,310.68,315.68,310.68,305.68,305.34,300.82,296.47,300.78,299.19,304.63,301.40,302.80,311.97,318.22,318.10,332.40,338.19,336.08,337.71,333.43,334.72,338.04,336.14,338.12,339.47,343.46,339.61,338.34,323.21,309.25,309.94,313.65,308.32,301.35,293.33,293.96,291.76,289.73,295.57,298.83,314.69,323.00,338.24,341.03,350.45,357.00,366.01,352.40,346.26,332.58,319.32,301.72,286.60,271.87,249.17,220.11,151.01,246.37,245.47,258.28,269.92,277.19,295.40,307.14,332.28,331.79,338.30,345.02,349.98,352.64,362.22,366.44,356.87,364.69,367.98,376.87,369.60,366.72,364.96,363.74,362.32,367.39,368.77,354.67,353.25,340.13,341.25,337.67,341.77,347.21,356.83,370.61,384.58,394.17,409.22,419.73,414.64,406.75,403.82,398.53,391.26,390.14,390.46,400.05,399.98,405.92,402.85,398.81,395.56,389.10,369.43
2003-02-21 21:42:44+00:00,L7,297.80,282.67,271.11,262.80,252.67,252.15,244.88,239.65,237.20,232.99,232.05,223.49,205.85,189.16,192.61,196.95,205.34,218.21,232.71,245.74,254.42,266.30,275.66,287.19,287.78,285.01,277.84,266.58,261.57,253.69,245.21,242.76,243.96,236.22,238.41,251.52,265.74,274.81,281.09,281.88,276.21,272.71,273.41,271.08,273.52,270.80,277.65,279.84,279.95,282.92,284.25,291.60,291.99,296.07,296.46,287.02,286.81,284.45,281.92,283.95,284.50,281.99,283.31,284.40,287.12,290.54,299.75,301.35,314.23,318.91,325.54,319.56,316.72,318.43,316.70,313.95,318.76,319.94,323.03,330.50,319.59,307.47,302.80,289.99,288.16,289.38,285.92,284.08,285.23,281.74,282.06,277.37,288.77,300.17,310.24,313.93,331.20,336.46,351.43,348.24,338.94,329.40,310.55,294.56,282.40,271.53,253.66,222.15,184.72,,221.73,235.43,238.72,258.80,271.35,277.14,295.17,304.03,321.13,325.41,330.62,332.37,340.62,344.00,344.84,348.16,139.88,168.04,155.92,168.67,181.27,183.07,201.59,348.47,353.51,348.32,342.44,330.37,328.10,325.21,327.62,330.59,336.96,342.40,351.54,371.25,384.53,393.00,404.65,404.48,398.03,388.93,384.91,383.27,374.75,374.82,372.92,381.81,388.32,385.50,383.25,380.29,369.11,356.73
2003-05-12 21:42:48+00:00,L7,331.67,320.81,298.78,293.00,294.61,292.18,278.33,275.99,266.66,256.30,243.84,229.80,208.73,206.54,205.41,215.80,228.97,245.05,271.46,282.37,289.95,297.63,308.71,321.19,324.91,312.13,305.38,292.01,283.91,279.28,268.87,275.07,272.44,279.35,284.66,292.45,294.63,300.64,307.58,317.73,319.49,311.93,309.48,310.36,311.22,311.85,314.88,306.94,303.97,314.68,313.72,318.05,321.79,338.78,336.86,327.07,327.75,311.64,313.02,311.01,308.55,316.55,309.97,316.72,322.17,325.48,334.89,342.23,347.93,358.58,357.20,354.33,346.81,350.98,346.72,351.50,349.61,344.83,350.34,355.34,347.17,337.57,336.39,325.67,321.65,315.32,308.21,301.23,301.10,302.75,301.31,308.13,309.27,326.06,334.18,344.94,354.36,359.80,372.69,375.38,370.36,,,,,,,,,,,,,,,,,362.86,365.71,383.66,386.04,388.21,403.16,411.95,391.99,371.89,381.31,388.32,390.35,396.89,382.60,390.14,395.01,380.52,377.44,372.32,362.40,361.46,358.61,360.53,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-16 21:42:28+00:00,L7,304.89,296.80,280.58,274.31,270.25,264.52,253.25,247.57,241.54,241.02,235.40,225.16,211.87,206.91,204.21,210.43,214.68,227.95,245.97,254.55,265.56,272.87,281.96,293.14,300.34,295.56,283.60,276.52,263.34,257.57,254.63,253.36,254.40,254.42,256.59,267.36,273.54,280.32,283.78,290.13,286.06,285.04,283.06,283.01,282.84,282.91,284.04,282.99,284.51,285.73,288.11,296.53,296.80,300.67,300.73,297.13,294.52,296.86,293.17,291.19,290.78,288.84,290.11,291.95,294.47,294.06,298.14,306.59,314.01,324.34,322.71,321.10,323.67,322.45,313.45,285.07,294.20,321.46,324.18,330.53,328.03,319.92,305.46,294.14,290.71,288.56,270.35,269.21,269.04,272.28,269.70,276.14,283.66,292.68,300.29,307.71,319.56,331.75,342.28,347.39,338.96,326.35,,,,,,,,,,,,,,,,,,,,,,,,,,96.70,361.04,355.77,352.59,349.07,343.11,341.41,336.65,332.64,326.98,323.48,321.35,317.27,321.82,325.64,333.79,340.60,347.90,355.93,375.84,389.18,398.80,398.89,400.32,386.30,381.41,372.20,370.50,367.01,370.93,378.67,385.01,380.01,375.83,372.24,360.74,305.81
2003-09-25 21:31:42+00:00,L5,365.83,348.50,317.53,302.38,297.34,300.35,292.55,288.46,277.58,282.49,268.10,263.75,248.62,238.56,232.47,232.04,239.14,254.83,276.78,286.54,295.73,305.09,316.30,329.33,338.19,333.12,323.50,303.64,294.29,278.00,286.86,288.34,291.84,292.92,303.10,304.19,310.04,322.90,321.84,329.97,327.85,323.94,315.45,321.89,321.87,322.48,322.94,325.34,315.16,318.19,318.83,322.26,322.29,339.34,344.07,331.24,329.78,325.15,320.51,313.92,317.78,321.43,321.23,322.83,322.86,323.19,330.67,331.64,336.37,343.88,347.29,351.22,347.01,337.20,342.21,346.33,350.95,350.26,353.82,353.49,349.36,347.43,335.24,324.59,311.53,310.70,306.99,306.48,298.52,294.46,295.39,303.63,301.60,315.48,320.16,343.90,340.12,359.17,375.15,379.28,368.54,353.55,343.70,332.76,335.26,337.80,361.01,339.41,318.25,397.26,365.13,376.84,235.38,286.12,320.91,358.64,411.06,495.17,423.63,386.49,377.46,383.91,395.98,403.90,394.42,380.39,388.82,392.61,386.82,389.10,389.85,376.11,372.21,373.05,370.56,371.70,359.19,371.20,372.16,367.64,367.89,368.49,369.56,378.65,385.99,394.85,407.69,416.81,442.10,441.85,438.03,429.24,419.39,413.23,414.77,414.24,413.88,418.66,418.76,414.32,415.06,404.59,397.13,389.50
2003-10-19 21:42:20+00:00,L7,357.80,328.92,308.69,299.33,293.05,293.65,290.07,284.50,271.46,266.17,261.67,249.97,230.31,220.38,214.99,226.51,239.92,257.96,269.67,285.77,291.56,297.96,306.13,322.58,326.97,321.44,312.05,304.13,296.05,288.57,286.18,282.59,282.59,288.29,290.76,294.61,300.61,309.82,316.08,317.03,314.32,313.52,318.25,310.94,307.60,309.60,309.41,311.81,310.13,311.55,314.91,321.32,321.11,328.92,332.33,332.72,328.90,321.94,319.42,318.53,316.23,314.54,316.60,315.53,324.43,335.64,332.52,331.55,336.89,346.54,351.54,354.67,349.15,345.69,344.01,344.30,348.53,356.01,350.47,355.18,353.89,346.56,335.54,326.95,328.07,315.73,306.96,303.23,301.93,294.45,297.66,305.64,310.13,318.16,322.71,339.35,352.42,369.67,376.93,379.88,360.32,341.82,338.24,347.14,353.63,347.26,348.05,331.07,344.95,350.14,324.98,200.45,232.64,287.40,323.43,352.58,394.49,450.42,453.38,420.23,400.87,386.26,393.21,395.83,400.49,389.89,395.67,392.02,393.11,389.17,388.35,383.72,380.83,381.40,376.35,371.35,363.17,360.21,366.03,366.22,369.20,371.84,375.12,378.06,386.42,406.45,416.66,425.03,444.15,444.54,436.76,427.16,422.97,419.26,411.33,411.67,408.73,418.44,424.46,415.64,414.34,408.47,401.26,377.31
