dates,nzd0301-0000,nzd0301-0001,nzd0301-0002,nzd0301-0003,nzd0301-0004,nzd0301-0005,nzd0301-0006,nzd0301-0007,nzd0301-0008,nzd0301-0009,nzd0301-0010,nzd0301-0011,nzd0301-0012,nzd0301-0013,nzd0301-0014,nzd0301-0015,nzd0301-0016,nzd0301-0017,nzd0301-0018,nzd0301-0019,nzd0301-0020,nzd0301-0021,nzd0301-0022,nzd0301-0023,nzd0301-0024,nzd0301-0025,nzd0301-0026,nzd0301-0027,nzd0301-0028,nzd0301-0029,nzd0301-0030,nzd0301-0031,nzd0301-0032,nzd0301-0033,nzd0301-0034,nzd0301-0035,nzd0301-0036,nzd0301-0037,nzd0301-0038,nzd0301-0039,nzd0301-0040,nzd0301-0041,nzd0301-0042,nzd0301-0043,nzd0301-0044,nzd0301-0045,nzd0301-0046,nzd0301-0047,nzd0301-0048,nzd0301-0049,nzd0301-0050,nzd0301-0051,nzd0301-0052,nzd0301-0053,nzd0301-0054,nzd0301-0055,nzd0301-0056,nzd0301-0057,nzd0301-0058,nzd0301-0059,nzd0301-0060,nzd0301-0061,nzd0301-0062,nzd0301-0063,nzd0301-0064,nzd0301-0065,nzd0301-0066,nzd0301-0067,nzd0301-0068,nzd0301-0069,nzd0301-0070,nzd0301-0071,nzd0301-0072,nzd0301-0073,nzd0301-0074,nzd0301-0075,nzd0301-0076,nzd0301-0077,satname
2003-03-07 21:55:34+00:00,380.19,382.82,376.76,369.16,360.09,364.85,352.31,348.31,335.87,348.27,339.78,332.68,328.00,322.26,329.97,326.59,328.30,326.85,325.75,322.86,323.80,319.35,324.07,324.30,326.05,317.09,320.03,325.88,335.45,343.51,335.57,330.81,339.72,344.33,350.39,344.42,336.70,337.40,333.22,325.25,328.55,349.58,348.70,350.79,337.55,333.08,337.18,329.05,319.68,319.44,325.29,330.24,328.34,324.12,320.72,318.81,320.30,324.26,328.11,326.21,332.15,337.67,337.19,343.39,353.82,349.25,346.07,353.30,360.31,361.78,360.80,360.06,360.35,356.04,355.03,346.77,341.60,358.47,L7
2003-03-16 21:49:22+00:00,376.79,370.57,359.96,360.03,349.30,345.14,337.84,338.71,333.70,334.43,333.30,322.08,316.84,316.65,322.99,321.16,317.18,316.01,313.93,309.08,305.40,305.64,308.29,305.38,306.33,303.79,307.30,315.05,322.21,325.50,323.91,323.43,324.30,323.21,327.87,331.71,326.86,336.14,330.79,329.19,330.08,333.51,339.48,342.45,336.90,325.88,320.58,317.61,313.44,307.27,309.04,306.28,317.18,310.82,307.93,302.61,306.22,303.47,309.42,315.47,326.51,322.53,320.89,322.78,328.61,331.63,341.35,344.91,353.15,350.11,345.05,343.42,339.76,346.21,344.53,338.02,344.41,344.88,L7
2003-03-23 21:55:28+00:00,375.84,373.00,370.69,370.76,361.17,359.42,355.86,349.73,341.31,342.27,343.43,336.42,329.44,331.03,335.01,333.31,332.27,334.56,331.33,326.02,327.84,323.24,330.43,330.99,341.27,321.01,325.35,325.07,341.22,336.06,331.40,333.40,347.67,350.93,357.21,342.24,335.73,336.49,340.87,336.03,340.65,357.61,353.08,353.03,341.97,343.91,343.86,345.91,328.66,335.13,332.19,347.80,345.57,334.47,330.51,330.68,334.29,346.75,337.55,341.50,346.40,345.82,355.88,360.68,357.48,365.80,375.98,365.33,359.09,358.00,383.78,378.95,376.85,370.53,376.15,373.91,365.63,381.50,L7
2003-07-21 21:43:21+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.96,322.16,313.54,309.27,,,,,,,,,,,,,,,,,,,,,,344.16,343.32,337.61,339.25,349.50,,,L5
2003-07-29 21:55:17+00:00,377.26,378.26,378.40,362.07,350.70,351.84,349.15,,,,,,,,,,,,,,312.13,312.77,313.78,315.91,319.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.07,352.39,350.70,347.17,345.97,,L7
2003-07-30 21:37:21+00:00,,,,,,,,,,,,,,,,,,,,,,,,,316.67,315.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2003-10-17 21:55:03+00:00,,374.00,366.44,367.73,366.62,359.75,358.75,356.22,354.22,346.14,338.70,342.11,339.71,330.58,,,,,325.70,323.53,329.23,327.14,329.36,329.18,330.77,333.84,343.35,353.86,340.61,348.65,353.71,,,,,,335.90,344.04,341.14,347.63,351.48,350.66,350.08,354.92,341.56,331.42,332.35,333.95,330.30,323.49,335.88,326.49,,,,,,320.26,323.15,322.61,330.24,350.42,362.43,364.68,364.29,357.59,360.63,364.29,357.96,357.47,357.94,361.05,359.06,366.09,367.68,370.68,,,L7
2003-10-26 21:49:02+00:00,,382.12,375.12,373.31,369.44,367.94,364.81,360.00,358.89,355.05,,,,,,,,323.22,321.99,318.29,317.56,319.86,325.16,325.45,327.56,325.19,327.12,,,,,,,,,,342.08,340.16,334.26,338.44,333.70,340.30,340.57,340.80,332.41,325.57,319.41,,,,,,,,,,,314.47,315.39,323.40,328.83,332.94,339.16,341.68,353.92,357.10,362.30,362.34,362.77,358.02,349.56,,,,,,,,L7
2003-11-18 21:55:27+00:00,370.95,377.07,375.10,373.11,370.42,360.31,352.65,344.36,338.46,326.60,,,,,336.88,330.32,323.74,323.30,327.27,323.84,319.05,322.46,325.85,325.08,327.36,325.46,322.60,336.24,,,,,333.51,325.23,322.65,325.79,327.66,334.44,341.89,336.65,344.71,344.58,347.59,342.95,344.09,349.52,338.93,,,,,,,319.59,314.68,317.74,317.15,324.83,334.50,336.07,332.32,336.29,350.70,360.29,352.60,358.89,373.41,376.20,373.03,366.48,365.14,,,,,,358.91,358.84,L7
2003-12-21 21:39:18+00:00,366.90,366.20,369.73,369.46,359.38,350.99,342.67,342.40,333.71,338.79,344.34,341.53,333.46,326.47,326.77,321.92,314.70,313.92,312.21,309.22,309.86,309.09,314.04,315.47,314.49,312.17,323.61,326.52,335.41,345.19,341.90,338.08,328.41,321.84,321.89,321.66,326.25,332.54,330.64,328.58,330.56,334.53,336.44,335.94,334.35,328.44,323.24,315.44,318.84,314.48,314.91,300.95,309.00,306.91,302.10,300.57,307.10,305.00,309.71,317.11,323.04,328.98,334.98,339.91,352.45,352.66,357.34,359.27,360.54,353.32,358.72,349.10,347.05,352.37,356.12,343.20,347.78,346.30,L5
2004-01-05 21:55:45+00:00,,,,,362.49,354.72,349.54,345.15,336.03,336.65,334.88,330.53,331.48,327.43,326.47,321.13,,,,,,312.19,316.66,315.52,314.22,315.66,315.13,321.16,329.73,351.91,340.22,337.05,327.18,318.34,311.22,,,,,330.43,338.37,342.07,344.93,350.34,339.50,331.48,319.26,319.42,313.76,313.33,305.04,290.21,303.31,301.64,301.85,293.26,,,,,,328.15,,,,,,,,,,,,,,,,341.66,L7
2004-03-01 21:45:50+00:00,381.06,386.39,383.67,385.54,373.79,362.43,352.02,348.59,349.53,347.18,339.46,339.15,342.78,339.61,337.17,334.15,327.71,321.65,322.45,326.86,328.53,321.00,329.02,330.94,328.87,329.76,329.73,330.10,330.42,347.97,347.39,342.14,335.58,340.06,338.08,338.17,343.29,344.51,344.58,333.79,335.57,336.83,333.92,335.33,329.86,322.00,315.27,309.77,301.47,301.57,303.92,305.01,312.03,312.54,317.69,323.43,322.66,326.29,324.79,321.31,337.83,342.08,347.13,350.08,343.54,344.96,347.15,348.54,337.53,334.59,349.62,349.61,355.65,359.42,361.19,358.16,356.78,350.34,L5
2004-03-02 21:49:48+00:00,375.76,,,,,,,,,,,,,,,,,,,,,,,,,,297.85,314.66,321.00,327.68,323.89,319.88,315.66,319.95,316.83,313.04,,,,,,,,,,312.50,305.94,301.25,293.83,293.38,291.31,291.01,298.33,,,,,,,,,,,,,,,,,,,,332.63,339.52,337.62,335.98,340.72,337.72,L7
2004-03-09 21:56:03+00:00,382.18,385.59,387.79,388.23,377.23,363.50,356.06,,,,,347.05,343.19,338.09,340.78,338.38,335.15,331.99,330.47,336.22,340.39,337.88,338.29,338.72,,,,,,357.16,360.97,351.43,348.21,344.77,347.05,348.85,347.87,345.79,350.75,343.02,347.38,343.00,346.20,343.23,,,,,312.57,309.46,311.62,307.97,318.36,319.07,323.90,328.85,330.10,325.64,325.84,336.03,346.74,353.01,356.63,355.68,359.05,355.02,356.83,,,,,,360.69,369.12,364.26,361.85,363.63,350.34,L7
2004-03-25 21:56:06+00:00,375.84,380.85,381.43,376.99,,,,,354.78,336.58,339.15,340.35,331.61,326.63,330.42,325.96,318.25,312.32,308.41,314.75,317.21,,,,,322.64,323.79,327.18,325.96,338.88,343.62,333.76,336.12,337.30,326.90,321.24,328.84,328.38,329.48,330.14,,,,,,325.22,319.91,319.82,320.38,321.01,319.46,320.29,332.72,335.68,326.13,323.07,319.62,316.94,316.18,338.84,344.29,345.39,,,,,,350.72,348.09,362.62,361.48,356.59,357.42,359.14,349.14,353.89,360.44,352.43,L7
2004-04-18 21:46:37+00:00,387.74,387.07,390.77,383.67,364.48,357.46,355.98,362.79,352.68,343.99,342.57,350.30,342.85,336.68,334.11,331.04,319.96,313.91,320.13,318.92,318.82,318.65,321.63,322.29,320.85,315.75,317.57,320.98,335.15,351.06,349.23,344.95,337.97,339.55,337.63,330.14,338.02,348.66,345.94,346.15,340.71,342.25,339.28,335.77,326.13,324.55,318.17,323.49,317.72,311.41,318.63,313.40,330.48,322.21,326.11,317.16,317.54,307.98,320.18,337.84,350.92,347.26,342.47,339.80,343.58,340.53,351.32,346.76,352.24,346.27,347.24,353.35,356.01,355.37,356.98,350.08,354.73,353.44,L5
2004-05-04 21:47:03+00:00,361.86,367.05,362.12,360.48,346.77,344.66,339.85,340.67,340.63,334.30,331.36,323.52,317.08,308.51,311.89,312.27,299.79,298.41,299.97,301.01,302.50,307.31,307.46,304.77,301.69,298.07,298.78,306.09,312.04,324.85,318.19,312.22,313.58,308.08,307.82,315.02,314.01,321.99,318.31,319.35,320.77,320.76,324.39,321.18,310.11,310.04,304.25,301.55,298.81,296.36,303.12,291.95,296.88,300.24,303.33,290.49,294.56,292.77,293.06,308.19,323.67,321.97,318.46,324.53,331.57,329.51,335.32,336.62,344.13,344.12,335.35,337.03,334.73,339.90,335.36,323.59,243.85,247.29,L5
2004-05-20 21:47:32+00:00,383.74,379.58,382.44,381.74,381.78,,,,,,,,,,,,,,,,324.87,330.22,319.65,318.10,317.15,311.10,321.56,335.69,351.45,362.06,,,352.29,,,347.44,350.62,347.84,342.98,333.99,337.81,338.64,330.68,328.91,323.51,320.46,316.21,323.68,319.18,317.75,325.91,329.45,,,331.93,,,,,346.58,351.27,357.30,357.08,353.36,355.30,,,,,,,,,,,,,,L5
2004-06-05 21:48:00+00:00,361.84,359.60,363.90,361.15,355.36,342.94,332.88,,,,,,,,,,,,,,,290.82,291.84,295.51,300.09,298.84,,361.65,335.40,327.48,309.51,310.64,305.67,300.29,304.52,306.14,309.57,306.41,,298.86,296.94,302.38,300.41,296.08,284.24,284.26,284.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.36,193.36,199.95,195.19,L5
2004-06-06 21:49:44+00:00,350.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.43,,,,,,,,,244.88,289.95,291.84,,286.67,282.40,294.10,310.46,307.36,299.77,294.86,292.15,300.89,292.52,,,,,,,,,,,,,325.28,319.72,,,194.76,203.85,210.41,211.62,L7
2004-06-22 21:49:40+00:00,,,,,,,,,,,,,,,,,298.77,291.08,297.55,289.18,288.52,303.34,312.70,300.27,299.63,304.01,,,,,,,,,,308.48,312.05,,,324.42,331.51,310.46,305.27,304.12,267.78,,,,,,,,,,,264.39,295.44,305.01,308.67,307.62,312.51,310.15,,,309.96,321.01,,,312.49,,,,,,,,,,L7
2004-07-08 21:49:38+00:00,359.09,361.70,363.06,357.71,357.65,344.08,,,,,,,,,,,,,,,308.62,331.47,316.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.87,188.54,196.02,199.70,L7
2004-07-23 21:49:20+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.77,316.66,333.37,329.54,309.50,324.52,327.43,337.71,330.28,326.11,314.12,306.56,305.88,309.82,306.37,337.82,341.55,341.29,331.88,188.45,198.42,206.25,215.83,L5
2004-07-24 21:49:33+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.13,339.87,346.63,328.44,,,,,,,,,,324.52,310.00,312.29,307.55,310.12,313.59,309.90,316.93,326.01,312.05,328.42,318.41,,,,,,,,,,,,,,,,,,,,L7
2004-08-08 21:49:38+00:00,355.63,356.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.35,309.06,304.80,305.82,315.21,314.90,,,,,,,,,,,,,,,,304.36,311.23,292.03,285.66,294.20,291.66,303.35,308.13,299.86,299.06,311.21,316.72,326.98,331.57,328.46,324.58,317.92,311.48,316.08,315.52,325.04,334.20,339.09,340.93,335.43,329.27,325.00,334.76,L5
2004-09-01 21:55:33+00:00,365.54,353.37,349.97,350.38,,,,,334.50,333.06,331.17,332.96,330.42,329.67,331.86,317.89,316.66,315.37,313.97,317.40,302.82,,,,,,,,,,,,,,,,,,,,,,,,324.38,321.92,316.69,320.33,315.13,308.89,311.76,305.06,308.61,307.41,299.58,298.83,309.33,309.28,303.39,313.45,319.73,319.54,,,,,320.37,324.96,323.86,324.26,329.72,323.76,324.16,339.37,337.75,354.49,358.37,362.74,L7
2004-09-25 21:50:55+00:00,375.14,367.61,362.83,361.48,356.49,358.39,355.64,353.81,348.77,342.32,338.61,336.51,330.41,328.09,332.80,338.45,333.35,328.58,324.01,322.97,324.50,327.21,329.79,323.04,321.44,321.75,324.20,332.91,328.43,338.76,339.69,341.90,338.32,334.63,340.64,337.10,331.07,328.27,325.19,330.96,342.50,345.55,336.26,331.56,326.86,333.59,328.89,330.73,321.33,320.46,320.70,311.14,308.04,300.94,295.69,299.14,311.52,320.04,324.21,321.83,319.13,316.60,324.59,330.18,335.47,333.47,336.98,341.84,348.35,351.91,344.14,342.50,339.02,354.31,358.18,352.43,359.95,362.07,L5
2004-09-26 21:49:14+00:00,370.02,358.40,353.88,354.87,348.71,349.45,350.15,343.52,,,,,,,,,313.58,312.55,307.23,305.85,308.28,313.86,315.26,313.45,313.54,305.73,,,,,,,,,324.64,328.46,320.00,321.22,320.28,322.28,324.06,332.60,326.94,322.55,322.58,317.99,,,,,,,,,,289.30,297.83,295.90,302.32,308.66,309.42,310.85,318.41,322.51,332.30,330.42,332.60,336.86,332.40,,,,,,,,,,L7
2004-10-19 21:55:31+00:00,,,,,363.85,356.22,345.59,343.95,356.76,344.62,345.74,339.86,320.69,324.47,327.75,329.21,,,,,,324.75,319.72,327.17,316.62,318.27,338.85,341.51,336.72,336.73,330.97,344.54,323.73,324.02,,,,,,327.92,333.71,342.65,341.77,352.94,356.58,350.55,341.68,330.91,320.27,312.22,298.93,316.87,317.95,295.95,302.96,325.06,,,,,,345.52,341.28,335.84,337.01,335.02,326.17,332.86,326.84,313.63,,,,,,,,,L7
2004-11-20 21:55:49+00:00,356.92,361.06,357.58,356.19,354.50,,,,342.75,337.74,336.15,330.24,326.93,333.93,329.55,325.28,320.97,314.90,311.82,314.13,306.34,,,,,,319.49,320.06,316.80,336.15,327.36,313.42,312.43,311.72,316.75,324.69,333.11,328.79,328.90,325.04,,,,,,323.95,318.54,320.48,318.46,312.39,308.32,304.40,288.59,297.05,308.73,303.94,296.35,303.20,320.48,333.84,326.97,321.73,,,,,,,322.38,329.13,344.30,351.13,350.66,338.71,337.56,337.59,335.68,337.08,L7
2004-12-07 21:46:11+00:00,361.81,367.23,374.49,372.42,370.32,362.64,358.79,356.48,354.26,353.88,344.41,344.97,344.60,334.74,327.02,323.24,321.47,313.73,315.76,335.14,335.83,331.13,325.62,329.79,333.14,330.96,331.59,334.52,333.05,329.06,321.74,324.06,325.09,330.83,331.09,332.61,333.15,339.76,343.25,341.53,341.57,338.20,341.49,344.36,337.33,330.50,328.94,325.67,331.28,324.49,311.70,306.18,306.65,315.27,317.33,308.35,315.68,324.68,332.68,344.83,341.70,338.98,333.28,330.75,325.40,329.85,331.14,343.79,347.02,352.28,356.46,362.28,357.09,350.43,355.00,346.00,353.29,350.13,L5
2005-01-15 21:52:57+00:00,376.08,378.00,366.33,367.11,367.43,351.57,353.07,359.53,368.44,352.24,350.08,341.25,336.19,341.77,333.69,341.99,327.48,330.97,325.98,326.59,332.67,324.97,318.52,319.04,322.33,330.49,342.09,332.08,330.23,343.26,335.12,330.18,330.93,321.38,307.55,327.44,340.00,327.45,324.28,332.21,322.38,320.89,322.93,336.24,321.75,335.06,345.91,334.85,329.99,315.93,310.00,315.82,317.47,322.20,307.78,310.89,311.82,318.97,309.23,321.74,321.59,312.62,313.24,321.64,317.96,323.75,329.44,335.27,346.05,349.62,348.07,359.62,361.33,351.21,354.14,346.07,341.87,339.22,L5
2005-01-31 21:53:09+00:00,378.90,381.34,385.94,385.00,371.00,362.95,,,,,,,,,,,324.26,337.88,340.42,344.77,350.29,343.56,329.97,333.51,332.10,335.13,333.56,334.98,333.29,334.33,327.25,320.96,320.05,314.90,319.88,347.08,355.97,347.72,343.32,343.65,341.86,341.90,351.73,351.21,339.22,339.76,344.16,335.61,329.18,322.98,313.94,322.08,320.11,323.33,321.77,326.75,329.56,335.82,334.12,335.17,,,,,,,,,,,,,,,354.27,353.57,,,L5
2005-02-01 21:50:07+00:00,,,378.08,379.65,368.05,360.71,373.14,381.96,366.26,352.31,352.04,332.25,,,,,,,,347.65,348.37,336.61,327.09,324.60,335.90,340.17,342.28,335.83,341.75,,,,,,,,,,332.83,336.26,338.17,338.34,341.90,347.22,340.95,343.52,347.08,340.86,334.52,323.85,,,,,,,,,,,318.03,320.73,329.83,340.44,347.63,342.52,336.00,340.73,349.28,356.06,358.74,362.99,362.95,347.21,,,,,L7
2005-02-08 21:56:22+00:00,367.96,370.45,370.55,366.66,357.22,355.25,360.21,354.42,,,,,331.39,333.89,330.92,322.10,319.06,318.93,320.93,320.55,321.49,320.38,319.00,317.61,321.94,,,,,,328.63,327.79,324.87,323.66,324.41,328.88,330.26,332.94,326.69,328.16,325.64,329.36,335.12,337.59,323.22,,,,,,309.45,300.47,308.72,306.22,304.04,297.49,307.41,305.71,310.33,320.41,328.13,323.59,319.15,322.09,330.53,331.21,339.34,340.36,,,,,,350.93,353.08,342.42,348.31,346.26,L7
2005-02-24 21:56:29+00:00,379.92,378.63,373.39,368.48,366.98,360.89,363.37,,,,,332.80,332.69,333.91,336.71,328.07,328.67,330.74,330.14,337.36,339.92,334.43,331.27,331.54,,,,,336.40,341.48,339.57,330.59,326.20,317.38,319.47,339.71,343.81,348.14,344.27,343.38,341.00,346.42,341.34,,,,,,326.87,327.34,323.08,318.86,324.86,319.36,323.13,317.19,322.74,316.74,317.21,325.02,327.34,322.03,320.79,330.62,340.28,331.46,,,,,,,,,,,,,L7
2005-03-04 21:53:40+00:00,366.65,366.94,361.47,357.12,357.56,369.04,359.34,352.54,351.74,344.82,335.22,327.27,335.08,332.40,328.51,326.22,328.21,327.61,324.69,331.77,332.10,326.40,324.13,330.49,331.19,318.17,320.94,320.47,325.89,329.19,315.18,320.56,313.86,311.05,323.46,338.33,335.35,335.18,339.49,333.95,332.02,332.47,336.54,329.66,327.68,338.06,336.33,327.51,322.50,314.99,312.41,314.61,313.91,315.38,316.01,316.10,313.27,313.53,316.05,313.78,302.57,307.65,322.16,347.18,332.23,326.62,328.65,332.31,334.11,341.36,343.38,347.96,347.00,344.31,342.90,351.34,344.57,342.90,L5
2005-03-12 21:56:32+00:00,377.84,374.88,371.23,367.83,368.70,372.24,364.72,364.95,358.22,350.58,343.87,341.71,,,,,333.76,337.74,338.14,339.44,339.16,334.37,336.83,340.92,340.44,335.49,336.93,338.22,338.24,,,,,319.95,329.29,354.70,356.95,351.42,345.33,342.15,331.17,347.14,351.57,344.26,339.39,354.70,355.31,349.43,346.57,329.21,,,,,326.50,321.88,323.06,316.22,318.17,326.34,319.38,314.36,331.26,347.63,349.34,342.45,345.62,352.24,353.80,353.24,356.16,349.30,346.17,,,,,,L7
2005-04-05 21:53:54+00:00,366.04,363.83,363.45,365.79,365.21,360.43,354.30,353.03,348.59,347.45,346.01,346.59,342.25,333.81,331.76,325.47,323.15,326.02,329.04,326.77,323.51,320.29,322.77,326.92,325.23,317.61,323.78,323.03,326.87,331.62,320.40,321.25,318.78,316.86,327.19,333.62,333.28,333.16,337.51,331.76,326.99,334.79,332.32,329.41,333.90,338.08,329.03,324.26,323.76,324.58,322.71,312.93,311.63,306.80,308.82,304.00,302.07,295.68,296.64,301.64,313.11,310.57,330.94,334.61,331.01,329.27,339.02,337.17,347.03,350.87,343.85,343.10,340.85,345.90,346.76,344.89,343.12,343.84,L5
2005-04-13 21:56:24+00:00,362.51,358.31,358.44,361.31,365.07,362.64,355.34,353.28,351.04,347.33,341.52,342.12,338.71,,,,,328.59,330.85,327.86,320.11,316.71,314.16,317.60,327.11,321.09,317.35,317.73,319.48,322.78,,,,,,326.57,328.52,331.90,333.24,339.92,335.17,331.65,336.25,334.93,336.62,337.42,334.86,329.38,322.16,322.39,318.06,,,,,,308.11,303.28,301.36,303.55,310.75,328.62,340.06,337.09,333.68,330.38,341.62,343.58,346.09,342.36,345.04,339.89,339.73,338.52,337.75,,,,L7
2005-04-21 21:53:58+00:00,368.85,366.69,363.51,366.00,361.81,362.64,356.61,349.43,342.56,337.84,335.44,336.46,329.36,332.42,330.42,325.13,322.44,315.05,327.55,334.93,322.80,319.57,322.97,322.38,323.77,319.96,315.21,317.47,317.55,320.30,319.21,321.16,317.59,314.95,320.05,326.76,334.33,337.53,333.96,333.16,326.31,330.51,,,,,,,,,,,,,,,,,,,,319.46,325.37,330.19,329.68,329.14,330.97,333.21,338.38,338.55,340.52,335.41,332.26,341.22,345.47,345.05,350.31,341.61,L5
2005-05-08 21:50:15+00:00,370.74,362.58,357.20,352.73,360.69,360.05,352.48,,,,,,,,,320.46,315.13,313.01,309.87,315.74,320.72,315.50,311.51,310.19,,,,,,,,,312.85,302.81,310.42,315.16,317.67,325.30,323.05,331.30,325.41,331.45,324.18,322.16,,,,,,,,,,,293.08,287.05,289.93,282.56,290.80,297.22,311.64,311.44,316.23,318.45,323.75,324.29,328.75,,,,,,,,,,,242.45,L7
2005-05-23 21:54:12+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.42,327.32,322.98,318.00,319.53,316.74,314.68,321.08,321.22,328.75,329.13,329.39,332.66,336.44,328.90,330.89,324.91,326.70,318.67,,,300.85,303.43,241.68,,,,,,,256.93,302.31,314.91,315.15,317.10,320.24,319.55,323.37,327.90,329.74,339.24,329.35,,,,321.34,333.21,323.53,315.57,251.89,L5
2005-05-24 21:50:14+00:00,,,,,,,,,,,,,,,,,,,,,,329.90,331.55,322.94,320.49,320.78,,,,335.71,335.64,,,,,,,,,,,,,,,,,,,313.70,316.73,,,,,,,,,,,,,320.16,322.52,320.46,330.19,332.51,338.75,318.97,336.51,333.28,325.61,,,,,,L7
2005-05-31 21:56:23+00:00,,,,,,,,,,,,,,,,,,,,,,,,292.08,291.48,301.07,,,,,,,,,,292.76,294.65,,,310.70,312.99,306.16,314.25,307.14,296.97,299.10,,,,,282.11,276.93,,,280.38,275.86,269.01,275.07,282.18,287.46,291.51,296.48,304.02,302.94,299.73,303.39,303.15,303.50,303.82,,,,,,,193.64,198.40,203.31,L7
2005-06-01 21:48:06+00:00,358.67,343.91,332.98,327.84,,,,,,,,,,,,,,,,,,304.64,304.99,302.42,291.91,294.49,305.15,308.46,313.96,315.56,309.50,304.61,307.45,302.27,297.34,,,,,,,,,,,,,298.55,288.38,289.64,296.43,280.72,,,,,,,275.63,292.19,299.23,313.72,305.93,302.58,299.21,305.34,313.06,313.41,308.41,,,,,,,207.30,212.73,221.73,L5
2005-06-08 21:54:20+00:00,365.34,356.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.16,316.58,319.07,,,,,,,,,,,,,,,,,,294.54,,,,,,,308.25,312.62,312.56,308.52,305.66,,,,,,,338.94,333.59,316.61,,,225.88,234.69,240.96,L5
2005-06-24 21:54:25+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2005-07-26 21:54:42+00:00,,,391.14,386.94,386.06,374.58,389.60,,389.81,373.66,369.20,361.39,358.01,343.66,344.72,340.89,342.96,343.42,349.76,352.67,357.30,352.24,351.53,350.97,350.30,346.02,345.31,343.30,341.07,344.06,348.86,347.92,342.08,335.83,329.34,340.47,,347.69,348.44,345.51,358.59,355.21,352.00,,356.84,351.07,349.48,327.64,329.23,318.71,318.27,308.38,313.72,308.37,321.95,318.55,317.99,317.21,322.72,327.38,327.81,336.26,342.62,338.80,336.96,344.95,346.27,346.47,337.98,348.44,355.51,349.28,353.84,344.32,345.33,224.28,229.91,234.35,L5
2005-08-03 21:56:13+00:00,,,,,,,,,,,,,,,,,,,,,325.27,326.61,326.45,321.73,321.32,,,,,,,,,,,,,,,,,,,,,,,,,,305.51,301.59,306.29,300.21,302.48,299.62,303.36,297.12,299.07,301.42,314.52,316.25,318.84,320.07,329.93,330.57,338.22,338.46,,,,,,331.96,336.60,,233.29,241.39,L7
2005-08-12 21:49:59+00:00,,,,,,,,,,,,,,,,319.58,321.72,319.30,318.75,321.95,326.26,326.06,325.23,322.90,,,,,,,,,,314.60,312.42,313.47,313.54,316.25,318.93,318.44,326.56,330.26,327.30,322.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.59,213.90,208.18,L7
2005-08-20 21:48:42+00:00,368.24,371.28,372.31,367.16,363.95,361.96,359.79,361.06,358.70,355.38,352.90,347.43,344.83,340.19,342.85,337.28,333.55,333.00,331.20,332.63,326.84,330.45,332.09,327.22,332.23,330.36,334.56,337.27,332.57,348.15,346.79,343.04,340.97,332.30,333.04,334.69,337.52,339.34,335.68,338.66,336.91,339.65,341.84,349.45,341.48,333.22,327.20,325.04,317.19,316.60,318.50,306.73,314.70,309.86,311.89,308.64,311.61,307.68,311.25,315.66,328.73,329.78,324.77,325.14,336.47,340.80,341.30,343.57,348.16,349.39,345.43,338.53,339.54,347.25,349.35,340.15,342.41,344.43,L5
2005-08-27 21:54:55+00:00,364.28,368.84,360.67,360.06,355.42,363.36,367.99,361.93,361.97,352.98,351.44,352.52,349.48,346.00,335.46,333.14,332.47,335.99,332.04,330.90,329.65,326.54,332.32,339.61,337.87,339.35,336.13,341.13,337.44,343.11,338.49,333.20,330.44,330.03,331.50,329.74,330.85,326.82,323.31,327.66,330.89,341.42,343.88,346.24,337.09,325.48,330.09,322.15,315.04,313.32,314.21,306.89,307.56,308.37,309.33,316.40,315.96,317.16,315.67,317.24,309.71,315.21,321.16,326.85,330.56,339.31,336.27,339.44,337.92,332.65,337.14,340.30,337.94,335.60,335.78,336.85,334.58,333.75,L5
2005-09-12 21:54:58+00:00,380.80,375.33,371.86,369.28,367.77,372.19,370.86,375.57,371.09,367.77,373.47,367.11,361.27,355.32,355.28,344.11,358.59,354.68,351.77,346.29,346.33,341.05,345.25,355.00,353.69,357.52,350.62,344.50,347.34,358.11,356.05,341.98,348.11,350.43,356.29,355.50,351.30,349.71,343.61,338.83,340.98,343.20,346.78,347.64,338.69,343.48,348.90,350.54,343.36,339.41,340.45,338.31,334.56,334.75,339.08,340.97,340.99,341.06,337.95,339.73,339.76,336.32,337.87,348.36,344.82,348.81,347.18,346.70,356.19,356.95,353.69,354.36,347.87,344.09,345.90,349.21,344.63,347.26,L5
