dates,satname,nzd0301-0000,nzd0301-0001,nzd0301-0002,nzd0301-0003,nzd0301-0004,nzd0301-0005,nzd0301-0006,nzd0301-0007,nzd0301-0008,nzd0301-0009,nzd0301-0010,nzd0301-0011,nzd0301-0012,nzd0301-0013,nzd0301-0014,nzd0301-0015,nzd0301-0016,nzd0301-0017,nzd0301-0018,nzd0301-0019,nzd0301-0020,nzd0301-0021,nzd0301-0022,nzd0301-0023,nzd0301-0024,nzd0301-0025,nzd0301-0026,nzd0301-0027,nzd0301-0028,nzd0301-0029,nzd0301-0030,nzd0301-0031,nzd0301-0032,nzd0301-0033,nzd0301-0034,nzd0301-0035,nzd0301-0036,nzd0301-0037,nzd0301-0038,nzd0301-0039,nzd0301-0040,nzd0301-0041,nzd0301-0042,nzd0301-0043,nzd0301-0044,nzd0301-0045,nzd0301-0046,nzd0301-0047,nzd0301-0048,nzd0301-0049,nzd0301-0050,nzd0301-0051,nzd0301-0052,nzd0301-0053,nzd0301-0054,nzd0301-0055,nzd0301-0056,nzd0301-0057,nzd0301-0058,nzd0301-0059,nzd0301-0060,nzd0301-0061,nzd0301-0062,nzd0301-0063,nzd0301-0064,nzd0301-0065,nzd0301-0066,nzd0301-0067,nzd0301-0068,nzd0301-0069,nzd0301-0070,nzd0301-0071,nzd0301-0072,nzd0301-0073,nzd0301-0074,nzd0301-0075,nzd0301-0076,nzd0301-0077
2003-02-28 21:49:20+00:00,L7,358.78,362.27,358.37,353.18,344.36,340.15,337.41,336.37,325.63,314.68,314.64,310.47,304.99,300.45,303.87,301.91,298.89,299.88,302.35,296.50,297.34,292.98,295.84,295.98,295.84,294.86,294.70,299.32,307.85,311.92,306.21,302.10,304.25,302.52,303.13,303.94,305.04,304.46,307.79,304.77,307.15,315.91,321.22,322.67,314.39,306.61,300.53,296.63,292.87,290.10,283.70,290.27,287.74,285.74,284.86,283.13,286.23,288.78,295.59,298.90,301.65,305.33,313.53,311.31,315.50,322.57,324.15,331.02,332.31,333.68,332.14,328.75,328.74,325.16,326.96,322.08,320.81,325.05
2003-03-07 21:55:34+00:00,L7,379.19,381.82,375.76,368.16,359.31,363.92,351.38,347.31,334.79,347.19,338.70,331.60,326.92,321.33,328.80,325.51,327.22,325.77,324.67,321.78,322.72,318.18,322.90,323.13,324.78,316.01,318.95,324.71,334.28,342.24,334.17,329.41,338.32,343.16,349.12,343.02,335.30,335.84,331.82,323.85,327.28,348.18,347.30,349.39,336.15,331.68,336.01,327.78,318.51,318.27,323.89,329.31,326.94,322.85,319.55,317.88,319.13,323.48,327.18,324.94,330.59,336.40,336.19,342.39,352.42,347.98,344.51,351.74,358.56,360.22,359.53,358.89,359.27,354.48,353.47,345.50,340.04,357.07
2003-03-16 21:49:22+00:00,L7,360.79,354.57,343.96,344.03,336.86,330.21,322.91,322.71,316.47,317.20,316.07,304.85,299.61,301.72,304.32,303.93,299.95,298.78,296.70,291.85,288.17,286.97,289.62,286.71,285.97,286.56,290.07,296.38,303.54,305.14,301.51,301.03,301.90,304.54,307.51,309.31,304.46,311.25,308.39,306.79,309.72,311.11,317.08,320.05,314.50,303.48,301.91,297.25,294.77,288.60,286.64,291.35,294.78,290.46,289.26,287.68,287.55,291.03,294.49,295.11,301.62,302.17,304.89,306.78,306.21,311.27,316.46,320.02,325.15,325.22,324.69,324.75,322.53,321.32,319.64,317.66,319.52,322.48
2003-03-23 21:55:28+00:00,L7,382.13,379.29,376.98,377.05,366.06,365.29,361.73,356.02,348.08,349.04,350.20,343.19,336.21,336.90,342.34,340.08,339.04,341.33,338.10,332.79,334.61,330.57,337.76,338.32,349.27,327.78,332.12,332.40,348.55,344.06,340.20,342.20,356.47,358.26,365.21,351.04,344.53,346.27,349.67,344.83,348.65,366.41,361.88,361.83,350.77,352.71,351.19,353.91,335.99,342.46,340.99,353.67,354.37,342.47,337.84,336.55,341.62,351.64,343.42,349.50,356.18,353.82,362.17,366.97,366.28,373.80,385.76,375.11,370.09,367.78,391.78,386.28,383.62,380.31,385.93,381.91,375.41,390.30
2003-07-21 21:43:21+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.13,332.16,322.71,318.44,,,,,,,,,,,,,,,,,,,,,,353.33,351.78,349.83,351.47,359.50,219.83,223.73
2003-07-29 21:55:17+00:00,L7,362.26,363.26,363.40,347.07,339.03,337.84,335.15,,,,,,,,,,,,,,295.98,295.27,296.28,298.41,300.11,,,78.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.30,332.92,329.06,327.37,328.08,322.64,220.85
2003-07-30 21:37:21+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,302.49,303.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.16,222.27,222.94
2003-10-17 21:55:03+00:00,L7,,379.29,371.73,373.02,370.73,364.68,363.68,361.51,359.91,351.83,344.39,347.80,345.40,335.51,,,,,331.39,329.22,334.92,333.31,335.53,335.35,337.50,339.53,349.04,360.03,346.78,355.38,361.11,,,,,,343.30,352.26,348.54,355.03,358.21,358.06,357.48,362.32,348.96,338.82,338.52,340.68,336.47,329.66,343.28,331.42,,,,,,324.37,328.08,329.34,338.46,357.15,367.72,369.97,371.69,364.32,368.85,372.51,367.21,365.69,364.67,367.22,364.75,374.31,375.90,377.41,,
2003-10-26 21:49:02+00:00,L7,,365.69,358.69,356.88,356.66,352.61,349.48,343.57,341.20,337.36,,,,,,,,305.53,304.30,300.60,299.87,300.69,305.99,306.28,306.65,307.50,309.43,,,,,,,,,,319.08,314.60,311.26,315.44,312.79,317.30,317.57,317.80,309.41,302.57,300.24,,,,,,,,,,,301.69,300.06,302.49,303.27,312.03,322.73,325.25,330.92,336.19,336.74,336.78,334.02,332.46,328.65,,,,,,,
2003-11-18 21:55:27+00:00,L7,376.81,382.93,380.96,378.97,374.98,365.78,358.12,350.22,344.77,332.91,,,,,343.71,336.63,330.05,329.61,333.58,330.15,325.36,329.29,332.68,331.91,334.81,331.77,328.91,343.07,,,,,341.71,332.06,330.10,333.99,335.86,343.55,350.09,344.85,352.16,352.78,355.79,351.15,352.29,357.72,345.76,,,,,,,327.04,321.51,323.21,323.98,329.39,339.97,343.52,341.43,343.74,356.56,366.15,360.80,366.34,382.52,385.31,383.28,375.59,372.59,,,,,,368.02,367.04
2003-12-21 21:39:18+00:00,L5,352.76,352.06,355.59,355.32,348.38,337.79,329.47,328.26,318.48,323.56,329.11,326.30,318.23,313.27,310.27,306.69,299.47,298.69,296.98,293.99,294.63,292.59,297.54,298.97,296.49,296.94,308.38,310.02,318.91,327.19,322.10,318.28,308.61,305.34,303.89,301.86,306.45,310.54,310.84,308.78,312.56,314.73,316.64,316.14,314.55,308.64,306.74,297.44,302.34,297.98,295.11,287.75,289.20,288.91,285.60,287.37,290.60,294.00,296.51,299.11,301.04,310.98,320.84,325.77,332.65,334.66,335.34,337.27,335.79,331.32,340.72,332.60,331.82,330.37,334.12,325.20,325.78,326.50
2004-01-05 21:55:45+00:00,L7,,,,,354.49,345.12,339.94,334.86,324.95,325.57,323.80,319.45,320.40,317.83,314.47,310.05,,,,,,300.19,304.66,303.52,301.13,304.58,304.05,309.16,317.73,338.82,325.82,322.65,312.78,306.34,298.13,,,,,316.03,325.28,327.67,330.53,335.94,325.10,317.08,307.26,306.33,301.76,301.33,290.64,280.61,288.91,288.55,289.85,283.66,,,,,,315.06,,,,,,,,,,,,,,,,327.26
2004-03-01 21:45:50+00:00,L5,380.77,386.10,383.38,385.25,373.57,362.16,351.75,348.30,349.22,346.87,339.15,338.84,342.47,339.34,336.84,333.84,327.40,321.34,322.14,326.55,328.22,320.67,328.69,330.61,328.51,329.45,329.42,329.77,330.09,347.61,346.99,341.74,335.18,339.73,337.72,337.77,342.89,344.07,344.18,333.39,335.21,336.43,333.52,334.93,329.46,321.60,314.94,309.41,301.14,301.24,303.52,304.74,311.63,312.18,317.36,323.16,322.33,326.07,324.52,320.95,337.39,341.72,346.84,349.79,343.14,344.60,346.71,348.10,337.03,334.15,349.26,349.28,355.34,358.98,360.75,357.80,356.34,349.94
2004-03-02 21:49:48+00:00,L7,371.62,,,,,,,,,,,,,,,,,,,,,,,,,,293.39,309.83,316.17,322.41,318.09,314.08,309.86,315.12,311.56,307.24,,,,,,,,,,306.70,301.11,295.98,289.00,288.55,285.51,287.14,292.53,,,,,,,,,,,,,,,,,,,,328.17,333.08,331.18,330.71,334.28,331.92
2004-03-09 21:56:03+00:00,L7,374.32,377.73,379.93,380.37,371.12,356.17,348.73,,,,,338.59,334.73,330.76,331.61,329.92,326.69,323.53,322.01,327.76,331.93,328.71,329.12,329.55,,,,,,347.16,349.97,340.43,337.21,335.60,337.05,337.85,336.87,333.57,339.75,332.02,337.38,332.00,335.20,332.23,,,,,303.40,300.29,300.62,300.64,307.36,309.07,314.73,321.52,320.93,319.53,318.51,326.03,334.52,343.01,348.77,347.82,348.05,345.02,344.61,,,,,,352.23,356.90,352.04,351.85,351.41,339.34
2004-03-25 21:56:06+00:00,L7,374.98,379.99,380.57,376.13,,,,,353.86,335.66,338.23,339.43,330.69,325.83,329.42,325.04,317.33,311.40,307.49,313.83,316.29,,,,,321.72,322.87,326.18,324.96,337.79,342.42,332.56,334.92,336.30,325.81,320.04,327.64,327.05,328.28,328.94,,,,,,324.02,318.91,318.73,319.38,320.01,318.26,319.49,331.52,334.59,325.13,322.27,318.62,316.27,315.38,337.75,342.96,344.30,,,198.43,208.89,219.95,349.39,346.59,361.29,360.39,355.59,356.50,357.81,347.81,352.80,359.11,351.23
2004-04-18 21:46:37+00:00,L5,371.17,370.50,374.20,367.10,351.59,341.99,340.51,346.22,334.83,326.14,324.72,332.45,325.00,321.21,314.78,313.19,302.11,296.06,302.28,301.07,300.97,299.32,302.30,302.96,299.76,297.90,299.72,301.65,315.82,329.97,326.03,321.75,314.77,320.22,316.54,306.94,314.82,322.88,322.74,322.95,319.62,319.05,316.08,312.57,302.93,301.35,298.84,302.40,298.39,292.08,295.43,297.93,307.28,301.12,306.78,301.69,298.21,295.09,304.71,316.75,325.14,326.17,325.90,323.23,320.38,319.44,325.54,320.98,323.24,320.49,326.15,334.02,338.16,329.59,331.20,328.99,328.95,330.24
2004-05-04 21:47:03+00:00,L5,342.29,347.48,342.55,340.91,331.55,326.39,321.58,321.10,319.55,313.22,310.28,302.44,296.00,290.24,289.06,291.19,278.71,277.33,278.89,279.93,281.42,284.48,284.63,281.94,276.78,276.99,277.70,283.26,289.21,299.94,290.79,284.82,286.18,285.25,282.91,287.62,286.61,291.55,290.91,291.95,295.86,293.36,296.99,293.78,282.71,282.64,281.42,276.64,275.98,273.53,275.72,273.68,269.48,275.33,280.50,272.22,271.73,277.55,274.79,283.28,293.23,297.06,298.89,304.96,304.17,304.60,304.88,306.18,309.88,313.68,310.44,314.20,313.65,309.46,304.92,298.68,213.41,219.89
2004-05-20 21:47:32+00:00,L5,371.74,367.58,370.44,369.74,372.45,,,,,,,,,,,,,,,,311.95,316.22,305.65,304.10,301.88,298.18,308.64,321.69,337.45,346.79,343.07,340.61,335.49,337.62,336.42,330.64,333.82,329.17,326.18,317.19,322.54,321.84,313.88,312.11,306.71,303.66,302.21,308.41,305.18,303.75,309.11,318.25,321.54,330.60,317.93,320.65,323.01,330.08,330.30,331.31,332.60,342.03,345.08,341.36,338.50,231.51,,,,,,,,,,,,
2004-06-05 21:48:00+00:00,L5,355.84,353.60,357.90,355.15,350.69,337.34,327.28,,,,,,,,,,,,,,,283.82,284.84,288.51,292.45,292.38,,354.65,328.40,319.84,301.11,302.24,297.27,293.29,296.88,297.74,301.17,297.08,,290.46,289.30,293.98,292.01,287.68,275.84,275.86,277.66,265.78,171.55,171.84,181.32,180.47,174.52,175.60,172.02,172.75,163.28,138.67,149.80,137.05,139.25,129.07,138.52,132.16,151.21,160.62,167.35,170.94,128.93,149.83,144.67,152.82,155.07,165.31,180.03,185.72,190.62,186.79
2004-06-06 21:49:44+00:00,L7,351.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.63,,,,,,,,146.25,246.08,291.15,292.84,283.63,287.67,283.40,295.30,311.26,308.56,300.86,295.86,292.95,301.89,293.19,,,,,,,,,175.09,181.96,171.39,172.97,326.37,320.72,185.95,194.07,196.09,204.94,211.74,212.82
2004-06-22 21:49:40+00:00,L7,,,,,,,,,,,,,,,,,300.92,293.23,299.70,291.33,290.67,305.67,315.03,302.60,302.18,306.16,,,,,,,,,,311.28,314.85,,,327.22,334.06,313.26,308.07,306.92,270.58,,,,,,,,,159.68,158.65,266.26,297.77,306.57,310.54,310.17,315.62,312.70,135.93,141.15,312.76,323.56,,,315.99,,,,,,,,,
2004-07-08 21:49:38+00:00,L7,368.95,371.56,372.92,367.57,365.32,353.28,,,,,,,,,,,,,,,319.24,342.97,327.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.70,198.20,201.09,211.35,213.50
2004-07-23 21:49:20+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.77,326.66,340.04,337.54,320.41,337.85,338.34,346.28,338.85,338.11,325.03,319.89,319.21,324.82,319.70,348.73,351.55,350.52,345.21,201.78,209.33,219.58,227.83
2004-07-24 21:49:33+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,80.37,87.86,,,,,,,,339.58,354.67,361.43,344.88,,,,,,,135.57,230.02,228.30,337.97,322.33,324.62,322.35,319.99,328.39,323.35,329.26,335.88,324.38,336.64,328.28,,,,,,,,,185.09,173.18,,,,,,,,,
2004-08-08 21:49:38+00:00,L5,363.06,364.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.80,319.46,315.20,316.22,323.88,324.35,,,,,,,,,,,,,,,,314.76,318.16,302.43,295.11,302.87,298.59,312.02,313.91,306.79,308.51,322.77,326.17,334.41,339.00,338.86,334.03,329.48,323.04,329.08,327.08,334.49,342.87,347.09,352.49,346.99,338.72,336.56,345.16
2004-09-01 21:55:33+00:00,L7,356.11,343.94,340.54,340.95,,,,,324.35,322.91,321.02,322.81,320.27,320.87,320.86,307.74,306.51,305.22,303.82,307.25,292.67,,,,,,,,,,,,,,,,,,,,,,,,311.18,308.72,305.69,308.33,304.13,297.89,298.56,296.26,295.41,295.41,288.58,290.03,298.33,301.95,294.59,301.45,305.06,307.54,,,210.84,216.05,305.70,310.29,307.36,309.59,317.72,312.76,314.01,324.70,323.08,342.49,343.70,349.54
2004-09-25 21:50:55+00:00,L5,364.85,357.32,352.54,351.19,348.49,348.79,346.04,343.52,337.69,331.24,327.53,325.43,319.33,318.49,320.80,327.37,322.27,317.50,312.93,311.89,313.42,315.21,317.79,311.04,308.35,310.67,313.12,320.91,316.43,325.67,325.29,327.50,323.92,322.63,327.55,322.70,316.67,312.27,310.79,316.56,329.41,331.15,321.86,317.16,312.46,319.19,316.89,317.64,309.33,308.46,306.30,301.54,293.64,287.85,283.69,289.54,299.52,312.04,314.61,308.74,303.13,303.51,314.30,319.89,321.07,320.38,320.98,325.84,330.35,335.91,331.05,330.50,327.94,338.31,342.18,339.34,343.95,347.67
2004-09-26 21:49:14+00:00,L7,355.02,343.40,338.88,339.87,337.04,335.45,336.15,328.52,,,,,,,,,297.43,296.40,291.08,289.70,292.13,296.36,297.76,295.95,294.45,289.58,,,,,,,,,305.55,307.46,299.00,297.89,299.28,301.28,304.97,311.60,305.94,301.55,301.58,296.99,,,,,,,,,,275.30,280.33,284.23,288.32,289.57,286.09,291.76,303.41,307.51,311.30,311.33,309.27,313.53,306.15,,,,,,,,,
2004-10-19 21:55:31+00:00,L7,,,,,369.18,362.62,351.99,350.81,364.14,352.00,353.12,347.24,328.07,330.87,335.75,336.59,,,,,,332.75,327.72,335.17,325.35,325.65,346.23,349.51,344.72,345.46,340.57,354.14,333.33,332.02,,,,,,337.52,342.44,352.25,351.37,362.54,366.18,360.15,349.68,339.64,328.27,320.22,308.53,323.27,327.55,304.68,310.96,331.46,,,,,,354.25,348.14,342.70,346.61,343.75,336.84,343.53,338.84,324.30,,,,,,,,
2004-11-20 21:55:49+00:00,L7,363.06,367.20,363.72,362.33,359.28,,,,349.37,344.36,342.77,336.86,333.55,339.66,336.72,331.90,327.59,321.52,318.44,320.75,312.96,,,,,,326.11,327.23,323.97,343.97,335.96,322.02,321.03,318.89,324.57,333.29,341.71,338.35,337.50,333.64,,,,,,332.55,325.71,328.30,325.63,319.56,316.92,310.13,297.19,304.87,315.90,309.67,303.52,307.98,326.21,341.66,336.53,329.55,,,,,,,333.13,338.69,352.12,358.30,357.28,348.27,347.12,345.41,345.24,345.68
2004-12-07 21:46:11+00:00,L5,363.24,368.66,375.92,373.85,371.43,363.97,360.12,357.91,355.80,355.42,345.95,346.51,346.14,336.07,328.69,324.78,323.01,315.27,317.30,336.68,337.37,332.80,327.29,331.46,334.96,332.50,333.13,336.19,334.72,330.88,323.74,326.06,327.09,332.50,332.91,334.61,335.15,341.98,345.25,343.53,343.39,340.20,343.49,346.36,339.33,332.50,330.61,327.49,332.95,326.16,313.70,307.51,308.65,317.09,319.00,309.68,317.35,325.79,334.01,346.65,343.92,340.80,334.71,332.18,327.40,331.67,333.36,346.01,349.52,354.50,358.28,363.95,358.63,352.65,357.22,347.82,355.51,352.13
2005-01-15 21:52:57+00:00,L5,385.22,387.14,375.47,376.25,374.54,360.10,361.60,368.67,378.29,362.09,359.93,351.10,346.04,350.30,344.36,351.84,337.33,340.82,335.83,336.44,342.52,335.64,329.19,329.71,333.97,340.34,351.94,342.75,340.90,354.90,347.92,342.98,343.73,332.05,319.19,340.24,352.80,341.67,337.08,345.01,334.02,333.69,335.73,349.04,334.55,347.86,356.58,346.49,340.66,326.60,322.80,324.35,330.27,333.84,318.45,319.42,322.49,326.08,317.76,333.38,335.81,324.26,322.38,330.78,330.76,335.39,343.66,349.49,362.05,363.84,359.71,370.29,371.18,365.43,368.36,357.71,356.09,352.02
2005-01-31 21:53:09+00:00,L5,386.19,388.63,393.23,392.29,376.67,369.75,,,,,,,,,,,332.11,345.73,348.27,352.62,358.14,352.06,338.47,342.01,341.37,342.98,341.41,343.48,341.79,343.60,337.45,331.16,330.25,323.40,329.15,357.28,366.17,359.05,353.52,353.85,351.13,352.10,361.93,361.41,349.42,349.96,352.66,344.88,337.68,331.48,324.14,328.88,330.31,332.60,330.27,333.55,338.06,341.49,340.92,344.44,,,,,,,,,,,,,,,365.60,362.84,,
2005-02-01 21:50:07+00:00,L7,,,387.22,388.79,375.16,369.24,381.67,391.10,376.11,362.16,361.89,342.10,,,,,,,,357.50,358.22,347.28,337.76,335.27,347.54,350.02,352.13,346.50,352.42,,,,,,,,,,345.63,349.06,349.81,351.14,354.70,360.02,353.75,356.32,357.75,352.50,345.19,334.52,,,,,,,,,,,332.25,332.37,338.97,349.58,360.43,354.16,350.22,354.95,365.28,370.28,370.38,373.66,372.80,361.43,,,,
2005-02-08 21:56:22+00:00,L7,350.53,353.02,353.12,349.23,343.66,338.98,343.94,336.99,,,,,312.62,317.62,310.59,303.33,300.29,300.16,302.16,301.78,302.72,300.05,298.67,297.28,299.76,,,,,,304.23,303.39,300.47,303.33,302.23,304.48,305.86,305.83,302.29,303.76,303.46,304.96,310.72,313.19,298.82,,,,,,285.05,284.20,284.32,284.04,283.71,281.22,287.08,292.15,294.06,298.23,301.02,301.41,301.72,304.66,306.13,309.03,312.23,313.25,,,,,,323.82,325.97,320.24,321.20,321.86
2005-02-24 21:56:29+00:00,L7,366.06,364.77,359.53,354.62,356.20,347.96,350.44,,,,,317.88,317.77,320.98,320.54,313.15,313.75,315.82,315.22,322.44,325.00,318.26,315.10,315.37,,,,,320.23,323.84,320.17,311.19,306.80,301.21,301.83,320.31,324.41,326.58,324.87,323.98,323.36,327.02,321.94,,,,,,310.70,311.17,303.68,305.93,305.46,301.72,306.96,304.26,306.57,305.96,304.28,307.38,305.78,304.39,306.93,316.76,320.88,313.82,,,205.19,,,,,,,,,
2005-03-04 21:53:40+00:00,L5,372.51,372.80,367.33,362.98,362.12,374.51,364.81,358.40,358.05,351.13,341.53,333.58,341.39,337.87,335.34,332.53,334.52,333.92,331.00,338.08,338.41,333.23,330.96,337.32,338.64,324.48,327.25,327.30,332.72,336.64,323.38,328.76,322.06,317.88,330.91,346.53,343.55,344.29,347.69,342.15,339.47,340.67,344.74,337.86,335.88,346.26,343.16,334.96,329.33,321.82,320.61,320.08,322.11,322.83,322.84,321.57,320.10,318.09,321.52,321.23,311.68,315.10,328.02,353.04,340.43,334.07,337.76,341.42,344.36,350.47,350.83,354.79,353.31,353.42,352.01,358.79,353.68,351.10
2005-03-12 21:56:32+00:00,L7,367.70,364.74,361.09,357.69,360.81,362.77,355.25,354.81,347.30,339.66,332.95,330.79,,,,,322.84,326.82,327.22,328.52,328.24,322.54,325.00,329.09,327.53,324.57,326.01,326.39,326.41,,,,,308.12,316.38,340.50,342.75,335.64,331.13,327.95,318.26,332.94,337.37,330.06,325.19,340.50,343.48,336.52,334.74,317.38,,,,,314.67,312.41,311.23,308.33,308.70,313.43,303.60,301.45,321.12,337.49,335.14,329.54,329.84,336.46,336.05,337.46,343.25,337.47,335.25,,,,,
2005-04-05 21:53:54+00:00,L5,355.90,353.69,353.31,355.65,357.32,350.96,344.83,342.89,337.67,336.53,335.09,335.67,331.33,324.34,319.93,314.55,312.23,315.10,318.12,315.85,312.59,308.46,310.94,315.09,312.32,306.69,312.86,311.20,315.04,318.71,306.20,307.05,304.58,305.03,314.28,319.42,319.08,317.38,323.31,317.56,314.08,320.59,318.12,315.21,319.70,323.88,317.20,311.35,311.93,312.75,308.51,303.46,297.43,293.89,296.99,294.53,290.24,287.79,287.17,288.73,297.33,297.66,320.80,324.47,316.81,316.36,323.24,321.39,329.28,335.09,330.94,331.27,329.93,330.12,330.98,331.98,327.34,329.64
2005-04-13 21:56:24+00:00,L7,362.22,358.02,358.15,361.02,364.85,362.37,355.07,352.99,350.73,347.02,341.21,341.81,338.40,,,,,328.28,330.54,327.55,319.80,316.38,313.83,317.27,326.75,320.78,317.04,317.40,319.15,322.42,,,,,,326.17,328.12,331.46,332.84,339.52,334.81,331.25,335.85,334.53,336.22,337.02,334.53,329.02,321.83,322.06,317.66,,,,,,307.78,303.06,301.09,303.19,310.31,328.26,339.77,336.80,333.28,330.02,341.18,343.14,345.59,341.92,344.68,339.56,339.42,338.08,337.31,,,259.44
2005-04-21 21:53:58+00:00,L5,357.14,354.98,351.80,354.29,352.70,351.71,345.68,337.72,329.94,325.22,322.82,323.84,316.74,321.49,316.75,312.51,309.82,302.43,314.93,322.31,310.18,305.90,309.30,308.71,308.86,307.34,302.59,303.80,303.88,305.39,302.81,304.76,301.19,301.28,305.14,310.36,317.93,319.31,317.56,316.76,311.40,314.11,,,,,,,,,,,,,,,,,,,,304.55,313.66,318.48,313.28,314.23,312.75,314.99,317.88,320.33,325.61,321.74,319.64,323.00,327.25,330.14,332.09,325.21
2005-05-08 21:50:15+00:00,L7,354.45,346.29,340.91,336.44,348.02,344.85,337.28,,,,,,,,,302.92,297.59,295.47,292.33,298.20,303.18,296.50,292.51,291.19,,,,,,,,,290.05,283.81,289.69,292.36,294.87,299.97,300.25,308.50,304.68,308.65,301.38,299.36,,,,,,,,,212.24,215.21,274.08,271.85,270.93,269.89,275.60,276.49,286.31,290.71,299.94,302.16,300.95,303.56,303.42,,,,,,,,,,216.08,219.65
2005-05-23 21:54:12+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.75,304.77,298.18,293.20,294.73,296.07,292.13,296.28,296.42,301.19,304.33,304.59,310.11,311.64,304.10,306.09,300.11,301.90,298.00,371.32,384.36,280.18,278.63,225.15,,,,,,164.46,240.40,279.76,287.35,292.60,299.39,302.53,294.75,300.82,300.34,302.18,308.24,301.79,556.64,559.29,504.95,293.78,305.65,300.98,288.01,227.09
2005-05-24 21:50:14+00:00,L7,,,,,,,,,,,,,,,,,,,,,,311.40,313.05,304.44,300.31,303.70,,,,315.53,313.44,,,,,,,,,,,,,,,,,,,295.20,294.53,,,,,,,,,143.37,144.73,230.47,237.93,304.30,300.32,300.28,305.52,307.84,311.00,294.30,316.33,314.78,308.53,,,,,
2005-05-31 21:56:23+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,300.08,300.21,308.45,,,,,,,,,,302.36,304.25,,,320.30,321.72,315.76,323.85,316.74,306.57,308.70,,,170.64,248.13,291.71,283.33,167.50,159.06,288.38,282.26,277.01,280.40,288.58,296.19,302.18,305.21,310.88,309.80,309.33,312.12,313.82,314.17,315.82,,,160.27,185.30,196.70,196.61,202.37,209.07,212.91
2005-06-01 21:48:06+00:00,L5,360.53,345.77,334.84,329.70,,,,,,,,,,,,,,,,,,306.81,307.16,304.59,294.27,296.49,307.15,310.63,316.13,317.92,312.10,307.21,310.05,304.44,299.70,,82.95,,,138.66,79.87,,,,,147.25,151.72,300.91,290.55,291.81,299.03,282.45,170.13,166.42,172.44,171.12,170.03,152.91,277.36,294.55,302.12,316.08,307.79,304.44,301.81,307.70,315.95,316.30,311.66,190.63,192.32,172.99,192.51,206.15,202.57,209.66,215.62,224.33
2005-06-08 21:54:20+00:00,L5,354.91,346.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.54,,307.56,304.41,305.80,,,,,,,,,,,,,,,,,,279.94,165.74,177.41,168.65,161.45,150.37,144.06,294.98,296.40,299.29,298.09,295.23,164.32,178.28,182.79,186.46,174.76,259.10,325.67,321.42,305.38,200.88,205.81,212.61,218.47,226.36
2005-06-24 21:54:25+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,503.18,539.01,,,,416.98,,,,249.58,,,,,,,,,,,,,,,,,,,,,626.60,544.97,415.23,377.45,639.21,499.90,628.94,633.72,,,,,,,,,,,,,,599.18
2005-07-26 21:54:42+00:00,L5,,,400.28,396.08,393.17,383.11,398.13,410.87,399.66,383.51,379.05,371.24,367.86,352.19,355.39,350.74,352.81,353.27,359.61,362.52,367.15,362.91,362.20,361.64,361.94,355.87,355.16,353.97,351.74,355.70,361.66,360.72,354.88,346.50,340.98,353.27,379.42,361.91,361.24,358.31,370.23,368.01,364.80,379.40,369.64,363.87,360.15,339.28,339.90,329.38,331.07,316.91,326.52,320.01,332.62,327.08,328.66,324.32,331.25,339.02,342.03,347.90,351.76,347.94,349.76,356.59,360.49,360.69,353.98,362.66,367.15,359.95,363.69,358.54,359.55,235.92,244.13,247.15
2005-08-03 21:56:13+00:00,L7,,,,,,,,,,,,,,,,,,,,,311.89,312.11,311.95,307.23,305.50,,,,,,,,,,,,,,,,,,,,,,,,,,288.11,289.99,288.89,284.39,287.98,288.02,288.86,287.45,287.47,285.60,295.19,300.43,306.41,307.64,312.53,314.75,318.89,319.13,,,,227.84,252.26,312.63,317.27,312.39,213.96,223.99
2005-08-12 21:49:59+00:00,L7,,,,,,,,,,,,,,,,329.27,331.41,328.99,328.44,331.64,335.95,336.56,335.73,333.40,,,,,,,,,,325.10,323.87,326.07,326.14,330.25,331.53,331.04,338.01,342.86,339.90,335.42,,,,,,,,182.65,210.55,204.18,,,,,,,,,,,,,,,,,,,,,,205.04,227.90,220.78
